When	WRB	when
visualize	VB	visualize
it	PP	it
?	SENT	?
"	''	"
At	IN	at
this	DT	this
point	NN	point
in	IN	in
the	DT	the
talk	NN	talk
,	,	,
you	PP	you
should	MD	should
know	VB	know
better	RBR	well
,	,	,
right	RB	right
?	SENT	?
Because	IN	because
to	TO	to
first	JJ	first
approximation	NN	approximation
,	,	,
dark	JJ	dark
matter	NN	matter
is	VBZ	be
invisible	JJ	invisible
.	SENT	.
But	CC	but
I	PP	I
know	VBP	know
you	PP	you
really	RB	really
want	VBP	want
a	DT	a
visual	JJ	visual
,	,	,
so	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
give	VB	give
you	PP	you
one	CD	one
.	SENT	.
Here	RB	here
'	''	'
s	NNS	<unknown>
what	WP	what
it	PP	it
looks	VBZ	look
like	IN	like
to	TO	to
me	PP	me
,	,	,
in	IN	in
my	PP$	my
everyday	JJ	everyday
work	NN	work
.	SENT	.
Which	WDT	which
is	VBZ	be
to	TO	to
say	VB	say
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
OK	JJ	OK
if	IN	if
this	DT	this
is	VBZ	be
unintuitive	JJ	unintuitive
.	SENT	.
The	DT	the
universe	NN	universe
is	VBZ	be
a	DT	a
wonderfully	RB	wonderfully
strange	JJ	strange
and	CC	and
fantastical	JJ	fantastical
place	NN	place
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
why	WRB	why
humans	NNS	human
as	IN	as
a	DT	a
species	NNS	specie
have	VBP	have
always	RB	always
wanted	VBN	want
to	TO	to
study	VB	study
it	PP	it
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
we	PP	we
have	VBP	have
so	RB	so
much	JJ	much
fun	NN	fun
,	,	,
trying	VBG	try
to	TO	to
understand	VB	understand
it	PP	it
.	SENT	.
So	RB	so
how	WRB	how
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
go	VB	go
looking	VBG	look
for	IN	for
the	DT	the
axion	NN	<unknown>
or	CC	or
any	DT	any
other	JJ	other
dark	JJ	dark
matter	NN	matter
particle	NN	particle
?	SENT	?
You	PP	you
might	MD	might
think	VB	think
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
use	VB	use
traditional	JJ	traditional
particle	NN	particle
physics	NN	physics
approaches	NNS	approach
,	,	,
like	IN	like
colliders	NNS	<unknown>
,	,	,
where	WRB	where
we	PP	we
smash	VBP	smash
particles	NNS	particle
together	RB	together
and	CC	and
see	VB	see
what	WP	what
comes	VBZ	come
out	RP	out
.	SENT	.
But	CC	but
astrophysical	JJ	astrophysical
signals	NNS	signal
have	VBP	have
something	NN	something
to	TO	to
say	VB	say
.	SENT	.
Telescopes	NNS	telescope
from	IN	from
across	IN	across
the	DT	the
electromagnetic	JJ	electromagnetic
spectrum	NN	spectrum
--	:	--
for	IN	for
example	NN	example
,	,	,
the	DT	the
proposed	VBN	propose
NASA	NP	NASA
facility	NN	facility
,	,	,
the	DT	the
STROBE-X	NP	<unknown>
X-ray	NN	X-ray
space	NN	space
telescope	NN	telescope
--	:	--
can	MD	can
help	VB	help
us	PP	us
potentially	RB	potentially
determine	VB	determine
what	WP	what
exactly	RB	exactly
dark	JJ	dark
matter	NN	matter
is	VBZ	be
.	SENT	.
But	CC	but
telescopes	NNS	telescope
look	VBP	look
at	IN	at
the	DT	the
very	RB	very
large	JJ	large
.	SENT	.
How	WRB	how
can	MD	can
we	PP	we
use	VB	use
the	DT	the
extremely	RB	extremely
large	JJ	large
to	TO	to
understand	VB	understand
something	NN	something
so	RB	so
small	JJ	small
?	SENT	?
Well	RB	well
,	,	,
in	IN	in
the	DT	the
case	NN	case
of	IN	of
the	DT	the
axion	NN	<unknown>
,	,	,
it	PP	it
helps	VBZ	help
to	TO	to
pay	VB	pay
attention	NN	attention
to	TO	to
its	PP$	its
quantum	NN	quantum
classification	NN	classification
.	SENT	.
So	IN	so
all	DT	all
particles	NNS	particle
come	VBN	come
in	IN	in
one	CD	one
of	IN	of
two	CD	two
quantum	NN	quantum
categories	NNS	category
,	,	,
fermions	NNS	fermion
and	CC	and
bosons	NNS	boson
.	SENT	.
So	IN	so
fermions	NNS	fermion
,	,	,
even	RB	even
when	WRB	when
things	NNS	thing
get	VBP	get
cold	JJ	cold
,	,	,
like	JJ	like
to	TO	to
keep	VB	keep
their	PP$	their
distance	NN	distance
from	IN	from
each	DT	each
other	JJ	other
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
antisocial	JJ	antisocial
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
how	WRB	how
it	PP	it
is	VBZ	be
.	SENT	.
Bosons	NNS	boson
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
when	WRB	when
they	PP	they
get	VBP	get
below	IN	below
a	DT	a
critical	JJ	critical
temperature	NN	temperature
,	,	,
they	PP	they
'	POS	'
re	NN	re
like	IN	like
five-year-olds	NNS	five-year-old
on	IN	on
a	DT	a
soccer	NN	soccer
field	NN	field
,	,	,
so	RB	so
they	PP	they
don	VB	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
concept	NN	concept
of	IN	of
formation	NN	formation
,	,	,
they	PP	they
just	RB	just
bunch	VBP	bunch
up	RP	up
together	RB	together
.	SENT	.
So	RB	so
in	IN	in
technical	JJ	technical
terms	NNS	term
,	,	,
we	PP	we
call	VBP	call
this	DT	this
the	DT	the
formation	NN	formation
of	IN	of
a	DT	a
Bose-Einstein	NP	Bose-Einstein
condensate	NN	condensate
,	,	,
where	WRB	where
all	PDT	all
the	DT	the
particles	NNS	particle
come	VBP	come
together	RB	together
and	CC	and
act	VB	act
like	IN	like
one	CD	one
superparticle	NN	superparticle
.	SENT	.
So	RB	so
importantly	RB	importantly
,	,	,
axions	NNS	<unknown>
are	VBP	be
bosons	NNS	boson
,	,	,
and	CC	and
so	RB	so
now	RB	now
you	PP	you
have	VBP	have
a	DT	a
sense	NN	sense
of	IN	of
why	WRB	why
I	PP	I
like	VBP	like
working	VBG	work
with	IN	with
them	PP	them
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
completely	RB	completely
enamored	VBN	enamor
with	IN	with
the	DT	the
idea	NN	idea
of	IN	of
axion	JJ	<unknown>
Bose-Einstein	NP	Bose-Einstein
condensates	NNS	condensate
.	SENT	.
So	RB	so
usually	RB	usually
,	,	,
we	PP	we
talk	VBP	talk
about	RB	about
creating	VBG	create
these	DT	these
quantum	NN	quantum
states	NNS	state
in	IN	in
the	DT	the
lab	NN	lab
,	,	,
using	VBG	use
atoms	NNS	atom
,	,	,
but	CC	but
now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
the	DT	the
possibility	NN	possibility
of	IN	of
new	JJ	new
,	,	,
maybe	RB	maybe
galaxy-scale	JJ	<unknown>
Bose-Einstein	NP	Bose-Einstein
condensates	NNS	condensate
made	VBD	make
out	RP	out
of	IN	of
dark	JJ	dark
matter	NN	matter
.	SENT	.
So	RB	so
what	WP	what
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
here	RB	here
is	VBZ	be
a	DT	a
simulation	NN	simulation
developed	VBN	develop
by	IN	by
a	DT	a
team	NN	team
that	IN	that
I	PP	I
lead	VBP	lead
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
axion	NN	<unknown>
condensate	NN	condensate
orbiting	VBG	orbit
a	DT	a
central	JJ	central
mass	NN	mass
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
like	IN	like
a	DT	a
subhalo	NN	<unknown>
orbiting	VBG	orbit
its	PP$	its
host	NN	host
galaxy	NN	galaxy
.	SENT	.
Maybe	RB	maybe
the	DT	the
Large	JJ	large
Magellanic	NP	<unknown>
Cloud	NP	Cloud
orbiting	VBG	orbit
the	DT	the
Milky	JJ	milky
Way	NN	way
.	SENT	.
As	IN	as
you	PP	you
can	MD	can
see	VB	see
,	,	,
over	IN	over
the	DT	the
age	NN	age
of	IN	of
the	DT	the
universe	NN	universe
,	,	,
the	DT	the
subhalo	NN	<unknown>
starts	VBZ	start
to	TO	to
get	VB	get
to	TO	to
get	VB	get
torn	VBN	tear
apart	RB	apart
,	,	,
and	CC	and
what	WP	what
my	PP$	my
team	NN	team
'	POS	'
s	JJ	<unknown>
work	NN	work
shows	NNS	show
is	VBZ	be
that	IN	that
the	DT	the
way	NN	way
that	IN	that
this	DT	this
happens	VBZ	happen
with	IN	with
axions	NNS	<unknown>
is	VBZ	be
different	JJ	different
than	IN	than
with	IN	with
other	JJ	other
dark	JJ	dark
matter	NN	matter
candidates	NNS	candidate
,	,	,
because	IN	because
it	PP	it
goes	VBZ	go
into	IN	into
this	DT	this
special	JJ	special
condensate	NN	condensate
state	NN	state
.	SENT	.
Now	RB	now
imagine	VB	imagine
the	DT	the
possibility	NN	possibility
that	IN	that
there	EX	there
'	''	'
s	NN	S
more	JJR	more
than	IN	than
one	CD	one
type	NN	type
of	IN	of
dark	JJ	dark
matter	NN	matter
candidate	NN	candidate
.	SENT	.
Maybe	RB	maybe
there	EX	there
'	''	'
s	NN	S
more	JJR	more
than	IN	than
one	CD	one
type	NN	type
of	IN	of
dark	JJ	dark
matter	NN	matter
particle	NN	particle
?	SENT	?
How	WRB	how
much	RB	much
richer	JJR	rich
this	DT	this
picture	NN	picture
can	MD	can
be	VB	be
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
cosmic	JJ	cosmic
rule	NN	rule
that	WDT	that
says	VBZ	say
there	EX	there
can	MD	can
only	RB	only
be	VB	be
one	CD	one
.	SENT	.
So	RB	so
in	IN	in
the	DT	the
end	NN	end
,	,	,
I	PP	I
expect	VBP	expect
the	DT	the
universe	NN	universe
to	TO	to
force	VB	force
us	PP	us
to	TO	to
reevaluate	VB	reevaluate
what	WP	what
we	PP	we
thought	VBD	think
we	PP	we
knew	VBD	know
.	SENT	.
[	SYM	[
Making	VBG	make
the	DT	the
invisible	JJ	invisible
visible	JJ	visible
.	SENT	.
]	SYM	]
When	WRB	when
we	PP	we
honor	VBP	honor
the	DT	the
land	NN	land
and	CC	and
the	DT	the
sky	NN	sky
.	SENT	.
.	SENT	.
.	SENT	.
as	IN	as
our	PP$	our
galactic	JJ	galactic
relations	NNS	relation
.	SENT	.
.	SENT	.
.	SENT	.
and	CC	and
their	PP$	their
Indigenous	JJ	indigenous
stewards	NNS	steward
,	,	,
it	PP	it
becomes	VBZ	become
possible	JJ	possible
for	IN	for
us	PP	us
to	TO	to
imagine	VB	imagine
new	JJ	new
ways	NNS	way
of	IN	of
being	VBG	be
in	IN	in
good	JJ	good
relations	NNS	relation
with	IN	with
each	DT	each
other	JJ	other
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
I	PP	I
,	,	,
as	IN	as
a	DT	a
Black	NP	Black
queer	NN	queer
person	NN	person
,	,	,
am	VBP	be
so	RB	so
proud	JJ	proud
to	TO	to
follow	VB	follow
in	IN	in
the	DT	the
footsteps	NNS	footstep
of	IN	of
my	PP$	my
ancestors	NNS	ancestor
,	,	,
who	WP	who
studied	VBD	study
and	CC	and
dreamed	VBD	dream
with	IN	with
the	DT	the
night	NN	night
sky	NN	sky
,	,	,
sometimes	RB	sometimes
of	IN	of
freedom	NN	freedom
.	SENT	.
Astronomers	NNS	astronomer
like	IN	like
Harriet	NP	Harriet
Tubman	NP	Tubman
,	,	,
for	IN	for
whom	WP	whom
the	DT	the
recently	RB	recently
launched	VBN	launch
James	NP	James
Webb	NP	Webb
Space	NP	Space
Telescope	NN	telescope
should	MD	should
be	VB	be
renamed	VBN	rename
.	SENT	.
I	PP	I
honor	VBP	honor
the	DT	the
gay	JJ	gay
NASA	NP	NASA
employees	NNS	employee
who	WP	who
were	VBD	be
persecuted	VBN	persecute
under	IN	under
the	DT	the
leadership	NN	leadership
of	IN	of
JWST	NP	<unknown>
'	POS	'
s	NN	S
namesake	NN	namesake
,	,	,
even	RB	even
as	IN	as
I	PP	I
share	NN	share
in	IN	in
the	DT	the
tremendous	JJ	tremendous
community-wide	JJ	community-wide
excitement	NN	excitement
for	IN	for
what	WP	what
that	DT	that
facility	NN	facility
is	VBZ	be
going	VBG	go
to	TO	to
teach	VB	teach
us	PP	us
about	IN	about
dark	JJ	dark
matter	NN	matter
.	SENT	.
And	CC	and
I	PP	I
honor	VBP	honor
the	DT	the
memory	NN	memory
of	IN	of
Vera	NP	Vera
C	NP	C
.	SENT	.
Rubin	NP	Rubin
,	,	,
the	DT	the
astronomer	NN	astronomer
who	WP	who
first	RB	first
asked	VBD	ask
me	PP	me
,	,	,
as	IN	as
a	DT	a
young	JJ	young
,	,	,
terrified	VBN	terrify
graduate	JJ	graduate
student	NN	student
,	,	,
"	``	"
How	WRB	how
do	VBP	do
you	PP	you
think	VBP	think
we	PP	we
should	MD	should
solve	VB	solve
the	DT	the
dark	JJ	dark
matter	NN	matter
problem	NN	problem
?	SENT	?
"	``	"
We	PP	we
live	VBP	live
in	IN	in
an	DT	an
amazing	JJ	amazing
time	NN	time
to	TO	to
be	VB	be
doing	VBG	do
dark	JJ	dark
matter	NN	matter
research	NN	research
.	SENT	.
Over	IN	over
the	DT	the
next	JJ	next
decade	NN	decade
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
the	DT	the
universe	NN	universe
with	IN	with
incredible	JJ	incredible
accuracy	NN	accuracy
and	CC	and
clarity	NN	clarity
thanks	NNS	thanks
to	TO	to
these	DT	these
new	JJ	new
telescopes	NNS	telescope
on	IN	on
the	DT	the
ground	NN	ground
and	CC	and
in	IN	in
the	DT	the
sky	NN	sky
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
probably	RB	probably
get	VBP	get
some	DT	some
answers	NNS	answer
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
a	DT	a
host	NN	host
of	IN	of
new	JJ	new
questions	NNS	question
.	SENT	.
And	CC	and
my	PP$	my
team	NN	team
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
ready	JJ	ready
.	SENT	.
So	IN	so
the	DT	the
search	NN	search
for	IN	for
dark	JJ	dark
matter	NN	matter
is	VBZ	be
on	IN	on
.	SENT	.
What	WP	what
'	''	'
s	VBG	<unknown>
your	PP$	your
favorite	JJ	favorite
candidate	NN	candidate
?	SENT	?
If	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
an	DT	an
axion	NN	<unknown>
,	,	,
you	PP	you
better	VBP	better
fix	VB	fix
that	DT	that
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
