When	WRB	when
up	RB	up
,	,	,
be	VB	be
able	JJ	able
to	TO	to
build	VB	build
a	DT	a
custom	NN	custom
AI	VBZ	ai
system	NN	system
to	TO	to
detect	VB	detect
defects	NNS	defect
,	,	,
tears	NNS	tear
and	CC	and
discolorations	NNS	discoloration
in	IN	in
all	PDT	all
the	DT	the
fabric	NN	fabric
being	VBG	be
used	VBN	use
to	TO	to
make	VB	make
T-shirts	NNS	T-shirt
throughout	IN	throughout
the	DT	the
factory	NN	factory
.	SENT	.
And	CC	and
once	RB	once
again	RB	again
,	,	,
you	PP	you
may	MD	may
say	VB	say
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
Andrew	NP	Andrew
,	,	,
this	DT	this
is	VBZ	be
one	CD	one
factory	NN	factory
.	SENT	.
Why	WRB	why
is	VBZ	be
this	DT	this
a	DT	a
big	JJ	big
deal	NN	deal
?	SENT	?
"	``	"
And	CC	and
I	PP	I
say	VBP	say
to	TO	to
you	PP	you
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
big	JJ	big
deal	NN	deal
to	TO	to
that	DT	that
inspector	NN	inspector
whose	WP$	whose
life	NN	life
this	DT	this
makes	VBZ	make
easier	JJR	easy
and	CC	and
equally	RB	equally
,	,	,
this	DT	this
type	NN	type
of	IN	of
technology	NN	technology
can	MD	can
empower	VB	empower
a	DT	a
baker	NN	baker
to	TO	to
use	VB	use
AI	VBZ	ai
to	TO	to
check	VB	check
for	IN	for
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
cakes	VBZ	cake
they	PP	they
'	''	'
re	IN	re
making	VBG	make
,	,	,
or	CC	or
an	DT	an
organic	JJ	organic
farmer	NN	farmer
to	TO	to
check	VB	check
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
vegetables	NNS	vegetable
,	,	,
or	CC	or
a	DT	a
furniture	NN	furniture
maker	NN	maker
to	TO	to
check	VB	check
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
wood	NN	wood
they	PP	they
'	''	'
re	IN	re
using	VBG	use
.	SENT	.
Platforms	NNS	platform
like	IN	like
these	DT	these
will	MD	will
probably	RB	probably
still	RB	still
need	VB	need
a	DT	a
few	JJ	few
more	JJR	more
years	NNS	year
before	IN	before
they	PP	they
'	POS	'
re	NN	re
easy	RB	easy
enough	RB	enough
to	TO	to
use	VB	use
for	IN	for
every	DT	every
pizzeria	NN	pizzeria
owner	NN	owner
.	SENT	.
But	CC	but
many	JJ	many
of	IN	of
these	DT	these
platforms	NNS	platform
are	VBP	be
coming	VBG	come
along	RP	along
,	,	,
and	CC	and
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
getting	VBG	get
to	TO	to
be	VB	be
quite	RB	quite
useful	JJ	useful
to	TO	to
someone	NN	someone
that	WDT	that
is	VBZ	be
tech	NN	tech
savvy	JJ	savvy
today	NN	today
,	,	,
with	IN	with
just	RB	just
a	DT	a
bit	NN	bit
of	IN	of
training	NN	training
.	SENT	.
But	CC	but
what	WP	what
this	DT	this
means	NN	means
is	VBZ	be
that	IN	that
,	,	,
rather	RB	rather
than	IN	than
relying	VBG	rely
on	IN	on
the	DT	the
high	JJ	high
priests	NNS	priest
and	CC	and
priestesses	NNS	priestess
to	TO	to
write	VB	write
AI	NN	ai
systems	NNS	system
for	IN	for
everyone	NN	everyone
else	RB	else
,	,	,
we	PP	we
can	MD	can
start	VB	start
to	TO	to
empower	VB	empower
every	DT	every
accountant	NN	accountant
,	,	,
every	DT	every
store	NN	store
manager	NN	manager
,	,	,
every	DT	every
buyer	NN	buyer
and	CC	and
every	DT	every
quality	NN	quality
inspector	NN	inspector
to	TO	to
build	VB	build
their	PP$	their
own	JJ	own
AI	NN	ai
systems	NNS	system
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
the	DT	the
pizzeria	NN	pizzeria
owner	NN	owner
and	CC	and
many	JJ	many
other	JJ	other
small	JJ	small
business	NN	business
owners	NNS	owner
like	VBP	like
him	PP	him
will	MD	will
also	RB	also
take	VB	take
advantage	NN	advantage
of	IN	of
this	DT	this
technology	NN	technology
because	IN	because
AI	NN	ai
is	VBZ	be
creating	VBG	create
tremendous	JJ	tremendous
wealth	NN	wealth
and	CC	and
will	MD	will
continue	VB	continue
to	TO	to
create	VB	create
tremendous	JJ	tremendous
wealth	NN	wealth
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
only	RB	only
by	IN	by
democratizing	VBG	democratize
access	NN	access
to	TO	to
AI	NN	ai
that	IN	that
we	PP	we
can	MD	can
ensure	VB	ensure
that	IN	that
this	DT	this
wealth	NN	wealth
is	VBZ	be
spread	VBN	spread
far	RB	far
and	CC	and
wide	RB	wide
across	IN	across
society	NN	society
.	SENT	.
Hundreds	NNS	hundred
of	IN	of
years	NNS	year
ago	RB	ago
.	SENT	.
I	PP	I
think	VBP	think
hardly	RB	hardly
anyone	NN	anyone
understood	VBD	understand
the	DT	the
impact	NN	impact
that	IN	that
widespread	JJ	widespread
literacy	NN	literacy
will	MD	will
have	VB	have
.	SENT	.
Today	NN	today
,	,	,
I	PP	I
think	VBP	think
hardly	RB	hardly
anyone	NN	anyone
understands	VBZ	understand
the	DT	the
impact	NN	impact
that	IN	that
democratizing	VBG	democratize
access	NN	access
to	TO	to
AI	NN	ai
will	MD	will
have	VB	have
.	SENT	.
Building	VBG	build
AI	NN	ai
systems	NNS	system
has	VBZ	have
been	VBN	be
out	RB	out
of	IN	of
reach	VB	reach
for	IN	for
most	JJS	most
people	NNS	people
,	,	,
but	CC	but
that	WDT	that
does	VBZ	do
not	RB	not
have	VB	have
to	TO	to
be	VB	be
the	DT	the
case	NN	case
.	SENT	.
In	IN	in
the	DT	the
coming	VBG	come
era	NN	era
for	IN	for
AI	NN	ai
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
empower	VBP	empower
everyone	NN	everyone
to	TO	to
build	VB	build
AI	NN	ai
systems	NNS	system
for	IN	for
themselves	PP	themselves
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
will	MD	will
be	VB	be
incredibly	RB	incredibly
exciting	JJ	exciting
future	NN	future
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
