Hi	UH	hi
that	IN	that
I	PP	I
was	VBD	be
mentioning	VBG	mention
before	RB	before
.	SENT	.
They	PP	they
also	RB	also
happen	VBP	happen
to	TO	to
sit	VB	sit
on	IN	on
vast	JJ	vast
mineral	NN	mineral
deposits	NNS	deposit
.	SENT	.
Changing	VBG	change
or	CC	or
eliminating	VBG	eliminate
these	DT	these
ecosystems	NNS	ecosystem
through	IN	through
mining	NN	mining
,	,	,
through	IN	through
deforestation	NN	deforestation
or	CC	or
anything	NN	anything
else	RB	else
would	MD	would
undermine	VB	undermine
planetary	JJ	planetary
security	NN	security
.	SENT	.
Not	RB	not
just	RB	just
international	JJ	international
security	NN	security
.	SENT	.
Planetary	JJ	planetary
security	NN	security
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
essentially	RB	essentially
like	IN	like
a	DT	a
perfect	JJ	perfect
storm	NN	storm
in	IN	in
the	DT	the
making	NN	making
.	SENT	.
Corruption	NN	corruption
,	,	,
institutional	JJ	institutional
and	CC	and
socioeconomic	JJ	socioeconomic
fragility	NN	fragility
,	,	,
climate	NN	climate
disruptions	NNS	disruption
and	CC	and
environmental	JJ	environmental
plundering	VBG	plunder
,	,	,
all	RB	all
acting	VBG	act
as	IN	as
a	DT	a
backdrop	NN	backdrop
to	TO	to
a	DT	a
competition	NN	competition
to	TO	to
gain	VB	gain
access	NN	access
to	TO	to
the	DT	the
minerals	NNS	mineral
that	WDT	that
we	PP	we
need	VBP	need
in	IN	in
order	NN	order
to	TO	to
decarbonize	VB	decarbonize
.	SENT	.
All	DT	all
of	IN	of
these	DT	these
factors	NNS	factor
will	MD	will
be	VB	be
magnified	VBN	magnify
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
rein	NN	rein
in	IN	in
the	DT	the
scramble	NN	scramble
for	IN	for
resources	NNS	resource
.	SENT	.
All	DT	all
of	IN	of
them	PP	them
will	MD	will
reinforce	VB	reinforce
one	PP	one
another	DT	another
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
make	VB	make
something	NN	something
very	RB	very
clear	JJ	clear
here	RB	here
.	SENT	.
The	DT	the
countries	NNS	country
at	IN	at
the	DT	the
heart	NN	heart
of	IN	of
the	DT	the
resource	NN	resource
scrambling	VBG	scramble
may	MD	may
suffer	VB	suffer
the	DT	the
most	RBS	most
direct	JJ	direct
consequences	NNS	consequence
in	IN	in
terms	NNS	term
of	IN	of
their	PP$	their
ability	NN	ability
to	TO	to
develop	VB	develop
,	,	,
to	TO	to
adapt	VB	adapt
to	TO	to
climate	NN	climate
change	NN	change
and	CC	and
to	TO	to
avoid	VB	avoid
violence	NN	violence
.	SENT	.
But	CC	but
their	PP$	their
fate	NN	fate
is	VBZ	be
not	RB	not
isolated	VBN	isolate
.	SENT	.
Their	PP$	their
problems	NNS	problem
are	VBP	be
not	RB	not
geographically	RB	geographically
distant	JJ	distant
.	SENT	.
Our	PP$	our
big	JJ	big
blind	JJ	blind
spot	NN	spot
here	RB	here
is	VBZ	be
that	IN	that
we	PP	we
'	POS	'
re	NN	re
headed	VBN	head
towards	IN	towards
a	DT	a
decarbonization	NN	decarbonization
trajectory	NN	trajectory
that	WDT	that
may	MD	may
end	VB	end
up	RP	up
undermining	VBG	undermine
ecological	JJ	ecological
integrity	NN	integrity
and	CC	and
heighten	VB	heighten
the	DT	the
risks	NNS	risk
of	IN	of
conflict	NN	conflict
and	CC	and
insecurity	NN	insecurity
whose	WP$	whose
consequences	NNS	consequence
would	MD	would
reverberate	VB	reverberate
worldwide	RB	worldwide
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
not	RB	not
a	DT	a
particularly	RB	particularly
encouraging	JJ	encouraging
picture	NN	picture
.	SENT	.
And	CC	and
that	IN	that
it	PP	it
comes	VBZ	come
on	IN	on
top	NN	top
of	IN	of
layers	NNS	layer
of	IN	of
pictures	NNS	picture
that	WDT	that
are	VBP	be
not	RB	not
particularly	RB	particularly
encouraging	JJ	encouraging
.	SENT	.
Our	PP$	our
modern	JJ	modern
economies	NNS	economy
have	VBP	have
advanced	VBN	advance
and	CC	and
grown	VBN	grow
for	IN	for
two	CD	two
centuries	NNS	century
through	IN	through
the	DT	the
gigantic	JJ	gigantic
blind	JJ	blind
spot	NN	spot
of	IN	of
fossil	JJ	fossil
fuel	NN	fuel
exploitation	NN	exploitation
and	CC	and
its	PP$	its
unintended	JJ	unintended
consequences	NNS	consequence
.	SENT	.
The	DT	the
big	JJ	big
lesson	NN	lesson
here	RB	here
is	VBZ	be
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
afford	VB	afford
to	TO	to
just	RB	just
shift	VB	shift
to	TO	to
a	DT	a
different	JJ	different
set	NN	set
of	IN	of
energies	NNS	energy
,	,	,
technologies	NNS	technology
and	CC	and
materials	NNS	material
without	IN	without
paying	VBG	pay
attention	NN	attention
to	TO	to
the	DT	the
unintended	JJ	unintended
consequences	NNS	consequence
.	SENT	.
The	DT	the
stakes	NNS	stake
are	VBP	be
too	RB	too
high	JJ	high
.	SENT	.
They	PP	they
involve	VBP	involve
our	PP$	our
future	NN	future
.	SENT	.
That	IN	that
we	PP	we
know	VBP	know
.	SENT	.
But	CC	but
they	PP	they
also	RB	also
involve	VBP	involve
our	PP$	our
humanity	NN	humanity
.	SENT	.
And	CC	and
they	PP	they
involve	VBP	involve
our	PP$	our
nature	NN	nature
,	,	,
by	IN	by
which	WDT	which
I	PP	I
mean	VBP	mean
the	DT	the
nature	NN	nature
that	IN	that
we	PP	we
choose	VBP	choose
for	IN	for
ourselves	PP	ourselves
.	SENT	.
Decarbonization	NN	decarbonization
is	VBZ	be
the	DT	the
way	NN	way
forward	RB	forward
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
not	RB	not
one	CD	one
single	JJ	single
doubt	NN	doubt
allowedd	NNS	<unknown>
about	IN	about
this	DT	this
.	SENT	.
But	CC	but
the	DT	the
way	NN	way
forward	RB	forward
also	RB	also
demands	VBZ	demand
of	IN	of
us	PP	us
that	IN	that
we	PP	we
start	VBP	start
imagining	VBG	imagine
our	PP$	our
future	NN	future
beyond	IN	beyond
decarbonization	NN	decarbonization
already	RB	already
.	SENT	.
Remember	VB	remember
what	WP	what
I	PP	I
said	VBD	say
at	IN	at
the	DT	the
beginning	NN	beginning
?	SENT	?
A	DT	a
climate-safe	NN	<unknown>
future	NN	future
is	VBZ	be
a	DT	a
necessary	JJ	necessary
condition	NN	condition
for	IN	for
peace	NN	peace
.	SENT	.
But	CC	but
we	PP	we
won	VBD	win
'	''	'
t	NN	t
achieve	VB	achieve
a	DT	a
climate-safe	JJ	<unknown>
future	NN	future
without	IN	without
peace	NN	peace
.	SENT	.
And	CC	and
to	TO	to
build	VB	build
peace	NN	peace
,	,	,
we	PP	we
need	VBP	need
to	TO	to
shake	VB	shake
things	NNS	thing
up	RP	up
in	IN	in
international	JJ	international
politics	NNS	politics
and	CC	and
in	IN	in
the	DT	the
way	NN	way
that	IN	that
we	PP	we
do	VBP	do
business	NN	business
and	CC	and
economics	NNS	economics
.	SENT	.
So	RB	so
where	WRB	where
do	VBP	do
we	PP	we
start	VBP	start
?	SENT	?
I	NP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
offer	VB	offer
the	DT	the
scaffolding	NN	scaffolding
of	IN	of
a	DT	a
plan	NN	plan
in	IN	in
four	CD	four
different	JJ	different
baskets	NNS	basket
.	SENT	.
First	RB	first
,	,	,
science	NN	science
.	SENT	.
Science	NP	Science
can	MD	can
tell	VB	tell
us	PP	us
exactly	RB	exactly
where	WRB	where
it	PP	it
is	VBZ	be
safe	JJ	safe
to	TO	to
mine	VB	mine
and	CC	and
where	WRB	where
it	PP	it
isn	NP	isn
'	POS	'
t	NN	t
,	,	,
from	IN	from
an	DT	an
ecological	JJ	ecological
perspective	NN	perspective
.	SENT	.
Where	WRB	where
it	PP	it
is	VBZ	be
not	RB	not
safe	JJ	safe
to	TO	to
mine	NN	mine
,	,	,
we	PP	we
need	VBP	need
to	TO	to
act	VB	act
as	RB	as
though	IN	though
these	DT	these
minerals	NNS	mineral
did	VBD	do
not	RB	not
exist	VB	exist
and	CC	and
establish	VB	establish
protected	VBN	protect
areas	NNS	area
under	IN	under
which	WDT	which
no	DT	no
mining	NN	mining
licensing	NN	licensing
can	MD	can
take	VB	take
place	NN	place
.	SENT	.
Where	WRB	where
mining	NN	mining
does	VBZ	do
take	VB	take
place	NN	place
,	,	,
we	PP	we
can	MD	can
integrate	VB	integrate
socioeconomic	JJ	socioeconomic
and	CC	and
ecological	JJ	ecological
regeneration	NN	regeneration
within	IN	within
business	NN	business
models	NNS	model
.	SENT	.
Second	RB	second
,	,	,
a	DT	a
global	JJ	global
public	JJ	public
good	JJ	good
regime	NN	regime
.	SENT	.
If	IN	if
decarbonization	NN	decarbonization
is	VBZ	be
a	DT	a
matter	NN	matter
of	IN	of
human	JJ	human
survival	NN	survival
,	,	,
then	RB	then
the	DT	the
materials	NNS	material
that	WDT	that
we	PP	we
need	VBP	need
in	IN	in
order	NN	order
to	TO	to
decarbonize	VB	decarbonize
should	MD	should
be	VB	be
managed	VBN	manage
collectively	RB	collectively
under	IN	under
a	DT	a
global	JJ	global
public	JJ	public
good	JJ	good
regime	NN	regime
.	SENT	.
The	DT	the
alternative	NN	alternative
is	VBZ	be
conflict	NN	conflict
and	CC	and
planetary	JJ	planetary
breakdown	NN	breakdown
.	SENT	.
So	RB	so
while	IN	while
we	PP	we
figure	VBP	figure
out	RP	out
exactly	RB	exactly
how	WRB	how
to	TO	to
design	VB	design
this	DT	this
regime	NN	regime
,	,	,
the	DT	the
countries	NNS	country
at	IN	at
the	DT	the
heart	NN	heart
of	IN	of
the	DT	the
scramble	NN	scramble
for	IN	for
resources	NNS	resource
should	MD	should
receive	VB	receive
adequate	JJ	adequate
support	NN	support
,	,	,
competent	JJ	competent
and	CC	and
coherent	JJ	coherent
support	NN	support
to	TO	to
face	VB	face
off	RP	off
the	DT	the
joint	JJ	joint
challenges	NNS	challenge
of	IN	of
geopolitical	JJ	geopolitical
competition	NN	competition
and	CC	and
climate	NN	climate
disruptions	NNS	disruption
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
investing	VBG	invest
into	IN	into
conflict	NN	conflict
resolution	NN	resolution
,	,	,
into	IN	into
the	DT	the
fight	NN	fight
against	IN	against
corruption	NN	corruption
and	CC	and
into	IN	into
context-specific	JJ	context-specific
resilience	NN	resilience
,	,	,
should	MD	should
be	VB	be
top	JJ	top
priorities	NNS	priority
of	IN	of
our	PP$	our
global	JJ	global
energy	NN	energy
transition	NN	transition
.	SENT	.
Third	JJ	third
,	,	,
changing	VBG	change
the	DT	the
way	NN	way
that	IN	that
we	PP	we
do	VBP	do
business	NN	business
and	CC	and
economics	NNS	economics
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
just	RB	just
switch	VB	switch
from	IN	from
one	CD	one
energy	NN	energy
system	NN	system
to	TO	to
another	DT	another
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
made	VBD	make
that	IN	that
pretty	RB	pretty
clear	JJ	clear
,	,	,
right	RB	right
?	SENT	?
What	WP	what
we	PP	we
need	VBP	need
instead	RB	instead
is	VBZ	be
to	TO	to
reduce	VB	reduce
our	PP$	our
need	NN	need
for	IN	for
energy	NN	energy
and	CC	and
for	IN	for
materials	NNS	material
.	SENT	.
And	CC	and
that	DT	that
starts	NNS	start
with	IN	with
massive	JJ	massive
public	JJ	public
and	CC	and
private	JJ	private
investments	NNS	investment
into	IN	into
circular	JJ	circular
economic	JJ	economic
models	NNS	model
that	WDT	that
favor	VBP	favor
recyclability	NN	recyclability
and	CC	and
material	NN	material
substitution	NN	substitution
.	SENT	.
Now	RB	now
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
necessary	JJ	necessary
step	NN	step
,	,	,
but	CC	but
not	RB	not
a	DT	a
sufficient	JJ	sufficient
one	CD	one
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
also	RB	also
need	VBP	need
to	TO	to
do	VB	do
is	VBZ	be
to	TO	to
develop	VB	develop
ecological	JJ	ecological
assessments	NNS	assessment
for	IN	for
supply	NN	supply
chains	NNS	chain
that	WDT	that
account	VBP	account
for	IN	for
greenhouse	NN	greenhouse
gas	NN	gas
emissions	NNS	emission
,	,	,
but	CC	but
also	RB	also
for	IN	for
water	NN	water
,	,	,
soil	NN	soil
,	,	,
biodiversity	NN	biodiversity
,	,	,
material	NN	material
and	CC	and
energy	NN	energy
footprint	NN	footprint
all	RB	all
at	IN	at
once	RB	once
.	SENT	.
Only	RB	only
on	IN	on
this	DT	this
all-encompassing	JJ	all-encompassing
basis	NN	basis
will	MD	will
we	PP	we
understand	VB	understand
how	WRB	how
supply	NN	supply
and	CC	and
distribution	NN	distribution
chains	NNS	chain
need	VBP	need
to	TO	to
change	VB	change
and	CC	and
therefore	RB	therefore
how	WRB	how
globalization	NN	globalization
needs	VBZ	need
to	TO	to
transform	VB	transform
.	SENT	.
Fourth	JJ	fourth
,	,	,
innovation	NN	innovation
.	SENT	.
All	DT	all
of	IN	of
this	DT	this
can	MD	can
only	RB	only
happen	VB	happen
if	IN	if
we	PP	we
start	VBP	start
shifting	VBG	shift
our	PP$	our
thinking	NN	thinking
about	IN	about
innovation	NN	innovation
.	SENT	.
Innovation	NN	innovation
in	IN	in
our	PP$	our
times	NNS	time
is	VBZ	be
about	RB	about
bringing	VBG	bring
back	RB	back
economic	JJ	economic
footprint	NN	footprint
within	IN	within
planetary	JJ	planetary
boundaries	NNS	boundary
.	SENT	.
Anything	NN	anything
else	RB	else
,	,	,
even	RB	even
the	DT	the
coolest	JJS	cool
of	IN	of
new	JJ	new
products	NNS	product
,	,	,
if	IN	if
it	PP	it
isn	NN	isn
'	POS	'
t	NN	t
aligned	VBN	align
with	IN	with
that	DT	that
goal	NN	goal
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
innovation	NN	innovation
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
business	NN	business
as	IN	as
usual	JJ	usual
.	SENT	.
In	IN	in
our	PP$	our
little	JJ	little
corner	NN	corner
of	IN	of
the	DT	the
world	NN	world
,	,	,
my	PP$	my
team	NN	team
and	CC	and
I	PP	I
at	IN	at
Carnegie	NP	Carnegie
Europe	NP	Europe
have	VBP	have
been	VBN	be
working	VBG	work
really	RB	really
hard	JJ	hard
to	TO	to
identify	VB	identify
what	WP	what
regenerative	JJ	regenerative
foreign	JJ	foreign
policy	NN	policy
looks	NNS	look
like	VBP	like
and	CC	and
what	WP	what
it	PP	it
aims	VBZ	aim
for	IN	for
.	SENT	.
There	EX	there
are	VBP	be
two	CD	two
things	NNS	thing
that	WDT	that
we	PP	we
know	VBP	know
by	IN	by
now	RB	now
.	SENT	.
One	PP	one
is	VBZ	be
obvious	JJ	obvious
,	,	,
we	PP	we
need	VBP	need
to	TO	to
tackle	VB	tackle
fundamental	JJ	fundamental
issues	NNS	issue
around	IN	around
economic	JJ	economic
redistribution	NN	redistribution
on	IN	on
a	DT	a
global	JJ	global
scale	NN	scale
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
is	VBZ	be
that	IN	that
we	PP	we
need	VBP	need
a	DT	a
geopolitical	JJ	geopolitical
de-escalation	NN	de-escalation
around	IN	around
decarbonisation	NN	decarbonisation
and	CC	and
regeneration	NN	regeneration
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
translated	VBD	translate
that	IN	that
into	IN	into
a	DT	a
concept	NN	concept
we	PP	we
'	POS	'
ve	NN	ve
called	VBD	call
ecological	JJ	ecological
diplomacy	NN	diplomacy
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
pushing	VBG	push
really	RB	really
hard	JJ	hard
for	IN	for
the	DT	the
European	NP	European
Union	NP	Union
to	TO	to
adopt	VB	adopt
this	DT	this
framework	NN	framework
within	IN	within
their	PP$	their
foreign	JJ	foreign
policy	NN	policy
.	SENT	.
Because	IN	because
if	IN	if
there	EX	there
is	VBZ	be
one	CD	one
thing	NN	thing
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
understood	VBD	understand
,	,	,
it	PP	it
'	POS	'
s	NN	S
that	IN	that
ecological	JJ	ecological
integrity	NN	integrity
is	VBZ	be
the	DT	the
foundation	NN	foundation
for	IN	for
all	DT	all
types	NNS	type
of	IN	of
security	NN	security
.	SENT	.
Which	WDT	which
makes	VBZ	make
it	PP	it
the	DT	the
one	CD	one
common	JJ	common
denominator	NN	denominator
that	IN	that
we	PP	we
can	MD	can
work	VB	work
on	IN	on
rebuilding	VBG	rebuild
collectively	RB	collectively
.	SENT	.
And	CC	and
we	PP	we
can	MD	can
manage	VB	manage
.	SENT	.
Truly	RB	truly
,	,	,
I	PP	I
believe	VBP	believe
that	IN	that
we	PP	we
can	MD	can
.	SENT	.
As	RB	as
long	RB	long
as	IN	as
we	PP	we
shed	VBD	shed
light	NN	light
on	IN	on
our	PP$	our
transition	NN	transition
blind	JJ	blind
spots	NNS	spot
and	CC	and
take	VB	take
them	PP	them
as	IN	as
our	PP$	our
guiding	JJ	guiding
companions	NNS	companion
to	TO	to
identify	VB	identify
what	WP	what
truly	RB	truly
systemic	JJ	systemic
,	,	,
truly	RB	truly
peaceful	JJ	peaceful
and	CC	and
truly	RB	truly
safe	JJ	safe
solution	NN	solution
pathways	NNS	pathway
look	VBP	look
like	IN	like
for	IN	for
the	DT	the
age	NN	age
of	IN	of
climate-disrupted	JJ	<unknown>
futures	NNS	future
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
