There	EX	there
dream	NN	dream
school	NN	school
.	SENT	.
"	''	"
Whether	IN	whether
trauma	NN	trauma
essays	NNS	essay
and	CC	and
acceptance	NN	acceptance
letters	NNS	letter
are	VBP	be
actually	RB	actually
causally	RB	causally
correlated	VBN	correlate
is	VBZ	be
impossible	JJ	impossible
to	TO	to
tell	VB	tell
from	IN	from
the	DT	the
outside	NN	outside
.	SENT	.
So	RB	so
this	DT	this
could	MD	could
all	RB	all
just	RB	just
be	VB	be
speculation	NN	speculation
and	CC	and
myth	NN	myth
.	SENT	.
But	CC	but
in	IN	in
failing	VBG	fail
to	TO	to
resolutely	RB	resolutely
clear	VB	clear
up	RP	up
these	DT	these
speculations	NNS	speculation
and	CC	and
myths	NNS	myth
about	RB	about
whether	IN	whether
trauma	NN	trauma
essays	NNS	essay
are	VBP	be
rewarded	VBN	reward
or	CC	or
discouraged	VBN	discourage
,	,	,
universities	NNS	university
are	VBP	be
indirectly	RB	indirectly
enabling	VBG	enable
the	DT	the
rise	NN	rise
of	IN	of
the	DT	the
trauma	NN	trauma
essay	NN	essay
and	CC	and
all	DT	all
of	IN	of
its	PP$	its
harmful	JJ	harmful
implications	NNS	implication
.	SENT	.
So	RB	so
what	WP	what
are	VBP	be
they	PP	they
to	TO	to
do	VB	do
about	RB	about
all	RB	all
of	IN	of
this	DT	this
?	SENT	?
Well	RB	well
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
I	PP	I
think	VBP	think
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
problem	NN	problem
that	WDT	that
goes	VBZ	go
much	RB	much
deeper	JJR	deep
than	IN	than
individual	JJ	individual
universities	NNS	university
,	,	,
and	CC	and
even	RB	even
perhaps	RB	perhaps
the	DT	the
institution	NN	institution
of	IN	of
higher	JJR	high
education	NN	education
itself	PP	itself
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
rooted	VBN	root
in	IN	in
the	DT	the
cultural	JJ	cultural
obsession	NN	obsession
with	IN	with
appropriating	VBG	appropriate
trauma	NN	trauma
and	CC	and
making	VBG	make
it	PP	it
consumable	JJ	consumable
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
systemic	JJ	systemic
tendency	NN	tendency
to	TO	to
tokenize	VB	<unknown>
oppressed	VBN	oppress
people	NNS	people
and	CC	and
their	PP$	their
experiences	NNS	experience
.	SENT	.
But	CC	but
there	EX	there
are	VBP	be
still	RB	still
things	NNS	thing
that	IN	that
universities	NNS	university
can	MD	can
do	VB	do
to	TO	to
make	VB	make
things	NNS	thing
better	RBR	well
.	SENT	.
First	RB	first
,	,	,
they	PP	they
can	MD	can
be	VB	be
more	RBR	more
transparent	JJ	transparent
about	IN	about
their	PP$	their
admissions	NNS	admission
guidelines	NNS	guideline
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NN	S
really	RB	really
true	JJ	true
that	IN	that
they	PP	they
don	VB	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
reward	VB	reward
trauma	NN	trauma
storytelling	NN	storytelling
just	RB	just
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
it	PP	it
,	,	,
then	RB	then
they	PP	they
should	MD	should
be	VB	be
more	RBR	more
forthcoming	JJ	forthcoming
about	IN	about
this	DT	this
expectation	NN	expectation
.	SENT	.
They	PP	they
could	MD	could
also	RB	also
restructure	VB	restructure
their	PP$	their
prompts	NNS	prompt
to	TO	to
avoid	VB	avoid
putting	VBG	put
pressure	NN	pressure
on	IN	on
students	NNS	student
to	TO	to
talk	VB	talk
about	IN	about
past	JJ	past
hardships	NNS	hardship
and	CC	and
adversities	NNS	adversity
and	CC	and
instead	RB	instead
refocus	VB	refocus
prompts	NNS	prompt
to	TO	to
ask	VB	ask
students	NNS	student
about	IN	about
their	PP$	their
goals	NNS	goal
for	IN	for
the	DT	the
future	NN	future
and	CC	and
their	PP$	their
academic	JJ	academic
interests	NNS	interest
.	SENT	.
Secondly	RB	secondly
,	,	,
admissions	NNS	admission
counselors	NNS	counselor
should	MD	should
be	VB	be
trauma-informed	VBN	trauma-inform
and	CC	and
trained	VBN	train
in	IN	in
working	VBG	work
with	IN	with
BIPOC	NP	<unknown>
folk	NN	folk
.	SENT	.
As	IN	as
the	DT	the
unofficial	JJ	unofficial
gatekeepers	NNS	gatekeeper
to	TO	to
the	DT	the
secrets	NNS	secret
of	IN	of
getting	VBG	get
into	IN	into
your	PP$	your
dream	NN	dream
college	NN	college
,	,	,
they	PP	they
should	MD	should
wield	VB	wield
their	PP$	their
power	NN	power
responsibly	RB	responsibly
and	CC	and
not	RB	not
pressure	NN	pressure
students	NNS	student
to	TO	to
talk	VB	talk
about	IN	about
traumatic	JJ	traumatic
experiences	NNS	experience
that	IN	that
they	PP	they
'	POS	'
re	NN	re
not	RB	not
yet	RB	yet
ready	JJ	ready
to	TO	to
talk	VB	talk
about	RB	about
.	SENT	.
Lastly	RB	lastly
--	:	--
and	CC	and
this	DT	this
one	CD	one
'	POS	'
s	NN	S
for	IN	for
anyone	NN	anyone
who	WP	who
'	POS	'
s	NN	S
actually	RB	actually
applying	VBG	apply
to	TO	to
a	DT	a
postsecondary	JJ	postsecondary
institution	NN	institution
sometime	RB	sometime
soon	RB	soon
--	:	--
remember	VBP	remember
that	IN	that
you	PP	you
are	VBP	be
more	JJR	more
than	IN	than
the	DT	the
bad	JJ	bad
things	NNS	thing
that	WDT	that
happened	VBD	happen
to	TO	to
you	PP	you
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
when	WRB	when
it	PP	it
seems	VBZ	seem
like	IN	like
every	DT	every
other	JJ	other
classmate	NN	classmate
of	IN	of
yours	PP	yours
is	VBZ	be
writing	VBG	write
an	DT	an
essay	NN	essay
that	WDT	that
could	MD	could
be	VB	be
adapted	VBN	adapt
for	IN	for
an	DT	an
HBO	NP	HBO
original	JJ	original
drama	NN	drama
,	,	,
that	WDT	that
you	PP	you
may	MD	may
feel	VB	feel
like	IN	like
your	PP$	your
experiences	NNS	experience
are	VBP	be
not	RB	not
worth	JJ	worth
talking	VBG	talk
about	RB	about
.	SENT	.
But	CC	but
I	PP	I
promise	VBP	promise
that	IN	that
they	PP	they
are	VBP	be
.	SENT	.
You	PP	you
just	RB	just
have	VB	have
to	TO	to
find	VB	find
your	PP$	your
voice	NN	voice
and	CC	and
use	VB	use
it	PP	it
.	SENT	.
Now	RB	now
as	RB	as
much	JJ	much
as	IN	as
I	PP	I
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
live	VB	live
that	DT	that
nail-bitingly	RB	nail-bitingly
stressful	JJ	stressful
time	NN	time
of	IN	of
my	PP$	my
life	NN	life
ever	RB	ever
again	RB	again
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
help	NN	help
but	CC	but
wonder	NN	wonder
:	:	:
what	WP	what
would	MD	would
I	PP	I
have	VBP	have
written	VBN	write
about	RB	about
if	IN	if
I	PP	I
got	VBD	get
the	DT	the
chance	NN	chance
to	TO	to
apply	VB	apply
to	TO	to
UBC	NP	UBC
again	RB	again
?	SENT	?
This	DT	this
time	NN	time
absent	VB	absent
the	DT	the
pressure	NN	pressure
to	TO	to
strategically	RB	strategically
use	VB	use
my	PP$	my
immigrant	NN	immigrant
background	NN	background
to	TO	to
gain	VB	gain
sympathy	NN	sympathy
points	NNS	point
.	SENT	.
Maybe	RB	maybe
I	PP	I
would	MD	would
have	VB	have
written	VBN	write
about	RB	about
how	WRB	how
I	PP	I
overcame	VBD	overcome
my	PP$	my
fear	NN	fear
of	IN	of
public	JJ	public
speaking	NN	speaking
and	CC	and
became	VBD	become
comfortable	JJ	comfortable
with	IN	with
being	VBG	be
the	DT	the
loudest	JJS	loud
voice	NN	voice
in	IN	in
the	DT	the
room	NN	room
.	SENT	.
Or	CC	or
I	PP	I
could	MD	could
have	VB	have
written	VBN	write
about	IN	about
watching	VBG	watch
trashy	JJ	trashy
reality	NN	reality
television	NN	television
is	VBZ	be
what	WP	what
first	RB	first
sparked	VBD	spark
my	PP$	my
interest	NN	interest
in	IN	in
political	JJ	political
science	NN	science
.	SENT	.
Or	CC	or
maybe	RB	maybe
I	PP	I
still	RB	still
would	MD	would
have	VB	have
written	VBN	write
about	IN	about
my	PP$	my
immigrant	NN	immigrant
story	NN	story
because	IN	because
that	WDT	that
was	VBD	be
a	DT	a
big	JJ	big
part	NN	part
of	IN	of
my	PP$	my
life	NN	life
journey	NN	journey
and	CC	and
still	RB	still
impacts	VBZ	impact
me	PP	me
to	TO	to
this	DT	this
day	NN	day
.	SENT	.
But	CC	but
I	PP	I
would	MD	would
have	VB	have
done	VBN	do
it	PP	it
on	IN	on
my	PP$	my
own	JJ	own
terms	NNS	term
.	SENT	.
Instead	RB	instead
of	IN	of
being	VBG	be
written	VBN	write
as	IN	as
a	DT	a
one-dimensional	JJ	one-dimensional
,	,	,
trauma-turned-triumph	NN	trauma-turned-triumph
trauma	NN	trauma
drama	NN	drama
,	,	,
I	PP	I
would	MD	would
have	VB	have
been	VBN	be
able	JJ	able
to	TO	to
tell	VB	tell
a	DT	a
story	NN	story
that	WDT	that
actually	RB	actually
reflects	VBZ	reflect
who	WP	who
I	PP	I
am	VBP	be
today	NN	today
and	CC	and
acknowledge	VB	acknowledge
the	DT	the
fact	NN	fact
that	IN	that
my	PP$	my
journey	NN	journey
is	VBZ	be
ongoing	JJ	ongoing
and	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
begin	VB	begin
or	CC	or
end	VB	end
with	IN	with
my	PP$	my
racial	JJ	racial
identity	NN	identity
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
ownership	NN	ownership
that	IN	that
I	PP	I
wish	VBP	wish
for	IN	for
everyone	NN	everyone
to	TO	to
one	CD	one
day	NN	day
have	VBP	have
over	IN	over
their	PP$	their
story	NN	story
.	SENT	.
And	CC	and
now	RB	now
it	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
for	IN	for
universities	NNS	university
to	TO	to
decide	VB	decide
whether	IN	whether
they	PP	they
get	VBP	get
to	TO	to
tell	VB	tell
it	PP	it
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
