_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,loaded,factor,pole
v000269,0.5185756305,-0.275308455,-0.117843672,-0.180929758,-0.062789666,-0.048931648,1,fac1,1
v000270,-0.018874884,-0.07352009,0.1471593678,-0.08554421,-0.037893423,-0.062596994,0,,
v000271,0.1042665219,-0.140300738,0.2672289135,0.4085799458,-0.041547252,-0.006630611,1,fac4,1
v000272,-0.254127752,-0.218262875,-0.40863634,-0.148910161,-0.089213986,-0.066214234,1,fac3,-1
v000273,0.5342774451,-0.130943295,0.0950555874,-0.013913201,-0.018708534,-0.091830484,1,fac1,1
v000274,0.469991749,-0.153435921,0.4228966837,0.1729435036,-0.062354318,-0.11744947,1,fac1,1
v000275,0.6394346112,-0.229111349,-0.04287865,-0.02347853,-0.093230261,-0.142312498,1,fac1,1
v000276,0.1891122533,0.0548446685,0.142897689,-0.014691074,-0.017264317,-0.005518387,0,,
v000277,-0.66589654,-0.367987121,0.3091112485,-0.745960963,-0.336773981,-0.147334306,1,fac4,-1
v000278,0.2229989608,0.2505214178,0.0655968315,0.3603134452,-0.067435847,-0.20702815,1,fac4,1
v000279,0.4629759837,-0.101776361,0.3612413014,0.1760966101,-0.039973541,-0.008503914,1,fac1,1
v000280,-0.174953146,-0.170296357,-0.008496263,-0.106434362,1.1190085423,-0.118189613,1,fac5,1
v000281,0.5962499781,-0.016199753,-0.058846948,-0.076399082,-0.113542626,0.044783952,1,fac1,1
v000282,0.5917233483,0.138700146,-0.055294359,-0.140498194,-0.081851141,-0.122691834,1,fac1,1
v000283,-0.133490262,-0.139465866,-0.44133539,-0.104675688,-0.015453247,0.071011639,1,fac3,-1
v000284,0.0949997613,-0.13767166,0.0721490695,0.8368572541,-0.091232,0.0121269513,1,fac4,1
v000286,0.5427816287,-0.127850493,0.1461688372,0.1893664947,-0.024606202,-0.163486826,1,fac1,1
v000287,0.0544476406,0.481576404,0.3882083186,0.0309404937,-0.083629347,-0.052530226,1,fac2,1
v000288,-0.388582745,-0.154811,-0.394849597,-0.165186276,-0.176261446,-0.082964104,1,fac3,-1
v000289,0.4543209816,-0.047996088,0.2355004999,-0.049628651,-0.008542147,-0.038371279,1,fac1,1
v000290,0.1196597513,0.0410280892,0.5338303643,0.1443845192,-0.043209313,-0.089163152,1,fac3,1
v000291,0.3353829637,0.2612066051,0.1327647472,-0.052768954,-0.143237434,0.0851182359,1,fac1,1
v000292,-0.156659433,-0.134685374,-0.304866099,-0.153984291,0.0081995833,0.093968541,1,fac3,-1
v000293,0.2671175169,0.1076212731,0.3518249914,-0.034571312,-0.200899424,-0.036809349,1,fac3,1
v000294,-0.007651731,-0.135289971,-0.435151291,0.0248920217,-0.142533535,-0.05809911,1,fac3,-1
v000295,-0.140178575,0.5357228862,0.3016046643,-0.039302104,0.0048954022,-0.146716752,1,fac2,1
v000296,0.1835642513,0.2645624763,0.3382336977,0.3678447972,-0.109380221,-0.076167022,1,fac4,1
v000297,0.2162337014,0.223720973,0.088803617,-0.090333801,0.0458160919,0.0305706965,0,,
v000298,0.2690218473,0.238400997,0.3111597856,0.0716571881,-0.125801043,0.0093467732,1,fac3,1
v000299,-0.026347429,-0.079970522,0.8670080484,-0.172159633,-0.183844489,-0.147699887,1,fac3,1
v000300,0.1407216914,-0.008025648,0.3935000117,0.1743817973,-0.062617969,-0.106310519,1,fac3,1
v000301,0.2039445648,0.1412101844,0.4616213252,0.1593789848,-0.03250468,-0.047247663,1,fac3,1
v000302,0.3348106368,-0.136087092,0.1493790606,0.1238077012,-0.04042963,-0.085951471,1,fac1,1
v000303,-0.530915718,-0.253842192,-0.155327772,-0.163302683,-0.152468653,-0.096460923,1,fac1,-1
v000304,-0.106368059,-0.118121387,-0.177937477,-0.244747507,-0.000301122,-0.008711377,0,,
v000305,-0.077157289,-0.150078771,0.1654815203,0.033499912,-0.02128083,0.0106294224,0,,
v000306,-0.080937983,0.3401017525,0.3493261146,0.0905942485,-0.062951685,-0.109724106,1,fac3,1
v000307,0.0277381598,-0.042064516,-0.069707621,-0.133600287,-0.028508947,0.0303485541,0,,
v000308,-0.100480254,0.0920049286,0.1216219517,0.9178476099,-0.095810028,-0.11881359,1,fac4,1
v000309,0.0749541088,0.2289051549,0.2151069052,0.0126077785,-0.068216628,-0.140920431,0,,
v000310,-0.126914402,0.1670848671,-0.002903593,0.3475335894,0.2029644652,0.2073125662,1,fac4,1
v000311,0.6978942102,0.1885959924,-0.340302796,-0.073286562,-0.141994095,0.0095562815,1,fac1,1
v000312,0.6634334428,0.1033102724,-0.288044648,-0.143718614,-0.21986059,-0.169902015,1,fac1,1
v000313,0.3348098237,0.1564502911,-0.045484523,-0.246907996,-0.156468005,-0.134657622,1,fac1,1
v000314,-0.396111591,-0.228576046,-0.312040113,-0.199558774,-0.134355661,-0.071461482,1,fac1,-1
v000315,0.3451580664,0.2553697851,0.2048504569,0.0639926001,-0.056025733,0.0164336852,1,fac1,1
v000316,0.3445280407,-0.130500221,0.3484339456,0.2139253982,-0.073923486,-0.110169312,1,fac3,1
v000317,0.1667071088,0.2679982575,0.2536119075,-0.217019813,-0.242283734,-0.215518465,0,,
v000318,-0.722079347,-0.394268634,-0.173102066,1.0654192233,-0.168521061,-0.081256477,1,fac4,1
v000319,-0.317918245,0.5761647671,0.1988579373,-0.013608465,-0.014584633,-0.1216234,1,fac2,1
v000320,-0.461464843,-0.18753216,-0.180402813,-0.271758386,-0.127295123,-0.179869214,1,fac1,-1
v000321,0.6707749,-0.076906246,-0.104023028,0.1332567597,-0.07402997,-0.137937481,1,fac1,1
v000322,0.294049944,0.3054659791,0.2004727488,-0.100804402,0.0085553275,0.0688867072,1,fac2,1
v000323,0.1827534761,-0.164372175,-0.799963029,0.0408068211,-0.247179369,-0.357994172,1,fac3,-1
v000324,0.0792844192,-0.198090976,-0.239798919,-0.030456232,-0.045665652,0.0219908218,0,,
v000325,-0.218619841,0.0773905446,0.271353876,0.1630684369,0.1358989952,0.0547895937,0,,
v000326,-0.417301056,0.0596127104,-0.089088537,0.1287801364,-0.042352711,-0.079391277,1,fac1,-1
v000327,0.0776875784,0.1069767334,0.4098369184,0.0790781417,-0.068710643,-0.069188617,1,fac3,1
v000328,0.3879729295,0.246616522,0.1463255468,-0.041882185,0.0241763393,0.1107972468,1,fac1,1
v000329,0.5717495409,-0.025045495,0.1434076581,0.0064819952,-0.000648617,0.4521652,1,fac1,1
v000330,0.2860032471,0.2189665553,0.2012298364,-0.062021808,0.5678938011,-0.143362263,1,fac5,1
v000331,-0.049919553,0.4961644744,0.1723042765,-0.077634347,-0.141083128,-0.117395651,1,fac2,1
v000332,0.3770726594,0.2828762766,0.0767138218,-0.010111009,-0.042863992,-0.011287598,1,fac1,1
v000333,0.5442808989,-0.071878394,-0.290937542,-0.04963047,-0.156340308,-0.376081089,1,fac1,1
v000334,-0.149100479,-0.267671634,-0.10551831,-0.094169059,1.1386667459,-0.097794776,1,fac5,1
v000335,0.3814690204,0.1091657353,0.2429402647,-0.018515618,0.5094167327,0.4136827669,1,fac5,1
v000336,-0.495801692,0.3572997279,-0.093643483,0.0139206068,-0.070215,1.2872418963,1,fac6,1
v000337,0.137032888,0.1998714129,0.3895418403,-0.229013156,-0.195070766,0.4546028583,1,fac6,1
v000338,0.4502981888,-0.216353288,-0.300351472,-0.234943374,-0.038467202,-0.064717968,1,fac1,1
v000339,0.2044998411,0.3650835694,0.2267972096,0.346775667,-0.144875618,-0.007203273,1,fac2,1
v000340,0.5870697053,-0.134451026,0.033240921,-0.139860092,0.4994108655,-0.128278877,1,fac1,1
v000341,0.5175625702,0.1840012594,0.1413538091,-0.100007263,-0.014512306,-0.038940973,1,fac1,1
v000342,-0.503666505,-0.244426141,-0.270978729,-0.179075329,-0.142550954,-0.084131322,1,fac1,-1
v000343,-0.218513292,-0.212647639,-0.096636172,-0.082997001,1.1289450589,-0.103335918,1,fac5,1
v000344,0.2358467169,0.3786825141,-0.022487991,0.0086644668,-0.083312835,-0.215087611,1,fac2,1
v000345,-0.043509878,0.4526303117,0.2177215091,0.0684663781,-0.07304002,-0.174749058,1,fac2,1
v000346,-0.07487888,-0.192122562,0.1658126771,-0.510164887,-0.245783725,-0.17486584,1,fac4,-1
v000347,0.2563840667,0.3168543024,0.1482129323,-0.02319811,-0.058474096,-0.109803257,1,fac2,1
v000348,0.1390674352,0.0888866242,-0.030104884,0.1771208986,0.3504385544,-0.067407643,1,fac5,1
v000349,-0.503162754,-0.198213562,-0.210337709,-0.216347077,-0.166053934,-0.093817359,1,fac1,-1
v000350,-0.099955705,-0.164956839,-0.325614137,-0.148173601,-0.073914189,-0.024093666,1,fac3,-1
v000351,0.2203943455,-0.019702591,0.3655295029,0.0068671621,-0.093708877,-0.104965579,1,fac3,1
v000352,0.428009615,0.1030638406,0.1595488868,0.2396546462,-0.055885712,-0.1319613,1,fac1,1
v000353,0.3927634611,0.2324574325,0.1181289283,0.1035275756,-0.052947996,-0.06887354,1,fac1,1
v000354,-0.366155839,-0.192778551,-0.016478009,-0.084241413,1.1761361176,-0.157688365,1,fac5,1
v000355,0.6027465053,0.0788552722,-0.019306812,-0.172090688,0.0250072091,-0.047188143,1,fac1,1
v000356,0.4023135146,0.3497833598,0.0338958867,0.0264110675,-0.088599951,-0.07488958,1,fac1,1
v000357,0.0734017889,0.4111090654,0.245921113,-0.033862226,-0.109515782,-0.138353084,1,fac2,1
v000358,0.1418598757,0.3244021619,0.1101100077,-0.083789701,0.3758619212,0.3324518065,1,fac5,1
v000359,0.4123279766,-0.072553906,-0.112518119,0.0806991674,-0.067081206,-0.008987036,1,fac1,1
v000360,-0.6108276,1.555350183,-0.157145685,0.0248590701,0.0402827383,0.0305442856,1,fac2,1
v000361,0.1939246116,-0.164980643,-0.259713196,0.038373082,-0.035676899,0.0033072956,0,,
v000362,0.301197233,-0.055491626,0.3725802256,-0.006460976,0.4258698509,-0.193913708,1,fac5,1
v000363,0.185955515,0.3833312954,0.2090629633,0.0098341371,-0.090042568,-0.025509864,1,fac2,1
v000364,0.1052916942,0.0183374801,0.5700850541,0.0646827636,-0.057405831,-0.070758644,1,fac3,1
v000365,-0.189253657,-0.40409785,0.2665145267,0.9535664238,-0.052956782,0.0261718544,1,fac4,1
v000366,-0.014522383,-0.214236309,-0.286389122,-0.221463028,-0.053945092,0.0100520234,0,,
v000367,0.4673026962,-0.033958773,0.0085125255,-0.066060003,-0.109229784,-0.046539209,1,fac1,1
v000368,0.079878118,0.1250991481,0.2887117677,0.1578366673,-0.027748399,0.0363046561,0,,
v000369,-0.098968803,0.3070744136,0.331018431,0.411364525,-0.145160495,-0.080827375,1,fac4,1
v000370,-0.023450915,0.4253076191,0.1335611764,0.2137334568,0.0034158007,0.1198723084,1,fac2,1
v000371,0.7924302192,-0.027591116,-0.283804576,-0.101950934,-0.139789356,-0.141009049,1,fac1,1
v000372,0.1053837129,0.1169444527,0.2909866252,0.5207424041,-0.04110689,-0.007716388,1,fac4,1
v000375,-0.216057694,-0.043129044,0.0671611653,0.0633029823,-0.119326956,-0.094171529,0,,
v000376,-0.476491353,-0.213797362,-0.273508212,-0.17048363,-0.138954274,-0.078952904,1,fac1,-1
v000377,-0.444312413,-0.208998092,0.0072441476,-0.123730697,1.2754509541,-0.159278663,1,fac5,1
v000378,-0.3650852,-0.265432545,0.0845446916,-0.075149849,1.2537099233,-0.147976715,1,fac5,1
v000379,-0.530720182,-0.301289056,0.2360918165,-0.796065711,-0.367889372,-0.158649352,1,fac4,-1
v000380,0.4020990965,-0.193618083,0.1777286404,0.1126243652,-0.03270768,0.0234103458,1,fac1,1
v000381,0.5216267085,-0.13664968,0.0492701643,0.1004686055,-0.044459581,-0.100724467,1,fac1,1
v000382,-0.208690596,-0.287729945,-0.496241286,-0.069279121,-0.111686584,-0.066301396,1,fac3,-1
v000383,0.3554589165,0.1637713344,-0.387278093,-0.067508817,-0.173510334,-0.367165876,1,fac3,-1
v000384,-0.004580063,0.5906384234,0.0962507394,-0.224811048,-0.064017977,-0.071205249,1,fac2,1
v000385,0.5499790701,-0.134475703,-0.097908453,-0.037708851,-0.102862548,0.0898533685,1,fac1,1
v000386,0.2403767258,0.0983056933,0.0608528897,0.2067851707,-0.111441974,-0.136669207,0,,
v000387,0.5550055832,-0.053773733,-0.309280457,-0.168376848,-0.049675259,0.1020571716,1,fac1,1
v000388,0.5931389953,-0.138894163,0.1266008159,0.1111834137,-0.016636722,-0.153439952,1,fac1,1
v000389,0.1063515324,0.5160584274,-0.149537775,-0.037933043,0.0516520092,-0.049704787,1,fac2,1
v000390,-0.629315049,1.5679423348,-0.154257955,0.0059332733,0.0376321363,0.0486459272,1,fac2,1
v000391,-0.10710691,0.4274258047,0.7147369824,-0.443295398,-0.166340552,-0.107744872,1,fac3,1
v000392,-0.320069428,-0.266406387,-0.035876437,-0.118383823,1.2362619195,-0.144258578,1,fac5,1
v000393,0.0520164733,0.1129482898,-0.781394708,-0.134998645,-0.214047154,-0.322313233,1,fac3,-1
v000394,0.2061574999,0.0907937984,0.5518932661,0.2511646538,0.7258402391,-0.174101419,1,fac5,1
v000395,0.3701716674,-0.341024554,0.2047165432,0.6249159495,-0.103894999,-0.140777028,1,fac4,1
v000396,-0.369823122,-0.162255636,-0.293283584,-0.168913137,-0.147646236,-0.095381591,1,fac1,-1
v000397,0.0906699456,0.0910344459,-0.09744878,0.3449736534,0.3255963309,-0.105152356,1,fac4,1
v000398,0.6652280479,0.0619621414,-0.022495537,-0.127079713,-0.014196763,-0.115397409,1,fac1,1
v000399,0.2269943976,-0.094116506,0.3098996322,0.0672552468,0.0633858069,-0.183665809,1,fac3,1
v000401,-0.251526098,-0.235585563,0.0770022205,-0.15441118,-0.12648352,1.1136176972,1,fac6,1
v000402,0.137762908,-0.088809414,-0.068541226,-0.178774367,-0.095330348,-0.033389579,0,,
v000403,0.1381994866,0.4090872758,0.2821248595,-0.081817156,-0.122690023,-0.104979928,1,fac2,1
v000404,-0.015227971,0.2651987654,-0.125775037,0.2496952896,-0.205272934,-0.075023481,0,,
v000405,-0.100666008,0.0140814761,0.5001082893,0.1190736888,-0.069064906,-0.070397707,1,fac3,1
v000406,0.1785755876,0.2401675572,0.448240135,0.122704239,-0.146693185,-0.079583299,1,fac3,1
v000407,-0.474742596,-0.173534459,-0.216562036,-0.251131146,-0.143854635,-0.155798619,1,fac1,-1
v000408,-0.031126399,-0.058720575,0.5800411506,0.3423166552,-0.098556475,-0.072221258,1,fac3,1
v000409,-0.1621835,-0.177747323,-0.981501461,-0.124026989,-0.279442973,-0.404319829,1,fac3,-1
v000410,0.1081651868,-0.062757167,-0.052607643,-0.177912662,-0.079655233,0.0142264446,0,,
v000411,-0.6599507,-0.441997928,-0.049229984,1.2934637733,-0.159833715,-0.081940462,1,fac4,1
v000412,0.0887831502,0.0170416944,0.7062308547,-0.277882985,-0.180141799,-0.198253731,1,fac3,1
v000413,-0.318341004,0.4412957876,0.0232213401,0.1035718694,-0.032955928,-0.031428327,1,fac2,1
v000414,0.2034138772,0.0494384939,0.2552967656,0.0403319907,-0.018874734,0.0106512868,0,,
v000415,0.2938456288,0.2161586026,0.0556629381,0.0126297779,-0.05681798,-0.071097195,0,,
v000416,0.3015270528,0.0829289606,-0.045990133,0.0237152772,0.4215715714,-0.230563336,1,fac5,1
v000417,-0.590309254,1.5369767193,-0.116630601,-0.025312848,-0.005747574,-0.009166969,1,fac2,1
v000418,0.0517278888,0.3030068429,0.4275637228,0.0363639561,-0.039387292,-0.149927706,1,fac3,1
v000419,0.1748459727,-0.135993661,0.1113930269,0.1062217849,-0.010356327,-0.077063682,0,,
v000420,0.0263358286,-0.056255664,-0.374013699,-0.135006574,0.2161808688,0.0323876584,1,fac3,-1
v000421,-0.332592564,-0.326315445,-0.139037488,-0.057834903,-0.127293888,1.3783890943,1,fac6,1
v000422,0.5480219928,-0.068554367,0.207344467,-0.010795439,0.0320822483,-0.082921742,1,fac1,1
v000423,0.1104211022,-0.289199076,-0.372626644,-0.066373269,-0.054279866,-0.102377196,1,fac3,-1
v000424,-0.61020922,1.3788077901,-0.155356997,-0.041802977,-0.035588775,0.0662133821,1,fac2,1
v000425,0.4110246347,0.0614865792,0.2799679416,0.0130165858,-0.066006545,-0.12097685,1,fac1,1
v000426,0.0284998547,-0.102823566,-0.343589594,-0.133415597,0.0545124026,0.0720860294,1,fac3,-1
v000427,0.0740727973,0.0795712073,0.5934116945,-0.013753158,0.0458959973,-0.024237219,1,fac3,1
v000428,-0.131261976,0.0911028484,0.4586952216,0.1481079433,0.0243931858,0.0592843331,1,fac3,1
v000429,-0.354364747,-0.289682126,0.0142787548,-0.120882455,-0.153782506,1.2447756059,1,fac6,1
v000430,0.4472653818,-0.040052498,-0.042783063,-0.075612931,0.0067787634,0.0430069763,1,fac1,1
v000431,0.3732773698,0.0632411777,0.2506166096,-0.13414688,-0.022868564,-0.08583714,1,fac1,1
v000432,-0.589232625,1.5370542348,-0.182592721,0.0046400687,0.030423749,0.0425186268,1,fac2,1
v000433,-0.05972642,-0.087501625,-0.912787264,-0.064591089,-0.255425446,-0.328858272,1,fac3,-1
v000434,-0.276968192,-0.169848909,0.2957827777,0.9094716004,-0.118685375,-0.010252684,1,fac4,1
v000435,0.4947778131,-0.124570985,-0.273734092,0.5868612314,-0.015300328,-0.199384517,1,fac4,1
v000436,0.1698562724,0.3644675555,0.4073345305,-0.012986995,0.622803417,-0.130868208,1,fac5,1
v000437,0.3944570824,0.2922855176,0.125795578,-0.063791819,-0.050275721,0.0872837153,1,fac1,1
v000438,-0.057400117,0.4801959331,0.5925464246,-0.367449041,-0.196759628,-0.082109883,1,fac3,1
v000439,0.3167684703,0.2143370953,0.2218700662,-0.043215606,-0.157438315,0.4888329424,1,fac6,1
v000440,-0.149227874,0.2052490131,0.5771309076,0.563392843,-0.088386254,-0.000187621,1,fac3,1
v000441,0.0551972591,-0.096884137,0.6135919919,0.3014301682,-0.067581015,-0.143379632,1,fac3,1
v000442,0.0631936123,0.1573377556,-0.012116056,0.4858628615,-0.238254474,-0.070563157,1,fac4,1
v000443,-0.285199858,-0.296474323,-0.107487801,-0.134187258,-0.153085363,1.2686650993,1,fac6,1
v000444,-0.017531478,-0.009209862,0.0167528791,-0.199602577,0.008752102,-0.043116286,0,,
v000445,0.5772741248,-0.28375262,0.0503474402,0.0097788055,-0.174922784,0.5544253095,1,fac1,1
v000446,-0.387806769,0.4657745872,0.403222028,0.5669124455,-0.086703208,-0.045883469,1,fac4,1
v000447,-0.089593528,-0.092128822,0.3825361275,0.4763188574,-0.067960243,-0.009721495,1,fac4,1
v000448,0.2705301326,0.0299114707,0.1292157195,0.5165539606,-0.160762635,-0.157134256,1,fac4,1
v000449,0.4081417156,-0.169331674,0.3019088794,0.1961817394,-0.051567708,-0.087196071,1,fac1,1
v000450,0.1866587179,-0.316884486,0.0380390624,0.7543116802,-0.058308013,-0.156638507,1,fac4,1
v000451,0.3200376157,0.0217382353,0.3928159239,0.0474284582,-0.065121839,-0.122067725,1,fac3,1
v000452,-0.35109181,-0.229775758,-0.238720703,-0.186682967,-0.109235862,-0.020105919,1,fac1,-1
v000453,0.2695057864,0.2861256974,0.0027210267,0.1429951052,-0.124014343,0.0059185058,0,,
v000454,-0.059307975,0.6832652404,0.0626436757,0.0172929584,-0.077885305,-0.141238625,1,fac2,1
v000455,0.0199175379,0.0310854917,0.4757092727,0.1295478032,-0.068600929,-0.157960998,1,fac3,1
v000456,0.2284427621,-0.275483105,0.3287624186,0.4590827026,-0.038861781,-0.090516051,1,fac4,1
v000457,-0.339613326,-0.244478124,-0.424929664,-0.074769332,-0.117665537,-0.061790581,1,fac3,-1
v000458,0.1952185813,0.3047661742,0.3943714747,0.1151538425,-0.09431821,-0.141631432,1,fac3,1
v000459,0.1511613609,0.3363155445,0.2712202228,-0.102569616,-0.068424775,-0.104796058,1,fac2,1
v000460,0.3157924226,-0.194593255,0.2685185679,-0.513525264,-0.242209045,-0.082042968,1,fac4,-1
v000461,-0.686613078,-0.329361199,0.2617881747,-0.762895607,-0.344230717,-0.137704385,1,fac4,-1
v000462,0.0640840688,0.2524631115,0.3589091199,0.0362359775,-0.047177516,-0.100058068,1,fac3,1
v000463,-0.693731345,-0.316604135,0.2628515879,-0.759806313,-0.357047976,-0.163231504,1,fac4,-1
v000465,0.0981978299,0.4395308372,0.3859211121,-0.397144913,-0.194316524,-0.080451319,1,fac2,1
v000466,0.2157831764,0.3965636604,0.1240864596,-0.128159153,-0.070024247,-0.067219902,1,fac2,1
v000467,0.130223514,0.1965422478,-0.121307367,0.5315251354,-0.291708895,0.3735878331,1,fac4,1
v000468,0.024908465,0.0718423054,-0.031325586,0.3162965571,0.2464823306,0.2653541258,1,fac4,1
v000469,0.0109241805,0.2105131857,-0.27592336,0.3457807363,0.2092164471,0.1494718134,1,fac4,1
v000470,0.5471514066,-0.026935863,-0.023370877,-0.132883562,-0.094459967,0.6915293349,1,fac6,1
v000471,0.1787717915,0.0569571065,0.1654925405,0.57015632,-0.12572177,-0.085947566,1,fac4,1
v000472,0.2779751541,0.4059995946,0.2311159431,-0.018028714,-0.027900745,-0.052624048,1,fac2,1
v000473,-0.055186967,-0.207952297,0.2999185717,0.6718869964,-0.071681093,-0.119829895,1,fac4,1
v000474,0.1829675404,0.3036261094,0.2694595398,0.3059409377,-0.101866721,-0.098701226,1,fac4,1
v000475,0.144817196,0.0398907422,-0.016316897,0.360255083,-0.14824201,-0.020193149,1,fac4,1
v000476,0.049576942,-0.003649465,0.037173331,-0.039351833,-0.017682078,0.0216015488,0,,
v000478,0.0047007477,-0.2011585,-0.580361625,-0.067082117,-0.060996194,-0.001665394,1,fac3,-1
v000479,-0.121464997,-0.313140057,0.326051139,1.0236992845,-0.074689611,-0.012639474,1,fac4,1
v000480,0.6634698913,-0.203838787,0.0543710319,0.0917883361,-0.037564488,-0.063393339,1,fac1,1
v000481,0.3133427352,-0.070963861,0.4063133525,0.0404334501,-0.046598044,-0.045977108,1,fac3,1
v000482,-0.060118127,0.1264210153,0.1111573794,-0.074969715,-0.078868324,-0.033984366,0,,
v000483,-0.18841442,-0.045422183,0.2269334854,0.3453837933,-0.111195929,-0.138778457,1,fac4,1
v000484,0.3800089751,0.1482136553,0.1649258136,0.0182777727,-0.039907591,-0.123626722,1,fac1,1
v000485,0.0605706564,0.4298622837,0.3404668222,-0.143180771,-0.082309312,-0.08848509,1,fac2,1
v000486,0.0737570003,0.5168015623,0.4194045973,0.1389097378,-0.008892945,-0.018257579,1,fac2,1
v000487,-0.034324701,-0.133771404,0.2918902787,0.8504988617,-0.102625515,0.0040513363,1,fac4,1
v000488,-0.271792629,-0.337283703,0.235003919,0.9756286723,-0.104398613,0.1177996696,1,fac4,1
v000489,0.4965237912,-0.059752002,0.2765233465,0.0448808891,0.0611038876,-0.051020449,1,fac1,1
v000490,-0.124965479,-0.227212165,-0.06000065,-0.078593062,1.2500848076,-0.008434937,1,fac5,1
v000491,0.2135360969,0.4347998813,-0.090274243,0.0086633743,-0.06173222,-0.031299862,1,fac2,1
v000492,-0.491609901,0.5005791024,-0.170104988,-0.19196051,-0.124454482,-0.13069269,1,fac2,1
v000493,-0.023456701,-0.102282793,-0.430814673,-0.077939432,-0.007409292,0.0160601503,1,fac3,-1
v000494,-0.024212814,-0.170559686,0.3463891675,0.6368170244,-0.071345179,-0.027396178,1,fac4,1
v000495,-0.186376087,-0.123907443,-0.302243958,-0.111240944,-0.01214069,0.0695080065,1,fac3,-1
v000496,0.2792362818,0.1793302059,0.1460935384,0.034713307,-0.08929754,-0.100710072,0,,
v000497,0.1953821269,0.0660270228,-0.11632792,-0.031254183,-0.117998578,-0.1346653,0,,
v000498,0.0798940111,0.3634199164,0.3374864069,-0.07112449,-0.162976732,-0.087975192,1,fac2,1
v000499,-0.441665686,0.6244148153,0.0770478669,-0.084784038,-0.080874329,-0.054285839,1,fac2,1
v000500,-0.163449932,-0.1084523,-0.403177754,-0.170054968,-0.011529962,0.0517935686,1,fac3,-1
v000501,-0.248595666,-0.115843413,-0.34121011,-0.206399115,-0.058035128,0.032549451,1,fac3,-1
v000502,0.2626477115,-0.016430265,0.2602703809,0.0557132035,-0.004038496,0.017806905,0,,
v000503,-0.421821951,-0.15113401,-0.268057416,-0.143200907,-0.156900782,-0.066530757,1,fac1,-1
v000504,0.0088242854,0.2172151274,-0.135216635,-0.010576714,0.0763357744,0.0602752117,0,,
v000505,-0.524180633,0.5689684149,-0.180374746,-0.145643941,-0.060420631,-0.129227994,1,fac2,1
v000506,0.3798508928,-0.058182544,0.0878645226,0.0086126823,0.0106630801,0.0327727524,1,fac1,1
v000507,0.0626644696,0.4005452629,0.0082809969,-0.121880704,0.012346137,0.1179140432,1,fac2,1
v000508,-0.443471918,-0.273339008,-0.237588119,-0.213947932,-0.120552896,-0.031332074,1,fac1,-1
v000509,-0.304391892,-0.251806412,-0.445717883,-0.05443782,-0.118705797,-0.094034276,1,fac3,-1
v000510,0.4006793332,0.0082571986,0.2932687036,0.02534084,0.0248566177,-0.069883712,1,fac1,1
v000511,0.3040432129,-0.056694837,-0.287863852,-0.152106655,-0.119947791,-0.020633561,1,fac1,1
v000512,0.3337326703,0.0367270172,0.0336575672,-0.162323198,0.0042910306,-0.027442893,1,fac1,1
v000513,0.2891345287,-0.173791138,0.0870363548,-0.011677823,-0.024410376,-0.094996348,0,,
v000514,0.5516625658,0.0445563531,-0.006931918,-0.00865649,-0.080482699,0.1001226052,1,fac1,1
v000515,0.6700544731,-0.174485336,0.00165337,-0.093766707,0.7295454266,0.0293892693,1,fac5,1
v000516,-0.246970561,-0.190341679,-0.321680286,-0.112586093,-0.036005289,-0.073374443,1,fac3,-1
v000517,-0.067137249,-0.254077535,-0.249296026,0.0119884119,-0.171284168,-0.085282114,0,,
v000518,-0.110599936,0.3619398683,0.3017129882,0.5520714304,-0.165076713,-0.084814888,1,fac4,1
v000519,-0.101261728,0.3682363215,0.4167676273,0.6381395095,-0.139470903,-0.028345936,1,fac4,1
v000520,0.2606392196,0.2159641911,0.1778347343,0.0835686479,0.0144408972,-0.170736808,0,,
v000521,-0.291357607,-0.131286843,0.0720589674,-0.027704861,-0.214741542,1.095595503,1,fac6,1
v000522,0.3533523497,0.3265120414,-0.158830209,0.0735434622,-0.182833592,0.102258728,1,fac1,1
v000523,0.4608094079,0.1033981238,0.2257620389,-0.018152335,-0.061169817,0.003067754,1,fac1,1
v000524,0.5147493967,-0.149658982,0.1149296958,-0.064736364,0.4067228465,0.3797941771,1,fac1,1
v000525,0.206618593,0.2931050179,0.0267374741,-0.064414359,0.8130647065,-0.115256678,1,fac5,1
v000526,-0.307574054,-0.24406592,-0.287082819,-0.212020312,-0.059964853,-0.004432756,1,fac1,-1
v000527,-0.149084954,-0.200498171,-0.202322055,-0.102954378,-0.034668276,-0.015876916,0,,
v000528,0.2069536392,0.2149373089,-0.044034758,-0.148543028,-0.050428024,-0.081606349,0,,
v000529,-0.753171081,1.4351356961,-0.176069971,-0.044808279,-0.010523964,-0.085150002,1,fac2,1
v000530,0.2692334896,0.3782350464,0.2826784461,0.0591501081,-0.045452347,0.074410675,1,fac2,1
v000531,-0.524531213,-0.161044437,-0.232621111,-0.248259636,-0.167771128,-0.175385545,1,fac1,-1
v000532,0.2544988869,-0.126276041,-0.198986518,0.0380528546,-0.09847296,-0.019847809,0,,
v000533,0.4016554327,-0.031557143,0.3045211926,-0.152756894,-0.061700446,-0.109083996,1,fac1,1
v000534,-0.247469035,-0.021968731,-0.156023298,-0.114927116,-0.107034103,-0.003343108,0,,
v000535,0.0830964757,0.464622571,-0.036510217,-0.078681974,-0.083612177,-0.186234194,1,fac2,1
