file	fac1	fac2	fac3	fac4	fac5	fac6
t000821	0	1	0	-1	0	0
t000822	1	5	1	0	0	0
t000823	3	4	1	0	0	0
t000824	0	1	0	0	0	-3
t000825	0	2	1	1	0	0
t000826	0	1	0	0	0	-7
t000827	0	0	0	0	0	0
t000828	0	13	1	1	0	-1
t000829	0	3	3	0	0	0
t000830	3	14	12	-2	0	0
t000831	0	7	2	-2	0	0
t000832	0	2	0	0	0	-2
t000833	1	4	1	-3	0	0
t000834	0	1	4	-3	0	0
t000835	0	4	0	0	0	-1
t000836	0	11	0	0	0	0
t000837	0	1	5	-5	0	0
t000838	0	6	1	0	1	1
t000839	0	11	0	0	0	0
t000840	0	4	18	-2	2	-2
t000841	1	9	3	-1	0	2
t000842	0	1	0	1	0	0
t000843	0	5	1	0	0	0
t000844	1	4	4	0	0	0
t000845	-4	13	0	0	0	-1
t000846	0	2	1	-1	0	-2
t000847	0	2	1	0	0	0
t000848	0	2	1	-2	0	0
t000849	1	3	1	0	-1	0
t000850	0	5	0	0	0	0
t000851	1	0	10	-1	0	0
t000852	1	5	5	0	0	-1
t000853	1	4	0	0	0	1
t000854	0	2	0	0	1	0
t000855	0	1	5	-1	1	0
t000856	2	3	2	0	0	0
t000857	1	4	4	0	0	0
t000858	-1	10	0	0	1	0
t000859	2	2	8	-1	3	-2
t000860	0	5	0	0	1	3
t000861	-4	6	4	-1	0	6
t000862	0	15	0	0	0	0
t000863	0	1	2	0	0	0
t000864	-1	0	1	0	0	1
t000865	-27	3	6	-2	0	0
t000866	0	0	1	0	5	0
t000867	0	9	2	-3	23	0
t000868	1	1	3	-2	0	0
t000869	2	1	7	-2	6	0
t000870	0	1	3	0	1	0
t000871	0	2	0	0	0	-2
t000872	1	0	1	-1	0	0
t000873	0	3	1	-1	0	0
t000874	0	4	1	0	0	0
t000875	0	3	4	2	0	0
t000876	0	1	0	0	0	0
t000877	0	0	2	-5	0	0
t000878	4	7	1	0	1	0
t000879	0	1	0	0	0	0
t000880	1	9	1	0	0	1
t000881	2	6	10	0	0	0
t000882	0	4	11	-1	0	0
t000883	0	3	3	-1	-1	0
t000884	1	11	3	0	7	0
t000885	0	11	6	-1	1	0
t000886	0	3	13	-2	0	0
t000887	-1	3	3	0	0	0
t000888	0	2	17	0	1	0
t000889	0	7	1	0	2	0
t000890	0	1	3	-1	0	1
t000891	0	2	1	0	1	0
t000892	1	0	8	-8	0	-5
t000893	0	1	0	0	0	0
t000894	0	1	0	0	0	0
t000895	3	7	5	-1	0	-3
t000896	2	4	3	-2	0	-1
t000897	1	0	8	-1	0	4
t000898	0	1	2	0	0	0
t000899	0	1	0	0	1	-2
t000900	1	4	6	-19	0	-3
t000901	0	1	0	0	1	-2
t000902	1	3	0	-1	0	0
t000903	1	4	0	0	2	0
t000904	0	1	1	0	0	0
t000905	2	2	1	-5	1	0
t000906	0	2	4	0	1	1
t000907	0	4	1	0	0	0
t000908	2	-3	3	-1	0	0
t000909	0	1	0	0	0	-2
t000910	0	4	1	0	0	0
t000911	0	6	0	0	0	0
t000912	1	32	1	0	3	1
t000913	0	1	1	-5	0	2
t000914	0	1	0	0	1	0
t000915	2	4	0	0	0	2
t000916	0	3	0	0	0	-3
t000917	1	3	0	0	1	0
t000918	0	4	0	0	0	-9
t000919	0	6	1	-1	0	0
t000920	0	1	0	-2	1	0
t000921	1	4	0	-1	0	0
t000922	0	8	0	0	0	0
t000923	-1	0	1	0	0	0
t000924	0	2	3	-1	0	0
t000925	1	0	0	-3	0	-8
t000926	0	1	1	1	0	0
t000927	1	-10	0	-2	-12	-2
t000928	0	9	1	-1	1	0
t000929	3	7	2	-1	1	0
t000930	0	7	0	0	0	0
t000931	1	9	0	0	1	0
t000932	0	3	1	0	0	0
t000933	0	2	1	-1	0	0
t000934	2	0	3	-1	0	0
t000935	1	6	5	-2	0	0
t000936	0	6	7	-2	1	1
t000937	0	2	0	0	0	0
t000938	0	0	0	0	1	0
t000939	0	6	2	0	0	0
t000940	0	2	0	-2	0	-1
t000941	3	30	4	-4	0	-1
t000942	0	14	2	0	0	0
t000943	0	0	2	0	0	0
t000944	1	4	0	-1	1	0
t000945	1	1	0	-1	0	0
t000946	0	2	1	-2	0	0
t000947	0	0	4	-1	0	0
t000948	2	11	5	-2	0	0
t000949	0	1	21	-17	-1	-4
t000950	5	6	0	0	0	0
t000951	1	0	7	-4	0	0
t000952	1	27	1	-1	14	7
t000953	3	6	9	-2	0	0
t000954	1	12	2	-2	2	-3
t000955	1	5	3	-2	1	0
t000956	0	5	12	0	0	0
t000957	-1	0	1	0	0	0
t000958	0	4	0	-1	0	0
t000959	0	2	3	0	-1	0
t000960	0	10	2	-1	0	0
t000961	1	5	0	0	0	2
t000962	0	-2	1	-1	0	0
t000963	0	4	14	2	0	2
t000964	0	1	1	0	0	0
t000965	1	1	8	-2	0	1
t000966	0	5	1	0	0	0
t000967	0	13	6	0	0	0
t000968	-1	22	8	-3	6	0
t000969	0	0	2	-1	0	-3
t000970	4	14	2	0	0	0
t000971	1	7	1	-1	3	-1
t000972	0	5	0	0	0	0
t000973	0	4	0	0	0	-2
t000974	0	5	0	-3	-4	0
t000975	0	4	0	0	1	0
t000976	-2	1	5	0	1	0
t000977	1	1	15	-3	1	0
t000978	0	0	0	0	0	0
t000979	0	11	0	0	1	-1
t000980	3	3	0	0	0	-1
t000981	3	2	0	0	0	0
t000982	1	0	5	-6	0	-1
t000983	0	6	0	-1	0	0
t000984	0	6	4	-2	0	0
t000985	-1	0	10	-5	-1	0
t000986	2	2	1	-3	-1	-8
t000987	0	7	1	-2	0	-10
t000988	0	1	0	0	0	0
t000989	0	4	2	-13	0	0
t000990	0	0	1	0	0	-1
t000991	1	2	3	-1	0	-2
t000992	2	10	1	-1	0	0
t000993	6	0	6	0	0	0
t000994	0	6	1	1	0	0
t000995	0	1	0	-1	1	-2
t000996	0	0	3	0	0	1
t000997	0	0	1	1	0	0
t000998	0	6	2	-2	0	-10
t000999	-1	2	0	0	0	1
t001000	0	0	6	0	2	0
t001001	0	3	13	0	0	1
t001002	0	2	4	0	0	0
t001003	0	1	0	0	1	0
t001004	0	0	1	2	0	0
t001005	1	2	0	0	1	3
t001006	0	2	1	0	0	1
t001007	0	8	17	-2	1	0
t001008	0	7	5	-1	0	0
t001009	0	2	0	-4	0	0
t001010	0	2	4	-7	0	-1
t001011	6	2	15	-5	0	0
t001012	0	3	2	0	1	0
t001013	0	8	0	0	0	0
t001014	0	9	2	-3	0	3
t001015	0	2	0	0	0	-2
t001016	0	0	0	0	0	0
t001017	0	2	1	-1	1	-9
t001018	-1	0	20	0	-1	1
t001019	0	2	2	-1	0	3
t001020	1	1	8	-10	0	0
t001021	0	2	0	0	0	0
t001022	0	17	3	0	0	0
t001023	1	6	0	-1	1	1
t001024	0	3	1	0	0	-5
t001025	2	6	0	-2	0	3
t001026	0	7	15	-2	0	0
t001027	0	0	0	0	0	0
t001028	0	0	0	-3	0	-1
t001029	1	1	3	-6	0	0
t001030	0	3	0	-1	0	0
t001031	20	4	0	-1	1	0
t001032	0	8	0	0	0	0
t001033	0	4	2	-1	0	-1
t001034	1	5	0	0	0	0
t001035	0	0	1	0	0	-11
t001036	0	1	2	0	0	0
t001037	0	3	1	0	0	-1
t001038	1	6	3	0	0	1
t001039	0	2	1	-1	0	-1
t001040	0	6	4	0	0	1
t001041	2	1	5	-2	0	0
t001042	0	1	4	0	0	0
t001043	0	1	5	0	0	0
t001044	1	13	2	-1	0	-1
t001045	1	2	0	-1	0	5
t001046	1	4	4	0	9	0
t001047	1	5	3	0	0	0
t001048	0	3	1	-1	0	-3
t001049	0	2	1	0	0	0
t001050	0	2	0	0	0	-1
t001051	1	1	3	-1	1	-2
t001052	0	4	4	-2	-1	-7
t001053	0	0	2	-1	-1	-1
t001054	0	2	2	-1	1	-1
t001055	3	1	15	0	0	0
t001056	-1	0	0	0	0	0
t001057	1	7	0	-1	1	0
t001058	0	5	13	2	0	0
t001059	3	14	7	-2	1	-1
t001060	0	19	5	0	0	0
t001061	0	2	2	-2	2	0
t001062	0	0	1	-9	0	0
t001063	0	0	15	-13	0	0
t001064	0	2	5	-3	0	-1
t001065	0	2	12	-20	0	0
t001066	3	7	2	0	0	1
t001067	0	11	7	0	6	-13
t001068	2	0	0	-1	0	0
t001069	0	1	0	0	0	0
t001070	0	3	0	-2	0	0
t001071	1	5	0	0	0	0
t001072	0	7	3	0	2	0
t001073	0	9	2	0	0	0
t001074	0	6	0	0	0	1
t001075	0	1	0	0	0	0
t001076	0	2	0	-1	0	0
t001077	0	3	0	0	0	-1
t001078	0	1	5	-3	0	1
t001079	0	3	7	-4	0	-2
t001080	0	1	0	-3	2	0
t001081	0	3	1	0	0	0
t001082	3	0	2	-3	0	3
t001083	1	22	7	-7	2	-16
t001084	3	8	0	-1	0	0
t001085	0	0	0	0	0	0
t001086	0	0	18	0	0	0
t001087	7	3	1	0	2	0
t001088	0	3	2	-7	0	0
t001089	0	6	1	0	0	0
t001090	0	1	0	-1	0	0
t001091	0	0	0	0	0	-1
t001092	-1	1	0	0	0	0
t001093	1	5	11	0	8	0
t001094	0	21	2	-1	7	0
t001095	0	3	2	1	0	0
t001096	0	5	6	-2	0	0
t001097	0	1	0	0	1	0
t001098	0	5	0	1	0	0
t001099	0	10	3	0	-1	0
t001100	0	3	0	0	7	1
t001101	0	4	0	0	0	0
t001102	0	8	4	0	0	1
t001103	0	1	12	-2	0	0
t001104	0	0	5	0	0	0
t001105	0	7	0	0	0	0
t001106	0	3	0	0	0	-1
t001107	0	2	1	-1	0	0
t001108	-2	1	4	0	0	0
t001109	0	2	0	0	4	0
t001110	2	15	0	0	0	0
t001111	0	19	1	0	0	0
t001112	0	38	1	0	0	0
t001113	0	16	1	-3	0	11
t001114	0	3	2	2	0	0
t001115	2	4	1	-3	1	0
t001116	2	8	5	-1	1	0
t001117	3	2	8	0	1	-1
t001118	0	39	1	-8	0	-30
t001119	0	1	3	0	1	0
t001120	6	11	2	0	0	0
t001121	0	0	1	0	1	0
t001122	0	7	-2	-2	0	0
t001123	0	13	12	-2	0	0
t001124	0	2	5	0	0	-24
t001125	0	2	0	-1	0	0
t001126	0	1	0	-1	0	-1
t001127	1	5	5	0	0	0
t001128	0	0	2	-3	1	0
t001129	0	0	0	0	0	0
t001130	0	2	-1	0	1	0
t001131	-1	6	3	0	7	0
t001132	1	12	2	0	1	1
t001133	0	1	8	-2	0	-2
t001134	1	9	0	-1	0	5
t001135	0	4	11	-4	6	0
t001136	1	2	0	0	0	0
t001137	0	2	3	-11	0	-14
t001138	0	0	5	0	0	0
t001139	2	0	3	0	1	0
t001140	0	2	0	0	0	0
t001141	0	3	1	-2	0	-9
t001142	-3	10	4	0	0	0
t001143	0	4	0	0	0	0
t001144	-5	-3	35	5	0	-10
t001145	0	1	0	-1	2	0
t001146	0	2	1	0	0	0
t001147	0	0	0	0	0	0
t001148	0	3	2	-1	1	0
t001149	0	3	0	0	0	0
t001150	3	1	1	0	2	2
t001151	0	7	0	-1	0	0
t001152	0	6	3	0	-1	6
t001153	0	2	1	0	0	0
t001154	0	15	0	1	0	0
t001155	0	2	2	0	0	3
t001156	2	1	8	-1	1	0
t001157	4	9	10	-4	2	-4
t001158	0	12	6	-1	1	0
t001159	0	25	-41	0	0	-1
t001160	1	3	0	0	0	0
t001161	0	0	11	-3	0	0
t001162	0	5	3	0	0	3
t001163	0	3	3	-3	4	0
t001164	1	9	1	0	0	0
t001165	-3	1	13	0	0	0
t001166	7	21	1	0	2	1
t001167	0	5	1	0	0	0
t001168	0	-1	5	-5	-1	0
t001169	4	0	4	-1	1	-1
t001170	0	1	7	-2	0	-8
t001171	0	0	1	-10	0	-9
t001172	0	3	0	-2	1	0
t001173	4	10	0	-1	3	0
t001174	0	17	0	1	9	0
t001175	0	8	1	-2	0	0
t001176	2	3	1	0	0	-1
t001177	2	1	3	-1	0	0
t001178	0	2	0	-8	0	0
t001179	0	2	1	0	0	0
t001180	0	2	3	-1	0	0
t001181	0	10	0	-1	0	0
t001182	0	3	2	-2	0	-1
t001183	8	6	3	-2	2	3
t001184	1	5	0	0	0	0
t001185	6	9	0	0	0	-2
t001186	0	3	4	0	0	0
t001187	3	12	2	-2	0	2
t001188	0	4	2	0	1	0
t001189	2	2	2	0	0	5
t001190	0	1	13	-8	0	-1
t001191	0	3	1	0	0	-2
t001192	0	2	1	0	0	-1
t001193	0	0	7	-2	0	0
t001194	1	21	0	-1	0	0
t001195	0	0	0	0	0	0
t001196	0	13	3	1	1	0
t001197	-1	0	1	0	3	-1
t001198	0	2	0	2	0	0
t001199	0	2	0	0	0	0
t001200	0	3	0	0	3	0
t001201	0	3	16	-4	0	-1
t001202	0	5	0	-8	0	6
t001203	0	3	9	-4	0	-3
t001204	1	3	1	-1	1	-1
t001205	0	5	1	-9	1	-2
t001206	0	4	1	0	0	-13
t001207	3	4	1	0	0	1
t001208	0	2	0	0	0	-1
t001209	0	0	7	-7	0	-1
t001210	0	3	5	-1	7	0
t001211	4	1	0	-4	0	-2
t001212	2	1	1	1	1	0
t001213	0	10	2	0	0	0
t001214	0	8	-7	0	0	-1
t001215	0	2	0	0	0	0
t001216	0	21	-4	0	0	0
t001217	0	6	0	0	0	0
t001218	0	6	1	0	0	0
t001219	-1	3	0	0	0	-2
t001220	0	0	5	-7	0	-5
t001221	2	8	5	-2	0	0
t001222	0	11	3	0	0	-21
t001223	0	1	8	-15	0	0
t001224	0	5	1	0	0	0
t001225	-1	-6	27	-10	-1	-2
t001226	0	0	1	-4	0	0
t001227	0	12	0	0	0	0
t001228	0	2	0	-1	-1	0
t001229	0	4	0	0	0	2
t001230	0	6	7	1	3	0
t001231	0	5	0	-1	0	1
t001232	0	4	0	0	1	-4
t001233	0	7	-1	-1	0	0
t001234	2	14	1	0	0	0
t001235	4	1	5	0	0	0
t001236	0	4	2	0	1	0
t001237	0	6	2	0	0	0
t001238	0	2	1	0	0	-1
t001239	0	3	0	0	0	0
t001240	3	6	22	0	0	3
t001241	4	5	4	0	1	0
t001242	2	7	-20	-2	0	0
t001243	0	1	0	0	0	0
t001244	0	4	0	0	0	0
t001245	0	1	1	0	0	0
t001246	2	9	1	-2	0	1
t001247	0	1	1	0	0	-2
t001248	2	2	2	0	0	0
t001249	-1	4	0	-2	0	-1
t001250	1	1	2	0	0	-2
t001251	0	4	0	0	2	0
t001252	1	3	0	0	0	0
t001253	0	13	8	-1	0	-1
t001254	1	4	1	-2	4	-3
t001255	0	4	0	-4	0	0
t001256	0	14	3	0	0	0
t001257	0	1	0	0	0	0
t001258	0	11	2	0	0	0
t001259	0	9	0	0	0	0
t001260	0	0	0	0	0	0
t001261	0	11	0	-1	1	0
t001262	1	10	4	-1	0	0
t001263	0	4	13	-1	1	0
t001264	0	1	0	0	1	2
t001265	0	23	2	-1	0	0
t001266	0	6	0	-2	0	0
t001267	0	1	2	0	0	-2
t001268	0	12	1	0	0	0
t001269	0	1	0	0	0	0
t001270	7	3	4	-2	0	1
t001271	12	4	1	0	0	0
t001272	0	3	0	0	0	0
t001273	0	0	0	0	2	0
t001274	3	1	1	0	0	0
t001275	0	13	6	-1	1	0
t001276	1	-4	29	0	0	-16
t001277	1	3	0	0	1	0
t001278	0	12	1	-1	1	-1
t001279	-1	2	5	-8	0	-1
t001280	13	4	1	0	1	0
t001281	2	3	0	0	0	0
t001282	1	1	1	-2	0	-2
t001283	0	7	0	0	2	0
t001284	0	7	7	0	4	1
t001285	0	16	0	-1	0	-1
t001286	0	7	0	0	4	-1
t001287	1	14	1	-2	0	1
t001288	1	8	0	0	0	0
t001289	0	3	0	0	1	-1
t001290	0	0	11	-5	0	-2
t001291	0	2	7	-1	0	0
t001292	2	2	0	-1	0	0
t001293	0	5	10	-2	0	0
t001294	-1	-1	3	-41	1	-1
t001295	1	8	6	-2	0	0
t001296	0	0	7	-4	1	-6
t001297	1	14	0	0	1	1
t001298	4	3	10	-11	0	-1
t001299	0	2	0	-2	0	0
t001300	0	1	0	0	1	0
t001301	0	0	8	0	6	6
t001302	0	3	8	-1	0	0
t001303	2	3	13	0	0	0
t001304	0	1	3	-3	0	0
t001305	0	8	1	0	1	0
t001306	0	4	-1	-2	0	0
t001307	0	0	19	-6	0	-1
t001308	-2	-46	15	-1	3	0
t001309	1	5	1	0	0	0
t001310	-1	7	2	1	0	3
t001311	0	10	0	-1	1	-16
t001312	0	3	0	0	1	1
t001313	0	1	4	-2	0	0
t001314	0	4	4	-1	-1	-3
t001315	0	19	0	-4	18	0
t001316	0	4	6	-4	0	0
t001317	-1	6	0	0	0	0
t001318	0	3	0	0	1	0
t001319	3	0	0	0	0	0
t001320	0	3	0	-1	0	0
t001321	0	39	1	0	0	0
t001322	0	2	1	0	0	0
t001323	0	2	20	0	0	0
t001324	0	9	0	0	0	1
t001325	0	3	0	0	0	0
t001326	0	0	1	-2	0	1
t001327	0	13	5	0	0	0
t001328	0	2	2	0	0	0
t001329	1	2	1	0	0	-2
t001330	2	2	1	0	1	0
t001331	0	2	5	-5	0	3
t001332	1	1	1	0	0	0
t001333	0	3	0	-1	0	0
t001334	0	9	0	-1	4	0
t001335	1	2	0	0	0	0
t001336	4	4	0	0	0	0
t001337	0	2	1	0	0	-1
t001338	0	0	4	-4	0	0
t001339	0	7	0	0	2	-1
t001340	-2	11	4	0	3	0
t001341	1	4	0	0	1	0
t001342	0	8	5	0	0	0
t001343	0	2	1	0	0	-1
t001344	2	1	4	0	0	0
t001345	0	25	0	-1	0	0
t001346	0	2	5	-1	13	0
t001347	0	0	0	1	0	0
t001348	-1	2	1	-4	-1	0
t001349	6	2	1	-1	0	0
t001350	0	12	0	0	0	0
t001351	0	0	7	-11	0	-2
t001352	0	6	2	0	0	-1
t001353	0	8	0	0	0	-1
t001354	0	2	1	0	1	0
t001355	1	2	22	-2	0	0
t001356	0	1	1	-1	0	-1
t001357	0	-9	1	-4	1	-2
t001358	0	6	0	-1	0	0
t001359	0	10	10	-2	0	-2
t001360	0	2	0	-1	0	0
t001361	0	6	4	0	0	-1
t001362	0	5	0	0	1	0
t001363	1	12	0	0	0	0
t001364	0	5	4	0	2	-1
t001365	1	7	8	-6	0	-3
t001366	5	0	1	0	1	0
t001367	2	5	-4	0	2	0
t001368	3	6	3	0	1	1
t001369	0	1	1	0	0	0
t001370	10	10	0	0	1	-3
t001371	1	5	2	0	0	0
t001372	0	2	0	0	1	0
t001373	2	5	11	0	0	0
t001374	0	3	8	0	0	0
t001375	0	1	0	0	0	0
t001376	1	5	0	0	0	0
t001377	0	12	1	0	0	1
t001378	0	3	1	0	0	-1
t001379	5	7	4	-2	0	0
t001380	1	3	6	-2	3	1
t001381	0	1	0	0	2	0
t001382	0	5	0	0	0	0
t001383	1	2	3	-3	0	0
t001384	0	0	3	-2	0	0
t001385	0	0	20	-4	0	-2
t001386	1	3	3	-2	1	-5
t001387	-1	3	16	-8	0	0
t001388	0	5	0	0	1	-1
t001389	0	2	7	0	0	0
t001390	3	5	16	-1	0	-3
t001391	0	3	0	0	0	0
t001392	1	2	1	0	0	-1
t001393	1	5	8	0	0	0
t001394	0	0	3	-1	0	-8
t001395	0	2	0	0	2	0
t001396	0	0	5	0	2	-1
t001397	2	4	7	-2	0	0
t001398	0	1	2	0	0	0
t001399	1	2	16	-6	0	0
t001400	0	15	2	-1	0	0
t001401	1	3	3	-6	-1	-2
t001402	-1	3	4	-1	0	0
t001403	-1	2	4	4	0	-5
t001404	1	6	0	0	1	0
t001405	3	8	1	0	1	1
t001406	4	4	2	-2	0	0
t001407	0	2	2	1	0	-10
t001408	0	23	3	4	0	1
t001409	0	8	2	0	1	-1
t001410	0	5	3	-1	0	-5
t001411	0	1	2	0	0	0
t001412	0	4	0	0	0	-1
t001413	0	0	1	0	0	0
t001414	0	5	0	-1	0	1
t001415	0	2	0	-2	0	-1
t001416	1	8	0	0	4	4
t001417	0	27	0	0	1	0
t001418	-18	2	1	-1	0	0
t001419	5	3	14	-6	0	-1
t001420	1	1	6	-1	12	0
t001421	-1	3	0	0	0	-6
t001422	0	6	0	0	0	-1
t001423	1	12	0	-1	0	-6
t001424	0	15	0	0	0	0
t001425	1	1	4	-8	0	0
t001426	0	3	7	-2	0	-13
t001427	4	4	4	-1	0	0
t001428	1	0	2	0	0	0
t001429	1	4	4	0	0	0
t001430	0	1	0	-3	0	-2
t001431	0	5	0	0	0	0
t001432	-2	0	0	0	0	-2
t001433	0	1	12	0	0	0
t001434	0	14	3	-3	0	0
t001435	0	2	2	-6	0	-13
t001436	0	1	0	0	0	0
t001437	0	2	1	0	0	0
t001438	0	-1	7	-4	0	-1
t001439	0	12	4	0	0	-2
t001440	0	9	0	-2	1	1
t001441	1	0	6	-1	0	0
t001442	0	3	4	-4	0	-1
t001443	0	3	17	-1	1	3
t001444	0	0	3	-4	0	-1
t001445	0	6	0	0	0	-3
t001446	0	2	3	0	0	1
t001447	1	1	2	-6	0	-2
t001448	0	5	0	0	0	-3
t001449	0	4	20	-3	-2	-11
t001450	0	2	6	0	4	-1
t001451	0	3	0	1	0	0
t001452	0	4	0	0	0	0
t001453	0	1	1	0	1	0
t001454	0	2	0	0	2	0
t001455	0	13	0	0	0	0
t001456	2	6	1	0	1	0
t001457	0	6	4	-1	2	2
t001458	0	2	1	-1	2	0
t001459	1	3	9	0	0	-5
t001460	-2	4	3	-1	-3	0
t001461	4	2	0	-2	0	1
t001462	0	1	2	-3	2	-1
t001463	0	7	3	0	1	-1
t001464	0	5	0	0	0	0
t001465	0	6	0	0	0	0
t001466	1	3	3	0	1	-1
t001467	2	5	8	0	1	0
t001468	0	5	8	-1	0	0
t001469	0	1	0	0	0	0
t001470	0	2	1	-2	0	0
t001471	2	0	6	-1	0	0
t001472	0	8	2	0	0	0
t001473	0	5	2	-1	1	1
t001474	-10	2	5	-1	0	0
t001475	0	5	0	0	0	0
t001476	0	11	-1	0	0	0
t001477	0	10	0	0	0	-1
t001478	0	1	14	-6	2	0
t001479	2	4	4	-3	1	0
t001480	0	2	21	0	5	-1
t001481	0	9	8	-2	0	-2
t001482	0	5	0	-1	2	-2
t001483	0	1	2	0	0	1
t001484	0	1	0	-7	0	0
t001485	4	5	2	-3	0	1
t001486	0	1	13	-21	1	-15
t001487	1	4	3	-1	0	-2
t001488	1	1	1	0	1	-3
t001489	0	2	3	0	0	0
t001490	0	2	13	-1	0	0
t001491	0	4	1	0	1	1
t001492	-2	2	4	0	0	-6
t001493	0	0	0	-4	0	-1
t001494	0	3	1	0	1	0
t001495	0	15	3	0	0	0
t001496	1	13	2	-2	0	0
t001497	1	4	1	0	0	3
t001498	0	0	11	-1	0	0
t001499	0	0	10	-1	0	-2
t001500	0	3	3	-5	0	-1
t001501	0	2	3	0	0	-15
t001502	0	3	1	0	1	0
t001503	1	4	0	0	0	0
t001504	0	1	0	1	0	0
t001505	-36	2	42	-1	0	0
t001506	0	11	2	0	0	0
t001507	0	-5	-5	-2	0	-5
t001508	0	0	0	-8	0	0
t001509	0	5	0	-1	0	0
t001510	1	3	0	-10	0	0
t001511	0	8	1	0	0	0
t001512	0	1	1	0	0	0
t001513	3	5	5	-1	1	0
t001514	0	4	3	0	0	0
t001515	1	3	0	0	1	0
t001516	0	7	2	0	0	0
t001517	0	1	1	-2	0	-1
t001518	0	1	0	0	4	0
t001519	4	0	8	-2	0	0
t001520	1	6	5	-1	1	1
t001521	0	5	0	-1	0	0
t001522	0	0	3	0	0	0
t001523	0	9	0	0	0	1
t001524	0	3	0	0	1	-1
t001525	0	2	1	1	5	0
t001526	0	4	6	-7	0	-40
t001527	0	7	3	-6	0	0
t001528	2	5	0	0	0	0
t001529	0	1	0	0	1	0
t001530	1	8	0	0	2	-1
t001531	0	5	0	-1	1	1
t001532	1	4	0	0	0	0
t001533	4	0	0	0	0	0
t001534	1	7	1	0	0	0
t001535	0	4	3	0	0	-1
t001536	0	3	1	0	0	0
t001537	1	10	6	-3	0	1
t001538	0	7	2	-2	0	-7
t001539	0	0	0	0	0	0
t001540	0	5	-1	0	0	0
t001541	0	0	11	-7	1	-74
t001542	1	13	1	-1	0	0
t001543	0	15	6	-1	0	-1
t001544	1	4	1	-2	1	-1
t001545	1	10	0	0	0	6
t001546	0	9	0	-1	0	-2
t001547	0	4	2	-4	0	-2
t001548	0	0	7	-5	-2	0
t001549	0	12	14	-1	21	-1
t001550	0	2	0	-1	0	0
t001551	0	4	0	0	0	0
t001552	6	3	6	-1	0	0
t001553	0	9	0	0	4	0
t001554	0	4	0	0	0	0
t001555	0	8	9	0	1	5
t001556	0	10	0	0	1	0
t001557	0	23	2	1	1	0
t001558	0	0	3	-4	0	0
t001559	1	-1	32	0	0	0
t001560	1	1	1	0	0	0
t001561	0	3	2	-1	0	0
t001562	0	1	3	2	0	0
t001563	0	-8	9	-12	0	-13
t001564	0	5	4	-1	0	0
t001565	0	4	2	0	41	0
t001566	2	5	2	0	0	0
t001567	0	12	0	-1	0	1
t001568	-1	0	1	0	0	0
t001569	0	6	0	-1	0	-1
t001570	0	2	0	0	0	0
t001571	0	2	1	0	0	0
t001572	2	2	0	0	0	0
t001573	-1	11	9	-1	1	1
t001574	0	9	1	0	1	0
t001575	-1	125	-19	0	0	0
t001576	3	5	1	0	0	0
t001577	0	-4	17	-16	0	-13
t001578	0	21	1	0	0	0
t001579	-1	1	0	0	4	0
t001580	3	7	1	0	0	-1
t001581	0	0	0	0	0	0
t001582	0	1	27	-1	0	0
t001583	0	0	4	-1	0	-1
t001584	0	1	3	0	0	0
t001585	0	13	5	0	0	2
t001586	-1	0	0	0	2	-22
t001587	0	3	1	0	1	0
t001588	0	1	0	0	2	0
t001589	1	11	1	0	0	0
t001590	0	5	3	0	1	0
t001591	0	14	0	0	0	0
t001592	0	2	0	-2	4	0
t001593	0	2	1	0	0	0
t001594	0	1	0	0	0	0
t001595	1	1	0	0	0	0
t001596	1	3	2	-1	0	0
t001597	0	5	0	-3	0	0
t001598	0	6	0	0	0	0
t001599	0	9	0	-1	0	0
t001600	0	6	5	-2	0	-15
t001601	0	0	10	-4	0	-80
t001602	0	6	8	0	1	0
t001603	0	3	2	4	0	0
t001604	0	4	2	-2	0	-6
t001605	2	7	0	-2	0	0
t001606	0	6	2	0	1	0
t001607	0	7	3	-1	0	1
t001608	2	0	14	-13	0	-2
t001609	0	1	2	0	0	-8
t001610	0	0	0	1	0	0
t001611	0	1	6	-6	5	0
t001612	0	6	0	0	0	0
t001613	0	3	0	3	0	2
t001614	0	2	0	0	0	0
t001615	3	4	-4	-2	2	0
t001616	0	2	6	0	0	0
t001617	0	0	0	-1	1	-1
t001618	0	8	1	0	1	0
t001619	0	3	0	-1	0	0
t001620	0	11	1	-5	0	-3
t001621	-2	8	0	0	0	0
t001622	0	5	0	-4	0	0
t001623	2	5	1	0	0	-1
t001624	0	25	0	0	0	-5
t001625	0	13	1	0	0	0
t001626	0	7	0	0	0	0
t001627	0	2	3	-2	6	0
t001628	0	4	3	0	-2	3
t001629	0	2	3	-2	1	-10
t001630	0	1	2	0	2	0
t001631	0	6	1	0	2	0
t001632	0	14	2	-3	0	0
t001633	0	2	1	0	0	0
t001634	0	2	6	0	0	1
t001635	0	7	3	-2	1	0
t001636	0	6	3	-1	1	0
t001637	0	5	2	0	0	-1
t001638	0	0	12	0	3	0
t001639	0	1	0	0	0	1
t001640	1	2	3	-2	0	0
t001641	2	4	0	0	1	-1
t001642	1	6	1	0	0	-2
t001643	0	7	5	0	0	0
t001644	3	3	0	0	0	1
t001645	0	1	0	0	0	1
t001646	9	1	1	0	0	0
t001647	1	3	0	0	1	0
t001648	0	2	0	-2	0	-1
t001649	2	15	2	-6	21	0
t001650	0	0	0	-3	0	1
t001651	0	3	0	-3	0	0
