Hello	UH	hello
And	CC	and
in	IN	in
one	CD	one
way	NN	way
,	,	,
it	PP	it
felt	VBD	feel
like	IN	like
it	PP	it
was	VBD	be
the	DT	the
same	JJ	same
inventory	NN	inventory
of	IN	of
feelings	NNS	feeling
that	IN	that
I	NP	I
'	POS	'
d	NN	d
had	VBD	have
at	IN	at
the	DT	the
outset	NN	outset
.	SENT	.
This	DT	this
isn	NN	isn
'	POS	'
t	NN	t
"	``	"
Eternal	JJ	eternal
Sunshine	NP	Sunshine
of	IN	of
the	DT	the
Spotless	JJ	spotless
Mind	NN	mind
.	SENT	.
"	''	"
The	DT	the
dude	NN	dude
wasn	NN	<unknown>
'	POS	'
t	NN	t
a	DT	a
stranger	NN	stranger
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
d	NN	d
had	VBD	have
love	NN	love
and	CC	and
jealousy	NN	jealousy
and	CC	and
amity	NN	amity
and	CC	and
attraction	NN	attraction
and	CC	and
respect	NN	respect
and	CC	and
all	PDT	all
those	DT	those
complicated	JJ	complicated
feelings	NNS	feeling
that	IN	that
you	PP	you
amass	VBP	amass
after	IN	after
long-term	JJ	long-term
love	NN	love
.	SENT	.
But	CC	but
it	PP	it
felt	VBD	feel
like	IN	like
the	DT	the
benevolent	JJ	benevolent
feelings	NNS	feeling
had	VBD	have
risen	VBN	rise
to	TO	to
the	DT	the
surface	NN	surface
,	,	,
and	CC	and
the	DT	the
feelings	NNS	feeling
of	IN	of
fixation	NN	fixation
and	CC	and
the	DT	the
less-	JJ	<unknown>
generous	JJ	generous
feelings	NNS	feeling
weren	NNS	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
so	RB	so
present	JJ	present
.	SENT	.
And	CC	and
that	DT	that
sounds	NNS	sound
like	IN	like
a	DT	a
small	JJ	small
thing	NN	thing
in	IN	in
some	DT	some
way	NN	way
,	,	,
this	DT	this
resequencing	NN	<unknown>
of	IN	of
feelings	NNS	feeling
,	,	,
but	CC	but
to	TO	to
me	PP	me
it	PP	it
felt	VBD	feel
like	IN	like
the	DT	the
biggest	JJS	big
thing	NN	thing
.	SENT	.
Like	IN	like
,	,	,
if	IN	if
I	PP	I
told	VBD	tell
you	PP	you
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
anesthetize	VB	anesthetize
you	PP	you
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
also	RB	also
going	VBG	go
to	TO	to
take	VB	take
out	RP	out
your	PP$	your
wisdom	NN	wisdom
teeth	NNS	tooth
,	,	,
"	''	"
it	PP	it
would	MD	would
really	RB	really
matter	VB	matter
to	TO	to
you	PP	you
the	DT	the
sequence	NN	sequence
in	IN	in
which	WDT	which
I	PP	I
did	VBD	do
those	DT	those
two	CD	two
things	NNS	thing
.	SENT	.
And	CC	and
I	PP	I
also	RB	also
felt	VBD	feel
like	IN	like
I	PP	I
'	POS	'
d	NN	d
had	VBD	have
this	DT	this
really	RB	really
unusual	JJ	unusual
philosophical	JJ	philosophical
privilege	NN	privilege
to	TO	to
understand	VB	understand
love	NN	love
.	SENT	.
The	DT	the
lab	NN	lab
offered	VBN	offer
to	TO	to
3D-print	NN	3D-print
my	PP$	my
caudate	JJ	caudate
.	SENT	.
I	PP	I
got	VBD	get
to	TO	to
hold	VB	hold
love	NN	love
in	IN	in
my	PP$	my
hand	NN	hand
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
bronzed	VBD	bronze
it	PP	it
,	,	,
and	CC	and
I	PP	I
made	VBD	make
it	PP	it
into	IN	into
a	DT	a
necklace	NN	necklace
and	CC	and
sold	VBD	sell
it	PP	it
at	IN	at
the	DT	the
merch	JJ	<unknown>
table	NN	table
at	IN	at
my	PP$	my
shows	NNS	show
.	SENT	.
And	CC	and
then	RB	then
,	,	,
with	IN	with
the	DT	the
help	NN	help
of	IN	of
a	DT	a
couple	NN	couple
of	IN	of
friends	NNS	friend
back	RB	back
in	IN	in
Minneapolis	NP	Minneapolis
,	,	,
one	CD	one
of	IN	of
them	PP	them
Becky	NP	Becky
,	,	,
we	PP	we
made	VBD	make
an	DT	an
enormous	JJ	enormous
disco	NN	disco
ball	NN	ball
of	IN	of
it	PP	it
—	:	-
that	WDT	that
could	MD	could
descend	VB	descend
from	IN	from
the	DT	the
ceiling	NN	ceiling
at	IN	at
my	PP$	my
big	JJ	big
shows	NNS	show
.	SENT	.
And	CC	and
I	PP	I
felt	VBD	feel
like	IN	like
I	PP	I
'	POS	'
d	NN	d
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
better	RBR	well
understand	VB	understand
love	NN	love
,	,	,
even	RB	even
the	DT	the
compulsive	JJ	compulsive
parts	NNS	part
.	SENT	.
It	PP	it
isn	NP	isn
'	POS	'
t	NN	t
a	DT	a
neat	JJ	neat
,	,	,
symmetrical	JJ	symmetrical
Valentine	NN	valentine
'	POS	'
s	NN	S
heart	NN	heart
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
bodily	JJ	bodily
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
systemic	JJ	systemic
,	,	,
it	PP	it
is	VBZ	be
a	DT	a
hideous	JJ	hideous
pair	NN	pair
of	IN	of
ram	NN	ram
'	POS	'
s	NN	S
horns	NNS	horn
buried	VBD	bury
somewhere	RB	somewhere
deep	JJ	deep
within	IN	within
your	PP$	your
skull	NN	skull
,	,	,
and	CC	and
when	WRB	when
that	DT	that
special	JJ	special
boy	NN	boy
walks	VBZ	walk
by	IN	by
,	,	,
it	PP	it
lights	VBZ	light
up	RP	up
,	,	,
and	CC	and
if	IN	if
he	PP	he
likes	VBZ	like
you	PP	you
back	RB	back
and	CC	and
you	PP	you
make	VBP	make
each	DT	each
other	JJ	other
happy	JJ	happy
,	,	,
then	RB	then
you	PP	you
fan	VB	fan
the	DT	the
flames	NNS	flame
.	SENT	.
And	CC	and
if	IN	if
he	PP	he
doesn	NN	<unknown>
'	POS	'
t	NN	t
,	,	,
then	RB	then
you	PP	you
assemble	VBP	assemble
a	DT	a
team	NN	team
of	IN	of
neuroscientists	NNS	neuroscientist
to	TO	to
snuff	VB	snuff
them	PP	them
out	RP	out
by	IN	by
force	NN	force
.	SENT	.
Thanks	NNS	thanks
.	SENT	.
