Thank	VB	thank
didn	NNS	<unknown>
'	POS	'
t	NN	t
yet	RB	yet
exist	VBP	exist
.	SENT	.
And	CC	and
he	PP	he
was	VBD	be
Japanese	JJ	Japanese
who	WP	who
had	VBD	have
no	DT	no
contact	NN	contact
with	IN	with
the	DT	the
West	NP	West
.	SENT	.
But	CC	but
painting	NN	painting
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
had	VBD	have
a	DT	a
fractal	JJ	<unknown>
side	NN	side
.	SENT	.
I	PP	I
could	MD	could
speak	VB	speak
of	IN	of
that	DT	that
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
.	SENT	.
The	DT	the
Eiffel	NP	Eiffel
Tower	NP	Tower
has	VBZ	have
a	DT	a
fractal	JJ	<unknown>
aspect	NN	aspect
.	SENT	.
I	PP	I
read	VBP	read
the	DT	the
book	NN	book
that	IN	that
Mr	NP	Mr
.	SENT	.
Eiffel	NP	Eiffel
wrote	VBD	write
about	IN	about
his	PP$	his
tower	NN	tower
,	,	,
and	CC	and
indeed	RB	indeed
it	PP	it
was	VBD	be
astonishing	JJ	astonishing
how	WRB	how
much	JJ	much
he	PP	he
understood	VBD	understand
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
mess	NN	mess
,	,	,
mess	NN	mess
,	,	,
mess	NN	mess
,	,	,
Brownian	NP	Brownian
loop	NN	loop
.	SENT	.
One	CD	one
day	NN	day
I	PP	I
decided	VBD	decide
—	:	-
halfway	RB	halfway
through	IN	through
my	PP$	my
career	NN	career
,	,	,
I	PP	I
was	VBD	be
held	VBN	hold
by	IN	by
so	RB	so
many	JJ	many
things	NNS	thing
in	IN	in
my	PP$	my
work	NN	work
—	:	-
I	PP	I
decided	VBD	decide
to	TO	to
test	VB	test
myself	PP	myself
.	SENT	.
Could	MD	could
I	PP	I
just	RB	just
look	VBP	look
at	IN	at
something	NN	something
which	WDT	which
everybody	NN	everybody
had	VBD	have
been	VBN	be
looking	VBG	look
at	IN	at
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
and	CC	and
find	VB	find
something	NN	something
dramatically	RB	dramatically
new	JJ	new
?	SENT	?
Well	RB	well
,	,	,
so	RB	so
I	PP	I
looked	VBD	look
at	IN	at
these	DT	these
things	NNS	thing
called	VBD	call
Brownian	NP	Brownian
motion	NN	motion
—	:	-
just	RB	just
goes	VBZ	go
around	RP	around
.	SENT	.
I	PP	I
played	VBD	play
with	IN	with
it	PP	it
for	IN	for
a	DT	a
while	NN	while
,	,	,
and	CC	and
I	PP	I
made	VBD	make
it	PP	it
return	VB	return
to	TO	to
the	DT	the
origin	NN	origin
.	SENT	.
Then	RB	then
I	PP	I
was	VBD	be
telling	VBG	tell
my	PP$	my
assistant	NN	assistant
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
see	VBP	see
anything	NN	anything
.	SENT	.
Can	MD	can
you	PP	you
paint	VB	paint
it	PP	it
?	SENT	?
"	``	"
So	RB	so
he	PP	he
painted	VBD	paint
it	PP	it
,	,	,
which	WDT	which
means	VBZ	mean
he	PP	he
put	VBD	put
inside	IN	inside
everything	NN	everything
.	SENT	.
He	PP	he
said	VBD	say
:	:	:
"	``	"
Well	UH	well
,	,	,
this	DT	this
thing	NN	thing
came	VBD	come
out	RP	out
.	SENT	.
.	SENT	.
.	SENT	.
"	``	"
And	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
Stop	NP	Stop
!	SENT	!
Stop	VB	stop
!	SENT	!
Stop	VB	stop
!	SENT	!
I	PP	I
see	VBP	see
;	:	;
it	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
island	NN	island
.	SENT	.
"	''	"
And	CC	and
amazing	JJ	amazing
.	SENT	.
So	RB	so
Brownian	NP	Brownian
motion	NN	motion
,	,	,
which	WDT	which
happens	VBZ	happen
to	TO	to
have	VB	have
a	DT	a
roughness	NN	roughness
number	NN	number
of	IN	of
two	CD	two
,	,	,
goes	VBZ	go
around	RP	around
.	SENT	.
I	PP	I
measured	VBD	measure
it	PP	it
,	,	,
1	CD	@card@
.	SENT	.
33	CD	@card@
.	SENT	.
Again	RB	again
,	,	,
again	RB	again
,	,	,
again	RB	again
.	SENT	.
Long	JJ	long
measurements	NNS	measurement
,	,	,
big	JJ	big
Brownian	NP	Brownian
motions	NNS	motion
,	,	,
1	LS	1
.	SENT	.
33	LS	@card@
.	SENT	.
Mathematical	JJ	mathematical
problem	NN	problem
:	:	:
how	WRB	how
to	TO	to
prove	VB	prove
it	PP	it
?	SENT	?
It	PP	it
took	VBD	take
my	PP$	my
friends	NNS	friend
20	CD	@card@
years	NNS	year
.	SENT	.
Three	CD	three
of	IN	of
them	PP	them
were	VBD	be
having	VBG	have
incomplete	JJ	incomplete
proofs	NNS	proof
.	SENT	.
They	PP	they
got	VBD	get
together	RB	together
,	,	,
and	CC	and
together	RB	together
they	PP	they
had	VBD	have
the	DT	the
proof	NN	proof
.	SENT	.
So	RB	so
they	PP	they
got	VBD	get
the	DT	the
big	JJ	big
[	SYM	[
Fields	NPS	Fields
]	SYM	]
medal	NN	medal
in	IN	in
mathematics	NNS	mathematics
,	,	,
one	CD	one
of	IN	of
the	DT	the
three	CD	three
medals	VBZ	medal
that	IN	that
people	NNS	people
have	VBP	have
received	VBN	receive
for	IN	for
proving	VBG	prove
things	NNS	thing
which	WDT	which
I	PP	I
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
without	IN	without
being	VBG	be
able	JJ	able
to	TO	to
prove	VB	prove
them	PP	them
.	SENT	.
Now	RB	now
everybody	NN	everybody
asks	VBZ	ask
me	PP	me
at	IN	at
one	CD	one
point	NN	point
or	CC	or
another	DT	another
,	,	,
"	``	"
How	WRB	how
did	VBD	do
it	PP	it
all	DT	all
start	NN	start
?	SENT	?
What	WP	what
got	VBD	get
you	PP	you
in	IN	in
that	DT	that
strange	JJ	strange
business	NN	business
?	SENT	?
"	``	"
What	WP	what
got	VBD	get
you	PP	you
to	TO	to
be	VB	be
,	,	,
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
a	DT	a
mechanical	JJ	mechanical
engineer	NN	engineer
,	,	,
a	DT	a
geographer	NN	geographer
and	CC	and
a	DT	a
mathematician	NN	mathematician
and	CC	and
so	RB	so
on	RB	on
,	,	,
a	DT	a
physicist	NN	physicist
?	SENT	?
Well	RB	well
actually	RB	actually
I	PP	I
started	VBD	start
,	,	,
oddly	RB	oddly
enough	RB	enough
,	,	,
studying	VBG	study
stock	NN	stock
market	NN	market
prices	NNS	price
.	SENT	.
And	CC	and
so	RB	so
here	RB	here
I	PP	I
had	VBD	have
this	DT	this
theory	NN	theory
,	,	,
and	CC	and
I	PP	I
wrote	VBD	write
books	NNS	book
about	IN	about
it	PP	it
—	:	-
financial	JJ	financial
prices	NNS	price
increments	NNS	increment
.	SENT	.
To	TO	to
the	DT	the
left	NN	left
you	PP	you
see	VBP	see
data	NNS	datum
over	IN	over
a	DT	a
long	JJ	long
period	NN	period
.	SENT	.
To	TO	to
the	DT	the
right	NN	right
,	,	,
on	IN	on
top	NN	top
,	,	,
you	PP	you
see	VBP	see
a	DT	a
theory	NN	theory
which	WDT	which
is	VBZ	be
very	RB	very
,	,	,
very	RB	very
fashionable	JJ	fashionable
.	SENT	.
It	PP	it
was	VBD	be
very	RB	very
easy	JJ	easy
,	,	,
and	CC	and
you	PP	you
can	MD	can
write	VB	write
many	JJ	many
books	NNS	book
very	RB	very
fast	RB	fast
about	IN	about
it	PP	it
.	SENT	.
There	EX	there
are	VBP	be
thousands	NNS	thousand
of	IN	of
books	NNS	book
on	IN	on
that	DT	that
.	SENT	.
Now	RB	now
compare	VB	compare
that	IN	that
with	IN	with
real	JJ	real
price	NN	price
increments	NNS	increment
.	SENT	.
Where	WRB	where
are	VBP	be
real	JJ	real
price	NN	price
increments	NNS	increment
?	SENT	?
Well	RB	well
,	,	,
these	DT	these
other	JJ	other
lines	NNS	line
include	VBP	include
some	DT	some
real	JJ	real
price	NN	price
increments	NNS	increment
and	CC	and
some	DT	some
forgery	NN	forgery
which	WDT	which
I	PP	I
did	VBD	do
.	SENT	.
So	IN	so
the	DT	the
idea	NN	idea
there	EX	there
was	VBD	be
that	DT	that
one	CD	one
must	MD	must
be	VB	be
able	JJ	able
to	TO	to
—	:	-
how	WRB	how
do	VBP	do
you	PP	you
say	VBP	say
?	SENT	?
—	:	-
model	NN	model
price	NN	price
variation	NN	variation
.	SENT	.
And	CC	and
it	PP	it
went	VBD	go
really	RB	really
well	RB	well
50	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
For	IN	for
50	CD	@card@
years	NNS	year
,	,	,
people	NNS	people
were	VBD	be
sort	NN	sort
of	IN	of
pooh-poohing	VBG	pooh-pooh
me	PP	me
because	IN	because
they	PP	they
could	MD	could
do	VB	do
it	PP	it
much	RB	much
,	,	,
much	RB	much
easier	JJR	easy
.	SENT	.
But	CC	but
I	PP	I
tell	VBP	tell
you	PP	you
,	,	,
at	IN	at
this	DT	this
point	NN	point
,	,	,
people	NNS	people
listened	VBD	listen
to	TO	to
me	PP	me
.	SENT	.
These	DT	these
two	CD	two
curves	NNS	curve
are	VBP	be
averages	NNS	average
:	:	:
Standard	NP	Standard
&	CC	&
Poor	NP	Poor
,	,	,
the	DT	the
blue	JJ	blue
one	CD	one
;	:	;
and	CC	and
the	DT	the
red	JJ	red
one	CD	one
is	VBZ	be
Standard	NP	Standard
&	CC	&
Poor	NP	Poor
'	POS	'
s	NN	S
from	IN	from
which	WDT	which
the	DT	the
five	CD	five
biggest	JJS	big
discontinuities	NNS	discontinuity
are	VBP	be
taken	VBN	take
out	RP	out
.	SENT	.
Now	RB	now
discontinuities	NNS	discontinuity
are	VBP	be
a	DT	a
nuisance	NN	nuisance
,	,	,
so	RB	so
in	IN	in
many	JJ	many
studies	NNS	study
of	IN	of
prices	NNS	price
,	,	,
one	PP	one
puts	VBZ	put
them	PP	them
aside	RP	aside
.	SENT	.
"	''	"
Well	RB	well
,	,	,
acts	NNS	act
of	IN	of
God	NP	God
.	SENT	.
And	CC	and
you	PP	you
have	VBP	have
the	DT	the
little	JJ	little
nonsense	NN	nonsense
which	WDT	which
is	VBZ	be
left	VBN	leave
.	SENT	.
Acts	NNS	act
of	IN	of
God	NP	God
.	SENT	.
"	``	"
In	IN	in
this	DT	this
picture	NN	picture
,	,	,
five	CD	five
acts	NNS	act
of	IN	of
God	NP	God
are	VBP	be
as	RB	as
important	JJ	important
as	IN	as
everything	NN	everything
else	RB	else
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
it	PP	it
is	VBZ	be
not	RB	not
acts	NNS	act
of	IN	of
God	NP	God
that	IN	that
we	PP	we
should	MD	should
put	VB	put
aside	RB	aside
.	SENT	.
That	DT	that
is	VBZ	be
the	DT	the
meat	NN	meat
,	,	,
the	DT	the
problem	NN	problem
.	SENT	.
If	IN	if
you	PP	you
master	VBP	master
these	DT	these
,	,	,
you	PP	you
master	VBP	master
price	NN	price
,	,	,
and	CC	and
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
master	NN	master
these	DT	these
,	,	,
you	PP	you
can	MD	can
master	VB	master
the	DT	the
little	JJ	little
noise	NN	noise
as	RB	as
well	RB	well
as	IN	as
you	PP	you
can	MD	can
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
important	JJ	important
.	SENT	.
Well	RB	well
,	,	,
here	RB	here
are	VBP	be
the	DT	the
curves	NNS	curve
for	IN	for
it	PP	it
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
get	VBP	get
to	TO	to
the	DT	the
final	JJ	final
thing	NN	thing
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
set	NN	set
of	IN	of
which	WDT	which
my	PP$	my
name	NN	name
is	VBZ	be
attached	VBN	attach
.	SENT	.
In	IN	in
a	DT	a
way	NN	way
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
story	NN	story
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
My	PP$	my
adolescence	NN	adolescence
was	VBD	be
spent	VBN	spend
during	IN	during
the	DT	the
German	JJ	German
occupation	NN	occupation
of	IN	of
France	NP	France
.	SENT	.
Since	IN	since
I	PP	I
thought	VBD	think
that	IN	that
I	PP	I
might	MD	might
vanish	VB	vanish
within	IN	within
a	DT	a
day	NN	day
or	CC	or
a	DT	a
week	NN	week
,	,	,
I	PP	I
had	VBD	have
very	RB	very
big	JJ	big
dreams	NNS	dream
.	SENT	.
And	CC	and
after	IN	after
the	DT	the
war	NN	war
,	,	,
I	PP	I
saw	VBD	see
an	DT	an
uncle	NN	uncle
again	RB	again
.	SENT	.
My	PP$	my
uncle	NN	uncle
was	VBD	be
a	DT	a
very	RB	very
prominent	JJ	prominent
mathematician	NN	mathematician
,	,	,
and	CC	and
he	PP	he
told	VBD	tell
me	PP	me
,	,	,
"	``	"
Look	VB	look
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
problem	NN	problem
which	WDT	which
I	PP	I
could	MD	could
not	RB	not
solve	VB	solve
25	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
and	CC	and
which	WDT	which
nobody	NN	nobody
can	MD	can
solve	VB	solve
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
construction	NN	construction
of	IN	of
a	DT	a
man	NN	man
named	VBN	name
[	SYM	[
Gaston	NP	Gaston
]	SYM	]
Julia	NP	Julia
and	NP	and
[	SYM	[
Pierre	NP	Pierre
]	SYM	]
Fatou	NP	<unknown>
.	SENT	.
If	IN	if
you	PP	you
could	MD	could
find	VB	find
something	NN	something
new	JJ	new
,	,	,
anything	NN	anything
,	,	,
you	PP	you
will	MD	will
get	VB	get
your	PP$	your
career	NN	career
made	VBD	make
.	SENT	.
"	``	"
Very	RB	very
simple	JJ	simple
.	SENT	.
So	RB	so
I	PP	I
looked	VBD	look
,	,	,
and	CC	and
like	IN	like
the	DT	the
thousands	NNS	thousand
of	IN	of
people	NNS	people
that	WDT	that
had	VBD	have
tried	VBN	try
before	RB	before
,	,	,
I	PP	I
found	VBD	find
nothing	NN	nothing
.	SENT	.
But	CC	but
then	RB	then
the	DT	the
computer	NN	computer
came	VBD	come
,	,	,
and	CC	and
I	PP	I
decided	VBD	decide
to	TO	to
apply	VB	apply
the	DT	the
computer	NN	computer
,	,	,
not	RB	not
to	TO	to
new	JJ	new
problems	NNS	problem
in	IN	in
mathematics	NNS	mathematics
—	:	-
like	IN	like
this	DT	this
wiggle	NN	wiggle
wiggle	NN	wiggle
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
new	JJ	new
problem	NN	problem
—	:	-
but	CC	but
to	TO	to
old	JJ	old
problems	NNS	problem
.	SENT	.
And	CC	and
I	PP	I
went	VBD	go
from	IN	from
what	WP	what
'	POS	'
s	NN	S
called	VBD	call
real	JJ	real
numbers	NNS	number
,	,	,
which	WDT	which
are	VBP	be
points	NNS	point
on	IN	on
a	DT	a
line	NN	line
,	,	,
to	TO	to
imaginary	JJ	imaginary
,	,	,
complex	JJ	complex
numbers	NNS	number
,	,	,
which	WDT	which
are	VBP	be
points	NNS	point
on	IN	on
a	DT	a
plane	NN	plane
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
one	PP	one
should	MD	should
do	VB	do
there	RB	there
,	,	,
and	CC	and
this	DT	this
shape	NN	shape
came	VBD	come
out	RP	out
.	SENT	.
This	DT	this
shape	NN	shape
is	VBZ	be
of	IN	of
an	DT	an
extraordinary	JJ	extraordinary
complication	NN	complication
.	SENT	.
The	DT	the
equation	NN	equation
is	VBZ	be
hidden	VBN	hide
there	RB	there
,	,	,
z	NN	z
goes	VBZ	go
into	IN	into
z	NN	z
squared	VBN	square
,	,	,
plus	CC	plus
c	LS	c
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	RB	so
simple	JJ	simple
,	,	,
so	RB	so
dry	JJ	dry
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	IN	so
uninteresting	NN	uninteresting
.	SENT	.
Now	RB	now
you	PP	you
turn	VBP	turn
the	DT	the
crank	NN	crank
once	RB	once
,	,	,
twice	RB	twice
:	:	:
twice	RB	twice
,	,	,
marvels	NNS	marvel
come	VBP	come
out	RP	out
.	SENT	.
I	PP	I
mean	VBP	mean
this	DT	this
comes	VBZ	come
out	RP	out
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
explain	VB	explain
these	DT	these
things	NNS	thing
.	SENT	.
This	DT	this
comes	VBZ	come
out	RP	out
.	SENT	.
This	DT	this
comes	VBZ	come
out	RP	out
.	SENT	.
Shapes	NNS	shape
which	WDT	which
are	VBP	be
of	IN	of
such	JJ	such
complication	NN	complication
,	,	,
such	JJ	such
harmony	NN	harmony
and	CC	and
such	JJ	such
beauty	NN	beauty
.	SENT	.
This	DT	this
comes	VBZ	come
out	RP	out
repeatedly	RB	repeatedly
,	,	,
again	RB	again
,	,	,
again	RB	again
,	,	,
again	RB	again
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
one	CD	one
of	IN	of
my	PP$	my
major	JJ	major
discoveries	NNS	discovery
,	,	,
to	TO	to
find	VB	find
that	IN	that
these	DT	these
islands	NNS	island
were	VBD	be
the	DT	the
same	JJ	same
as	IN	as
the	DT	the
whole	JJ	whole
big	JJ	big
thing	NN	thing
,	,	,
more	JJR	more
or	CC	or
less	JJR	less
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
get	VBP	get
these	DT	these
extraordinary	JJ	extraordinary
baroque	NN	baroque
decorations	NNS	decoration
all	RB	all
over	IN	over
the	DT	the
place	NN	place
.	SENT	.
All	PDT	all
that	DT	that
from	IN	from
this	DT	this
little	JJ	little
formula	NN	formula
,	,	,
which	WDT	which
has	VBZ	have
whatever	WDT	whatever
,	,	,
five	CD	five
symbols	NNS	symbol
in	IN	in
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
this	DT	this
one	CD	one
.	SENT	.
The	DT	the
color	NN	color
was	VBD	be
added	VBN	add
for	IN	for
two	CD	two
reasons	NNS	reason
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
because	IN	because
these	DT	these
shapes	NNS	shape
are	VBP	be
so	RB	so
complicated	VBN	complicate
that	IN	that
one	CD	one
couldn	NN	<unknown>
'	POS	'
t	NN	t
make	VB	make
any	DT	any
sense	NN	sense
of	IN	of
the	DT	the
numbers	NNS	number
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
plot	VBP	plot
them	PP	them
,	,	,
you	PP	you
must	MD	must
choose	VB	choose
some	DT	some
system	NN	system
.	SENT	.
And	CC	and
so	IN	so
my	PP$	my
principle	NN	principle
has	VBZ	have
been	VBN	be
to	TO	to
always	RB	always
present	VB	present
the	DT	the
shapes	NNS	shape
with	IN	with
different	JJ	different
colorings	NNS	coloring
because	IN	because
some	DT	some
colorings	NNS	coloring
emphasize	VBP	emphasize
that	IN	that
,	,	,
and	CC	and
others	NNS	other
it	PP	it
is	VBZ	be
that	IN	that
or	CC	or
that	DT	that
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	RB	so
complicated	VBN	complicate
.	SENT	.
In	IN	in
1990	CD	@card@
,	,	,
I	PP	I
was	VBD	be
in	IN	in
Cambridge	NP	Cambridge
,	,	,
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
to	TO	to
receive	VB	receive
a	DT	a
prize	NN	prize
from	IN	from
the	DT	the
university	NN	university
,	,	,
and	CC	and
three	CD	three
days	NNS	day
later	RBR	later
,	,	,
a	DT	a
pilot	NN	pilot
was	VBD	be
flying	VBG	fly
over	IN	over
the	DT	the
landscape	NN	landscape
and	CC	and
found	VBD	find
this	DT	this
thing	NN	thing
.	SENT	.
So	RB	so
where	WRB	where
did	VBD	do
this	DT	this
come	VBN	come
from	IN	from
?	SENT	?
Obviously	RB	obviously
,	,	,
from	IN	from
extraterrestrials	NNS	extraterrestrial
.	SENT	.
Well	RB	well
,	,	,
so	RB	so
the	DT	the
newspaper	NN	newspaper
in	IN	in
Cambridge	NP	Cambridge
published	VBD	publish
an	DT	an
article	NN	article
about	IN	about
that	DT	that
"	``	"
discovery	NN	discovery
"	''	"
and	CC	and
received	VBD	receive
the	DT	the
next	JJ	next
day	NN	day
5	CD	@card@
,	,	,
000	CD	@card@
letters	NNS	letter
from	IN	from
people	NNS	people
saying	VBG	say
,	,	,
"	''	"
But	CC	but
that	IN	that
'	POS	'
s	NN	S
simply	RB	simply
a	DT	a
Mandelbrot	NP	<unknown>
set	VBD	set
very	RB	very
big	JJ	big
.	SENT	.
"	''	"
Well	RB	well
,	,	,
let	VB	let
me	PP	me
finish	VB	finish
.	SENT	.
This	DT	this
shape	NN	shape
here	RB	here
just	RB	just
came	VBD	come
out	RP	out
of	IN	of
an	DT	an
exercise	NN	exercise
in	IN	in
pure	JJ	pure
mathematics	NNS	mathematics
.	SENT	.
Bottomless	JJ	bottomless
wonders	NNS	wonder
spring	NN	spring
from	IN	from
simple	JJ	simple
rules	NNS	rule
,	,	,
which	WDT	which
are	VBP	be
repeated	VBN	repeat
without	IN	without
end	NN	end
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
