There	EX	there
manufactured	VBN	manufacture
debates	NNS	debate
about	IN	about
climate	NN	climate
science	NN	science
;	:	;
share	NN	share
solutions	NNS	solution
;	:	;
speak	VB	speak
truth	NN	truth
with	IN	with
a	DT	a
broken-open	JJ	<unknown>
heart	NN	heart
;	:	;
teach	VB	teach
that	IN	that
to	TO	to
address	VB	address
climate	NN	climate
change	NN	change
,	,	,
we	PP	we
must	MD	must
make	VB	make
gender	NN	gender
equity	NN	equity
a	DT	a
reality	NN	reality
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
face	NN	face
of	IN	of
a	DT	a
seemingly	RB	seemingly
impossible	JJ	impossible
challenge	NN	challenge
,	,	,
women	NNS	woman
and	CC	and
girls	NNS	girl
are	VBP	be
a	DT	a
fierce	JJ	fierce
source	NN	source
of	IN	of
possibility	NN	possibility
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
magnificent	JJ	magnificent
thing	NN	thing
to	TO	to
be	VB	be
alive	JJ	alive
in	IN	in
a	DT	a
moment	NN	moment
that	WDT	that
matters	VBZ	matter
so	RB	so
much	RB	much
.	SENT	.
This	DT	this
earth	NN	earth
,	,	,
our	PP$	our
home	NN	home
,	,	,
is	VBZ	be
calling	VBG	call
for	IN	for
us	PP	us
to	TO	to
be	VB	be
bold	JJ	bold
,	,	,
reminding	VBG	remind
us	PP	us
we	PP	we
are	VBP	be
all	RB	all
in	IN	in
this	DT	this
together	RB	together
—	:	-
women	NNS	woman
,	,	,
men	NNS	man
,	,	,
people	NNS	people
of	IN	of
all	DT	all
gender	NN	gender
identities	NNS	identity
,	,	,
all	DT	all
beings	NNS	being
.	SENT	.
We	PP	we
are	VBP	be
life	NN	life
force	NN	force
,	,	,
one	CD	one
earth	NN	earth
,	,	,
one	CD	one
chance	NN	chance
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
seize	VB	seize
it	PP	it
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
