How	WRB	how
being	VBG	be
slaughtered	VBN	slaughter
out	RP	out
of	IN	of
sight	NN	sight
and	CC	and
mind	NN	mind
,	,	,
somewhere	RB	somewhere
in	IN	in
the	DT	the
countryside	NN	countryside
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
coming	VBG	come
into	IN	into
the	DT	the
city	NN	city
by	IN	by
rail	NN	rail
.	SENT	.
And	CC	and
this	DT	this
changes	NNS	change
everything	NN	everything
.	SENT	.
To	TO	to
start	VB	start
off	RP	off
with	IN	with
,	,	,
it	PP	it
makes	VBZ	make
it	PP	it
possible	JJ	possible
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
to	TO	to
grow	VB	grow
cities	NNS	city
,	,	,
really	RB	really
any	DT	any
size	NN	size
and	CC	and
shape	NN	shape
,	,	,
in	IN	in
any	DT	any
place	NN	place
.	SENT	.
Cities	NNS	city
used	VBN	use
to	TO	to
be	VB	be
constrained	VBN	constrain
by	IN	by
geography	NN	geography
;	:	;
they	PP	they
used	VBD	use
to	TO	to
have	VB	have
to	TO	to
get	VB	get
their	PP$	their
food	NN	food
through	IN	through
very	RB	very
difficult	JJ	difficult
physical	JJ	physical
means	NNS	mean
.	SENT	.
All	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
they	PP	they
are	VBP	be
effectively	RB	effectively
emancipated	VBN	emancipate
from	IN	from
geography	NN	geography
.	SENT	.
And	CC	and
as	IN	as
you	PP	you
can	MD	can
see	VB	see
from	IN	from
these	DT	these
maps	NNS	map
of	IN	of
London	NP	London
,	,	,
in	IN	in
the	DT	the
90	CD	@card@
years	NNS	year
after	IN	after
the	DT	the
trains	NNS	train
came	VBD	come
,	,	,
it	PP	it
goes	VBZ	go
from	IN	from
being	VBG	be
a	DT	a
little	JJ	little
blob	NN	blob
that	WDT	that
was	VBD	be
quite	RB	quite
easy	JJ	easy
to	TO	to
feed	VB	feed
by	IN	by
animals	NNS	animal
coming	VBG	come
in	IN	in
on	IN	on
foot	NN	foot
,	,	,
and	CC	and
so	RB	so
on	RB	on
,	,	,
to	TO	to
a	DT	a
large	JJ	large
splurge	NN	splurge
,	,	,
that	WDT	that
would	MD	would
be	VB	be
very	RB	very
,	,	,
very	RB	very
difficult	JJ	difficult
to	TO	to
feed	VB	feed
with	IN	with
anybody	NN	anybody
on	IN	on
foot	NN	foot
,	,	,
either	CC	either
animals	NNS	animal
or	CC	or
people	NNS	people
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
that	WDT	that
was	VBD	be
just	RB	just
the	DT	the
beginning	NN	beginning
.	SENT	.
After	IN	after
the	DT	the
trains	NNS	train
came	VBD	come
cars	NNS	car
,	,	,
and	CC	and
really	RB	really
this	DT	this
marks	NNS	mark
the	DT	the
end	NN	end
of	IN	of
this	DT	this
process	NN	process
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
final	JJ	final
emancipation	NN	emancipation
of	IN	of
the	DT	the
city	NN	city
from	IN	from
any	DT	any
apparent	JJ	apparent
relationship	NN	relationship
with	IN	with
nature	NN	nature
at	IN	at
all	DT	all
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
city	NN	city
that	RB	that
'	POS	'
s	NNS	<unknown>
devoid	JJ	devoid
of	IN	of
smell	NN	smell
,	,	,
devoid	JJ	devoid
of	IN	of
mess	NN	mess
,	,	,
certainly	RB	certainly
devoid	JJ	devoid
of	IN	of
people	NNS	people
,	,	,
because	IN	because
nobody	NN	nobody
would	MD	would
have	VB	have
dreamed	VBN	dream
of	IN	of
walking	VBG	walk
in	IN	in
such	PDT	such
a	DT	a
landscape	NN	landscape
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
what	WP	what
they	PP	they
did	VBD	do
to	TO	to
get	VB	get
food	NN	food
was	VBD	be
they	PP	they
got	VBN	get
in	IN	in
their	PP$	their
cars	NNS	car
,	,	,
drove	VBD	drive
to	TO	to
a	DT	a
box	NN	box
somewhere	RB	somewhere
on	IN	on
the	DT	the
outskirts	NNS	outskirt
,	,	,
came	VBD	come
back	RB	back
with	IN	with
a	DT	a
week	NN	week
'	POS	'
s	JJ	<unknown>
worth	NN	worth
of	IN	of
shopping	NN	shopping
,	,	,
and	CC	and
wondered	VBD	wonder
what	WP	what
on	IN	on
earth	NN	earth
to	TO	to
do	VB	do
with	IN	with
it	PP	it
.	SENT	.
And	CC	and
this	DT	this
really	RB	really
is	VBZ	be
the	DT	the
moment	NN	moment
when	WRB	when
our	PP$	our
relationship	NN	relationship
,	,	,
both	CC	both
with	IN	with
food	NN	food
and	CC	and
cities	NNS	city
,	,	,
changes	NNS	change
completely	RB	completely
.	SENT	.
Here	RB	here
we	PP	we
have	VBP	have
food	NN	food
—	:	-
that	WDT	that
used	VBD	use
to	TO	to
be	VB	be
the	DT	the
center	NN	center
,	,	,
the	DT	the
social	JJ	social
core	NN	core
of	IN	of
the	DT	the
city	NN	city
—	:	-
at	IN	at
the	DT	the
periphery	NN	periphery
.	SENT	.
It	PP	it
used	VBD	use
to	TO	to
be	VB	be
a	DT	a
social	JJ	social
event	NN	event
,	,	,
buying	VBG	buy
and	CC	and
selling	VBG	sell
food	NN	food
.	SENT	.
Now	RB	now
it	PP	it
'	POS	'
s	NNS	<unknown>
anonymous	JJ	anonymous
.	SENT	.
We	PP	we
used	VBD	use
to	TO	to
cook	VB	cook
;	:	;
now	RB	now
we	PP	we
just	RB	just
add	VBP	add
water	NN	water
,	,	,
or	CC	or
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
an	DT	an
egg	NN	egg
if	IN	if
you	PP	you
'	POS	'
re	NN	re
making	VBG	make
a	DT	a
cake	NN	cake
or	CC	or
something	NN	something
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
smell	NN	smell
food	NN	food
to	TO	to
see	VB	see
if	IN	if
it	PP	it
'	POS	'
s	NN	S
okay	JJ	okay
to	TO	to
eat	VB	eat
.	SENT	.
We	PP	we
just	RB	just
read	VBP	read
the	DT	the
back	NN	back
of	IN	of
a	DT	a
label	NN	label
on	IN	on
a	DT	a
packet	NN	packet
.	SENT	.
And	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
value	NN	value
food	NN	food
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
trust	NN	trust
it	PP	it
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
trusting	VBG	trust
it	PP	it
,	,	,
we	PP	we
fear	VBP	fear
it	PP	it
.	SENT	.
And	CC	and
instead	RB	instead
of	IN	of
valuing	VBG	value
it	PP	it
,	,	,
we	PP	we
throw	VBP	throw
it	PP	it
away	RP	away
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
great	JJ	great
ironies	NNS	irony
of	IN	of
modern	JJ	modern
food	NN	food
systems	NNS	system
is	VBZ	be
that	IN	that
they	PP	they
'	POS	'
ve	NN	ve
made	VBD	make
the	DT	the
very	JJ	very
thing	NN	thing
they	PP	they
promised	VBD	promise
to	TO	to
make	VB	make
easier	JJR	easy
much	RB	much
harder	JJR	hard
.	SENT	.
By	IN	by
making	VBG	make
it	PP	it
possible	JJ	possible
to	TO	to
build	VB	build
cities	NNS	city
anywhere	RB	anywhere
and	CC	and
any	DT	any
place	NN	place
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
actually	RB	actually
distanced	VBD	distance
us	PP	us
from	IN	from
our	PP$	our
most	RBS	most
important	JJ	important
relationship	NN	relationship
,	,	,
which	WDT	which
is	VBZ	be
that	IN	that
of	IN	of
us	PP	us
and	CC	and
nature	NN	nature
.	SENT	.
And	CC	and
also	RB	also
they	PP	they
'	POS	'
ve	NN	ve
made	VBD	make
us	PP	us
dependent	JJ	dependent
on	IN	on
systems	NNS	system
that	IN	that
only	RB	only
they	PP	they
can	MD	can
deliver	VB	deliver
,	,	,
that	IN	that
,	,	,
as	IN	as
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
,	,	,
are	VBP	be
unsustainable	JJ	unsustainable
.	SENT	.
So	RB	so
what	WP	what
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
do	VB	do
about	IN	about
that	DT	that
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
new	JJ	new
question	NN	question
.	SENT	.
500	CD	@card@
years	NNS	year
ago	RB	ago
it	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
Thomas	NP	Thomas
More	NP	More
was	VBD	be
asking	VBG	ask
himself	PP	himself
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
frontispiece	NN	frontispiece
of	IN	of
his	PP$	his
book	NN	book
"	''	"
Utopia	NN	Utopia
.	SENT	.
"	``	"
And	CC	and
it	PP	it
was	VBD	be
a	DT	a
series	NN	series
of	IN	of
semi-independent	NN	semi-independent
city-states	NNS	city-state
,	,	,
if	IN	if
that	WDT	that
sounds	VBZ	sound
remotely	RB	remotely
familiar	JJ	familiar
,	,	,
a	DT	a
day	NN	day
'	POS	'
s	NNS	<unknown>
walk	VBP	walk
from	IN	from
one	CD	one
another	DT	another
where	WRB	where
everyone	NN	everyone
was	VBD	be
basically	RB	basically
farming-mad	NN	<unknown>
,	,	,
and	CC	and
grew	VBD	grow
vegetables	NNS	vegetable
in	IN	in
their	PP$	their
back	JJ	back
gardens	NNS	garden
,	,	,
and	CC	and
ate	VBD	eat
communal	JJ	communal
meals	NNS	meal
together	RB	together
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
you	PP	you
could	MD	could
argue	VB	argue
that	DT	that
food	NN	food
is	VBZ	be
a	DT	a
fundamental	JJ	fundamental
ordering	VBG	order
principle	NN	principle
of	IN	of
Utopia	NN	Utopia
,	,	,
even	RB	even
though	RB	though
More	RBR	more
never	RB	never
framed	VBN	frame
it	PP	it
that	DT	that
way	NN	way
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
another	DT	another
very	RB	very
famous	JJ	famous
"	``	"
Utopian	JJ	Utopian
"	''	"
vision	NN	vision
,	,	,
that	WDT	that
of	IN	of
Ebenezer	NP	Ebenezer
Howard	NP	Howard
,	,	,
"	''	"
The	DT	the
Garden	NP	Garden
City	NP	City
.	SENT	.
"	``	"
Same	JJ	same
idea	NN	idea
:	:	:
series	NN	series
of	IN	of
semi-independent	NN	semi-independent
city-states	NNS	city-state
,	,	,
little	JJ	little
blobs	NNS	blob
of	IN	of
metropolitan	JJ	metropolitan
stuff	NN	stuff
with	IN	with
arable	JJ	arable
land	NN	land
around	RB	around
,	,	,
joined	VBD	join
to	TO	to
one	CD	one
another	DT	another
by	IN	by
railway	NN	railway
.	SENT	.
And	CC	and
again	RB	again
,	,	,
food	NN	food
could	MD	could
be	VB	be
said	VBN	say
to	TO	to
be	VB	be
the	DT	the
ordering	VBG	order
principle	NN	principle
of	IN	of
his	PP$	his
vision	NN	vision
.	SENT	.
It	PP	it
even	RB	even
got	VBD	get
built	VBN	build
,	,	,
but	CC	but
nothing	NN	nothing
to	TO	to
do	VB	do
with	IN	with
this	DT	this
vision	NN	vision
that	IN	that
Howard	NP	Howard
had	VBD	have
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
the	DT	the
problem	NN	problem
with	IN	with
these	DT	these
Utopian	JJ	Utopian
ideas	NNS	idea
,	,	,
that	WDT	that
they	PP	they
are	VBP	be
Utopian	JJ	Utopian
.	SENT	.
Utopia	NN	Utopia
was	VBD	be
actually	RB	actually
a	DT	a
word	NN	word
that	IN	that
Thomas	NP	Thomas
Moore	NP	Moore
used	VBD	use
deliberately	RB	deliberately
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
kind	NN	kind
of	IN	of
joke	NN	joke
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
double	JJ	double
derivation	NN	derivation
from	IN	from
the	DT	the
Greek	JJ	Greek
.	SENT	.
It	PP	it
can	MD	can
either	RB	either
mean	VB	mean
a	DT	a
good	JJ	good
place	NN	place
,	,	,
or	CC	or
no	DT	no
place	NN	place
.	SENT	.
Because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
ideal	NN	ideal
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
imaginary	JJ	imaginary
thing	NN	thing
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
have	VBP	have
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
,	,	,
as	IN	as
a	DT	a
conceptual	JJ	conceptual
tool	NN	tool
for	IN	for
thinking	VBG	think
about	IN	about
the	DT	the
very	RB	very
deep	JJ	deep
problem	NN	problem
of	IN	of
human	JJ	human
dwelling	NN	dwelling
,	,	,
that	WDT	that
makes	VBZ	make
it	PP	it
not	RB	not
much	JJ	much
use	NN	use
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ve	NNS	<unknown>
come	VBP	come
up	RP	up
with	IN	with
an	DT	an
alternative	NN	alternative
,	,	,
which	WDT	which
is	VBZ	be
Sitopia	NP	Sitopia
,	,	,
from	IN	from
the	DT	the
ancient	JJ	ancient
Greek	NN	Greek
,	,	,
"	``	"
sitos	NNS	<unknown>
"	''	"
for	IN	for
food	NN	food
,	,	,
and	CC	and
"	``	"
topos	NN	topos
"	''	"
for	IN	for
place	NN	place
.	SENT	.
I	PP	I
believe	VBP	believe
we	PP	we
already	RB	already
live	VBP	live
in	IN	in
Sitopia	NP	Sitopia
.	SENT	.
We	PP	we
live	VBP	live
in	IN	in
a	DT	a
world	NN	world
shaped	VBN	shape
by	IN	by
food	NN	food
,	,	,
and	CC	and
if	IN	if
we	PP	we
realize	VBP	realize
that	IN	that
,	,	,
we	PP	we
can	MD	can
use	VB	use
food	NN	food
as	IN	as
a	DT	a
really	RB	really
powerful	JJ	powerful
tool	NN	tool
—	:	-
a	DT	a
conceptual	JJ	conceptual
tool	NN	tool
,	,	,
design	NN	design
tool	NN	tool
,	,	,
to	TO	to
shape	VB	shape
the	DT	the
world	NN	world
differently	RB	differently
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
were	VBD	be
to	TO	to
do	VB	do
that	IN	that
,	,	,
what	WP	what
might	MD	might
Sitopia	NP	Sitopia
look	VB	look
like	IN	like
?	SENT	?
Well	RB	well
I	PP	I
think	VBP	think
it	PP	it
looks	VBZ	look
a	DT	a
bit	NN	bit
like	IN	like
this	DT	this
.	SENT	.
I	PP	I
have	VBP	have
to	TO	to
use	VB	use
this	DT	this
slide	NN	slide
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
the	DT	the
look	NN	look
on	IN	on
the	DT	the
face	NN	face
of	IN	of
the	DT	the
dog	NN	dog
.	SENT	.
But	CC	but
anyway	RB	anyway
,	,	,
this	DT	this
is	VBZ	be
—	:	-
it	PP	it
'	POS	'
s	JJ	<unknown>
food	NN	food
at	IN	at
the	DT	the
center	NN	center
of	IN	of
life	NN	life
,	,	,
at	IN	at
the	DT	the
center	NN	center
of	IN	of
family	NN	family
life	NN	life
,	,	,
being	VBG	be
celebrated	VBN	celebrate
,	,	,
being	VBG	be
enjoyed	VBN	enjoy
,	,	,
people	NNS	people
taking	VBG	take
time	NN	time
for	IN	for
it	PP	it
.	SENT	.
This	DT	this
is	VBZ	be
where	WRB	where
food	NN	food
should	MD	should
be	VB	be
in	IN	in
our	PP$	our
society	NN	society
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
'	''	'
t	NN	t
have	VBP	have
scenes	NNS	scene
like	IN	like
this	DT	this
unless	IN	unless
you	PP	you
have	VBP	have
people	NNS	people
like	IN	like
this	DT	this
.	SENT	.
By	IN	by
the	DT	the
way	NN	way
,	,	,
these	DT	these
can	MD	can
be	VB	be
men	NNS	man
as	IN	as
well	RB	well
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
people	NNS	people
who	WP	who
think	VBP	think
about	IN	about
food	NN	food
,	,	,
who	WP	who
think	VBP	think
ahead	RB	ahead
,	,	,
who	WP	who
plan	VBP	plan
,	,	,
who	WP	who
can	MD	can
stare	VB	stare
at	IN	at
a	DT	a
pile	NN	pile
of	IN	of
raw	JJ	raw
vegetables	NNS	vegetable
and	CC	and
actually	RB	actually
recognize	VB	recognize
them	PP	them
.	SENT	.
We	PP	we
need	VBP	need
these	DT	these
people	NNS	people
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
part	NN	part
of	IN	of
a	DT	a
network	NN	network
.	SENT	.
Because	IN	because
without	IN	without
these	DT	these
kinds	NNS	kind
of	IN	of
people	NNS	people
we	PP	we
can	MD	can
'	''	'
t	NN	t
have	VBP	have
places	NNS	place
like	IN	like
this	DT	this
.	SENT	.
Here	RB	here
,	,	,
I	PP	I
deliberately	RB	deliberately
chose	VBD	choose
this	DT	this
because	IN	because
it	PP	it
is	VBZ	be
a	DT	a
man	NN	man
buying	VBG	buy
a	DT	a
vegetable	NN	vegetable
.	SENT	.
But	CC	but
networks	NNS	network
,	,	,
markets	VBZ	market
where	WRB	where
food	NN	food
is	VBZ	be
being	VBG	be
grown	VBN	grow
locally	RB	locally
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
common	JJ	common
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
fresh	JJ	fresh
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
part	NN	part
of	IN	of
the	DT	the
social	JJ	social
life	NN	life
of	IN	of
the	DT	the
city	NN	city
.	SENT	.
Because	IN	because
without	IN	without
that	DT	that
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
have	VBP	have
this	DT	this
kind	NN	kind
of	IN	of
place	NN	place
,	,	,
food	NN	food
that	WDT	that
is	VBZ	be
grown	VBN	grow
locally	RB	locally
and	CC	and
also	RB	also
is	VBZ	be
part	NN	part
of	IN	of
the	DT	the
landscape	NN	landscape
,	,	,
and	CC	and
is	VBZ	be
not	RB	not
just	RB	just
a	DT	a
zero-sum	NN	zero-sum
commodity	NN	commodity
off	RB	off
in	IN	in
some	DT	some
unseen	JJ	unseen
hell-hole	NN	<unknown>
.	SENT	.
Cows	NNS	cow
with	IN	with
a	DT	a
view	NN	view
.	SENT	.
Steaming	VBG	steam
piles	NNS	pile
of	IN	of
humus	NN	humus
.	SENT	.
This	DT	this
is	VBZ	be
basically	RB	basically
bringing	VBG	bring
the	DT	the
whole	JJ	whole
thing	NN	thing
together	RB	together
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
a	DT	a
community	NN	community
project	NN	project
I	PP	I
visited	VBD	visit
recently	RB	recently
in	IN	in
Toronto	NP	Toronto
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
greenhouse	NN	greenhouse
,	,	,
where	WRB	where
kids	NNS	kid
get	VBP	get
told	VBN	tell
all	RB	all
about	IN	about
food	NN	food
and	CC	and
growing	VBG	grow
their	PP$	their
own	JJ	own
food	NN	food
.	SENT	.
Here	RB	here
is	VBZ	be
a	DT	a
plant	NN	plant
called	VBN	call
Kevin	NP	Kevin
,	,	,
or	CC	or
maybe	RB	maybe
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
plant	NN	plant
belonging	VBG	belong
to	TO	to
a	DT	a
kid	NN	kid
called	VBN	call
Kevin	NP	Kevin
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
But	CC	but
anyway	RB	anyway
,	,	,
these	DT	these
kinds	NNS	kind
of	IN	of
projects	NNS	project
that	WDT	that
are	VBP	be
trying	VBG	try
to	TO	to
reconnect	VB	reconnect
us	PP	us
with	IN	with
nature	NN	nature
is	VBZ	be
extremely	RB	extremely
important	JJ	important
.	SENT	.
So	IN	so
Sitopia	NP	Sitopia
,	,	,
for	IN	for
me	PP	me
,	,	,
is	VBZ	be
really	RB	really
a	DT	a
way	NN	way
of	IN	of
seeing	VBG	see
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
basically	RB	basically
recognizing	VBG	recognize
that	IN	that
Sitopia	NP	Sitopia
already	RB	already
exists	VBZ	exist
in	IN	in
little	JJ	little
pockets	NNS	pocket
everywhere	RB	everywhere
.	SENT	.
The	DT	the
trick	NN	trick
is	VBZ	be
to	TO	to
join	VB	join
them	PP	them
up	RP	up
,	,	,
to	TO	to
use	VB	use
food	NN	food
as	IN	as
a	DT	a
way	NN	way
of	IN	of
seeing	VBG	see
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
do	VBP	do
that	IN	that
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
stop	VB	stop
seeing	VBG	see
cities	NNS	city
as	IN	as
big	JJ	big
,	,	,
metropolitan	JJ	metropolitan
,	,	,
unproductive	JJ	unproductive
blobs	NNS	blob
,	,	,
like	IN	like
this	DT	this
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
them	PP	them
more	JJR	more
like	IN	like
this	DT	this
,	,	,
as	IN	as
part	NN	part
of	IN	of
the	DT	the
productive	JJ	productive
,	,	,
organic	JJ	organic
framework	NN	framework
of	IN	of
which	WDT	which
they	PP	they
are	VBP	be
inevitably	RB	inevitably
a	DT	a
part	NN	part
,	,	,
symbiotically	RB	<unknown>
connected	VBN	connect
.	SENT	.
But	CC	but
of	IN	of
course	NN	course
,	,	,
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
a	DT	a
great	JJ	great
image	NN	image
either	CC	either
,	,	,
because	IN	because
we	PP	we
need	VBP	need
not	RB	not
to	TO	to
be	VB	be
producing	VBG	produce
food	NN	food
like	IN	like
this	DT	this
anymore	RB	anymore
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
be	VB	be
thinking	VBG	think
more	JJR	more
about	IN	about
permaculture	NN	permaculture
,	,	,
which	WDT	which
is	VBZ	be
why	WRB	why
I	PP	I
think	VBP	think
this	DT	this
image	NN	image
just	RB	just
sums	VBZ	sum
up	RP	up
for	IN	for
me	PP	me
the	DT	the
kind	NN	kind
of	IN	of
thinking	VBG	think
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
doing	VBG	do
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
re-conceptualization	NN	re-conceptualization
of	IN	of
the	DT	the
way	NN	way
food	NN	food
shapes	VBZ	shape
our	PP$	our
lives	NNS	life
.	SENT	.
The	DT	the
best	JJS	good
image	NN	image
I	PP	I
know	VBP	know
of	IN	of
this	DT	this
is	VBZ	be
from	IN	from
650	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
Ambrogio	NP	Ambrogio
Lorenzetti	NP	Lorenzetti
'	POS	'
s	NN	S
"	``	"
Allegory	NN	allegory
of	IN	of
Good	JJ	good
Government	NN	government
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
about	IN	about
the	DT	the
relationship	NN	relationship
between	IN	between
the	DT	the
city	NN	city
and	CC	and
the	DT	the
countryside	NN	countryside
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
the	DT	the
message	NN	message
of	IN	of
this	DT	this
is	VBZ	be
very	RB	very
clear	JJ	clear
.	SENT	.
If	IN	if
the	DT	the
city	NN	city
looks	VBZ	look
after	IN	after
the	DT	the
country	NN	country
,	,	,
the	DT	the
country	NN	country
will	MD	will
look	VB	look
after	IN	after
the	DT	the
city	NN	city
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
us	PP	us
to	TO	to
ask	VB	ask
now	RB	now
,	,	,
what	WP	what
would	MD	would
Ambrogio	NP	Ambrogio
Lorenzetti	NP	Lorenzetti
paint	NN	paint
if	IN	if
he	PP	he
painted	VBD	paint
this	DT	this
image	NN	image
today	NN	today
?	SENT	?
What	WP	what
would	MD	would
an	DT	an
allegory	NN	allegory
of	IN	of
good	JJ	good
government	NN	government
look	NN	look
like	IN	like
today	NN	today
?	SENT	?
Because	IN	because
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
an	DT	an
urgent	JJ	urgent
question	NN	question
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
we	PP	we
have	VBP	have
to	TO	to
ask	VB	ask
,	,	,
and	CC	and
we	PP	we
have	VBP	have
to	TO	to
start	VB	start
answering	NN	answering
.	SENT	.
We	PP	we
know	VBP	know
we	PP	we
are	VBP	be
what	WP	what
we	PP	we
eat	VBP	eat
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
realize	VB	realize
that	IN	that
the	DT	the
world	NN	world
is	VBZ	be
also	RB	also
what	WP	what
we	PP	we
eat	VBP	eat
.	SENT	.
But	CC	but
if	IN	if
we	PP	we
take	VBP	take
that	DT	that
idea	NN	idea
,	,	,
we	PP	we
can	MD	can
use	VB	use
food	NN	food
as	IN	as
a	DT	a
really	RB	really
powerful	JJ	powerful
tool	NN	tool
to	TO	to
shape	VB	shape
the	DT	the
world	NN	world
better	RBR	well
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
