When	WRB	when
case	NN	case
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
investigated	VBN	investigate
is	VBZ	be
how	WRB	how
the	DT	the
government	NN	government
in	IN	in
the	DT	the
Democratic	NP	Democratic
Republic	NP	Republic
of	IN	of
Congo	NP	Congo
sold	VBD	sell
off	RP	off
a	DT	a
series	NN	series
of	IN	of
valuable	JJ	valuable
,	,	,
state-owned	JJ	state-owned
mining	NN	mining
assets	NNS	asset
to	TO	to
shell	VB	shell
companies	NNS	company
in	IN	in
the	DT	the
British	NP	British
Virgin	NP	Virgin
Islands	NPS	Islands
.	SENT	.
So	RB	so
we	PP	we
spoke	VBD	speak
to	TO	to
sources	NNS	source
in	IN	in
country	NN	country
,	,	,
trawled	VBN	trawl
through	IN	through
company	NN	company
documents	NNS	document
and	CC	and
other	JJ	other
information	NN	information
trying	VBG	try
to	TO	to
piece	VB	piece
together	RB	together
a	DT	a
really	RB	really
true	JJ	true
picture	NN	picture
of	IN	of
the	DT	the
deal	NN	deal
.	SENT	.
And	CC	and
we	PP	we
were	VBD	be
alarmed	VBN	alarm
to	TO	to
find	VB	find
that	IN	that
these	DT	these
shell	JJ	shell
companies	NNS	company
had	VBD	have
quickly	RB	quickly
flipped	VBN	flip
many	JJ	many
of	IN	of
the	DT	the
assets	NNS	asset
on	IN	on
for	IN	for
huge	JJ	huge
profits	NNS	profit
to	TO	to
major	JJ	major
international	JJ	international
mining	NN	mining
companies	NNS	company
listed	VBN	list
in	IN	in
London	NP	London
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
Africa	NP	Africa
Progress	NP	Progress
Panel	NP	Panel
,	,	,
led	VBN	lead
by	IN	by
Kofi	NP	<unknown>
Annan	NP	Annan
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
calculated	VBD	calculate
that	IN	that
Congo	NP	Congo
may	MD	may
have	VB	have
lost	VBN	lose
more	JJR	more
than	IN	than
1	CD	@card@
.	SENT	.
3	CD	@card@
billion	NN	billion
dollars	NNS	dollar
from	IN	from
these	DT	these
deals	NNS	deal
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
almost	RB	almost
twice	RB	twice
the	DT	the
country	NN	country
'	POS	'
s	JJ	<unknown>
annual	JJ	annual
health	NN	health
and	CC	and
education	NN	education
budget	NN	budget
combined	VBN	combine
.	SENT	.
And	CC	and
will	MD	will
the	DT	the
people	NNS	people
of	IN	of
Congo	NP	Congo
,	,	,
will	MD	will
they	PP	they
ever	RB	ever
get	VBP	get
their	PP$	their
money	NN	money
back	RB	back
?	SENT	?
Well	RB	well
,	,	,
the	DT	the
answer	NN	answer
to	TO	to
that	DT	that
question	NN	question
,	,	,
and	CC	and
who	WP	who
was	VBD	be
really	RB	really
involved	VBN	involve
and	CC	and
what	WP	what
really	RB	really
happened	VBD	happen
,	,	,
well	RB	well
that	RB	that
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
probably	RB	probably
remain	VB	remain
locked	VBN	lock
away	RB	away
in	IN	in
the	DT	the
secretive	JJ	secretive
company	NN	company
registries	NNS	registry
of	IN	of
the	DT	the
British	NP	British
Virgin	NP	Virgin
Islands	NPS	Islands
and	CC	and
elsewhere	RB	elsewhere
unless	IN	unless
we	PP	we
all	RB	all
do	VBP	do
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
how	WRB	how
about	RB	about
the	DT	the
oil	NN	oil
,	,	,
gas	NN	gas
and	CC	and
mining	NN	mining
companies	NNS	company
?	SENT	?
Okay	RB	okay
,	,	,
maybe	RB	maybe
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
clich��	NN	<unknown>
to	TO	to
talk	VB	talk
about	IN	about
them	PP	them
.	SENT	.
Corruption	NN	corruption
in	IN	in
that	DT	that
sector	NN	sector
,	,	,
no	DT	no
surprise	NN	surprise
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
corruption	NN	corruption
everywhere	RB	everywhere
,	,	,
so	RB	so
why	WRB	why
focus	NN	focus
on	IN	on
that	DT	that
sector	NN	sector
?	SENT	?
Well	RB	well
,	,	,
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
at	IN	at
stake	NN	stake
.	SENT	.
In	IN	in
2011	CD	@card@
,	,	,
natural	JJ	natural
resource	NN	resource
exports	NNS	export
outweighed	VBD	outweigh
aid	NN	aid
flows	NNS	flow
by	IN	by
almost	RB	almost
19	CD	@card@
to	TO	to
one	CD	one
in	IN	in
Africa	NP	Africa
,	,	,
Asia	NP	Asia
and	CC	and
Latin	NP	Latin
America	NP	America
.	SENT	.
Nineteen	CD	nineteen
to	TO	to
one	CD	one
.	SENT	.
Now	RB	now
that	RB	that
'	''	'
s	VBG	<unknown>
a	DT	a
hell	NN	hell
of	IN	of
a	DT	a
lot	NN	lot
of	IN	of
schools	NNS	school
and	CC	and
universities	NNS	university
and	CC	and
hospitals	NNS	hospital
and	CC	and
business	NN	business
startups	NNS	startup
,	,	,
many	JJ	many
of	IN	of
which	WDT	which
haven	NN	haven
'	POS	'
t	NN	t
materialized	VBD	materialize
and	CC	and
never	RB	never
will	MD	will
because	IN	because
some	DT	some
of	IN	of
that	DT	that
money	NN	money
has	VBZ	have
simply	RB	simply
been	VBN	be
stolen	VBN	steal
away	RB	away
.	SENT	.
Now	RB	now
let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
the	DT	the
oil	NN	oil
and	CC	and
mining	NN	mining
companies	NNS	company
,	,	,
and	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
Dan	NP	Dan
Etete	NP	<unknown>
and	CC	and
that	DT	that
$1	JJ	<unknown>
billion	NN	billion
deal	NN	deal
.	SENT	.
And	CC	and
now	RB	now
forgive	VB	forgive
me	PP	me
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
read	VB	read
the	DT	the
next	JJ	next
bit	NN	bit
because	IN	because
it	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
live	JJ	live
issue	NN	issue
,	,	,
and	CC	and
our	PP$	our
lawyers	NNS	lawyer
have	VBP	have
been	VBN	be
through	IN	through
this	DT	this
in	IN	in
some	DT	some
detail	NN	detail
and	CC	and
they	PP	they
want	VBP	want
me	PP	me
to	TO	to
get	VB	get
it	PP	it
right	RB	right
.	SENT	.
Now	RB	now
,	,	,
on	IN	on
the	DT	the
surface	NN	surface
,	,	,
the	DT	the
deal	NN	deal
appeared	VBD	appear
straightforward	JJ	straightforward
.	SENT	.
Subsidiaries	NNS	subsidiary
of	IN	of
Shell	NP	Shell
and	CC	and
Eni	NP	Eni
paid	VBD	pay
the	DT	the
Nigerian	JJ	Nigerian
government	NN	government
for	IN	for
the	DT	the
block	NN	block
.	SENT	.
The	DT	the
Nigerian	JJ	Nigerian
government	NN	government
transferred	VBD	transfer
precisely	RB	precisely
the	DT	the
same	JJ	same
amount	NN	amount
,	,	,
to	TO	to
the	DT	the
very	JJ	very
dollar	NN	dollar
,	,	,
to	TO	to
an	DT	an
account	NN	account
earmarked	VBN	earmark
for	IN	for
a	DT	a
shell	JJ	shell
company	NN	company
whose	WP$	whose
hidden	JJ	hidden
owner	NN	owner
was	VBD	be
Etete	JJ	<unknown>
.	SENT	.
Now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NN	S
not	RB	not
bad	JJ	bad
going	VBG	go
for	IN	for
a	DT	a
convicted	VBN	convict
money	NN	money
launderer	NN	launderer
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
After	IN	after
many	JJ	many
months	NNS	month
of	IN	of
digging	VBG	dig
around	RP	around
and	CC	and
reading	VBG	read
through	IN	through
hundreds	NNS	hundred
of	IN	of
pages	NNS	page
of	IN	of
court	NN	court
documents	NNS	document
,	,	,
we	PP	we
found	VBD	find
evidence	NN	evidence
that	IN	that
,	,	,
in	IN	in
fact	NN	fact
,	,	,
Shell	NP	Shell
and	CC	and
Eni	NP	Eni
had	VBD	have
known	VBN	know
that	IN	that
the	DT	the
funds	NNS	fund
would	MD	would
be	VB	be
transferred	VBN	transfer
to	TO	to
that	DT	that
shell	JJ	shell
company	NN	company
,	,	,
and	CC	and
frankly	RB	frankly
,	,	,
it	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
believe	VB	believe
they	PP	they
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
who	WP	who
they	PP	they
were	VBD	be
really	RB	really
dealing	VBG	deal
with	IN	with
there	RB	there
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
just	RB	just
shouldn	NN	<unknown>
'	POS	'
t	NN	t
take	VB	take
these	DT	these
sorts	NNS	sort
of	IN	of
efforts	NNS	effort
to	TO	to
find	VB	find
out	RP	out
where	WRB	where
the	DT	the
money	NN	money
in	IN	in
deals	NNS	deal
like	IN	like
this	DT	this
went	VBD	go
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
these	DT	these
are	VBP	be
state	NN	state
assets	NNS	asset
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
supposed	VBN	suppose
to	TO	to
be	VB	be
used	VBN	use
for	IN	for
the	DT	the
benefit	NN	benefit
of	IN	of
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
country	NN	country
.	SENT	.
But	CC	but
in	IN	in
some	DT	some
countries	NNS	country
,	,	,
citizens	NNS	citizen
and	CC	and
journalists	NNS	journalist
who	WP	who
are	VBP	be
trying	VBG	try
to	TO	to
expose	VB	expose
stories	NNS	story
like	IN	like
this	DT	this
have	VBP	have
been	VBN	be
harassed	VBN	harass
and	CC	and
arrested	VBN	arrest
and	CC	and
some	DT	some
have	VBP	have
even	RB	even
risked	VBN	risk
their	PP$	their
lives	NNS	life
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
And	CC	and
finally	RB	finally
,	,	,
well	RB	well
,	,	,
there	EX	there
are	VBP	be
those	DT	those
who	WP	who
believe	VBP	believe
that	IN	that
corruption	NN	corruption
is	VBZ	be
unavoidable	JJ	unavoidable
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
just	RB	just
how	WRB	how
some	DT	some
business	NN	business
is	VBZ	be
done	VBN	do
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
too	RB	too
complex	JJ	complex
and	CC	and
difficult	JJ	difficult
to	TO	to
change	VB	change
.	SENT	.
So	RB	so
in	IN	in
effect	NN	effect
,	,	,
what	WP	what
?	SENT	?
We	PP	we
just	RB	just
accept	VB	accept
it	PP	it
.	SENT	.
But	CC	but
as	IN	as
a	DT	a
campaigner	NN	campaigner
and	CC	and
investigator	NN	investigator
,	,	,
I	PP	I
have	VBP	have
a	DT	a
different	JJ	different
view	NN	view
,	,	,
because	IN	because
I	PP	I
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
what	WP	what
can	MD	can
happen	VB	happen
when	WRB	when
an	DT	an
idea	NN	idea
gains	NNS	gain
momentum	NN	momentum
.	SENT	.
In	IN	in
the	DT	the
oil	NN	oil
and	CC	and
mining	NN	mining
sector	NN	sector
,	,	,
for	IN	for
example	NN	example
,	,	,
there	EX	there
is	VBZ	be
now	RB	now
the	DT	the
beginning	NN	beginning
of	IN	of
a	DT	a
truly	RB	truly
worldwide	JJ	worldwide
transparency	NN	transparency
standard	NN	standard
that	WDT	that
could	MD	could
tackle	VB	tackle
some	DT	some
of	IN	of
these	DT	these
problems	NNS	problem
.	SENT	.
In	IN	in
1999	CD	@card@
,	,	,
when	WRB	when
Global	NP	Global
Witness	NP	Witness
called	VBD	call
for	IN	for
oil	NN	oil
companies	NNS	company
to	TO	to
make	VB	make
payments	NNS	payment
on	IN	on
deals	NNS	deal
transparent	JJ	transparent
,	,	,
well	RB	well
,	,	,
some	DT	some
people	NNS	people
laughed	VBN	laugh
at	IN	at
the	DT	the
extreme	JJ	extreme
naivet��	NN	<unknown>
of	IN	of
that	DT	that
small	JJ	small
idea	NN	idea
.	SENT	.
But	CC	but
literally	RB	literally
hundreds	NNS	hundred
of	IN	of
civil	JJ	civil
society	NN	society
groups	NNS	group
from	IN	from
around	IN	around
the	DT	the
world	NN	world
came	VBD	come
together	RB	together
to	TO	to
fight	VB	fight
for	IN	for
transparency	NN	transparency
,	,	,
and	CC	and
now	RB	now
it	PP	it
'	POS	'
s	NN	S
fast	RB	fast
becoming	VBG	become
the	DT	the
norm	NN	norm
and	CC	and
the	DT	the
law	NN	law
.	SENT	.
Two	CD	two
thirds	NNS	third
of	IN	of
the	DT	the
value	NN	value
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	NN	S
oil	NN	oil
and	CC	and
mining	NN	mining
companies	NNS	company
are	VBP	be
now	RB	now
covered	VBN	cover
by	IN	by
transparency	NN	transparency
laws	NNS	law
.	SENT	.
Two	CD	two
thirds	NNS	third
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
change	NN	change
happening	NN	happening
.	SENT	.
This	DT	this
is	VBZ	be
progress	NN	progress
.	SENT	.
But	CC	but
we	PP	we
'	POS	'
re	NN	re
not	RB	not
there	RB	there
yet	RB	yet
,	,	,
by	IN	by
far	RB	far
.	SENT	.
Because	IN	because
it	PP	it
really	RB	really
isn	NN	isn
'	POS	'
t	NN	t
about	IN	about
corruption	NN	corruption
somewhere	RB	somewhere
over	IN	over
there	EX	there
,	,	,
is	VBZ	be
it	PP	it
?	SENT	?
In	IN	in
a	DT	a
globalized	VBN	globalize
world	NN	world
,	,	,
corruption	NN	corruption
is	VBZ	be
a	DT	a
truly	RB	truly
globalized	VBN	globalize
business	NN	business
,	,	,
and	CC	and
one	CD	one
that	WDT	that
needs	VBZ	need
global	JJ	global
solutions	NNS	solution
,	,	,
supported	VBN	support
and	CC	and
pushed	VBN	push
by	IN	by
us	PP	us
all	DT	all
,	,	,
as	IN	as
global	JJ	global
citizens	NNS	citizen
,	,	,
right	RB	right
here	RB	here
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
