There	EX	there
,	,	,
we	PP	we
'	POS	'
re	NN	re
feisty	JJ	feisty
â	NP	<unknown>
"	``	"
Yeah	RB	yeah
?	SENT	?
Who	WP	who
says	VBZ	say
?	SENT	?
"	``	"
We	PP	we
have	VBP	have
agency	NN	agency
.	SENT	.
We	PP	we
are	VBP	be
the	DT	the
subjects	NNS	subject
of	IN	of
our	PP$	our
own	JJ	own
lives	NNS	life
.	SENT	.
But	CC	but
very	RB	very
often	RB	often
,	,	,
many	JJ	many
,	,	,
if	IN	if
not	RB	not
most	JJS	most
of	IN	of
us	PP	us
,	,	,
when	WRB	when
we	PP	we
hit	VBD	hit
puberty	NN	puberty
,	,	,
we	PP	we
start	VBP	start
worrying	VBG	worry
about	RB	about
fitting	JJ	fitting
in	IN	in
and	CC	and
being	VBG	be
popular	JJ	popular
.	SENT	.
And	CC	and
we	PP	we
become	VBP	become
the	DT	the
subjects	NNS	subject
and	CC	and
objects	NNS	object
of	IN	of
other	JJ	other
people	NNS	people
'	POS	'
s	NN	S
lives	NNS	life
.	SENT	.
But	CC	but
now	RB	now
,	,	,
in	IN	in
our	PP$	our
third	JJ	third
acts	NNS	act
,	,	,
it	PP	it
may	MD	may
be	VB	be
possible	JJ	possible
for	IN	for
us	PP	us
to	TO	to
circle	VB	circle
back	RB	back
to	TO	to
where	WRB	where
we	PP	we
started	VBD	start
,	,	,
and	CC	and
know	VB	know
it	PP	it
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
can	MD	can
do	VB	do
that	IN	that
,	,	,
it	PP	it
will	MD	will
not	RB	not
just	RB	just
be	VB	be
for	IN	for
ourselves	PP	ourselves
.	SENT	.
Older	JJR	old
women	NNS	woman
are	VBP	be
the	DT	the
largest	JJS	large
demographic	JJ	demographic
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
If	IN	if
we	PP	we
can	MD	can
go	VB	go
back	RB	back
and	CC	and
redefine	VB	redefine
ourselves	PP	ourselves
and	CC	and
become	VB	become
whole	JJ	whole
,	,	,
this	DT	this
will	MD	will
create	VB	create
a	DT	a
cultural	JJ	cultural
shift	NN	shift
in	IN	in
the	DT	the
world	NN	world
,	,	,
and	CC	and
it	PP	it
will	MD	will
give	VB	give
an	DT	an
example	NN	example
to	TO	to
younger	JJR	young
generations	NNS	generation
so	RB	so
that	IN	that
they	PP	they
can	MD	can
reconceive	VB	reconceive
their	PP$	their
own	JJ	own
lifespan	NN	lifespan
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
