Oliver	NP	Oliver
had	VBD	have
been	VBN	be
running	VBG	run
the	DT	the
entire	JJ	entire
time	NN	time
.	SENT	.
For	IN	for
many	JJ	many
months	NNS	month
,	,	,
up	RB	up
to	TO	to
I	PP	I
think	VBP	think
two	CD	two
years	NNS	year
after	IN	after
that	DT	that
incident	NN	incident
,	,	,
she	PP	she
was	VBD	be
so	RB	so
scared	VBN	scare
she	PP	she
couldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
in	IN	in
the	DT	the
house	NN	house
when	WRB	when
anyone	NN	anyone
was	VBD	be
cleaning	VBG	clean
.	SENT	.
She	PP	she
was	VBD	be
quite	RB	quite
literally	RB	literally
a	DT	a
scaredy	JJ	<unknown>
cat	NN	cat
.	SENT	.
She	PP	she
would	MD	would
hide	VB	hide
in	IN	in
the	DT	the
closet	NN	closet
.	SENT	.
She	PP	she
was	VBD	be
un-self-confident	JJ	un-self-confident
and	CC	and
shaky	JJ	shaky
,	,	,
but	CC	but
with	IN	with
the	DT	the
loving	JJ	loving
support	NN	support
of	IN	of
her	PP$	her
family	NN	family
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
a	DT	a
time	NN	time
,	,	,
and	CC	and
their	PP$	their
patience	NN	patience
,	,	,
now	RB	now
,	,	,
three	CD	three
years	NNS	year
later	RBR	later
,	,	,
she	PP	she
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
happy	JJ	happy
,	,	,
confident	JJ	confident
cat	NN	cat
.	SENT	.
Another	DT	another
story	NN	story
of	IN	of
trauma	NN	trauma
and	CC	and
recovery	NN	recovery
that	IN	that
I	PP	I
came	VBD	come
across	RP	across
was	VBD	be
actually	RB	actually
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
.	SENT	.
I	PP	I
was	VBD	be
in	IN	in
Thailand	NP	Thailand
to	TO	to
do	VB	do
some	DT	some
research	NN	research
.	SENT	.
I	PP	I
met	VBD	meet
a	DT	a
monkey	NN	monkey
named	VBN	name
Boonlua	NP	<unknown>
,	,	,
and	CC	and
when	WRB	when
Boonlua	NP	<unknown>
was	VBD	be
a	DT	a
baby	NN	baby
,	,	,
he	PP	he
was	VBD	be
attacked	VBN	attack
by	IN	by
a	DT	a
pack	NN	pack
of	IN	of
dogs	NNS	dog
,	,	,
and	CC	and
they	PP	they
ripped	VBD	rip
off	RP	off
both	DT	both
of	IN	of
his	PP$	his
legs	NNS	leg
and	CC	and
one	CD	one
arm	NN	arm
,	,	,
and	CC	and
Boonlua	NP	<unknown>
dragged	VBD	drag
himself	PP	himself
to	TO	to
a	DT	a
monastery	NN	monastery
,	,	,
where	WRB	where
the	DT	the
monks	NNS	monk
took	VBD	take
him	PP	him
in	RP	in
.	SENT	.
They	PP	they
called	VBD	call
in	IN	in
a	DT	a
veterinarian	NN	veterinarian
,	,	,
who	WP	who
treated	VBD	treat
his	PP$	his
wounds	NNS	wound
.	SENT	.
Eventually	RB	eventually
,	,	,
Boonlua	NP	<unknown>
wound	VBD	wind
up	RP	up
at	IN	at
an	DT	an
elephant	NN	elephant
facility	NN	facility
,	,	,
and	CC	and
the	DT	the
keepers	NNS	keeper
really	RB	really
decided	VBD	decide
to	TO	to
take	VB	take
him	PP	him
under	IN	under
their	PP$	their
wing	NN	wing
,	,	,
and	CC	and
they	PP	they
figured	VBD	figure
out	RP	out
what	WP	what
he	PP	he
liked	VBD	like
,	,	,
which	WDT	which
,	,	,
it	PP	it
turned	VBD	turn
out	RP	out
,	,	,
was	VBD	be
mint	NN	mint
Mentos	NNS	<unknown>
and	CC	and
Rhinoceros	NN	rhinoceros
beetles	NNS	beetle
and	CC	and
eggs	NNS	egg
.	SENT	.
But	CC	but
they	PP	they
worried	VBD	worry
,	,	,
because	IN	because
he	PP	he
was	VBD	be
social	JJ	social
,	,	,
that	IN	that
he	PP	he
was	VBD	be
lonely	JJ	lonely
,	,	,
and	CC	and
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
put	VB	put
him	PP	him
in	IN	in
with	IN	with
another	DT	another
monkey	NN	monkey
,	,	,
because	IN	because
they	PP	they
thought	VBD	think
with	IN	with
just	RB	just
one	CD	one
arm	NN	arm
,	,	,
he	PP	he
wouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
defend	VB	defend
himself	PP	himself
or	CC	or
even	RB	even
play	VB	play
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
gave	VBD	give
him	PP	him
a	DT	a
rabbit	NN	rabbit
,	,	,
and	CC	and
Boonlua	NP	<unknown>
was	VBD	be
immediately	RB	immediately
a	DT	a
different	JJ	different
monkey	NN	monkey
.	SENT	.
He	PP	he
was	VBD	be
extremely	RB	extremely
happy	JJ	happy
to	TO	to
be	VB	be
with	IN	with
this	DT	this
rabbit	NN	rabbit
.	SENT	.
They	PP	they
groomed	VBD	groom
each	DT	each
other	JJ	other
,	,	,
they	PP	they
become	VBP	become
close	JJ	close
friends	NNS	friend
,	,	,
and	CC	and
then	RB	then
the	DT	the
rabbit	NN	rabbit
had	VBD	have
bunnies	NNS	bunny
,	,	,
and	CC	and
Boonlua	NP	<unknown>
was	VBD	be
even	RB	even
happier	JJR	happy
than	IN	than
he	PP	he
was	VBD	be
before	IN	before
,	,	,
and	CC	and
it	PP	it
had	VBD	have
in	IN	in
a	DT	a
way	NN	way
given	VBN	give
him	PP	him
a	DT	a
reason	NN	reason
to	TO	to
wake	VB	wake
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
and	CC	and
in	IN	in
fact	NN	fact
it	PP	it
gave	VBD	give
him	PP	him
such	PDT	such
a	DT	a
reason	NN	reason
to	TO	to
wake	VB	wake
up	RP	up
that	IN	that
he	PP	he
decided	VBD	decide
not	RB	not
to	TO	to
sleep	VB	sleep
.	SENT	.
He	PP	he
became	VBD	become
extremely	RB	extremely
protective	JJ	protective
of	IN	of
these	DT	these
bunnies	NNS	bunny
,	,	,
and	CC	and
he	PP	he
stopped	VBD	stop
sleeping	VBG	sleep
,	,	,
and	CC	and
he	PP	he
would	MD	would
sort	VB	sort
of	IN	of
nod	NN	nod
off	RP	off
while	IN	while
trying	VBG	try
to	TO	to
take	VB	take
care	NN	care
of	IN	of
them	PP	them
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
he	PP	he
was	VBD	be
so	RB	so
protective	JJ	protective
and	CC	and
so	RB	so
affectionate	JJ	affectionate
with	IN	with
these	DT	these
babies	NNS	baby
that	IN	that
the	DT	the
sanctuary	NN	sanctuary
eventually	RB	eventually
had	VBD	have
to	TO	to
take	VB	take
them	PP	them
away	RP	away
from	IN	from
him	PP	him
because	IN	because
he	PP	he
was	VBD	be
so	RB	so
protective	JJ	protective
,	,	,
he	PP	he
was	VBD	be
worried	VBN	worry
that	IN	that
their	PP$	their
mother	NN	mother
might	MD	might
hurt	VB	hurt
them	PP	them
.	SENT	.
So	RB	so
after	IN	after
they	PP	they
were	VBD	be
taken	VBN	take
away	RB	away
,	,	,
the	DT	the
sanctuary	NN	sanctuary
staff	NN	staff
worried	VBD	worry
that	IN	that
he	PP	he
would	MD	would
fall	VB	fall
into	IN	into
a	DT	a
depression	NN	depression
,	,	,
and	CC	and
so	RB	so
to	TO	to
avoid	VB	avoid
that	IN	that
,	,	,
they	PP	they
gave	VBD	give
him	PP	him
another	DT	another
rabbit	NN	rabbit
friend	NN	friend
.	SENT	.
My	PP$	my
official	JJ	official
opinion	NN	opinion
is	VBZ	be
that	IN	that
he	PP	he
does	VBZ	do
not	RB	not
look	VB	look
depressed	VBN	depress
.	SENT	.
So	RB	so
one	CD	one
thing	NN	thing
that	IN	that
I	PP	I
would	MD	would
really	RB	really
like	VB	like
people	NNS	people
to	TO	to
feel	VB	feel
is	VBZ	be
that	IN	that
you	PP	you
really	RB	really
should	MD	should
feel	VB	feel
empowered	VBN	empower
to	TO	to
make	VB	make
some	DT	some
assumptions	NNS	assumption
about	IN	about
the	DT	the
creatures	NNS	creature
that	WDT	that
you	PP	you
know	VBP	know
well	RB	well
.	SENT	.
So	RB	so
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
your	PP$	your
dog	NN	dog
or	CC	or
your	PP$	your
cat	NN	cat
or	CC	or
maybe	RB	maybe
your	PP$	your
one-armed	JJ	one-armed
monkey	NN	monkey
that	IN	that
you	PP	you
happen	VBP	happen
to	TO	to
know	VB	know
,	,	,
if	IN	if
you	PP	you
think	VBP	think
that	IN	that
they	PP	they
are	VBP	be
traumatized	VBN	traumatize
or	CC	or
depressed	VBN	depress
,	,	,
you	PP	you
'	POS	'
re	NN	re
probably	RB	probably
right	RB	right
.	SENT	.
This	DT	this
is	VBZ	be
extremely	RB	extremely
anthropomorphic	JJ	anthropomorphic
,	,	,
or	CC	or
the	DT	the
assignation	NN	assignation
of	IN	of
human	JJ	human
characteristics	NNS	characteristic
onto	IN	onto
non-human	NN	non-human
animals	NNS	animal
or	CC	or
things	NNS	thing
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
,	,	,
though	RB	though
,	,	,
that	IN	that
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
problem	NN	problem
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
that	IN	that
we	PP	we
can	MD	can
not	RB	not
anthropomorphize	VB	anthropomorphize
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
as	RB	as
if	IN	if
you	PP	you
can	MD	can
take	VB	take
your	PP$	your
human	JJ	human
brain	NN	brain
out	IN	out
of	IN	of
your	PP$	your
head	NN	head
and	CC	and
put	VB	put
it	PP	it
in	IN	in
a	DT	a
jar	NN	jar
and	CC	and
then	RB	then
use	VB	use
it	PP	it
to	TO	to
think	VB	think
about	IN	about
another	DT	another
animal	JJ	animal
thinking	NN	thinking
.	SENT	.
We	PP	we
will	MD	will
always	RB	always
be	VB	be
one	CD	one
animal	NN	animal
wondering	VBG	wonder
about	IN	about
the	DT	the
emotional	JJ	emotional
experience	NN	experience
of	IN	of
another	DT	another
animal	NN	animal
.	SENT	.
So	RB	so
then	RB	then
the	DT	the
choice	NN	choice
becomes	VBZ	become
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
anthropomorphize	VBP	anthropomorphize
well	RB	well
?	SENT	?
Or	CC	or
do	VBP	do
you	PP	you
anthropomorphize	VBP	anthropomorphize
poorly	RB	poorly
?	SENT	?
And	CC	and
anthropomorphizing	VBG	anthropomorphize
poorly	RB	poorly
is	VBZ	be
all	DT	all
too	RB	too
common	JJ	common
.	SENT	.
It	PP	it
may	MD	may
include	VB	include
dressing	VBG	dress
your	PP$	your
corgis	NNS	corgi
up	RP	up
and	CC	and
throwing	VBG	throw
them	PP	them
a	DT	a
wedding	NN	wedding
,	,	,
or	CC	or
getting	VBG	get
too	RB	too
close	JJ	close
to	TO	to
exotic	JJ	exotic
wildlife	NN	wildlife
because	IN	because
you	PP	you
believe	VBP	believe
that	IN	that
you	PP	you
had	VBD	have
a	DT	a
spiritual	JJ	spiritual
connection	NN	connection
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
all	DT	all
manner	NN	manner
of	IN	of
things	NNS	thing
.	SENT	.
Anthropomorphizing	VBG	anthropomorphize
well	RB	well
,	,	,
however	RB	however
,	,	,
I	PP	I
believe	VBP	believe
is	VBZ	be
based	VBN	base
on	IN	on
accepting	VBG	accept
our	PP$	our
animal	JJ	animal
similarities	NNS	similarity
with	IN	with
other	JJ	other
species	NNS	specie
and	CC	and
using	VBG	use
them	PP	them
to	TO	to
make	VB	make
assumptions	NNS	assumption
that	WDT	that
are	VBP	be
informed	VBN	inform
about	IN	about
other	JJ	other
animals	NNS	animal
'	POS	'
minds	NNS	mind
and	CC	and
experiences	NNS	experience
,	,	,
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
actually	RB	actually
an	DT	an
entire	JJ	entire
industry	NN	industry
that	WDT	that
is	VBZ	be
in	IN	in
some	DT	some
ways	NNS	way
based	VBN	base
on	IN	on
anthropomorphizing	VBG	anthropomorphize
well	RB	well
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
the	DT	the
psychopharmaceutical	JJ	psychopharmaceutical
industry	NN	industry
.	SENT	.
One	CD	one
in	IN	in
five	CD	five
Americans	NPS	Americans
is	VBZ	be
currently	RB	currently
taking	VBG	take
a	DT	a
psychopharmaceutical	JJ	psychopharmaceutical
drug	NN	drug
,	,	,
from	IN	from
the	DT	the
antidepressants	NNS	antidepressant
and	CC	and
antianxiety	NN	antianxiety
medications	NNS	medication
to	TO	to
the	DT	the
antipsychotics	NN	<unknown>
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
we	PP	we
owe	VBP	owe
this	DT	this
entire	JJ	entire
psychopharmaceutical	JJ	psychopharmaceutical
arsenal	NN	arsenal
to	TO	to
other	JJ	other
animals	NNS	animal
.	SENT	.
These	DT	these
drugs	NNS	drug
were	VBD	be
tested	VBN	test
in	IN	in
non-human	NN	non-human
animals	NNS	animal
first	JJ	first
,	,	,
and	CC	and
not	RB	not
just	RB	just
for	IN	for
toxicity	NN	toxicity
but	CC	but
for	IN	for
behavioral	JJ	behavioral
effects	NNS	effect
.	SENT	.
The	DT	the
very	RB	very
popular	JJ	popular
antipsychotic	JJ	antipsychotic
Thorazine	NN	Thorazine
first	JJ	first
relaxed	VBN	relax
rats	NNS	rat
before	IN	before
it	PP	it
relaxed	VBD	relax
people	NNS	people
.	SENT	.
The	DT	the
antianxiety	NN	antianxiety
medication	NN	medication
Librium	NP	Librium
was	VBD	be
given	VBN	give
to	TO	to
cats	NNS	cat
selected	VBN	select
for	IN	for
their	PP$	their
meanness	NN	meanness
in	IN	in
the	DT	the
1950s	NNS	1950s
and	CC	and
made	VBD	make
them	PP	them
into	IN	into
peaceable	JJ	peaceable
felines	NNS	feline
.	SENT	.
And	CC	and
even	RB	even
antidepressants	NNS	antidepressant
were	VBD	be
first	RB	first
tested	VBN	test
in	IN	in
rabbits	NNS	rabbit
.	SENT	.
Today	NN	today
,	,	,
however	RB	however
,	,	,
we	PP	we
are	VBP	be
not	RB	not
just	RB	just
giving	VBG	give
these	DT	these
drugs	NNS	drug
to	TO	to
other	JJ	other
animals	NNS	animal
as	IN	as
test	NN	test
subjects	NNS	subject
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
giving	VBG	give
them	PP	them
these	DT	these
drugs	NNS	drug
as	IN	as
patients	NNS	patient
,	,	,
both	CC	both
in	IN	in
ethical	JJ	ethical
and	CC	and
much	RB	much
less	RBR	less
ethical	JJ	ethical
ways	NNS	way
.	SENT	.
SeaWorld	NP	SeaWorld
gives	VBZ	give
mother	NN	mother
orcas	NNS	<unknown>
antianxiety	NN	antianxiety
medications	NNS	medication
when	WRB	when
their	PP$	their
calves	NNS	calf
are	VBP	be
taken	VBN	take
away	RB	away
.	SENT	.
Many	JJ	many
zoo	NN	zoo
gorillas	NNS	gorilla
have	VBP	have
been	VBN	be
given	VBN	give
antipsychotics	NN	<unknown>
and	CC	and
antianxiety	NN	antianxiety
medications	NNS	medication
.	SENT	.
But	CC	but
dogs	NNS	dog
like	IN	like
my	PP$	my
own	JJ	own
Oliver	NP	Oliver
are	VBP	be
given	VBN	give
antidepressants	NNS	antidepressant
and	CC	and
some	DT	some
antianxiety	JJ	<unknown>
medications	NNS	medication
to	TO	to
keep	VB	keep
them	PP	them
from	IN	from
jumping	VBG	jump
out	RP	out
of	IN	of
buildings	NNS	building
or	CC	or
jumping	VBG	jump
into	IN	into
traffic	NN	traffic
.	SENT	.
Just	RB	just
recently	RB	recently
,	,	,
actually	RB	actually
,	,	,
a	DT	a
study	NN	study
came	VBD	come
out	RP	out
in	IN	in
"	``	"
Science	NN	science
"	''	"
that	WDT	that
showed	VBD	show
that	IN	that
even	JJ	even
crawdads	NNS	<unknown>
responded	VBD	respond
to	TO	to
antianxiety	JJ	<unknown>
medication	NN	medication
.	SENT	.
It	PP	it
made	VBD	make
them	PP	them
braver	JJR	brave
,	,	,
less	RBR	less
skittish	JJ	skittish
,	,	,
and	CC	and
more	RBR	more
likely	JJ	likely
to	TO	to
explore	VB	explore
their	PP$	their
environment	NN	environment
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
know	VB	know
how	WRB	how
many	JJ	many
animals	NNS	animal
are	VBP	be
on	IN	on
these	DT	these
drugs	NNS	drug
,	,	,
but	CC	but
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
that	IN	that
the	DT	the
animal	JJ	animal
pharmaceutical	JJ	pharmaceutical
industry	NN	industry
is	VBZ	be
immense	JJ	immense
and	CC	and
growing	VBG	grow
,	,	,
from	IN	from
seven	CD	seven
billion	NN	billion
dollars	NNS	dollar
in	IN	in
2011	CD	@card@
to	TO	to
a	DT	a
projected	JJ	projected
9	CD	@card@
.	SENT	.
25	CD	@card@
billion	NNS	billion
by	IN	by
the	DT	the
year	NN	year
2015	CD	@card@
.	SENT	.
Some	DT	some
animals	NNS	animal
are	VBP	be
on	IN	on
these	DT	these
drugs	NNS	drug
indefinitely	RB	indefinitely
.	SENT	.
Others	NNS	other
,	,	,
like	IN	like
one	CD	one
bonobo	NN	<unknown>
who	WP	who
lives	VBZ	live
in	IN	in
Milwaukee	NP	Milwaukee
at	IN	at
the	DT	the
zoo	NN	zoo
there	EX	there
was	VBD	be
on	IN	on
them	PP	them
until	IN	until
he	PP	he
started	VBD	start
to	TO	to
save	VB	save
his	PP$	his
Paxil	NP	<unknown>
prescription	NN	prescription
and	CC	and
then	RB	then
distribute	VB	distribute
it	PP	it
among	IN	among
the	DT	the
other	JJ	other
bonobos	NNS	<unknown>
.	SENT	.
More	JJR	more
than	IN	than
psychopharmaceuticals	NNS	psychopharmaceuticals
,	,	,
though	RB	though
,	,	,
there	EX	there
are	VBP	be
many	JJ	many
,	,	,
many	JJ	many
,	,	,
many	JJ	many
other	JJ	other
therapeutic	JJ	therapeutic
interventions	NNS	intervention
that	WDT	that
help	VBP	help
other	JJ	other
creatures	NNS	creature
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
a	DT	a
place	NN	place
where	WRB	where
I	PP	I
think	VBP	think
actually	RB	actually
that	IN	that
veterinary	JJ	veterinary
medicine	NN	medicine
can	MD	can
teach	VB	teach
something	NN	something
to	TO	to
human	JJ	human
medicine	NN	medicine
,	,	,
which	WDT	which
is	VBZ	be
,	,	,
if	IN	if
you	PP	you
take	VBP	take
your	PP$	your
dog	NN	dog
,	,	,
who	WP	who
is	VBZ	be
,	,	,
say	VB	say
,	,	,
compulsively	RB	compulsively
chasing	VBG	chase
his	PP$	his
tail	NN	tail
,	,	,
into	IN	into
the	DT	the
veterinary	JJ	veterinary
behaviorist	NN	behaviorist
,	,	,
their	PP$	their
first	JJ	first
action	NN	action
isn	NN	isn
'	POS	'
t	NN	t
to	TO	to
reach	VB	reach
for	IN	for
the	DT	the
prescription	NN	prescription
pad	NN	pad
;	:	;
it	PP	it
'	POS	'
s	NN	S
to	TO	to
ask	VB	ask
you	PP	you
about	IN	about
your	PP$	your
dog	NN	dog
'	POS	'
s	NN	S
life	NN	life
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
know	VB	know
how	WRB	how
often	RB	often
your	PP$	your
dog	NN	dog
gets	VBZ	get
outside	JJ	outside
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
know	VB	know
how	WRB	how
much	RB	much
exercise	VB	exercise
your	PP$	your
dog	NN	dog
is	VBZ	be
getting	VBG	get
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
know	VB	know
how	WRB	how
much	JJ	much
social	JJ	social
time	NN	time
with	IN	with
other	JJ	other
dogs	NNS	dog
and	CC	and
other	JJ	other
humans	NNS	human
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
talk	VB	talk
to	TO	to
you	PP	you
about	IN	about
what	WP	what
sorts	NNS	sort
of	IN	of
therapies	NNS	therapy
,	,	,
largely	RB	largely
behavior	NN	behavior
therapies	NNS	therapy
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
tried	VBD	try
with	IN	with
that	DT	that
animal	NN	animal
.	SENT	.
Those	DT	those
are	VBP	be
the	DT	the
things	NNS	thing
that	WDT	that
often	RB	often
tend	VBP	tend
to	TO	to
help	VB	help
the	DT	the
most	JJS	most
,	,	,
especially	RB	especially
when	WRB	when
combined	VBN	combine
with	IN	with
psychopharmaceuticals	NNS	psychopharmaceuticals
.	SENT	.
The	DT	the
thing	NN	thing
,	,	,
though	RB	though
,	,	,
I	PP	I
believe	VBP	believe
,	,	,
that	WDT	that
helps	VBZ	help
the	DT	the
most	JJS	most
,	,	,
particularly	RB	particularly
with	IN	with
social	JJ	social
animals	NNS	animal
,	,	,
is	VBZ	be
time	NN	time
with	IN	with
other	JJ	other
social	JJ	social
animals	NNS	animal
.	SENT	.
In	IN	in
many	JJ	many
ways	NNS	way
,	,	,
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
became	VBD	become
a	DT	a
service	NN	service
animal	NN	animal
to	TO	to
my	PP$	my
own	JJ	own
dog	NN	dog
,	,	,
and	CC	and
I	PP	I
have	VBP	have
seen	VBN	see
parrots	NNS	parrot
do	VBP	do
it	PP	it
for	IN	for
people	NNS	people
and	CC	and
people	NNS	people
do	VBP	do
it	PP	it
for	IN	for
parrots	NNS	parrot
and	CC	and
dogs	NNS	dog
do	VBP	do
it	PP	it
for	IN	for
elephants	NNS	elephant
and	CC	and
elephants	NNS	elephant
do	VBP	do
it	PP	it
for	IN	for
other	JJ	other
elephants	NNS	elephant
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
about	IN	about
you	PP	you
;	:	;
I	PP	I
get	VBP	get
a	DT	a
lot	NN	lot
of	IN	of
Internet	NN	Internet
forwards	NNS	forward
of	IN	of
unlikely	JJ	unlikely
animal	NN	animal
friendships	NNS	friendship
.	SENT	.
I	PP	I
also	RB	also
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
huge	JJ	huge
part	NN	part
of	IN	of
Facebook	NP	<unknown>
,	,	,
the	DT	the
monkey	NN	monkey
that	WDT	that
adopts	VBZ	adopt
the	DT	the
cat	NN	cat
or	CC	or
the	DT	the
great	JJ	great
dane	NN	Dane
who	WP	who
adopted	VBD	adopt
the	DT	the
orphaned	VBN	orphan
fawn	NN	fawn
,	,	,
or	CC	or
the	DT	the
cow	NN	cow
that	WDT	that
makes	VBZ	make
friends	NNS	friend
with	IN	with
the	DT	the
pig	NN	pig
,	,	,
and	CC	and
had	VBD	have
you	PP	you
asked	VBD	ask
me	PP	me
eight	CD	eight
,	,	,
nine	CD	nine
years	NNS	year
ago	RB	ago
,	,	,
about	IN	about
these	DT	these
,	,	,
I	PP	I
would	MD	would
have	VB	have
told	VBN	tell
you	PP	you
that	IN	that
they	PP	they
were	VBD	be
hopelessly	RB	hopelessly
sentimental	JJ	sentimental
and	CC	and
maybe	RB	maybe
too	RB	too
anthropomorphic	JJ	anthropomorphic
in	IN	in
the	DT	the
wrong	JJ	wrong
way	NN	way
and	CC	and
maybe	RB	maybe
even	RB	even
staged	VBN	stage
,	,	,
and	CC	and
what	WP	what
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
now	RB	now
is	VBZ	be
that	IN	that
there	EX	there
is	VBZ	be
actually	RB	actually
something	NN	something
to	TO	to
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
legit	JJ	legit
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
some	DT	some
interesting	JJ	interesting
studies	NNS	study
have	VBP	have
pointed	VBN	point
to	TO	to
oxytocin	NN	oxytocin
levels	NNS	level
,	,	,
which	WDT	which
are	VBP	be
a	DT	a
kind	NN	kind
of	IN	of
bonding	VBG	bond
hormone	NN	hormone
that	IN	that
we	PP	we
release	VB	release
when	WRB	when
we	PP	we
'	POS	'
re	IN	re
having	VBG	have
sex	NN	sex
or	CC	or
nursing	NN	nursing
or	CC	or
around	IN	around
someone	NN	someone
that	IN	that
we	PP	we
care	VBP	care
for	IN	for
extremely	RB	extremely
,	,	,
oxytocin	NN	oxytocin
levels	NNS	level
raising	VBG	raise
in	IN	in
both	DT	both
humans	NNS	human
and	CC	and
dogs	NNS	dog
who	WP	who
care	VBP	care
about	IN	about
each	DT	each
other	JJ	other
or	CC	or
who	WP	who
enjoy	VBP	enjoy
each	DT	each
other	JJ	other
'	POS	'
s	NN	S
company	NN	company
,	,	,
and	CC	and
beyond	IN	beyond
that	DT	that
,	,	,
other	JJ	other
studies	NNS	study
show	VBP	show
that	IN	that
oxytocin	NN	oxytocin
raised	VBD	raise
even	RB	even
in	IN	in
other	JJ	other
pairs	NNS	pair
of	IN	of
animals	NNS	animal
,	,	,
so	RB	so
,	,	,
say	VBP	say
,	,	,
in	IN	in
goats	NNS	goat
and	CC	and
dogs	NNS	dog
who	WP	who
were	VBD	be
friends	NNS	friend
and	CC	and
played	VBN	play
with	IN	with
each	DT	each
other	JJ	other
,	,	,
their	PP$	their
levels	NNS	level
spiked	VBN	spike
afterwards	RB	afterwards
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
friend	NN	friend
who	WP	who
really	RB	really
showed	VBD	show
me	PP	me
that	IN	that
mental	JJ	mental
health	NN	health
is	VBZ	be
in	IN	in
fact	NN	fact
a	DT	a
two-way	JJ	two-way
street	NN	street
.	SENT	.
His	PP$	his
name	NN	name
is	VBZ	be
Lonnie	NP	Lonnie
Hodge	NP	Hodge
,	,	,
and	CC	and
he	PP	he
'	POS	'
s	NNS	<unknown>
a	DT	a
veteran	NN	veteran
of	IN	of
Vietnam	NP	Vietnam
.	SENT	.
When	WRB	when
he	PP	he
returned	VBD	return
,	,	,
he	PP	he
started	VBD	start
working	VBG	work
with	IN	with
survivors	NNS	survivor
of	IN	of
genocide	NN	genocide
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
who	WP	who
had	VBD	have
gone	VBN	go
through	IN	through
war	NN	war
trauma	NN	trauma
.	SENT	.
And	CC	and
he	PP	he
had	VBD	have
PTSD	JJ	<unknown>
and	CC	and
also	RB	also
a	DT	a
fear	NN	fear
of	IN	of
heights	NNS	height
,	,	,
because	IN	because
in	IN	in
Vietnam	NP	Vietnam
,	,	,
he	PP	he
had	VBD	have
been	VBN	be
rappelling	VBG	rappel
backwards	RB	backwards
out	RB	out
of	IN	of
helicopters	NNS	helicopter
over	IN	over
the	DT	the
skids	NNS	skid
,	,	,
and	CC	and
he	PP	he
was	VBD	be
givena	NN	<unknown>
service	NN	service
dog	NN	dog
named	VBN	name
Gander	NP	Gander
,	,	,
a	DT	a
labradoodle	NN	labradoodle
,	,	,
to	TO	to
help	VB	help
him	PP	him
with	IN	with
PTSD	NN	<unknown>
and	CC	and
his	PP$	his
fear	NN	fear
of	IN	of
heights	NNS	height
.	SENT	.
This	DT	this
is	VBZ	be
them	PP	them
actually	RB	actually
on	IN	on
the	DT	the
first	JJ	first
day	NN	day
that	IN	that
they	PP	they
met	VBD	meet
,	,	,
which	WDT	which
is	VBZ	be
amazing	JJ	amazing
,	,	,
and	CC	and
since	IN	since
then	RB	then
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
spent	VBD	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
together	RB	together
visiting	VBG	visit
with	IN	with
other	JJ	other
veterans	NNS	veteran
suffering	VBG	suffer
from	IN	from
similar	JJ	similar
issues	NNS	issue
.	SENT	.
But	CC	but
what	WP	what
'	POS	'
s	NN	S
so	RB	so
interesting	JJ	interesting
to	TO	to
me	PP	me
about	IN	about
