Thank	VB	thank
dog	NN	dog
.	SENT	.
And	CC	and
your	PP$	your
dog	NN	dog
may	MD	may
get	VB	get
depressed	JJ	depressed
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
but	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
listen	NN	listen
to	TO	to
Radiohead	NP	<unknown>
,	,	,
does	VBZ	do
it	PP	it
?	SENT	?
And	CC	and
sit	VB	sit
staring	VBG	stare
out	RP	out
the	DT	the
window	NN	window
with	IN	with
a	DT	a
bottle	NN	bottle
of	IN	of
Jack	NP	Jack
Daniels	NP	Daniels
.	SENT	.
"	''	"
Would	MD	would
you	PP	you
like	VB	like
to	TO	to
come	VB	come
for	IN	for
a	DT	a
walk	NN	walk
?	SENT	?
"	''	"
"	``	"
No	UH	no
,	,	,
I	PP	I
'	POS	'
m	NN	m
fine	NN	fine
.	SENT	.
"	''	"
"	``	"
You	PP	you
go	VBP	go
.	SENT	.
I	NP	I
'	POS	'
ll	NN	ll
wait	NN	wait
.	SENT	.
But	CC	but
take	VB	take
pictures	NNS	picture
.	SENT	.
"	``	"
We	PP	we
all	RB	all
create	VBP	create
our	PP$	our
own	JJ	own
lives	NNS	life
through	IN	through
this	DT	this
restless	JJ	restless
process	NN	process
of	IN	of
imagining	VBG	imagine
alternatives	NNS	alternative
and	CC	and
possibilities	NNS	possibility
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
roles	NNS	role
of	IN	of
education	NN	education
is	VBZ	be
to	TO	to
awaken	VB	awaken
and	CC	and
develop	VB	develop
these	DT	these
powers	NNS	power
of	IN	of
creativity	NN	creativity
.	SENT	.
Instead	RB	instead
,	,	,
what	WP	what
we	PP	we
have	VBP	have
is	VBZ	be
a	DT	a
culture	NN	culture
of	IN	of
standardization	NN	standardization
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
that	DT	that
way	NN	way
.	SENT	.
It	PP	it
really	RB	really
doesn	NN	<unknown>
'	POS	'
t	NN	t
.	SENT	.
Finland	NP	Finland
regularly	RB	regularly
comes	VBZ	come
out	RP	out
on	IN	on
top	NN	top
in	IN	in
math	NN	math
,	,	,
science	NN	science
and	CC	and
reading	NN	reading
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
only	RB	only
know	VBP	know
that	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
they	PP	they
do	VBP	do
well	RB	well
at	IN	at
,	,	,
because	IN	because
that	DT	that
'	''	'
s	NNS	<unknown>
all	DT	all
that	WDT	that
'	POS	'
s	NNS	<unknown>
being	VBG	be
tested	VBN	test
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
problems	NNS	problem
of	IN	of
the	DT	the
test	NN	test
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
look	NN	look
for	IN	for
other	JJ	other
things	NNS	thing
that	WDT	that
matter	VBP	matter
just	RB	just
as	RB	as
much	JJ	much
.	SENT	.
The	DT	the
thing	NN	thing
about	IN	about
work	NN	work
in	IN	in
Finland	NP	Finland
is	VBZ	be
this	DT	this
:	:	:
they	PP	they
don	VBP	don
'	''	'
t	NN	t
obsess	VB	obsess
about	IN	about
those	DT	those
disciplines	NNS	discipline
.	SENT	.
They	PP	they
have	VBP	have
a	DT	a
very	RB	very
broad	JJ	broad
approach	NN	approach
to	TO	to
education	NN	education
,	,	,
which	WDT	which
includes	VBZ	include
humanities	NNS	humanity
,	,	,
physical	JJ	physical
education	NN	education
,	,	,
the	DT	the
arts	NNS	art
.	SENT	.
Second	RB	second
,	,	,
there	EX	there
is	VBZ	be
no	DT	no
standardized	JJ	standardized
testing	NN	testing
in	IN	in
Finland	NP	Finland
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
bit	NN	bit
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
gets	VBZ	get
people	NNS	people
up	RB	up
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
what	WP	what
keeps	VBZ	keep
them	PP	them
at	IN	at
their	PP$	their
desks	NNS	desk
.	SENT	.
The	DT	the
third	JJ	third
thing	NN	thing
â	NP	<unknown>
and	CC	and
I	PP	I
was	VBD	be
at	IN	at
a	DT	a
meeting	NN	meeting
recently	RB	recently
with	IN	with
some	DT	some
people	NNS	people
from	IN	from
Finland	NP	Finland
,	,	,
actual	JJ	actual
Finnish	JJ	Finnish
people	NNS	people
,	,	,
and	CC	and
somebody	NN	somebody
from	IN	from
the	DT	the
American	JJ	American
system	NN	system
was	VBD	be
saying	VBG	say
to	TO	to
the	DT	the
people	NNS	people
in	IN	in
Finland	NP	Finland
,	,	,
"	''	"
What	WP	what
do	VBP	do
you	PP	you
do	VBP	do
about	IN	about
the	DT	the
drop-out	NN	drop-out
rate	NN	rate
in	IN	in
Finland	NP	Finland
?	SENT	?
"	``	"
And	CC	and
they	PP	they
all	RB	all
looked	VBD	look
a	DT	a
bit	NN	bit
bemused	VBD	bemuse
,	,	,
and	CC	and
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
one	CD	one
.	SENT	.
Why	WRB	why
would	MD	would
you	PP	you
drop	VB	drop
out	RP	out
?	SENT	?
If	IN	if
people	NNS	people
are	VBP	be
in	IN	in
trouble	NN	trouble
,	,	,
we	PP	we
get	VBP	get
to	TO	to
them	PP	them
quite	RB	quite
quickly	RB	quickly
and	CC	and
we	PP	we
help	VB	help
and	CC	and
support	VB	support
them	PP	them
.	SENT	.
"	''	"
Now	RB	now
people	NNS	people
always	RB	always
say	VBP	say
,	,	,
"	``	"
Well	UH	well
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
compare	VBP	compare
Finland	NP	Finland
to	TO	to
America	NP	America
.	SENT	.
"	``	"
No	UH	no
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
population	NN	population
of	IN	of
around	RB	around
five	CD	five
million	CD	million
in	IN	in
Finland	NP	Finland
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
compare	VB	compare
it	PP	it
to	TO	to
a	DT	a
state	NN	state
in	IN	in
America	NP	America
.	SENT	.
Many	JJ	many
states	NNS	state
in	IN	in
America	NP	America
have	VBP	have
fewer	JJR	few
people	NNS	people
in	IN	in
them	PP	them
than	IN	than
that	DT	that
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
to	TO	to
some	DT	some
states	NNS	state
in	IN	in
America	NP	America
and	CC	and
I	PP	I
was	VBD	be
the	DT	the
only	JJ	only
person	NN	person
there	RB	there
.	SENT	.
Really	RB	really
.	SENT	.
Really	RB	really
.	SENT	.
I	PP	I
was	VBD	be
asked	VBN	ask
to	TO	to
lock	VB	lock
up	RP	up
when	WRB	when
I	PP	I
left	VBD	leave
.	SENT	.
But	CC	but
what	WP	what
all	PDT	all
the	DT	the
high-performing	JJ	high-performing
systems	NNS	system
in	IN	in
the	DT	the
world	NN	world
do	VBP	do
is	VBZ	be
currently	RB	currently
what	WP	what
is	VBZ	be
not	RB	not
evident	JJ	evident
,	,	,
sadly	RB	sadly
,	,	,
across	IN	across
the	DT	the
systems	NNS	system
in	IN	in
America	NP	America
â	NP	<unknown>
I	PP	I
mean	VBP	mean
,	,	,
as	IN	as
a	DT	a
whole	NN	whole
.	SENT	.
One	PP	one
is	VBZ	be
this	DT	this
:	:	:
they	PP	they
individualize	VBP	individualize
teaching	VBG	teach
and	CC	and
learning	VBG	learn
.	SENT	.
They	PP	they
recognize	VBP	recognize
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
students	NNS	student
who	WP	who
are	VBP	be
learning	VBG	learn
and	CC	and
the	DT	the
system	NN	system
has	VBZ	have
to	TO	to
engage	VB	engage
them	PP	them
,	,	,
their	PP$	their
curiosity	NN	curiosity
,	,	,
their	PP$	their
individuality	NN	individuality
,	,	,
and	CC	and
their	PP$	their
creativity	NN	creativity
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
how	WRB	how
you	PP	you
get	VBP	get
them	PP	them
to	TO	to
learn	VB	learn
.	SENT	.
The	DT	the
second	NN	second
is	VBZ	be
that	IN	that
they	PP	they
attribute	VBP	attribute
a	DT	a
very	RB	very
high	JJ	high
status	NN	status
to	TO	to
the	DT	the
teaching	NN	teaching
profession	NN	profession
.	SENT	.
They	PP	they
recognize	VBP	recognize
that	IN	that
you	PP	you
can	MD	can
'	''	'
t	NN	t
improve	VB	improve
education	NN	education
if	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
pick	VB	pick
great	JJ	great
people	NNS	people
to	TO	to
teach	VB	teach
and	CC	and
keep	VB	keep
giving	VBG	give
them	PP	them
constant	JJ	constant
support	NN	support
and	CC	and
professional	JJ	professional
development	NN	development
.	SENT	.
Investing	VBG	invest
in	IN	in
professional	JJ	professional
development	NN	development
is	VBZ	be
not	RB	not
a	DT	a
cost	NN	cost
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
investment	NN	investment
,	,	,
and	CC	and
every	DT	every
other	JJ	other
country	NN	country
that	RB	that
'	POS	'
s	NNS	<unknown>
succeeding	VBG	succeed
well	RB	well
knows	VBZ	know
that	IN	that
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	JJ	<unknown>
Australia	NP	Australia
,	,	,
Canada	NP	Canada
,	,	,
South	NP	South
Korea	NP	Korea
,	,	,
Singapore	NP	Singapore
,	,	,
Hong	NP	Hong
Kong	NP	Kong
or	CC	or
Shanghai	NP	Shanghai
.	SENT	.
They	PP	they
know	VBP	know
that	IN	that
to	TO	to
be	VB	be
the	DT	the
case	NN	case
.	SENT	.
And	CC	and
the	DT	the
third	NN	third
is	VBZ	be
,	,	,
they	PP	they
devolve	VBP	devolve
responsibility	NN	responsibility
to	TO	to
the	DT	the
school	NN	school
level	NN	level
for	IN	for
getting	VBG	get
the	DT	the
job	NN	job
done	VBN	do
.	SENT	.
You	PP	you
see	VBP	see
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
big	JJ	big
difference	NN	difference
here	RB	here
between	IN	between
going	VBG	go
into	IN	into
a	DT	a
mode	NN	mode
of	IN	of
command	NN	command
and	CC	and
control	NN	control
in	IN	in
education	NN	education
â	NP	<unknown>
That	DT	that
'	''	'
s	NN	S
what	WP	what
happens	VBZ	happen
in	IN	in
some	DT	some
systems	NNS	system
.	SENT	.
Central	JJ	central
or	CC	or
state	NN	state
governments	NNS	government
decide	VBP	decide
,	,	,
they	PP	they
know	VBP	know
best	JJS	good
and	CC	and
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
tell	VB	tell
you	PP	you
what	WP	what
to	TO	to
do	VB	do
.	SENT	.
The	DT	the
trouble	NN	trouble
is	VBZ	be
that	IN	that
education	NN	education
doesn	NN	<unknown>
'	POS	'
t	NN	t
go	VB	go
on	IN	on
in	IN	in
the	DT	the
committee	NN	committee
rooms	NNS	room
of	IN	of
our	PP$	our
legislative	JJ	legislative
buildings	NNS	building
.	SENT	.
It	PP	it
happens	VBZ	happen
in	IN	in
classrooms	NNS	classroom
and	CC	and
schools	NNS	school
,	,	,
and	CC	and
the	DT	the
people	NNS	people
who	WP	who
do	VBP	do
it	PP	it
are	VBP	be
the	DT	the
teachers	NNS	teacher
and	CC	and
the	DT	the
students	NNS	student
,	,	,
and	CC	and
if	IN	if
you	PP	you
remove	VB	remove
their	PP$	their
discretion	NN	discretion
,	,	,
it	PP	it
stops	VBZ	stop
working	VBG	work
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
put	VB	put
it	PP	it
back	RB	back
to	TO	to
the	DT	the
people	NNS	people
.	SENT	.
There	EX	there
is	VBZ	be
wonderful	JJ	wonderful
work	NN	work
happening	VBG	happen
in	IN	in
this	DT	this
country	NN	country
.	SENT	.
But	CC	but
I	PP	I
have	VBP	have
to	TO	to
say	VB	say
it	PP	it
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
in	IN	in
spite	NN	spite
of	IN	of
the	DT	the
dominant	JJ	dominant
culture	NN	culture
of	IN	of
education	NN	education
,	,	,
not	RB	not
because	IN	because
of	IN	of
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
people	NNS	people
are	VBP	be
sailing	VBG	sail
into	IN	into
a	DT	a
headwind	NNS	<unknown>
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
I	PP	I
think	VBP	think
is	VBZ	be
this	DT	this
:	:	:
that	IN	that
many	JJ	many
of	IN	of
the	DT	the
current	JJ	current
policies	NNS	policy
are	VBP	be
based	VBN	base
on	IN	on
mechanistic	JJ	mechanistic
conceptions	NNS	conception
of	IN	of
education	NN	education
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
education	NN	education
is	VBZ	be
an	DT	an
industrial	JJ	industrial
process	NN	process
that	WDT	that
can	MD	can
be	VB	be
improved	VBN	improve
just	RB	just
by	IN	by
having	VBG	have
better	JJR	good
data	NNS	datum
,	,	,
and	CC	and
somewhere	RB	somewhere
in	IN	in
the	DT	the
back	NN	back
of	IN	of
the	DT	the
mind	NN	mind
of	IN	of
some	DT	some
policy	NN	policy
makers	NNS	maker
is	VBZ	be
this	DT	this
idea	NN	idea
that	IN	that
if	IN	if
we	PP	we
fine-tune	VBP	fine-tune
it	PP	it
well	RB	well
enough	RB	enough
,	,	,
if	IN	if
we	PP	we
just	RB	just
get	VBP	get
it	PP	it
right	RB	right
,	,	,
it	PP	it
will	MD	will
all	RB	all
hum	VB	hum
along	RP	along
perfectly	RB	perfectly
into	IN	into
the	DT	the
future	NN	future
.	SENT	.
It	PP	it
won	VBD	win
'	''	'
t	NN	t
,	,	,
and	CC	and
it	PP	it
never	RB	never
did	VBD	do
.	SENT	.
The	DT	the
point	NN	point
is	VBZ	be
that	IN	that
education	NN	education
is	VBZ	be
not	RB	not
a	DT	a
mechanical	JJ	mechanical
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
human	JJ	human
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
people	NNS	people
,	,	,
people	NNS	people
who	WP	who
either	RB	either
do	VBP	do
want	VB	want
to	TO	to
learn	VB	learn
or	CC	or
don	VB	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
learn	VB	learn
.	SENT	.
Every	DT	every
student	NN	student
who	WP	who
drops	VBZ	drop
out	RP	out
of	IN	of
school	NN	school
has	VBZ	have
a	DT	a
reason	NN	reason
for	IN	for
it	PP	it
which	WDT	which
is	VBZ	be
rooted	VBN	root
in	IN	in
their	PP$	their
own	JJ	own
biography	NN	biography
.	SENT	.
They	PP	they
may	MD	may
find	VB	find
it	PP	it
boring	JJ	boring
.	SENT	.
They	PP	they
may	MD	may
find	VB	find
it	PP	it
irrelevant	JJ	irrelevant
.	SENT	.
They	PP	they
may	MD	may
find	VB	find
that	IN	that
it	PP	it
'	POS	'
s	NN	S
at	IN	at
odds	NNS	odd
with	IN	with
the	DT	the
life	NN	life
they	PP	they
'	''	'
re	IN	re
living	VBG	live
outside	JJ	outside
of	IN	of
school	NN	school
.	SENT	.
There	EX	there
are	VBP	be
trends	NNS	trend
,	,	,
but	CC	but
the	DT	the
stories	NNS	story
are	VBP	be
always	RB	always
unique	JJ	unique
.	SENT	.
I	PP	I
was	VBD	be
at	IN	at
a	DT	a
meeting	NN	meeting
recently	RB	recently
in	IN	in
Los	NP	Los
Angeles	NP	Angeles
of	IN	of
â	NP	<unknown>
they	PP	they
'	POS	'
re	NN	re
called	VBD	call
alternative	JJ	alternative
education	NN	education
programs	NNS	program
.	SENT	.
These	DT	these
are	VBP	be
programs	NNS	program
designed	VBN	design
to	TO	to
get	VB	get
kids	NNS	kid
back	RB	back
into	IN	into
education	NN	education
.	SENT	.
They	PP	they
have	VBP	have
certain	JJ	certain
common	JJ	common
features	NNS	feature
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
very	RB	very
personalized	VBN	personalize
.	SENT	.
They	PP	they
have	VBP	have
strong	JJ	strong
support	NN	support
for	IN	for
the	DT	the
teachers	NNS	teacher
,	,	,
close	JJ	close
links	NNS	link
with	IN	with
the	DT	the
community	NN	community
and	CC	and
a	DT	a
broad	JJ	broad
and	CC	and
diverse	JJ	diverse
curriculum	NN	curriculum
,	,	,
and	CC	and
often	RB	often
programs	NNS	program
which	WDT	which
involve	VBP	involve
students	NNS	student
outside	IN	outside
school	NN	school
as	RB	as
well	RB	well
as	IN	as
inside	JJ	inside
school	NN	school
.	SENT	.
And	CC	and
they	PP	they
work	VBP	work
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
interesting	JJ	interesting
to	TO	to
me	PP	me
is	VBZ	be
,	,	,
these	DT	these
are	VBP	be
called	VBN	call
"	``	"
alternative	JJ	alternative
education	NN	education
.	SENT	.
"	``	"
You	PP	you
know	VBP	know
?	SENT	?
And	CC	and
all	PDT	all
the	DT	the
evidence	NN	evidence
from	IN	from
around	IN	around
the	DT	the
world	NN	world
is	VBZ	be
,	,	,
if	IN	if
we	PP	we
all	RB	all
did	VBD	do
that	IN	that
,	,	,
there	EX	there
'	''	'
d	SYM	d
be	VB	be
no	DT	no
need	NN	need
for	IN	for
the	DT	the
alternative	NN	alternative
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
we	PP	we
have	VBP	have
to	TO	to
embrace	VB	embrace
a	DT	a
different	JJ	different
metaphor	NN	metaphor
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
recognize	VB	recognize
that	IN	that
it	PP	it
'	POS	'
s	NN	S
a	DT	a
human	JJ	human
system	NN	system
,	,	,
and	CC	and
there	EX	there
are	VBP	be
conditions	NNS	condition
under	IN	under
which	WDT	which
people	NNS	people
thrive	VBP	thrive
,	,	,
and	CC	and
conditions	NNS	condition
under	IN	under
which	WDT	which
they	PP	they
don	VBP	don
'	''	'
t	NN	t
.	SENT	.
We	PP	we
are	VBP	be
after	IN	after
all	DT	all
organic	JJ	organic
creatures	NNS	creature
,	,	,
and	CC	and
the	DT	the
culture	NN	culture
of	IN	of
the	DT	the
school	NN	school
is	VBZ	be
absolutely	RB	absolutely
essential	JJ	essential
.	SENT	.
Culture	NP	Culture
is	VBZ	be
an	DT	an
organic	JJ	organic
term	NN	term
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
it	PP	it
?	SENT	?
Not	RB	not
far	RB	far
from	IN	from
where	WRB	where
I	PP	I
live	VBP	live
is	VBZ	be
a	DT	a
place	NN	place
called	VBD	call
Death	NP	Death
Valley	NP	Valley
.	SENT	.
Death	NP	Death
Valley	NP	Valley
is	VBZ	be
the	DT	the
hottest	JJS	hot
,	,	,
driest	JJS	dry
place	NN	place
in	IN	in
America	NP	America
,	,	,
and	CC	and
nothing	NN	nothing
grows	VBZ	grow
there	RB	there
.	SENT	.
Nothing	NN	nothing
grows	VBZ	grow
there	RB	there
because	IN	because
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
rain	NN	rain
.	SENT	.
Hence	RB	hence
,	,	,
Death	NP	Death
Valley	NP	Valley
.	SENT	.
In	IN	in
the	DT	the
winter	NN	winter
of	IN	of
2004	CD	@card@
,	,	,
it	PP	it
rained	VBD	rain
in	IN	in
Death	NP	Death
Valley	NP	Valley
.	SENT	.
Seven	CD	seven
inches	NNS	inch
of	IN	of
rain	NN	rain
fell	VBD	fall
over	IN	over
a	DT	a
very	RB	very
short	JJ	short
period	NN	period
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
spring	NN	spring
of	IN	of
2005	CD	@card@
,	,	,
there	EX	there
was	VBD	be
a	DT	a
phenomenon	NN	phenomenon
.	SENT	.
The	DT	the
whole	JJ	whole
floor	NN	floor
of	IN	of
Death	NP	Death
Valley	NP	Valley
was	VBD	be
carpeted	VBN	carpet
in	IN	in
flowers	NNS	flower
for	IN	for
a	DT	a
while	NN	while
.	SENT	.
What	WP	what
it	PP	it
proved	VBN	prove
is	VBZ	be
this	DT	this
:	:	:
that	IN	that
Death	NP	Death
Valley	NP	Valley
isn	NP	isn
'	POS	'
t	NN	t
dead	NN	dead
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
dormant	JJ	dormant
.	SENT	.
Right	RB	right
beneath	IN	beneath
the	DT	the
surface	NN	surface
are	VBP	be
these	DT	these
seeds	NNS	seed
of	IN	of
possibility	NN	possibility
waiting	VBG	wait
for	IN	for
the	DT	the
right	JJ	right
conditions	NNS	condition
to	TO	to
come	VB	come
about	RB	about
,	,	,
and	CC	and
with	IN	with
organic	JJ	organic
systems	NNS	system
,	,	,
if	IN	if
the	DT	the
conditions	NNS	condition
are	VBP	be
right	JJ	right
,	,	,
life	NN	life
is	VBZ	be
inevitable	JJ	inevitable
.	SENT	.
It	PP	it
happens	VBZ	happen
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
You	PP	you
take	VBP	take
an	DT	an
area	NN	area
,	,	,
a	DT	a
school	NN	school
,	,	,
a	DT	a
district	NN	district
,	,	,
you	PP	you
change	VBP	change
the	DT	the
conditions	NNS	condition
,	,	,
give	VBP	give
people	NNS	people
a	DT	a
different	JJ	different
sense	NN	sense
of	IN	of
possibility	NN	possibility
,	,	,
a	DT	a
different	JJ	different
set	NN	set
of	IN	of
expectations	NNS	expectation
,	,	,
a	DT	a
broader	JJR	broad
range	NN	range
of	IN	of
opportunities	NNS	opportunity
,	,	,
you	PP	you
cherish	VBP	cherish
and	CC	and
value	VBP	value
the	DT	the
relationships	NNS	relationship
between	IN	between
teachers	NNS	teacher
and	CC	and
learners	NNS	learner
,	,	,
you	PP	you
offer	VBP	offer
people	NNS	people
the	DT	the
discretion	NN	discretion
to	TO	to
be	VB	be
creative	JJ	creative
and	CC	and
to	TO	to
innovate	VB	innovate
in	IN	in
what	WP	what
they	PP	they
do	VBP	do
,	,	,
and	CC	and
schools	NNS	school
that	WDT	that
were	VBD	be
once	RB	once
bereft	JJ	bereft
spring	NN	spring
to	TO	to
life	NN	life
.	SENT	.
Great	JJ	great
leaders	NNS	leader
know	VBP	know
that	DT	that
.	SENT	.
The	DT	the
real	JJ	real
role	NN	role
of	IN	of
leadership	NN	leadership
in	IN	in
education	NN	education
â	NP	<unknown>
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
true	JJ	true
at	IN	at
the	DT	the
national	JJ	national
level	NN	level
,	,	,
the	DT	the
state	NN	state
level	NN	level
,	,	,
at	IN	at
the	DT	the
school	NN	school
level	NN	level
â	NP	<unknown>
is	VBZ	be
not	RB	not
and	CC	and
should	MD	should
not	RB	not
be	VB	be
command	NN	command
and	CC	and
control	NN	control
.	SENT	.
The	DT	the
real	JJ	real
role	NN	role
of	IN	of
leadership	NN	leadership
is	VBZ	be
climate	NN	climate
control	NN	control
,	,	,
creating	VBG	create
a	DT	a
climate	NN	climate
of	IN	of
possibility	NN	possibility
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
do	VBP	do
that	IN	that
,	,	,
people	NNS	people
will	MD	will
rise	VB	rise
to	TO	to
it	PP	it
and	CC	and
achieve	VB	achieve
things	NNS	thing
that	IN	that
you	PP	you
completely	RB	completely
did	VBD	do
not	RB	not
anticipate	VB	anticipate
and	CC	and
couldn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
expected	VBN	expect
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
wonderful	JJ	wonderful
quote	NN	quote
from	IN	from
Benjamin	NP	Benjamin
Franklin	NP	Franklin
.	SENT	.
"	``	"
There	EX	there
are	VBP	be
three	CD	three
sorts	NNS	sort
of	IN	of
people	NNS	people
in	IN	in
the	DT	the
world	NN	world
:	:	:
Those	DT	those
who	WP	who
are	VBP	be
immovable	JJ	immovable
,	,	,
people	NNS	people
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
get	VB	get
it	PP	it
,	,	,
or	CC	or
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
do	VB	do
anything	NN	anything
about	IN	about
it	PP	it
;	:	;
there	EX	there
are	VBP	be
people	NNS	people
who	WP	who
are	VBP	be
movable	JJ	movable
,	,	,
people	NNS	people
who	WP	who
see	VBP	see
the	DT	the
need	NN	need
for	IN	for
change	NN	change
and	CC	and
are	VBP	be
prepared	VBN	prepare
to	TO	to
listen	VB	listen
to	TO	to
it	PP	it
;	:	;
and	CC	and
there	EX	there
are	VBP	be
people	NNS	people
who	WP	who
move	VBP	move
,	,	,
people	NNS	people
who	WP	who
make	VBP	make
things	NNS	thing
happen	VB	happen
.	SENT	.
"	''	"
And	CC	and
if	IN	if
we	PP	we
can	MD	can
encourage	VB	encourage
more	JJR	more
people	NNS	people
,	,	,
that	WDT	that
will	MD	will
be	VB	be
a	DT	a
movement	NN	movement
.	SENT	.
And	CC	and
if	IN	if
the	DT	the
movement	NN	movement
is	VBZ	be
strong	JJ	strong
enough	RB	enough
,	,	,
that	IN	that
'	POS	'
s	NN	S
,	,	,
in	IN	in
the	DT	the
best	JJS	good
sense	NN	sense
of	IN	of
the	DT	the
word	NN	word
,	,	,
a	DT	a
revolution	NN	revolution
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
we	PP	we
need	VBP	need
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
