Hi	UH	hi
review	NN	review
,	,	,
published	VBN	publish
in	IN	in
2010	CD	@card@
,	,	,
that	WDT	that
took	VBD	take
every	DT	every
single	JJ	single
study	NN	study
on	IN	on
publication	NN	publication
bias	NN	bias
that	IN	that
they	PP	they
could	MD	could
find	VB	find
.	SENT	.
Publication	NN	publication
bias	NN	bias
affects	VBZ	affect
every	DT	every
field	NN	field
of	IN	of
medicine	NN	medicine
.	SENT	.
About	IN	about
half	NN	half
of	IN	of
all	DT	all
trials	NNS	trial
,	,	,
on	IN	on
average	NN	average
,	,	,
go	VBP	go
missing	VBG	miss
in	IN	in
action	NN	action
,	,	,
and	CC	and
we	PP	we
know	VBP	know
that	IN	that
positive	JJ	positive
findings	NNS	finding
are	VBP	be
around	RB	around
twice	RB	twice
as	RB	as
likely	JJ	likely
to	TO	to
be	VB	be
published	VBN	publish
as	IN	as
negative	JJ	negative
findings	NNS	finding
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
cancer	NN	cancer
at	IN	at
the	DT	the
core	NN	core
of	IN	of
evidence-based	JJ	<unknown>
medicine	NN	medicine
.	SENT	.
If	IN	if
I	PP	I
flipped	VBD	flip
a	DT	a
coin	NN	coin
100	CD	@card@
times	NNS	time
but	CC	but
then	RB	then
withheld	VBD	withhold
the	DT	the
results	NNS	result
from	IN	from
you	PP	you
from	IN	from
half	NN	half
of	IN	of
those	DT	those
tosses	VBZ	toss
,	,	,
I	PP	I
could	MD	could
make	VB	make
it	PP	it
look	VB	look
as	RB	as
if	IN	if
I	PP	I
had	VBD	have
a	DT	a
coin	NN	coin
that	WDT	that
always	RB	always
came	VBD	come
up	RP	up
heads	NNS	head
.	SENT	.
But	CC	but
that	DT	that
wouldn	NN	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
that	IN	that
I	PP	I
had	VBD	have
a	DT	a
two-headed	JJ	two-headed
coin	NN	coin
.	SENT	.
That	DT	that
would	MD	would
mean	VB	mean
that	IN	that
I	PP	I
was	VBD	be
a	DT	a
chancer	NN	<unknown>
and	CC	and
you	PP	you
were	VBD	be
an	DT	an
idiot	NN	idiot
for	IN	for
letting	VBG	let
me	PP	me
get	VBP	get
away	RB	away
with	IN	with
it	PP	it
.	SENT	.
But	CC	but
this	DT	this
is	VBZ	be
exactly	RB	exactly
what	WP	what
we	PP	we
blindly	RB	blindly
tolerate	VB	tolerate
in	IN	in
the	DT	the
whole	NN	whole
of	IN	of
evidence-based	JJ	<unknown>
medicine	NN	medicine
.	SENT	.
And	CC	and
to	TO	to
me	PP	me
,	,	,
this	DT	this
is	VBZ	be
research	NN	research
misconduct	NN	misconduct
.	SENT	.
If	IN	if
I	PP	I
conducted	VBD	conduct
one	CD	one
study	NN	study
and	CC	and
I	PP	I
withheld	VBD	withhold
half	NN	half
of	IN	of
the	DT	the
data	NNS	datum
points	NNS	point
from	IN	from
that	DT	that
one	CD	one
study	NN	study
,	,	,
you	PP	you
would	MD	would
rightly	RB	rightly
accuse	VB	accuse
me	PP	me
,	,	,
essentially	RB	essentially
,	,	,
of	IN	of
research	NN	research
fraud	NN	fraud
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
for	IN	for
some	DT	some
reason	NN	reason
,	,	,
if	IN	if
somebody	NN	somebody
conducts	VBZ	conduct
10	CD	@card@
studies	NNS	study
but	CC	but
only	RB	only
publishes	VBZ	publish
the	DT	the
five	CD	five
that	WDT	that
give	VBP	give
the	DT	the
result	NN	result
that	IN	that
they	PP	they
want	VBP	want
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
consider	VBP	consider
that	IN	that
to	TO	to
be	VB	be
research	NN	research
misconduct	NN	misconduct
.	SENT	.
And	CC	and
when	WRB	when
that	DT	that
responsibility	NN	responsibility
is	VBZ	be
diffused	VBN	diffuse
between	IN	between
a	DT	a
whole	JJ	whole
network	NN	network
of	IN	of
researchers	NNS	researcher
,	,	,
academics	NNS	academic
,	,	,
industry	NN	industry
sponsors	NNS	sponsor
,	,	,
journal	NN	journal
editors	NNS	editor
,	,	,
for	IN	for
some	DT	some
reason	NN	reason
we	PP	we
find	VBP	find
it	PP	it
more	RBR	more
acceptable	JJ	acceptable
,	,	,
but	CC	but
the	DT	the
effect	NN	effect
on	IN	on
patients	NNS	patient
is	VBZ	be
damning	VBG	damn
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
happening	VBG	happen
right	RB	right
now	RB	now
,	,	,
today	NN	today
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
drug	NN	drug
called	VBN	call
Tamiflu	NP	<unknown>
.	SENT	.
Tamiflu	NP	<unknown>
is	VBZ	be
a	DT	a
drug	NN	drug
which	WDT	which
governments	NNS	government
around	IN	around
the	DT	the
world	NN	world
have	VBP	have
spent	VBN	spend
billions	NNS	billion
and	CC	and
billions	NNS	billion
of	IN	of
dollars	NNS	dollar
on	IN	on
stockpiling	NN	stockpiling
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
stockpiled	VBD	stockpile
Tamiflu	NP	<unknown>
in	IN	in
panic	NN	panic
,	,	,
in	IN	in
the	DT	the
belief	NN	belief
that	IN	that
it	PP	it
will	MD	will
reduce	VB	reduce
the	DT	the
rate	NN	rate
of	IN	of
complications	NNS	complication
of	IN	of
influenza	NN	influenza
.	SENT	.
Complications	NNS	complication
is	VBZ	be
a	DT	a
medical	JJ	medical
euphemism	NN	euphemism
for	IN	for
pneumonia	NN	pneumonia
and	CC	and
death	NN	death
.	SENT	.
Now	RB	now
when	WRB	when
the	DT	the
Cochrane	NP	Cochrane
systematic	JJ	systematic
reviewers	NNS	reviewer
were	VBD	be
trying	VBG	try
to	TO	to
collect	VB	collect
together	RB	together
all	RB	all
of	IN	of
the	DT	the
data	NNS	datum
from	IN	from
all	DT	all
of	IN	of
the	DT	the
trials	NNS	trial
that	WDT	that
had	VBD	have
ever	RB	ever
been	VBN	be
conducted	VBN	conduct
on	IN	on
whether	IN	whether
Tamiflu	NP	<unknown>
actually	RB	actually
did	VBD	do
this	DT	this
or	CC	or
not	RB	not
,	,	,
they	PP	they
found	VBD	find
that	IN	that
several	JJ	several
of	IN	of
those	DT	those
trials	NNS	trial
were	VBD	be
unpublished	JJ	unpublished
.	SENT	.
The	DT	the
results	NNS	result
were	VBD	be
unavailable	JJ	unavailable
to	TO	to
them	PP	them
.	SENT	.
And	CC	and
when	WRB	when
they	PP	they
started	VBD	start
obtaining	VBG	obtain
the	DT	the
writeups	NNS	writeup
of	IN	of
those	DT	those
trials	NNS	trial
through	IN	through
various	JJ	various
different	JJ	different
means	NNS	mean
,	,	,
through	IN	through
Freedom	NP	Freedom
of	IN	of
Information	NP	Information
Act	NP	Act
requests	NNS	request
,	,	,
through	IN	through
harassing	VBG	harass
various	JJ	various
different	JJ	different
organizations	NNS	organization
,	,	,
what	WP	what
they	PP	they
found	VBD	find
was	VBD	be
inconsistent	JJ	inconsistent
.	SENT	.
And	CC	and
when	WRB	when
they	PP	they
tried	VBD	try
to	TO	to
get	VB	get
a	DT	a
hold	NN	hold
of	IN	of
the	DT	the
clinical	JJ	clinical
study	NN	study
reports	NNS	report
,	,	,
the	DT	the
10	CD	@card@
,	,	,
000-page	JJ	<unknown>
long	JJ	long
documents	NNS	document
that	WDT	that
have	VBP	have
the	DT	the
best	RBS	well
possible	JJ	possible
rendition	NN	rendition
of	IN	of
the	DT	the
information	NN	information
,	,	,
they	PP	they
were	VBD	be
told	VBN	tell
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
allowed	VBD	allow
to	TO	to
have	VB	have
them	PP	them
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
read	VB	read
the	DT	the
full	JJ	full
correspondence	NN	correspondence
and	CC	and
the	DT	the
excuses	NNS	excuse
and	CC	and
the	DT	the
explanations	NNS	explanation
given	VBN	give
by	IN	by
the	DT	the
drug	NN	drug
company	NN	company
,	,	,
you	PP	you
can	MD	can
see	VB	see
that	IN	that
written	VBN	write
up	RP	up
in	IN	in
this	DT	this
week	NN	week
'	POS	'
s	JJ	<unknown>
edition	NN	edition
of	IN	of
PLOS	NP	<unknown>
Medicine	NP	Medicine
.	SENT	.
And	CC	and
the	DT	the
most	RBS	most
staggering	JJ	staggering
thing	NN	thing
of	IN	of
all	DT	all
of	IN	of
this	DT	this
,	,	,
to	TO	to
me	PP	me
,	,	,
is	VBZ	be
that	IN	that
not	RB	not
only	RB	only
is	VBZ	be
this	DT	this
a	DT	a
problem	NN	problem
,	,	,
not	RB	not
only	RB	only
do	VBP	do
we	PP	we
recognize	VBP	recognize
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
problem	NN	problem
,	,	,
but	CC	but
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
to	TO	to
suffer	VB	suffer
fake	JJ	fake
fixes	NNS	fix
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
people	NNS	people
pretend	VBP	pretend
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
problem	NN	problem
that	RB	that
'	POS	'
s	RB	<unknown>
been	VBN	be
fixed	VBN	fix
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
we	PP	we
had	VBD	have
trials	NNS	trial
registers	NNS	register
,	,	,
and	CC	and
everybody	NN	everybody
said	VBD	say
,	,	,
oh	UH	oh
,	,	,
it	PP	it
'	POS	'
s	NN	S
okay	NN	okay
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
get	VBP	get
everyone	NN	everyone
to	TO	to
register	VB	register
their	PP$	their
trials	NNS	trial
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
post	VB	post
the	DT	the
protocol	NN	protocol
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
say	VBP	say
what	WP	what
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
before	IN	before
they	PP	they
do	VBP	do
it	PP	it
,	,	,
and	CC	and
then	RB	then
afterwards	RB	afterwards
we	PP	we
'	''	'
ll	NN	ll
be	VB	be
able	JJ	able
to	TO	to
check	VB	check
and	CC	and
see	VB	see
if	IN	if
all	PDT	all
the	DT	the
trials	NNS	trial
which	WDT	which
have	VBP	have
been	VBN	be
conducted	VBN	conduct
and	CC	and
completed	VBN	complete
have	VBP	have
been	VBN	be
published	VBN	publish
.	SENT	.
But	CC	but
people	NNS	people
didn	NN	<unknown>
'	POS	'
t	NN	t
bother	NN	bother
to	TO	to
use	VB	use
those	DT	those
registers	NNS	register
.	SENT	.
And	CC	and
so	RB	so
then	RB	then
the	DT	the
International	NP	International
Committee	NP	Committee
of	IN	of
Medical	NP	Medical
Journal	NP	Journal
Editors	NNS	editor
came	VBD	come
along	RP	along
,	,	,
and	CC	and
they	PP	they
said	VBD	say
,	,	,
oh	UH	oh
,	,	,
well	UH	well
,	,	,
we	PP	we
will	MD	will
hold	VB	hold
the	DT	the
line	NN	line
.	SENT	.
We	PP	we
won	VBD	win
'	''	'
t	NN	t
publish	VB	publish
any	DT	any
journals	NNS	journal
,	,	,
we	PP	we
won	VBD	win
'	''	'
t	NN	t
publish	VB	publish
any	DT	any
trials	NNS	trial
,	,	,
unless	IN	unless
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
registered	VBN	register
before	IN	before
they	PP	they
began	VBD	begin
.	SENT	.
But	CC	but
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
hold	VBP	hold
the	DT	the
line	NN	line
.	SENT	.
In	IN	in
2008	CD	@card@
,	,	,
a	DT	a
study	NN	study
was	VBD	be
conducted	VBN	conduct
which	WDT	which
showed	VBD	show
that	DT	that
half	NN	half
of	IN	of
all	DT	all
of	IN	of
trials	NNS	trial
published	VBN	publish
by	IN	by
journals	NNS	journal
edited	VBN	edit
by	IN	by
members	NNS	member
of	IN	of
the	DT	the
ICMJE	NP	<unknown>
weren	NN	<unknown>
'	POS	'
t	NN	t
properly	RB	properly
registered	VBN	register
,	,	,
and	CC	and
a	DT	a
quarter	NN	quarter
of	IN	of
them	PP	them
weren	NNS	<unknown>
'	POS	'
t	NN	t
registered	VBD	register
at	IN	at
all	DT	all
.	SENT	.
And	CC	and
then	RB	then
finally	RB	finally
,	,	,
the	DT	the
FDA	NP	FDA
Amendment	NP	Amendment
Act	NP	Act
was	VBD	be
passed	VBN	pass
a	DT	a
couple	NN	couple
of	IN	of
years	NNS	year
ago	RB	ago
saying	VBG	say
that	IN	that
everybody	NN	everybody
who	WP	who
conducts	VBZ	conduct
a	DT	a
trial	NN	trial
must	MD	must
post	VB	post
the	DT	the
results	NNS	result
of	IN	of
that	DT	that
trial	NN	trial
within	IN	within
one	CD	one
year	NN	year
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
BMJ	NP	BMJ
,	,	,
in	IN	in
the	DT	the
first	JJ	first
edition	NN	edition
of	IN	of
January	NP	January
,	,	,
2012	CD	@card@
,	,	,
you	PP	you
can	MD	can
see	VB	see
a	DT	a
study	NN	study
which	WDT	which
looks	VBZ	look
to	TO	to
see	VB	see
if	IN	if
people	NNS	people
kept	VBN	keep
to	TO	to
that	DT	that
ruling	NN	ruling
,	,	,
and	CC	and
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
only	RB	only
one	CD	one
in	IN	in
five	CD	five
have	VBP	have
done	VBN	do
so	RB	so
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
disaster	NN	disaster
.	SENT	.
We	PP	we
cannot	MD	can
know	VB	know
the	DT	the
true	JJ	true
effects	NNS	effect
of	IN	of
the	DT	the
medicines	NNS	medicine
that	WDT	that
we	PP	we
prescribe	VBP	prescribe
if	IN	if
we	PP	we
do	VBP	do
not	RB	not
have	VB	have
access	NN	access
to	TO	to
all	DT	all
of	IN	of
the	DT	the
information	NN	information
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
not	RB	not
a	DT	a
difficult	JJ	difficult
problem	NN	problem
to	TO	to
fix	VB	fix
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
force	VB	force
people	NNS	people
to	TO	to
publish	VB	publish
all	DT	all
trials	NNS	trial
conducted	VBN	conduct
in	IN	in
humans	NNS	human
,	,	,
including	VBG	include
the	DT	the
older	JJR	old
trials	NNS	trial
,	,	,
because	IN	because
the	DT	the
FDA	NP	FDA
Amendment	NP	Amendment
Act	NP	Act
only	RB	only
asks	VBZ	ask
that	IN	that
you	PP	you
publish	VB	publish
the	DT	the
trials	NNS	trial
conducted	VBN	conduct
after	IN	after
2008	CD	@card@
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
world	NN	world
it	PP	it
is	VBZ	be
in	IN	in
which	WDT	which
we	PP	we
'	POS	'
re	NN	re
only	RB	only
practicing	VBG	practice
medicine	NN	medicine
on	IN	on
the	DT	the
basis	NN	basis
of	IN	of
trials	NNS	trial
that	WDT	that
completed	VBD	complete
in	IN	in
the	DT	the
past	JJ	past
two	CD	two
years	NNS	year
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
publish	VB	publish
all	DT	all
trials	NNS	trial
in	IN	in
humans	NNS	human
,	,	,
including	VBG	include
the	DT	the
older	JJR	old
trials	NNS	trial
,	,	,
for	IN	for
all	DT	all
drugs	NNS	drug
in	IN	in
current	JJ	current
use	NN	use
,	,	,
and	CC	and
you	PP	you
need	VBP	need
to	TO	to
tell	VB	tell
everyone	NN	everyone
you	PP	you
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
problem	NN	problem
and	CC	and
that	IN	that
it	PP	it
has	VBZ	have
not	RB	not
been	VBN	be
fixed	VBN	fix
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
