Every	DT	every
.	SENT	.
So	RB	so
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
third	JJ	third
problem	NN	problem
as	IN	as
well	RB	well
.	SENT	.
The	DT	the
third	JJ	third
problem	NN	problem
is	VBZ	be
simply	RB	simply
a	DT	a
factual	JJ	factual
problem	NN	problem
,	,	,
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
science	NN	science
doesn	NN	<unknown>
'	POS	'
t	NN	t
fit	VBD	fit
the	DT	the
textbook	NN	textbook
model	NN	model
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
science	NN	science
isn	NN	isn
'	POS	'
t	NN	t
deductive	JJ	deductive
at	IN	at
all	DT	all
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
inductive	JJ	inductive
.	SENT	.
And	CC	and
by	IN	by
that	WDT	that
we	PP	we
mean	VBP	mean
that	DT	that
scientists	NNS	scientist
don	NN	don
'	POS	'
t	NN	t
necessarily	RB	necessarily
start	VBP	start
with	IN	with
theories	NNS	theory
and	CC	and
hypotheses	NNS	hypothesis
,	,	,
often	RB	often
they	PP	they
just	RB	just
start	VBP	start
with	IN	with
observations	NNS	observation
of	IN	of
stuff	NN	stuff
going	VBG	go
on	IN	on
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
the	DT	the
most	RBS	most
famous	JJ	famous
example	NN	example
of	IN	of
that	WDT	that
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
famous	JJ	famous
scientists	NNS	scientist
who	WP	who
ever	RB	ever
lived	VBD	live
,	,	,
Charles	NP	Charles
Darwin	NP	Darwin
.	SENT	.
When	WRB	when
Darwin	NP	Darwin
went	VBD	go
out	RP	out
as	IN	as
a	DT	a
young	JJ	young
man	NN	man
on	IN	on
the	DT	the
voyage	NN	voyage
of	IN	of
the	DT	the
Beagle	NP	Beagle
,	,	,
he	PP	he
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
a	DT	a
hypothesis	NN	hypothesis
,	,	,
he	PP	he
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
a	DT	a
theory	NN	theory
.	SENT	.
He	PP	he
just	RB	just
knew	VBD	know
that	IN	that
he	PP	he
wanted	VBD	want
to	TO	to
have	VB	have
a	DT	a
career	NN	career
as	IN	as
a	DT	a
scientist	NN	scientist
and	CC	and
he	PP	he
started	VBD	start
to	TO	to
collect	VB	collect
data	NNS	datum
.	SENT	.
Mainly	RB	mainly
he	PP	he
knew	VBD	know
that	IN	that
he	PP	he
hated	VBD	hate
medicine	NN	medicine
because	IN	because
the	DT	the
sight	NN	sight
of	IN	of
blood	NN	blood
made	VBD	make
him	PP	him
sick	JJ	sick
so	IN	so
he	PP	he
had	VBD	have
to	TO	to
have	VB	have
an	DT	an
alternative	JJ	alternative
career	NN	career
path	NN	path
.	SENT	.
So	RB	so
he	PP	he
started	VBD	start
collecting	VBG	collect
data	NNS	datum
.	SENT	.
And	CC	and
he	PP	he
collected	VBD	collect
many	JJ	many
things	NNS	thing
,	,	,
including	VBG	include
his	PP$	his
famous	JJ	famous
finches	NNS	finch
.	SENT	.
When	WRB	when
he	PP	he
collected	VBD	collect
these	DT	these
finches	NNS	finch
,	,	,
he	PP	he
threw	VBD	throw
them	PP	them
in	IN	in
a	DT	a
bag	NN	bag
and	CC	and
he	PP	he
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
they	PP	they
meant	VBD	mean
.	SENT	.
Many	JJ	many
years	NNS	year
later	RBR	later
back	RB	back
in	IN	in
London	NP	London
,	,	,
Darwin	NP	Darwin
looked	VBD	look
at	IN	at
his	PP$	his
data	NNS	datum
again	RB	again
and	CC	and
began	VBD	begin
to	TO	to
develop	VB	develop
an	DT	an
explanation	NN	explanation
,	,	,
and	CC	and
that	IN	that
explanation	NN	explanation
was	VBD	be
the	DT	the
theory	NN	theory
of	IN	of
natural	JJ	natural
selection	NN	selection
.	SENT	.
Besides	IN	besides
inductive	JJ	inductive
science	NN	science
,	,	,
scientists	NNS	scientist
also	RB	also
often	RB	often
participate	VB	participate
in	IN	in
modeling	NN	modeling
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
things	NNS	thing
scientists	NNS	scientist
want	VBP	want
to	TO	to
do	VB	do
in	IN	in
life	NN	life
is	VBZ	be
to	TO	to
explain	VB	explain
the	DT	the
causes	NNS	cause
of	IN	of
things	NNS	thing
.	SENT	.
And	CC	and
how	WRB	how
do	VBP	do
we	PP	we
do	VBP	do
that	RB	that
?	SENT	?
Well	RB	well
,	,	,
one	CD	one
way	NN	way
you	PP	you
can	MD	can
do	VB	do
it	PP	it
is	VBZ	be
to	TO	to
build	VB	build
a	DT	a
model	NN	model
that	WDT	that
tests	VBZ	test
an	DT	an
idea	NN	idea
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
picture	NN	picture
of	IN	of
Henry	NP	Henry
Cadell	NP	Cadell
,	,	,
who	WP	who
was	VBD	be
a	DT	a
Scottish	JJ	Scottish
geologist	NN	geologist
in	IN	in
the	DT	the
19th	JJ	19th
century	NN	century
.	SENT	.
You	PP	you
can	MD	can
tell	VB	tell
he	PP	he
'	POS	'
s	NNS	<unknown>
Scottish	JJ	Scottish
because	IN	because
he	PP	he
'	POS	'
s	NN	S
wearing	VBG	wear
a	DT	a
deerstalker	NN	deerstalker
cap	NN	cap
and	CC	and
Wellington	NP	Wellington
boots	NNS	boot
.	SENT	.
And	CC	and
Cadell	NP	Cadell
wanted	VBD	want
to	TO	to
answer	VB	answer
the	DT	the
question	NN	question
,	,	,
how	WRB	how
are	VBP	be
mountains	NNS	mountain
formed	VBD	form
?	SENT	?
And	CC	and
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
he	PP	he
had	VBD	have
observed	VBN	observe
is	VBZ	be
that	IN	that
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
mountains	NNS	mountain
like	IN	like
the	DT	the
Appalachians	NP	Appalachians
,	,	,
you	PP	you
often	RB	often
find	VBP	find
that	IN	that
the	DT	the
rocks	NNS	rock
in	IN	in
them	PP	them
are	VBP	be
folded	VBN	fold
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
folded	VBD	fold
in	IN	in
a	DT	a
particular	JJ	particular
way	NN	way
,	,	,
which	WDT	which
suggested	VBD	suggest
to	TO	to
him	PP	him
that	IN	that
they	PP	they
were	VBD	be
actually	RB	actually
being	VBG	be
compressed	VBN	compress
from	IN	from
the	DT	the
side	NN	side
.	SENT	.
And	CC	and
this	DT	this
idea	NN	idea
would	MD	would
later	RBR	later
play	VB	play
a	DT	a
major	JJ	major
role	NN	role
in	IN	in
discussions	NNS	discussion
of	IN	of
continental	JJ	continental
drift	NN	drift
.	SENT	.
So	RB	so
he	PP	he
built	VBD	build
this	DT	this
model	NN	model
,	,	,
this	DT	this
crazy	JJ	crazy
contraption	NN	contraption
with	IN	with
levers	NNS	lever
and	CC	and
wood	NN	wood
,	,	,
and	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
his	PP$	his
wheelbarrow	NN	wheelbarrow
,	,	,
buckets	NNS	bucket
,	,	,
a	DT	a
big	JJ	big
sledgehammer	NN	sledgehammer
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VB	know
why	WRB	why
he	PP	he
'	POS	'
s	NN	S
got	VBD	get
the	DT	the
Wellington	NP	Wellington
boots	NNS	boot
.	SENT	.
Maybe	RB	maybe
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
rain	VB	rain
.	SENT	.
And	CC	and
he	PP	he
created	VBD	create
this	DT	this
physical	JJ	physical
model	NN	model
in	IN	in
order	NN	order
to	TO	to
demonstrate	VB	demonstrate
that	IN	that
you	PP	you
could	MD	could
,	,	,
in	IN	in
fact	NN	fact
,	,	,
create	VB	create
patterns	NNS	pattern
in	IN	in
rocks	NNS	rock
,	,	,
or	CC	or
at	IN	at
least	JJS	least
,	,	,
in	IN	in
this	DT	this
case	NN	case
,	,	,
in	IN	in
mud	NN	mud
,	,	,
that	WDT	that
looked	VBD	look
a	DT	a
lot	NN	lot
like	IN	like
mountains	NNS	mountain
if	IN	if
you	PP	you
compressed	VBD	compress
them	PP	them
from	IN	from
the	DT	the
side	NN	side
.	SENT	.
So	RB	so
it	PP	it
was	VBD	be
an	DT	an
argument	NN	argument
about	IN	about
the	DT	the
cause	NN	cause
of	IN	of
mountains	NNS	mountain
.	SENT	.
Nowadays	RB	nowadays
,	,	,
most	JJS	most
scientists	NNS	scientist
prefer	VBP	prefer
to	TO	to
work	VB	work
inside	RB	inside
,	,	,
so	RB	so
they	PP	they
don	VB	don
'	''	'
t	NN	t
build	VB	build
physical	JJ	physical
models	NNS	model
so	RB	so
much	RB	much
as	RB	as
to	TO	to
make	VB	make
computer	NN	computer
simulations	NNS	simulation
.	SENT	.
But	CC	but
a	DT	a
computer	NN	computer
simulation	NN	simulation
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
a	DT	a
model	NN	model
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
model	NN	model
that	RB	that
'	POS	'
s	NN	S
made	VBD	make
with	IN	with
mathematics	NNS	mathematics
,	,	,
and	CC	and
like	IN	like
the	DT	the
physical	JJ	physical
models	NNS	model
of	IN	of
the	DT	the
19th	JJ	19th
century	NN	century
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
important	JJ	important
for	IN	for
thinking	VBG	think
about	IN	about
causes	NNS	cause
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
big	JJ	big
questions	NNS	question
to	TO	to
do	VB	do
with	IN	with
climate	NN	climate
change	NN	change
,	,	,
we	PP	we
have	VBP	have
tremendous	JJ	tremendous
amounts	NNS	amount
of	IN	of
evidence	NN	evidence
that	IN	that
the	DT	the
Earth	NN	earth
is	VBZ	be
warming	VBG	warm
up	RP	up
.	SENT	.
This	DT	this
slide	NN	slide
here	RB	here
,	,	,
the	DT	the
black	JJ	black
line	NN	line
shows	VBZ	show
the	DT	the
measurements	NNS	measurement
that	IN	that
scientists	NNS	scientist
have	VBP	have
taken	VBN	take
for	IN	for
the	DT	the
last	JJ	last
150	CD	@card@
years	NNS	year
showing	VBG	show
that	IN	that
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
temperature	NN	temperature
has	VBZ	have
steadily	RB	steadily
increased	VBN	increase
,	,	,
and	CC	and
you	PP	you
can	MD	can
see	VB	see
in	IN	in
particular	JJ	particular
that	IN	that
in	IN	in
the	DT	the
last	JJ	last
50	CD	@card@
years	NNS	year
there	RB	there
'	''	'
s	RB	<unknown>
been	VBN	be
this	DT	this
dramatic	JJ	dramatic
increase	NN	increase
of	IN	of
nearly	RB	nearly
one	CD	one
degree	NN	degree
centigrade	JJ	centigrade
,	,	,
or	CC	or
almost	RB	almost
two	CD	two
degrees	NNS	degree
Fahrenheit	JJ	Fahrenheit
.	SENT	.
So	RB	so
what	WP	what
,	,	,
though	RB	though
,	,	,
is	VBZ	be
driving	VBG	drive
that	DT	that
change	NN	change
?	SENT	?
How	WRB	how
can	MD	can
we	PP	we
know	VB	know
what	WP	what
'	POS	'
s	NN	S
causing	VBG	cause
the	DT	the
observed	JJ	observed
warming	NN	warming
?	SENT	?
Well	RB	well
,	,	,
scientists	NNS	scientist
can	MD	can
model	VB	model
it	PP	it
using	VBG	use
a	DT	a
computer	NN	computer
simulation	NN	simulation
.	SENT	.
So	IN	so
this	DT	this
diagram	NN	diagram
illustrates	VBZ	illustrate
a	DT	a
computer	NN	computer
simulation	NN	simulation
that	WDT	that
has	VBZ	have
looked	VBN	look
at	IN	at
all	PDT	all
the	DT	the
different	JJ	different
factors	NNS	factor
that	IN	that
we	PP	we
know	VBP	know
can	MD	can
influence	VB	influence
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
climate	NN	climate
,	,	,
so	IN	so
sulfate	NN	sulfate
particles	NNS	particle
from	IN	from
air	NN	air
pollution	NN	pollution
,	,	,
volcanic	JJ	volcanic
dust	NN	dust
from	IN	from
volcanic	JJ	volcanic
eruptions	NNS	eruption
,	,	,
changes	NNS	change
in	IN	in
solar	JJ	solar
radiation	NN	radiation
,	,	,
and	CC	and
,	,	,
of	IN	of
course	NN	course
,	,	,
greenhouse	NN	greenhouse
gases	NNS	gas
.	SENT	.
And	CC	and
they	PP	they
asked	VBD	ask
the	DT	the
question	NN	question
,	,	,
what	WP	what
set	VBD	set
of	IN	of
variables	NNS	variable
put	VBN	put
into	IN	into
a	DT	a
model	NN	model
will	MD	will
reproduce	VB	reproduce
what	WP	what
we	PP	we
actually	RB	actually
see	VBP	see
in	IN	in
real	JJ	real
life	NN	life
?	SENT	?
So	RB	so
here	RB	here
is	VBZ	be
the	DT	the
real	JJ	real
life	NN	life
in	IN	in
black	JJ	black
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
model	NN	model
in	IN	in
this	DT	this
light	JJ	light
gray	NN	gray
,	,	,
and	CC	and
the	DT	the
answer	NN	answer
is	VBZ	be
a	DT	a
model	NN	model
that	WDT	that
includes	VBZ	include
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
answer	NN	answer
E	NN	E
on	IN	on
that	WDT	that
SAT	VBD	sit
,	,	,
all	RB	all
of	IN	of
the	DT	the
above	JJ	above
.	SENT	.
The	DT	the
only	JJ	only
way	NN	way
you	PP	you
can	MD	can
reproduce	VB	reproduce
the	DT	the
observed	JJ	observed
temperature	NN	temperature
measurements	NNS	measurement
is	VBZ	be
with	IN	with
all	DT	all
of	IN	of
these	DT	these
things	NNS	thing
put	VBP	put
together	RB	together
,	,	,
including	VBG	include
greenhouse	NN	greenhouse
gases	NNS	gas
,	,	,
and	CC	and
in	IN	in
particular	JJ	particular
you	PP	you
can	MD	can
see	VB	see
that	IN	that
the	DT	the
increase	NN	increase
in	IN	in
greenhouse	NN	greenhouse
gases	NNS	gas
tracks	VBZ	track
this	DT	this
very	RB	very
dramatic	JJ	dramatic
increase	NN	increase
in	IN	in
temperature	NN	temperature
over	IN	over
the	DT	the
last	JJ	last
50	CD	@card@
years	NNS	year
.	SENT	.
And	CC	and
so	RB	so
this	DT	this
is	VBZ	be
why	WRB	why
climate	NN	climate
scientists	NNS	scientist
say	VBP	say
it	PP	it
'	''	'
s	NNS	<unknown>
not	RB	not
just	RB	just
that	IN	that
we	PP	we
know	VBP	know
that	IN	that
climate	NN	climate
change	NN	change
is	VBZ	be
happening	VBG	happen
,	,	,
we	PP	we
know	VBP	know
that	IN	that
greenhouse	NN	greenhouse
gases	NNS	gas
are	VBP	be
a	DT	a
major	JJ	major
part	NN	part
of	IN	of
the	DT	the
reason	NN	reason
why	WRB	why
.	SENT	.
So	RB	so
now	RB	now
because	IN	because
there	RB	there
all	PDT	all
these	DT	these
different	JJ	different
things	NNS	thing
that	WDT	that
scientists	NNS	scientist
do	VBP	do
,	,	,
the	DT	the
philosopher	NN	philosopher
Paul	NP	Paul
Feyerabend	NP	Feyerabend
famously	RB	famously
said	VBD	say
,	,	,
"	``	"
The	DT	the
only	JJ	only
principle	NN	principle
in	IN	in
science	NN	science
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
inhibit	VBP	inhibit
progress	NN	progress
is	VBZ	be
:	:	:
anything	NN	anything
goes	VBZ	go
.	SENT	.
"	''	"
Now	RB	now
this	DT	this
quotation	NN	quotation
has	VBZ	have
often	RB	often
been	VBN	be
taken	VBN	take
out	RP	out
of	IN	of
context	NN	context
,	,	,
because	IN	because
Feyerabend	NP	Feyerabend
was	VBD	be
not	RB	not
actually	RB	actually
saying	VBG	say
that	IN	that
in	IN	in
science	NN	science
anything	NN	anything
goes	VBZ	go
.	SENT	.
What	WP	what
he	PP	he
was	VBD	be
saying	VBG	say
was	VBD	be
,	,	,
actually	RB	actually
the	DT	the
full	JJ	full
quotation	NN	quotation
is	VBZ	be
,	,	,
"	``	"
If	IN	if
you	PP	you
press	VBP	press
me	PP	me
to	TO	to
say	VB	say
what	WP	what
is	VBZ	be
the	DT	the
method	NN	method
of	IN	of
science	NN	science
,	,	,
I	PP	I
would	MD	would
have	VB	have
to	TO	to
say	VB	say
:	:	:
anything	NN	anything
goes	VBZ	go
.	SENT	.
"	``	"
What	WP	what
he	PP	he
was	VBD	be
trying	VBG	try
to	TO	to
say	VB	say
is	VBZ	be
that	IN	that
scientists	NNS	scientist
do	VBP	do
a	DT	a
lot	NN	lot
of	IN	of
different	JJ	different
things	NNS	thing
.	SENT	.
Scientists	NNS	scientist
are	VBP	be
creative	JJ	creative
.	SENT	.
But	CC	but
then	RB	then
this	DT	this
pushes	VBZ	push
the	DT	the
question	NN	question
back	RB	back
:	:	:
If	IN	if
scientists	NNS	scientist
don	NN	don
'	POS	'
t	NN	t
use	NN	use
a	DT	a
single	JJ	single
method	NN	method
,	,	,
then	RB	then
how	WRB	how
do	VBP	do
they	PP	they
decide	VBP	decide
what	WP	what
'	POS	'
s	NN	S
right	NN	right
and	CC	and
what	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
?	SENT	?
And	CC	and
who	WP	who
judges	NNS	judge
?	SENT	?
And	CC	and
the	DT	the
answer	NN	answer
is	VBZ	be
,	,	,
scientists	NNS	scientist
judge	NN	judge
,	,	,
and	CC	and
they	PP	they
judge	VBP	judge
by	IN	by
judging	VBG	judge
evidence	NN	evidence
.	SENT	.
Scientists	NNS	scientist
collect	VBP	collect
evidence	NN	evidence
in	IN	in
many	JJ	many
different	JJ	different
ways	NNS	way
,	,	,
but	CC	but
however	RB	however
they	PP	they
collect	VBP	collect
it	PP	it
,	,	,
they	PP	they
have	VBP	have
to	TO	to
subject	VB	subject
it	PP	it
to	TO	to
scrutiny	NN	scrutiny
.	SENT	.
And	CC	and
this	DT	this
led	VBD	lead
the	DT	the
sociologist	NN	sociologist
Robert	NP	Robert
Merton	NP	Merton
to	TO	to
focus	VB	focus
on	IN	on
this	DT	this
question	NN	question
of	IN	of
how	WRB	how
scientists	NNS	scientist
scrutinize	VBP	scrutinize
data	NNS	datum
and	CC	and
evidence	NN	evidence
,	,	,
and	CC	and
he	PP	he
said	VBD	say
they	PP	they
do	VBP	do
it	PP	it
in	IN	in
a	DT	a
way	NN	way
he	PP	he
called	VBD	call
"	``	"
organized	JJ	organized
skepticism	NN	skepticism
.	SENT	.
"	''	"
And	CC	and
by	IN	by
that	WDT	that
he	PP	he
meant	VBD	mean
it	PP	it
'	''	'
s	NNS	<unknown>
organized	VBN	organize
because	IN	because
they	PP	they
do	VBP	do
it	PP	it
collectively	RB	collectively
,	,	,
they	PP	they
do	VBP	do
it	PP	it
as	IN	as
a	DT	a
group	NN	group
,	,	,
and	CC	and
skepticism	NN	skepticism
,	,	,
because	IN	because
they	PP	they
do	VBP	do
it	PP	it
from	IN	from
a	DT	a
position	NN	position
of	IN	of
distrust	NN	distrust
.	SENT	.
That	DT	that
is	VBZ	be
to	TO	to
say	VB	say
,	,	,
the	DT	the
burden	NN	burden
of	IN	of
proof	NN	proof
is	VBZ	be
on	IN	on
the	DT	the
person	NN	person
with	IN	with
a	DT	a
novel	NN	novel
claim	NN	claim
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
sense	NN	sense
,	,	,
science	NN	science
is	VBZ	be
intrinsically	RB	intrinsically
conservative	JJ	conservative
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
quite	RB	quite
hard	JJ	hard
to	TO	to
persuade	VB	persuade
the	DT	the
scientific	JJ	scientific
community	NN	community
to	TO	to
say	VB	say
,	,	,
"	``	"
Yes	UH	yes
,	,	,
we	PP	we
know	VBP	know
something	NN	something
,	,	,
this	DT	this
is	VBZ	be
true	JJ	true
.	SENT	.
"	''	"
So	RB	so
despite	IN	despite
the	DT	the
popularity	NN	popularity
of	IN	of
the	DT	the
concept	NN	concept
of	IN	of
paradigm	NN	paradigm
shifts	NNS	shift
,	,	,
what	WP	what
we	PP	we
find	VBP	find
is	VBZ	be
that	IN	that
actually	RB	actually
,	,	,
really	RB	really
major	JJ	major
changes	NNS	change
in	IN	in
scientific	JJ	scientific
thinking	NN	thinking
are	VBP	be
relatively	RB	relatively
rare	JJ	rare
in	IN	in
the	DT	the
history	NN	history
of	IN	of
science	NN	science
.	SENT	.
So	IN	so
finally	RB	finally
that	WDT	that
brings	VBZ	bring
us	PP	us
to	TO	to
one	CD	one
more	JJR	more
idea	NN	idea
:	:	:
If	IN	if
scientists	NNS	scientist
judge	NN	judge
evidence	NN	evidence
collectively	RB	collectively
,	,	,
this	DT	this
has	VBZ	have
led	VBN	lead
historians	NNS	historian
to	TO	to
focus	VB	focus
on	IN	on
the	DT	the
question	NN	question
of	IN	of
consensus	NN	consensus
,	,	,
and	CC	and
to	TO	to
say	VB	say
that	IN	that
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
,	,	,
what	WP	what
science	NN	science
is	VBZ	be
,	,	,
what	WP	what
scientific	JJ	scientific
knowledge	NN	knowledge
is	VBZ	be
,	,	,
is	VBZ	be
the	DT	the
consensus	NN	consensus
of	IN	of
the	DT	the
scientific	JJ	scientific
experts	NNS	expert
who	WP	who
through	IN	through
this	DT	this
process	NN	process
of	IN	of
organized	JJ	organized
scrutiny	NN	scrutiny
,	,	,
collective	JJ	collective
scrutiny	NN	scrutiny
,	,	,
have	VBP	have
judged	VBN	judge
the	DT	the
evidence	NN	evidence
and	CC	and
come	VB	come
to	TO	to
a	DT	a
conclusion	NN	conclusion
about	IN	about
it	PP	it
,	,	,
either	CC	either
yea	NN	yea
or	CC	or
nay	NN	nay
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
think	VB	think
of	IN	of
scientific	JJ	scientific
knowledge	NN	knowledge
as	IN	as
a	DT	a
consensus	NN	consensus
of	IN	of
experts	NNS	expert
.	SENT	.
We	PP	we
can	MD	can
also	RB	also
think	VB	think
of	IN	of
science	NN	science
as	IN	as
being	VBG	be
a	DT	a
kind	NN	kind
of	IN	of
a	DT	a
jury	NN	jury
,	,	,
except	IN	except
it	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
special	JJ	special
kind	NN	kind
of	IN	of
jury	NN	jury
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
jury	NN	jury
of	IN	of
your	PP$	your
peers	NNS	peer
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
jury	NN	jury
of	IN	of
geeks	NNS	geek
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
jury	NN	jury
of	IN	of
men	NNS	man
and	CC	and
women	NNS	woman
with	IN	with
Ph	NN	Ph
.	SENT	.
D	LS	d
.	SENT	.
s	NNS	<unknown>
,	,	,
and	CC	and
unlike	IN	unlike
a	DT	a
conventional	JJ	conventional
jury	NN	jury
,	,	,
which	WDT	which
has	VBZ	have
only	RB	only
two	CD	two
choices	NNS	choice
,	,	,
guilty	JJ	guilty
or	CC	or
not	RB	not
guilty	JJ	guilty
,	,	,
the	DT	the
scientific	JJ	scientific
jury	NN	jury
actually	RB	actually
has	VBZ	have
a	DT	a
number	NN	number
of	IN	of
choices	NNS	choice
.	SENT	.
Scientists	NNS	scientist
can	MD	can
say	VB	say
yes	UH	yes
,	,	,
something	NN	something
'	POS	'
s	NNS	<unknown>
true	JJ	true
.	SENT	.
Scientists	NNS	scientist
can	MD	can
say	VB	say
no	RB	no
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
false	JJ	false
.	SENT	.
Or	CC	or
,	,	,
they	PP	they
can	MD	can
say	VB	say
,	,	,
well	RB	well
it	PP	it
might	MD	might
be	VB	be
true	JJ	true
but	CC	but
we	PP	we
need	VBP	need
to	TO	to
work	VB	work
more	RBR	more
and	CC	and
collect	VBP	collect
more	JJR	more
evidence	NN	evidence
.	SENT	.
Or	CC	or
,	,	,
they	PP	they
can	MD	can
say	VB	say
it	PP	it
might	MD	might
be	VB	be
true	JJ	true
,	,	,
but	CC	but
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
how	WRB	how
to	TO	to
answer	VB	answer
the	DT	the
question	NN	question
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
put	VB	put
it	PP	it
aside	RP	aside
and	CC	and
maybe	RB	maybe
we	PP	we
'	POS	'
ll	NNS	<unknown>
come	VBP	come
back	RB	back
to	TO	to
it	PP	it
later	RBR	later
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
scientists	NNS	scientist
call	VBP	call
"	``	"
intractable	JJ	intractable
.	SENT	.
"	''	"
But	CC	but
this	DT	this
leads	VBZ	lead
us	PP	us
to	TO	to
one	CD	one
final	JJ	final
problem	NN	problem
:	:	:
If	IN	if
science	NN	science
is	VBZ	be
what	WP	what
scientists	NNS	scientist
say	VBP	say
it	PP	it
is	VBZ	be
,	,	,
then	RB	then
isn	NP	isn
'	POS	'
t	NN	t
that	IN	that
just	RB	just
an	DT	an
appeal	NN	appeal
to	TO	to
authority	NN	authority
?	SENT	?
And	CC	and
weren	NNS	<unknown>
'	POS	'
t	NN	t
we	PP	we
all	RB	all
taught	VBD	teach
in	IN	in
school	NN	school
that	IN	that
the	DT	the
appeal	NN	appeal
to	TO	to
authority	NN	authority
is	VBZ	be
a	DT	a
logical	JJ	logical
fallacy	NN	fallacy
?	SENT	?
Well	RB	well
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
paradox	NN	paradox
of	IN	of
modern	JJ	modern
science	NN	science
,	,	,
the	DT	the
paradox	NN	paradox
of	IN	of
the	DT	the
conclusion	NN	conclusion
I	PP	I
think	VBP	think
historians	NNS	historian
and	CC	and
philosophers	NNS	philosopher
and	CC	and
sociologists	NNS	sociologist
have	VBP	have
come	VBN	come
to	TO	to
,	,	,
that	IN	that
actually	RB	actually
science	NN	science
is	VBZ	be
the	DT	the
appeal	NN	appeal
to	TO	to
authority	NN	authority
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
authority	NN	authority
of	IN	of
the	DT	the
individual	NN	individual
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
smart	JJ	smart
that	DT	that
individual	NN	individual
is	VBZ	be
,	,	,
like	IN	like
Plato	NP	Plato
or	CC	or
Socrates	NP	Socrates
or	CC	or
Einstein	NP	Einstein
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
authority	NN	authority
of	IN	of
the	DT	the
collective	JJ	collective
community	NN	community
.	SENT	.
You	PP	you
can	MD	can
think	VB	think
of	IN	of
it	PP	it
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
wisdom	NN	wisdom
of	IN	of
the	DT	the
crowd	NN	crowd
,	,	,
but	CC	but
a	DT	a
very	RB	very
special	JJ	special
kind	NN	kind
of	IN	of
crowd	NN	crowd
.	SENT	.
Science	NP	Science
does	VBZ	do
appeal	NN	appeal
to	TO	to
authority	NN	authority
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
based	VBN	base
on	IN	on
any	DT	any
individual	NN	individual
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
smart	JJ	smart
that	DT	that
individual	NN	individual
may	MD	may
be	VB	be
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
based	VBN	base
on	IN	on
the	DT	the
collective	JJ	collective
wisdom	NN	wisdom
,	,	,
the	DT	the
collective	JJ	collective
knowledge	NN	knowledge
,	,	,
the	DT	the
collective	JJ	collective
work	NN	work
,	,	,
of	IN	of
all	DT	all
