Sergey	NP	Sergey
this	DT	this
.	SENT	.
Mendel	NP	Mendel
,	,	,
who	WP	who
was	VBD	be
supposed	VBN	suppose
to	TO	to
be	VB	be
teaching	VBG	teach
high-school	JJ	high-school
students	NNS	student
,	,	,
actually	RB	actually
,	,	,
you	PP	you
know	VBP	know
,	,	,
discovered	VBD	discover
the	DT	the
laws	NNS	law
of	IN	of
genetics	NNS	genetics
—	:	-
as	IN	as
a	DT	a
hobby	NN	hobby
,	,	,
basically	RB	basically
.	SENT	.
So	RB	so
many	JJ	many
,	,	,
many	JJ	many
useful	JJ	useful
things	NNS	thing
come	VBP	come
out	RP	out
of	IN	of
this	DT	this
.	SENT	.
And	CC	and
News	NP	News
,	,	,
which	WDT	which
I	PP	I
just	RB	just
mentioned	VBD	mention
,	,	,
was	VBD	be
started	VBN	start
by	IN	by
a	DT	a
researcher	NN	researcher
.	SENT	.
And	CC	and
he	PP	he
just	RB	just
—	:	-
he	PP	he
—	:	-
after	IN	after
9	CD	@card@
/	SYM	/
11	CD	@card@
,	,	,
he	PP	he
got	VBD	get
really	RB	really
interested	JJ	interested
in	IN	in
the	DT	the
news	NN	news
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
I	PP	I
look	VBP	look
at	IN	at
the	DT	the
news	NN	news
better	RBR	well
?	SENT	?
"	''	"
And	CC	and
so	RB	so
he	PP	he
started	VBD	start
clustering	VBG	cluster
it	PP	it
by	IN	by
category	NN	category
,	,	,
and	CC	and
then	RB	then
he	PP	he
started	VBD	start
using	VBG	use
it	PP	it
,	,	,
and	CC	and
then	RB	then
his	PP$	his
friends	NNS	friend
started	VBD	start
using	VBG	use
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
,	,	,
besides	IN	besides
just	RB	just
looking	VBG	look
cute	JJ	cute
on	IN	on
a	DT	a
baby	NN	baby
'	POS	'
s	NN	S
bottom	NN	bottom
,	,	,
we	PP	we
made	VBD	make
it	PP	it
a	DT	a
Googlette	NP	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
basically	RB	basically
a	DT	a
small	JJ	small
project	NN	project
at	IN	at
Google	NP	<unknown>
.	SENT	.
So	IN	so
it	PP	it
'	''	'
d	SYM	d
be	VB	be
like	IN	like
three	CD	three
people	NNS	people
,	,	,
or	CC	or
something	NN	something
like	IN	like
that	DT	that
,	,	,
and	CC	and
they	PP	they
would	MD	would
try	VB	try
to	TO	to
make	VB	make
a	DT	a
product	NN	product
.	SENT	.
And	CC	and
we	PP	we
wouldn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
be	VB	be
sure	JJ	sure
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
work	VB	work
or	CC	or
not	RB	not
.	SENT	.
And	CC	and
in	IN	in
News	NP	News
'	POS	'
case	NN	case
,	,	,
you	PP	you
know	VBP	know
,	,	,
they	PP	they
had	VBD	have
a	DT	a
couple	NN	couple
of	IN	of
people	NNS	people
working	VBG	work
on	IN	on
it	PP	it
for	IN	for
a	DT	a
while	NN	while
,	,	,
and	CC	and
then	RB	then
more	JJR	more
and	CC	and
more	JJR	more
people	NNS	people
started	VBD	start
using	VBG	use
it	PP	it
,	,	,
and	CC	and
then	RB	then
we	PP	we
put	VBP	put
it	PP	it
out	RP	out
on	IN	on
the	DT	the
Internet	NN	Internet
,	,	,
and	CC	and
more	JJR	more
and	CC	and
more	JJR	more
people	NNS	people
started	VBD	start
using	VBG	use
it	PP	it
.	SENT	.
And	CC	and
now	RB	now
it	PP	it
'	POS	'
s	NN	S
a	DT	a
real	JJ	real
,	,	,
full-blown	JJ	full-blown
project	NN	project
with	IN	with
more	JJR	more
people	NNS	people
on	IN	on
it	PP	it
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
how	WRB	how
we	PP	we
keep	VBP	keep
our	PP$	our
innovation	NN	innovation
running	NN	running
.	SENT	.
I	PP	I
think	VBP	think
usually	RB	usually
,	,	,
as	IN	as
companies	NNS	company
get	VBP	get
bigger	JJR	big
,	,	,
they	PP	they
find	VBP	find
it	PP	it
really	RB	really
hard	JJ	hard
to	TO	to
have	VB	have
small	JJ	small
,	,	,
innovative	JJ	innovative
projects	NNS	project
.	SENT	.
And	CC	and
we	PP	we
had	VBD	have
this	DT	this
problem	NN	problem
,	,	,
too	RB	too
,	,	,
for	IN	for
a	DT	a
while	NN	while
,	,	,
and	CC	and
we	PP	we
said	VBD	say
,	,	,
"	``	"
Oh	UH	oh
,	,	,
we	PP	we
really	RB	really
need	VBP	need
a	DT	a
new	JJ	new
concept	NN	concept
.	SENT	.
"	``	"
You	PP	you
know	VBP	know
,	,	,
the	DT	the
Googlettes	NP	<unknown>
—	:	-
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
small	JJ	small
project	NN	project
that	IN	that
we	PP	we
'	POS	'
re	NN	re
not	RB	not
quite	RB	quite
sure	JJ	sure
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
work	VB	work
or	CC	or
not	RB	not
,	,	,
but	CC	but
we	PP	we
hope	VBP	hope
it	PP	it
will	MD	will
,	,	,
and	CC	and
if	IN	if
we	PP	we
do	VBP	do
enough	RB	enough
of	IN	of
them	PP	them
,	,	,
some	DT	some
of	IN	of
them	PP	them
will	MD	will
really	RB	really
work	VB	work
and	CC	and
turn	VB	turn
out	RP	out
,	,	,
such	JJ	such
as	IN	as
News	NP	News
.	SENT	.
But	CC	but
then	RB	then
we	PP	we
had	VBD	have
a	DT	a
problem	NN	problem
because	IN	because
then	RB	then
we	PP	we
had	VBD	have
over	RB	over
100	CD	@card@
projects	NNS	project
.	SENT	.
And	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
about	RB	about
all	RB	all
of	IN	of
you	PP	you
,	,	,
but	CC	but
I	PP	I
have	VBP	have
trouble	NN	trouble
keeping	VBG	keep
100	CD	@card@
things	NNS	thing
in	IN	in
my	PP$	my
head	NN	head
at	IN	at
once	RB	once
.	SENT	.
And	CC	and
we	PP	we
found	VBD	find
that	IN	that
if	IN	if
we	PP	we
just	RB	just
wrote	VBD	write
all	DT	all
of	IN	of
them	PP	them
down	RB	down
and	CC	and
ordered	VBD	order
them	PP	them
—	:	-
and	CC	and
these	DT	these
are	VBP	be
kind	NN	kind
of	IN	of
made	VBN	make
up	RP	up
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
really	RB	really
pay	VB	pay
attention	NN	attention
to	TO	to
them	PP	them
.	SENT	.
For	IN	for
example	NN	example
,	,	,
the	DT	the
"	``	"
Buy	VB	buy
Iceland	NP	Iceland
"	''	"
was	VBD	be
from	IN	from
a	DT	a
media	NNS	medium
article	NN	article
.	SENT	.
We	PP	we
would	MD	would
never	RB	never
do	VB	do
such	PDT	such
a	DT	a
crazy	JJ	crazy
thing	NN	thing
,	,	,
but	CC	but
—	:	-
in	IN	in
any	DT	any
case	NN	case
,	,	,
we	PP	we
found	VBD	find
if	IN	if
we	PP	we
just	RB	just
basically	RB	basically
wrote	VBD	write
them	PP	them
all	DT	all
down	RP	down
and	CC	and
ordered	VBD	order
them	PP	them
,	,	,
that	IN	that
most	JJS	most
people	NNS	people
would	MD	would
actually	RB	actually
agree	VB	agree
what	WP	what
the	DT	the
ordering	VBG	order
should	MD	should
be	VB	be
.	SENT	.
And	CC	and
this	DT	this
was	VBD	be
kind	NN	kind
of	IN	of
a	DT	a
surprise	NN	surprise
to	TO	to
me	PP	me
,	,	,
but	CC	but
we	PP	we
found	VBD	find
that	IN	that
as	RB	as
long	RB	long
as	IN	as
you	PP	you
keep	VBP	keep
the	DT	the
100	CD	@card@
things	NNS	thing
in	IN	in
your	PP$	your
head	NN	head
,	,	,
which	WDT	which
you	PP	you
did	VBD	do
by	IN	by
writing	VBG	write
them	PP	them
down	RP	down
,	,	,
that	IN	that
you	PP	you
could	MD	could
do	VB	do
a	DT	a
pretty	RB	pretty
good	JJ	good
job	NN	job
deciding	VBG	decide
what	WP	what
to	TO	to
do	VB	do
and	CC	and
where	WRB	where
to	TO	to
put	VB	put
your	PP$	your
resources	NNS	resource
.	SENT	.
And	CC	and
so	RB	so
that	RB	that
'	''	'
s	NNS	<unknown>
basically	RB	basically
what	WP	what
we	PP	we
'	POS	'
ve	NNS	<unknown>
done	VBN	do
since	IN	since
we	PP	we
instituted	VBD	institute
that	IN	that
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
has	VBZ	have
really	RB	really
allowed	VBN	allow
us	PP	us
to	TO	to
be	VB	be
innovative	JJ	innovative
and	CC	and
still	RB	still
stay	VB	stay
reasonably	RB	reasonably
well-organized	JJ	well-organized
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
we	PP	we
discovered	VBN	discover
is	VBZ	be
that	IN	that
people	NNS	people
like	VBP	like
to	TO	to
work	VB	work
on	IN	on
things	NNS	thing
that	WDT	that
are	VBP	be
important	JJ	important
,	,	,
and	CC	and
so	RB	so
naturally	RB	naturally
,	,	,
people	NNS	people
sort	RB	sort
of	IN	of
migrate	VB	migrate
to	TO	to
the	DT	the
things	NNS	thing
that	WDT	that
are	VBP	be
high	JJ	high
priorities	NNS	priority
.	SENT	.
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
highlight	VB	highlight
a	DT	a
couple	NN	couple
of	IN	of
things	NNS	thing
that	WDT	that
are	VBP	be
new	JJ	new
,	,	,
or	CC	or
you	PP	you
might	MD	might
not	RB	not
know	VB	know
about	RB	about
.	SENT	.
And	CC	and
the	DT	the
top	JJ	top
thing	NN	thing
,	,	,
actually	RB	actually
,	,	,
is	VBZ	be
the	DT	the
Deskbar	NP	<unknown>
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
new	JJ	new
—	:	-
how	WRB	how
many	JJ	many
of	IN	of
you	PP	you
use	VBP	use
the	DT	the
Google	NP	<unknown>
Toolbar	NP	<unknown>
?	SENT	?
Raise	VB	raise
your	PP$	your
hands	NNS	hand
.	SENT	.
How	WRB	how
many	JJ	many
of	IN	of
you	PP	you
use	VBP	use
the	DT	the
Deskbar	NP	<unknown>
?	SENT	?
All	DT	all
right	NN	right
,	,	,
see	VBP	see
?	SENT	?
You	PP	you
guys	VBZ	guy
should	MD	should
try	VB	try
it	PP	it
out	RP	out
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
go	VBP	go
to	TO	to
our	PP$	our
site	NN	site
and	CC	and
search	NN	search
for	IN	for
"	``	"
Deskbar	NP	<unknown>
,	,	,
"	''	"
you	PP	you
'	POS	'
ll	NNS	<unknown>
get	VBP	get
this	DT	this
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
is	VBZ	be
,	,	,
instead	RB	instead
of	IN	of
a	DT	a
toolbar	NN	<unknown>
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
just	RB	just
present	VB	present
all	PDT	all
the	DT	the
time	NN	time
on	IN	on
your	PP$	your
screen	NN	screen
on	IN	on
the	DT	the
bottom	NN	bottom
,	,	,
and	CC	and
you	PP	you
can	MD	can
do	VB	do
searches	NNS	search
really	RB	really
easily	RB	easily
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
like	IN	like
a	DT	a
better	JJR	good
version	NN	version
of	IN	of
the	DT	the
toolbar	NN	<unknown>
.	SENT	.
Thank	VB	thank
you	PP	you
,	,	,
Sergey	NP	Sergey
.	SENT	.
This	DT	this
is	VBZ	be
another	DT	another
example	NN	example
of	IN	of
a	DT	a
project	NN	project
that	IN	that
somebody	NN	somebody
at	IN	at
Google	NP	<unknown>
was	VBD	be
really	RB	really
passionate	JJ	passionate
about	RB	about
,	,	,
and	CC	and
they	PP	they
just	RB	just
,	,	,
they	PP	they
got	VBD	get
going	VBG	go
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
really	RB	really
,	,	,
really	RB	really
a	DT	a
great	JJ	great
product	NN	product
,	,	,
and	CC	and
really	RB	really
taking	VBG	take
off	RP	off
.	SENT	.
Google	NN	<unknown>
Answers	NNS	answer
is	VBZ	be
something	NN	something
we	PP	we
started	VBD	start
,	,	,
which	WDT	which
is	VBZ	be
really	RB	really
cool	JJ	cool
,	,	,
which	WDT	which
lets	VBZ	let
you	PP	you
—	:	-
for	IN	for
five	CD	five
to	TO	to
100	CD	@card@
dollars	NNS	dollar
,	,	,
you	PP	you
can	MD	can
type	VB	type
a	DT	a
question	NN	question
in	IN	in
,	,	,
and	CC	and
then	RB	then
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
pool	NN	pool
of	IN	of
researchers	NNS	researcher
that	WDT	that
go	VBP	go
out	RP	out
and	CC	and
research	VB	research
it	PP	it
for	IN	for
you	PP	you
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
guaranteed	VBD	guarantee
and	CC	and
all	PDT	all
that	DT	that
,	,	,
and	CC	and
you	PP	you
can	MD	can
get	VB	get
actually	RB	actually
very	RB	very
good	JJ	good
answers	NNS	answer
to	TO	to
things	NNS	thing
without	IN	without
spending	VBG	spend
all	PDT	all
that	DT	that
time	NN	time
yourself	PP	yourself
.	SENT	.
Froogle	NP	<unknown>
lets	VBZ	let
you	PP	you
search	NN	search
shopping	NN	shopping
information	NN	information
,	,	,
and	CC	and
Blogger	NP	<unknown>
lets	VBZ	let
you	PP	you
publish	VB	publish
things	NNS	thing
.	SENT	.
But	CC	but
all	DT	all
of	IN	of
these	DT	these
—	:	-
well	RB	well
,	,	,
these	DT	these
were	VBD	be
all	DT	all
sort	NN	sort
of	IN	of
innovative	JJ	innovative
things	NNS	thing
that	IN	that
we	PP	we
did	VBD	do
that	DT	that
—	:	-
you	PP	you
know	VBP	know
,	,	,
we	PP	we
try	VBP	try
many	JJ	many
,	,	,
many	JJ	many
different	JJ	different
things	NNS	thing
in	IN	in
our	PP$	our
company	NN	company
.	SENT	.
We	PP	we
also	RB	also
like	VBP	like
to	TO	to
innovate	VB	innovate
in	IN	in
our	PP$	our
physical	JJ	physical
space	NN	space
,	,	,
and	CC	and
we	PP	we
noticed	VBD	notice
in	IN	in
meetings	NNS	meeting
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
have	VBP	have
to	TO	to
wait	VB	wait
a	DT	a
long	JJ	long
time	NN	time
for	IN	for
projectors	NNS	projector
to	TO	to
turn	VB	turn
on	RP	on
and	CC	and
off	RP	off
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
noisy	JJ	noisy
,	,	,
so	RB	so
people	NNS	people
shut	VBD	shut
them	PP	them
off	RP	off
.	SENT	.
And	CC	and
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
that	WDT	that
,	,	,
so	IN	so
we	PP	we
actually	RB	actually
,	,	,
in	IN	in
maybe	RB	maybe
a	DT	a
couple	NN	couple
of	IN	of
weeks	NNS	week
,	,	,
we	PP	we
built	VBD	build
these	DT	these
little	JJ	little
enclosures	NNS	enclosure
that	WDT	that
enclosed	VBD	enclose
the	DT	the
projectors	NNS	projector
,	,	,
and	CC	and
so	RB	so
we	PP	we
can	MD	can
leave	VB	leave
them	PP	them
on	IN	on
all	PDT	all
the	DT	the
time	NN	time
and	CC	and
they	PP	they
'	POS	'
re	NN	re
completely	RB	completely
silent	JJ	silent
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
result	NN	result
,	,	,
we	PP	we
were	VBD	be
able	JJ	able
to	TO	to
build	VB	build
some	DT	some
software	NN	software
that	WDT	that
also	RB	also
lets	VBZ	let
us	PP	us
manage	VB	manage
a	DT	a
meeting	NN	meeting
,	,	,
so	RB	so
when	WRB	when
you	PP	you
walk	VBP	walk
into	IN	into
a	DT	a
meeting	NN	meeting
room	NN	room
now	RB	now
,	,	,
it	PP	it
lists	VBZ	list
all	PDT	all
the	DT	the
meetings	NNS	meeting
that	WDT	that
are	VBP	be
happening	VBG	happen
,	,	,
you	PP	you
can	MD	can
very	RB	very
easily	RB	easily
take	VB	take
notes	NNS	note
,	,	,
and	CC	and
they	PP	they
just	RB	just
get	VBP	get
emailed	JJ	<unknown>
automatically	RB	automatically
to	TO	to
all	PDT	all
the	DT	the
people	NNS	people
that	WDT	that
were	VBD	be
present	JJ	present
in	IN	in
the	DT	the
meeting	NN	meeting
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
become	VBP	become
more	JJR	more
of	IN	of
a	DT	a
global	JJ	global
company	NN	company
,	,	,
we	PP	we
find	VBP	find
these	DT	these
things	NNS	thing
really	RB	really
affect	VB	affect
us	PP	us
—	:	-
you	PP	you
know	VBP	know
,	,	,
can	MD	can
we	PP	we
work	VB	work
effectively	RB	effectively
with	IN	with
people	NNS	people
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
in	IN	in
the	DT	the
room	NN	room
?	SENT	?
And	CC	and
things	NNS	thing
like	IN	like
that	DT	that
.	SENT	.
And	CC	and
simple	JJ	simple
things	NNS	thing
like	IN	like
this	DT	this
can	MD	can
really	RB	really
make	VB	make
a	DT	a
big	JJ	big
difference	NN	difference
.	SENT	.
We	PP	we
also	RB	also
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
engineers	NNS	engineer
in	IN	in
those	DT	those
meetings	NNS	meeting
,	,	,
and	CC	and
they	PP	they
don	NN	don
'	POS	'
t	NN	t
always	RB	always
do	VBP	do
their	PP$	their
laundry	NN	laundry
as	RB	as
much	RB	much
as	IN	as
they	PP	they
should	MD	should
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
found	VBD	find
it	PP	it
was	VBD	be
pretty	RB	pretty
helpful	JJ	helpful
to	TO	to
have	VB	have
laundry	NN	laundry
machines	NNS	machine
,	,	,
for	IN	for
our	PP$	our
younger	JJR	young
employees	NNS	employee
especially	RB	especially
,	,	,
and	NP	and
.	SENT	.
.	SENT	.
.	SENT	.
we	PP	we
also	RB	also
allow	VBP	allow
dogs	NNS	dog
and	CC	and
things	NNS	thing
like	VBP	like
that	IN	that
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
,	,	,
I	PP	I
think	VBP	think
,	,	,
a	DT	a
really	RB	really
fun	NN	fun
culture	NN	culture
at	IN	at
our	PP$	our
company	NN	company
,	,	,
which	WDT	which
helps	VBZ	help
people	NNS	people
work	VB	work
and	CC	and
enjoy	VB	enjoy
what	WP	what
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
This	DT	this
is	VBZ	be
actually	RB	actually
our	PP$	our
"	``	"
cult	NN	cult
picture	NN	picture
.	SENT	.
"	``	"
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
show	VB	show
quickly	RB	quickly
.	SENT	.
We	PP	we
had	VBD	have
this	DT	this
on	IN	on
our	PP$	our
website	NN	website
for	IN	for
a	DT	a
while	NN	while
,	,	,
but	CC	but
we	PP	we
found	VBD	find
that	IN	that
after	IN	after
we	PP	we
put	VBP	put
it	PP	it
on	IN	on
our	PP$	our
website	NN	website
,	,	,
we	PP	we
didn	NNS	<unknown>
'	POS	'
t	NN	t
get	VB	get
any	DT	any
job	NN	job
applications	NNS	application
anymore	RB	anymore
.	SENT	.
But	CC	but
anyway	RB	anyway
,	,	,
every	DT	every
year	NN	year
we	PP	we
'	POS	'
ve	NN	ve
taken	VBN	take
the	DT	the
whole	JJ	whole
company	NN	company
on	IN	on
a	DT	a
ski	JJ	ski
trip	NN	trip
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
work	NN	work
happens	VBZ	happen
in	IN	in
companies	NNS	company
from	IN	from
people	NNS	people
knowing	VBG	know
each	DT	each
other	JJ	other
,	,	,
and	CC	and
informally	RB	informally
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ve	NNS	<unknown>
done	VBN	do
a	DT	a
good	JJ	good
job	NN	job
encouraging	VBG	encourage
that	DT	that
.	SENT	.
It	PP	it
makes	VBZ	make
it	PP	it
a	DT	a
really	RB	really
fun	NN	fun
place	NN	place
to	TO	to
work	VB	work
.	SENT	.
Along	IN	along
with	IN	with
our	PP$	our
logos	NNS	logo
,	,	,
too	RB	too
,	,	,
which	WDT	which
I	PP	I
think	VBP	think
really	RB	really
embody	VB	embody
our	PP$	our
culture	NN	culture
when	WRB	when
we	PP	we
change	VBP	change
things	NNS	thing
.	SENT	.
In	IN	in
the	DT	the
early	JJ	early
days	NNS	day
,	,	,
we	PP	we
were	VBD	be
actually	RB	actually
advised	VBN	advise
we	PP	we
should	MD	should
never	RB	never
change	VB	change
our	PP$	our
logo	NN	logo
because	IN	because
we	PP	we
should	MD	should
establish	VB	establish
our	PP$	our
brand	NN	brand
,	,	,
you	PP	you
know	VBP	know
,	,	,
because	RB	because
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
'	POS	'
d	NN	d
never	RB	never
want	VBP	want
to	TO	to
change	VB	change
your	PP$	your
logo	NN	logo
.	SENT	.
You	PP	you
want	VBP	want
it	PP	it
to	TO	to
be	VB	be
consistent	JJ	consistent
.	SENT	.
And	CC	and
we	PP	we
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
sound	NN	sound
so	IN	so
much	JJ	much
fun	NN	fun
.	SENT	.
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
we	PP	we
try	VBP	try
changing	VBG	change
it	PP	it
every	DT	every
day	NN	day
?	SENT	?
"	``	"
One	CD	one
of	IN	of
the	DT	the
things	NNS	thing
that	WDT	that
really	RB	really
excites	VBZ	excite
me	PP	me
about	IN	about
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
now	RB	now
is	VBZ	be
we	PP	we
have	VBP	have
this	DT	this
thing	NN	thing
called	VBN	call
AdSense	NP	<unknown>
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
a	DT	a
little	JJ	little
bit	NN	bit
foreshadowing	VBG	foreshadow
—	:	-
this	DT	this
is	VBZ	be
from	IN	from
before	IN	before
Dean	NP	Dean
dropped	VBD	drop
out	RP	out
.	SENT	.
But	CC	but
the	DT	the
idea	NN	idea
is	VBZ	be
,	,	,
like	VB	like
,	,	,
on	IN	on
a	DT	a
newspaper	NN	newspaper
,	,	,
for	IN	for
example	NN	example
,	,	,
we	PP	we
show	VBP	show
you	PP	you
relevant	JJ	relevant
ads	NNS	ad
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
hard	JJ	hard
to	TO	to
read	VB	read
,	,	,
but	CC	but
this	DT	this
says	VBZ	say
"	``	"
Battle	NP	Battle
for	IN	for
New	NP	New
Hampshire	NP	Hampshire
:	:	:
Howard	NP	Howard
Dean	NP	Dean
for	IN	for
President	NP	President
"	''	"
—	:	-
articles	NNS	article
on	IN	on
Howard	NP	Howard
Dean	NP	Dean
.	SENT	.
And	CC	and
these	DT	these
ads	NNS	ad
are	VBP	be
generated	VBN	generate
automatically	RB	automatically
—	:	-
like	IN	like
in	IN	in
this	DT	this
case	NN	case
,	,	,
on	IN	on
the	DT	the
Washington	NP	Washington
Post	NP	Post
—	:	-
from	IN	from
the	DT	the
content	NN	content
on	IN	on
the	DT	the
site	NN	site
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
use	VBP	use
our	PP$	our
over	IN	over
150	CD	@card@
,	,	,
000	CD	@card@
advertisers	NNS	advertiser
and	CC	and
millions	NNS	million
of	IN	of
advertisements	NNS	advertisement
,	,	,
so	RB	so
we	PP	we
pick	VB	pick
the	DT	the
one	CD	one
that	WDT	that
'	POS	'
s	JJ	<unknown>
most	RBS	most
relevant	JJ	relevant
to	TO	to
what	WP	what
you	PP	you
'	POS	'
re	NN	re
actually	RB	actually
looking	VBG	look
at	IN	at
,	,	,
much	RB	much
as	IN	as
we	PP	we
do	VBP	do
on	IN	on
search	NN	search
.	SENT	.
So	IN	so
the	DT	the
idea	NN	idea
is	VBZ	be
we	PP	we
can	MD	can
make	VB	make
advertising	VBG	advertise
useful	JJ	useful
,	,	,
not	RB	not
just	RB	just
annoying	VBG	annoy
,	,	,
right	RB	right
?	SENT	?
And	CC	and
the	DT	the
nice	JJ	nice
thing	NN	thing
about	IN	about
this	DT	this
,	,	,
we	PP	we
have	VBP	have
a	DT	a
self-serve	NN	self-serve
program	NN	program
,	,	,
and	CC	and
many	JJ	many
thousands	NNS	thousand
of	IN	of
websites	NNS	website
have	VBP	have
signed	VBN	sign
up	RP	up
,	,	,
and	CC	and
this	DT	this
let	NN	let
'	POS	'
s	NN	S
them	PP	them
really	RB	really
make	VBP	make
money	NN	money
.	SENT	.
And	CC	and
I	PP	I
—	:	-
you	PP	you
know	VBP	know
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
number	NN	number
of	IN	of
people	NNS	people
I	PP	I
met	VBD	meet
—	:	-
I	PP	I
met	VBD	meet
this	DT	this
guy	NN	guy
who	WP	who
runs	VBZ	run
a	DT	a
conservation	NN	conservation
site	NN	site
at	IN	at
a	DT	a
party	NN	party
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
I	PP	I
wasn	NNS	<unknown>
'	POS	'
t	NN	t
making	VBG	make
any	DT	any
money	NN	money
.	SENT	.
I	PP	I
just	RB	just
put	VBD	put
this	DT	this
thing	NN	thing
on	IN	on
my	PP$	my
site	NN	site
and	CC	and
I	PP	I
'	POS	'
m	NN	m
making	VBG	make
10	CD	@card@
,	,	,
000	CD	@card@
dollars	NNS	dollar
a	DT	a
month	NN	month
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
thank	VBP	thank
you	PP	you
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
do	VB	do
my	PP$	my
other	JJ	other
job	NN	job
now	RB	now
.	SENT	.
"	``	"
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
really	RB	really
important	JJ	important
for	IN	for
us	PP	us
,	,	,
because	IN	because
it	PP	it
makes	VBZ	make
the	DT	the
Internet	NN	Internet
work	NN	work
better	RBR	well
.	SENT	.
It	PP	it
makes	VBZ	make
content	NN	content
get	VB	get
better	RBR	well
,	,	,
it	PP	it
makes	VBZ	make
searching	VBG	search
work	NN	work
better	RBR	well
,	,	,
when	WRB	when
people	NNS	people
can	MD	can
really	RB	really
make	VB	make
their	PP$	their
livelihood	NN	livelihood
from	IN	from
producing	VBG	produce
great	JJ	great
content	NN	content
.	SENT	.
So	IN	so
this	DT	this
session	NN	session
is	VBZ	be
supposed	VBN	suppose
to	TO	to
be	VB	be
about	IN	about
the	DT	the
future	NN	future
,	,	,
so	IN	so
I	PP	I
'	POS	'
d	NN	d
thought	VBD	think
I	NP	I
'	POS	'
d	NN	d
talk	NN	talk
at	IN	at
least	JJS	least
briefly	RB	briefly
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
behind	IN	behind
this	DT	this
is	VBZ	be
to	TO	to
do	VB	do
the	DT	the
perfect	JJ	perfect
job	NN	job
doing	VBG	do
search	NN	search
,	,	,
you	PP	you
really	RB	really
have	VB	have
to	TO	to
be	VB	be
smart	JJ	smart
.	SENT	.
Because	IN	because
you	PP	you
can	MD	can
type	VB	type
,	,	,
you	PP	you
know	VBP	know
,	,	,
any	DT	any
kind	NN	kind
of	IN	of
thing	NN	thing
into	IN	into
Google	NP	<unknown>
,	,	,
and	CC	and
you	PP	you
expect	VBP	expect
an	DT	an
answer	NN	answer
