Nine	CD	nine
customer	NN	customer
is	VBZ	be
used	VBN	use
by	IN	by
a	DT	a
customer	NN	customer
,	,	,
and	CC	and
use	NN	use
is	VBZ	be
what	WP	what
creates	VBZ	create
impact	NN	impact
.	SENT	.
And	CC	and
we	PP	we
believe	VBP	believe
that	IN	that
as	IN	as
designers	NNS	designer
,	,	,
it	PP	it
holds	VBZ	hold
us	PP	us
accountable	JJ	accountable
to	TO	to
our	PP$	our
customers	NNS	customer
.	SENT	.
And	CC	and
with	IN	with
centralized	JJ	centralized
manufacturing	NN	manufacturing
,	,	,
you	PP	you
can	MD	can
control	VB	control
the	DT	the
quality	NN	quality
control	NN	control
,	,	,
and	CC	and
you	PP	you
can	MD	can
hit	VB	hit
that	DT	that
$80	JJ	$@card@
price	NN	price
point	NN	point
with	IN	with
profit	NN	profit
margins	NNS	margin
built	VBN	build
in	IN	in
.	SENT	.
And	CC	and
now	RB	now
,	,	,
those	DT	those
profit	NN	profit
margins	NNS	margin
are	VBP	be
critical	JJ	critical
,	,	,
because	IN	because
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
scale	VB	scale
,	,	,
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
reach	VB	reach
all	PDT	all
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
world	NN	world
who	WP	who
possibly	RB	possibly
need	VBP	need
a	DT	a
knee	NN	knee
,	,	,
it	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
economically	RB	economically
sustainable	JJ	sustainable
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
to	TO	to
give	VB	give
you	PP	you
a	DT	a
sense	NN	sense
of	IN	of
where	WRB	where
we	PP	we
are	VBP	be
at	IN	at
.	SENT	.
We	PP	we
have	VBP	have
fit	VBN	fit
over	IN	over
5	CD	@card@
,	,	,
000	CD	@card@
amputees	NNS	amputee
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
big	JJ	big
indicators	NNS	indicator
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
,	,	,
of	IN	of
course	NN	course
,	,	,
is	VBZ	be
,	,	,
does	VBZ	do
it	PP	it
improve	VB	improve
lives	NNS	life
?	SENT	?
Well	RB	well
,	,	,
the	DT	the
standard	NN	standard
is	VBZ	be
,	,	,
is	VBZ	be
someone	NN	someone
still	RB	still
wearing	VBG	wear
their	PP$	their
knee	NN	knee
six	CD	six
months	NNS	month
later	RBR	later
?	SENT	?
The	DT	the
industry	NN	industry
average	NN	average
is	VBZ	be
about	RB	about
65	CD	@card@
percent	NN	percent
.	SENT	.
Ours	PP	ours
is	VBZ	be
79	CD	@card@
percent	NN	percent
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
hoping	VBG	hope
to	TO	to
get	VB	get
that	IN	that
higher	JJR	high
.	SENT	.
Right	RB	right
now	RB	now
,	,	,
our	PP$	our
knees	NNS	knee
are	VBP	be
worn	VBN	wear
in	IN	in
12	CD	@card@
countries	NNS	country
.	SENT	.
This	DT	this
is	VBZ	be
where	WRB	where
we	PP	we
want	VBP	want
to	TO	to
get	VB	get
,	,	,
though	RB	though
,	,	,
in	IN	in
the	DT	the
next	JJ	next
three	CD	three
years	NNS	year
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
double	VBP	double
the	DT	the
impact	NN	impact
in	IN	in
2015	CD	@card@
,	,	,
and	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
double	VB	double
it	PP	it
each	DT	each
of	IN	of
the	DT	the
following	VBG	follow
years	NNS	year
after	IN	after
that	DT	that
.	SENT	.
But	CC	but
then	RB	then
we	PP	we
hit	VBD	hit
a	DT	a
new	JJ	new
challenge	NN	challenge
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
number	NN	number
of	IN	of
skilled	JJ	skilled
prosthetists	NNS	<unknown>
who	WP	who
are	VBP	be
able	JJ	able
to	TO	to
fit	VB	fit
knees	NNS	knee
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
to	TO	to
end	VB	end
with	IN	with
a	DT	a
story	NN	story
of	IN	of
Pournima	NP	<unknown>
.	SENT	.
Pournima	NP	<unknown>
was	VBD	be
18	CD	@card@
years	NNS	year
old	JJ	old
when	WRB	when
she	PP	she
was	VBD	be
in	IN	in
a	DT	a
car	NN	car
accident	NN	accident
where	WRB	where
she	PP	she
lost	VBD	lose
her	PP$	her
leg	NN	leg
,	,	,
and	CC	and
she	PP	she
traveled	VBD	travel
12	CD	@card@
hours	NNS	hour
by	IN	by
train	NN	train
to	TO	to
come	VB	come
to	TO	to
the	DT	the
clinic	NN	clinic
to	TO	to
be	VB	be
fit	VBN	fit
with	IN	with
a	DT	a
knee	NN	knee
,	,	,
and	CC	and
while	IN	while
all	DT	all
of	IN	of
the	DT	the
amputees	NNS	amputee
who	WP	who
wear	VBP	wear
our	PP$	our
knees	NNS	knee
affect	VB	affect
us	PP	us
as	IN	as
the	DT	the
designers	NNS	designer
,	,	,
she	PP	she
'	POS	'
s	NN	S
particularly	RB	particularly
meaningful	JJ	meaningful
to	TO	to
me	PP	me
as	IN	as
an	DT	an
engineer	NN	engineer
and	CC	and
as	IN	as
a	DT	a
woman	NN	woman
,	,	,
because	IN	because
she	PP	she
was	VBD	be
in	IN	in
school	NN	school
,	,	,
she	PP	she
had	VBD	have
just	RB	just
started	VBN	start
school	NN	school
to	TO	to
study	VB	study
engineering	NN	engineering
.	SENT	.
And	CC	and
she	PP	she
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
now	RB	now
that	IN	that
I	PP	I
can	MD	can
walk	VB	walk
again	RB	again
,	,	,
I	PP	I
can	MD	can
go	VB	go
back	RB	back
and	CC	and
complete	VB	complete
my	PP$	my
studies	NNS	study
.	SENT	.
"	''	"
And	CC	and
to	TO	to
me	PP	me
she	PP	she
represents	VBZ	represent
the	DT	the
next	JJ	next
generation	NN	generation
of	IN	of
engineers	NNS	engineer
solving	VBG	solve
problems	NNS	problem
and	CC	and
ensuring	VBG	ensure
meaningful	JJ	meaningful
technologies	NNS	technology
reach	VBP	reach
their	PP$	their
users	NNS	user
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
.	SENT	.
