Hi	UH	hi
to	TO	to
do	VB	do
it	PP	it
?	SENT	?
"	''	"
I	PP	I
thought	VBD	think
,	,	,
"	``	"
What	WP	what
could	MD	could
I	PP	I
do	VB	do
with	IN	with
them	PP	them
?	SENT	?
"	``	"
you	PP	you
see	VBP	see
.	SENT	.
"	``	"
I	PP	I
know	VBP	know
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
do	VBP	do
my	PP$	my
cartoon	NN	cartoon
drawing	NN	drawing
.	SENT	.
They	PP	they
'	POS	'
ll	NN	ll
like	IN	like
that	DT	that
.	SENT	.
"	''	"
But	CC	but
then	RB	then
,	,	,
as	IN	as
I	PP	I
got	VBD	get
near	IN	near
of	IN	of
the	DT	the
time	NN	time
,	,	,
I	PP	I
got	VBD	get
more	RBR	more
apprehensive	JJ	apprehensive
,	,	,
because	IN	because
then	RB	then
I	PP	I
was	VBD	be
thinking	VBG	think
,	,	,
"	''	"
I	NP	I
'	POS	'
ve	NN	ve
worked	VBD	work
with	IN	with
children	NNS	child
,	,	,
with	IN	with
all	DT	all
sorts	NNS	sort
of	IN	of
adults	NNS	adult
;	:	;
I	PP	I
'	POS	'
ve	NN	ve
never	RB	never
worked	VBD	work
with	IN	with
a	DT	a
group	NN	group
like	IN	like
this	DT	this
.	SENT	.
"	''	"
It	PP	it
turns	VBZ	turn
out	IN	out
it	PP	it
was	VBD	be
all	DT	all
part	NN	part
of	IN	of
a	DT	a
charity	NN	charity
called	VBN	call
TALK	NP	TALK
.	SENT	.
This	DT	this
TALK	NP	TALK
charity	NN	charity
is	VBZ	be
a	DT	a
wonderful	JJ	wonderful
charity	NN	charity
that	WDT	that
helps	VBZ	help
people	NNS	people
who	WP	who
'	POS	'
ve	NN	ve
suffered	VBD	suffer
strokes	NNS	stroke
,	,	,
but	CC	but
have	VB	have
a	DT	a
particular	JJ	particular
condition	NN	condition
known	VBN	know
as	IN	as
aphasia	NN	aphasia
.	SENT	.
You	PP	you
might	MD	might
have	VB	have
heard	VBN	hear
of	IN	of
aphasia	NN	aphasia
,	,	,
sometimes	RB	sometimes
called	VBN	call
dysphasia	NN	dysphasia
.	SENT	.
The	DT	the
key	JJ	key
thing	NN	thing
is	VBZ	be
it	PP	it
affects	VBZ	affect
their	PP$	their
ability	NN	ability
to	TO	to
communicate	VB	communicate
.	SENT	.
So	RB	so
,	,	,
for	IN	for
example	NN	example
,	,	,
they	PP	they
might	MD	might
have	VB	have
trouble	NN	trouble
reading	NN	reading
,	,	,
writing	VBG	write
,	,	,
speaking	VBG	speak
,	,	,
or	CC	or
understanding	NN	understanding
.	SENT	.
It	PP	it
can	MD	can
be	VB	be
quite	PDT	quite
an	DT	an
isolating	JJ	isolating
condition	NN	condition
;	:	;
it	PP	it
can	MD	can
be	VB	be
very	RB	very
,	,	,
very	RB	very
frustrating	VBG	frustrate
and	CC	and
can	MD	can
lead	VB	lead
to	TO	to
a	DT	a
loss	NN	loss
of	IN	of
confidence	NN	confidence
.	SENT	.
Anyway	RB	anyway
,	,	,
so	RB	so
I	PP	I
prepared	VBD	prepare
all	PDT	all
this	DT	this
stuff	NN	stuff
,	,	,
what	WP	what
to	TO	to
do	VB	do
for	IN	for
this	DT	this
session	NN	session
-	NN	<unknown>
for	IN	for
a	DT	a
couple	NN	couple
of	IN	of
hours	NNS	hour
,	,	,
tea	NN	tea
break	NN	break
in	IN	in
the	DT	the
middle	JJ	middle
-	NN	<unknown>
and	CC	and
I	PP	I
got	VBD	get
more	RBR	more
apprehensive	JJ	apprehensive
.	SENT	.
But	CC	but
actually	RB	actually
,	,	,
I	NP	I
needn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
worried	VBN	worry
,	,	,
because	IN	because
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
now	RB	now
the	DT	the
work	NN	work
that	IN	that
they	PP	they
did	VBD	do
.	SENT	.
It	PP	it
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
best	JJS	good
things	NNS	thing
I	PP	I
'	POS	'
ve	NN	ve
ever	RB	ever
done	VBN	do
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
the	DT	the
first	JJ	first
slide	NN	slide
.	SENT	.
I	PP	I
taught	VBD	teach
them	PP	them
Spike	NP	Spike
,	,	,
just	RB	just
like	IN	like
I	PP	I
did	VBD	do
for	IN	for
you	PP	you
,	,	,
and	CC	and
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
see	VB	see
the	DT	the
reaction	NN	reaction
on	IN	on
their	PP$	their
faces	NNS	face
when	WRB	when
they	PP	they
did	VBD	do
this	DT	this
.	SENT	.
Oh	UH	oh
.	SENT	.
What	WP	what
you	PP	you
can	MD	can
see	VB	see
here	RB	here
are	VBP	be
two	CD	two
of	IN	of
the	DT	the
stroke	NN	stroke
recoverers	NNS	recoverer
on	IN	on
the	DT	the
left	NN	left
and	CC	and
right	NN	right
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
volunteer	NN	volunteer
helpers	NNS	helper
in	IN	in
the	DT	the
center	NN	center
.	SENT	.
Each	DT	each
stroke	NN	stroke
recoverer	NN	recoverer
,	,	,
there	EX	there
are	VBP	be
about	RB	about
36	CD	@card@
in	IN	in
the	DT	the
room	NN	room
with	IN	with
volunteers	NNS	volunteer
as	IN	as
well	RB	well
,	,	,
there	EX	there
'	''	'
s	JJ	<unknown>
one-to-one	JJ	one-to-one
helpers	NNS	helper
.	SENT	.
You	PP	you
can	MD	can
just	RB	just
see	VB	see
the	DT	the
delight	NN	delight
on	IN	on
their	PP$	their
faces	NNS	face
,	,	,
can	MD	can
'	''	'
t	NN	t
you	PP	you
?	SENT	?
Let	NP	Let
'	POS	'
s	NNS	<unknown>
look	VBP	look
at	IN	at
another	DT	another
picture	NN	picture
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
gentleman	NN	gentleman
called	VBN	call
David	NP	David
,	,	,
and	CC	and
he	PP	he
'	POS	'
s	NNS	<unknown>
holding	VBG	hold
up	RP	up
his	PP$	his
picture	NN	picture
,	,	,
and	CC	and
you	PP	you
can	MD	can
tell	VB	tell
it	PP	it
was	VBD	be
the	DT	the
picture	NN	picture
of	IN	of
Spike	NP	Spike
,	,	,
can	MD	can
'	''	'
t	NN	t
you	PP	you
?	SENT	?
In	IN	in
fact	NN	fact
,	,	,
I	PP	I
think	VBP	think
he	PP	he
'	''	'
s	NN	S
drawn	VBN	draw
Spike	NP	Spike
even	RB	even
better	RBR	well
there	RB	there
.	SENT	.
But	CC	but
what	WP	what
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
realize	VBP	realize
until	IN	until
even	RB	even
after	IN	after
the	DT	the
session	NN	session
was	VBD	be
that	IN	that
the	DT	the
number	NN	number
of	IN	of
the	DT	the
people	NNS	people
in	IN	in
this	DT	this
session	NN	session
,	,	,
including	VBG	include
David	NP	David
,	,	,
were	VBD	be
drawing	VBG	draw
with	IN	with
their	PP$	their
wrong	JJ	wrong
hand	NN	hand
.	SENT	.
David	NP	David
'	POS	'
s	NN	S
stroke	NN	stroke
meant	VBD	mean
that	IN	that
it	PP	it
affected	VBD	affect
the	DT	the
right	JJ	right
side	NN	side
of	IN	of
his	PP$	his
body	NN	body
,	,	,
and	CC	and
he	PP	he
drew	VBD	draw
with	IN	with
his	PP$	his
left	JJ	left
hand	NN	hand
,	,	,
as	IN	as
many	JJ	many
did	VBD	do
.	SENT	.
Nobody	NN	nobody
mentioned	VBD	mention
it	PP	it
to	TO	to
me	PP	me
,	,	,
nobody	NN	nobody
complained	VBD	complain
.	SENT	.
They	PP	they
just	RB	just
got	VBD	get
on	IN	on
with	IN	with
it	PP	it
.	SENT	.
It	PP	it
was	VBD	be
an	DT	an
inspirational	JJ	inspirational
session	NN	session
for	IN	for
me	PP	me
.	SENT	.
It	PP	it
was	VBD	be
quite	RB	quite
a	DT	a
humbling	VBG	humble
session	NN	session
,	,	,
one	CD	one
of	IN	of
the	DT	the
best	JJS	good
things	NNS	thing
I	PP	I
felt	VBD	feel
I	PP	I
'	''	'
ve	NNS	<unknown>
ever	RB	ever
done	VBN	do
.	SENT	.
At	IN	at
the	DT	the
end	NN	end
of	IN	of
it	PP	it
,	,	,
I	PP	I
had	VBD	have
a	DT	a
lovely	JJ	lovely
email	NN	<unknown>
from	IN	from
doctor	NN	doctor
Mike	NP	Mike
Jordan	NP	Jordan
,	,	,
and	CC	and
he	PP	he
'	POS	'
s	NNS	<unknown>
the	DT	the
chair	NN	chair
of	IN	of
the	DT	the
TALK	NP	TALK
group	NN	group
;	:	;
happens	VBZ	happen
to	TO	to
be	VB	be
a	DT	a
medical	JJ	medical
doctor	NN	doctor
,	,	,
but	CC	but
he	PP	he
'	POS	'
s	NNS	<unknown>
the	DT	the
chair	NN	chair
of	IN	of
the	DT	the
group	NN	group
.	SENT	.
He	PP	he
wrote	VBD	write
to	TO	to
me	PP	me
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
quoting	VBG	quote
,	,	,
he	PP	he
said	VBD	say
,	,	,
"	``	"
Our	PP$	our
recoverers	NNS	recoverer
learned	VBD	learn
today	NN	today
that	IN	that
they	PP	they
can	MD	can
draw	VB	draw
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
bit	NN	bit
more	RBR	more
than	IN	than
that	DT	that
;	:	;
this	DT	this
sort	NN	sort
of	IN	of
activity	NN	activity
really	RB	really
builds	VBZ	build
their	PP$	their
confidence	NN	confidence
.	SENT	.
"	``	"
So	RB	so
I	PP	I
was	VBD	be
happy	JJ	happy
,	,	,
he	PP	he
was	VBD	be
happy	JJ	happy
,	,	,
everyone	NN	everyone
was	VBD	be
happy	JJ	happy
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
invited	VBD	invite
me	PP	me
back	RB	back
again	RB	again
,	,	,
and	CC	and
I	PP	I
go	VBP	go
in	IN	in
there	RB	there
now	RB	now
about	IN	about
every	DT	every
three	CD	three
or	CC	or
four	CD	four
months	NNS	month
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
I	PP	I
thought	VBD	think
that	DT	that
was	VBD	be
a	DT	a
lovely	JJ	lovely
example	NN	example
to	TO	to
share	NN	share
.	SENT	.
Fancy	NN	fancy
one	CD	one
more	JJR	more
drawing	NN	drawing
?	SENT	?
Yes	UH	yes
.	SENT	.
Here	RB	here
we	PP	we
go	VBP	go
.	SENT	.
Grab	VB	grab
your	PP$	your
pens	NNS	pen
.	SENT	.
Here	RB	here
we	PP	we
go	VBP	go
.	SENT	.
Right	RB	right
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
get	VB	get
you	PP	you
to	TO	to
draw	VB	draw
someone	NN	someone
that	IN	that
you	PP	you
would	MD	would
recognize	VB	recognize
.	SENT	.
So	RB	so
start	VB	start
with	IN	with
a	DT	a
big	JJ	big
nose	NN	nose
,	,	,
a	DT	a
bit	NN	bit
like	IN	like
Spike	NP	Spike
'	POS	'
s	NN	S
.	SENT	.
Next	RB	next
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
do	VBP	do
some	DT	some
eyes	NNS	eye
,	,	,
and	CC	and
you	PP	you
might	MD	might
be	VB	be
thinking	VBG	think
,	,	,
"	``	"
This	DT	this
is	VBZ	be
also	RB	also
a	DT	a
bit	NN	bit
like	IN	like
Spike	NP	Spike
.	SENT	.
"	``	"
Watch	VB	watch
the	DT	the
next	JJ	next
bit	NN	bit
.	SENT	.
You	PP	you
'	''	'
re	IN	re
getting	VBG	get
warm	JJ	warm
.	SENT	.
There	RB	there
you	PP	you
go	VBP	go
.	SENT	.
Little	JJ	little
line	NN	line
down	RB	down
there	RB	there
.	SENT	.
Down	RB	down
here	RB	here
.	SENT	.
Little	NP	Little
V-shape	NP	V-shape
,	,	,
line	NN	line
to	TO	to
the	DT	the
left	NN	left
,	,	,
line	NN	line
to	TO	to
the	DT	the
right	NN	right
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
Albert	NP	Albert
Einstein	NP	Einstein
.	SENT	.
So	IN	so
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
pens	NNS	pen
with	IN	with
you	PP	you
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
proved	VBD	prove
that	IN	that
you	PP	you
can	MD	can
draw	VB	draw
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
very	RB	very
welcome	JJ	welcome
to	TO	to
take	VB	take
the	DT	the
pens	NNS	pen
with	IN	with
you	PP	you
and	CC	and
have	VB	have
a	DT	a
practice	NN	practice
at	IN	at
home	NN	home
,	,	,
even	RB	even
show	VBP	show
somebody	NN	somebody
else	RB	else
.	SENT	.
But	CC	but
actually	RB	actually
,	,	,
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
leave	VB	leave
you	PP	you
with	IN	with
a	DT	a
final	JJ	final
thought	NN	thought
.	SENT	.
When	WRB	when
you	PP	you
walked	VBD	walk
in	IN	in
here	RB	here
today	NN	today
,	,	,
many	JJ	many
of	IN	of
you	PP	you
didn	NN	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
you	PP	you
could	MD	could
draw	VB	draw
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
question	NN	question
for	IN	for
you	PP	you
about	IN	about
that	DT	that
.	SENT	.
How	WRB	how
many	JJ	many
other	JJ	other
beliefs	NNS	belief
and	CC	and
limiting	VBG	limit
thoughts	NNS	thought
do	VBP	do
we	PP	we
all	DT	all
carry	VBP	carry
around	RP	around
with	IN	with
us	PP	us
every	DT	every
day	NN	day
?	SENT	?
Beliefs	NNS	belief
that	IN	that
we	PP	we
could	MD	could
perhaps	RB	perhaps
potentially	RB	potentially
challenge	VB	challenge
and	CC	and
think	VB	think
differently	RB	differently
about	RB	about
.	SENT	.
If	IN	if
we	PP	we
did	VBD	do
challenge	VB	challenge
those	DT	those
beliefs	NNS	belief
and	CC	and
think	VBP	think
differently	RB	differently
about	IN	about
them	PP	them
,	,	,
apart	RB	apart
from	IN	from
drawing	NN	drawing
,	,	,
what	WP	what
else	RB	else
would	MD	would
be	VB	be
possible	JJ	possible
for	IN	for
us	PP	us
all	RB	all
?	SENT	?
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
