Corey	NP	Corey
profitable	JJ	profitable
,	,	,
and	CC	and
then	RB	then
how	WRB	how
do	VBP	do
we	PP	we
make	VBP	make
sure	RB	sure
that	IN	that
we	PP	we
can	MD	can
sustain	VB	sustain
our	PP$	our
food	NN	food
production	NN	production
and	CC	and
the	DT	the
farm	NN	farm
?	SENT	?
So	IN	so
we	PP	we
'	POS	'
re	NN	re
working	VBG	work
with	IN	with
this	DT	this
inside	JJ	inside
engine	NN	engine
,	,	,
with	IN	with
our	PP$	our
agronomic	JJ	agronomic
advice	NN	advice
,	,	,
with	IN	with
soil	NN	soil
health	NN	health
and	CC	and
soil	NN	soil
testing	NN	testing
,	,	,
with	IN	with
any	DT	any
number	NN	number
of	IN	of
pieces	NNS	piece
of	IN	of
data	NNS	datum
and	CC	and
process	NN	process
and	CC	and
expertise	NN	expertise
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
what	WP	what
differentiates	VBZ	differentiate
,	,	,
I	PP	I
think	VBP	think
,	,	,
our	PP$	our
approach	NN	approach
,	,	,
that	WDT	that
it	PP	it
goes	VBZ	go
right	RB	right
back	RB	back
to	TO	to
the	DT	the
farm	NN	farm
level	NN	level
but	CC	but
leverages	NNS	leverage
technology	NN	technology
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
partnership	NN	partnership
with	IN	with
Microsoft	NP	Microsoft
,	,	,
their	PP$	their
FarmBeats	NP	<unknown>
program	NN	program
,	,	,
their	PP$	their
airband	NN	<unknown>
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
working	VBG	work
with	IN	with
us	PP	us
on	IN	on
closing	VBG	close
this	DT	this
digital	JJ	digital
divide	NN	divide
in	IN	in
different	JJ	different
communities	NNS	community
so	IN	so
we	PP	we
can	MD	can
take	VB	take
advantage	NN	advantage
of	IN	of
these	DT	these
opportunities	NNS	opportunity
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
as	IN	as
I	PP	I
said	VBD	say
,	,	,
they	PP	they
were	VBD	be
our	PP$	our
first	JJ	first
customer	NN	customer
for	IN	for
our	PP$	our
carbon	NN	carbon
credits	NNS	credit
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
I	PP	I
'	POS	'
m	NN	m
so	RB	so
focused	VBN	focus
on	IN	on
this	DT	this
,	,	,
not	RB	not
just	RB	just
because	IN	because
this	DT	this
is	VBZ	be
an	DT	an
evolving	VBG	evolve
marketplace	NN	marketplace
,	,	,
and	CC	and
because	IN	because
climate	NN	climate
change	NN	change
is	VBZ	be
something	NN	something
we	PP	we
have	VBP	have
to	TO	to
address	VB	address
and	CC	and
we	PP	we
want	VBP	want
to	TO	to
address	VB	address
,	,	,
and	CC	and
I	PP	I
believe	VBP	believe
farmers	NNS	farmer
are	VBP	be
part	NN	part
of	IN	of
the	DT	the
solution	NN	solution
.	SENT	.
They	PP	they
are	VBP	be
a	DT	a
major	JJ	major
part	NN	part
and	CC	and
a	DT	a
major	JJ	major
opportunity	NN	opportunity
for	IN	for
solution	NN	solution
.	SENT	.
It	PP	it
also	RB	also
is	VBZ	be
another	DT	another
revenue	NN	revenue
source	NN	source
for	IN	for
farmers	NNS	farmer
.	SENT	.
And	CC	and
go	VB	go
back	RB	back
to	TO	to
that	DT	that
statistic	NN	statistic
I	PP	I
gave	VBD	give
you	PP	you
about	IN	about
the	DT	the
"	``	"
hobby	NN	hobby
"	''	"
farmer	NN	farmer
,	,	,
about	IN	about
the	DT	the
fact	NN	fact
that	IN	that
they	PP	they
'	''	'
re	IN	re
working	VBG	work
off	RP	off
the	DT	the
farm	NN	farm
to	TO	to
retain	VB	retain
their	PP$	their
farms	NNS	farm
.	SENT	.
And	CC	and
the	DT	the
reality	NN	reality
is	VBZ	be
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
even	RB	even
more	JJR	more
disruption	NN	disruption
in	IN	in
the	DT	the
coming	VBG	come
years	NNS	year
in	IN	in
this	DT	this
sector	NN	sector
.	SENT	.
It	PP	it
will	MD	will
be	VB	be
in	IN	in
some	DT	some
ways	NNS	way
driven	VBN	drive
by	IN	by
the	DT	the
electrification	NN	electrification
of	IN	of
the	DT	the
transportation	NN	transportation
sector	NN	sector
.	SENT	.
That	DT	that
means	VBZ	mean
biofuel	NN	<unknown>
utilization	NN	utilization
and	CC	and
a	DT	a
significant	JJ	significant
portion	NN	portion
of	IN	of
the	DT	the
corn	NN	corn
crop	NN	crop
goes	VBZ	go
into	IN	into
biofuels	NNS	biofuel
,	,	,
ethanol	NN	ethanol
.	SENT	.
And	CC	and
if	IN	if
that	WDT	that
is	VBZ	be
no	RB	no
longer	RBR	longer
needed	VBN	need
,	,	,
because	IN	because
we	PP	we
'	POS	'
ve	NNS	<unknown>
gone	VBN	go
to	TO	to
electric	JJ	electric
vehicles	NNS	vehicle
over	IN	over
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
,	,	,
what	WP	what
happens	VBZ	happen
to	TO	to
corn	NN	corn
price	NN	price
,	,	,
to	TO	to
land	VB	land
values	NNS	value
?	SENT	?
And	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
soybeans	NNS	soybean
,	,	,
some	DT	some
of	IN	of
that	WDT	that
is	VBZ	be
used	VBN	use
for	IN	for
biodiesel	NN	biodiesel
.	SENT	.
So	RB	so
that	IN	that
will	MD	will
be	VB	be
a	DT	a
major	JJ	major
disruptor	NN	disruptor
to	TO	to
row	VB	row
crop	NN	crop
farming	NN	farming
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
point	NN	point
farmers	NNS	farmer
,	,	,
they	PP	they
'	POS	'
re	NN	re
pretty	RB	pretty
smart	JJ	smart
,	,	,
to	TO	to
the	DT	the
right	JJ	right
levels	NNS	level
of	IN	of
investment	NN	investment
they	PP	they
can	MD	can
make	VB	make
for	IN	for
other	JJ	other
sources	NNS	source
of	IN	of
potential	JJ	potential
revenue	NN	revenue
for	IN	for
their	PP$	their
farms	NNS	farm
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
great	JJ	great
way	NN	way
to	TO	to
think	VB	think
about	IN	about
it	PP	it
.	SENT	.
CH	NP	CH
:	:	:
Right	RB	right
,	,	,
so	RB	so
you	PP	you
feel	VBP	feel
like	IN	like
the	DT	the
things	NNS	thing
that	IN	that
farmers	NNS	farmer
can	MD	can
do	VB	do
to	TO	to
be	VB	be
more	RBR	more
environmentally	RB	environmentally
sustainable	JJ	sustainable
can	MD	can
also	RB	also
help	VB	help
them	PP	them
economically	RB	economically
?	SENT	?
BF	NP	BF
:	:	:
Exactly	RB	exactly
.	SENT	.
And	CC	and
it	PP	it
must	MD	must
.	SENT	.
It	PP	it
must	MD	must
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
this	DT	this
model	NN	model
that	IN	that
we	PP	we
have	VBP	have
,	,	,
Truterra	NP	Truterra
Insights	NNS	insight
Engine	NN	engine
,	,	,
is	VBZ	be
iterative	JJ	iterative
almost	RB	almost
.	SENT	.
Hey	UH	hey
,	,	,
if	IN	if
I	PP	I
do	VBP	do
these	DT	these
three	CD	three
things	NNS	thing
,	,	,
what	WP	what
happens	VBZ	happen
to	TO	to
my	PP$	my
profitability	NN	profitability
?	SENT	?
And	CC	and
it	PP	it
might	MD	might
be	VB	be
tied	VBN	tie
to	TO	to
a	DT	a
program	NN	program
that	RB	that
'	POS	'
s	NNS	<unknown>
available	JJ	available
at	IN	at
the	DT	the
state	NN	state
level	NN	level
,	,	,
it	PP	it
might	MD	might
be	VB	be
tied	VBN	tie
to	TO	to
improve	VB	improve
variable	JJ	variable
rate	NN	rate
application	NN	application
of	IN	of
your	PP$	your
fertilizer	NN	fertilizer
where	WRB	where
you	PP	you
don	VBP	don
'	''	'
t	NN	t
put	VBD	put
everything	NN	everything
on	IN	on
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
and	CC	and
then	RB	then
have	VBP	have
it	PP	it
seep	NN	seep
into	IN	into
the	DT	the
soil	NN	soil
.	SENT	.
Instead	RB	instead
,	,	,
you	PP	you
look	VBP	look
and	CC	and
you	PP	you
use	VBP	use
your	PP$	your
satellite	NN	satellite
technology	NN	technology
and	CC	and
everything	NN	everything
and	CC	and
you	PP	you
say	VBP	say
,	,	,
"	``	"
Oh	UH	oh
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
put	VB	put
partial	JJ	partial
on	IN	on
now	RB	now
,	,	,
and	CC	and
maybe	RB	maybe
I	PP	I
don	VB	don
'	''	'
t	NN	t
need	VBP	need
as	RB	as
much	RB	much
later	RBR	later
.	SENT	.
"	''	"
Every	DT	every
piece	NN	piece
,	,	,
every	DT	every
acre	NN	acre
on	IN	on
a	DT	a
farm	NN	farm
is	VBZ	be
not	RB	not
the	DT	the
same	JJ	same
and	CC	and
doesn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
yield	VB	yield
as	RB	as
much	JJ	much
,	,	,
one	CD	one
acre	NN	acre
to	TO	to
the	DT	the
next	JJ	next
.	SENT	.
And	CC	and
with	IN	with
that	IN	that
then	RB	then
,	,	,
where	WRB	where
do	VBP	do
you	PP	you
make	VB	make
the	DT	the
right	JJ	right
investments	NNS	investment
?	SENT	?
And	CC	and
a	DT	a
model	NN	model
like	IN	like
this	DT	this
helps	NNS	help
you	PP	you
understand	VBP	understand
where	WRB	where
to	TO	to
make	VB	make
those	DT	those
investments	NNS	investment
.	SENT	.
We	PP	we
also	RB	also
have	VBP	have
applied	VBN	apply
research	NN	research
plots	NNS	plot
,	,	,
answer	NN	answer
plots	NNS	plot
,	,	,
where	WRB	where
we	PP	we
help	VBP	help
with	IN	with
our	PP$	our
agronomists	NNS	agronomist
to	TO	to
help	VB	help
improve	VB	improve
the	DT	the
planting	VBG	plant
decisions	NNS	decision
a	DT	a
farmer	NN	farmer
may	MD	may
make	VB	make
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
any	DT	any
number	NN	number
of	IN	of
variables	NNS	variable
,	,	,
and	CC	and
I	PP	I
say	VBP	say
it	PP	it
makes	VBZ	make
a	DT	a
farm	NN	farm
more	RBR	more
resilient	JJ	resilient
.	SENT	.
And	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
agree	VBP	agree
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
into	IN	into
a	DT	a
situation	NN	situation
where	WRB	where
the	DT	the
financial	JJ	financial
markets	NNS	market
and	CC	and
the	DT	the
bankers	NNS	banker
are	VBP	be
going	VBG	go
to	TO	to
say	VB	say
,	,	,
you	PP	you
need	VBP	need
to	TO	to
be	VB	be
making	VBG	make
investments	NNS	investment
that	WDT	that
make	VBP	make
your	PP$	your
farm	NN	farm
more	RBR	more
resilient	JJ	resilient
,	,	,
given	VBN	give
the	DT	the
amount	NN	amount
of	IN	of
disruption	NN	disruption
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
already	RB	already
,	,	,
right	RB	right
?	SENT	?
Climate	NN	climate
.	SENT	.
Think	VB	think
of	IN	of
the	DT	the
fires	NNS	fire
in	IN	in
the	DT	the
west	NN	west
,	,	,
the	DT	the
freeze	NN	freeze
in	IN	in
the	DT	the
south	NN	south
,	,	,
in	IN	in
Texas	NP	Texas
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
these	DT	these
events	NNS	event
over	IN	over
the	DT	the
next	JJ	next
number	NN	number
of	IN	of
years	NNS	year
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
make	VB	make
the	DT	the
farm	NN	farm
more	RBR	more
resilient	JJ	resilient
.	SENT	.
That	DT	that
makes	VBZ	make
it	PP	it
more	RBR	more
profitable	JJ	profitable
for	IN	for
the	DT	the
farmer	NN	farmer
.	SENT	.
It	PP	it
helps	VBZ	help
their	PP$	their
ability	NN	ability
to	TO	to
make	VB	make
an	DT	an
investment	NN	investment
that	IN	that
we	PP	we
all	RB	all
know	VBP	know
is	VBZ	be
necessary	JJ	necessary
.	SENT	.
CH	NP	CH
:	:	:
But	CC	but
you	PP	you
mentioned	VBD	mention
that	IN	that
it	PP	it
can	MD	can
also	RB	also
be	VB	be
a	DT	a
revenue	NN	revenue
source	NN	source
.	SENT	.
Can	MD	can
you	PP	you
give	VB	give
an	DT	an
example	NN	example
of	IN	of
how	WRB	how
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
climate	NN	climate
mitigation	NN	mitigation
technique	NN	technique
also	RB	also
provides	VBZ	provide
revenue	NN	revenue
for	IN	for
a	DT	a
farmer	NN	farmer
?	SENT	?
BF	NP	BF
:	:	:
Well	RB	well
,	,	,
there	EX	there
'	''	'
s	NN	S
two	CD	two
things	NNS	thing
.	SENT	.
One	CD	one
,	,	,
I	PP	I
was	VBD	be
just	RB	just
mentioning	VBG	mention
more	RBR	more
directly	RB	directly
,	,	,
this	DT	this
true	JJ	true
carbon	NN	carbon
,	,	,
where	WRB	where
you	PP	you
'	POS	'
re	NN	re
generating	VBG	generate
a	DT	a
carbon	NN	carbon
credit	NN	credit
because	IN	because
you	PP	you
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
prove	VB	prove
the	DT	the
new	JJ	new
practices	NNS	practice
you	PP	you
'	POS	'
re	NN	re
putting	VBG	put
in	IN	in
place	NN	place
is	VBZ	be
going	VBG	go
to	TO	to
reduce	VB	reduce
that	DT	that
.	SENT	.
You	PP	you
use	VBP	use
that	DT	that
proof	NN	proof
for	IN	for
the	DT	the
soil	NN	soil
test	NN	test
in	IN	in
advance	NN	advance
,	,	,
and	CC	and
then	RB	then
a	DT	a
number	NN	number
of	IN	of
years	NNS	year
later	RBR	later
.	SENT	.
You	PP	you
may	MD	may
use	VB	use
a	DT	a
stabilizer	NN	stabilizer
,	,	,
for	IN	for
instance	NN	instance
,	,	,
and	CC	and
that	WDT	that
would	MD	would
mean	VB	mean
that	IN	that
you	PP	you
don	VB	don
'	''	'
t	NN	t
have	VBP	have
some	DT	some
of	IN	of
your	PP$	your
nitrogen	NN	nitrogen
you	PP	you
'	''	'
re	IN	re
putting	VBG	put
on	RP	on
or	CC	or
using	VBG	use
,	,	,
kind	NN	kind
of	IN	of
,	,	,
seep	NN	seep
into	IN	into
the	DT	the
soil	NN	soil
.	SENT	.
That	IN	that
,	,	,
in	IN	in
and	CC	and
of	IN	of
itself	PP	itself
,	,	,
means	VBZ	mean
you	PP	you
have	VB	have
less	JJR	less
of	IN	of
investment	NN	investment
you	PP	you
have	VBP	have
to	TO	to
make	VB	make
in	IN	in
those	DT	those
products	NNS	product
as	IN	as
you	PP	you
'	POS	'
re	NN	re
putting	VBG	put
on	IN	on
fertilizer	NN	fertilizer
or	CC	or
planting	VBG	plant
different	JJ	different
crops	NNS	crop
.	SENT	.
But	CC	but
then	RB	then
more	RBR	more
directly	RB	directly
,	,	,
that	DT	that
credit	NN	credit
that	IN	that
you	PP	you
develop	VBP	develop
,	,	,
because	IN	because
this	DT	this
market	NN	market
is	VBZ	be
evolving	VBG	evolve
,	,	,
can	MD	can
be	VB	be
sold	VBN	sell
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
with	IN	with
the	DT	the
Microsoft	NP	Microsoft
partnership	NN	partnership
here	RB	here
and	CC	and
their	PP$	their
purchases	NNS	purchase
,	,	,
if	IN	if
you	PP	you
are	VBP	be
able	JJ	able
to	TO	to
prove	VB	prove
this	DT	this
tonnage	NN	tonnage
reduction	NN	reduction
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
20	CD	@card@
dollars	NNS	dollar
a	DT	a
met	VBN	meet
ton	NN	ton
for	IN	for
carbon	NN	carbon
credit	NN	credit
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
a	DT	a
more	RBR	more
direct	JJ	direct
line	NN	line
payment	NN	payment
for	IN	for
that	IN	that
in	IN	in
and	CC	and
of	IN	of
itself	PP	itself
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
an	DT	an
evolving	VBG	evolve
marketplace	NN	marketplace
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
also	RB	also
partnered	VBN	partner
with	IN	with
Nori	NP	Nori
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
platform	NN	platform
like	IN	like
eBay	NN	<unknown>
,	,	,
and	CC	and
they	PP	they
want	VBP	want
to	TO	to
be	VB	be
the	DT	the
eBay	NN	<unknown>
of	IN	of
carbon	NN	carbon
credit	NN	credit
trading	NN	trading
.	SENT	.
This	DT	this
is	VBZ	be
very	RB	very
early	JJ	early
stage	NN	stage
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
an	DT	an
exciting	JJ	exciting
opportunity	NN	opportunity
because	IN	because
we	PP	we
know	VBP	know
it	PP	it
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
take	VB	take
this	DT	this
kind	NN	kind
of	IN	of
innovation	NN	innovation
,	,	,
this	DT	this
creation	NN	creation
,	,	,
this	DT	this
technology	NN	technology
to	TO	to
address	VB	address
climate	NN	climate
change	NN	change
.	SENT	.
And	CC	and
the	DT	the
farmers	NNS	farmer
can	MD	can
be	VB	be
in	IN	in
a	DT	a
position	NN	position
where	WRB	where
they	PP	they
can	MD	can
be	VB	be
part	NN	part
of	IN	of
the	DT	the
solution	NN	solution
.	SENT	.
CH	NP	CH
:	:	:
Thanks	NNS	thanks
for	IN	for
being	VBG	be
here	RB	here
,	,	,
Beth	NP	Beth
.	SENT	.
BF	NP	BF
:	:	:
You	PP	you
bet	VBD	bet
.	SENT	.
