Hi	UH	hi
you	PP	you
know	VBP	know
what	WP	what
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	RB	about
.	SENT	.
But	CC	but
we	PP	we
can	MD	can
change	VB	change
that	IN	that
together	RB	together
if	IN	if
we	PP	we
extend	VBP	extend
that	IN	that
village	NN	village
mentality	NN	mentality
of	IN	of
support	NN	support
to	TO	to
our	PP$	our
teachers	NNS	teacher
,	,	,
because	IN	because
they	PP	they
are	VBP	be
the	DT	the
first	JJ	first
line	NN	line
of	IN	of
defense	NN	defense
in	IN	in
our	PP$	our
campaign	NN	campaign
for	IN	for
student	NN	student
success	NN	success
.	SENT	.
The	DT	the
first	JJ	first
line	NN	line
.	SENT	.
And	CC	and
these	DT	these
patriots	NNS	patriot
need	VBP	need
more	JJR	more
from	IN	from
us	PP	us
.	SENT	.
So	RB	so
how	WRB	how
much	RB	much
is	VBZ	be
too	RB	too
much	JJ	much
to	TO	to
invest	VB	invest
in	IN	in
teachers	NNS	teacher
?	SENT	?
Well	RB	well
in	IN	in
the	DT	the
richest	JJS	rich
nation	NN	nation
in	IN	in
the	DT	the
history	NN	history
of	IN	of
the	DT	the
world	NN	world
,	,	,
I	PP	I
know	VBP	know
we	PP	we
can	MD	can
afford	VB	afford
it	PP	it
together	RB	together
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
