Thank	VB	thank
together	RB	together
,	,	,
you	PP	you
know	VBP	know
?	SENT	?
And	CC	and
so	RB	so
then	RB	then
,	,	,
around	IN	around
that	DT	that
time	NN	time
,	,	,
I	PP	I
persuaded	VBD	persuade
a	DT	a
woman	NN	woman
named	VBN	name
Nineveh	NP	<unknown>
Caligari	NP	Caligari
,	,	,
a	DT	a
longtime	JJ	longtime
San	NP	San
Francisco	NP	Francisco
educator	NN	educator
â	NP	<unknown>
she	PP	she
was	VBD	be
teaching	VBG	teach
in	IN	in
Mexico	NP	Mexico
City	NP	City
,	,	,
she	PP	she
had	VBD	have
all	PDT	all
the	DT	the
experience	NN	experience
necessary	JJ	necessary
,	,	,
knew	VBD	know
everything	NN	everything
about	IN	about
education	NN	education
,	,	,
was	VBD	be
connected	VBN	connect
with	IN	with
all	PDT	all
the	DT	the
teachers	NNS	teacher
and	CC	and
community	NN	community
members	NNS	member
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
â	NP	<unknown>
I	NP	I
convinced	VBD	convince
her	PP	her
to	TO	to
move	VB	move
up	RP	up
from	IN	from
Mexico	NP	Mexico
City	NP	City
where	WRB	where
she	PP	she
was	VBD	be
teaching	VBG	teach
.	SENT	.
She	PP	she
took	VBD	take
over	RP	over
as	IN	as
executive	JJ	executive
director	NN	director
.	SENT	.
Immediately	RB	immediately
,	,	,
she	PP	she
made	VBD	make
the	DT	the
inroads	NNS	inroad
with	IN	with
the	DT	the
teachers	NNS	teacher
and	CC	and
the	DT	the
parents	NNS	parent
and	CC	and
the	DT	the
students	NNS	student
and	CC	and
everything	NN	everything
,	,	,
and	CC	and
so	RB	so
suddenly	RB	suddenly
it	PP	it
was	VBD	be
actually	RB	actually
full	JJ	full
every	DT	every
day	NN	day
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
offer	VB	offer
every	DT	every
day	NN	day
was	VBD	be
one-on-one	JJ	one-on-one
attention	NN	attention
.	SENT	.
The	DT	the
goal	NN	goal
was	VBD	be
to	TO	to
have	VB	have
a	DT	a
one-to-one	JJ	one-to-one
ratio	NN	ratio
with	IN	with
every	DT	every
one	CD	one
of	IN	of
these	DT	these
students	NNS	student
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
proven	VBN	prove
that	IN	that
35	CD	@card@
to	TO	to
40	CD	@card@
hours	NNS	hour
a	DT	a
year	NN	year
with	IN	with
one-on-one	JJ	one-on-one
attention	NN	attention
,	,	,
a	DT	a
student	NN	student
can	MD	can
get	VB	get
one	CD	one
grade	NN	grade
level	NN	level
higher	RBR	higher
.	SENT	.
And	CC	and
so	IN	so
most	JJS	most
of	IN	of
these	DT	these
students	NNS	student
,	,	,
English	NP	English
is	VBZ	be
not	RB	not
spoken	VBN	speak
in	IN	in
the	DT	the
home	NN	home
.	SENT	.
They	PP	they
come	VBP	come
there	RB	there
,	,	,
many	JJ	many
times	NNS	time
their	PP$	their
parents	NNS	parent
â	NP	<unknown>
you	PP	you
can	MD	can
'	''	'
t	NN	t
see	VB	see
it	PP	it
,	,	,
but	CC	but
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
church	NN	church
pew	NN	pew
that	IN	that
I	PP	I
bought	VBD	buy
in	IN	in
a	DT	a
Berkeley	NP	Berkeley
auction	NN	auction
right	NN	right
there	IN	here
â	NP	<unknown>
the	DT	the
parents	NNS	parent
will	MD	will
sometimes	RB	sometimes
watch	VB	watch
while	IN	while
their	PP$	their
kids	NNS	kid
are	VBP	be
being	VBG	be
tutored	VBN	tutor
.	SENT	.
So	RB	so
that	DT	that
was	VBD	be
the	DT	the
basis	NN	basis
of	IN	of
it	PP	it
,	,	,
was	VBD	be
one-on-one	JJ	one-on-one
attention	NN	attention
.	SENT	.
And	CC	and
we	PP	we
found	VBD	find
ourselves	PP	ourselves
full	JJ	full
every	DT	every
day	NN	day
with	IN	with
kids	NNS	kid
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
on	IN	on
Valencia	NP	Valencia
Street	NP	Street
within	IN	within
those	DT	those
few	JJ	few
blocks	NNS	block
at	IN	at
around	RB	around
2	CD	@card@
p	NN	p
.	SENT	.
m	NN	m
.	SENT	.
,	,	,
2:30	CD	@card@
p	NN	p
.	SENT	.
m	NN	m
.	SENT	.
,	,	,
you	PP	you
will	MD	will
get	VB	get
run	VB	run
over	RP	over
,	,	,
often	RB	often
,	,	,
by	IN	by
the	DT	the
kids	NNS	kid
and	CC	and
their	PP$	their
big	JJ	big
backpacks	NNS	backpack
,	,	,
or	CC	or
whatever	WDT	whatever
,	,	,
actually	RB	actually
running	VBG	run
to	TO	to
this	DT	this
space	NN	space
,	,	,
which	WDT	which
is	VBZ	be
very	RB	very
strange	JJ	strange
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
school	NN	school
,	,	,
in	IN	in
a	DT	a
way	NN	way
.	SENT	.
But	CC	but
there	EX	there
was	VBD	be
something	NN	something
psychological	JJ	psychological
happening	VBG	happen
there	RB	there
that	WDT	that
was	VBD	be
just	RB	just
a	DT	a
little	JJ	little
bit	NN	bit
different	JJ	different
.	SENT	.
And	CC	and
the	DT	the
other	JJ	other
thing	NN	thing
was	VBD	be
,	,	,
there	EX	there
was	VBD	be
no	DT	no
stigma	NN	stigma
.	SENT	.
Kids	NNS	kid
weren	NNS	<unknown>
'	POS	'
t	NN	t
going	VBG	go
into	IN	into
the	DT	the
"	``	"
Center-for-	NP	<unknown>
Kids-That-Need-More-Help	NP	<unknown>
,	,	,
"	''	"
or	CC	or
something	NN	something
like	IN	like
that	DT	that
.	SENT	.
It	PP	it
was	VBD	be
826	CD	@card@
Valencia	NP	Valencia
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
it	PP	it
was	VBD	be
a	DT	a
pirate	NN	pirate
supply	NN	supply
store	NN	store
,	,	,
which	WDT	which
is	VBZ	be
insane	JJ	insane
.	SENT	.
And	CC	and
then	RB	then
secondly	RB	secondly
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
publishing	NN	publishing
company	NN	company
in	IN	in
the	DT	the
back	NN	back
.	SENT	.
And	CC	and
so	IN	so
our	PP$	our
interns	VBZ	intern
were	VBD	be
actually	RB	actually
working	VBG	work
at	IN	at
the	DT	the
same	JJ	same
tables	NNS	table
very	RB	very
often	RB	often
,	,	,
and	CC	and
shoulder-to-shoulder	NN	shoulder-to-shoulder
,	,	,
computer-next-	NN	<unknown>
to-computer	NN	to-computer
with	IN	with
the	DT	the
students	NNS	student
.	SENT	.
And	CC	and
so	RB	so
it	PP	it
became	VBD	become
a	DT	a
tutoring	VBG	tutor
center	NN	center
â	NP	<unknown>
publishing	NN	publishing
center	NN	center
,	,	,
is	VBZ	be
what	WP	what
we	PP	we
called	VBD	call
it	PP	it
â	NP	<unknown>
and	CC	and
a	DT	a
writing	VBG	write
center	NN	center
.	SENT	.
They	PP	they
go	VBP	go
in	IN	in
,	,	,
and	CC	and
they	PP	they
might	MD	might
be	VB	be
working	VBG	work
with	IN	with
a	DT	a
high	JJ	high
school	NN	school
student	NN	student
actually	RB	actually
working	VBG	work
on	IN	on
a	DT	a
novel	JJ	novel
â	NP	<unknown>
because	IN	because
we	PP	we
had	VBD	have
very	RB	very
gifted	VBN	gift
kids	NNS	kid
,	,	,
too	RB	too
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
stigma	NN	stigma
.	SENT	.
They	PP	they
'	''	'
re	IN	re
all	DT	all
working	VBG	work
next	JJ	next
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
It	PP	it
'	POS	'
s	VBG	<unknown>
all	PDT	all
a	DT	a
creative	JJ	creative
endeavor	NN	endeavor
.	SENT	.
They	PP	they
'	''	'
re	IN	re
seeing	VBG	see
adults	NNS	adult
.	SENT	.
They	PP	they
'	''	'
re	IN	re
modeling	VBG	model
their	PP$	their
behavior	NN	behavior
.	SENT	.
These	DT	these
adults	NNS	adult
,	,	,
they	PP	they
'	POS	'
re	NN	re
working	VBG	work
in	IN	in
their	PP$	their
field	NN	field
.	SENT	.
They	PP	they
can	MD	can
lean	VB	lean
over	RP	over
,	,	,
ask	VB	ask
a	DT	a
question	NN	question
of	IN	of
one	CD	one
of	IN	of
these	DT	these
adults	NNS	adult
and	CC	and
it	PP	it
all	DT	all
sort	NN	sort
of	IN	of
feeds	NNS	feed
on	IN	on
each	DT	each
other	JJ	other
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
cross-pollination	NN	cross-pollination
.	SENT	.
The	DT	the
only	JJ	only
problem	NN	problem
,	,	,
especially	RB	especially
for	IN	for
the	DT	the
adults	NNS	adult
working	VBG	work
at	IN	at
McSweeney	NP	McSweeney
'	POS	'
s	VBG	<unknown>
who	WP	who
hadn	NN	<unknown>
'	POS	'
t	NN	t
necessarily	RB	necessarily
bought	VBD	buy
into	IN	into
all	DT	all
of	IN	of
this	RB	this
when	WRB	when
they	PP	they
signed	VBD	sign
up	RP	up
,	,	,
was	VBD	be
that	IN	that
there	EX	there
was	VBD	be
just	RB	just
the	DT	the
one	CD	one
bathroom	NN	bathroom
.	SENT	.
With	IN	with
like	IN	like
60	CD	@card@
kids	NNS	kid
a	DT	a
day	NN	day
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
problem	NN	problem
.	SENT	.
But	CC	but
you	PP	you
know	VBP	know
,	,	,
there	EX	there
'	''	'
s	NN	S
something	NN	something
about	IN	about
the	DT	the
kids	NNS	kid
finishing	VBG	finish
their	PP$	their
homework	NN	homework
in	IN	in
a	DT	a
given	VBN	give
day	NN	day
,	,	,
working	VBG	work
one-on-one	JJ	one-on-one
,	,	,
getting	VBG	get
all	PDT	all
this	DT	this
attention	NN	attention
â	NP	<unknown>
they	PP	they
go	VBP	go
home	NN	home
,	,	,
they	PP	they
'	POS	'
re	NN	re
finished	VBD	finish
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
stall	NN	stall
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
do	VBP	do
their	PP$	their
homework	NN	homework
in	IN	in
front	NN	front
of	IN	of
the	DT	the
TV	NN	TV
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
allowed	VBD	allow
to	TO	to
go	VB	go
home	NN	home
at	IN	at
5:30	CD	@card@
p	NN	p
.	SENT	.
m	NN	m
.	SENT	.
,	,	,
enjoy	VB	enjoy
their	PP$	their
family	NN	family
,	,	,
enjoy	VBP	enjoy
other	JJ	other
hobbies	NNS	hobby
,	,	,
get	VBP	get
outside	IN	outside
,	,	,
play	VB	play
.	SENT	.
And	CC	and
that	DT	that
makes	VBZ	make
a	DT	a
happy	JJ	happy
family	NN	family
.	SENT	.
A	DT	a
bunch	NN	bunch
of	IN	of
happy	JJ	happy
families	NNS	family
in	IN	in
a	DT	a
neighborhood	NN	neighborhood
is	VBZ	be
a	DT	a
happy	JJ	happy
community	NN	community
.	SENT	.
A	DT	a
bunch	NN	bunch
of	IN	of
happy	JJ	happy
communities	NNS	community
tied	VBN	tie
together	RB	together
is	VBZ	be
a	DT	a
happy	JJ	happy
city	NN	city
and	CC	and
a	DT	a
happy	JJ	happy
world	NN	world
.	SENT	.
So	IN	so
the	DT	the
key	NN	key
to	TO	to
it	PP	it
all	DT	all
is	VBZ	be
homework	NN	homework
!	SENT	!
There	RB	there
you	PP	you
have	VBP	have
it	PP	it
,	,	,
you	PP	you
know	VBP	know
â	NP	<unknown>
one-on-	NN	<unknown>
one	CD	one
attention	NN	attention
.	SENT	.
So	RB	so
we	PP	we
started	VBD	start
off	RP	off
with	IN	with
about	RB	about
12	CD	@card@
volunteers	NNS	volunteer
,	,	,
and	CC	and
then	RB	then
we	PP	we
had	VBD	have
about	RB	about
50	CD	@card@
,	,	,
and	CC	and
then	RB	then
a	DT	a
couple	JJ	couple
hundred	CD	hundred
.	SENT	.
And	CC	and
we	PP	we
now	RB	now
have	VBP	have
1	CD	@card@
,	,	,
400	CD	@card@
volunteers	NNS	volunteer
on	IN	on
our	PP$	our
roster	NN	roster
.	SENT	.
And	CC	and
we	PP	we
make	VBP	make
it	PP	it
incredibly	RB	incredibly
easy	JJ	easy
to	TO	to
volunteer	VB	volunteer
.	SENT	.
The	DT	the
key	JJ	key
thing	NN	thing
is	VBZ	be
,	,	,
even	RB	even
if	IN	if
you	PP	you
only	RB	only
have	VBP	have
a	DT	a
couple	NN	couple
of	IN	of
hours	NNS	hour
a	DT	a
month	NN	month
,	,	,
those	DT	those
two	CD	two
hours	NNS	hour
shoulder-to-shoulder	NN	shoulder-to-shoulder
,	,	,
next	JJ	next
to	TO	to
one	CD	one
student	NN	student
,	,	,
concentrated	JJ	concentrated
attention	NN	attention
,	,	,
shining	VBG	shine
this	DT	this
beam	NN	beam
of	IN	of
light	NN	light
on	IN	on
their	PP$	their
work	NN	work
,	,	,
on	IN	on
their	PP$	their
thoughts	NNS	thought
and	CC	and
their	PP$	their
self-expression	NN	self-expression
,	,	,
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
absolutely	RB	absolutely
transformative	JJ	transformative
,	,	,
because	IN	because
so	RB	so
many	JJ	many
of	IN	of
the	DT	the
students	NNS	student
have	VBP	have
not	RB	not
had	VBN	have
that	DT	that
ever	RB	ever
before	RB	before
.	SENT	.
So	RB	so
we	PP	we
said	VBD	say
,	,	,
"	``	"
Even	RB	even
if	IN	if
you	PP	you
have	VBP	have
two	CD	two
hours	NNS	hour
one	PP	one
Sunday	NP	Sunday
every	DT	every
six	CD	six
months	NNS	month
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
enough	JJ	enough
.	SENT	.
"	''	"
So	RB	so
that	RB	that
'	''	'
s	NNS	<unknown>
partly	RB	partly
why	WRB	why
the	DT	the
tutor	NN	tutor
corps	NN	corps
grew	VBD	grow
so	RB	so
fast	RB	fast
.	SENT	.
Then	RB	then
we	PP	we
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
what	WP	what
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
do	VB	do
with	IN	with
the	DT	the
space	NN	space
during	IN	during
the	DT	the
day	NN	day
,	,	,
because	IN	because
it	PP	it
has	VBZ	have
to	TO	to
be	VB	be
used	VBN	use
before	IN	before
2:30	CD	@card@
p	NN	p
.	SENT	.
m	NN	m
.	SENT	.
?	SENT	?
"	``	"
So	RB	so
we	PP	we
started	VBD	start
bringing	VBG	bring
in	IN	in
classes	NNS	class
during	IN	during
the	DT	the
day	NN	day
.	SENT	.
So	IN	so
every	DT	every
day	NN	day
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
field	NN	field
trip	NN	trip
where	WRB	where
they	PP	they
together	RB	together
create	VBP	create
a	DT	a
book	NN	book
â	NP	<unknown>
you	PP	you
can	MD	can
see	VB	see
it	PP	it
being	VBG	be
typed	VBN	type
up	RP	up
above	IN	above
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
classes	NNS	class
getting	VBG	get
way	NN	way
too	RB	too
excited	VBN	excite
about	IN	about
writing	NN	writing
.	SENT	.
You	PP	you
just	RB	just
point	VBP	point
a	DT	a
camera	NN	camera
at	IN	at
a	DT	a
class	NN	class
,	,	,
and	CC	and
it	PP	it
always	RB	always
looks	VBZ	look
like	IN	like
this	DT	this
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
books	NNS	book
that	WDT	that
they	PP	they
do	VBP	do
.	SENT	.
Notice	VB	notice
the	DT	the
title	NN	title
of	IN	of
the	DT	the
book	NN	book
,	,	,
"	''	"
The	DT	the
Book	NN	book
That	DT	that
Was	VBD	be
Never	RB	never
Checked	VBN	check
Out	RB	out
:	:	:
Titanic	JJ	titanic
.	SENT	.
"	''	"
And	CC	and
the	DT	the
first	JJ	first
line	NN	line
of	IN	of
that	DT	that
book	NN	book
is	VBZ	be
,	,	,
"	''	"
Once	RB	once
there	EX	there
was	VBD	be
a	DT	a
book	NN	book
named	VBN	name
Cindy	NP	Cindy
that	WDT	that
was	VBD	be
about	RB	about
the	DT	the
Titanic	JJ	titanic
.	SENT	.
"	''	"
So	RB	so
,	,	,
meanwhile	RB	meanwhile
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
an	DT	an
adult	NN	adult
in	IN	in
the	DT	the
back	RB	back
typing	VBG	type
this	DT	this
up	RB	up
,	,	,
taking	VBG	take
it	PP	it
completely	RB	completely
seriously	RB	seriously
,	,	,
which	WDT	which
blows	VBZ	blow
their	PP$	their
mind	NN	mind
.	SENT	.
So	RB	so
then	RB	then
we	PP	we
still	RB	still
had	VBD	have
more	JJR	more
tutors	NNS	tutor
to	TO	to
use	VB	use
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
shot	NN	shot
of	IN	of
just	RB	just
some	DT	some
of	IN	of
the	DT	the
tutors	NNS	tutor
during	IN	during
one	CD	one
of	IN	of
the	DT	the
events	NNS	event
.	SENT	.
The	DT	the
teachers	NNS	teacher
that	WDT	that
we	PP	we
work	VBP	work
with	IN	with
â	NP	<unknown>
and	CC	and
everything	NN	everything
is	VBZ	be
different	JJ	different
to	TO	to
teachers	NNS	teacher
â	NP	<unknown>
they	PP	they
tell	VBP	tell
us	PP	us
what	WP	what
to	TO	to
do	VB	do
.	SENT	.
We	PP	we
went	VBD	go
in	IN	in
there	RB	there
thinking	VBG	think
,	,	,
"	''	"
We	PP	we
'	POS	'
re	NN	re
ultimately	RB	ultimately
,	,	,
completely	RB	completely
malleable	JJ	malleable
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
tell	VB	tell
us	PP	us
.	SENT	.
The	DT	the
neighborhood	NN	neighborhood
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
tell	VB	tell
us	PP	us
,	,	,
the	DT	the
parents	NNS	parent
are	VBP	be
going	VBG	go
to	TO	to
tell	VB	tell
us	PP	us
.	SENT	.
The	DT	the
teachers	NNS	teacher
are	VBP	be
going	VBG	go
to	TO	to
tell	VB	tell
us	PP	us
how	WRB	how
we	PP	we
'	POS	'
re	IN	re
most	JJS	most
useful	JJ	useful
.	SENT	.
"	''	"
So	RB	so
then	RB	then
they	PP	they
said	VBD	say
,	,	,
"	``	"
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
you	PP	you
come	VBP	come
into	IN	into
the	DT	the
schools	NNS	school
?	SENT	?
Because	IN	because
what	WP	what
about	IN	about
the	DT	the
students	NNS	student
that	IN	that
wouldn	NP	<unknown>
'	POS	'
t	NN	t
come	VBN	come
to	TO	to
you	PP	you
,	,	,
necessarily	RB	necessarily
,	,	,
who	WP	who
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
really	RB	really
active	JJ	active
parents	NNS	parent
that	WDT	that
are	VBP	be
bringing	VBG	bring
them	PP	them
in	RP	in
,	,	,
or	CC	or
aren	NNS	<unknown>
'	POS	'
t	NN	t
close	NN	close
enough	RB	enough
?	SENT	?
"	''	"
So	RB	so
then	RB	then
we	PP	we
started	VBD	start
saying	VBG	say
,	,	,
"	``	"
Well	UH	well
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
1	CD	@card@
,	,	,
400	CD	@card@
people	NNS	people
on	IN	on
our	PP$	our
tutor	NN	tutor
roster	NN	roster
.	SENT	.
Let	NP	Let
'	POS	'
s	NN	S
just	RB	just
put	VBD	put
out	RP	out
the	DT	the
word	NN	word
.	SENT	.
"	''	"
A	DT	a
teacher	NN	teacher
will	MD	will
say	VB	say
,	,	,
"	``	"
I	PP	I
need	VBP	need
12	CD	@card@
tutors	NNS	tutor
for	IN	for
the	DT	the
next	JJ	next
five	CD	five
Sundays	NNS	Sunday
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
working	VBG	work
on	IN	on
our	PP$	our
college	NN	college
essays	NNS	essay
.	SENT	.
Send	VB	send
them	PP	them
in	RP	in
.	SENT	.
"	``	"
So	RB	so
we	PP	we
put	VBD	put
that	IN	that
out	IN	out
on	IN	on
the	DT	the
wire	NN	wire
:	:	:
1	CD	@card@
,	,	,
400	CD	@card@
tutors	NNS	tutor
.	SENT	.
Whoever	WP	whoever
can	MD	can
make	VB	make
it	PP	it
signs	VBZ	sign
up	RP	up
.	SENT	.
They	PP	they
go	VBP	go
in	IN	in
about	IN	about
a	DT	a
half	NN	half
an	DT	an
hour	NN	hour
before	IN	before
the	DT	the
class	NN	class
.	SENT	.
The	DT	the
teacher	NN	teacher
tells	VBZ	tell
them	PP	them
what	WP	what
to	TO	to
do	VB	do
,	,	,
how	WRB	how
to	TO	to
do	VB	do
it	PP	it
,	,	,
what	WP	what
their	PP$	their
training	NN	training
is	VBZ	be
,	,	,
what	WP	what
their	PP$	their
project	NN	project
is	VBZ	be
so	RB	so
far	RB	far
.	SENT	.
They	PP	they
work	VBP	work
under	IN	under
the	DT	the
teacher	NN	teacher
'	POS	'
s	NN	S
guide	NN	guide
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
all	RB	all
in	IN	in
one	CD	one
big	JJ	big
room	NN	room
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
actually	RB	actually
the	DT	the
brunt	NN	brunt
of	IN	of
what	WP	what
we	PP	we
do	VBP	do
is	VBZ	be
,	,	,
people	NNS	people
going	VBG	go
straight	RB	straight
from	IN	from
their	PP$	their
workplace	NN	workplace
,	,	,
straight	RB	straight
from	IN	from
home	NN	home
,	,	,
straight	RB	straight
into	IN	into
the	DT	the
classroom	NN	classroom
and	CC	and
working	VBG	work
directly	RB	directly
with	IN	with
the	DT	the
students	NNS	student
.	SENT	.
So	RB	so
then	RB	then
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
work	VB	work
with	IN	with
thousands	NNS	thousand
and	CC	and
thousands	NNS	thousand
of	IN	of
more	JJR	more
students	NNS	student
.	SENT	.
Then	RB	then
another	DT	another
school	NN	school
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
what	WP	what
if	IN	if
we	PP	we
just	RB	just
give	VBP	give
you	PP	you
a	DT	a
classroom	NN	classroom
and	CC	and
you	PP	you
can	MD	can
staff	VB	staff
it	PP	it
all	DT	all
day	NN	day
?	SENT	?
"	''	"
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
Everett	NP	Everett
Middle	NP	Middle
School	NP	School
Writers	NP	Writers
'	POS	'
Room	NP	Room
,	,	,
where	WRB	where
we	PP	we
decorated	VBD	decorate
it	PP	it
in	IN	in
buccaneer	NN	buccaneer
style	NN	style
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
right	NN	right
off	IN	off
the	DT	the
library	NN	library
.	SENT	.
And	CC	and
there	EX	there
we	PP	we
serve	VBP	serve
all	DT	all
529	CD	@card@
kids	NNS	kid
in	IN	in
this	DT	this
middle	JJ	middle
school	NN	school
.	SENT	.
This	DT	this
is	VBZ	be
their	PP$	their
newspaper	NN	newspaper
,	,	,
the	DT	the
"	``	"
Straight-Up	JJ	straight-up
News	NN	news
,	,	,
"	''	"
that	WDT	that
has	VBZ	have
an	DT	an
ongoing	JJ	ongoing
column	NN	column
from	IN	from
Mayor	NP	Mayor
Gavin	NP	Gavin
Newsom	NP	Newsom
in	IN	in
both	DT	both
languages	NNS	language
â	NP	<unknown>
English	NP	English
and	CC	and
Spanish	NP	Spanish
.	SENT	.
So	RB	so
then	RB	then
one	CD	one
day	NN	day
Isabel	NP	Isabel
Allende	NP	Allende
wrote	VBD	write
to	TO	to
us	PP	us
and	CC	and
said	VBD	say
,	,	,
"	``	"
Hey	NP	Hey
,	,	,
why	WRB	why
don	NN	don
'	POS	'
t	NN	t
you	PP	you
assign	VBP	assign
a	DT	a
book	NN	book
with	IN	with
high	JJ	high
school	NN	school
students	NNS	student
?	SENT	?
I	PP	I
want	VBP	want
them	PP	them
to	TO	to
write	VB	write
about	RB	about
how	WRB	how
to	TO	to
achieve	VB	achieve
peace	NN	peace
in	IN	in
a	DT	a
violent	JJ	violent
world	NN	world
.	SENT	.
"	''	"
And	CC	and
so	RB	so
we	PP	we
went	VBD	go
into	IN	into
Thurgood	NP	Thurgood
Marshall	NP	Marshall
High	NP	High
School	NP	School
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
school	NN	school
that	IN	that
we	PP	we
had	VBD	have
worked	VBN	work
with	IN	with
on	IN	on
some	DT	some
other	JJ	other
things	NNS	thing
,	,	,
and	CC	and
we	PP	we
gave	VBD	give
that	DT	that
assignment	NN	assignment
to	TO	to
the	DT	the
students	NNS	student
.	SENT	.
And	CC	and
we	PP	we
said	VBD	say
,	,	,
"	``	"
Isabel	NP	Isabel
Allende	NP	Allende
is	VBZ	be
going	VBG	go
to	TO	to
read	VB	read
all	PDT	all
your	PP$	your
essays	NNS	essay
at	IN	at
the	DT	the
end	NN	end
.	SENT	.
She	NN	she
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
publish	VB	publish
them	PP	them
in	IN	in
a	DT	a
book	NN	book
.	SENT	.
She	NN	she
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
sponsor	VB	sponsor
the	DT	the
printing	NN	printing
of	IN	of
this	DT	this
book	NN	book
in	IN	in
paperback	JJ	paperback
form	NN	form
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
available	JJ	available
in	IN	in
all	PDT	all
the	DT	the
bookstores	NNS	bookstore
in	IN	in
the	DT	the
Bay	NP	Bay
Area	NP	Area
and	CC	and
throughout	IN	throughout
the	DT	the
world	NN	world
,	,	,
on	IN	on
Amazon	NP	Amazon
and	CC	and
you	PP	you
name	VBP	name
it	PP	it
.	SENT	.
"	''	"
So	IN	so
these	DT	these
kids	NNS	kid
worked	VBD	work
harder	JJR	hard
than	IN	than
they	PP	they
'	POS	'
ve	NN	ve
ever	RB	ever
worked	VBD	work
on	IN	on
anything	NN	anything
in	IN	in
their	PP$	their
lives	NNS	life
,	,	,
because	IN	because
there	EX	there
was	VBD	be
that	DT	that
outside	JJ	outside
audience	NN	audience
,	,	,
there	EX	there
was	VBD	be
Isabel	NP	Isabel
Allende	NP	Allende
on	IN	on
the	DT	the
other	JJ	other
end	NN	end
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
had	VBD	have
about	RB	about
170	CD	@card@
tutors	NNS	tutor
that	WDT	that
worked	VBD	work
on	IN	on
this	DT	this
book	NN	book
with	IN	with
them	PP	them
and	CC	and
so	RB	so
this	DT	this
worked	VBN	work
out	RP	out
incredibly	RB	incredibly
well	RB	well
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
big	JJ	big
party	NN	party
at	IN	at
the	DT	the
end	NN	end
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
book	NN	book
that	IN	that
you	PP	you
can	MD	can
find	VB	find
anywhere	RB	anywhere
.	SENT	.
So	RB	so
that	IN	that
led	VBN	lead
to	TO	to
a	DT	a
series	NN	series
of	IN	of
these	DT	these
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
Amy	NP	Amy
Tan	NP	Tan
sponsored	VBD	sponsor
the	DT	the
next	JJ	next
one	CD	one
,	,	,
"	``	"
I	PP	I
Might	MD	might
Get	VB	get
Somewhere	RB	somewhere
.	SENT	.
"	''	"
And	CC	and
this	DT	this
became	VBD	become
an	DT	an
ongoing	JJ	ongoing
