So	RB	so
then	RB	then
assemble	VB	assemble
tribes	NNS	tribe
that	WDT	that
assemble	VBP	assemble
tribes	NNS	tribe
that	WDT	that
spread	VBP	spread
the	DT	the
idea	NN	idea
and	CC	and
spread	VB	spread
the	DT	the
idea	NN	idea
.	SENT	.
And	CC	and
it	PP	it
becomes	VBZ	become
something	NN	something
far	RB	far
bigger	JJR	big
than	IN	than
ourselves	PP	ourselves
,	,	,
it	PP	it
becomes	VBZ	become
a	DT	a
movement	NN	movement
.	SENT	.
So	RB	so
when	WRB	when
Al	NP	Al
Gore	NP	Gore
set	VBD	set
out	RP	out
to	TO	to
change	VB	change
the	DT	the
world	NN	world
again	RB	again
,	,	,
he	PP	he
didn	NNS	<unknown>
'	POS	'
t	NN	t
do	VBP	do
it	PP	it
by	IN	by
himself	PP	himself
.	SENT	.
And	CC	and
he	PP	he
didn	NP	<unknown>
'	POS	'
t	NN	t
do	VBP	do
it	PP	it
by	IN	by
buying	VBG	buy
a	DT	a
lot	NN	lot
of	IN	of
ads	NNS	ad
.	SENT	.
He	PP	he
did	VBD	do
it	PP	it
by	IN	by
creating	VBG	create
a	DT	a
movement	NN	movement
.	SENT	.
Thousands	NNS	thousand
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
country	NN	country
who	WP	who
could	MD	could
give	VB	give
his	PP$	his
presentation	NN	presentation
for	IN	for
him	PP	him
,	,	,
because	IN	because
he	PP	he
can	MD	can
'	''	'
t	NN	t
be	VB	be
in	IN	in
100	CD	@card@
or	CC	or
200	CD	@card@
or	CC	or
500	CD	@card@
cities	NNS	city
in	IN	in
each	DT	each
night	NN	night
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
need	NN	need
everyone	NN	everyone
.	SENT	.
What	WP	what
Kevin	NP	Kevin
Kelley	NP	Kelley
has	VBZ	have
taught	VBN	teach
us	PP	us
is	VBZ	be
you	PP	you
just	RB	just
need	VBP	need
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
a	DT	a
thousand	CD	thousand
true	JJ	true
fans	NNS	fan
—	:	-
a	DT	a
thousand	CD	thousand
people	NNS	people
who	WP	who
care	VBP	care
enough	RB	enough
that	IN	that
they	PP	they
will	MD	will
get	VB	get
you	PP	you
the	DT	the
next	JJ	next
round	NN	round
and	CC	and
the	DT	the
next	JJ	next
round	NN	round
and	CC	and
the	DT	the
next	JJ	next
round	NN	round
.	SENT	.
And	CC	and
that	DT	that
means	VBZ	mean
that	IN	that
the	DT	the
idea	NN	idea
you	PP	you
create	VBP	create
,	,	,
the	DT	the
product	NN	product
you	PP	you
create	VBP	create
,	,	,
the	DT	the
movement	NN	movement
you	PP	you
create	VBP	create
isn	NP	isn
'	POS	'
t	NN	t
for	IN	for
everyone	NN	everyone
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
mass	JJ	mass
thing	NN	thing
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
this	DT	this
is	VBZ	be
about	RB	about
.	SENT	.
What	WP	what
it	PP	it
'	POS	'
s	NN	S
about	RB	about
instead	RB	instead
is	VBZ	be
finding	VBG	find
the	DT	the
true	JJ	true
believers	NNS	believer
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
easy	JJ	easy
to	TO	to
look	VB	look
at	IN	at
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
said	VBD	say
so	RB	so
far	RB	far
,	,	,
and	CC	and
say	VBP	say
,	,	,
"	``	"
Wait	VB	wait
a	DT	a
minute	NN	minute
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
what	WP	what
it	PP	it
takes	VBZ	take
to	TO	to
be	VB	be
that	DT	that
kind	NN	kind
of	IN	of
leader	NN	leader
.	SENT	.
"	''	"
So	RB	so
here	RB	here
are	VBP	be
two	CD	two
leaders	NNS	leader
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
lot	NN	lot
in	IN	in
common	JJ	common
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
about	IN	about
the	DT	the
same	JJ	same
age	NN	age
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
about	IN	about
it	PP	it
.	SENT	.
What	WP	what
they	PP	they
did	VBD	do
,	,	,
though	RB	though
,	,	,
is	VBZ	be
each	DT	each
in	IN	in
their	PP$	their
own	JJ	own
way	NN	way
,	,	,
created	VBD	create
a	DT	a
different	JJ	different
way	NN	way
of	IN	of
navigating	VBG	navigate
your	PP$	your
way	NN	way
through	IN	through
technology	NN	technology
.	SENT	.
So	IN	so
some	DT	some
people	NNS	people
will	MD	will
go	VB	go
out	RP	out
and	CC	and
get	VB	get
people	NNS	people
to	TO	to
be	VB	be
on	IN	on
one	CD	one
team	NN	team
.	SENT	.
And	CC	and
some	DT	some
people	NNS	people
will	MD	will
get	VB	get
people	NNS	people
to	TO	to
be	VB	be
on	IN	on
the	DT	the
other	JJ	other
team	NN	team
.	SENT	.
It	PP	it
also	RB	also
informs	VBZ	inform
the	DT	the
decisions	NNS	decision
you	PP	you
make	VBP	make
when	WRB	when
you	PP	you
make	VBP	make
products	NNS	product
or	CC	or
services	NNS	service
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
devices	NNS	device
.	SENT	.
But	CC	but
what	WP	what
a	DT	a
shame	NN	shame
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
organized	VBN	organize
to	TO	to
help	VB	help
authors	NNS	author
create	VB	create
movements	NNS	movement
.	SENT	.
What	WP	what
would	MD	would
happen	VB	happen
if	IN	if
,	,	,
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
using	VBG	use
your	PP$	your
Kindle	NP	Kindle
,	,	,
you	PP	you
could	MD	could
see	VB	see
the	DT	the
comments	NNS	comment
and	CC	and
quotes	NNS	quote
and	CC	and
notes	NNS	note
from	IN	from
all	PDT	all
the	DT	the
other	JJ	other
people	NNS	people
reading	VBG	read
the	DT	the
same	JJ	same
book	NN	book
as	IN	as
you	PP	you
in	IN	in
that	DT	that
moment	NN	moment
.	SENT	.
Or	CC	or
from	IN	from
your	PP$	your
book	NN	book
group	NN	group
.	SENT	.
Or	CC	or
from	IN	from
your	PP$	your
friends	NNS	friend
,	,	,
or	CC	or
from	IN	from
the	DT	the
circle	NN	circle
you	PP	you
want	VBP	want
.	SENT	.
What	WP	what
would	MD	would
happen	VB	happen
if	IN	if
authors	NNS	author
,	,	,
or	CC	or
people	NNS	people
with	IN	with
ideas	NNS	idea
could	MD	could
use	VB	use
version	NN	version
two	CD	two
,	,	,
which	WDT	which
comes	VBZ	come
out	RP	out
on	IN	on
Monday	NP	Monday
,	,	,
and	CC	and
use	VB	use
it	PP	it
to	TO	to
organize	VB	organize
people	NNS	people
who	WP	who
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
something	NN	something
.	SENT	.
Now	RB	now
there	EX	there
is	VBZ	be
a	DT	a
million	CD	million
things	NNS	thing
I	PP	I
could	MD	could
share	VB	share
with	IN	with
you	PP	you
about	IN	about
the	DT	the
mechanics	NNS	mechanic
here	RB	here
.	SENT	.
But	CC	but
let	VB	let
me	PP	me
just	RB	just
try	VBP	try
a	DT	a
couple	NN	couple
.	SENT	.
The	DT	the
Beatles	NP	Beatles
did	VBD	do
not	RB	not
invent	VB	invent
teenagers	NNS	teenager
.	SENT	.
They	PP	they
merely	RB	merely
decided	VBD	decide
to	TO	to
lead	VB	lead
them	PP	them
.	SENT	.
That	DT	that
most	JJS	most
movements	NNS	movement
,	,	,
most	JJS	most
leadership	NN	leadership
that	IN	that
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
is	VBZ	be
about	RB	about
finding	VBG	find
a	DT	a
group	NN	group
that	RB	that
'	POS	'
s	JJ	<unknown>
disconnected	JJ	disconnected
but	CC	but
already	RB	already
has	VBZ	have
a	DT	a
yearning	NN	yearning
—	:	-
not	RB	not
persuading	VBG	persuade
people	NNS	people
to	TO	to
want	VB	want
something	NN	something
they	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
yet	RB	yet
.	SENT	.
When	WRB	when
Diane	NP	Diane
Hatz	NP	Hatz
worked	VBD	work
on	IN	on
"	``	"
The	DT	the
Meatrix	NP	<unknown>
,	,	,
"	``	"
her	PP$	her
video	NN	video
that	IN	that
spread	VBN	spread
all	RB	all
across	IN	across
the	DT	the
internet	NN	Internet
about	IN	about
the	DT	the
way	NN	way
farm	NN	farm
animals	NNS	animal
are	VBP	be
treated	VBN	treat
,	,	,
she	PP	she
didn	NNS	<unknown>
'	POS	'
t	NN	t
invent	VB	invent
the	DT	the
idea	NN	idea
of	IN	of
being	VBG	be
a	DT	a
vegan	NN	vegan
.	SENT	.
She	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
invent	VB	invent
the	DT	the
idea	NN	idea
of	IN	of
caring	VBG	care
about	IN	about
this	DT	this
issue	NN	issue
.	SENT	.
But	CC	but
she	PP	she
helped	VBD	help
organize	VB	organize
people	NNS	people
,	,	,
and	CC	and
helped	VBD	help
turn	VB	turn
it	PP	it
into	IN	into
a	DT	a
movement	NN	movement
.	SENT	.
Hugo	NP	Hugo
Chavez	NP	Chavez
did	VBD	do
not	RB	not
invent	VB	invent
the	DT	the
disaffected	JJ	disaffected
middle	NN	middle
and	CC	and
lower	JJR	low
class	NN	class
of	IN	of
Venezuela	NP	Venezuela
.	SENT	.
He	PP	he
merely	RB	merely
led	VBD	lead
them	PP	them
.	SENT	.
Bob	NP	Bob
Marley	NP	Marley
did	VBD	do
not	RB	not
invent	VB	invent
Rastafarians	NP	<unknown>
.	SENT	.
He	PP	he
just	RB	just
stepped	VBD	step
up	RP	up
and	CC	and
said	VBD	say
,	,	,
"	``	"
Follow	VB	follow
me	PP	me
.	SENT	.
"	''	"
Derek	NP	Derek
Sivers	NP	Sivers
invented	VBD	invent
CD	NP	CD
Baby	NP	Baby
,	,	,
which	WDT	which
allowed	VBD	allow
independent	JJ	independent
musicians	NNS	musician
to	TO	to
have	VB	have
a	DT	a
place	NN	place
to	TO	to
sell	VB	sell
their	PP$	their
music	NN	music
without	IN	without
selling	VBG	sell
out	RP	out
to	TO	to
the	DT	the
man	NN	man
—	:	-
to	TO	to
have	VB	have
place	NN	place
to	TO	to
take	VB	take
the	DT	the
mission	NN	mission
they	PP	they
already	RB	already
wanted	VBD	want
to	TO	to
go	VB	go
to	TO	to
,	,	,
and	CC	and
connect	VBP	connect
with	IN	with
each	DT	each
other	JJ	other
.	SENT	.
What	WP	what
all	PDT	all
these	DT	these
people	NNS	people
have	VBP	have
in	IN	in
common	JJ	common
is	VBZ	be
that	IN	that
they	PP	they
are	VBP	be
heretics	NNS	heretic
.	SENT	.
That	DT	that
heretics	NNS	heretic
look	VBP	look
at	IN	at
the	DT	the
status	NN	status
quo	NN	quo
and	CC	and
say	VB	say
,	,	,
"	``	"
This	DT	this
will	MD	will
not	RB	not
stand	VB	stand
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
abide	VB	abide
this	DT	this
status	FW	status
quo	FW	quo
.	SENT	.
I	PP	I
am	VBP	be
willing	JJ	willing
to	TO	to
stand	VB	stand
up	RB	up
and	CC	and
be	VB	be
counted	VBN	count
and	CC	and
move	NN	move
things	NNS	thing
forward	RB	forward
.	SENT	.
I	PP	I
see	VBP	see
what	WP	what
the	DT	the
status	FW	status
quo	FW	quo
is	VBZ	be
;	:	;
I	PP	I
don	VBP	don
'	''	'
t	NN	t
like	IN	like
it	PP	it
.	SENT	.
"	''	"
That	IN	that
instead	RB	instead
of	IN	of
looking	VBG	look
at	IN	at
all	PDT	all
the	DT	the
little	JJ	little
rules	NNS	rule
and	CC	and
following	VBG	follow
each	DT	each
one	CD	one
of	IN	of
them	PP	them
,	,	,
that	IN	that
instead	RB	instead
of	IN	of
being	VBG	be
what	WP	what
I	PP	I
call	VBP	call
a	DT	a
sheepwalker	NN	sheepwalker
—	:	-
somebody	NN	somebody
who	WP	who
'	POS	'
s	NN	S
half	NN	half
asleep	RB	asleep
,	,	,
following	VBG	follow
instructions	NNS	instruction
,	,	,
keeping	VBG	keep
their	PP$	their
head	NN	head
down	RB	down
,	,	,
fitting	VBG	fit
in	IN	in
—	:	-
every	DT	every
once	RB	once
in	IN	in
a	DT	a
while	NN	while
someone	NN	someone
stands	VBZ	stand
up	RB	up
and	CC	and
says	VBZ	say
,	,	,
"	``	"
Not	RB	not
me	PP	me
.	SENT	.
"	``	"
Someone	NN	someone
stands	VBZ	stand
up	RB	up
and	CC	and
says	VBZ	say
,	,	,
"	``	"
This	DT	this
one	CD	one
is	VBZ	be
important	JJ	important
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
organize	VB	organize
around	IN	around
it	PP	it
.	SENT	.
"	''	"
And	CC	and
not	RB	not
everyone	NN	everyone
will	MD	will
.	SENT	.
But	CC	but
you	PP	you
don	NN	don
'	POS	'
t	NN	t
need	NN	need
everyone	NN	everyone
.	SENT	.
You	PP	you
just	RB	just
need	VBP	need
a	DT	a
few	JJ	few
people	NNS	people
—	:	-
—	:	-
who	WP	who
will	MD	will
look	VB	look
at	IN	at
the	DT	the
rules	NNS	rule
,	,	,
realize	VB	realize
they	PP	they
make	VB	make
no	DT	no
sense	NN	sense
,	,	,
and	CC	and
realize	VB	realize
how	WRB	how
much	JJ	much
they	PP	they
want	VBP	want
to	TO	to
be	VB	be
connected	VBN	connect
.	SENT	.
So	IN	so
Tony	NP	Tony
Hsieh	NP	Hsieh
does	VBZ	do
not	RB	not
run	VB	run
a	DT	a
shoe	NN	shoe
store	NN	store
.	SENT	.
Zappos	NP	<unknown>
isn	NP	isn
'	POS	'
t	NN	t
a	DT	a
shoe	NN	shoe
store	NN	store
.	SENT	.
Zappos	NP	<unknown>
is	VBZ	be
the	DT	the
one	CD	one
,	,	,
the	DT	the
only	JJ	only
,	,	,
the	DT	the
best-there-ever-was	NNS	<unknown>
place	NN	place
for	IN	for
people	NNS	people
who	WP	who
are	VBP	be
into	IN	into
shoes	NNS	shoe
to	TO	to
find	VB	find
each	DT	each
other	JJ	other
,	,	,
to	TO	to
talk	VB	talk
about	IN	about
their	PP$	their
passion	NN	passion
,	,	,
to	TO	to
connect	VB	connect
with	IN	with
people	NNS	people
who	WP	who
care	VBP	care
more	JJR	more
about	IN	about
customer	NN	customer
service	NN	service
than	IN	than
making	VBG	make
a	DT	a
nickel	JJ	nickel
tomorrow	NN	tomorrow
.	SENT	.
It	PP	it
can	MD	can
be	VB	be
something	NN	something
as	IN	as
prosaic	JJ	prosaic
as	IN	as
shoes	NNS	shoe
,	,	,
and	CC	and
something	NN	something
as	IN	as
complicated	VBN	complicate
as	IN	as
overthrowing	VBG	overthrow
a	DT	a
government	NN	government
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
exactly	RB	exactly
the	DT	the
same	JJ	same
behavior	NN	behavior
though	RB	though
.	SENT	.
What	WP	what
it	PP	it
requires	VBZ	require
,	,	,
as	IN	as
Geraldine	NP	Geraldine
Carter	NP	Carter
has	VBZ	have
discovered	VBN	discover
,	,	,
is	VBZ	be
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
say	VB	say
,	,	,
"	``	"
I	PP	I
can	MD	can
'	''	'
t	NN	t
do	VBP	do
this	DT	this
by	IN	by
myself	PP	myself
.	SENT	.
But	CC	but
if	IN	if
I	PP	I
can	MD	can
get	VB	get
other	JJ	other
people	NNS	people
to	TO	to
join	VB	join
my	PP$	my
Climb	NN	climb
and	CC	and
Ride	NN	ride
,	,	,
then	RB	then
together	RB	together
we	PP	we
can	MD	can
get	VB	get
something	NN	something
that	IN	that
we	PP	we
all	RB	all
want	VBP	want
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
just	RB	just
waiting	VBG	wait
for	IN	for
someone	NN	someone
to	TO	to
lead	VB	lead
us	PP	us
.	SENT	.
"	''	"
Michelle	NP	Michelle
Kaufman	NP	Kaufman
has	VBZ	have
pioneered	VBN	pioneer
new	JJ	new
ways	NNS	way
of	IN	of
thinking	VBG	think
about	IN	about
environmental	JJ	environmental
architecture	NN	architecture
.	SENT	.
She	PP	she
doesn	NP	<unknown>
'	POS	'
t	NN	t
do	VBP	do
it	PP	it
by	IN	by
quietly	RB	quietly
building	VBG	build
one	CD	one
house	NN	house
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
She	PP	she
does	VBZ	do
it	PP	it
by	IN	by
telling	VBG	tell
a	DT	a
story	NN	story
to	TO	to
people	NNS	people
who	WP	who
want	VBP	want
to	TO	to
hear	VB	hear
it	PP	it
.	SENT	.
By	IN	by
connecting	VBG	connect
a	DT	a
tribe	NN	tribe
of	IN	of
people	NNS	people
who	WP	who
are	VBP	be
desperate	JJ	desperate
to	TO	to
be	VB	be
connected	VBN	connect
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
By	IN	by
leading	VBG	lead
a	DT	a
movement	NN	movement
and	CC	and
making	VBG	make
change	NN	change
.	SENT	.
And	CC	and
around	RB	around
and	CC	and
around	RB	around
and	CC	and
around	RB	around
it	PP	it
goes	VBZ	go
.	SENT	.
So	RB	so
three	CD	three
questions	NNS	question
I	NP	I
'	POS	'
d	NN	d
offer	NN	offer
you	PP	you
.	SENT	.
The	DT	the
first	JJ	first
one	CD	one
is	VBZ	be
,	,	,
who	WP	who
exactly	RB	exactly
are	VBP	be
you	PP	you
upsetting	VBG	upset
?	SENT	?
Because	IN	because
if	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
upsetting	VBG	upset
anyone	NN	anyone
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
changing	VBG	change
the	DT	the
status	FW	status
quo	FW	quo
.	SENT	.
The	DT	the
second	JJ	second
question	NN	question
is	VBZ	be
,	,	,
who	WP	who
are	VBP	be
you	PP	you
connecting	VBG	connect
?	SENT	?
Because	IN	because
for	IN	for
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
they	PP	they
'	POS	'
re	NN	re
in	IN	in
it	PP	it
for	IN	for
:	:	:
the	DT	the
connections	NNS	connection
that	WDT	that
are	VBP	be
being	VBG	be
made	VBN	make
,	,	,
one	CD	one
to	TO	to
the	DT	the
other	JJ	other
.	SENT	.
And	CC	and
the	DT	the
third	JJ	third
one	CD	one
is	VBZ	be
,	,	,
who	WP	who
are	VBP	be
you	PP	you
leading	VBG	lead
?	SENT	?
Because	IN	because
focusing	VBG	focus
on	IN	on
that	DT	that
part	NN	part
of	IN	of
it	PP	it
—	:	-
not	RB	not
the	DT	the
mechanics	NNS	mechanic
of	IN	of
what	WP	what
you	PP	you
'	POS	'
re	NN	re
building	NN	building
,	,	,
but	CC	but
the	DT	the
who	WP	who
,	,	,
and	CC	and
the	DT	the
leading	VBG	lead
part	NN	part
—	:	-
is	VBZ	be
where	WRB	where
change	NN	change
comes	VBZ	come
.	SENT	.
So	IN	so
Blake	NP	Blake
,	,	,
at	IN	at
Tom	NP	Tom
'	POS	'
s	NN	S
Shoes	NNS	shoe
,	,	,
had	VBD	have
a	DT	a
very	RB	very
simple	JJ	simple
idea	NN	idea
.	SENT	.
"	``	"
What	WP	what
would	MD	would
happen	VB	happen
if	IN	if
every	DT	every
time	NN	time
someone	NN	someone
bought	VBD	buy
a	DT	a
pair	NN	pair
of	IN	of
these	DT	these
shoes	NNS	shoe
I	PP	I
gave	VBD	give
exactly	RB	exactly
the	DT	the
same	JJ	same
pair	NN	pair
to	TO	to
someone	NN	someone
who	WP	who
doesn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
own	VBP	own
a	DT	a
pair	NN	pair
of	IN	of
shoes	NNS	shoe
?	SENT	?
"	``	"
This	DT	this
is	VBZ	be
not	RB	not
the	DT	the
story	NN	story
of	IN	of
how	WRB	how
you	PP	you
get	VBP	get
shelf	NN	shelf
space	NN	space
at	IN	at
Neiman	NP	Neiman
Marcus	NP	Marcus
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
story	NN	story
of	IN	of
a	DT	a
product	NN	product
that	WDT	that
tells	VBZ	tell
a	DT	a
story	NN	story
.	SENT	.
And	CC	and
as	IN	as
you	PP	you
walk	VBP	walk
around	RB	around
with	IN	with
this	DT	this
remarkable	JJ	remarkable
pair	NN	pair
of	IN	of
shoes	NNS	shoe
and	CC	and
someone	NN	someone
says	VBZ	say
,	,	,
"	``	"
What	WP	what
are	VBP	be
those	DT	those
?	SENT	?
"	``	"
You	PP	you
get	VBP	get
to	TO	to
tell	VB	tell
the	DT	the
story	NN	story
on	IN	on
Blake	NP	Blake
'	POS	'
s	NN	S
behalf	NN	behalf
,	,	,
on	IN	on
behalf	NN	behalf
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
got	VBD	get
the	DT	the
shoes	NNS	shoe
.	SENT	.
And	CC	and
suddenly	RB	suddenly
it	PP	it
'	POS	'
s	NN	S
not	RB	not
one	CD	one
pair	NN	pair
of	IN	of
shoes	NNS	shoe
or	CC	or
100	CD	@card@
pairs	NNS	pair
of	IN	of
shoes	NNS	shoe
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
pairs	NNS	pair
of	IN	of
shoes	NNS	shoe
.	SENT	.
My	PP$	my
friend	NN	friend
Red	NP	Red
Maxwell	NP	Maxwell
has	VBZ	have
spent	VBN	spend
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
fighting	VBG	fight
against	IN	against
juvenile	JJ	juvenile
diabetes	NN	diabetes
.	SENT	.
Not	RB	not
fighting	VBG	fight
the	DT	the
organization	NN	organization
that	RB	that
'	POS	'
s	NN	S
fighting	VBG	fight
it	PP	it
—	:	-
fighting	VBG	fight
with	IN	with
them	PP	them
,	,	,
leading	VBG	lead
them	PP	them
,	,	,
connecting	VBG	connect
them	PP	them
,	,	,
challenging	VBG	challenge
the	DT	the
status	FW	status
quo	FW	quo
because	IN	because
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
him	PP	him
.	SENT	.
And	CC	and
the	DT	the
people	NNS	people
he	PP	he
surrounds	VBZ	surround
himself	PP	himself
with	IN	with
need	NN	need
the	DT	the
connection	NN	connection
.	SENT	.
They	PP	they
need	VBP	need
the	DT	the
leadership	NN	leadership
.	SENT	.
It	PP	it
makes	VBZ	make
a	DT	a
difference	NN	difference
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
need	NN	need
permission	NN	permission
from	IN	from
people	NNS	people
to	TO	to
lead	VB	lead
them	PP	them
.	SENT	.
But	CC	but
in	IN	in
case	NN	case
you	PP	you
do	VBP	do
,	,	,
here	RB	here
it	PP	it
is	VBZ	be
:	:	:
they	PP	they
'	POS	'
re	NN	re
waiting	NN	waiting
,	,	,
we	PP	we
'	POS	'
re	NN	re
waiting	VBG	wait
for	IN	for
you	PP	you
to	TO	to
show	VB	show
us	PP	us
where	WRB	where
to	TO	to
go	VB	go
next	JJ	next
.	SENT	.
So	RB	so
here	RB	here
is	VBZ	be
what	WP	what
leaders	NNS	leader
have	VBP	have
in	RB	in
common	JJ	common
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
is	VBZ	be
,	,	,
they	PP	they
challenge	VBP	challenge
the	DT	the
status	FW	status
quo	FW	quo
.	SENT	.
They	PP	they
challenge	VBP	challenge
what	WP	what
'	POS	'
s	NN	S
currently	RB	currently
there	RB	there
.	SENT	.
The	DT	the
second	JJ	second
thing	NN	thing
is	VBZ	be
,	,	,
they	PP	they
build	VBP	build
a	DT	a
culture	NN	culture
.	SENT	.
A	DT	a
secret	JJ	secret
language	NN	language
,	,	,
a	DT	a
seven-second	JJ	seven-second
handshake	NN	handshake
,	,	,
a	DT	a
way	NN	way
of	IN	of
knowing	VBG	know
that	IN	that
you	PP	you
'	POS	'
re	NN	re
in	RP	in
or	CC	or
out	RP	out
.	SENT	.
They	PP	they
have	VBP	have
curiosity	NN	curiosity
.	SENT	.
Curiosity	NN	curiosity
about	IN	about
people	NNS	people
in	IN	in
the	DT	the
tribe	NN	tribe
,	,	,
curiosity	NN	curiosity
about	IN	about
outsiders	NNS	outsider
.	SENT	.
They	PP	they
'	''	'
re	IN	re
asking	VBG	ask
questions	NNS	question
.	SENT	.
They	PP	they
connect	VBP	connect
people	NNS	people
to	TO	to
one	CD	one
another	DT	another
.	SENT	.
Do	VB	do
you	PP	you
know	VB	know
what	WP	what
people	NNS	people
want	VBP	want
more	JJR	more
than	IN	than
anything	NN	anything
?	SENT	?
They	PP	they
want	VBP	want
to	TO	to
be	VB	be
missed	VBN	miss
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
be	VB	be
missed	VBN	miss
the	DT	the
day	NN	day
they	PP	they
don	VBP	don
'	''	'
t	NN	t
show	NN	show
up	RB	up
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
be	VB	be
missed	VBN	miss
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
gone	VBN	go
.	SENT	.
And	CC	and
tribe	NN	tribe
leaders	NNS	leader
can	MD	can
do	VB	do
that	DT	that
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
fascinating	JJ	fascinating
,	,	,
because	IN	because
all	DT	all
tribe	NN	tribe
leaders	NNS	leader
have	VBP	have
charisma	NN	charisma
,	,	,
but	CC	but
you	PP	you
don	NN	don
'	POS	'
t	NN	t
need	NN	need
charisma	NN	charisma
to	TO	to
become	VB	become
a	DT	a
leader	NN	leader
.	SENT	.
Being	VBG	be
a	DT	a
leader	NN	leader
gives	VBZ	give
you	PP	you
charisma	NN	charisma
.	SENT	.
If	IN	if
you	PP	you
look	VBP	look
and	CC	and
study	VBP	study
the	DT	the
leaders	NNS	leader
who	WP	who
have	VBP	have
succeeded	VBN	succeed
,	,	,
that	IN	that
'	POS	'
s	NN	S
where	WRB	where
charisma	NN	charisma
comes	VBZ	come
from	IN	from
—	:	-
from	IN	from
the	DT	the
leading	VBG	lead
.	SENT	.
Finally	RB	finally
,	,	,
they	PP	they
commit	VBP	commit
.	SENT	.
They	PP	they
commit	VBP	commit
to	TO	to
the	DT	the
cause	NN	cause
.	SENT	.
They	PP	they
commit	VBP	commit
to	TO	to
the	DT	the
tribe	NN	tribe
.	SENT	.
They	PP	they
commit	VBP	commit
to	TO	to
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
there	RB	there
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
d	NN	d
like	IN	like
you	PP	you
to	TO	to
do	VB	do
something	NN	something
for	IN	for
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
hope	VBP	hope
you	PP	you
'	''	'
ll	NNS	<unknown>
think	VBP	think
about	IN	about
it	PP	it
before	IN	before
you	PP	you
reject	VBP	reject
it	PP	it
out-of-hand	NN	out-of-hand
.	SENT	.
What	WP	what
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
do	VB	do
,	,	,
it	PP	it
only	RB	only
takes	VBZ	take
24	CD	@card@
hours	NNS	hour
,	,	,
is	VBZ	be
:	:	:
create	VB	create
a	DT	a
movement	NN	movement
.	SENT	.
Something	NN	something
that	IN	that
matters	NNS	matter
.	SENT	.
Start	NN	start
.	SENT	.
Do	VB	do
it	PP	it
.	SENT	.
We	PP	we
need	VBP	need
it	PP	it
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
I	PP	I
appreciate	VBP	appreciate
it	PP	it
.	SENT	.
