Hi	UH	hi
but	CC	but
the	DT	the
effect	NN	effect
is	VBZ	be
huge	JJ	huge
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
catering	NN	catering
companies	NNS	company
fault	VBP	fault
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
lift	NN	lift
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
just	RB	just
gone	VBN	go
out	RP	out
of	IN	of
their	PP$	their
way	NN	way
to	TO	to
offer	VB	offer
an	DT	an
alternative	NN	alternative
despite	IN	despite
the	DT	the
limitations	NNS	limitation
of	IN	of
the	DT	the
hotel	NN	hotel
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
the	DT	the
catering	NN	catering
company	NN	company
themselves	PP	themselves
have	VBP	have
become	VBN	become
more	RBR	more
welcoming	VBG	welcome
,	,	,
inclusive	JJ	inclusive
and	CC	and
accessible	JJ	accessible
.	SENT	.
So	IN	so
the	DT	the
first	JJ	first
part	NN	part
of	IN	of
this	DT	this
story	NN	story
where	WRB	where
I	PP	I
explained	VBD	explain
the	DT	the
restaurant	NN	restaurant
has	VBZ	have
upstairs	JJ	upstairs
seating	NN	seating
,	,	,
but	CC	but
no	DT	no
lift	NN	lift
.	SENT	.
That	DT	that
could	MD	could
be	VB	be
seen	VBN	see
as	IN	as
an	DT	an
audit	NN	audit
.	SENT	.
"	``	"
We	PP	we
realize	VBP	realize
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
lift	NN	lift
to	TO	to
the	DT	the
upstairs	JJ	upstairs
seating	NN	seating
so	IN	so
disabled	JJ	disabled
people	NNS	people
in	IN	in
wheelchairs	NNS	wheelchair
cannot	MD	can
use	VB	use
it	PP	it
.	SENT	.
"	''	"
But	CC	but
the	DT	the
sign	NN	sign
at	IN	at
the	DT	the
entrance	NN	entrance
telling	VBG	tell
everyone	NN	everyone
that	IN	that
there	EX	there
is	VBZ	be
accessible	JJ	accessible
seating	VBG	seat
downstairs	NN	downstairs
as	IN	as
an	DT	an
alternative	NN	alternative
is	VBZ	be
like	IN	like
their	PP$	their
accessibility	NN	accessibility
statement	NN	statement
.	SENT	.
"	``	"
We	PP	we
'	POS	'
ve	NN	ve
discovered	VBD	discover
that	IN	that
wheelchair	NN	wheelchair
users	NNS	user
cannot	MD	can
use	VB	use
the	DT	the
upstairs	JJ	upstairs
seating	NN	seating
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
we	PP	we
'	POS	'
ve	NNS	<unknown>
done	VBN	do
instead	RB	instead
.	SENT	.
"	''	"
So	RB	so
how	WRB	how
does	VBZ	do
all	PDT	all
this	DT	this
apply	VB	apply
to	TO	to
a	DT	a
website	NN	website
?	SENT	?
Well	RB	well
,	,	,
as	RB	as
far	RB	far
as	IN	as
the	DT	the
audit	NN	audit
goes	VBZ	go
,	,	,
you	PP	you
can	MD	can
either	RB	either
pay	VB	pay
somebody	NN	somebody
or	CC	or
you	PP	you
can	MD	can
do	VB	do
it	PP	it
yourself	PP	yourself
.	SENT	.
And	CC	and
the	DT	the
same	JJ	same
goes	VBZ	go
for	IN	for
an	DT	an
accessibility	NN	accessibility
statement	NN	statement
.	SENT	.
Sadly	RB	sadly
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
time	NN	time
to	TO	to
go	VB	go
into	IN	into
the	DT	the
details	NNS	detail
but	CC	but
I	PP	I
do	VBP	do
want	VB	want
to	TO	to
say	VB	say
one	CD	one
thing	NN	thing
.	SENT	.
Make	VB	make
your	PP$	your
accessibility	NN	accessibility
statement	NN	statement
real	JJ	real
.	SENT	.
What	WP	what
do	VBP	do
I	PP	I
mean	VB	mean
by	IN	by
this	DT	this
?	SENT	?
Simple	JJ	simple
.	SENT	.
I	PP	I
see	VBP	see
website	NN	website
after	IN	after
website	NN	website
with	IN	with
an	DT	an
accessibility	NN	accessibility
statement	NN	statement
that	WDT	that
begins	VBZ	begin
with	IN	with
a	DT	a
slightly	RB	slightly
pompous	JJ	pompous
tone	NN	tone
,	,	,
and	CC	and
it	PP	it
says	VBZ	say
something	NN	something
like	IN	like
,	,	,
"	''	"
We	PP	we
fully	RB	fully
care	VBP	care
about	IN	about
people	NNS	people
with	IN	with
disabilities	NNS	disability
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
ensure	VB	ensure
that	DT	that
everyone	NN	everyone
is	VBZ	be
able	JJ	able
to	TO	to
fully	RB	fully
utilize	VB	utilize
our	PP$	our
website	NN	website
.	SENT	.
It	PP	it
meets	VBZ	meet
the	DT	the
following	VBG	follow
standards	NNS	standard
,	,	,
blah	JJ	blah
,	,	,
blah	JJ	blah
,	,	,
blah	JJ	blah
.	SENT	.
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
actually	RB	actually
really	RB	really
care	VB	care
what	WP	what
you	PP	you
say	VBP	say
.	SENT	.
If	IN	if
somebody	NN	somebody
can	NN	can
'	POS	'
t	NN	t
use	VB	use
your	PP$	your
website	NN	website
,	,	,
they	PP	they
can	MD	can
'	''	'
t	NN	t
use	VB	use
your	PP$	your
website	NN	website
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
an	DT	an
idea	NN	idea
.	SENT	.
Why	WRB	why
not	RB	not
instead	RB	instead
use	VB	use
this	DT	this
as	IN	as
a	DT	a
wonderful	JJ	wonderful
opportunity	NN	opportunity
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
disabled	JJ	disabled
people	NNS	people
?	SENT	?
The	DT	the
first	JJ	first
line	NN	line
of	IN	of
your	PP$	your
accessibility	NN	accessibility
statement	NN	statement
could	MD	could
be	VB	be
something	NN	something
like	IN	like
,	,	,
"	''	"
We	PP	we
'	POS	'
re	NN	re
aware	JJ	aware
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
problems	NNS	problem
with	IN	with
our	PP$	our
website	NN	website
that	WDT	that
might	MD	might
make	VB	make
the	DT	the
experience	NN	experience
more	RBR	more
difficult	JJ	difficult
for	IN	for
visitors	NNS	visitor
with	IN	with
disabilities	NNS	disability
.	SENT	.
But	CC	but
if	IN	if
there	EX	there
'	''	'
s	NN	S
anything	NN	anything
that	IN	that
we	PP	we
can	MD	can
do	VB	do
to	TO	to
help	VB	help
you	PP	you
,	,	,
give	VB	give
us	PP	us
a	DT	a
call	NN	call
.	SENT	.
"	``	"
There	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
phone	NN	phone
number	NN	number
right	RB	right
there	RB	there
.	SENT	.
"	``	"
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
send	VB	send
an	DT	an
email	NN	<unknown>
.	SENT	.
"	``	"
There	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
link	NN	link
right	RB	right
there	RB	there
.	SENT	.
"	''	"
Or	CC	or
fill	VB	fill
in	IN	in
the	DT	the
contact	NN	contact
form	NN	form
.	SENT	.
"	''	"
Right	RB	right
there	RB	there
you	PP	you
'	''	'
re	IN	re
reaching	VBG	reach
out	RP	out
to	TO	to
them	PP	them
.	SENT	.
Just	RB	just
by	IN	by
doing	VBG	do
that	IN	that
,	,	,
you	PP	you
'	POS	'
re	NN	re
being	VBG	be
inclusive	JJ	inclusive
.	SENT	.
You	PP	you
'	''	'
re	IN	re
going	VBG	go
the	DT	the
extra	JJ	extra
mile	NN	mile
and	CC	and
it	PP	it
speaks	VBZ	speak
volumes	NNS	volume
about	IN	about
your	PP$	your
ethos	NN	ethos
as	IN	as
a	DT	a
company	NN	company
.	SENT	.
By	IN	by
the	DT	the
way	NN	way
,	,	,
if	IN	if
you	PP	you
do	VBP	do
have	VB	have
accessibility	NN	accessibility
issues	NNS	issue
with	IN	with
your	PP$	your
website	NN	website
,	,	,
you	PP	you
should	MD	should
give	VB	give
a	DT	a
time	NN	time
frame	NN	frame
in	IN	in
which	WDT	which
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
them	PP	them
fixed	VBN	fix
or	CC	or
at	IN	at
least	JJS	least
explain	VB	explain
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
possible	JJ	possible
on	IN	on
grounds	NNS	ground
of	IN	of
cost	NN	cost
.	SENT	.
It	PP	it
isn	NP	isn
'	POS	'
t	NN	t
about	IN	about
being	VBG	be
perfect	JJ	perfect
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
being	VBG	be
honest	JJ	honest
.	SENT	.
OK	UH	OK
,	,	,
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
finish	VB	finish
by	IN	by
telling	VBG	tell
you	PP	you
all	DT	all
about	IN	about
a	DT	a
very	RB	very
simple	JJ	simple
test	NN	test
that	IN	that
you	PP	you
can	MD	can
do	VB	do
on	IN	on
any	DT	any
website	NN	website
to	TO	to
find	VB	find
out	RP	out
if	IN	if
it	PP	it
has	VBZ	have
a	DT	a
basic	JJ	basic
level	NN	level
of	IN	of
accessibility	NN	accessibility
.	SENT	.
Anyone	NN	anyone
can	MD	can
do	VB	do
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
call	VBP	call
it	PP	it
the	DT	the
Tab	NP	Tab
Test	NP	Test
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
on	IN	on
a	DT	a
website	NN	website
,	,	,
there	EX	there
will	MD	will
usually	RB	usually
be	VB	be
a	DT	a
row	NN	row
of	IN	of
page	NN	page
navigation	NN	navigation
buttons	NNS	button
along	IN	along
the	DT	the
top	NN	top
.	SENT	.
As	IN	as
you	PP	you
move	VBP	move
your	PP$	your
mouse	NN	mouse
over	IN	over
them	PP	them
,	,	,
they	PP	they
will	MD	will
light	VB	light
up	RP	up
in	IN	in
turn	NN	turn
and	CC	and
any	DT	any
subpages	NNS	subpage
will	MD	will
appear	VB	appear
as	IN	as
a	DT	a
kind	NN	kind
of	IN	of
drop-down	NN	<unknown>
.	SENT	.
And	CC	and
they	PP	they
may	MD	may
also	RB	also
light	VB	light
up	RP	up
as	IN	as
you	PP	you
move	VBP	move
the	DT	the
mouse	NN	mouse
over	RB	over
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
just	RB	just
by	IN	by
moving	VBG	move
your	PP$	your
mouse	NN	mouse
,	,	,
you	PP	you
can	MD	can
go	VB	go
to	TO	to
pretty	RB	pretty
much	RB	much
any	DT	any
page	NN	page
on	IN	on
the	DT	the
website	NN	website
with	IN	with
a	DT	a
single	JJ	single
click	NN	click
.	SENT	.
Do	VB	do
we	PP	we
all	DT	all
understand	VBP	understand
that	DT	that
?	SENT	?
Brilliant	JJ	brilliant
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
blind	NN	blind
,	,	,
as	IN	as
I	PP	I
'	POS	'
ve	NN	ve
said	VBD	say
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
use	VB	use
a	DT	a
mouse	NN	mouse
.	SENT	.
Instead	RB	instead
,	,	,
you	PP	you
use	VBP	use
a	DT	a
screen	NN	screen
reader	NN	reader
and	CC	and
a	DT	a
keyboard	NN	keyboard
.	SENT	.
If	IN	if
a	DT	a
website	NN	website
has	VBZ	have
a	DT	a
basic	JJ	basic
level	NN	level
of	IN	of
accessibility	NN	accessibility
,	,	,
you	PP	you
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
select	VB	select
every	DT	every
page	NN	page
and	CC	and
subpage	NN	<unknown>
by	IN	by
repeatedly	RB	repeatedly
pressing	VBG	press
the	DT	the
Tab	NP	Tab
key	NN	key
.	SENT	.
Not	RB	not
only	RB	only
that	IN	that
,	,	,
each	DT	each
one	CD	one
should	MD	should
light	VB	light
up	RP	up
in	IN	in
turn	NN	turn
,	,	,
just	RB	just
as	RB	as
if	IN	if
you	PP	you
were	VBD	be
using	VBG	use
a	DT	a
mouse	NN	mouse
.	SENT	.
Not	RB	not
everyone	NN	everyone
who	WP	who
is	VBZ	be
visually	RB	visually
impaired	VBN	impair
is	VBZ	be
completely	RB	completely
blind	JJ	blind
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
most	JJS	most
of	IN	of
them	PP	them
have	VBP	have
some	DT	some
form	NN	form
of	IN	of
limited	JJ	limited
vision	NN	vision
instead	RB	instead
.	SENT	.
So	IN	so
having	VBG	have
page	NN	page
navigation	NN	navigation
light	NN	light
up	RB	up
as	IN	as
you	PP	you
move	VBP	move
,	,	,
as	IN	as
you	PP	you
Tab	NP	Tab
through	IN	through
them	PP	them
,	,	,
helps	VBZ	help
them	PP	them
know	VB	know
where	WRB	where
they	PP	they
are	VBP	be
.	SENT	.
So	IN	so
next	JJ	next
time	NN	time
anybody	NN	anybody
here	RB	here
is	VBZ	be
on	IN	on
a	DT	a
website	NN	website
,	,	,
just	RB	just
start	VB	start
pressing	VBG	press
the	DT	the
Tab	NP	Tab
key	NN	key
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
not	RB	not
see	VB	see
all	PDT	all
the	DT	the
pages	NNS	page
and	CC	and
all	PDT	all
the	DT	the
subpages	NNS	subpage
light	NN	light
up	RP	up
in	IN	in
turn	NN	turn
,	,	,
it	PP	it
'	POS	'
s	NN	S
failed	VBD	fail
the	DT	the
test	NN	test
.	SENT	.
Please	UH	please
drop	VB	drop
them	PP	them
an	DT	an
email	NN	<unknown>
informing	VBG	inform
them	PP	them
that	IN	that
because	IN	because
their	PP$	their
website	NN	website
does	VBZ	do
not	RB	not
meet	VB	meet
that	DT	that
basic	JJ	basic
level	NN	level
of	IN	of
accessibility	NN	accessibility
,	,	,
it	PP	it
'	POS	'
s	NN	S
failed	VBD	fail
this	DT	this
test	NN	test
and	CC	and
they	PP	they
really	RB	really
need	VBP	need
to	TO	to
do	VB	do
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
know	VB	know
more	JJR	more
,	,	,
they	PP	they
can	MD	can
do	VB	do
a	DT	a
quick	JJ	quick
internet	NN	Internet
search	NN	search
and	CC	and
actually	RB	actually
it	PP	it
'	POS	'
s	NN	S
fairly	RB	fairly
easy	JJ	easy
to	TO	to
fix	VB	fix
.	SENT	.
If	IN	if
you	PP	you
guys	NNS	guy
joined	VBN	join
with	IN	with
me	PP	me
in	IN	in
doing	VBG	do
this	DT	this
one	CD	one
simple	JJ	simple
thing	NN	thing
,	,	,
we	PP	we
all	RB	all
will	MD	will
truly	RB	truly
be	VB	be
changing	VBG	change
the	DT	the
world	NN	world
,	,	,
one	CD	one
website	NN	website
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
