Meet	NP	Meet
their	PP$	their
projects	NNS	project
using	VBG	use
their	PP$	their
mobile	JJ	mobile
phones	NNS	phone
—	:	-
that	IN	that
donors	NNS	donor
and	CC	and
NGOs	NNS	Ngo
can	MD	can
understand	VB	understand
.	SENT	.
Or	CC	or
moving	VBG	move
our	PP$	our
donors	NNS	donor
closer	JJR	close
to	TO	to
our	PP$	our
beneficiaries	NNS	beneficiary
.	SENT	.
Currently	RB	currently
,	,	,
only	RB	only
20	CD	@card@
%	NN	%
of	IN	of
the	DT	the
Canadian	JJ	Canadian
International	NP	International
Development	NP	Development
Agency	NP	Agency
'	POS	'
s	JJ	<unknown>
African	JJ	African
staff	NN	staff
are	VBP	be
based	VBN	base
in	IN	in
Africa	NP	Africa
.	SENT	.
Ideas	NNS	idea
like	IN	like
funding	VBG	fund
development	NN	development
sectors	NNS	sector
like	IN	like
VCs	NP	VC
fund	NN	fund
businesses	NNS	business
:	:	:
What	WP	what
would	MD	would
it	PP	it
be	VB	be
like	JJ	like
if	IN	if
a	DT	a
donor	NN	donor
funded	VBN	fund
ten	CD	ten
projects	NNS	project
and	CC	and
expected	VBN	expect
four	CD	four
of	IN	of
them	PP	them
to	TO	to
do	VB	do
OK	JJ	OK
,	,	,
one	CD	one
of	IN	of
them	PP	them
to	TO	to
do	VB	do
fantastic	JJ	fantastic
and	CC	and
five	CD	five
of	IN	of
them	PP	them
to	TO	to
fail	VB	fail
?	SENT	?
And	CC	and
not	RB	not
all	RB	all
of	IN	of
the	DT	the
solutions	NNS	solution
need	VBP	need
to	TO	to
be	VB	be
that	DT	that
complex	NN	complex
.	SENT	.
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
is	VBZ	be
working	VBG	work
on	IN	on
one	CD	one
that	WDT	that
'	POS	'
s	NN	S
actually	RB	actually
quite	RB	quite
simple	JJ	simple
;	:	;
it	PP	it
'	POS	'
s	JJ	<unknown>
admitting	VBG	admit
failure	NN	failure
.	SENT	.
My	PP$	my
first	JJ	first
project	NN	project
with	IN	with
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
was	VBD	be
in	IN	in
India	NP	India
.	SENT	.
I	PP	I
worked	VBD	work
with	IN	with
a	DT	a
bunch	NN	bunch
of	IN	of
schools	NNS	school
,	,	,
the	DT	the
poorest	JJS	poor
schools	NNS	school
in	IN	in
India	NP	India
,	,	,
the	DT	the
untouchable	JJ	untouchable
caste	NN	caste
.	SENT	.
This	DT	this
is	VBZ	be
Bani	NN	bani
,	,	,
she	PP	she
was	VBD	be
a	DT	a
girl	NN	girl
who	WP	who
was	VBD	be
in	IN	in
one	CD	one
of	IN	of
those	DT	those
schools	NNS	school
and	CC	and
she	PP	she
and	CC	and
her	PP$	her
classmates	NNS	classmate
had	VBD	have
to	TO	to
spend	VB	spend
two	CD	two
to	TO	to
three	CD	three
hours	NNS	hour
a	DT	a
day	NN	day
walking	VBG	walk
to	TO	to
collect	VB	collect
water	NN	water
to	TO	to
bring	VB	bring
it	PP	it
back	RB	back
to	TO	to
the	DT	the
school	NN	school
so	IN	so
they	PP	they
could	MD	could
have	VB	have
fresh	JJ	fresh
water	NN	water
to	TO	to
drink	VB	drink
and	CC	and
for	IN	for
cooking	NN	cooking
and	CC	and
for	IN	for
going	VBG	go
to	TO	to
the	DT	the
bathroom	NN	bathroom
.	SENT	.
My	PP$	my
job	NN	job
in	IN	in
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
was	VBD	be
to	TO	to
help	VB	help
solve	VB	solve
the	DT	the
problem	NN	problem
.	SENT	.
I	PP	I
worked	VBD	work
with	IN	with
the	DT	the
communities	NNS	community
;	:	;
we	PP	we
came	VBD	come
up	RP	up
with	IN	with
rainwater	NN	rainwater
harvesting	NN	harvesting
solutions	NNS	solution
to	TO	to
collect	VB	collect
water	NN	water
from	IN	from
the	DT	the
rooftops	NNS	rooftop
during	IN	during
the	DT	the
monsoons	NNS	monsoon
,	,	,
bring	VB	bring
it	PP	it
through	IN	through
gutters	NNS	gutter
,	,	,
filter	NN	filter
and	CC	and
store	VB	store
it	PP	it
for	IN	for
the	DT	the
dry	JJ	dry
season	NN	season
.	SENT	.
I	PP	I
worked	VBD	work
there	RB	there
for	IN	for
a	DT	a
number	NN	number
of	IN	of
months	NNS	month
,	,	,
and	CC	and
by	IN	by
the	DT	the
time	NN	time
I	PP	I
left	VBD	leave
,	,	,
we	PP	we
had	VBD	have
the	DT	the
project	NN	project
funded	VBN	fund
and	CC	and
being	VBG	be
implemented	VBN	implement
.	SENT	.
I	PP	I
returned	VBD	return
back	RB	back
home	NN	home
to	TO	to
Canada	NP	Canada
almost	RB	almost
a	DT	a
hero	NN	hero
.	SENT	.
My	PP$	my
friends	NNS	friend
and	CC	and
family	NN	family
were	VBD	be
like	JJ	like
,	,	,
"	''	"
Wow	NN	wow
,	,	,
that	WDT	that
'	POS	'
s	NN	S
fantastic	NN	fantastic
!	SENT	!
You	PP	you
gave	VBD	give
up	RP	up
your	PP$	your
job	NN	job
in	IN	in
the	DT	the
oil	NN	oil
and	CC	and
gas	NN	gas
sector	NN	sector
to	TO	to
go	VB	go
volunteer	NN	volunteer
in	IN	in
India	NP	India
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
really	RB	really
inspiring	JJ	inspiring
.	SENT	.
"	''	"
A	DT	a
year	NN	year
later	RBR	later
,	,	,
I	PP	I
contacted	VBD	contact
my	PP$	my
NGO	NN	Ngo
to	TO	to
see	VB	see
how	WRB	how
everything	NN	everything
was	VBD	be
going	VBG	go
with	IN	with
the	DT	the
rainwater	NN	rainwater
harvesting	NN	harvesting
systems	NNS	system
.	SENT	.
And	CC	and
they	PP	they
told	VBD	tell
me	PP	me
that	IN	that
not	RB	not
a	DT	a
single	JJ	single
one	CD	one
was	VBD	be
still	RB	still
operating	VBG	operate
.	SENT	.
The	DT	the
reason	NN	reason
was	VBD	be
because	IN	because
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
had	VBD	have
been	VBN	be
built	VBN	build
,	,	,
but	CC	but
some	DT	some
of	IN	of
them	PP	them
had	VBD	have
broken	VBN	break
down	RP	down
because	IN	because
there	EX	there
was	VBD	be
no	DT	no
maintenance	NN	maintenance
schedule	NN	schedule
put	VBN	put
in	IN	in
place	NN	place
.	SENT	.
I	PP	I
had	VBD	have
made	VBN	make
the	DT	the
exact	JJ	exact
same	JJ	same
mistake	NN	mistake
that	IN	that
I	PP	I
criticized	VBD	criticize
earlier	RBR	earlier
.	SENT	.
When	WRB	when
I	PP	I
thought	VBD	think
of	IN	of
my	PP$	my
friends	NNS	friend
and	CC	and
family	NN	family
back	NN	back
home	NN	home
who	WP	who
thought	VBD	think
I	PP	I
was	VBD	be
such	JJ	such
a	DT	a
hero	NN	hero
,	,	,
I	PP	I
felt	VBD	feel
like	IN	like
an	DT	an
impostor	NN	impostor
.	SENT	.
I	PP	I
thought	VBD	think
of	IN	of
Bani	NN	bani
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
help	VB	help
her	PP	her
at	IN	at
all	DT	all
.	SENT	.
Admitting	VBG	admit
failure	NN	failure
is	VBZ	be
actually	RB	actually
quite	RB	quite
hard	JJ	hard
,	,	,
and	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
tell	VB	tell
many	JJ	many
people	NNS	people
about	IN	about
this	DT	this
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
only	JJ	only
things	NNS	thing
that	WDT	that
helped	VBD	help
me	PP	me
feel	VBP	feel
better	JJR	good
about	IN	about
this	DT	this
—	:	-
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
shame	NN	shame
to	TO	to
say	VB	say
this	DT	this
—	:	-
was	VBD	be
that	IN	that
I	PP	I
started	VBD	start
to	TO	to
learn	VB	learn
that	IN	that
other	JJ	other
people	NNS	people
in	IN	in
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
had	VBD	have
failed	VBN	fail
,	,	,
too	RB	too
.	SENT	.
But	CC	but
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
has	VBZ	have
this	DT	this
culture	NN	culture
of	IN	of
embracing	VBG	embrace
failure	NN	failure
openly	RB	openly
and	CC	and
letting	VBG	let
us	PP	us
talk	VB	talk
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
only	RB	only
through	IN	through
a	DT	a
bunch	NN	bunch
of	IN	of
us	PP	us
talking	VBG	talk
about	IN	about
failure	NN	failure
that	IN	that
we	PP	we
really	RB	really
got	VBD	get
to	TO	to
see	VB	see
we	PP	we
'	''	'
re	IN	re
making	VBG	make
a	DT	a
lot	NN	lot
of	IN	of
mistakes	NNS	mistake
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
making	VBG	make
the	DT	the
same	JJ	same
mistakes	NNS	mistake
and	CC	and
can	MD	can
learn	VB	learn
from	IN	from
them	PP	them
.	SENT	.
And	CC	and
we	PP	we
started	VBD	start
to	TO	to
innovate	VB	innovate
and	CC	and
change	VB	change
.	SENT	.
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
is	VBZ	be
drastically	RB	drastically
different	JJ	different
now	RB	now
,	,	,
10	CD	@card@
years	NNS	year
later	JJR	late
than	IN	than
what	WP	what
we	PP	we
thought	VBD	think
Engineers	NNS	engineer
should	MD	should
be	VB	be
doing	VBG	do
in	IN	in
development	NN	development
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
build	VB	build
water	NN	water
points	NNS	point
anymore	RB	anymore
;	:	;
in	IN	in
fact	NN	fact
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
build	VB	build
anything	NN	anything
other	JJ	other
than	IN	than
spreadsheets	NNS	spreadsheet
.	SENT	.
We	PP	we
now	RB	now
have	VBP	have
this	DT	this
innovative	JJ	innovative
marketing	NN	marketing
campaign	NN	campaign
,	,	,
"	``	"
Sponsor	VB	sponsor
an	DT	an
African	JJ	African
spreadsheet	NN	spreadsheet
,	,	,
"	``	"
because	IN	because
we	PP	we
understand	VBP	understand
that	IN	that
the	DT	the
problems	NNS	problem
are	VBP	be
not	RB	not
hardware	NN	hardware
problems	NNS	problem
;	:	;
it	PP	it
'	POS	'
s	NN	S
all	RB	all
about	IN	about
that	DT	that
software	NN	software
side	NN	side
of	IN	of
things	NNS	thing
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
a	DT	a
hard	JJ	hard
concept	NN	concept
to	TO	to
get	VB	get
across	RP	across
to	TO	to
people	NNS	people
;	:	;
they	PP	they
want	VBP	want
to	TO	to
fund	VB	fund
wells	NNS	well
and	CC	and
schools	NNS	school
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
really	RB	really
about	IN	about
the	DT	the
software	NN	software
side	NN	side
of	IN	of
things	NNS	thing
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
longer	RBR	longer
a	DT	a
process	NN	process
to	TO	to
fund	VB	fund
those	DT	those
things	NNS	thing
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
sexy	JJ	sexy
,	,	,
but	CC	but
it	PP	it
works	VBZ	work
.	SENT	.
Our	PP$	our
staff	NN	staff
members	NNS	member
were	VBD	be
really	RB	really
exited	VBN	exit
to	TO	to
share	VB	share
this	DT	this
failure	NN	failure
internally	RB	internally
,	,	,
but	CC	but
we	PP	we
still	RB	still
were	VBD	be
not	RB	not
doing	VBG	do
a	DT	a
good	JJ	good
job	NN	job
of	IN	of
letting	VBG	let
other	JJ	other
people	NNS	people
know	VBP	know
.	SENT	.
And	CC	and
some	DT	some
very	RB	very
courageous	JJ	courageous
field	NN	field
staff	NN	staff
were	VBD	be
getting	VBG	get
upset	JJ	upset
at	IN	at
the	DT	the
management	NN	management
because	IN	because
other	JJ	other
projects	NNS	project
were	VBD	be
going	VBG	go
to	TO	to
make	VB	make
the	DT	the
same	JJ	same
failures	NNS	failure
;	:	;
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
learning	NN	learning
.	SENT	.
So	RB	so
they	PP	they
pushed	VBD	push
our	PP$	our
management	NN	management
staff	NN	staff
.	SENT	.
And	CC	and
we	PP	we
were	VBD	be
nervous	JJ	nervous
publishing	VBG	publish
our	PP$	our
failures	NNS	failure
,	,	,
but	CC	but
for	IN	for
the	DT	the
last	JJ	last
three	CD	three
years	NNS	year
,	,	,
Engineers	NNS	engineer
Without	IN	without
Borders	NP	Borders
has	VBZ	have
published	VBN	publish
an	DT	an
annual	JJ	annual
failure	NN	failure
report	NN	report
citing	VBG	cite
our	PP$	our
biggest	JJS	big
failures	NNS	failure
.	SENT	.
At	IN	at
first	JJ	first
,	,	,
I	PP	I
was	VBD	be
asked	VBN	ask
,	,	,
"	''	"
What	WP	what
do	VBP	do
your	PP$	your
donors	NNS	donor
think	VBP	think
?	SENT	?
"	``	"
and	CC	and
I	PP	I
think	VBP	think
,	,	,
"	``	"
How	WRB	how
would	MD	would
my	PP$	my
donors	NNS	donor
feel	VBP	feel
if	IN	if
they	PP	they
knew	VBD	know
the	DT	the
money	NN	money
they	PP	they
had	VBD	have
spent	VBN	spend
and	CC	and
saved	VBN	save
up	RB	up
and	CC	and
generously	RB	generously
donated	VBN	donate
had	VBD	have
had	VBN	have
no	DT	no
impact	NN	impact
?	SENT	?
"	``	"
And	CC	and
you	PP	you
know	VBP	know
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
tough	JJ	tough
.	SENT	.
And	CC	and
our	PP$	our
donors	NNS	donor
felt	VBD	feel
that	IN	that
,	,	,
too	RB	too
.	SENT	.
But	CC	but
once	RB	once
they	PP	they
started	VBD	start
reading	VBG	read
the	DT	the
failures	NNS	failure
,	,	,
they	PP	they
understood	VBD	understand
the	DT	the
power	NN	power
of	IN	of
those	DT	those
lessons	NNS	lesson
learned	VBD	learn
and	CC	and
realized	VBD	realize
it	PP	it
'	''	'
s	VBG	<unknown>
an	DT	an
injustice	NN	injustice
not	RB	not
to	TO	to
be	VB	be
sharing	VBG	share
these	DT	these
.	SENT	.
Then	RB	then
we	PP	we
realized	VBD	realize
that	IN	that
not	RB	not
everyone	NN	everyone
reads	VBZ	read
reports	NNS	report
,	,	,
so	RB	so
we	PP	we
built	VBD	build
a	DT	a
website	NN	website
,	,	,
admittingfailure	NN	admittingfailure
.	SENT	.
com	NN	com
.	SENT	.
This	DT	this
is	VBZ	be
for	IN	for
all	DT	all
organizations	NNS	organization
to	TO	to
come	VB	come
and	CC	and
start	VB	start
admitting	VBG	admit
their	PP$	their
failures	NNS	failure
,	,	,
and	CC	and
to	TO	to
start	VB	start
having	VBG	have
a	DT	a
discussion	NN	discussion
about	IN	about
failure	NN	failure
.	SENT	.
The	DT	the
concept	NN	concept
is	VBZ	be
catching	VBG	catch
on	RP	on
.	SENT	.
The	DT	the
Harvard	NP	Harvard
Business	NP	Business
Review	NP	Review
,	,	,
just	RB	just
last	JJ	last
month	NN	month
,	,	,
published	VBD	publish
their	PP$	their
first	JJ	first
review	NN	review
focused	VBN	focus
on	IN	on
failure	NN	failure
.	SENT	.
Two	CD	two
big	JJ	big
companies	NNS	company
lately	RB	lately
have	VBP	have
also	RB	also
dealt	VBN	deal
with	IN	with
failure	NN	failure
.	SENT	.
I	PP	I
talk	VBP	talk
to	TO	to
my	PP$	my
friends	NNS	friend
in	IN	in
other	JJ	other
sectors	NNS	sector
and	CC	and
they	PP	they
'	POS	'
re	NN	re
like	IN	like
,	,	,
"	''	"
It	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
the	DT	the
development	NN	development
sector	NN	sector
that	WDT	that
has	VBZ	have
this	DT	this
challenge	NN	challenge
,	,	,
it	PP	it
crosses	VBZ	cross
into	IN	into
a	DT	a
lot	NN	lot
of	IN	of
other	JJ	other
sectors	NNS	sector
.	SENT	.
"	''	"
Two	CD	two
companies	NNS	company
had	VBD	have
big	JJ	big
failures	NNS	failure
lately	RB	lately
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
interesting	JJ	interesting
about	IN	about
them	PP	them
is	VBZ	be
,	,	,
one	CD	one
of	IN	of
them	PP	them
publicly	RB	publicly
admitted	VBD	admit
the	DT	the
failure	NN	failure
and	CC	and
talked	VBD	talk
about	RB	about
what	WP	what
they	PP	they
learned	VBD	learn
from	IN	from
it	PP	it
and	CC	and
what	WP	what
they	PP	they
'	POS	'
ll	NNS	<unknown>
do	VBP	do
next	JJ	next
time	NN	time
.	SENT	.
The	DT	the
other	JJ	other
one	CD	one
kind	NN	kind
of	IN	of
tried	VBN	try
to	TO	to
not	RB	not
talk	VB	talk
about	IN	about
it	PP	it
at	IN	at
all	DT	all
.	SENT	.
It	PP	it
will	MD	will
be	VB	be
interesting	JJ	interesting
looking	VBG	look
forward	RB	forward
to	TO	to
see	VB	see
which	WDT	which
of	IN	of
those	DT	those
strategies	NNS	strategy
works	NNS	work
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
ask	VB	ask
people	NNS	people
to	TO	to
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
think	VBP	think
about	RB	about
:	:	:
How	WRB	how
does	VBZ	do
your	PP$	your
organization	NN	organization
think	VBP	think
about	RB	about
and	CC	and
share	NN	share
failure	NN	failure
?	SENT	?
Maybe	RB	maybe
ask	VB	ask
the	DT	the
person	NN	person
next	JJ	next
to	TO	to
you	PP	you
,	,	,
because	IN	because
I	PP	I
think	VBP	think
it	PP	it
can	MD	can
generate	VB	generate
some	DT	some
really	RB	really
interesting	JJ	interesting
conversations	NNS	conversation
.	SENT	.
And	CC	and
lastly	RB	lastly
,	,	,
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
turn	VB	turn
back	RB	back
to	TO	to
this	DT	this
question	NN	question
,	,	,
"	''	"
Has	VBZ	have
aid	NN	aid
failed	VBD	fail
?	SENT	?
"	``	"
I	PP	I
think	VBP	think
I	PP	I
'	''	'
ll	NNS	<unknown>
say	VBP	say
that	IN	that
,	,	,
for	IN	for
me	PP	me
,	,	,
the	DT	the
answer	NN	answer
is	VBZ	be
"	``	"
Yes	UH	yes
,	,	,
"	''	"
but	CC	but
only	RB	only
because	IN	because
it	PP	it
hasn	NN	<unknown>
'	POS	'
t	NN	t
failed	VBD	fail
enough	RB	enough
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
