Hi	UH	hi
acoustically	RB	acoustically
very	RB	very
different	JJ	different
.	SENT	.
The	DT	the
real	JJ	real
laughs	NNS	laugh
are	VBP	be
longer	JJR	long
.	SENT	.
They	PP	they
'	''	'
re	IN	re
higher	JJR	high
in	IN	in
pitch	NN	pitch
.	SENT	.
When	WRB	when
you	PP	you
start	VBP	start
laughing	VBG	laugh
hard	RB	hard
,	,	,
you	PP	you
start	VBP	start
squeezing	VBG	squeeze
air	NN	air
out	RP	out
from	IN	from
your	PP$	your
lungs	NNS	lung
under	IN	under
much	RB	much
higher	JJR	high
pressures	NNS	pressure
than	IN	than
you	PP	you
could	MD	could
ever	RB	ever
produce	VB	produce
voluntarily	RB	voluntarily
.	SENT	.
For	IN	for
example	NN	example
,	,	,
I	PP	I
could	MD	could
never	RB	never
pitch	VB	pitch
my	PP$	my
voice	NN	voice
that	IN	that
high	JJ	high
to	TO	to
sing	VB	sing
.	SENT	.
Also	RB	also
,	,	,
you	PP	you
start	VBP	start
to	TO	to
get	VB	get
these	DT	these
sort	NN	sort
of	IN	of
contractions	NNS	contraction
and	CC	and
weird	JJ	weird
whistling	VBG	whistle
sounds	NNS	sound
,	,	,
all	DT	all
of	IN	of
which	WDT	which
mean	VBP	mean
that	DT	that
real	JJ	real
laughter	NN	laughter
is	VBZ	be
extremely	RB	extremely
easy	JJ	easy
,	,	,
or	CC	or
feels	VBZ	feel
extremely	RB	extremely
easy	JJ	easy
to	TO	to
spot	VB	spot
.	SENT	.
In	IN	in
contrast	NN	contrast
,	,	,
posed	VBN	pose
laughter	NN	laughter
,	,	,
we	PP	we
might	MD	might
think	VB	think
it	PP	it
sounds	VBZ	sound
a	DT	a
bit	NN	bit
fake	NN	fake
.	SENT	.
Actually	RB	actually
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
an	DT	an
important	JJ	important
social	JJ	social
cue	NN	cue
.	SENT	.
We	PP	we
use	VBP	use
it	PP	it
a	DT	a
lot	NN	lot
,	,	,
we	PP	we
'	POS	'
re	NN	re
choosing	VBG	choose
to	TO	to
laugh	VB	laugh
in	IN	in
a	DT	a
lot	NN	lot
of	IN	of
situations	NNS	situation
,	,	,
and	CC	and
it	PP	it
seems	VBZ	seem
to	TO	to
be	VB	be
its	PP$	its
own	JJ	own
thing	NN	thing
.	SENT	.
So	RB	so
,	,	,
for	IN	for
example	NN	example
,	,	,
you	PP	you
find	VBP	find
nasality	NN	nasality
in	IN	in
posed	VBN	pose
laughter	NN	laughter
,	,	,
that	DT	that
kind	NN	kind
of	IN	of
"	``	"
ha	NP	ha
ha	NP	ha
ha	NP	ha
ha	NP	ha
ha	NP	ha
"	''	"
sound	NN	sound
that	IN	that
you	PP	you
never	RB	never
get	VBP	get
,	,	,
you	PP	you
could	MD	could
not	RB	not
do	VB	do
,	,	,
if	IN	if
you	PP	you
were	VBD	be
laughing	VBG	laugh
involuntarily	RB	involuntarily
.	SENT	.
So	RB	so
they	PP	they
do	VBP	do
seem	VB	seem
to	TO	to
be	VB	be
genuinely	RB	genuinely
these	DT	these
two	CD	two
different	JJ	different
sorts	NNS	sort
of	IN	of
things	NNS	thing
.	SENT	.
We	PP	we
took	VBD	take
it	PP	it
into	IN	into
the	DT	the
scanner	NN	scanner
to	TO	to
see	VB	see
how	WRB	how
brains	NNS	brain
respond	VB	respond
when	WRB	when
you	PP	you
hear	VBP	hear
laughter	NN	laughter
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
do	VBP	do
this	DT	this
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
really	RB	really
boring	JJ	boring
experiment	NN	experiment
.	SENT	.
We	PP	we
just	RB	just
played	VBD	play
people	NNS	people
real	JJ	real
and	CC	and
posed	VBN	pose
laughs	NNS	laugh
.	SENT	.
We	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
tell	VB	tell
them	PP	them
it	PP	it
was	VBD	be
a	DT	a
study	NN	study
on	IN	on
laughter	NN	laughter
.	SENT	.
We	PP	we
put	VBD	put
other	JJ	other
sounds	NNS	sound
in	IN	in
there	RB	there
to	TO	to
distract	VB	distract
them	PP	them
,	,	,
and	CC	and
all	RB	all
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
is	VBZ	be
lying	VBG	lie
listening	VBG	listen
to	TO	to
sounds	NNS	sound
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
tell	VB	tell
them	PP	them
to	TO	to
do	VB	do
anything	NN	anything
.	SENT	.
Nonetheless	RB	nonetheless
,	,	,
when	WRB	when
you	PP	you
hear	VBP	hear
real	JJ	real
laughter	NN	laughter
and	CC	and
when	WRB	when
you	PP	you
hear	VBP	hear
posed	VBN	pose
laughter	NN	laughter
,	,	,
the	DT	the
brains	NNS	brain
are	VBP	be
responding	VBG	respond
completely	RB	completely
differently	RB	differently
,	,	,
significantly	RB	significantly
differently	RB	differently
.	SENT	.
What	WP	what
you	PP	you
see	VBP	see
in	IN	in
the	DT	the
regions	NNS	region
in	IN	in
blue	NN	blue
,	,	,
which	WDT	which
lies	VBZ	lie
in	IN	in
auditory	JJ	auditory
cortex	NN	cortex
,	,	,
are	VBP	be
the	DT	the
brain	NN	brain
areas	NNS	area
that	WDT	that
respond	VBP	respond
more	JJR	more
to	TO	to
the	DT	the
real	JJ	real
laughs	NNS	laugh
,	,	,
and	CC	and
what	WP	what
seems	VBZ	seem
to	TO	to
be	VB	be
the	DT	the
case	NN	case
,	,	,
when	WRB	when
you	PP	you
hear	VBP	hear
somebody	NN	somebody
laughing	VBG	laugh
involuntarily	RB	involuntarily
,	,	,
you	PP	you
hear	VBP	hear
sounds	VBZ	sound
you	PP	you
would	MD	would
never	RB	never
hear	VB	hear
in	IN	in
any	DT	any
other	JJ	other
context	NN	context
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
unambiguous	JJ	unambiguous
,	,	,
and	CC	and
it	PP	it
seems	VBZ	seem
to	TO	to
be	VB	be
associated	VBN	associate
with	IN	with
greater	JJR	great
auditory	JJ	auditory
processing	NN	processing
of	IN	of
these	DT	these
novel	NN	novel
sounds	VBZ	sound
.	SENT	.
In	IN	in
contrast	NN	contrast
,	,	,
when	WRB	when
you	PP	you
hear	VBP	hear
somebody	NN	somebody
laughing	VBG	laugh
in	IN	in
a	DT	a
posed	VBN	pose
way	NN	way
,	,	,
what	WP	what
you	PP	you
see	VBP	see
are	VBP	be
these	DT	these
regions	NNS	region
in	IN	in
pink	NN	pink
,	,	,
which	WDT	which
are	VBP	be
occupying	VBG	occupy
brain	NN	brain
areas	NNS	area
associated	VBN	associate
with	IN	with
mentalizing	VBG	<unknown>
,	,	,
thinking	VBG	think
about	IN	about
what	WP	what
somebody	NN	somebody
else	RB	else
is	VBZ	be
thinking	VBG	think
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
what	WP	what
that	DT	that
means	NN	means
is	VBZ	be
,	,	,
even	RB	even
if	IN	if
you	PP	you
'	''	'
re	IN	re
having	VBG	have
your	PP$	your
brain	NN	brain
scanned	VBD	scan
,	,	,
which	WDT	which
is	VBZ	be
completely	RB	completely
boring	JJ	boring
and	CC	and
not	RB	not
very	RB	very
interesting	JJ	interesting
,	,	,
when	WRB	when
you	PP	you
hear	VBP	hear
somebody	NN	somebody
going	VBG	go
,	,	,
"	''	"
A	DT	a
ha	NP	ha
ha	NP	ha
ha	NP	ha
ha	NP	ha
ha	NP	ha
,	,	,
"	''	"
you	PP	you
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
work	VB	work
out	RP	out
why	WRB	why
they	PP	they
'	POS	'
re	NN	re
laughing	VBG	laugh
.	SENT	.
Laughter	NN	laughter
is	VBZ	be
always	RB	always
meaningful	JJ	meaningful
.	SENT	.
You	PP	you
are	VBP	be
always	RB	always
trying	VBG	try
to	TO	to
understand	VB	understand
it	PP	it
in	IN	in
context	NN	context
,	,	,
even	RB	even
if	IN	if
,	,	,
as	RB	as
far	RB	far
as	IN	as
you	PP	you
are	VBP	be
concerned	VBN	concern
,	,	,
at	IN	at
that	DT	that
point	NN	point
in	IN	in
time	NN	time
,	,	,
it	PP	it
has	VBZ	have
not	RB	not
necessarily	RB	necessarily
anything	NN	anything
to	TO	to
do	VB	do
with	IN	with
you	PP	you
,	,	,
you	PP	you
still	RB	still
want	VBP	want
to	TO	to
know	VB	know
why	WRB	why
those	DT	those
people	NNS	people
are	VBP	be
laughing	VBG	laugh
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
look	VB	look
at	IN	at
how	WRB	how
people	NNS	people
hear	VBP	hear
real	JJ	real
and	CC	and
posed	VBN	pose
laughter	NN	laughter
across	IN	across
the	DT	the
age	NN	age
range	NN	range
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
an	DT	an
online	JJ	online
experiment	NN	experiment
we	PP	we
ran	VBD	run
with	IN	with
the	DT	the
Royal	NP	Royal
Society	NP	Society
,	,	,
and	CC	and
here	RB	here
we	PP	we
just	RB	just
asked	VBD	ask
people	NNS	people
two	CD	two
questions	NNS	question
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
they	PP	they
heard	VBD	hear
some	DT	some
laughs	NNS	laugh
,	,	,
and	CC	and
they	PP	they
had	VBD	have
to	TO	to
say	VB	say
,	,	,
how	WRB	how
real	JJ	real
or	CC	or
posed	VBN	pose
do	VB	do
these	DT	these
laughs	NNS	laugh
sound	NN	sound
?	SENT	?
The	DT	the
real	JJ	real
laughs	NNS	laugh
are	VBP	be
shown	VBN	show
in	IN	in
red	NN	red
and	CC	and
the	DT	the
posed	VBN	pose
laughs	NNS	laugh
are	VBP	be
shown	VBN	show
in	IN	in
blue	JJ	blue
.	SENT	.
What	WP	what
you	PP	you
see	VBP	see
is	VBZ	be
there	EX	there
is	VBZ	be
a	DT	a
rapid	JJ	rapid
onset	NN	onset
.	SENT	.
As	IN	as
you	PP	you
get	VBP	get
older	JJR	old
,	,	,
you	PP	you
get	VBP	get
better	RBR	well
and	CC	and
better	RBR	well
at	IN	at
spotting	VBG	spot
real	JJ	real
laughter	NN	laughter
.	SENT	.
So	RB	so
six-year-olds	NNS	six-year-old
are	VBP	be
at	IN	at
chance	NN	chance
,	,	,
they	PP	they
can	MD	can
'	''	'
t	NN	t
really	RB	really
hear	VB	hear
the	DT	the
difference	NN	difference
.	SENT	.
By	IN	by
the	DT	the
time	NN	time
you	PP	you
are	VBP	be
older	JJR	old
,	,	,
you	PP	you
get	VBP	get
better	JJR	good
,	,	,
but	CC	but
interestingly	RB	interestingly
,	,	,
you	PP	you
do	VBP	do
not	RB	not
hit	VB	hit
peak	JJ	peak
performance	NN	performance
in	IN	in
this	DT	this
dataset	NN	<unknown>
until	IN	until
you	PP	you
are	VBP	be
in	IN	in
your	PP$	your
late	JJ	late
30s	NNS	30s
and	CC	and
early	RB	early
40s	JJ	<unknown>
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
understand	VBP	understand
laughter	NN	laughter
fully	RB	fully
by	IN	by
the	DT	the
time	NN	time
you	PP	you
hit	VBD	hit
puberty	NN	puberty
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
understand	VBP	understand
laughter	NN	laughter
fully	RB	fully
by	IN	by
the	DT	the
time	NN	time
your	PP$	your
brain	NN	brain
has	VBZ	have
matured	VBN	mature
at	IN	at
the	DT	the
end	NN	end
of	IN	of
your	PP$	your
teens	NNS	teen
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
learning	VBG	learn
about	IN	about
laughter	NN	laughter
throughout	IN	throughout
your	PP$	your
entire	JJ	entire
early	JJ	early
adult	NN	adult
life	NN	life
.	SENT	.
If	IN	if
we	PP	we
turn	VBP	turn
the	DT	the
question	NN	question
around	RB	around
and	CC	and
now	RB	now
say	VBP	say
not	RB	not
,	,	,
what	WP	what
does	VBZ	do
the	DT	the
laughter	NN	laughter
sound	NN	sound
like	IN	like
in	IN	in
terms	NNS	term
of	IN	of
being	VBG	be
real	JJ	real
or	CC	or
posed	VBN	pose
,	,	,
but	CC	but
we	PP	we
say	VBP	say
,	,	,
how	WRB	how
much	RB	much
does	VBZ	do
this	DT	this
laughter	NN	laughter
make	VBP	make
you	PP	you
want	VBP	want
to	TO	to
laugh	VB	laugh
,	,	,
how	WRB	how
contagious	JJ	contagious
is	VBZ	be
this	DT	this
laughter	NN	laughter
to	TO	to
you	PP	you
,	,	,
we	PP	we
see	VBP	see
a	DT	a
different	JJ	different
profile	NN	profile
.	SENT	.
And	CC	and
here	RB	here
,	,	,
the	DT	the
younger	JJR	young
you	PP	you
are	VBP	be
,	,	,
the	DT	the
more	RBR	more
you	PP	you
want	VBP	want
to	TO	to
join	VB	join
in	IN	in
when	WRB	when
you	PP	you
hear	VBP	hear
laughter	NN	laughter
.	SENT	.
Remember	VB	remember
me	PP	me
laughing	VBG	laugh
with	IN	with
my	PP$	my
parents	NNS	parent
when	WRB	when
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
was	VBD	be
going	VBG	go
on	IN	on
.	SENT	.
You	PP	you
really	RB	really
can	MD	can
see	VB	see
this	DT	this
.	SENT	.
Now	RB	now
everybody	NN	everybody
,	,	,
young	JJ	young
and	CC	and
old	JJ	old
,	,	,
finds	VBZ	find
the	DT	the
real	JJ	real
laughs	NNS	laugh
more	RBR	more
contagious	JJ	contagious
than	IN	than
the	DT	the
posed	VBN	pose
laughs	NNS	laugh
,	,	,
but	CC	but
as	RB	as
you	PP	you
get	VBP	get
older	JJR	old
,	,	,
it	PP	it
all	RB	all
becomes	VBZ	become
less	RBR	less
contagious	JJ	contagious
to	TO	to
you	PP	you
.	SENT	.
Now	RB	now
,	,	,
either	CC	either
we	PP	we
'	POS	'
re	NN	re
all	RB	all
just	RB	just
becoming	VBG	become
really	RB	really
grumpy	JJ	grumpy
as	IN	as
we	PP	we
get	VBP	get
older	JJR	old
,	,	,
or	CC	or
it	PP	it
may	MD	may
mean	VB	mean
that	IN	that
as	IN	as
you	PP	you
understand	VBP	understand
laughter	NN	laughter
better	RBR	well
,	,	,
and	CC	and
you	PP	you
are	VBP	be
getting	VBG	get
better	RBR	well
at	IN	at
doing	VBG	do
that	IN	that
,	,	,
you	PP	you
need	VBP	need
more	JJR	more
than	IN	than
just	RB	just
hearing	VBG	hear
people	NNS	people
laugh	VB	laugh
to	TO	to
want	VB	want
to	TO	to
laugh	VB	laugh
.	SENT	.
You	PP	you
need	VBP	need
the	DT	the
social	JJ	social
stuff	NN	stuff
there	RB	there
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
very	RB	very
interesting	JJ	interesting
behavior	NN	behavior
about	IN	about
which	WDT	which
a	DT	a
lot	NN	lot
of	IN	of
our	PP$	our
lay	JJ	lay
assumptions	NNS	assumption
are	VBP	be
incorrect	JJ	incorrect
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
coming	VBG	come
to	TO	to
see	VB	see
that	IN	that
actually	RB	actually
there	EX	there
'	''	'
s	NNS	<unknown>
even	RB	even
more	RBR	more
to	TO	to
laughter	NN	laughter
than	IN	than
it	PP	it
'	POS	'
s	NN	S
an	DT	an
important	JJ	important
social	JJ	social
emotion	NN	emotion
we	PP	we
should	MD	should
look	VB	look
at	IN	at
,	,	,
because	IN	because
it	PP	it
turns	VBZ	turn
out	RP	out
people	NNS	people
are	VBP	be
phenomenally	RB	phenomenally
nuanced	JJ	nuanced
in	IN	in
terms	NNS	term
of	IN	of
how	WRB	how
we	PP	we
use	VBP	use
laughter	NN	laughter
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
really	RB	really
lovely	JJ	lovely
set	NN	set
of	IN	of
studies	NNS	study
coming	VBG	come
out	RP	out
from	IN	from
Robert	NP	Robert
Levenson	NP	Levenson
'	POS	'
s	JJ	<unknown>
lab	NN	lab
in	IN	in
California	NP	California
,	,	,
where	WRB	where
he	PP	he
'	POS	'
s	NN	S
doing	VBG	do
a	DT	a
longitudinal	JJ	longitudinal
study	NN	study
with	IN	with
couples	NNS	couple
.	SENT	.
He	PP	he
gets	VBZ	get
married	JJ	married
couples	NNS	couple
,	,	,
men	NNS	man
and	CC	and
women	NNS	woman
,	,	,
into	IN	into
the	DT	the
lab	NN	lab
,	,	,
and	CC	and
he	PP	he
gives	VBZ	give
them	PP	them
stressful	JJ	stressful
conversations	NNS	conversation
to	TO	to
have	VB	have
while	IN	while
he	PP	he
wires	VBZ	wire
them	PP	them
up	RP	up
to	TO	to
a	DT	a
polygraph	NN	polygraph
so	IN	so
he	PP	he
can	MD	can
see	VB	see
them	PP	them
becoming	VBG	become
stressed	VBN	stress
.	SENT	.
So	IN	so
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
two	CD	two
of	IN	of
them	PP	them
in	IN	in
there	EX	there
,	,	,
and	CC	and
he	PP	he
'	POS	'
ll	NNS	<unknown>
say	VBP	say
to	TO	to
the	DT	the
husband	NN	husband
,	,	,
"	``	"
Tell	VB	tell
me	PP	me
something	NN	something
that	IN	that
your	PP$	your
wife	NN	wife
does	VBZ	do
that	WDT	that
irritates	VBZ	irritate
you	PP	you
.	SENT	.
"	''	"
And	CC	and
what	WP	what
you	PP	you
see	VBP	see
is	VBZ	be
immediately	RB	immediately
—	:	-
just	RB	just
run	VBP	run
that	IN	that
one	CD	one
through	IN	through
your	PP$	your
head	NN	head
briefly	NN	briefly
,	,	,
you	PP	you
and	CC	and
your	PP$	your
partner	NN	partner
—	:	-
you	PP	you
can	MD	can
imagine	VB	imagine
everybody	NN	everybody
gets	VBZ	get
a	DT	a
bit	NN	bit
more	RBR	more
stressed	VBD	stress
as	RB	as
soon	RB	soon
as	IN	as
that	DT	that
starts	NNS	start
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
physically	RB	physically
,	,	,
people	NNS	people
become	VBP	become
more	RBR	more
stressed	VBN	stress
.	SENT	.
What	WP	what
he	PP	he
finds	VBZ	find
is	VBZ	be
that	IN	that
the	DT	the
couples	NNS	couple
who	WP	who
manage	VBP	manage
that	IN	that
feeling	VBG	feel
of	IN	of
stress	NN	stress
with	IN	with
laughter	NN	laughter
,	,	,
positive	JJ	positive
emotions	NNS	emotion
like	IN	like
laughter	NN	laughter
,	,	,
not	RB	not
only	RB	only
immediately	RB	immediately
become	VB	become
less	RBR	less
stressed	VBN	stress
,	,	,
they	PP	they
can	MD	can
see	VB	see
them	PP	them
physically	RB	physically
feeling	VBG	feel
better	JJR	good
,	,	,
they	PP	they
'	POS	'
re	NN	re
dealing	VBG	deal
with	IN	with
this	DT	this
unpleasant	JJ	unpleasant
situation	NN	situation
better	RBR	well
together	RB	together
,	,	,
they	PP	they
are	VBP	be
also	RB	also
the	DT	the
couples	NNS	couple
that	WDT	that
report	VBP	report
high	JJ	high
levels	NNS	level
of	IN	of
satisfaction	NN	satisfaction
in	IN	in
their	PP$	their
relationship	NN	relationship
and	CC	and
they	PP	they
stay	VBP	stay
together	RB	together
for	IN	for
longer	RBR	longer
.	SENT	.
So	RB	so
in	IN	in
fact	NN	fact
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
close	JJ	close
relationships	NNS	relationship
,	,	,
laughter	NN	laughter
is	VBZ	be
a	DT	a
phenomenally	RB	phenomenally
useful	JJ	useful
index	NN	index
of	IN	of
how	WRB	how
people	NNS	people
are	VBP	be
regulating	VBG	regulate
their	PP$	their
emotions	NNS	emotion
together	RB	together
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
just	RB	just
emitting	VBG	emit
it	PP	it
at	IN	at
each	DT	each
other	JJ	other
to	TO	to
show	VB	show
that	IN	that
we	PP	we
like	VBP	like
each	DT	each
other	JJ	other
,	,	,
we	PP	we
'	POS	'
re	NN	re
making	VBG	make
ourselves	PP	ourselves
feel	VBP	feel
better	RBR	well
together	RB	together
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
this	DT	this
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
limited	VBN	limit
to	TO	to
romantic	JJ	romantic
relationships	NNS	relationship
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
probably	RB	probably
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
characteristic	NN	characteristic
of	IN	of
close	JJ	close
emotional	JJ	emotional
relationships	NNS	relationship
such	JJ	such
as	IN	as
you	PP	you
might	MD	might
have	VB	have
with	IN	with
friends	NNS	friend
,	,	,
which	WDT	which
explains	VBZ	explain
my	PP$	my
next	JJ	next
clip	NN	clip
,	,	,
which	WDT	which
is	VBZ	be
of	IN	of
a	DT	a
YouTube	NP	<unknown>
video	NN	video
of	IN	of
some	DT	some
young	JJ	young
men	NNS	man
in	IN	in
the	DT	the
former	JJ	former
East	NP	East
Germany	NP	Germany
on	IN	on
making	VBG	make
a	DT	a
video	NN	video
to	TO	to
promote	VB	promote
their	PP$	their
heavy	JJ	heavy
metal	NN	metal
band	NN	band
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
extremely	RB	extremely
macho	JJ	macho
,	,	,
and	CC	and
the	DT	the
mood	NN	mood
is	VBZ	be
very	RB	very
serious	JJ	serious
,	,	,
and	CC	and
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
notice	VB	notice
what	WP	what
happens	VBZ	happen
in	IN	in
terms	NNS	term
of	IN	of
laughter	NN	laughter
when	WRB	when
things	NNS	thing
go	VBP	go
wrong	JJ	wrong
and	CC	and
how	WRB	how
quickly	RB	quickly
that	DT	that
happens	VBZ	happen
,	,	,
and	CC	and
how	WRB	how
that	DT	that
changes	NNS	change
the	DT	the
mood	NN	mood
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
cold	NN	cold
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
about	RB	about
to	TO	to
get	VB	get
wet	JJ	wet
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
got	VBD	get
swimming	NN	swimming
trunks	NNS	trunk
on	RB	on
,	,	,
got	VBD	get
a	DT	a
towel	NN	towel
.	SENT	.
Ice	NN	ice
.	SENT	.
What	WP	what
might	MD	might
possibly	RB	possibly
happen	VB	happen
?	SENT	?
Video	NP	Video
starts	VBZ	start
.	SENT	.
Serious	JJ	serious
mood	NN	mood
.	SENT	.
And	CC	and
his	PP$	his
friends	NNS	friend
are	VBP	be
already	RB	already
laughing	VBG	laugh
.	SENT	.
They	PP	they
are	VBP	be
already	RB	already
laughing	VBG	laugh
,	,	,
hard	RB	hard
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
not	RB	not
laughing	VBG	laugh
yet	RB	yet
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
starting	VBG	start
to	TO	to
go	VB	go
now	RB	now
.	SENT	.
And	CC	and
now	RB	now
they	PP	they
'	POS	'
re	NN	re
all	RB	all
off	RB	off
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
on	IN	on
the	DT	the
floor	NN	floor
.	SENT	.
The	DT	the
thing	NN	thing
I	PP	I
really	RB	really
like	VBP	like
about	IN	about
that	WDT	that
is	VBZ	be
it	PP	it
'	POS	'
s	NN	S
all	RB	all
very	RB	very
serious	JJ	serious
until	IN	until
he	PP	he
jumps	VBZ	jump
onto	IN	onto
the	DT	the
ice	NN	ice
,	,	,
and	CC	and
as	RB	as
soon	RB	soon
as	IN	as
he	PP	he
doesn	NN	<unknown>
'	POS	'
t	NN	t
go	VB	go
through	IN	through
the	DT	the
ice	NN	ice
,	,	,
but	CC	but
also	RB	also
there	RB	there
isn	NP	isn
'	POS	'
t	NN	t
blood	NN	blood
and	CC	and
bone	NN	bone
everywhere	RB	everywhere
,	,	,
his	PP$	his
friends	NNS	friend
start	VBP	start
laughing	VBG	laugh
.	SENT	.
And	CC	and
imagine	VB	imagine
if	IN	if
that	WDT	that
had	VBD	have
played	VBN	play
him	PP	him
out	RP	out
with	IN	with
him	PP	him
standing	VBG	stand
there	RB	there
going	VBG	go
,	,	,
"	``	"
No	UH	no
seriously	RB	seriously
,	,	,
Heinrich	NP	Heinrich
,	,	,
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
broken	VBN	break
,	,	,
"	''	"
we	PP	we
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
enjoy	VBP	enjoy
watching	VBG	watch
that	DT	that
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
stressful	JJ	stressful
.	SENT	.
Or	CC	or
if	IN	if
he	PP	he
was	VBD	be
running	VBG	run
around	RP	around
with	IN	with
a	DT	a
visibly	RB	visibly
broken	VBN	break
leg	NN	leg
laughing	VBG	laugh
,	,	,
and	CC	and
his	PP$	his
friends	NNS	friend
are	VBP	be
going	VBG	go
,	,	,
"	''	"
Heinrich	NP	Heinrich
,	,	,
I	PP	I
think	VBP	think
we	PP	we
need	VBP	need
to	TO	to
go	VB	go
to	TO	to
the	DT	the
hospital	NN	hospital
now	RB	now
,	,	,
"	''	"
that	DT	that
also	RB	also
wouldn	JJ	<unknown>
'	''	'
t	NN	t
be	VB	be
funny	JJ	funny
.	SENT	.
The	DT	the
fact	NN	fact
that	IN	that
the	DT	the
laughter	NN	laughter
works	VBZ	work
,	,	,
it	PP	it
gets	VBZ	get
him	PP	him
from	IN	from
a	DT	a
painful	JJ	painful
,	,	,
embarrassing	JJ	embarrassing
,	,	,
difficult	JJ	difficult
situation	NN	situation
,	,	,
into	IN	into
a	DT	a
funny	JJ	funny
situation	NN	situation
,	,	,
into	IN	into
what	WP	what
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
enjoying	VBG	enjoy
there	RB	there
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
really	RB	really
interesting	JJ	interesting
use	NN	use
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
happening	VBG	happen
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
For	IN	for
example	NN	example
,	,	,
I	PP	I
can	MD	can
remember	VB	remember
something	NN	something
like	IN	like
this	DT	this
happening	NN	happening
at	IN	at
my	PP$	my
father	NN	father
'	POS	'
s	NN	S
funeral	NN	funeral
.	SENT	.
We	PP	we
weren	NNS	<unknown>
'	POS	'
t	NN	t
jumping	VBG	jump
around	RP	around
on	IN	on
the	DT	the
ice	NN	ice
in	IN	in
our	PP$	our
underpants	NN	underpants
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
Canadian	JJ	Canadian
.	SENT	.
These	DT	these
events	NNS	event
are	VBP	be
always	RB	always
difficult	JJ	difficult
,	,	,
I	PP	I
had	VBD	have
a	DT	a
relative	NN	relative
who	WP	who
was	VBD	be
being	VBG	be
a	DT	a
bit	NN	bit
difficult	JJ	difficult
,	,	,
my	PP$	my
mum	NN	mum
was	VBD	be
not	RB	not
in	IN	in
a	DT	a
good	JJ	good
place	NN	place
,	,	,
and	CC	and
I	PP	I
can	MD	can
remember	VB	remember
finding	VBG	find
myself	PP	myself
just	RB	just
before	IN	before
the	DT	the
whole	JJ	whole
thing	NN	thing
started	VBD	start
telling	VBG	tell
this	DT	this
story	NN	story
about	IN	about
something	NN	something
that	WDT	that
happened	VBD	happen
in	IN	in
a	DT	a
1970s	NNS	1970s
sitcom	NN	sitcom
,	,	,
and	CC	and
I	PP	I
just	RB	just
thought	VBD	think
at	IN	at
the	DT	the
time	NN	time
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VB	know
