Hi	UH	hi
and	CC	and
I	PP	I
put	VBP	put
them	PP	them
back	RB	back
together	RB	together
.	SENT	.
And	CC	and
so	RB	so
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
design	NN	design
,	,	,
right	RB	right
?	SENT	?
And	CC	and
so	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
front	NN	front
and	CC	and
the	DT	the
spine	NN	spine
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
flat	JJ	flat
.	SENT	.
But	CC	but
the	DT	the
real	JJ	real
story	NN	story
starts	VBZ	start
when	WRB	when
you	PP	you
wrap	VBP	wrap
it	PP	it
around	IN	around
a	DT	a
book	NN	book
and	CC	and
put	VB	put
it	PP	it
on	IN	on
the	DT	the
shelf	NN	shelf
.	SENT	.
Ahh	NP	Ahh
!	SENT	!
We	PP	we
come	VBP	come
upon	IN	upon
them	PP	them
,	,	,
the	DT	the
clandestine	JJ	clandestine
lovers	NNS	lover
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
draw	VBP	draw
them	PP	them
out	RP	out
.	SENT	.
Huhh	NP	<unknown>
!	SENT	!
They	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
discovered	VBN	discover
by	IN	by
the	DT	the
sultan	NN	sultan
.	SENT	.
He	PP	he
will	MD	will
not	RB	not
be	VB	be
pleased	VBN	please
.	SENT	.
Huhh	NP	<unknown>
!	SENT	!
And	CC	and
now	RB	now
the	DT	the
sultan	NN	sultan
is	VBZ	be
in	IN	in
danger	NN	danger
.	SENT	.
And	CC	and
now	RB	now
,	,	,
we	PP	we
have	VBP	have
to	TO	to
open	VB	open
it	PP	it
up	RP	up
to	TO	to
find	VB	find
out	RP	out
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
next	JJ	next
.	SENT	.
Try	VB	try
experiencing	VBG	experience
that	IN	that
on	IN	on
a	DT	a
Kindle	NP	Kindle
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
get	VBP	get
me	PP	me
started	VBD	start
.	SENT	.
Seriously	RB	seriously
.	SENT	.
Much	RB	much
is	VBZ	be
to	TO	to
be	VB	be
gained	VBN	gain
by	IN	by
eBooks	NNS	ebook
:	:	:
ease	VB	ease
,	,	,
convenience	NN	convenience
,	,	,
portability	NN	portability
.	SENT	.
But	CC	but
something	NN	something
is	VBZ	be
definitely	RB	definitely
lost	VBN	lose
:	:	:
tradition	NN	tradition
,	,	,
a	DT	a
sensual	JJ	sensual
experience	NN	experience
,	,	,
the	DT	the
comfort	NN	comfort
of	IN	of
thingy-ness	NN	<unknown>
—	:	-
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
humanity	NN	humanity
.	SENT	.
Do	VB	do
you	PP	you
know	VB	know
what	WP	what
John	NP	John
Updike	NP	Updike
used	VBD	use
to	TO	to
do	VB	do
the	DT	the
first	JJ	first
thing	NN	thing
when	WRB	when
he	PP	he
would	MD	would
get	VB	get
a	DT	a
copy	NN	copy
of	IN	of
one	CD	one
of	IN	of
his	PP$	his
new	JJ	new
books	NNS	book
from	IN	from
Alfred	NP	Alfred
A	NP	A
.	SENT	.
Knopf	NP	Knopf
?	SENT	?
He	PP	he
'	POS	'
d	NN	d
smell	NN	smell
it	PP	it
.	SENT	.
Then	RB	then
he	PP	he
'	POS	'
d	NN	d
run	VB	run
his	PP$	his
hand	NN	hand
over	IN	over
the	DT	the
rag	NN	rag
paper	NN	paper
,	,	,
and	CC	and
the	DT	the
pungent	JJ	pungent
ink	NN	ink
and	CC	and
the	DT	the
deckled	JJ	<unknown>
edges	NNS	edge
of	IN	of
the	DT	the
pages	NNS	page
.	SENT	.
All	PDT	all
those	DT	those
years	NNS	year
,	,	,
all	PDT	all
those	DT	those
books	NNS	book
,	,	,
he	PP	he
never	RB	never
got	VBD	get
tired	JJ	tired
of	IN	of
it	PP	it
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
am	VBP	be
all	RB	all
for	IN	for
the	DT	the
iPad	NN	<unknown>
,	,	,
but	CC	but
trust	VB	trust
me	PP	me
—	:	-
smelling	VBG	smell
it	PP	it
will	MD	will
get	VB	get
you	PP	you
nowhere	RB	nowhere
.	SENT	.
Now	RB	now
the	DT	the
Apple	NP	Apple
guys	NNS	guy
are	VBP	be
texting	VBG	<unknown>
,	,	,
"	``	"
Develop	VB	develop
odor	NN	odor
emission	NN	emission
plug-in	NN	<unknown>
.	SENT	.
"	''	"
And	CC	and
the	DT	the
last	JJ	last
story	NN	story
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
talk	VB	talk
about	RB	about
is	VBZ	be
quite	RB	quite
a	DT	a
story	NN	story
.	SENT	.
A	DT	a
woman	NN	woman
named	VBN	name
Aomame	NP	<unknown>
in	IN	in
1984	CD	@card@
Japan	NP	Japan
finds	VBZ	find
herself	PP	herself
negotiating	VBG	negotiate
down	RP	down
a	DT	a
spiral	NN	spiral
staircase	NN	staircase
off	IN	off
an	DT	an
elevated	JJ	elevated
highway	NN	highway
.	SENT	.
When	WRB	when
she	PP	she
gets	VBZ	get
to	TO	to
the	DT	the
bottom	NN	bottom
,	,	,
she	PP	she
can	MD	can
'	''	'
t	NN	t
help	NN	help
but	CC	but
feel	VBP	feel
that	IN	that
,	,	,
all	RB	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
she	PP	she
'	POS	'
s	NN	S
entered	VBD	enter
a	DT	a
new	JJ	new
reality	NN	reality
that	RB	that
'	POS	'
s	NN	S
just	RB	just
slightly	RB	slightly
different	JJ	different
from	IN	from
the	DT	the
one	CD	one
that	IN	that
she	PP	she
left	VBD	leave
,	,	,
but	CC	but
very	RB	very
similar	JJ	similar
,	,	,
but	CC	but
different	JJ	different
.	SENT	.
And	CC	and
so	RB	so
,	,	,
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
parallel	JJ	parallel
planes	NNS	plane
of	IN	of
existence	NN	existence
,	,	,
sort	NN	sort
of	IN	of
like	IN	like
a	DT	a
book	NN	book
jacket	NN	jacket
and	CC	and
the	DT	the
book	NN	book
that	IN	that
it	PP	it
covers	VBZ	cover
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
we	PP	we
show	VBP	show
this	DT	this
?	SENT	?
We	PP	we
go	VBP	go
back	RB	back
to	TO	to
Hepburn	NP	Hepburn
and	CC	and
Dietrich	NP	Dietrich
,	,	,
but	CC	but
now	RB	now
we	PP	we
merge	VB	merge
them	PP	them
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
different	JJ	different
planes	NNS	plane
,	,	,
different	JJ	different
pieces	NNS	piece
of	IN	of
paper	NN	paper
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
on	IN	on
a	DT	a
semi-transparent	JJ	semi-transparent
piece	NN	piece
of	IN	of
velum	NN	velum
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
part	NN	part
of	IN	of
the	DT	the
form	NN	form
and	CC	and
content	NN	content
.	SENT	.
When	WRB	when
it	PP	it
'	POS	'
s	NN	S
on	IN	on
top	NN	top
of	IN	of
the	DT	the
paper	NN	paper
board	NN	board
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
opposite	NN	opposite
,	,	,
it	PP	it
forms	VBZ	form
this	DT	this
.	SENT	.
So	RB	so
even	RB	even
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
anything	NN	anything
about	IN	about
this	DT	this
book	NN	book
,	,	,
you	PP	you
are	VBP	be
forced	VBN	force
to	TO	to
consider	VB	consider
a	DT	a
single	JJ	single
person	NN	person
straddling	VBG	straddle
two	CD	two
planes	NNS	plane
of	IN	of
existence	NN	existence
.	SENT	.
And	CC	and
the	DT	the
object	NN	object
itself	PP	itself
invited	VBD	invite
exploration	NN	exploration
interaction	NN	interaction
,	,	,
consideration	NN	consideration
and	CC	and
touch	NN	touch
.	SENT	.
This	DT	this
debuted	VBD	debut
at	IN	at
number	NN	number
two	CD	two
on	IN	on
the	DT	the
New	NP	New
York	NP	York
Times	NPS	Times
Best	JJS	good
Seller	NP	Seller
list	NN	list
.	SENT	.
This	DT	this
is	VBZ	be
unheard	JJ	unheard
of	IN	of
,	,	,
both	CC	both
for	IN	for
us	PP	us
the	DT	the
publisher	NN	publisher
,	,	,
and	CC	and
the	DT	the
author	NN	author
.	SENT	.
We	PP	we
'	''	'
re	IN	re
talking	VBG	talk
a	DT	a
900-page	NN	<unknown>
book	NN	book
that	WDT	that
is	VBZ	be
as	RB	as
weird	JJ	weird
as	IN	as
it	PP	it
is	VBZ	be
compelling	JJ	compelling
,	,	,
and	CC	and
featuring	VBG	feature
a	DT	a
climactic	JJ	climactic
scene	NN	scene
in	IN	in
which	WDT	which
a	DT	a
horde	NN	horde
of	IN	of
tiny	JJ	tiny
people	NNS	people
emerge	VBP	emerge
from	IN	from
the	DT	the
mouth	NN	mouth
of	IN	of
a	DT	a
sleeping	VBG	sleep
girl	NN	girl
and	CC	and
cause	VB	cause
a	DT	a
German	JJ	German
Shepherd	NP	Shepherd
to	TO	to
explode	VB	explode
.	SENT	.
Not	RB	not
exactly	RB	exactly
Jackie	NP	Jackie
Collins	NP	Collins
.	SENT	.
Fourteen	NN	fourteen
weeks	NNS	week
on	IN	on
the	DT	the
Best	JJS	good
Seller	NP	Seller
list	NN	list
,	,	,
eight	CD	eight
printings	NNS	printing
,	,	,
and	CC	and
still	RB	still
going	VBG	go
strong	JJ	strong
.	SENT	.
So	RB	so
even	RB	even
though	IN	though
we	PP	we
love	VBP	love
publishing	NN	publishing
as	IN	as
an	DT	an
art	NN	art
,	,	,
we	PP	we
very	RB	very
much	RB	much
know	VB	know
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
business	NN	business
too	RB	too
,	,	,
and	CC	and
that	IN	that
if	IN	if
we	PP	we
do	VBP	do
our	PP$	our
jobs	NNS	job
right	RB	right
and	CC	and
get	VB	get
a	DT	a
little	RB	little
lucky	JJ	lucky
,	,	,
that	DT	that
great	JJ	great
art	NN	art
can	MD	can
be	VB	be
great	JJ	great
business	NN	business
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
my	PP$	my
story	NN	story
.	SENT	.
To	TO	to
be	VB	be
continued	VBN	continue
.	SENT	.
What	WP	what
does	VBZ	do
it	PP	it
look	VB	look
like	IN	like
?	SENT	?
Yes	UH	yes
.	SENT	.
It	PP	it
can	MD	can
,	,	,
it	PP	it
does	VBZ	do
and	CC	and
it	PP	it
will	MD	will
,	,	,
but	CC	but
for	IN	for
this	DT	this
book	NN	book
designer	NN	designer
,	,	,
page-turner	NN	page-turner
,	,	,
dog-eared	JJ	dog-eared
place-	NN	<unknown>
holder	NN	holder
,	,	,
notes	NNS	note
in	IN	in
the	DT	the
margins-taker	NN	margins-taker
,	,	,
ink-sniffer	NN	ink-sniffer
,	,	,
the	DT	the
story	NN	story
looks	VBZ	look
like	IN	like
this	DT	this
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
