Hi	UH	hi
it	PP	it
'	POS	'
s	NN	S
impossible	JJ	impossible
to	TO	to
fly	VB	fly
over	RP	over
,	,	,
so	RB	so
I	PP	I
went	VBD	go
to	TO	to
Santo	NP	Santo
Domingo	NP	Domingo
,	,	,
next-door	JJ	next-door
country	NN	country
,	,	,
to	TO	to
drive	VB	drive
six	CD	six
hours	NNS	hour
to	TO	to
get	VB	get
to	TO	to
Haiti	NP	Haiti
with	IN	with
the	DT	the
local	JJ	local
students	NNS	student
in	IN	in
Santo	NP	Santo
Domingo	NP	Domingo
to	TO	to
build	VB	build
50	CD	@card@
units	NNS	unit
of	IN	of
shelter	NN	shelter
out	RP	out
of	IN	of
local	JJ	local
paper	NN	paper
tubes	NNS	tube
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
happened	VBD	happen
in	IN	in
Japan	NP	Japan
two	CD	two
years	NNS	year
ago	RB	ago
,	,	,
in	IN	in
northern	JJ	northern
Japan	NP	Japan
.	SENT	.
After	IN	after
the	DT	the
earthquake	NN	earthquake
and	CC	and
tsunami	NN	tsunami
,	,	,
people	NNS	people
had	VBD	have
to	TO	to
be	VB	be
evacuated	VBN	evacuate
in	IN	in
a	DT	a
big	JJ	big
room	NN	room
like	IN	like
a	DT	a
gymnasium	NN	gymnasium
.	SENT	.
But	CC	but
look	VB	look
at	IN	at
this	DT	this
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
privacy	NN	privacy
.	SENT	.
People	NNS	people
suffer	VBP	suffer
mentally	RB	mentally
and	CC	and
physically	RB	physically
.	SENT	.
So	RB	so
we	PP	we
went	VBD	go
there	RB	there
to	TO	to
build	VB	build
partitions	NNS	partition
with	IN	with
all	PDT	all
the	DT	the
student	NN	student
volunteers	NNS	volunteer
with	IN	with
paper	NN	paper
tubes	NNS	tube
,	,	,
just	RB	just
a	DT	a
very	RB	very
simple	JJ	simple
shelter	NN	shelter
out	RP	out
of	IN	of
the	DT	the
tube	NN	tube
frame	NN	frame
and	CC	and
the	DT	the
curtain	NN	curtain
.	SENT	.
However	RB	however
,	,	,
some	DT	some
of	IN	of
the	DT	the
facility	NN	facility
authority	NN	authority
doesn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
us	PP	us
to	TO	to
do	VB	do
it	PP	it
,	,	,
because	RB	because
,	,	,
they	PP	they
said	VBD	say
,	,	,
simply	RB	simply
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
become	VBP	become
more	RBR	more
difficult	JJ	difficult
to	TO	to
control	VB	control
them	PP	them
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
really	RB	really
necessary	JJ	necessary
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
enough	RB	enough
flat	JJ	flat
area	NN	area
to	TO	to
build	VB	build
standard	JJ	standard
government	NN	government
single-story	NN	single-story
housing	NN	housing
like	IN	like
this	DT	this
one	CD	one
.	SENT	.
Look	NN	look
at	IN	at
this	DT	this
.	SENT	.
Even	RB	even
civil	JJ	civil
government	NN	government
is	VBZ	be
doing	VBG	do
such	JJ	such
poor	JJ	poor
construction	NN	construction
of	IN	of
the	DT	the
temporary	JJ	temporary
housing	NN	housing
,	,	,
so	RB	so
dense	JJ	dense
and	CC	and
so	RB	so
messy	JJ	messy
because	IN	because
there	EX	there
is	VBZ	be
no	DT	no
storage	NN	storage
,	,	,
nothing	NN	nothing
,	,	,
water	NN	water
is	VBZ	be
leaking	VBG	leak
,	,	,
so	RB	so
I	PP	I
thought	VBD	think
,	,	,
we	PP	we
have	VBP	have
to	TO	to
make	VB	make
multi-	NN	<unknown>
story	NN	story
building	VBG	build
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
land	NN	land
and	CC	and
also	RB	also
it	PP	it
'	POS	'
s	NN	S
not	RB	not
very	RB	very
comfortable	JJ	comfortable
.	SENT	.
So	RB	so
I	PP	I
proposed	VBD	propose
to	TO	to
the	DT	the
mayor	NN	mayor
while	IN	while
I	PP	I
was	VBD	be
making	VBG	make
partitions	NNS	partition
.	SENT	.
Finally	RB	finally
I	PP	I
met	VBD	meet
a	DT	a
very	RB	very
nice	JJ	nice
mayor	NN	mayor
in	IN	in
Onagawa	NP	<unknown>
village	NN	village
in	IN	in
Miyagi	NP	Miyagi
.	SENT	.
He	PP	he
asked	VBD	ask
me	PP	me
to	TO	to
build	VB	build
three-story	NN	three-story
housing	NN	housing
on	IN	on
baseball	NN	baseball
[	SYM	[
fields	NNS	field
]	SYM	]
.	SENT	.
I	PP	I
used	VBD	use
the	DT	the
shipping	NN	shipping
container	NN	container
and	CC	and
also	RB	also
the	DT	the
students	NNS	student
helped	VBD	help
us	PP	us
to	TO	to
make	VB	make
all	PDT	all
the	DT	the
building	NN	building
furniture	NN	furniture
to	TO	to
make	VB	make
them	PP	them
comfortable	JJ	comfortable
,	,	,
within	IN	within
the	DT	the
budget	NN	budget
of	IN	of
the	DT	the
government	NN	government
but	CC	but
also	RB	also
the	DT	the
area	NN	area
of	IN	of
the	DT	the
house	NN	house
is	VBZ	be
exactly	RB	exactly
the	DT	the
same	JJ	same
,	,	,
but	CC	but
much	RB	much
more	RBR	more
comfortable	JJ	comfortable
.	SENT	.
Many	JJ	many
of	IN	of
the	DT	the
people	NNS	people
want	VBP	want
to	TO	to
stay	VB	stay
here	RB	here
forever	RB	forever
.	SENT	.
I	PP	I
was	VBD	be
very	RB	very
happy	JJ	happy
to	TO	to
hear	VB	hear
that	DT	that
.	SENT	.
Now	RB	now
I	PP	I
am	VBP	be
working	VBG	work
in	IN	in
New	NP	New
Zealand	NP	Zealand
,	,	,
Christchurch	NP	Christchurch
.	SENT	.
About	RB	about
20	CD	@card@
days	NNS	day
before	IN	before
the	DT	the
Japanese	JJ	Japanese
earthquake	NN	earthquake
happened	VBD	happen
,	,	,
also	RB	also
they	PP	they
had	VBD	have
a	DT	a
big	JJ	big
earthquake	NN	earthquake
,	,	,
and	CC	and
many	JJ	many
Japanese	JJ	Japanese
students	NNS	student
were	VBD	be
also	RB	also
killed	VBN	kill
,	,	,
and	CC	and
the	DT	the
most	RBS	most
important	JJ	important
cathedral	NN	cathedral
of	IN	of
the	DT	the
city	NN	city
,	,	,
the	DT	the
symbol	NN	symbol
of	IN	of
Christchurch	NP	Christchurch
,	,	,
was	VBD	be
totally	RB	totally
destroyed	VBN	destroy
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
asked	VBN	ask
to	TO	to
come	VB	come
to	TO	to
rebuild	VB	rebuild
the	DT	the
temporary	JJ	temporary
cathedral	NN	cathedral
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
under	IN	under
construction	NN	construction
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
keep	VB	keep
building	NN	building
monuments	NNS	monument
that	WDT	that
are	VBP	be
beloved	JJ	beloved
by	IN	by
people	NNS	people
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
