Hello	UH	hello
the	DT	the
time	NN	time
horizon	NN	horizon
--	:	--
this	DT	this
is	VBZ	be
the	DT	the
important	JJ	important
part	NN	part
--	:	--
110	CD	@card@
billion	NN	billion
metric	JJ	metric
tons	NNS	ton
of	IN	of
carbon	NN	carbon
that	WDT	that
are	VBP	be
in	IN	in
our	PP$	our
atmosphere	NN	atmosphere
used	VBN	use
to	TO	to
be	VB	be
in	IN	in
our	PP$	our
soils	NNS	soil
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
80	CD	@card@
years	NNS	year
of	IN	of
our	PP$	our
current	JJ	current
footprint	NN	footprint
.	SENT	.
And	CC	and
we	PP	we
are	VBP	be
starting	VBG	start
to	TO	to
see	VB	see
tools	NNS	tool
and	CC	and
technologies	NNS	technology
and	CC	and
rediscovering	VBG	rediscover
old	JJ	old
techniques	NNS	technique
that	WDT	that
can	MD	can
take	VB	take
a	DT	a
lot	NN	lot
of	IN	of
that	DT	that
carbon	NN	carbon
and	CC	and
put	VB	put
it	PP	it
back	RB	back
into	IN	into
the	DT	the
soil	NN	soil
.	SENT	.
And	CC	and
technologies	NNS	technology
that	WDT	that
allow	VBP	allow
our	PP$	our
food	NN	food
system	NN	system
to	TO	to
become	VB	become
much	RB	much
more	RBR	more
efficient	JJ	efficient
and	CC	and
vibrant	JJ	vibrant
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
a	DT	a
couple	NN	couple
that	WDT	that
are	VBP	be
superexciting	VBG	superexcite
to	TO	to
me	PP	me
.	SENT	.
One	PP	one
is	VBZ	be
a	DT	a
company	NN	company
called	VBD	call
Loam	NN	loam
Bio	NP	Bio
that	WDT	that
has	VBZ	have
discovered	VBN	discover
fungi	NNS	fungus
microbes	NNS	microbe
that	WDT	that
coat	VBP	coat
seeds	NNS	seed
,	,	,
that	WDT	that
are	VBP	be
pulling	VBG	pull
between	IN	between
one	CD	one
and	CC	and
three	CD	three
tonnes	NNS	tonne
of	IN	of
carbon	NN	carbon
per	IN	per
acre	NN	acre
per	IN	per
year	NN	year
,	,	,
and	CC	and
store	VB	store
that	DT	that
carbon	NN	carbon
in	IN	in
more	JJR	more
permanent	JJ	permanent
forms	NNS	form
in	IN	in
the	DT	the
soil	NN	soil
.	SENT	.
When	WRB	when
you	PP	you
do	VBP	do
the	DT	the
math	NN	math
on	IN	on
how	WRB	how
many	JJ	many
acres	NNS	acre
are	VBP	be
under	IN	under
cultivation	NN	cultivation
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
tool	NN	tool
that	WDT	that
can	MD	can
be	VB	be
transformational	JJ	transformational
.	SENT	.
Or	CC	or
a	DT	a
company	NN	company
like	IN	like
Inari	NP	<unknown>
Agriculture	NP	Agriculture
,	,	,
using	VBG	use
modern	JJ	modern
breeding	NN	breeding
techniques	NNS	technique
that	WDT	that
can	MD	can
dramatically	RB	dramatically
increase	VB	increase
yield	NN	yield
while	IN	while
reducing	VBG	reduce
the	DT	the
amount	NN	amount
of	IN	of
fertilizer	NN	fertilizer
that	RB	that
'	POS	'
s	NN	S
needed	VBD	need
or	CC	or
pesticides	NNS	pesticide
and	CC	and
herbicides	NNS	herbicide
that	WDT	that
are	VBP	be
needed	VBN	need
to	TO	to
protect	VB	protect
that	DT	that
plant	NN	plant
.	SENT	.
I	PP	I
could	MD	could
go	VB	go
on	IN	on
and	CC	and
on	IN	on
about	IN	about
these	DT	these
tools	NNS	tool
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
out	IN	out
there	RB	there
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
solutions	NNS	solution
at	IN	at
hand	NN	hand
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
we	PP	we
'	POS	'
re	NN	re
just	RB	just
out	RB	out
of	IN	of
time	NN	time
.	SENT	.
So	RB	so
for	IN	for
all	DT	all
of	IN	of
us	PP	us
who	WP	who
are	VBP	be
working	VBG	work
on	IN	on
these	DT	these
issues	NNS	issue
,	,	,
or	CC	or
leading	VBG	lead
in	IN	in
whatever	WDT	whatever
we	PP	we
are	VBP	be
doing	VBG	do
,	,	,
if	IN	if
we	PP	we
have	VBP	have
our	PP$	our
plan	NN	plan
and	CC	and
we	PP	we
feel	VBP	feel
comfortable	JJ	comfortable
,	,	,
like	VB	like
,	,	,
"	``	"
This	DT	this
feels	VBZ	feel
about	RB	about
right	RB	right
,	,	,
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
my	PP$	my
thing	NN	thing
,	,	,
"	``	"
then	RB	then
we	PP	we
'	POS	'
re	NN	re
simply	RB	simply
not	RB	not
doing	VBG	do
enough	RB	enough
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
get	VB	get
fundamentally	RB	fundamentally
out	RB	out
of	IN	of
our	PP$	our
comfort	NN	comfort
zone	NN	zone
and	CC	and
take	VB	take
on	IN	on
a	DT	a
lot	NN	lot
more	JJR	more
risk	NN	risk
in	IN	in
terms	NNS	term
of	IN	of
our	PP$	our
actions	NNS	action
.	SENT	.
So	RB	so
I	PP	I
hope	VBP	hope
that	IN	that
,	,	,
as	IN	as
we	PP	we
sit	VBP	sit
here	RB	here
tonight	RB	tonight
together	RB	together
and	CC	and
eat	VB	eat
some	DT	some
of	IN	of
the	DT	the
challenges	NNS	challenge
we	PP	we
face	VBP	face
,	,	,
we	PP	we
understand	VBP	understand
what	WP	what
'	POS	'
s	NN	S
truly	RB	truly
at	IN	at
stake	NN	stake
.	SENT	.
We	PP	we
understand	VBP	understand
that	IN	that
we	PP	we
absolutely	RB	absolutely
have	VBP	have
the	DT	the
capacity	NN	capacity
to	TO	to
solve	VB	solve
this	DT	this
challenge	NN	challenge
,	,	,
but	CC	but
that	IN	that
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
act	NN	act
now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
lose	VB	lose
time	NN	time
.	SENT	.
But	CC	but
I	PP	I
know	VBP	know
that	IN	that
we	PP	we
can	MD	can
look	VB	look
back	RB	back
,	,	,
and	CC	and
collectively	RB	collectively
say	VBP	say
to	TO	to
ourselves	PP	ourselves
,	,	,
"	''	"
We	PP	we
stood	VBD	stand
up	RP	up
and	CC	and
met	VBD	meet
the	DT	the
moment	NN	moment
,	,	,
and	CC	and
we	PP	we
ensured	VBD	ensure
that	IN	that
our	PP$	our
kids	NNS	kid
and	CC	and
that	IN	that
our	PP$	our
grandkids	NNS	grandkid
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
enjoy	VB	enjoy
a	DT	a
delicious	JJ	delicious
meal	NN	meal
like	IN	like
the	DT	the
one	CD	one
we	PP	we
'	''	'
re	IN	re
having	VBG	have
here	RB	here
tonight	RB	tonight
.	SENT	.
"	``	"
So	RB	so
thank	VB	thank
you	PP	you
for	IN	for
your	PP$	your
work	NN	work
,	,	,
and	CC	and
I	PP	I
look	VBP	look
forward	RB	forward
to	TO	to
seeing	VBG	see
what	WP	what
we	PP	we
can	MD	can
do	VB	do
together	RB	together
.	SENT	.
