When	WRB	when
today	NN	today
we	PP	we
are	VBP	be
working	VBG	work
with	IN	with
multiple	JJ	multiple
doctors	NNS	doctor
in	IN	in
different	JJ	different
disease	NN	disease
categories	NNS	category
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
really	RB	really
excited	VBN	excite
because	IN	because
we	PP	we
have	VBP	have
deployed	VBN	deploy
the	DT	the
device	NN	device
with	IN	with
many	JJ	many
patients	NNS	patient
.	SENT	.
We	PP	we
have	VBP	have
deployed	VBN	deploy
the	DT	the
device	NN	device
with	IN	with
patients	NNS	patient
that	WDT	that
have	VBP	have
COPD	NNS	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
pulmonary	JJ	pulmonary
disease	NN	disease
,	,	,
patients	NNS	patient
that	WDT	that
have	VBP	have
Alzheimer	NP	Alzheimer
'	POS	'
s	NNS	<unknown>
,	,	,
patients	NNS	patient
that	WDT	that
have	VBP	have
depression	NN	depression
and	CC	and
anxiety	NN	anxiety
and	CC	and
people	NNS	people
that	WDT	that
have	VBP	have
Parkinson	NP	Parkinson
'	POS	'
s	NN	S
.	SENT	.
And	CC	and
we	PP	we
are	VBP	be
working	VBG	work
with	IN	with
the	DT	the
doctors	NNS	doctor
on	IN	on
improving	VBG	improve
their	PP$	their
life	NN	life
,	,	,
understanding	VBG	understand
the	DT	the
disease	NN	disease
better	RBR	well
.	SENT	.
So	RB	so
when	WRB	when
I	PP	I
started	VBD	start
,	,	,
I	PP	I
told	VBD	tell
you	PP	you
that	IN	that
I	NP	I
'	POS	'
m	NN	m
really	RB	really
fascinated	VBN	fascinate
with	IN	with
Star	NP	Star
Wars	NPS	Wars
and	CC	and
the	DT	the
Force	NP	Force
in	IN	in
Star	NP	Star
Wars	NPS	Wars
,	,	,
and	CC	and
indeed	RB	indeed
,	,	,
I	PP	I
'	POS	'
m	NN	m
still	RB	still
very	RB	very
much	RB	much
fascinated	VBN	fascinate
,	,	,
even	RB	even
now	RB	now
,	,	,
as	IN	as
a	DT	a
grown-up	NN	grown-up
,	,	,
with	IN	with
Star	NP	Star
Wars	NPS	Wars
,	,	,
waiting	VBG	wait
for	IN	for
the	DT	the
next	JJ	next
movie	NN	movie
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
m	NN	m
very	RB	very
fascinated	VBN	fascinate
now	RB	now
and	CC	and
excited	VBN	excite
about	IN	about
this	DT	this
new	JJ	new
Force	NP	Force
of	IN	of
wireless	NN	wireless
signals	NNS	signal
,	,	,
and	CC	and
the	DT	the
potential	NN	potential
of	IN	of
changing	VBG	change
health	NN	health
care	NN	care
with	IN	with
this	DT	this
new	JJ	new
force	NN	force
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
patients	NNS	patient
with	IN	with
whom	WP	whom
we	PP	we
deployed	VBN	deploy
is	VBZ	be
actually	RB	actually
my	PP$	my
aunt	NN	aunt
.	SENT	.
She	PP	she
has	VBZ	have
heart	NN	heart
failure	NN	failure
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
many	JJ	many
of	IN	of
you	PP	you
guys	VBZ	guy
in	IN	in
the	DT	the
audience	NN	audience
have	VBP	have
parents	NNS	parent
,	,	,
grandparents	NNS	grandparent
,	,	,
loved	VBD	love
ones	NNS	one
who	WP	who
have	VBP	have
chronic	JJ	chronic
diseases	NNS	disease
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
imagine	VB	imagine
with	IN	with
me	PP	me
a	DT	a
future	NN	future
where	WRB	where
in	IN	in
every	DT	every
home	NN	home
that	WDT	that
has	VBZ	have
a	DT	a
chronic	JJ	chronic
disease	NN	disease
patient	NN	patient
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
device	NN	device
like	IN	like
this	DT	this
device	NN	device
sitting	VBG	sit
in	IN	in
the	DT	the
background	NN	background
and	CC	and
just	RB	just
monitoring	VBG	monitor
passively	RB	passively
sleep	NN	sleep
,	,	,
breathing	NN	breathing
,	,	,
the	DT	the
health	NN	health
of	IN	of
this	DT	this
chronic	JJ	chronic
disease	NN	disease
patient	NN	patient
,	,	,
and	CC	and
before	IN	before
an	DT	an
emergency	NN	emergency
occurs	VBZ	occur
,	,	,
it	PP	it
would	MD	would
detect	VB	detect
the	DT	the
degradation	NN	degradation
in	IN	in
the	DT	the
physiological	JJ	physiological
signal	NN	signal
and	CC	and
alert	VB	alert
the	DT	the
doctor	NN	doctor
so	RB	so
that	IN	that
we	PP	we
can	MD	can
avoid	VB	avoid
hospitalization	NN	hospitalization
.	SENT	.
This	DT	this
can	MD	can
change	VB	change
health	NN	health
care	NN	care
as	IN	as
we	PP	we
know	VBP	know
it	PP	it
today	NN	today
,	,	,
improve	VBP	improve
how	WRB	how
we	PP	we
understand	VBP	understand
chronic	JJ	chronic
diseases	NNS	disease
and	CC	and
also	RB	also
save	VB	save
many	JJ	many
lives	NNS	life
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Helen	NP	Helen
Walters	NP	Walters
:	:	:
Dina	NP	Dina
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
Thank	VB	thank
you	PP	you
too	RB	too
,	,	,
Zach	NP	Zach
.	SENT	.
So	RB	so
glad	JJ	glad
you	PP	you
'	''	'
re	IN	re
breathing	NN	breathing
.	SENT	.
So	IN	so
Dina	NP	Dina
,	,	,
this	DT	this
is	VBZ	be
amazing	JJ	amazing
.	SENT	.
The	DT	the
positive	JJ	positive
applications	NNS	application
are	VBP	be
incredible	JJ	incredible
.	SENT	.
What	WP	what
is	VBZ	be
the	DT	the
framework	NN	framework
,	,	,
though	RB	though
,	,	,
like	IN	like
the	DT	the
ethical	JJ	ethical
framework	NN	framework
around	IN	around
this	DT	this
?	SENT	?
What	WP	what
are	VBP	be
you	PP	you
doing	VBG	do
to	TO	to
prevent	VB	prevent
this	DT	this
technology	NN	technology
from	IN	from
being	VBG	be
used	VBN	use
for	IN	for
other	JJ	other
,	,	,
perhaps	RB	perhaps
less	RBR	less
positive	JJ	positive
types	NNS	type
of	IN	of
applications	NNS	application
?	SENT	?
Dina	NP	Dina
Katabi	NP	<unknown>
:	:	:
Yeah	RB	yeah
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
very	RB	very
important	JJ	important
question	NN	question
,	,	,
of	IN	of
course	NN	course
,	,	,
like	VB	like
,	,	,
what	WP	what
about	IN	about
misuse	NN	misuse
,	,	,
or	CC	or
what	WP	what
about	RB	about
,	,	,
I	PP	I
guess	VBP	guess
you	PP	you
could	MD	could
say	VB	say
,	,	,
about	IN	about
the	DT	the
Dark	JJ	dark
Side	NN	side
of	IN	of
the	DT	the
Force	NP	Force
?	SENT	?
HW	NN	HW
:	:	:
Right	RB	right
,	,	,
right	RB	right
.	SENT	.
DK	NN	DK
:	:	:
So	RB	so
we	PP	we
actually	RB	actually
have	VBP	have
technologies	NNS	technology
that	WDT	that
prevent	VBP	prevent
people	NNS	people
from	IN	from
trying	VBG	try
to	TO	to
use	VB	use
this	DT	this
device	NN	device
to	TO	to
monitor	VB	monitor
somebody	NN	somebody
without	IN	without
their	PP$	their
consent	NN	consent
.	SENT	.
Because	IN	because
the	DT	the
device	NN	device
understands	VBZ	understand
space	NN	space
,	,	,
it	PP	it
will	MD	will
ask	VB	ask
you	PP	you
to	TO	to
prove	VB	prove
,	,	,
by	IN	by
doing	VBG	do
certain	JJ	certain
movements	NNS	movement
,	,	,
that	WDT	that
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
the	DT	the
space	NN	space
and	CC	and
you	PP	you
are	VBP	be
the	DT	the
person	NN	person
who	WP	who
you	PP	you
are	VBP	be
asking	VBG	ask
the	DT	the
device	NN	device
to	TO	to
monitor	VB	monitor
.	SENT	.
So	RB	so
technology-wise	RB	<unknown>
,	,	,
we	PP	we
have	VBP	have
technology	NN	technology
that	IN	that
we	PP	we
integrate	VBP	integrate
to	TO	to
prevent	VB	prevent
misuse	NN	misuse
,	,	,
but	CC	but
also	RB	also
,	,	,
I	PP	I
think	VBP	think
there	EX	there
is	VBZ	be
a	DT	a
role	NN	role
for	IN	for
policy	NN	policy
,	,	,
like	IN	like
everything	NN	everything
else	RB	else
,	,	,
and	CC	and
hopefully	RB	hopefully
,	,	,
with	IN	with
the	DT	the
two	CD	two
of	IN	of
them	PP	them
,	,	,
we	PP	we
can	MD	can
control	VB	control
any	DT	any
misuse	NN	misuse
.	SENT	.
HW	NN	HW
:	:	:
Amazing	JJ	amazing
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
DK	NN	DK
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
