Hello	UH	hello
the	DT	the
system	NN	system
.	SENT	.
And	CC	and
we	PP	we
know	VBP	know
when	WRB	when
we	PP	we
respond	VBP	respond
to	TO	to
the	DT	the
information	NN	information
,	,	,
we	PP	we
can	MD	can
have	VB	have
really	RB	really
great	JJ	great
outcomes	NNS	outcome
.	SENT	.
But	CC	but
we	PP	we
have	VBP	have
yet	RB	yet
to	TO	to
respond	VB	respond
to	TO	to
this	DT	this
current	JJ	current
crisis	NN	crisis
.	SENT	.
But	CC	but
the	DT	the
great	JJ	great
news	NN	news
is	VBZ	be
,	,	,
we	PP	we
do	VBP	do
understand	VB	understand
it	PP	it
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
created	VBD	create
a	DT	a
problem	NN	problem
and	CC	and
we	PP	we
are	VBP	be
the	DT	the
solution	NN	solution
.	SENT	.
There	EX	there
should	MD	should
be	VB	be
so	RB	so
much	JJ	much
optimism	NN	optimism
in	IN	in
acknowledging	VBG	acknowledge
that	IN	that
we	PP	we
are	VBP	be
the	DT	the
global	JJ	global
changing	VBG	change
organisms	NNS	organism
.	SENT	.
That	DT	that
means	VBZ	mean
our	PP$	our
actions	NNS	action
can	MD	can
fix	VB	fix
the	DT	the
problems	NNS	problem
.	SENT	.
So	RB	so
embrace	VB	embrace
that	DT	that
knowledge	NN	knowledge
,	,	,
go	VB	go
out	RP	out
,	,	,
gather	VB	gather
more	JJR	more
information	NN	information
and	CC	and
then	RB	then
take	VB	take
action	NN	action
.	SENT	.
Because	IN	because
just	RB	just
like	IN	like
the	DT	the
plankton	NN	plankton
,	,	,
you	PP	you
all	RB	all
matter	VBP	matter
a	DT	a
lot	NN	lot
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
.	SENT	.
