So	RB	so
types	NNS	type
taking	VBG	take
over	IN	over
the	DT	the
other	JJ	other
types	NNS	type
.	SENT	.
And	CC	and
this	DT	this
type	NN	type
of	IN	of
activity	NN	activity
goes	VBZ	go
on	IN	on
for	IN	for
quite	PDT	quite
a	DT	a
while	NN	while
,	,	,
until	IN	until
the	DT	the
main	JJ	main
easy	JJ	easy
things	NNS	thing
have	VBP	have
been	VBN	be
acquired	VBN	acquire
by	IN	by
these	DT	these
programs	NNS	program
.	SENT	.
And	CC	and
then	RB	then
,	,	,
you	PP	you
see	VBP	see
sort	NN	sort
of	IN	of
like	IN	like
a	DT	a
stasis	NN	stasis
coming	VBG	come
on	IN	on
where	WRB	where
the	DT	the
system	NN	system
essentially	RB	essentially
waits	VBZ	wait
for	IN	for
a	DT	a
new	JJ	new
type	NN	type
of	IN	of
innovation	NN	innovation
,	,	,
like	IN	like
this	DT	this
one	CD	one
,	,	,
which	WDT	which
is	VBZ	be
going	VBG	go
to	TO	to
spread	VB	spread
over	IN	over
all	PDT	all
the	DT	the
other	JJ	other
innovations	NNS	innovation
that	WDT	that
were	VBD	be
before	RB	before
and	CC	and
is	VBZ	be
erasing	VBG	erase
the	DT	the
genes	NNS	gene
that	IN	that
it	PP	it
had	VBD	have
before	RB	before
,	,	,
until	IN	until
a	DT	a
new	JJ	new
type	NN	type
of	IN	of
higher	JJR	high
level	NN	level
of	IN	of
complexity	NN	complexity
has	VBZ	have
been	VBN	be
achieved	VBN	achieve
.	SENT	.
And	CC	and
this	DT	this
process	NN	process
goes	VBZ	go
on	IN	on
and	CC	and
on	IN	on
and	CC	and
on	IN	on
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
see	VBP	see
here	RB	here
is	VBZ	be
a	DT	a
system	NN	system
that	WDT	that
lives	VBZ	live
in	IN	in
very	RB	very
much	RB	much
the	DT	the
way	NN	way
we	PP	we
'	POS	'
re	NN	re
used	VBN	use
to	TO	to
how	WRB	how
life	NN	life
goes	VBZ	go
.	SENT	.
But	CC	but
what	WP	what
the	DT	the
NASA	NP	NASA
people	NNS	people
had	VBD	have
asked	VBN	ask
me	PP	me
really	RB	really
was	VBD	be
,	,	,
"	''	"
Do	VBP	do
these	DT	these
guys	NNS	guy
have	VBP	have
a	DT	a
biosignature	NN	biosignature
?	SENT	?
Can	MD	can
we	PP	we
measure	VB	measure
this	DT	this
type	NN	type
of	IN	of
life	NN	life
?	SENT	?
Because	IN	because
if	IN	if
we	PP	we
can	MD	can
,	,	,
maybe	RB	maybe
we	PP	we
have	VBP	have
a	DT	a
chance	NN	chance
of	IN	of
actually	RB	actually
discovering	VBG	discover
life	NN	life
somewhere	RB	somewhere
else	RB	else
without	IN	without
being	VBG	be
biased	VBN	bias
by	IN	by
things	NNS	thing
like	IN	like
amino	NN	amino
acids	NNS	acid
.	SENT	.
"	``	"
So	RB	so
I	PP	I
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
perhaps	RB	perhaps
we	PP	we
should	MD	should
construct	VB	construct
a	DT	a
biosignature	NN	biosignature
based	VBN	base
on	IN	on
life	NN	life
as	IN	as
a	DT	a
universal	JJ	universal
process	NN	process
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
it	PP	it
should	MD	should
perhaps	RB	perhaps
make	VB	make
use	NN	use
of	IN	of
the	DT	the
concepts	NNS	concept
that	IN	that
I	PP	I
developed	VBD	develop
just	RB	just
in	IN	in
order	NN	order
to	TO	to
sort	VB	sort
of	IN	of
capture	VB	capture
what	WP	what
a	DT	a
simple	JJ	simple
living	NN	living
system	NN	system
might	MD	might
be	VB	be
.	SENT	.
"	''	"
And	CC	and
the	DT	the
thing	NN	thing
I	PP	I
came	VBD	come
up	RP	up
with	IN	with
—	:	-
I	PP	I
have	VBP	have
to	TO	to
first	RB	first
give	VB	give
you	PP	you
an	DT	an
introduction	NN	introduction
about	IN	about
the	DT	the
idea	NN	idea
,	,	,
and	CC	and
maybe	RB	maybe
that	WDT	that
would	MD	would
be	VB	be
a	DT	a
meaning	NN	meaning
detector	NN	detector
,	,	,
rather	RB	rather
than	IN	than
a	DT	a
life	NN	life
detector	NN	detector
.	SENT	.
And	CC	and
the	DT	the
way	NN	way
we	PP	we
would	MD	would
do	VB	do
that	DT	that
—	:	-
I	PP	I
would	MD	would
like	VB	like
to	TO	to
find	VB	find
out	RP	out
how	WRB	how
I	PP	I
can	MD	can
distinguish	VB	distinguish
text	NN	text
that	WDT	that
was	VBD	be
written	VBN	write
by	IN	by
a	DT	a
million	CD	million
monkeys	NNS	monkey
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
text	NN	text
that	WDT	that
is	VBZ	be
in	IN	in
our	PP$	our
books	NNS	book
.	SENT	.
And	CC	and
I	PP	I
would	MD	would
like	VB	like
to	TO	to
do	VB	do
it	PP	it
in	IN	in
such	PDT	such
a	DT	a
way	NN	way
that	IN	that
I	PP	I
don	VB	don
'	''	'
t	NN	t
actually	RB	actually
have	VBP	have
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
read	VB	read
the	DT	the
language	NN	language
,	,	,
because	IN	because
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
I	PP	I
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
.	SENT	.
As	RB	as
long	RB	long
as	IN	as
I	PP	I
know	VBP	know
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
sort	NN	sort
of	IN	of
alphabet	NN	alphabet
.	SENT	.
So	RB	so
here	RB	here
would	MD	would
be	VB	be
a	DT	a
frequency	NN	frequency
plot	NN	plot
of	IN	of
how	WRB	how
often	RB	often
you	PP	you
find	VBP	find
each	DT	each
of	IN	of
the	DT	the
26	CD	@card@
letters	NNS	letter
of	IN	of
the	DT	the
alphabet	NN	alphabet
in	IN	in
a	DT	a
text	NN	text
written	VBN	write
by	IN	by
random	JJ	random
monkeys	NNS	monkey
.	SENT	.
And	CC	and
obviously	RB	obviously
,	,	,
each	DT	each
of	IN	of
these	DT	these
letters	NNS	letter
comes	VBZ	come
off	RP	off
about	RB	about
roughly	RB	roughly
equally	RB	equally
frequent	JJ	frequent
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
now	RB	now
look	VBP	look
at	IN	at
the	DT	the
same	JJ	same
distribution	NN	distribution
in	IN	in
English	JJ	English
texts	NNS	text
,	,	,
it	PP	it
looks	VBZ	look
like	IN	like
that	DT	that
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
telling	VBG	tell
you	PP	you
,	,	,
this	DT	this
is	VBZ	be
very	RB	very
robust	JJ	robust
across	IN	across
English	JJ	English
texts	NNS	text
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
look	VBP	look
at	IN	at
French	JJ	French
texts	NNS	text
,	,	,
it	PP	it
looks	VBZ	look
a	DT	a
little	JJ	little
bit	NN	bit
different	JJ	different
,	,	,
or	CC	or
Italian	JJ	Italian
or	CC	or
German	JJ	German
.	SENT	.
They	PP	they
all	RB	all
have	VBP	have
their	PP$	their
own	JJ	own
type	NN	type
of	IN	of
frequency	NN	frequency
distribution	NN	distribution
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
robust	JJ	robust
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
whether	IN	whether
it	PP	it
writes	VBZ	write
about	IN	about
politics	NNS	politics
or	CC	or
about	IN	about
science	NN	science
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
whether	IN	whether
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
poem	NN	poem
or	CC	or
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
a	DT	a
mathematical	JJ	mathematical
text	NN	text
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
robust	JJ	robust
signature	NN	signature
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
very	RB	very
stable	JJ	stable
.	SENT	.
As	RB	as
long	RB	long
as	IN	as
our	PP$	our
books	NNS	book
are	VBP	be
written	VBN	write
in	IN	in
English	NP	English
—	:	-
because	IN	because
people	NNS	people
are	VBP	be
rewriting	VBG	rewrite
them	PP	them
and	CC	and
recopying	VBG	recopy
them	PP	them
—	:	-
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
there	RB	there
.	SENT	.
So	RB	so
that	IN	that
inspired	VBN	inspire
me	PP	me
to	TO	to
think	VB	think
about	RB	about
,	,	,
well	RB	well
,	,	,
what	WP	what
if	IN	if
I	PP	I
try	VBP	try
to	TO	to
use	VB	use
this	DT	this
idea	NN	idea
in	IN	in
order	NN	order
,	,	,
not	RB	not
to	TO	to
detect	VB	detect
random	JJ	random
texts	NNS	text
from	IN	from
texts	NNS	text
with	IN	with
meaning	NN	meaning
,	,	,
but	CC	but
rather	RB	rather
detect	VB	detect
the	DT	the
fact	NN	fact
that	IN	that
there	EX	there
is	VBZ	be
meaning	NN	meaning
in	IN	in
the	DT	the
biomolecules	NNS	biomolecule
that	WDT	that
make	VBP	make
up	RP	up
life	NN	life
.	SENT	.
But	CC	but
first	RB	first
I	PP	I
have	VBP	have
to	TO	to
ask	VB	ask
:	:	:
what	WP	what
are	VBP	be
these	DT	these
building	NN	building
blocks	NNS	block
,	,	,
like	IN	like
the	DT	the
alphabet	NN	alphabet
,	,	,
elements	NNS	element
that	WDT	that
I	PP	I
showed	VBD	show
you	PP	you
?	SENT	?
Well	RB	well
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
we	PP	we
have	VBP	have
many	JJ	many
different	JJ	different
alternatives	NNS	alternative
for	IN	for
such	PDT	such
a	DT	a
set	NN	set
of	IN	of
building	NN	building
blocks	NNS	block
.	SENT	.
We	PP	we
could	MD	could
use	VB	use
amino	NN	amino
acids	NNS	acid
,	,	,
we	PP	we
could	MD	could
use	VB	use
nucleic	JJ	nucleic
acids	NNS	acid
,	,	,
carboxylic	JJ	<unknown>
acids	NNS	acid
,	,	,
fatty	JJ	fatty
acids	NNS	acid
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
chemistry	NN	chemistry
'	POS	'
s	NN	S
extremely	RB	extremely
rich	JJ	rich
,	,	,
and	CC	and
our	PP$	our
body	NN	body
uses	VBZ	use
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
.	SENT	.
So	RB	so
that	IN	that
we	PP	we
actually	RB	actually
,	,	,
to	TO	to
test	VB	test
this	DT	this
idea	NN	idea
,	,	,
first	RB	first
took	VBD	take
a	DT	a
look	NN	look
at	IN	at
amino	NN	amino
acids	NNS	acid
and	CC	and
some	DT	some
other	JJ	other
carboxylic	JJ	<unknown>
acids	NNS	acid
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
result	NN	result
.	SENT	.
Here	RB	here
is	VBZ	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
what	WP	what
you	PP	you
get	VBP	get
if	IN	if
you	PP	you
,	,	,
for	IN	for
example	NN	example
,	,	,
look	NN	look
at	IN	at
the	DT	the
distribution	NN	distribution
of	IN	of
amino	NN	amino
acids	NNS	acid
on	IN	on
a	DT	a
comet	NN	comet
or	CC	or
in	IN	in
interstellar	JJ	interstellar
space	NN	space
or	CC	or
,	,	,
in	IN	in
fact	NN	fact
,	,	,
in	IN	in
a	DT	a
laboratory	NN	laboratory
,	,	,
where	WRB	where
you	PP	you
made	VBD	make
very	RB	very
sure	JJ	sure
that	IN	that
in	IN	in
your	PP$	your
primordial	JJ	primordial
soup	NN	soup
,	,	,
there	EX	there
is	VBZ	be
no	DT	no
living	VBG	live
stuff	NN	stuff
in	IN	in
there	RB	there
.	SENT	.
What	WP	what
you	PP	you
find	VBP	find
is	VBZ	be
mostly	RB	mostly
glycine	NN	glycine
and	CC	and
then	RB	then
alanine	NN	alanine
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
trace	NN	trace
elements	NNS	element
of	IN	of
the	DT	the
other	JJ	other
ones	NNS	one
.	SENT	.
That	DT	that
is	VBZ	be
also	RB	also
very	RB	very
robust	JJ	robust
—	:	-
what	WP	what
you	PP	you
find	VBP	find
in	IN	in
systems	NNS	system
like	IN	like
Earth	NP	Earth
where	WRB	where
there	EX	there
are	VBP	be
amino	NN	amino
acids	NNS	acid
,	,	,
but	CC	but
there	EX	there
is	VBZ	be
no	DT	no
life	NN	life
.	SENT	.
But	CC	but
suppose	VB	suppose
you	PP	you
take	VB	take
some	DT	some
dirt	NN	dirt
and	CC	and
dig	NN	dig
through	IN	through
it	PP	it
and	CC	and
then	RB	then
put	VB	put
it	PP	it
into	IN	into
these	DT	these
spectrometers	NNS	spectrometer
,	,	,
because	IN	because
there	EX	there
'	''	'
s	NN	S
bacteria	NNS	bacterium
all	RB	all
over	IN	over
the	DT	the
place	NN	place
;	:	;
or	CC	or
you	PP	you
take	VBP	take
water	NN	water
anywhere	RB	anywhere
on	IN	on
Earth	NP	Earth
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
teaming	VBG	team
with	IN	with
life	NN	life
,	,	,
and	CC	and
you	PP	you
make	VBP	make
the	DT	the
same	JJ	same
analysis	NN	analysis
;	:	;
the	DT	the
spectrum	NN	spectrum
looks	VBZ	look
completely	RB	completely
different	JJ	different
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
there	EX	there
is	VBZ	be
still	RB	still
glycine	NN	glycine
and	CC	and
alanine	NN	alanine
,	,	,
but	CC	but
in	IN	in
fact	NN	fact
,	,	,
there	EX	there
are	VBP	be
these	DT	these
heavy	JJ	heavy
elements	NNS	element
,	,	,
these	DT	these
heavy	JJ	heavy
amino	NN	amino
acids	NNS	acid
,	,	,
that	WDT	that
are	VBP	be
being	VBG	be
produced	VBN	produce
because	IN	because
they	PP	they
are	VBP	be
valuable	JJ	valuable
to	TO	to
the	DT	the
organism	NN	organism
.	SENT	.
And	CC	and
some	DT	some
other	JJ	other
ones	NNS	one
that	WDT	that
are	VBP	be
not	RB	not
used	VBN	use
in	IN	in
the	DT	the
set	NN	set
of	IN	of
20	CD	@card@
,	,	,
they	PP	they
will	MD	will
not	RB	not
appear	VB	appear
at	IN	at
all	DT	all
in	IN	in
any	DT	any
type	NN	type
of	IN	of
concentration	NN	concentration
.	SENT	.
So	RB	so
this	DT	this
also	RB	also
turns	VBZ	turn
out	RP	out
to	TO	to
be	VB	be
extremely	RB	extremely
robust	JJ	robust
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
what	WP	what
kind	NN	kind
of	IN	of
sediment	NN	sediment
you	PP	you
'	POS	'
re	NN	re
using	VBG	use
to	TO	to
grind	VB	grind
up	RP	up
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
bacteria	NNS	bacterium
or	CC	or
any	DT	any
other	JJ	other
plants	NNS	plant
or	CC	or
animals	NNS	animal
.	SENT	.
Anywhere	RB	anywhere
there	EX	there
'	''	'
s	NN	S
life	NN	life
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
have	VB	have
this	DT	this
distribution	NN	distribution
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
that	DT	that
distribution	NN	distribution
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
detectable	JJ	detectable
not	RB	not
just	RB	just
in	IN	in
amino	NN	amino
acids	NNS	acid
.	SENT	.
Now	RB	now
you	PP	you
could	MD	could
ask	VB	ask
:	:	:
Well	UH	well
,	,	,
what	WP	what
about	IN	about
these	DT	these
Avidians	NP	<unknown>
?	SENT	?
The	DT	the
Avidians	NNS	<unknown>
being	VBG	be
the	DT	the
denizens	NNS	denizen
of	IN	of
this	DT	this
computer	NN	computer
world	NN	world
where	WRB	where
they	PP	they
are	VBP	be
perfectly	RB	perfectly
happy	JJ	happy
replicating	VBG	replicate
and	CC	and
growing	VBG	grow
in	IN	in
complexity	NN	complexity
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
distribution	NN	distribution
that	IN	that
you	PP	you
get	VBP	get
if	IN	if
,	,	,
in	IN	in
fact	NN	fact
,	,	,
there	EX	there
is	VBZ	be
no	DT	no
life	NN	life
.	SENT	.
They	PP	they
have	VBP	have
about	RB	about
28	CD	@card@
of	IN	of
these	DT	these
instructions	NNS	instruction
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
system	NN	system
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
being	VBG	be
replaced	VBN	replace
one	CD	one
by	IN	by
the	DT	the
other	JJ	other
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
the	DT	the
monkeys	NNS	monkey
writing	VBG	write
on	IN	on
a	DT	a
typewriter	NN	typewriter
.	SENT	.
Each	DT	each
of	IN	of
these	DT	these
instructions	NNS	instruction
appears	VBZ	appear
with	IN	with
roughly	RB	roughly
the	DT	the
equal	JJ	equal
frequency	NN	frequency
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
now	RB	now
take	VBP	take
a	DT	a
set	NN	set
of	IN	of
replicating	VBG	replicate
guys	NNS	guy
like	IN	like
in	IN	in
the	DT	the
video	NN	video
that	IN	that
you	PP	you
saw	VBD	see
,	,	,
it	PP	it
looks	VBZ	look
like	IN	like
this	DT	this
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
some	DT	some
instructions	NNS	instruction
that	WDT	that
are	VBP	be
extremely	RB	extremely
valuable	JJ	valuable
to	TO	to
these	DT	these
organisms	NNS	organism
,	,	,
and	CC	and
their	PP$	their
frequency	NN	frequency
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
high	JJ	high
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
actually	RB	actually
some	DT	some
instructions	NNS	instruction
that	IN	that
you	PP	you
only	RB	only
use	VBP	use
once	RB	once
,	,	,
if	IN	if
ever	RB	ever
.	SENT	.
So	RB	so
they	PP	they
are	VBP	be
either	RB	either
poisonous	JJ	poisonous
or	CC	or
really	RB	really
should	MD	should
be	VB	be
used	VBN	use
at	IN	at
less	JJR	less
of	IN	of
a	DT	a
level	NN	level
than	IN	than
random	JJ	random
.	SENT	.
In	IN	in
this	DT	this
case	NN	case
,	,	,
the	DT	the
frequency	NN	frequency
is	VBZ	be
lower	JJR	low
.	SENT	.
And	CC	and
so	RB	so
now	RB	now
we	PP	we
can	MD	can
see	VB	see
,	,	,
is	VBZ	be
that	IN	that
really	RB	really
a	DT	a
robust	JJ	robust
signature	NN	signature
?	SENT	?
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
indeed	RB	indeed
it	PP	it
is	VBZ	be
,	,	,
because	IN	because
this	DT	this
type	NN	type
of	IN	of
spectrum	NN	spectrum
,	,	,
just	RB	just
like	IN	like
what	WP	what
you	PP	you
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
books	NNS	book
,	,	,
and	CC	and
just	RB	just
like	IN	like
what	WP	what
you	PP	you
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
amino	NN	amino
acids	NNS	acid
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
really	RB	really
matter	VB	matter
how	WRB	how
you	PP	you
change	VBP	change
the	DT	the
environment	NN	environment
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
robust	JJ	robust
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
reflect	VB	reflect
the	DT	the
environment	NN	environment
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
now	RB	now
a	DT	a
little	JJ	little
experiment	NN	experiment
that	IN	that
we	PP	we
did	VBD	do
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
to	TO	to
explain	VB	explain
to	TO	to
you	PP	you
,	,	,
the	DT	the
top	NN	top
of	IN	of
this	DT	this
graph	NN	graph
shows	VBZ	show
you	PP	you
that	DT	that
frequency	NN	frequency
distribution	NN	distribution
that	IN	that
I	PP	I
talked	VBD	talk
about	RB	about
.	SENT	.
Here	RB	here
,	,	,
that	IN	that
'	POS	'
s	NN	S
the	DT	the
lifeless	JJ	lifeless
environment	NN	environment
where	WRB	where
each	DT	each
instruction	NN	instruction
occurs	VBZ	occur
at	IN	at
an	DT	an
equal	JJ	equal
frequency	NN	frequency
.	SENT	.
And	CC	and
below	IN	below
there	RB	there
,	,	,
I	PP	I
show	VBP	show
,	,	,
in	IN	in
fact	NN	fact
,	,	,
the	DT	the
mutation	NN	mutation
rate	NN	rate
in	IN	in
the	DT	the
environment	NN	environment
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
starting	VBG	start
this	DT	this
at	IN	at
a	DT	a
mutation	NN	mutation
rate	NN	rate
that	WDT	that
is	VBZ	be
so	RB	so
high	JJ	high
that	IN	that
even	RB	even
if	IN	if
you	PP	you
would	MD	would
drop	VB	drop
a	DT	a
replicating	VBG	replicate
program	NN	program
that	WDT	that
would	MD	would
otherwise	RB	otherwise
happily	RB	happily
grow	VB	grow
up	RP	up
to	TO	to
fill	VB	fill
the	DT	the
entire	JJ	entire
world	NN	world
,	,	,
if	IN	if
you	PP	you
drop	VBP	drop
it	PP	it
in	RP	in
,	,	,
it	PP	it
gets	VBZ	get
mutated	VBN	mutate
to	TO	to
death	NN	death
immediately	RB	immediately
.	SENT	.
So	RB	so
there	EX	there
is	VBZ	be
no	DT	no
life	NN	life
possible	JJ	possible
at	IN	at
that	DT	that
type	NN	type
of	IN	of
mutation	NN	mutation
rate	NN	rate
.	SENT	.
But	CC	but
then	RB	then
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
slowly	RB	slowly
turn	VB	turn
down	RP	down
the	DT	the
heat	NN	heat
,	,	,
so	RB	so
to	TO	to
speak	VB	speak
,	,	,
and	CC	and
then	RB	then
there	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
viability	NN	viability
threshold	NN	threshold
where	WRB	where
now	RB	now
it	PP	it
would	MD	would
be	VB	be
possible	JJ	possible
for	IN	for
a	DT	a
replicator	NN	<unknown>
to	TO	to
actually	RB	actually
live	VB	live
.	SENT	.
And	CC	and
indeed	RB	indeed
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
dropping	VBG	drop
these	DT	these
guys	NNS	guy
into	IN	into
that	DT	that
soup	NN	soup
all	RB	all
the	DT	the
time	NN	time
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
see	VBP	see
what	WP	what
that	DT	that
looks	NNS	look
like	VBP	like
.	SENT	.
So	RB	so
first	JJ	first
,	,	,
nothing	NN	nothing
,	,	,
nothing	NN	nothing
,	,	,
nothing	NN	nothing
.	SENT	.
Too	RB	too
hot	JJ	hot
,	,	,
too	RB	too
hot	JJ	hot
.	SENT	.
Now	RB	now
the	DT	the
viability	NN	viability
threshold	NN	threshold
is	VBZ	be
reached	VBN	reach
,	,	,
and	CC	and
the	DT	the
frequency	NN	frequency
distribution	NN	distribution
has	VBZ	have
dramatically	RB	dramatically
changed	VBN	change
and	CC	and
,	,	,
in	IN	in
fact	NN	fact
,	,	,
stabilizes	VBZ	stabilize
.	SENT	.
And	CC	and
now	RB	now
what	WP	what
I	PP	I
did	VBD	do
there	EX	there
is	VBZ	be
,	,	,
I	PP	I
was	VBD	be
being	VBG	be
nasty	JJ	nasty
,	,	,
I	PP	I
just	RB	just
turned	VBD	turn
up	RP	up
the	DT	the
heat	NN	heat
again	RB	again
and	CC	and
again	RB	again
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
it	PP	it
reaches	VBZ	reach
the	DT	the
viability	NN	viability
threshold	NN	threshold
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
just	RB	just
showing	VBG	show
this	DT	this
to	TO	to
you	PP	you
again	RB	again
because	IN	because
it	PP	it
'	POS	'
s	NN	S
so	RB	so
nice	JJ	nice
.	SENT	.
You	PP	you
hit	VBD	hit
the	DT	the
viability	NN	viability
threshold	NN	threshold
.	SENT	.
The	DT	the
distribution	NN	distribution
changes	NNS	change
to	TO	to
"	``	"
alive	JJ	alive
!	SENT	!
"	''	"
And	CC	and
then	RB	then
,	,	,
once	RB	once
you	PP	you
hit	VBD	hit
the	DT	the
threshold	NN	threshold
where	WRB	where
the	DT	the
mutation	NN	mutation
rate	NN	rate
is	VBZ	be
so	RB	so
high	JJ	high
that	IN	that
you	PP	you
cannot	MD	can
self-reproduce	VB	self-reproduce
,	,	,
you	PP	you
cannot	MD	can
copy	VB	copy
the	DT	the
information	NN	information
forward	RB	forward
to	TO	to
your	PP$	your
offspring	NN	offspring
without	IN	without
making	VBG	make
so	IN	so
many	JJ	many
mistakes	NNS	mistake
that	IN	that
your	PP$	your
ability	NN	ability
to	TO	to
replicate	VB	replicate
vanishes	NNS	vanish
.	SENT	.
And	CC	and
then	RB	then
,	,	,
that	IN	that
signature	NN	signature
is	VBZ	be
lost	VBN	lose
.	SENT	.
What	WP	what
do	VBP	do
we	PP	we
learn	VBP	learn
from	IN	from
that	DT	that
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
think	VBP	think
we	PP	we
learn	VBP	learn
a	DT	a
number	NN	number
of	IN	of
things	NNS	thing
from	IN	from
that	DT	that
.	SENT	.
One	CD	one
of	IN	of
them	PP	them
is	VBZ	be
,	,	,
if	IN	if
we	PP	we
are	VBP	be
able	JJ	able
to	TO	to
think	VB	think
about	IN	about
life	NN	life
in	IN	in
abstract	JJ	abstract
terms	NNS	term
—	:	-
and	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
talking	VBG	talk
about	IN	about
things	NNS	thing
like	IN	like
plants	NNS	plant
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
talking	VBG	talk
about	IN	about
amino	NN	amino
acids	NNS	acid
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
talking	VBG	talk
about	IN	about
bacteria	NNS	bacterium
,	,	,
but	CC	but
we	PP	we
think	VBP	think
in	IN	in
terms	NNS	term
of	IN	of
processes	NNS	process
—	:	-
then	RB	then
we	PP	we
could	MD	could
start	VB	start
to	TO	to
think	VB	think
about	IN	about
life	NN	life
not	RB	not
as	IN	as
something	NN	something
that	WDT	that
is	VBZ	be
so	RB	so
special	JJ	special
to	TO	to
Earth	NP	Earth
,	,	,
but	CC	but
that	IN	that
,	,	,
in	IN	in
fact	NN	fact
,	,	,
could	MD	could
exist	VB	exist
anywhere	RB	anywhere
.	SENT	.
Because	IN	because
it	PP	it
really	RB	really
only	RB	only
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
these	DT	these
concepts	NNS	concept
of	IN	of
information	NN	information
,	,	,
of	IN	of
storing	VBG	store
information	NN	information
within	IN	within
physical	JJ	physical
substrates	NNS	substrate
—	:	-
anything	NN	anything
:	:	:
bits	NNS	bit
,	,	,
nucleic	JJ	nucleic
acids	NNS	acid
,	,	,
anything	NN	anything
that	RB	that
'	POS	'
s	NNS	<unknown>
an	DT	an
alphabet	NN	alphabet
—	:	-
and	CC	and
make	VB	make
sure	JJ	sure
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
process	NN	process
so	RB	so
that	IN	that
this	DT	this
information	NN	information
can	MD	can
be	VB	be
stored	VBN	store
for	IN	for
much	RB	much
longer	JJR	long
than	IN	than
you	PP	you
would	MD	would
expect	VB	expect
—	:	-
the	DT	the
time	NN	time
scales	NNS	scale
