Ever	RB	ever
children	NNS	child
as	RB	as
well	RB	well
.	SENT	.
And	CC	and
we	PP	we
know	VBP	know
that	IN	that
as	IN	as
you	PP	you
get	VBP	get
older	JJR	old
in	IN	in
life	NN	life
,	,	,
if	IN	if
you	PP	you
'	''	'
re	IN	re
obese	JJ	obese
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
younger	JJR	young
,	,	,
that	WDT	that
can	MD	can
lead	VB	lead
to	TO	to
chronic	JJ	chronic
diseases	NNS	disease
that	WDT	that
not	RB	not
only	RB	only
reduce	VB	reduce
your	PP$	your
quality	NN	quality
of	IN	of
life	NN	life
,	,	,
but	CC	but
are	VBP	be
a	DT	a
tremendous	JJ	tremendous
economic	JJ	economic
burden	NN	burden
on	IN	on
our	PP$	our
health	NN	health
care	NN	care
system	NN	system
.	SENT	.
But	CC	but
if	IN	if
robots	NNS	robot
can	MD	can
be	VB	be
engaging	JJ	engaging
,	,	,
if	IN	if
we	PP	we
like	VBP	like
to	TO	to
cooperate	VB	cooperate
with	IN	with
robots	NNS	robot
,	,	,
if	IN	if
robots	NNS	robot
are	VBP	be
persuasive	JJ	persuasive
,	,	,
maybe	RB	maybe
a	DT	a
robot	NN	robot
can	MD	can
help	VB	help
you	PP	you
maintain	VB	maintain
a	DT	a
diet	NN	diet
and	CC	and
exercise	NN	exercise
program	NN	program
,	,	,
maybe	RB	maybe
they	PP	they
can	MD	can
help	VB	help
you	PP	you
manage	VB	manage
your	PP$	your
weight	NN	weight
.	SENT	.
Sort	NN	sort
of	IN	of
like	IN	like
a	DT	a
digital	JJ	digital
Jiminy	NP	Jiminy
â	NP	<unknown>
as	IN	as
in	IN	in
the	DT	the
well-known	JJ	well-known
fairy	NN	fairy
tale	NN	tale
â	NP	<unknown>
a	DT	a
kind	NN	kind
of	IN	of
friendly	JJ	friendly
,	,	,
supportive	JJ	supportive
presence	NN	presence
that	RB	that
'	POS	'
s	NN	S
always	RB	always
there	RB	there
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
help	VB	help
you	PP	you
make	VB	make
the	DT	the
right	JJ	right
decision	NN	decision
in	IN	in
the	DT	the
right	JJ	right
way	NN	way
at	IN	at
the	DT	the
right	JJ	right
time	NN	time
to	TO	to
help	VB	help
you	PP	you
form	VB	form
healthy	JJ	healthy
habits	NNS	habit
.	SENT	.
So	RB	so
we	PP	we
actually	RB	actually
explored	VBD	explore
this	DT	this
idea	NN	idea
in	IN	in
our	PP$	our
lab	NN	lab
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
robot	NN	robot
,	,	,
Autom	NP	<unknown>
.	SENT	.
Cory	NP	Cory
Kidd	NP	Kidd
developed	VBD	develop
this	DT	this
robot	NN	robot
for	IN	for
his	PP$	his
doctoral	JJ	doctoral
work	NN	work
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
designed	VBN	design
to	TO	to
be	VB	be
a	DT	a
robot	NN	robot
diet-and-exercise	NN	diet-and-exercise
coach	NN	coach
.	SENT	.
It	PP	it
had	VBD	have
a	DT	a
couple	NN	couple
of	IN	of
simple	JJ	simple
non-verbal	JJ	non-verbal
skills	NNS	skill
it	PP	it
could	MD	could
do	VB	do
.	SENT	.
It	PP	it
could	MD	could
make	VB	make
eye	NN	eye
contact	NN	contact
with	IN	with
you	PP	you
.	SENT	.
It	PP	it
could	MD	could
share	VB	share
information	NN	information
looking	VBG	look
down	RP	down
at	IN	at
a	DT	a
screen	NN	screen
.	SENT	.
You	PP	you
'	POS	'
d	NN	d
use	NN	use
a	DT	a
screen	NN	screen
interface	NN	interface
to	TO	to
enter	VB	enter
information	NN	information
,	,	,
like	IN	like
how	WRB	how
many	JJ	many
calories	NNS	calorie
you	PP	you
ate	VBD	eat
that	DT	that
day	NN	day
,	,	,
how	WRB	how
much	JJ	much
exercise	NN	exercise
you	PP	you
got	VBD	get
.	SENT	.
And	CC	and
then	RB	then
it	PP	it
could	MD	could
help	VB	help
track	NN	track
that	IN	that
for	IN	for
you	PP	you
.	SENT	.
And	CC	and
the	DT	the
robot	NN	robot
spoke	VBD	speak
with	IN	with
a	DT	a
synthetic	JJ	synthetic
voice	NN	voice
to	TO	to
engage	VB	engage
you	PP	you
in	IN	in
a	DT	a
coaching	NN	coaching
dialogue	NN	dialogue
modeled	VBN	model
after	IN	after
trainers	NNS	trainer
and	CC	and
patients	NNS	patient
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
And	CC	and
it	PP	it
would	MD	would
build	VB	build
a	DT	a
working	VBG	work
alliance	NN	alliance
with	IN	with
you	PP	you
through	IN	through
that	DT	that
dialogue	NN	dialogue
.	SENT	.
It	PP	it
could	MD	could
help	VB	help
you	PP	you
set	VB	set
goals	NNS	goal
and	CC	and
track	VB	track
your	PP$	your
progress	NN	progress
,	,	,
and	CC	and
it	PP	it
would	MD	would
help	VB	help
motivate	VB	motivate
you	PP	you
.	SENT	.
So	IN	so
an	DT	an
interesting	JJ	interesting
question	NN	question
is	VBZ	be
,	,	,
does	VBZ	do
the	DT	the
social	JJ	social
embodiment	NN	embodiment
really	RB	really
matter	NN	matter
?	SENT	?
Does	VBZ	do
it	PP	it
matter	VBP	matter
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
robot	NN	robot
?	SENT	?
Is	VBZ	be
it	PP	it
really	RB	really
just	RB	just
the	DT	the
quality	NN	quality
of	IN	of
advice	NN	advice
and	CC	and
information	NN	information
that	IN	that
matters	NNS	matter
?	SENT	?
To	TO	to
explore	VB	explore
that	DT	that
question	NN	question
,	,	,
we	PP	we
did	VBD	do
a	DT	a
study	NN	study
in	IN	in
the	DT	the
Boston	NP	Boston
area	NN	area
where	WRB	where
we	PP	we
put	VBD	put
one	CD	one
of	IN	of
three	CD	three
interventions	NNS	intervention
in	IN	in
people	NNS	people
'	POS	'
s	NN	S
homes	NNS	home
for	IN	for
a	DT	a
period	NN	period
of	IN	of
several	JJ	several
weeks	NNS	week
.	SENT	.
One	CD	one
case	NN	case
was	VBD	be
the	DT	the
robot	NN	robot
you	PP	you
saw	VBD	see
there	RB	there
,	,	,
Autom	NP	<unknown>
.	SENT	.
Another	DT	another
was	VBD	be
a	DT	a
computer	NN	computer
that	WDT	that
ran	VBD	run
the	DT	the
same	JJ	same
touch-screen	NN	touch-screen
interface	NN	interface
,	,	,
ran	VBD	run
exactly	RB	exactly
the	DT	the
same	JJ	same
dialogues	NNS	dialogue
.	SENT	.
The	DT	the
quality	NN	quality
of	IN	of
advice	NN	advice
was	VBD	be
identical	JJ	identical
.	SENT	.
And	CC	and
the	DT	the
third	JJ	third
was	VBD	be
just	RB	just
a	DT	a
pen	NN	pen
and	CC	and
paper	NN	paper
log	NN	log
,	,	,
because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
standard	JJ	standard
intervention	NN	intervention
you	PP	you
typically	RB	typically
get	VB	get
when	WRB	when
you	PP	you
start	VBP	start
a	DT	a
diet-and-exercise	NN	diet-and-exercise
program	NN	program
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
we	PP	we
really	RB	really
wanted	VBD	want
to	TO	to
look	VB	look
at	IN	at
was	VBD	be
not	RB	not
how	WRB	how
much	JJ	much
weight	NN	weight
people	NNS	people
lost	VBD	lose
,	,	,
but	CC	but
really	RB	really
how	WRB	how
long	JJ	long
they	PP	they
interacted	VBD	interact
with	IN	with
the	DT	the
robot	NN	robot
.	SENT	.
Because	IN	because
the	DT	the
challenge	NN	challenge
is	VBZ	be
not	RB	not
losing	VBG	lose
weight	NN	weight
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
keeping	VBG	keep
it	PP	it
off	RP	off
.	SENT	.
And	CC	and
the	DT	the
longer	RBR	longer
you	PP	you
could	MD	could
interact	VB	interact
with	IN	with
one	CD	one
of	IN	of
these	DT	these
interventions	NNS	intervention
,	,	,
well	RB	well
that	RB	that
'	''	'
s	NNS	<unknown>
indicative	JJ	indicative
,	,	,
potentially	RB	potentially
,	,	,
of	IN	of
longer-term	JJ	longer-term
success	NN	success
.	SENT	.
So	IN	so
the	DT	the
first	JJ	first
thing	NN	thing
I	PP	I
want	VBP	want
to	TO	to
look	VB	look
at	IN	at
is	VBZ	be
how	WRB	how
long	RB	long
,	,	,
how	WRB	how
long	RB	long
did	VBD	do
people	NNS	people
interact	VB	interact
with	IN	with
these	DT	these
systems	NNS	system
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
people	NNS	people
interacted	VBN	interact
with	IN	with
the	DT	the
robot	NN	robot
significantly	RB	significantly
more	RBR	more
,	,	,
even	RB	even
though	IN	though
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
advice	NN	advice
was	VBD	be
identical	JJ	identical
to	TO	to
the	DT	the
computer	NN	computer
.	SENT	.
When	WRB	when
it	PP	it
asked	VBD	ask
people	NNS	people
to	TO	to
rate	VB	rate
it	PP	it
on	IN	on
terms	NNS	term
of	IN	of
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
working	VBG	work
alliance	NN	alliance
,	,	,
people	NNS	people
rated	VBD	rate
the	DT	the
robot	NN	robot
higher	RBR	higher
and	CC	and
they	PP	they
trusted	VBD	trust
the	DT	the
robot	NN	robot
more	RBR	more
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
emotional	JJ	emotional
engagement	NN	engagement
,	,	,
it	PP	it
was	VBD	be
completely	RB	completely
different	JJ	different
.	SENT	.
People	NNS	people
would	MD	would
name	VB	name
the	DT	the
robots	NNS	robot
.	SENT	.
They	PP	they
would	MD	would
dress	VB	dress
the	DT	the
robots	NNS	robot
.	SENT	.
And	CC	and
even	RB	even
when	WRB	when
we	PP	we
would	MD	would
come	VB	come
up	RP	up
to	TO	to
pick	VB	pick
up	RP	up
the	DT	the
robots	NNS	robot
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
study	NN	study
,	,	,
they	PP	they
would	MD	would
come	VB	come
out	RP	out
to	TO	to
the	DT	the
car	NN	car
and	CC	and
say	VBP	say
good-bye	JJ	good-bye
to	TO	to
the	DT	the
robots	NNS	robot
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
do	VBP	do
this	DT	this
with	IN	with
a	DT	a
computer	NN	computer
.	SENT	.
The	DT	the
last	JJ	last
thing	NN	thing
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
today	NN	today
is	VBZ	be
the	DT	the
future	NN	future
of	IN	of
children	NNS	child
'	POS	'
s	NN	S
media	NNS	medium
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
kids	NNS	kid
spend	VBP	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
behind	IN	behind
screens	NNS	screen
today	NN	today
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
television	NN	television
or	CC	or
computer	NN	computer
games	NNS	game
or	CC	or
whatnot	NN	whatnot
.	SENT	.
My	PP$	my
sons	NNS	son
,	,	,
they	PP	they
love	VBP	love
the	DT	the
screen	NN	screen
.	SENT	.
They	PP	they
love	VBP	love
the	DT	the
screen	NN	screen
.	SENT	.
But	CC	but
I	PP	I
want	VBP	want
them	PP	them
to	TO	to
play	VB	play
;	:	;
as	IN	as
a	DT	a
mom	NN	mom
,	,	,
I	PP	I
want	VBP	want
them	PP	them
to	TO	to
play	VB	play
,	,	,
like	VB	like
,	,	,
real-world	NN	real-world
play	NN	play
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
have	VBP	have
a	DT	a
new	JJ	new
project	NN	project
in	IN	in
my	PP$	my
group	NN	group
I	PP	I
wanted	VBD	want
to	TO	to
present	VB	present
to	TO	to
you	PP	you
today	RB	today
called	VBD	call
Playtime	NN	playtime
Computing	NP	Computing
that	WDT	that
'	POS	'
s	NN	S
really	RB	really
trying	VBG	try
to	TO	to
think	VB	think
about	RB	about
how	WRB	how
we	PP	we
can	MD	can
take	VB	take
what	WP	what
'	POS	'
s	NN	S
so	IN	so
engaging	VBG	engage
about	IN	about
digital	JJ	digital
media	NNS	medium
and	CC	and
literally	RB	literally
bring	VB	bring
it	PP	it
off	RP	off
the	DT	the
screen	NN	screen
into	IN	into
the	DT	the
real	JJ	real
world	NN	world
of	IN	of
the	DT	the
child	NN	child
,	,	,
where	WRB	where
it	PP	it
can	MD	can
take	VB	take
on	IN	on
many	JJ	many
of	IN	of
the	DT	the
properties	NNS	property
of	IN	of
real-world	NN	real-world
play	NN	play
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
first	JJ	first
exploration	NN	exploration
of	IN	of
this	DT	this
idea	NN	idea
,	,	,
where	WRB	where
characters	NNS	character
can	MD	can
be	VB	be
physical	JJ	physical
or	CC	or
virtual	JJ	virtual
,	,	,
and	CC	and
where	WRB	where
the	DT	the
digital	JJ	digital
content	NN	content
can	MD	can
literally	RB	literally
come	VB	come
off	RP	off
the	DT	the
screen	NN	screen
into	IN	into
the	DT	the
world	NN	world
and	CC	and
back	RB	back
.	SENT	.
I	PP	I
like	VBP	like
to	TO	to
think	VB	think
of	IN	of
this	DT	this
as	IN	as
the	DT	the
Atari	NP	Atari
Pong	NP	Pong
of	IN	of
this	DT	this
blended-reality	NN	blended-reality
play	NN	play
.	SENT	.
But	CC	but
we	PP	we
can	MD	can
push	VB	push
this	DT	this
idea	NN	idea
further	RBR	further
.	SENT	.
What	WP	what
if	IN	if
â	NP	<unknown>
Nathan	NP	Nathan
:	:	:
Here	RB	here
it	PP	it
comes	VBZ	come
.	SENT	.
Yay	NP	Yay
!	SENT	!
CB	NP	CB
:	:	:
â	NP	<unknown>
the	DT	the
character	NN	character
itself	PP	itself
could	MD	could
come	VB	come
into	IN	into
your	PP$	your
world	NN	world
?	SENT	?
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
kids	NNS	kid
love	VBP	love
it	PP	it
when	WRB	when
the	DT	the
character	NN	character
becomes	VBZ	become
real	JJ	real
and	CC	and
enters	VBZ	enter
into	IN	into
their	PP$	their
world	NN	world
.	SENT	.
And	CC	and
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
in	IN	in
their	PP$	their
world	NN	world
,	,	,
they	PP	they
can	MD	can
relate	VB	relate
to	TO	to
it	PP	it
and	CC	and
play	VB	play
with	IN	with
it	PP	it
in	IN	in
a	DT	a
way	NN	way
that	RB	that
'	POS	'
s	NN	S
fundamentally	RB	fundamentally
different	JJ	different
from	IN	from
how	WRB	how
they	PP	they
play	VBP	play
with	IN	with
it	PP	it
on	IN	on
the	DT	the
screen	NN	screen
.	SENT	.
Another	DT	another
important	JJ	important
idea	NN	idea
is	VBZ	be
this	DT	this
notion	NN	notion
of	IN	of
persistence	NN	persistence
of	IN	of
character	NN	character
across	IN	across
realities	NNS	reality
.	SENT	.
So	IN	so
changes	NNS	change
that	IN	that
children	NNS	child
make	VBP	make
in	IN	in
the	DT	the
real	JJ	real
world	NN	world
need	VBP	need
to	TO	to
translate	VB	translate
to	TO	to
the	DT	the
virtual	JJ	virtual
world	NN	world
.	SENT	.
So	RB	so
here	RB	here
,	,	,
Nathan	NP	Nathan
has	VBZ	have
changed	VBN	change
the	DT	the
letter	NN	letter
A	DT	a
to	TO	to
the	DT	the
number	NN	number
2	CD	@card@
.	SENT	.
You	PP	you
can	MD	can
imagine	VB	imagine
maybe	RB	maybe
these	DT	these
symbols	NNS	symbol
give	VBP	give
the	DT	the
characters	NNS	character
special	JJ	special
powers	NNS	power
when	WRB	when
it	PP	it
goes	VBZ	go
into	IN	into
the	DT	the
virtual	JJ	virtual
world	NN	world
.	SENT	.
So	RB	so
they	PP	they
are	VBP	be
now	RB	now
sending	VBG	send
the	DT	the
character	NN	character
back	RB	back
into	IN	into
that	DT	that
world	NN	world
.	SENT	.
And	CC	and
now	RB	now
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
number	NN	number
power	NN	power
.	SENT	.
And	CC	and
then	RB	then
finally	RB	finally
,	,	,
what	WP	what
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
trying	VBG	try
to	TO	to
do	VB	do
here	RB	here
is	VBZ	be
create	VB	create
a	DT	a
really	RB	really
immersive	JJ	<unknown>
experience	NN	experience
for	IN	for
kids	NNS	kid
,	,	,
where	WRB	where
they	PP	they
really	RB	really
feel	VBP	feel
like	IN	like
they	PP	they
are	VBP	be
part	NN	part
of	IN	of
that	DT	that
story	NN	story
,	,	,
a	DT	a
part	NN	part
of	IN	of
that	DT	that
experience	NN	experience
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
want	VBP	want
to	TO	to
spark	VB	spark
their	PP$	their
imaginations	NNS	imagination
the	DT	the
way	NN	way
mine	NN	mine
was	VBD	be
sparked	VBN	spark
as	IN	as
a	DT	a
little	JJ	little
girl	NN	girl
watching	VBG	watch
"	``	"
Star	NP	Star
Wars	NPS	Wars
.	SENT	.
"	``	"
But	CC	but
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
more	JJR	more
than	IN	than
that	DT	that
.	SENT	.
I	PP	I
actually	RB	actually
want	VBP	want
them	PP	them
to	TO	to
create	VB	create
those	DT	those
experiences	NNS	experience
.	SENT	.
I	PP	I
want	VBP	want
them	PP	them
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
literally	RB	literally
build	VB	build
their	PP$	their
imagination	NN	imagination
into	IN	into
these	DT	these
experiences	NNS	experience
and	CC	and
make	VB	make
them	PP	them
their	PP$	their
own	JJ	own
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
exploring	VBG	explore
a	DT	a
lot	NN	lot
of	IN	of
ideas	NNS	idea
in	IN	in
telepresence	NN	telepresence
and	CC	and
mixed	JJ	mixed
reality	NN	reality
to	TO	to
literally	RB	literally
allow	VB	allow
kids	NNS	kid
to	TO	to
project	VB	project
their	PP$	their
ideas	NNS	idea
into	IN	into
this	DT	this
space	NN	space
where	WRB	where
other	JJ	other
kids	NNS	kid
can	MD	can
interact	VB	interact
with	IN	with
them	PP	them
and	CC	and
build	VB	build
upon	IN	upon
them	PP	them
.	SENT	.
I	PP	I
really	RB	really
want	VBP	want
to	TO	to
come	VB	come
up	RP	up
with	IN	with
new	JJ	new
ways	NNS	way
of	IN	of
children	NNS	child
'	POS	'
s	NN	S
media	NNS	medium
that	IN	that
foster	JJ	foster
creativity	NN	creativity
and	CC	and
learning	NN	learning
and	CC	and
innovation	NN	innovation
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
very	RB	very
,	,	,
very	RB	very
important	JJ	important
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
new	JJ	new
project	NN	project
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
invited	VBD	invite
a	DT	a
lot	NN	lot
of	IN	of
kids	NNS	kid
into	IN	into
this	DT	this
space	NN	space
,	,	,
and	CC	and
they	PP	they
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
pretty	RB	pretty
cool	JJ	cool
.	SENT	.
But	CC	but
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
,	,	,
the	DT	the
thing	NN	thing
that	IN	that
they	PP	they
love	VBP	love
the	DT	the
most	JJS	most
is	VBZ	be
the	DT	the
robot	NN	robot
.	SENT	.
What	WP	what
they	PP	they
care	VBP	care
about	RB	about
is	VBZ	be
the	DT	the
robot	NN	robot
.	SENT	.
Robots	NNS	robot
touch	VBP	touch
something	NN	something
deeply	RB	deeply
human	JJ	human
within	IN	within
us	PP	us
.	SENT	.
And	CC	and
so	RB	so
whether	IN	whether
they	PP	they
'	POS	'
re	NN	re
helping	VBG	help
us	PP	us
to	TO	to
become	VB	become
creative	JJ	creative
and	CC	and
innovative	JJ	innovative
,	,	,
or	CC	or
whether	IN	whether
they	PP	they
'	POS	'
re	NN	re
helping	VBG	help
us	PP	us
to	TO	to
feel	VB	feel
more	RBR	more
deeply	RB	deeply
connected	VBN	connect
despite	IN	despite
distance	NN	distance
,	,	,
or	CC	or
whether	IN	whether
they	PP	they
are	VBP	be
our	PP$	our
trusted	VBN	trust
sidekick	NN	sidekick
who	WP	who
'	POS	'
s	NN	S
helping	VBG	help
us	PP	us
attain	VB	attain
our	PP$	our
personal	JJ	personal
goals	NNS	goal
in	IN	in
becoming	VBG	become
our	PP$	our
highest	JJS	high
and	CC	and
best	JJS	good
selves	NNS	self
,	,	,
for	IN	for
me	PP	me
,	,	,
robots	NNS	robot
are	VBP	be
all	RB	all
about	IN	about
people	NNS	people
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
