When	WRB	when
during	IN	during
this	DT	this
great	JJ	great
national	JJ	national
challenge	NN	challenge
?	SENT	?
We	PP	we
should	MD	should
automatically	RB	automatically
permit	VB	permit
some	DT	some
classes	NNS	class
of	IN	of
clean	JJ	clean
energy	NN	energy
that	WDT	that
have	VBP	have
very	RB	very
little	RB	little
local	JJ	local
environmental	JJ	environmental
impact	NN	impact
.	SENT	.
Think	VB	think
a	DT	a
new	JJ	new
solar	JJ	solar
site	NN	site
or	CC	or
nuclear	JJ	nuclear
plant	NN	plant
on	IN	on
a	DT	a
brownfield	JJ	<unknown>
site	NN	site
,	,	,
like	IN	like
a	DT	a
retired	VBN	retire
coal	NN	coal
plant	NN	plant
.	SENT	.
We	PP	we
can	MD	can
audit	VB	audit
them	PP	them
later	JJR	late
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
they	PP	they
'	POS	'
re	NN	re
compliant	JJ	compliant
with	IN	with
environmental	JJ	environmental
laws	NNS	law
.	SENT	.
And	CC	and
for	IN	for
those	DT	those
projects	NNS	project
that	WDT	that
do	VBP	do
have	VBP	have
significant	JJ	significant
environmental	JJ	environmental
impact	NN	impact
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
make	VBP	make
sure	RB	sure
that	IN	that
their	PP$	their
reviews	NNS	review
are	VBP	be
done	VBN	do
in	IN	in
a	DT	a
year	NN	year
or	CC	or
less	JJR	less
,	,	,
that	IN	that
the	DT	the
lawsuits	NNS	lawsuit
are	VBP	be
brought	VBN	bring
in	IN	in
three	CD	three
months	NNS	month
or	CC	or
less	JJR	less
,	,	,
and	CC	and
that	IN	that
we	PP	we
adjudicate	VBP	adjudicate
those	DT	those
suits	NNS	suit
in	IN	in
six	CD	six
months	NNS	month
or	CC	or
less	JJR	less
.	SENT	.
Doing	VBG	do
that	IN	that
alone	RB	alone
could	MD	could
shave	VB	shave
five	CD	five
to	TO	to
10	CD	@card@
years	NNS	year
off	RB	off
of	IN	of
project	NN	project
timelines	NNS	timeline
nationwide	JJ	nationwide
.	SENT	.
Other	JJ	other
countries	NNS	country
serious	JJ	serious
about	IN	about
building	VBG	build
clean	VB	clean
have	VBP	have
already	RB	already
started	VBN	start
to	TO	to
make	VB	make
some	DT	some
of	IN	of
these	DT	these
reforms	NNS	reform
.	SENT	.
Spain	NP	Spain
,	,	,
for	IN	for
example	NN	example
,	,	,
has	VBZ	have
eliminated	VBN	eliminate
those	DT	those
up-front	JJ	up-front
environmental	JJ	environmental
statements	NNS	statement
for	IN	for
some	DT	some
classes	NNS	class
of	IN	of
clean	JJ	clean
energy	NN	energy
,	,	,
and	CC	and
they	PP	they
saw	VBD	see
projected	JJ	projected
installations	NNS	installation
increase	VBP	increase
20	CD	@card@
percent	NN	percent
in	IN	in
a	DT	a
matter	NN	matter
of	IN	of
months	NNS	month
.	SENT	.
To	TO	to
put	VB	put
it	PP	it
simply	RB	simply
,	,	,
if	IN	if
we	PP	we
'	POS	'
re	NN	re
serious	JJ	serious
about	IN	about
getting	VBG	get
to	TO	to
net	JJ	net
zero	NN	zero
anytime	RB	anytime
soon	RB	soon
and	CC	and
solving	VBG	solve
the	DT	the
climate	NN	climate
challenge	NN	challenge
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
get	VBP	get
to	TO	to
yes	UH	yes
.	SENT	.
Green	JJ	green
light	NN	light
.	SENT	.
Approved	VBD	approve
.	SENT	.
Yes	UH	yes
in	IN	in
my	PP$	my
backyard	NN	backyard
.	SENT	.
Tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
times	NNS	time
all	RB	all
over	IN	over
the	DT	the
world	NN	world
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
get	VBP	get
building	NN	building
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
