Hello	UH	hello
people	NNS	people
confuse	VBP	confuse
this	DT	this
category	NN	category
with	IN	with
bad	JJ	bad
and	CC	and
they	PP	they
are	VBP	be
not	RB	not
at	IN	at
all	DT	all
synonymous	JJ	synonymous
.	SENT	.
Just	RB	just
because	IN	because
a	DT	a
show	NN	show
is	VBZ	be
archived	JJ	<unknown>
does	VBZ	do
not	RB	not
mean	VB	mean
it	PP	it
was	VBD	be
never	RB	never
useful	JJ	useful
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
typically	RB	typically
they	PP	they
were	VBD	be
extremely	RB	extremely
useful	JJ	useful
in	IN	in
their	PP$	their
day	NN	day
.	SENT	.
Consider	VB	consider
1927	CD	@card@
'	POS	'
s	NN	S
"	``	"
Show	NP	Show
Boat	NP	Boat
.	SENT	.
"	''	"
"	``	"
Show	NP	Show
Boat	NP	Boat
"	''	"
is	VBZ	be
inarguably	RB	inarguably
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
important	JJ	important
musicals	NNS	musical
in	IN	in
the	DT	the
history	NN	history
of	IN	of
the	DT	the
American	JJ	American
theatrical	JJ	theatrical
canon	NN	canon
.	SENT	.
It	PP	it
changed	VBD	change
the	DT	the
kind	NN	kind
of	IN	of
conversations	NNS	conversation
we	PP	we
could	MD	could
have	VB	have
onstage	NN	onstage
and	CC	and
revolutionized	VBD	revolutionize
what	WP	what
a	DT	a
musical	NN	musical
could	MD	could
look	VB	look
like	IN	like
.	SENT	.
It	PP	it
also	RB	also
has	VBZ	have
ceased	VBN	cease
to	TO	to
create	VB	create
productive	JJ	productive
discussion	NN	discussion
with	IN	with
modern	JJ	modern
audiences	NNS	audience
.	SENT	.
Now	RB	now
the	DT	the
book	NN	book
has	VBZ	have
been	VBN	be
rewritten	VBN	rewrite
ad	NN	ad
nauseum	NN	<unknown>
as	IN	as
we	PP	we
continue	VBP	continue
to	TO	to
pull	VB	pull
"	``	"
Show	NP	Show
Boat	NP	Boat
"	''	"
into	IN	into
the	DT	the
modern	JJ	modern
era	NN	era
.	SENT	.
But	CC	but
in	IN	in
my	PP$	my
opinion	NN	opinion
,	,	,
it	PP	it
now	RB	now
holds	VBZ	hold
more	JJR	more
value	NN	value
as	IN	as
an	DT	an
example	NN	example
of	IN	of
where	WRB	where
we	PP	we
have	VBP	have
been	VBN	be
than	IN	than
an	DT	an
example	NN	example
of	IN	of
where	WRB	where
we	PP	we
are	VBP	be
going	VBG	go
.	SENT	.
Now	RB	now
you	PP	you
may	MD	may
disagree	VB	disagree
with	IN	with
me	PP	me
on	IN	on
any	DT	any
of	IN	of
these	DT	these
placements	NNS	placement
.	SENT	.
These	DT	these
six	CD	six
shows	NNS	show
could	MD	could
exist	VB	exist
in	IN	in
any	DT	any
number	NN	number
of	IN	of
categorical	JJ	categorical
permutations	NNS	permutation
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
important	JJ	important
is	VBZ	be
that	IN	that
we	PP	we
have	VBP	have
these	DT	these
discussions	NNS	discussion
and	CC	and
we	PP	we
have	VBP	have
the	DT	the
language	NN	language
to	TO	to
communicate	VB	communicate
in	IN	in
those	DT	those
discussions	NNS	discussion
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
have	VB	have
these	DT	these
conversations	NNS	conversation
because	IN	because
they	PP	they
are	VBP	be
the	DT	the
only	JJ	only
way	NN	way
that	IN	that
we	PP	we
will	MD	will
grow	VB	grow
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
make	VB	make
conscious	JJ	conscious
decisions	NNS	decision
about	IN	about
what	WP	what
art	NN	art
does	VBZ	do
and	CC	and
does	VBZ	do
not	RB	not
serve	VB	serve
us	PP	us
as	IN	as
a	DT	a
community	NN	community
and	CC	and
what	WP	what
does	VBZ	do
and	CC	and
does	VBZ	do
not	RB	not
serve	VB	serve
us	PP	us
going	VBG	go
forward	RB	forward
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
listening	VBG	listen
to	TO	to
me	PP	me
today	NN	today
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
we	PP	we
all	RB	all
have	VBP	have
these	DT	these
difficult	JJ	difficult
conversations	NNS	conversation
with	IN	with
grace	NN	grace
and	CC	and
consideration	NN	consideration
.	SENT	.
