Hi	UH	hi
'	POS	'
t	NN	t
mean	VBP	mean
we	PP	we
should	MD	should
stop	VB	stop
talking	VBG	talk
about	IN	about
democracy	NN	democracy
.	SENT	.
On	IN	on
the	DT	the
contrary	NN	contrary
,	,	,
we	PP	we
need	VBP	need
to	TO	to
talk	VB	talk
about	IN	about
democracy	NN	democracy
better	RBR	well
.	SENT	.
[	SYM	[
If	IN	if
]	SYM	]
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
ask	VB	ask
people	NNS	people
to	TO	to
put	VB	put
democracy	NN	democracy
over	IN	over
party	NN	party
,	,	,
then	RB	then
we	PP	we
better	RBR	well
explain	VB	explain
to	TO	to
people	NNS	people
what	WP	what
democracy	NN	democracy
is	VBZ	be
and	CC	and
why	WRB	why
it	PP	it
'	POS	'
s	NNS	<unknown>
good	JJ	good
.	SENT	.
Why	WRB	why
the	DT	the
things	NNS	thing
that	WDT	that
make	VBP	make
up	RP	up
a	DT	a
liberal	JJ	liberal
democracy	NN	democracy
--	:	--
pluralism	NN	pluralism
,	,	,
free	JJ	free
speech	NN	speech
,	,	,
the	DT	the
rule	NN	rule
of	IN	of
law	NN	law
--	:	--
why	WRB	why
those	DT	those
things	NNS	thing
underpin	VBP	underpin
a	DT	a
free	JJ	free
society	NN	society
and	CC	and
make	VB	make
us	PP	us
who	WP	who
we	PP	we
are	VBP	be
.	SENT	.
Because	IN	because
if	IN	if
we	PP	we
can	MD	can
tell	VB	tell
a	DT	a
better	JJR	good
story	NN	story
about	IN	about
democracy	NN	democracy
,	,	,
we	PP	we
can	MD	can
tell	VB	tell
a	DT	a
better	JJR	good
story	NN	story
about	IN	about
America	NP	America
,	,	,
where	WRB	where
our	PP$	our
politics	NNS	politics
isn	NN	isn
'	POS	'
t	NN	t
zero-sum	NN	zero-sum
,	,	,
right	RB	right
?	SENT	?
I	PP	I
win	VBP	win
means	VBZ	mean
you	PP	you
lose	VB	lose
.	SENT	.
Because	IN	because
the	DT	the
big	JJ	big
tribe	NN	tribe
that	WDT	that
is	VBZ	be
America	NP	America
,	,	,
the	DT	the
big	JJ	big
tribe	NN	tribe
that	RB	that
'	POS	'
s	NNS	<unknown>
predicated	VBN	predicate
on	IN	on
our	PP$	our
democratic	JJ	democratic
values	NNS	value
,	,	,
that	DT	that
tribe	NN	tribe
is	VBZ	be
big	JJ	big
enough	JJ	enough
and	CC	and
strong	JJ	strong
enough	JJ	enough
,	,	,
expansive	JJ	expansive
enough	NN	enough
,	,	,
to	TO	to
hold	VB	hold
all	PDT	all
the	DT	the
other	JJ	other
little	JJ	little
tribes	NNS	tribe
inside	RB	inside
of	IN	of
it	PP	it
,	,	,
from	IN	from
your	PP$	your
progressive	JJ	progressive
Bernie	NP	Bernie
Bros	NPS	Bros
to	TO	to
your	PP$	your
evangelical	JJ	evangelical
Christians	NNS	Christian
to	TO	to
your	PP$	your
basic	JJ	basic
lesbian	JJ	lesbian
Republicans	NNS	republican
.	SENT	.
But	CC	but
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
attach	VB	attach
people	NNS	people
to	TO	to
that	DT	that
bigger	JJR	big
tribe	NN	tribe
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
tell	VB	tell
you	PP	you
,	,	,
we	PP	we
'	POS	'
re	NN	re
in	IN	in
a	DT	a
very	RB	very
precarious	JJ	precarious
moment	NN	moment
for	IN	for
American	JJ	American
democracy	NN	democracy
.	SENT	.
And	CC	and
if	IN	if
democracy	NN	democracy
can	NN	can
'	POS	'
t	NN	t
hold	NN	hold
in	IN	in
America	NP	America
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
make	VB	make
it	PP	it
a	DT	a
lot	NN	lot
harder	RBR	harder
for	IN	for
democracy	NN	democracy
to	TO	to
survive	VB	survive
in	IN	in
other	JJ	other
countries	NNS	country
.	SENT	.
But	CC	but
we	PP	we
are	VBP	be
not	RB	not
going	VBG	go
to	TO	to
stave	VB	stave
off	RP	off
this	DT	this
dangerous	JJ	dangerous
version	NN	version
of	IN	of
the	DT	the
Republican	NP	Republican
Party	NP	Party
by	IN	by
telling	VBG	tell
people	NNS	people
to	TO	to
put	VB	put
democracy	NN	democracy
over	IN	over
party	NN	party
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
it	PP	it
by	IN	by
winning	VBG	win
elections	NNS	election
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
it	PP	it
the	DT	the
same	JJ	same
way	NN	way
we	PP	we
built	VBD	build
Republican	JJ	Republican
Voters	NNS	voter
Against	IN	against
Trump	NP	Trump
,	,	,
by	IN	by
building	VBG	build
a	DT	a
dominant	JJ	dominant
political	JJ	political
coalition	NN	coalition
using	VBG	use
permission	NN	permission
structures	NNS	structure
and	CC	and
trusted	VBN	trust
messengers	NNS	messenger
.	SENT	.
I	PP	I
focus	VBP	focus
on	IN	on
the	DT	the
center-right	JJ	center-right
,	,	,
lots	NNS	lot
of	IN	of
people	NNS	people
focus	VBP	focus
on	IN	on
other	JJ	other
margins	NNS	margin
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
have	VB	have
to	TO	to
claw	VB	claw
for	IN	for
every	DT	every
margin	NN	margin
.	SENT	.
Because	IN	because
if	IN	if
we	PP	we
can	MD	can
win	VB	win
right	RB	right
now	RB	now
,	,	,
in	IN	in
the	DT	the
short	JJ	short
term	NN	term
.	SENT	.
.	SENT	.
.	SENT	.
then	RB	then
in	IN	in
the	DT	the
long	JJ	long
term	NN	term
,	,	,
we	PP	we
can	MD	can
set	VB	set
about	IN	about
telling	VBG	tell
this	DT	this
better	JJR	good
story	NN	story
about	IN	about
democracy	NN	democracy
.	SENT	.
Because	IN	because
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
good	JJ	good
news	NN	news
.	SENT	.
The	DT	the
fact	NN	fact
that	IN	that
voters	NNS	voter
don	VB	don
'	''	'
t	NN	t
think	VBP	think
much	RB	much
about	IN	about
democracy	NN	democracy
is	VBZ	be
actually	RB	actually
our	PP$	our
greatest	JJS	great
opportunity	NN	opportunity
.	SENT	.
It	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
have	VBP	have
the	DT	the
chance	NN	chance
,	,	,
those	DT	those
of	IN	of
us	PP	us
who	WP	who
are	VBP	be
trying	VBG	try
to	TO	to
defend	VB	defend
democracy	NN	democracy
around	IN	around
the	DT	the
world	NN	world
,	,	,
it	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
have	VBP	have
the	DT	the
chance	NN	chance
to	TO	to
rekindle	VB	rekindle
the	DT	the
love	NN	love
of	IN	of
democracy	NN	democracy
for	IN	for
a	DT	a
new	JJ	new
generation	NN	generation
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
can	MD	can
do	VB	do
that	IN	that
,	,	,
we	PP	we
won	VBD	win
'	''	'
t	NN	t
have	VBP	have
to	TO	to
ask	VB	ask
them	PP	them
to	TO	to
put	VB	put
democracy	NN	democracy
over	IN	over
party	NN	party
.	SENT	.
Thanks	NNS	thanks
.	SENT	.
