When	WRB	when
which	WDT	which
have	VBP	have
been	VBN	be
badly	RB	badly
designed	VBN	design
,	,	,
badly	RB	badly
built	VBN	build
and	CC	and
badly	RB	badly
run	VBN	run
.	SENT	.
You	PP	you
heat	VBP	heat
it	PP	it
when	WRB	when
it	PP	it
shouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
heated	VBN	heat
,	,	,
you	PP	you
cool	VBP	cool
it	PP	it
when	WRB	when
it	PP	it
shouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
cooled	VBN	cool
,	,	,
you	PP	you
leave	VBP	leave
the	DT	the
lights	NNS	light
on	IN	on
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
a	DT	a
huge	JJ	huge
waste	NN	waste
of	IN	of
resources	NNS	resource
.	SENT	.
Thirty	CD	thirty
percent	NN	percent
of	IN	of
all	DT	all
energy	NN	energy
goes	VBZ	go
into	IN	into
buildings	NNS	building
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
use	VB	use
those	DT	those
tools	NNS	tool
to	TO	to
design	VB	design
houses	NNS	house
better	RBR	well
,	,	,
to	TO	to
simulate	VB	simulate
what	WP	what
needs	VBZ	need
to	TO	to
be	VB	be
done	VBN	do
to	TO	to
build	VB	build
them	PP	them
in	IN	in
a	DT	a
better	JJR	good
way	NN	way
,	,	,
so	RB	so
they	PP	they
don	VB	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
changed	VBN	change
multiple	JJ	multiple
times	NNS	time
,	,	,
and	CC	and
to	TO	to
run	VB	run
them	PP	them
.	SENT	.
But	CC	but
being	VBG	be
here	RB	here
in	IN	in
Detroit	NP	Detroit
,	,	,
we	PP	we
can	MD	can
also	RB	also
do	VB	do
it	PP	it
for	IN	for
complete	JJ	complete
parts	NNS	part
of	IN	of
the	DT	the
city	NN	city
,	,	,
which	WDT	which
is	VBZ	be
my	PP$	my
last	JJ	last
example	NN	example
.	SENT	.
I	PP	I
come	VBP	come
from	IN	from
Berlin	NP	Berlin
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
old	JJ	old
industrial	JJ	industrial
part	NN	part
of	IN	of
this	DT	this
town	NN	town
,	,	,
which	WDT	which
we	PP	we
are	VBP	be
going	VBG	go
to	TO	to
rebuild	VB	rebuild
completely	RB	completely
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
decided	VBN	decide
is	VBZ	be
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
rebuild	VB	rebuild
it	PP	it
first	JJ	first
in	IN	in
the	DT	the
metaverse	NN	metaverse
.	SENT	.
Because	IN	because
we	PP	we
want	VBP	want
to	TO	to
optimize	VB	optimize
where	WRB	where
the	DT	the
excess	JJ	excess
heat	NN	heat
goes	VBZ	go
,	,	,
where	WRB	where
the	DT	the
excess	JJ	excess
cooling	NN	cooling
is	VBZ	be
going	VBG	go
,	,	,
what	WP	what
happens	VBZ	happen
if	IN	if
the	DT	the
rain	NN	rain
falls	VBZ	fall
,	,	,
how	WRB	how
can	MD	can
we	PP	we
keep	VB	keep
it	PP	it
?	SENT	?
What	WP	what
does	VBZ	do
the	DT	the
biosphere	NN	biosphere
look	VBP	look
like	IN	like
,	,	,
what	WP	what
is	VBZ	be
the	DT	the
biodiversity	NN	biodiversity
,	,	,
can	MD	can
we	PP	we
make	VB	make
it	PP	it
wheelchair-accessible	JJ	wheelchair-accessible
?	SENT	?
We	PP	we
optimize	VBP	optimize
it	PP	it
.	SENT	.
So	RB	so
once	IN	once
we	PP	we
'	POS	'
ve	NN	ve
built	VBD	build
this	DT	this
part	NN	part
of	IN	of
Berlin	NP	Berlin
.	SENT	.
.	SENT	.
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
really	RB	really
sort	RB	sort
of	IN	of
optimized	VBN	optimize
,	,	,
and	CC	and
we	PP	we
will	MD	will
not	RB	not
have	VB	have
made	VBN	make
mistakes	NNS	mistake
.	SENT	.
We	PP	we
'	''	'
re	IN	re
getting	VBG	get
platinum	JJ	platinum
LEED	NP	Leed
certification	NN	certification
before	IN	before
this	DT	this
thing	NN	thing
is	VBZ	be
even	RB	even
being	VBG	be
built	VBN	build
.	SENT	.
So	RB	so
why	WRB	why
am	VBP	be
I	PP	I
sharing	VBG	share
this	DT	this
?	SENT	?
I	PP	I
told	VBD	tell
you	PP	you
as	IN	as
a	DT	a
German	JJ	German
,	,	,
I	PP	I
hate	VBP	hate
being	JJ	being
late	JJ	late
,	,	,
right	RB	right
?	SENT	?
But	CC	but
the	DT	the
reality	NN	reality
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
industries	NNS	industry
you	PP	you
'	''	'
re	IN	re
working	VBG	work
in	RP	in
are	VBP	be
late	JJ	late
,	,	,
are	VBP	be
late	JJ	late
to	TO	to
do	VB	do
their	PP$	their
contribution	NN	contribution
,	,	,
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
are	VBP	be
reaching	VBG	reach
the	DT	the
Paris	NP	Paris
Accords	NPS	Accord
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	NN	S
tools	NNS	tool
which	WDT	which
enable	VBP	enable
us	PP	us
to	TO	to
cheat	VB	cheat
time	NN	time
and	CC	and
to	TO	to
do	VB	do
more	JJR	more
with	IN	with
less	JJR	less
--	:	--
we	PP	we
should	MD	should
use	VB	use
those	DT	those
tools	NNS	tool
.	SENT	.
So	IN	so
my	PP$	my
ask	VB	ask
of	IN	of
all	DT	all
of	IN	of
you	PP	you
is	VBZ	be
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
use	VBP	use
those	DT	those
tools	NNS	tool
to	TO	to
make	VB	make
it	PP	it
a	DT	a
better	JJR	good
world	NN	world
and	CC	and
have	VB	have
an	DT	an
impact	NN	impact
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
