Here	RB	here
to	TO	to
10	CD	@card@
trillion	CD	trillion
cells	NNS	cell
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
if	IN	if
you	PP	you
change	VBP	change
the	DT	the
gravity	NN	gravity
substantially	RB	substantially
,	,	,
if	IN	if
the	DT	the
same	JJ	same
thing	NN	thing
will	MD	will
happen	VB	happen
to	TO	to
create	VB	create
your	PP$	your
body	NN	body
.	SENT	.
We	PP	we
do	VBP	do
know	VB	know
that	IN	that
if	IN	if
you	PP	you
expose	VBP	expose
our	PP$	our
bodies	NNS	body
as	IN	as
they	PP	they
currently	RB	currently
are	VBP	be
to	TO	to
a	DT	a
lot	NN	lot
of	IN	of
radiation	NN	radiation
,	,	,
we	PP	we
will	MD	will
die	VB	die
.	SENT	.
So	RB	so
as	IN	as
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
of	IN	of
that	DT	that
,	,	,
you	PP	you
have	VBP	have
to	TO	to
really	RB	really
redesign	VB	redesign
things	NNS	thing
just	RB	just
to	TO	to
get	VB	get
to	TO	to
Mars	NP	Mars
.	SENT	.
Forget	VB	forget
about	IN	about
the	DT	the
moons	NNS	moon
of	IN	of
Neptune	NP	Neptune
or	CC	or
Jupiter	NP	Jupiter
.	SENT	.
And	CC	and
to	TO	to
borrow	VB	borrow
from	IN	from
Nikolai	NP	Nikolai
Kardashev	NP	Kardashev
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
think	VBP	think
about	IN	about
life	NN	life
in	IN	in
a	DT	a
series	NN	series
of	IN	of
scales	NNS	scale
.	SENT	.
So	IN	so
Life	NP	Life
One	CD	one
civilization	NN	civilization
is	VBZ	be
a	DT	a
civilization	NN	civilization
that	WDT	that
begins	VBZ	begin
to	TO	to
alter	VB	alter
his	PP$	his
or	CC	or
her	PP$	her
looks	NNS	look
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
doing	VBG	do
that	IN	that
for	IN	for
thousands	NNS	thousand
of	IN	of
years	NNS	year
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
tummy	NN	tummy
tucks	NNS	tuck
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
this	DT	this
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
that	RB	that
.	SENT	.
You	PP	you
alter	VBP	alter
your	PP$	your
looks	NNS	look
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
told	VBD	tell
that	IN	that
not	RB	not
all	RB	all
of	IN	of
those	DT	those
alterations	NNS	alteration
take	VBP	take
place	NN	place
for	IN	for
medical	JJ	medical
reasons	NNS	reason
.	SENT	.
Seems	VBZ	seem
odd	JJ	odd
.	SENT	.
A	DT	a
Life	NP	Life
Two	CD	two
civilization	NN	civilization
is	VBZ	be
a	DT	a
different	JJ	different
civilization	NN	civilization
.	SENT	.
A	DT	a
Life	NP	Life
Two	CD	two
civilization	NN	civilization
alters	VBZ	alter
fundamental	JJ	fundamental
aspects	NNS	aspect
of	IN	of
the	DT	the
body	NN	body
.	SENT	.
So	RB	so
you	PP	you
put	VBP	put
human	JJ	human
growth	NN	growth
hormone	NN	hormone
in	IN	in
,	,	,
the	DT	the
person	NN	person
grows	VBZ	grow
taller	JJR	tall
,	,	,
or	CC	or
you	PP	you
put	VBD	put
x	NN	x
in	IN	in
and	CC	and
the	DT	the
person	NN	person
gets	VBZ	get
fatter	JJR	fat
or	CC	or
loses	VBZ	lose
metabolism	NN	metabolism
or	CC	or
does	VBZ	do
a	DT	a
whole	JJ	whole
series	NN	series
of	IN	of
things	NNS	thing
,	,	,
but	CC	but
you	PP	you
'	POS	'
re	NN	re
altering	VBG	alter
the	DT	the
functions	NNS	function
in	IN	in
a	DT	a
fundamental	JJ	fundamental
way	NN	way
.	SENT	.
To	TO	to
become	VB	become
an	DT	an
intrasolar	JJ	intrasolar
civilization	NN	civilization
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
have	VB	have
to	TO	to
create	VB	create
a	DT	a
Life	NP	Life
Three	CD	three
civilization	NN	civilization
,	,	,
and	CC	and
that	WDT	that
looks	VBZ	look
very	RB	very
different	JJ	different
from	IN	from
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
here	RB	here
.	SENT	.
Maybe	RB	maybe
you	PP	you
splice	VBP	splice
in	IN	in
Deinococcus	NP	<unknown>
radiodurans	NNS	<unknown>
so	RB	so
that	IN	that
the	DT	the
cells	NNS	cell
can	MD	can
resplice	VB	resplice
after	IN	after
a	DT	a
lot	NN	lot
of	IN	of
exposure	NN	exposure
to	TO	to
radiation	NN	radiation
.	SENT	.
Maybe	RB	maybe
you	PP	you
breathe	VBP	breathe
by	IN	by
having	VBG	have
oxygen	NN	oxygen
flow	NN	flow
through	IN	through
your	PP$	your
blood	NN	blood
instead	RB	instead
of	IN	of
through	IN	through
your	PP$	your
lungs	NNS	lung
.	SENT	.
But	CC	but
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
really	RB	really
radical	JJ	radical
redesigns	VBZ	redesign
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
interesting	JJ	interesting
things	NNS	thing
that	WDT	that
'	POS	'
s	NN	S
happened	VBD	happen
in	IN	in
the	DT	the
last	JJ	last
decade	NN	decade
is	VBZ	be
we	PP	we
'	POS	'
ve	NN	ve
discovered	VBD	discover
a	DT	a
whole	JJ	whole
lot	NN	lot
of	IN	of
planets	NNS	planet
out	IN	out
there	RB	there
.	SENT	.
And	CC	and
some	DT	some
of	IN	of
them	PP	them
may	MD	may
be	VB	be
Earth-like	JJ	<unknown>
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
,	,	,
if	IN	if
we	PP	we
ever	RB	ever
want	VBP	want
to	TO	to
get	VB	get
to	TO	to
these	DT	these
planets	NNS	planet
,	,	,
the	DT	the
fastest	JJS	fast
human	JJ	human
objects	NNS	object
—	:	-
Juno	NP	Juno
and	CC	and
Voyager	NP	Voyager
and	CC	and
the	DT	the
rest	NN	rest
of	IN	of
this	DT	this
stuff	NN	stuff
—	:	-
take	VB	take
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
years	NNS	year
to	TO	to
get	VB	get
from	IN	from
here	RB	here
to	TO	to
the	DT	the
nearest	JJS	near
solar	JJ	solar
system	NN	system
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
start	VB	start
exploring	VBG	explore
beaches	NNS	beach
somewhere	RB	somewhere
else	RB	else
,	,	,
or	CC	or
you	PP	you
want	VBP	want
to	TO	to
see	VB	see
two-sun	JJ	<unknown>
sunsets	NNS	sunset
,	,	,
then	RB	then
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
something	NN	something
that	WDT	that
is	VBZ	be
very	RB	very
different	JJ	different
,	,	,
because	IN	because
you	PP	you
have	VBP	have
to	TO	to
change	VB	change
the	DT	the
timescale	NN	timescale
and	CC	and
the	DT	the
body	NN	body
of	IN	of
humans	NNS	human
in	IN	in
ways	NNS	way
which	WDT	which
may	MD	may
be	VB	be
absolutely	RB	absolutely
unrecognizable	JJ	unrecognizable
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
Life	NP	Life
Four	NP	Four
civilization	NN	civilization
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
can	MD	can
'	''	'
t	NN	t
even	RB	even
begin	VB	begin
to	TO	to
imagine	VB	imagine
what	WP	what
that	DT	that
might	MD	might
look	VB	look
like	IN	like
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
beginning	NN	beginning
to	TO	to
get	VB	get
glimpses	NNS	glimpse
of	IN	of
instruments	NNS	instrument
that	WDT	that
might	MD	might
take	VB	take
us	PP	us
even	RB	even
that	IN	that
far	RB	far
.	SENT	.
And	CC	and
let	VB	let
me	PP	me
give	VB	give
you	PP	you
two	CD	two
examples	NNS	example
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
wonderful	JJ	wonderful
Floyd	NP	Floyd
Romesberg	NP	<unknown>
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
Floyd	NP	Floyd
'	POS	'
s	RB	<unknown>
been	VBN	be
doing	VBG	do
is	VBZ	be
he	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
playing	VBG	play
with	IN	with
the	DT	the
basic	JJ	basic
chemistry	NN	chemistry
of	IN	of
life	NN	life
.	SENT	.
So	IN	so
all	DT	all
life	NN	life
on	IN	on
this	DT	this
planet	NN	planet
is	VBZ	be
made	VBN	make
in	IN	in
ATCGs	NP	<unknown>
,	,	,
the	DT	the
four	CD	four
letters	NNS	letter
of	IN	of
DNA	NP	DNA
.	SENT	.
All	DT	all
bacteria	NNS	bacterium
,	,	,
all	DT	all
plants	NNS	plant
,	,	,
all	DT	all
animals	NNS	animal
,	,	,
all	DT	all
humans	NNS	human
,	,	,
all	DT	all
cows	NNS	cow
,	,	,
everything	NN	everything
else	RB	else
.	SENT	.
And	CC	and
what	WP	what
Floyd	NP	Floyd
did	VBD	do
is	VBZ	be
he	PP	he
changed	VBD	change
out	RP	out
two	CD	two
of	IN	of
those	DT	those
base	NN	base
pairs	NNS	pair
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
ATXY	NN	<unknown>
.	SENT	.
And	CC	and
that	DT	that
means	VBZ	mean
that	IN	that
you	PP	you
now	RB	now
have	VBP	have
a	DT	a
parallel	JJ	parallel
system	NN	system
to	TO	to
make	VB	make
life	NN	life
,	,	,
to	TO	to
make	VB	make
babies	NNS	baby
,	,	,
to	TO	to
reproduce	VB	reproduce
,	,	,
to	TO	to
evolve	VB	evolve
,	,	,
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
mate	NN	mate
with	IN	with
most	JJS	most
things	NNS	thing
on	IN	on
Earth	NP	Earth
or	CC	or
in	IN	in
fact	NN	fact
maybe	RB	maybe
with	IN	with
nothing	NN	nothing
on	IN	on
Earth	NP	Earth
.	SENT	.
Maybe	RB	maybe
you	PP	you
make	VBP	make
plants	NNS	plant
that	WDT	that
are	VBP	be
immune	JJ	immune
to	TO	to
all	DT	all
bacteria	NNS	bacterium
.	SENT	.
Maybe	RB	maybe
you	PP	you
make	VBP	make
plants	NNS	plant
that	WDT	that
are	VBP	be
immune	JJ	immune
to	TO	to
all	DT	all
viruses	NNS	virus
.	SENT	.
But	CC	but
why	WRB	why
is	VBZ	be
that	IN	that
so	RB	so
interesting	JJ	interesting
?	SENT	?
It	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
a	DT	a
unique	JJ	unique
solution	NN	solution
.	SENT	.
It	PP	it
means	VBZ	mean
you	PP	you
can	MD	can
create	VB	create
alternate	JJ	alternate
chemistries	NNS	chemistry
to	TO	to
us	PP	us
that	IN	that
could	MD	could
be	VB	be
chemistries	NNS	chemistry
adaptable	JJ	adaptable
to	TO	to
a	DT	a
very	RB	very
different	JJ	different
planet	NN	planet
that	WDT	that
could	MD	could
create	VB	create
life	NN	life
and	CC	and
heredity	NN	heredity
.	SENT	.
The	DT	the
second	JJ	second
experiment	NN	experiment
,	,	,
or	CC	or
the	DT	the
other	JJ	other
implication	NN	implication
of	IN	of
this	DT	this
experiment	NN	experiment
,	,	,
is	VBZ	be
that	IN	that
all	DT	all
of	IN	of
you	PP	you
,	,	,
all	DT	all
life	NN	life
is	VBZ	be
based	VBN	base
on	IN	on
20	CD	@card@
amino	NN	amino
acids	NNS	acid
.	SENT	.
If	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
substitute	NN	substitute
two	CD	two
amino	NN	amino
acids	NNS	acid
,	,	,
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
say	VBP	say
ATXY	NP	<unknown>
,	,	,
if	IN	if
you	PP	you
say	VBP	say
ATCG	NP	<unknown>
+	SYM	+
XY	JJ	<unknown>
,	,	,
then	RB	then
you	PP	you
go	VBP	go
from	IN	from
20	CD	@card@
building	NN	building
blocks	NNS	block
to	TO	to
172	CD	@card@
,	,	,
and	CC	and
all	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
you	PP	you
'	''	'
ve	NNS	<unknown>
got	VBD	get
172	CD	@card@
building	NN	building
blocks	NNS	block
of	IN	of
amino	NN	amino
acids	NNS	acid
to	TO	to
build	VB	build
life-forms	NNS	life-form
in	IN	in
very	RB	very
different	JJ	different
shapes	NNS	shape
.	SENT	.
The	DT	the
second	JJ	second
experiment	NN	experiment
to	TO	to
think	VB	think
about	RB	about
is	VBZ	be
a	DT	a
really	RB	really
weird	JJ	weird
experiment	NN	experiment
that	RB	that
'	POS	'
s	RB	<unknown>
been	VBN	be
taking	VBG	take
place	NN	place
in	IN	in
China	NP	China
.	SENT	.
So	IN	so
this	DT	this
guy	NN	guy
has	VBZ	have
been	VBN	be
transplanting	VBG	transplant
hundreds	NNS	hundred
of	IN	of
mouse	NN	mouse
heads	NNS	head
.	SENT	.
Right	RB	right
?	SENT	?
And	CC	and
why	WRB	why
is	VBZ	be
that	IN	that
an	DT	an
interesting	JJ	interesting
experiment	NN	experiment
?	SENT	?
Well	RB	well
,	,	,
think	VBP	think
of	IN	of
the	DT	the
first	JJ	first
heart	NN	heart
transplants	NNS	transplant
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
things	NNS	thing
they	PP	they
used	VBD	use
to	TO	to
do	VB	do
is	VBZ	be
they	PP	they
used	VBD	use
to	TO	to
bring	VB	bring
in	IN	in
the	DT	the
wife	NN	wife
or	CC	or
the	DT	the
daughter	NN	daughter
of	IN	of
the	DT	the
donor	NN	donor
so	IN	so
the	DT	the
donee	NN	donee
could	MD	could
tell	VB	tell
the	DT	the
doctors	NNS	doctor
,	,	,
"	``	"
Do	VBP	do
you	PP	you
recognize	VB	recognize
this	DT	this
person	NN	person
?	SENT	?
Do	VB	do
you	PP	you
love	VB	love
this	DT	this
person	NN	person
?	SENT	?
Do	VB	do
you	PP	you
feel	VB	feel
anything	NN	anything
for	IN	for
this	DT	this
person	NN	person
?	SENT	?
"	``	"
We	PP	we
laugh	VBP	laugh
about	IN	about
that	DT	that
today	NN	today
.	SENT	.
We	PP	we
laugh	VBP	laugh
because	IN	because
we	PP	we
know	VBP	know
the	DT	the
heart	NN	heart
is	VBZ	be
a	DT	a
muscle	NN	muscle
,	,	,
but	CC	but
for	IN	for
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
years	NNS	year
,	,	,
or	CC	or
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
years	NNS	year
,	,	,
"	''	"
I	PP	I
gave	VBD	give
her	PP$	her
my	PP$	my
heart	NN	heart
.	SENT	.
She	PP	she
took	VBD	take
my	PP$	my
heart	NN	heart
.	SENT	.
She	PP	she
broke	VBD	break
my	PP$	my
heart	NN	heart
.	SENT	.
"	''	"
We	PP	we
thought	VBD	think
this	DT	this
was	VBD	be
emotion	NN	emotion
and	CC	and
we	PP	we
thought	VBD	think
maybe	RB	maybe
emotions	NNS	emotion
were	VBD	be
transplanted	VBN	transplant
with	IN	with
the	DT	the
heart	NN	heart
.	SENT	.
Nope	NP	<unknown>
.	SENT	.
So	RB	so
how	WRB	how
about	RB	about
the	DT	the
brain	NN	brain
?	SENT	?
Two	CD	two
possible	JJ	possible
outcomes	NNS	outcome
to	TO	to
this	DT	this
experiment	NN	experiment
.	SENT	.
If	IN	if
you	PP	you
can	MD	can
get	VB	get
a	DT	a
mouse	NN	mouse
that	WDT	that
is	VBZ	be
functional	JJ	functional
,	,	,
then	RB	then
you	PP	you
can	MD	can
see	VB	see
,	,	,
is	VBZ	be
the	DT	the
new	JJ	new
brain	NN	brain
a	DT	a
blank	JJ	blank
slate	NN	slate
?	SENT	?
And	CC	and
boy	UH	boy
,	,	,
does	VBZ	do
that	RB	that
have	VB	have
implications	NNS	implication
.	SENT	.
Second	JJ	second
option	NN	option
:	:	:
the	DT	the
new	JJ	new
mouse	NN	mouse
recognizes	VBZ	recognize
Minnie	NP	Minnie
Mouse	NP	Mouse
.	SENT	.
The	DT	the
new	JJ	new
mouse	NN	mouse
remembers	VBZ	remember
what	WP	what
it	PP	it
'	POS	'
s	NNS	<unknown>
afraid	JJ	afraid
of	IN	of
,	,	,
remembers	VBZ	remember
how	WRB	how
to	TO	to
navigate	VB	navigate
the	DT	the
maze	NN	maze
,	,	,
and	CC	and
if	IN	if
that	WDT	that
is	VBZ	be
true	JJ	true
,	,	,
then	RB	then
you	PP	you
can	MD	can
transplant	VB	transplant
memory	NN	memory
and	CC	and
consciousness	NN	consciousness
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
really	RB	really
interesting	JJ	interesting
question	NN	question
is	VBZ	be
,	,	,
if	IN	if
you	PP	you
can	MD	can
transplant	VB	transplant
this	DT	this
,	,	,
is	VBZ	be
the	DT	the
only	JJ	only
input-output	NN	input-output
mechanism	NN	mechanism
this	DT	this
down	RB	down
here	RB	here
?	SENT	?
Or	CC	or
could	MD	could
you	PP	you
transplant	VB	transplant
that	DT	that
consciousness	NN	consciousness
into	IN	into
something	NN	something
that	WDT	that
would	MD	would
be	VB	be
very	RB	very
different	JJ	different
,	,	,
that	WDT	that
would	MD	would
last	VB	last
in	IN	in
space	NN	space
,	,	,
that	WDT	that
would	MD	would
last	VB	last
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
years	NNS	year
,	,	,
that	WDT	that
would	MD	would
be	VB	be
a	DT	a
completely	RB	completely
redesigned	VBN	redesign
body	NN	body
that	WDT	that
could	MD	could
hold	VB	hold
consciousness	NN	consciousness
for	IN	for
a	DT	a
long	JJ	long
,	,	,
long	JJ	long
period	NN	period
of	IN	of
time	NN	time
?	SENT	?
And	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
come	VBP	come
back	RB	back
to	TO	to
the	DT	the
first	JJ	first
question	NN	question
:	:	:
Why	WRB	why
would	MD	would
you	PP	you
ever	RB	ever
want	VBP	want
to	TO	to
do	VB	do
that	DT	that
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
why	WRB	why
.	SENT	.
Because	IN	because
this	DT	this
is	VBZ	be
the	DT	the
ultimate	JJ	ultimate
selfie	NN	<unknown>
.	SENT	.
This	DT	this
is	VBZ	be
taken	VBN	take
from	IN	from
six	CD	six
billion	NN	billion
miles	NNS	mile
away	RB	away
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
Earth	NN	earth
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
all	RB	all
of	IN	of
us	PP	us
.	SENT	.
And	CC	and
if	IN	if
that	DT	that
little	JJ	little
thing	NN	thing
goes	VBZ	go
,	,	,
all	RB	all
of	IN	of
humanity	NN	humanity
goes	VBZ	go
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
you	PP	you
want	VBP	want
to	TO	to
alter	VB	alter
the	DT	the
human	JJ	human
body	NN	body
is	VBZ	be
because	IN	because
you	PP	you
eventually	RB	eventually
want	VBP	want
a	DT	a
picture	NN	picture
that	WDT	that
says	VBZ	say
,	,	,
that	IN	that
'	POS	'
s	NN	S
us	PP	us
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
us	PP	us
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
us	PP	us
,	,	,
because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
way	NN	way
humanity	NN	humanity
survives	VBZ	survive
long-term	JJ	long-term
extinction	NN	extinction
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
reason	NN	reason
why	WRB	why
it	PP	it
turns	VBZ	turn
out	IN	out
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
unethical	JJ	unethical
not	RB	not
to	TO	to
evolve	VB	evolve
the	DT	the
human	JJ	human
body	NN	body
even	RB	even
though	IN	though
it	PP	it
can	MD	can
be	VB	be
scary	JJ	scary
,	,	,
even	RB	even
though	IN	though
it	PP	it
can	MD	can
be	VB	be
challenging	JJ	challenging
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
allow	VB	allow
us	PP	us
to	TO	to
explore	VB	explore
,	,	,
live	VB	live
and	CC	and
get	VB	get
to	TO	to
places	NNS	place
we	PP	we
can	MD	can
'	''	'
t	NN	t
even	RB	even
dream	VBP	dream
of	IN	of
today	NN	today
,	,	,
but	CC	but
which	WDT	which
our	PP$	our
great-great-great-great-	NN	<unknown>
grandchildren	NNS	grandchild
might	MD	might
someday	RB	someday
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
