There	EX	there
plenty	NN	plenty
.	SENT	.
I	PP	I
enjoyed	VBD	enjoy
myself	PP	myself
,	,	,
but	CC	but
during	IN	during
that	DT	that
moment	NN	moment
while	IN	while
I	PP	I
was	VBD	be
here	RB	here
,	,	,
I	PP	I
discovered	VBD	discover
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
that	DT	that
ceremony	NN	ceremony
that	IN	that
I	PP	I
went	VBD	go
through	IN	through
when	WRB	when
I	PP	I
was	VBD	be
13	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
it	PP	it
was	VBD	be
called	VBN	call
female	JJ	female
genital	JJ	genital
mutilation	NN	mutilation
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
it	PP	it
was	VBD	be
against	IN	against
the	DT	the
law	NN	law
in	IN	in
Kenya	NP	Kenya
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
I	PP	I
did	VBD	do
not	RB	not
have	VB	have
to	TO	to
trade	VB	trade
part	NN	part
of	IN	of
my	PP$	my
body	NN	body
to	TO	to
get	VB	get
an	DT	an
education	NN	education
.	SENT	.
I	PP	I
had	VBD	have
a	DT	a
right	NN	right
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
speak	VBP	speak
right	RB	right
now	RB	now
,	,	,
three	CD	three
million	CD	million
girls	NNS	girl
in	IN	in
Africa	NP	Africa
are	VBP	be
at	IN	at
risk	NN	risk
of	IN	of
going	VBG	go
through	IN	through
this	DT	this
mutilation	NN	mutilation
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
my	PP$	my
mom	NN	mom
had	VBD	have
a	DT	a
right	NN	right
to	TO	to
own	JJ	own
property	NN	property
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
she	PP	she
did	VBD	do
not	RB	not
have	VB	have
to	TO	to
be	VB	be
abused	VBN	abuse
because	IN	because
she	PP	she
is	VBZ	be
a	DT	a
woman	NN	woman
.	SENT	.
Those	DT	those
things	NNS	thing
made	VBD	make
me	PP	me
angry	JJ	angry
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
do	VB	do
something	NN	something
.	SENT	.
As	IN	as
I	PP	I
went	VBD	go
back	RB	back
,	,	,
every	DT	every
time	NN	time
I	PP	I
went	VBD	go
,	,	,
I	PP	I
found	VBD	find
that	IN	that
my	PP$	my
neighbors	NNS	neighbor
'	POS	'
girls	NNS	girl
were	VBD	be
getting	VBG	get
married	JJ	married
.	SENT	.
They	PP	they
were	VBD	be
getting	VBG	get
mutilated	VBN	mutilate
,	,	,
and	CC	and
here	RB	here
,	,	,
after	IN	after
I	PP	I
graduated	VBD	graduate
from	IN	from
here	RB	here
,	,	,
I	PP	I
worked	VBD	work
at	IN	at
the	DT	the
U	NP	U
.	SENT	.
N	NN	N
.	SENT	.
,	,	,
I	PP	I
went	VBD	go
back	RB	back
to	TO	to
school	NN	school
to	TO	to
get	VB	get
my	PP$	my
graduate	JJ	graduate
work	NN	work
,	,	,
the	DT	the
constant	JJ	constant
cry	NN	cry
of	IN	of
these	DT	these
girls	NNS	girl
was	VBD	be
in	IN	in
my	PP$	my
face	NN	face
.	SENT	.
I	PP	I
had	VBD	have
to	TO	to
do	VB	do
something	NN	something
.	SENT	.
As	IN	as
I	PP	I
went	VBD	go
back	RB	back
,	,	,
I	PP	I
started	VBD	start
talking	VBG	talk
to	TO	to
the	DT	the
men	NNS	man
,	,	,
to	TO	to
the	DT	the
village	NN	village
,	,	,
and	CC	and
mothers	NNS	mother
,	,	,
and	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
I	PP	I
want	VBP	want
to	TO	to
give	VB	give
back	RB	back
the	DT	the
way	NN	way
I	PP	I
had	VBD	have
promised	VBN	promise
you	PP	you
that	IN	that
I	PP	I
would	MD	would
come	VB	come
back	RB	back
and	CC	and
help	VB	help
you	PP	you
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
need	VBP	need
?	SENT	?
"	``	"
As	IN	as
I	PP	I
spoke	VBD	speak
to	TO	to
the	DT	the
women	NNS	woman
,	,	,
they	PP	they
told	VBD	tell
me	PP	me
,	,	,
"	``	"
You	PP	you
know	VBP	know
what	WP	what
we	PP	we
need	VBP	need
?	SENT	?
We	PP	we
really	RB	really
need	VBP	need
a	DT	a
school	NN	school
for	IN	for
girls	NNS	girl
.	SENT	.
"	``	"
Because	IN	because
there	EX	there
had	VBD	have
not	RB	not
been	VBN	be
any	DT	any
school	NN	school
for	IN	for
girls	NNS	girl
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
they	PP	they
wanted	VBD	want
the	DT	the
school	NN	school
for	IN	for
girls	NNS	girl
is	VBZ	be
because	IN	because
when	WRB	when
a	DT	a
girl	NN	girl
is	VBZ	be
raped	VBN	rape
when	WRB	when
she	PP	she
'	POS	'
s	NNS	<unknown>
walking	VBG	walk
to	TO	to
school	NN	school
,	,	,
the	DT	the
mother	NN	mother
is	VBZ	be
blamed	VBN	blame
for	IN	for
that	DT	that
.	SENT	.
If	IN	if
she	PP	she
got	VBD	get
pregnant	JJ	pregnant
before	IN	before
she	PP	she
got	VBD	get
married	VBN	marry
,	,	,
the	DT	the
mother	NN	mother
is	VBZ	be
blamed	VBN	blame
for	IN	for
that	DT	that
,	,	,
and	CC	and
she	PP	she
'	POS	'
s	NN	S
punished	VBD	punish
.	SENT	.
She	NN	she
'	POS	'
s	NNS	<unknown>
beaten	VBN	beat
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
"	``	"
We	PP	we
wanted	VBD	want
to	TO	to
put	VB	put
our	PP$	our
girls	NNS	girl
in	IN	in
a	DT	a
safe	JJ	safe
place	NN	place
.	SENT	.
"	``	"
As	IN	as
we	PP	we
moved	VBD	move
,	,	,
and	CC	and
I	PP	I
went	VBD	go
to	TO	to
talk	VB	talk
to	TO	to
the	DT	the
fathers	NNS	father
,	,	,
the	DT	the
fathers	NNS	father
,	,	,
of	IN	of
course	NN	course
,	,	,
you	PP	you
can	MD	can
imagine	VB	imagine
what	WP	what
they	PP	they
said	VBD	say
:	:	:
"	``	"
We	PP	we
want	VBP	want
a	DT	a
school	NN	school
for	IN	for
boys	NNS	boy
.	SENT	.
"	``	"
And	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
there	EX	there
are	VBP	be
a	DT	a
couple	NN	couple
of	IN	of
men	NNS	man
from	IN	from
my	PP$	my
village	NN	village
who	WP	who
have	VBP	have
been	VBN	be
out	RB	out
and	CC	and
they	PP	they
have	VBP	have
gotten	VBN	get
an	DT	an
education	NN	education
.	SENT	.
Why	WRB	why
can	MD	can
'	''	'
t	NN	t
they	PP	they
build	VBP	build
a	DT	a
school	NN	school
for	IN	for
boys	NNS	boy
,	,	,
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
build	VBP	build
a	DT	a
school	NN	school
for	IN	for
girls	NNS	girl
?	SENT	?
"	''	"
That	DT	that
made	VBN	make
sense	NN	sense
.	SENT	.
And	CC	and
they	PP	they
agreed	VBD	agree
.	SENT	.
And	CC	and
I	PP	I
told	VBD	tell
them	PP	them
,	,	,
I	PP	I
wanted	VBD	want
them	PP	them
to	TO	to
show	VB	show
me	PP	me
a	DT	a
sign	NN	sign
of	IN	of
commitment	NN	commitment
.	SENT	.
And	CC	and
they	PP	they
did	VBD	do
.	SENT	.
They	PP	they
donated	VBD	donate
land	NN	land
where	WRB	where
we	PP	we
built	VBD	build
the	DT	the
girls	NNS	girl
'	POS	'
school	NN	school
.	SENT	.
We	PP	we
have	VBP	have
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
meet	VB	meet
one	CD	one
of	IN	of
the	DT	the
girls	NNS	girl
in	IN	in
that	DT	that
school	NN	school
.	SENT	.
Angeline	NP	Angeline
came	VBD	come
to	TO	to
apply	VB	apply
for	IN	for
the	DT	the
school	NN	school
,	,	,
and	CC	and
she	PP	she
did	VBD	do
not	RB	not
meet	VB	meet
any	DT	any
criteria	NNS	criterion
that	IN	that
we	PP	we
had	VBD	have
.	SENT	.
She	NN	she
'	POS	'
s	NNS	<unknown>
an	DT	an
orphan	NN	orphan
.	SENT	.
Yes	UH	yes
,	,	,
we	PP	we
could	MD	could
have	VB	have
taken	VBN	take
her	PP	her
for	IN	for
that	DT	that
.	SENT	.
But	CC	but
she	PP	she
was	VBD	be
older	JJR	old
.	SENT	.
She	PP	she
was	VBD	be
12	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
and	CC	and
we	PP	we
were	VBD	be
taking	VBG	take
girls	NNS	girl
who	WP	who
were	VBD	be
in	IN	in
fourth	JJ	fourth
grade	NN	grade
.	SENT	.
Angeline	NP	Angeline
had	VBD	have
been	VBN	be
moving	VBG	move
from	IN	from
one	CD	one
place	NN	place
—	:	-
because	IN	because
she	PP	she
'	POS	'
s	NNS	<unknown>
an	DT	an
orphan	NN	orphan
,	,	,
she	PP	she
has	VBZ	have
no	DT	no
mother	NN	mother
,	,	,
she	PP	she
has	VBZ	have
no	DT	no
father	NN	father
—	:	-
moving	VBG	move
from	IN	from
one	CD	one
grandmother	NN	grandmother
'	POS	'
s	JJ	<unknown>
house	NN	house
to	TO	to
another	DT	another
one	CD	one
,	,	,
from	IN	from
aunties	NNS	auntie
to	TO	to
aunties	NNS	auntie
.	SENT	.
She	PP	she
had	VBD	have
no	DT	no
stability	NN	stability
in	IN	in
her	PP$	her
life	NN	life
.	SENT	.
And	CC	and
I	PP	I
looked	VBD	look
at	IN	at
her	PP	her
,	,	,
I	PP	I
remember	VBP	remember
that	DT	that
day	NN	day
,	,	,
and	CC	and
I	PP	I
saw	VBD	see
something	NN	something
beyond	IN	beyond
what	WP	what
I	PP	I
was	VBD	be
seeing	VBG	see
in	IN	in
Angeline	NP	Angeline
.	SENT	.
And	CC	and
yes	UH	yes
,	,	,
she	PP	she
was	VBD	be
older	JJR	old
to	TO	to
be	VB	be
in	IN	in
fourth	JJ	fourth
grade	NN	grade
.	SENT	.
We	PP	we
gave	VBD	give
her	PP	her
the	DT	the
opportunity	NN	opportunity
to	TO	to
come	VB	come
to	TO	to
the	DT	the
class	NN	class
.	SENT	.
Five	CD	five
months	NNS	month
later	RBR	later
,	,	,
that	WDT	that
is	VBZ	be
Angeline	NP	Angeline
.	SENT	.
A	DT	a
transformation	NN	transformation
had	VBD	have
begun	VBN	begin
in	IN	in
her	PP$	her
life	NN	life
.	SENT	.
Angeline	NP	Angeline
wants	VBZ	want
to	TO	to
be	VB	be
a	DT	a
pilot	NN	pilot
so	IN	so
she	PP	she
can	MD	can
fly	VB	fly
around	RP	around
the	DT	the
world	NN	world
and	CC	and
make	VB	make
a	DT	a
difference	NN	difference
.	SENT	.
She	PP	she
was	VBD	be
not	RB	not
the	DT	the
top	JJ	top
student	NN	student
when	WRB	when
we	PP	we
took	VBD	take
her	PP	her
.	SENT	.
Now	RB	now
she	PP	she
'	POS	'
s	NN	S
the	DT	the
best	JJS	good
student	NN	student
,	,	,
not	RB	not
just	RB	just
in	IN	in
our	PP$	our
school	NN	school
,	,	,
but	CC	but
in	IN	in
the	DT	the
entire	JJ	entire
division	NN	division
that	IN	that
we	PP	we
are	VBP	be
in	IN	in
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
Sharon	NP	Sharon
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
five	CD	five
years	NNS	year
later	RBR	later
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
Evelyn	NP	Evelyn
.	SENT	.
Five	CD	five
months	NNS	month
later	RBR	later
,	,	,
that	WDT	that
is	VBZ	be
the	DT	the
difference	NN	difference
that	IN	that
we	PP	we
are	VBP	be
making	VBG	make
.	SENT	.
As	IN	as
a	DT	a
new	JJ	new
dawn	NN	dawn
is	VBZ	be
happening	VBG	happen
in	IN	in
my	PP$	my
school	NN	school
,	,	,
a	DT	a
new	JJ	new
beginning	NN	beginning
is	VBZ	be
happening	VBG	happen
.	SENT	.
As	IN	as
we	PP	we
speak	VBP	speak
right	RB	right
now	RB	now
,	,	,
125	CD	@card@
girls	NNS	girl
will	MD	will
never	RB	never
be	VB	be
mutilated	VBN	mutilate
.	SENT	.
One	CD	one
hundred	CD	hundred
twenty-five	JJ	<unknown>
girls	NNS	girl
will	MD	will
not	RB	not
be	VB	be
married	VBN	marry
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
12	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
One	CD	one
hundred	CD	hundred
twenty-five	JJ	<unknown>
girls	NNS	girl
are	VBP	be
creating	VBG	create
and	CC	and
achieving	VBG	achieve
their	PP$	their
dreams	NNS	dream
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
thing	NN	thing
that	IN	that
we	PP	we
are	VBP	be
doing	VBG	do
,	,	,
giving	VBG	give
them	PP	them
opportunities	NNS	opportunity
where	WRB	where
they	PP	they
can	MD	can
rise	VB	rise
.	SENT	.
As	IN	as
we	PP	we
speak	VBP	speak
right	RB	right
now	RB	now
,	,	,
women	NNS	woman
are	VBP	be
not	RB	not
being	VBG	be
beaten	VBN	beat
because	IN	because
of	IN	of
the	DT	the
revolutions	NNS	revolution
we	PP	we
'	POS	'
ve	NN	ve
started	VBD	start
in	IN	in
our	PP$	our
community	NN	community
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
challenge	VB	challenge
you	PP	you
today	NN	today
.	SENT	.
You	PP	you
are	VBP	be
listening	VBG	listen
to	TO	to
me	PP	me
because	IN	because
you	PP	you
are	VBP	be
here	RB	here
,	,	,
very	RB	very
optimistic	JJ	optimistic
.	SENT	.
You	PP	you
are	VBP	be
somebody	NN	somebody
who	WP	who
is	VBZ	be
so	RB	so
passionate	JJ	passionate
.	SENT	.
You	PP	you
are	VBP	be
somebody	NN	somebody
who	WP	who
wants	VBZ	want
to	TO	to
see	VB	see
a	DT	a
better	JJR	good
world	NN	world
.	SENT	.
You	PP	you
are	VBP	be
somebody	NN	somebody
who	WP	who
wants	VBZ	want
to	TO	to
see	VB	see
that	DT	that
war	NN	war
ends	VBZ	end
,	,	,
no	DT	no
poverty	NN	poverty
.	SENT	.
You	PP	you
are	VBP	be
somebody	NN	somebody
who	WP	who
wants	VBZ	want
to	TO	to
make	VB	make
a	DT	a
difference	NN	difference
.	SENT	.
You	PP	you
are	VBP	be
somebody	NN	somebody
who	WP	who
wants	VBZ	want
to	TO	to
make	VB	make
our	PP$	our
tomorrow	NN	tomorrow
better	RBR	well
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
challenge	VB	challenge
you	PP	you
today	NN	today
that	IN	that
to	TO	to
be	VB	be
the	DT	the
first	JJ	first
,	,	,
because	IN	because
people	NNS	people
will	MD	will
follow	VB	follow
you	PP	you
.	SENT	.
Be	VB	be
the	DT	the
first	JJ	first
.	SENT	.
People	NNS	people
will	MD	will
follow	VB	follow
you	PP	you
.	SENT	.
Be	VB	be
bold	JJ	bold
.	SENT	.
Stand	VB	stand
up	RB	up
.	SENT	.
Be	VB	be
fearless	JJ	fearless
.	SENT	.
Be	VB	be
confident	JJ	confident
.	SENT	.
Move	NN	move
out	RB	out
,	,	,
because	IN	because
as	IN	as
you	PP	you
change	VBP	change
your	PP$	your
world	NN	world
,	,	,
as	IN	as
you	PP	you
change	VBP	change
your	PP$	your
community	NN	community
,	,	,
as	IN	as
we	PP	we
believe	VBP	believe
that	IN	that
we	PP	we
are	VBP	be
impacting	VBG	impact
one	CD	one
girl	NN	girl
,	,	,
one	CD	one
family	NN	family
,	,	,
one	CD	one
village	NN	village
,	,	,
one	CD	one
country	NN	country
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
We	PP	we
are	VBP	be
making	VBG	make
a	DT	a
difference	NN	difference
,	,	,
so	RB	so
if	IN	if
you	PP	you
change	VBP	change
your	PP$	your
world	NN	world
,	,	,
you	PP	you
are	VBP	be
going	VBG	go
to	TO	to
change	VB	change
your	PP$	your
community	NN	community
,	,	,
you	PP	you
are	VBP	be
going	VBG	go
to	TO	to
change	VB	change
your	PP$	your
country	NN	country
,	,	,
and	CC	and
think	VBP	think
about	RB	about
that	RB	that
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
that	IN	that
,	,	,
and	CC	and
I	PP	I
do	VBP	do
that	IN	that
,	,	,
aren	NNS	<unknown>
'	POS	'
t	NN	t
we	PP	we
going	VBG	go
to	TO	to
create	VB	create
a	DT	a
better	JJR	good
future	NN	future
for	IN	for
our	PP$	our
children	NNS	child
,	,	,
for	IN	for
your	PP$	your
children	NNS	child
,	,	,
for	IN	for
our	PP$	our
grandchildren	NNS	grandchild
?	SENT	?
And	CC	and
we	PP	we
will	MD	will
live	VB	live
in	IN	in
a	DT	a
very	RB	very
peaceful	JJ	peaceful
world	NN	world
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
