Wow	NN	wow
we	PP	we
'	POS	'
re	NN	re
never	RB	never
going	VBG	go
to	TO	to
find	VB	find
it	PP	it
,	,	,
but	CC	but
once	RB	once
we	PP	we
have	VBP	have
this	DT	this
framework	NN	framework
,	,	,
this	DT	this
compass	NN	compass
,	,	,
then	RB	then
we	PP	we
can	MD	can
move	VB	move
on	IN	on
to	TO	to
what	WP	what
'	POS	'
s	NNS	<unknown>
next	JJ	next
—	:	-
and	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
me	PP	me
up	RB	up
there	RB	there
—	:	-
doing	VBG	do
the	DT	the
impossible	JJ	impossible
and	CC	and
pushing	VBG	push
our	PP$	our
limits	NNS	limit
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
two	CD	two
reasons	NNS	reason
why	WRB	why
people	NNS	people
don	VB	don
'	''	'
t	NN	t
do	VBP	do
things	NNS	thing
.	SENT	.
One	PP	one
is	VBZ	be
they	PP	they
tell	VBP	tell
themselves	PP	themselves
they	PP	they
can	MD	can
'	''	'
t	NN	t
do	VBP	do
them	PP	them
,	,	,
or	CC	or
people	NNS	people
around	IN	around
them	PP	them
tell	VBP	tell
them	PP	them
they	PP	they
can	MD	can
'	''	'
t	NN	t
do	VBP	do
them	PP	them
.	SENT	.
Either	DT	either
way	NN	way
,	,	,
we	PP	we
start	VBP	start
to	TO	to
believe	VB	believe
it	PP	it
.	SENT	.
Either	CC	either
we	PP	we
give	VBP	give
up	RP	up
,	,	,
or	CC	or
we	PP	we
never	RB	never
start	VBP	start
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
.	SENT	.
The	DT	the
things	NNS	thing
is	VBZ	be
,	,	,
everything	NN	everything
was	VBD	be
impossible	JJ	impossible
until	IN	until
somebody	NN	somebody
did	VBD	do
it	PP	it
.	SENT	.
Every	DT	every
invention	NN	invention
,	,	,
every	DT	every
new	JJ	new
thing	NN	thing
in	IN	in
the	DT	the
world	NN	world
,	,	,
people	NNS	people
thought	VBD	think
were	VBD	be
crazy	JJ	crazy
at	IN	at
first	JJ	first
.	SENT	.
Roger	NP	Roger
Bannister	NP	Bannister
and	CC	and
the	DT	the
four-minute	JJ	four-minute
mile	NN	mile
,	,	,
it	PP	it
was	VBD	be
a	DT	a
physical	JJ	physical
impossibility	NN	impossibility
to	TO	to
break	VB	break
the	DT	the
four-minute	JJ	four-minute
mile	NN	mile
in	IN	in
a	DT	a
foot	NN	foot
race	NN	race
until	IN	until
Roger	NP	Roger
Bannister	NP	Bannister
stood	VBD	stand
up	RP	up
and	CC	and
did	VBD	do
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
what	WP	what
happened	VBN	happen
?	SENT	?
Two	CD	two
months	NNS	month
later	RBR	later
,	,	,
16	CD	@card@
people	NNS	people
broke	VBD	break
the	DT	the
four-	NN	four-
minute	NN	minute
mile	NN	mile
.	SENT	.
The	DT	the
things	NNS	thing
that	IN	that
we	PP	we
have	VBP	have
in	IN	in
our	PP$	our
head	NN	head
that	IN	that
we	PP	we
think	VBP	think
are	VBP	be
impossible	JJ	impossible
are	VBP	be
often	RB	often
just	RB	just
milestones	NNS	milestone
waiting	VBG	wait
to	TO	to
be	VB	be
accomplished	VBN	accomplish
if	IN	if
we	PP	we
can	MD	can
push	VB	push
those	DT	those
limits	NNS	limit
a	DT	a
bit	NN	bit
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
starts	NNS	start
with	IN	with
probably	RB	probably
your	PP$	your
physical	JJ	physical
body	NN	body
and	CC	and
fitness	NN	fitness
more	JJR	more
than	IN	than
anything	NN	anything
,	,	,
because	IN	because
we	PP	we
can	MD	can
control	VB	control
that	DT	that
.	SENT	.
If	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
think	VBP	think
you	PP	you
can	MD	can
run	VB	run
a	DT	a
mile	NN	mile
,	,	,
you	PP	you
show	VBP	show
yourself	PP	yourself
you	PP	you
can	MD	can
run	VB	run
a	DT	a
mile	NN	mile
or	CC	or
two	CD	two
,	,	,
or	CC	or
a	DT	a
marathon	NN	marathon
,	,	,
or	CC	or
lose	VB	lose
five	CD	five
pounds	NNS	pound
,	,	,
or	CC	or
whatever	WDT	whatever
it	PP	it
is	VBZ	be
,	,	,
you	PP	you
realize	VBP	realize
that	IN	that
confidence	NN	confidence
compounds	NNS	compound
and	CC	and
can	MD	can
be	VB	be
transferred	VBN	transfer
into	IN	into
the	DT	the
rest	NN	rest
of	IN	of
your	PP$	your
world	NN	world
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
actually	RB	actually
gotten	VBN	get
into	IN	into
the	DT	the
habit	NN	habit
of	IN	of
this	DT	this
a	DT	a
little	JJ	little
bit	NN	bit
with	IN	with
my	PP$	my
friends	NNS	friend
.	SENT	.
We	PP	we
have	VBP	have
this	DT	this
little	JJ	little
group	NN	group
.	SENT	.
We	PP	we
go	VBP	go
on	IN	on
physical	JJ	physical
adventures	NNS	adventure
,	,	,
and	CC	and
recently	RB	recently
,	,	,
I	PP	I
found	VBD	find
myself	PP	myself
in	IN	in
a	DT	a
kind	NN	kind
of	IN	of
precarious	JJ	precarious
spot	NN	spot
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
terrified	VBN	terrify
of	IN	of
deep	JJ	deep
,	,	,
dark	JJ	dark
,	,	,
blue	JJ	blue
water	NN	water
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
anyone	NN	anyone
'	POS	'
s	NN	S
ever	RB	ever
had	VBD	have
that	DT	that
same	JJ	same
fear	NN	fear
ever	RB	ever
since	IN	since
they	PP	they
watched	VBD	watch
Jaws	NNS	jaw
1	CD	@card@
,	,	,
2	CD	@card@
,	,	,
3	CD	@card@
and	CC	and
4	CD	@card@
like	IN	like
six	CD	six
times	NNS	time
when	WRB	when
I	PP	I
was	VBD	be
a	DT	a
kid	NN	kid
.	SENT	.
But	CC	but
anything	NN	anything
above	IN	above
here	RB	here
,	,	,
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
murky	JJ	murky
,	,	,
I	PP	I
can	MD	can
already	RB	already
feel	VB	feel
it	PP	it
right	RB	right
now	RB	now
.	SENT	.
I	PP	I
swear	VBP	swear
there	EX	there
'	''	'
s	NN	S
something	NN	something
in	IN	in
there	RB	there
.	SENT	.
Even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NN	S
Lake	NP	Lake
Tahoe	NP	Tahoe
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
fresh	JJ	fresh
water	NN	water
,	,	,
totally	RB	totally
unfounded	JJ	unfounded
fear	NN	fear
,	,	,
ridiculous	JJ	ridiculous
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
there	RB	there
.	SENT	.
Anyway	RB	anyway
,	,	,
three	CD	three
years	NNS	year
ago	RB	ago
I	PP	I
find	VBP	find
myself	PP	myself
on	IN	on
this	DT	this
tugboat	NN	tugboat
right	RB	right
down	RB	down
here	RB	here
in	IN	in
the	DT	the
San	NP	San
Francisco	NP	Francisco
Bay	NP	Bay
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
rainy	JJ	rainy
,	,	,
stormy	JJ	stormy
,	,	,
windy	JJ	windy
day	NN	day
,	,	,
and	CC	and
people	NNS	people
are	VBP	be
getting	VBG	get
sick	JJ	sick
on	IN	on
the	DT	the
boat	NN	boat
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
sitting	VBG	sit
there	RB	there
wearing	VBG	wear
a	DT	a
wetsuit	NN	<unknown>
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
looking	VBG	look
out	RP	out
the	DT	the
window	NN	window
in	IN	in
pure	JJ	pure
terror	NN	terror
thinking	VBG	think
I	PP	I
'	POS	'
m	NN	m
about	RB	about
to	TO	to
swim	VB	swim
to	TO	to
my	PP$	my
death	NN	death
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
swim	VB	swim
across	IN	across
the	DT	the
Golden	NP	Golden
Gate	NP	Gate
.	SENT	.
And	CC	and
my	PP$	my
guess	NN	guess
is	VBZ	be
some	DT	some
people	NNS	people
in	IN	in
this	DT	this
room	NN	room
might	MD	might
have	VB	have
done	VBN	do
that	IN	that
before	IN	before
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
sitting	VBG	sit
there	RB	there
,	,	,
and	CC	and
my	PP$	my
buddy	NN	buddy
Jonathan	NP	Jonathan
,	,	,
who	WP	who
had	VBD	have
talked	VBN	talk
me	PP	me
into	IN	into
it	PP	it
,	,	,
he	PP	he
comes	VBZ	come
up	RP	up
to	TO	to
me	PP	me
and	CC	and
he	PP	he
could	MD	could
see	VB	see
the	DT	the
state	NN	state
I	PP	I
was	VBD	be
in	IN	in
.	SENT	.
And	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
Scott	NP	Scott
,	,	,
hey	UH	hey
man	UH	man
,	,	,
what	WP	what
'	POS	'
s	NN	S
the	DT	the
worst	JJS	bad
that	IN	that
could	MD	could
happen	VB	happen
?	SENT	?
You	PP	you
'	''	'
re	IN	re
wearing	VBG	wear
a	DT	a
wetsuit	NN	<unknown>
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
sink	VB	sink
.	SENT	.
And	CC	and
If	IN	if
you	PP	you
can	MD	can
'	''	'
t	NN	t
make	VB	make
it	PP	it
,	,	,
just	RB	just
hop	NN	hop
on	IN	on
one	CD	one
of	IN	of
the	DT	the
20	CD	@card@
kayaks	NNS	kayak
.	SENT	.
Plus	CC	plus
,	,	,
if	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
shark	NN	shark
attack	NN	attack
,	,	,
why	WRB	why
are	VBP	be
they	PP	they
going	VBG	go
to	TO	to
pick	VB	pick
you	PP	you
over	IN	over
the	DT	the
80	CD	@card@
people	NNS	people
in	IN	in
the	DT	the
water	NN	water
?	SENT	?
"	''	"
So	IN	so
thanks	NNS	thanks
,	,	,
that	WDT	that
helps	VBZ	help
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
like	VBP	like
,	,	,
"	''	"
But	CC	but
really	RB	really
,	,	,
just	RB	just
have	VBP	have
fun	NN	fun
with	IN	with
this	DT	this
.	SENT	.
Good	JJ	good
luck	NN	luck
.	SENT	.
"	``	"
And	CC	and
he	PP	he
dives	VBZ	dive
in	IN	in
,	,	,
swims	VBZ	swim
off	RP	off
.	SENT	.
OK	UH	OK
.	SENT	.
Turns	VBZ	turn
out	RP	out
,	,	,
the	DT	the
pep	NN	pep
talk	NN	talk
totally	RB	totally
worked	VBD	work
,	,	,
and	CC	and
I	PP	I
felt	VBD	feel
this	DT	this
total	JJ	total
feeling	NN	feeling
of	IN	of
calm	NN	calm
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
was	VBD	be
because	IN	because
Jonathan	NP	Jonathan
was	VBD	be
13	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
And	CC	and
of	IN	of
the	DT	the
80	CD	@card@
people	NNS	people
swimming	VBG	swim
that	DT	that
day	NN	day
,	,	,
65	CD	@card@
of	IN	of
them	PP	them
were	VBD	be
between	IN	between
the	DT	the
ages	NNS	age
of	IN	of
nine	CD	nine
and	CC	and
13	CD	@card@
.	SENT	.
Think	VB	think
how	WRB	how
you	PP	you
would	MD	would
have	VB	have
approached	VBN	approach
your	PP$	your
world	NN	world
differently	RB	differently
if	IN	if
at	IN	at
nine	CD	nine
years	NNS	year
old	JJ	old
you	PP	you
found	VBD	find
out	IN	out
you	PP	you
could	MD	could
swim	VB	swim
a	DT	a
mile	NN	mile
and	CC	and
a	DT	a
half	NN	half
in	IN	in
56-degree	JJ	<unknown>
water	NN	water
from	IN	from
Alcatraz	NP	Alcatraz
to	TO	to
San	NP	San
Francisco	NP	Francisco
.	SENT	.
What	WP	what
would	MD	would
you	PP	you
have	VB	have
said	VBN	say
yes	UH	yes
to	TO	to
?	SENT	?
What	WP	what
would	MD	would
you	PP	you
have	VBP	have
not	RB	not
given	VBN	give
up	RP	up
on	IN	on
?	SENT	?
What	WP	what
would	MD	would
you	PP	you
have	VBP	have
tried	VBN	try
?	SENT	?
As	IN	as
I	PP	I
'	POS	'
m	NN	m
finishing	VBG	finish
this	DT	this
swim	NN	swim
,	,	,
I	PP	I
get	VBP	get
to	TO	to
Aquatic	JJ	aquatic
Park	NP	Park
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
getting	VBG	get
out	RP	out
of	IN	of
the	DT	the
water	NN	water
and	CC	and
of	IN	of
course	NN	course
half	NN	half
the	DT	the
kids	NNS	kid
are	VBP	be
already	RB	already
finished	VBN	finish
,	,	,
so	IN	so
they	PP	they
'	POS	'
re	NN	re
cheering	VBG	cheer
me	PP	me
on	RP	on
and	CC	and
they	PP	they
'	POS	'
re	NN	re
all	RB	all
excited	VBN	excite
.	SENT	.
And	CC	and
I	PP	I
got	VBD	get
total	JJ	total
popsicle	NN	popsicle
head	NN	head
,	,	,
if	IN	if
anyone	NN	anyone
'	POS	'
s	NN	S
ever	RB	ever
swam	VBD	swim
in	IN	in
the	DT	the
Bay	NP	Bay
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
just	RB	just
thaw	VB	thaw
my	PP$	my
face	NN	face
out	RP	out
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
watching	VBG	watch
people	NNS	people
finish	VB	finish
.	SENT	.
And	CC	and
I	PP	I
see	VBP	see
this	DT	this
one	CD	one
kid	NN	kid
,	,	,
something	NN	something
didn	NN	<unknown>
'	POS	'
t	NN	t
look	NN	look
right	NN	right
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NN	S
just	RB	just
flailing	VBG	flail
like	IN	like
this	DT	this
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NN	S
barely	RB	barely
able	JJ	able
to	TO	to
sip	VB	sip
some	DT	some
air	NN	air
before	IN	before
he	PP	he
slams	VBZ	slam
his	PP$	his
head	NN	head
back	RB	back
down	RB	down
.	SENT	.
And	CC	and
I	PP	I
notice	VBP	notice
other	JJ	other
parents	NNS	parent
were	VBD	be
watching	VBG	watch
too	RB	too
,	,	,
and	CC	and
I	PP	I
swear	VBP	swear
they	PP	they
were	VBD	be
thinking	VBG	think
the	DT	the
same	JJ	same
thing	NN	thing
I	PP	I
was	VBD	be
:	:	:
this	DT	this
is	VBZ	be
why	WRB	why
you	PP	you
don	VBP	don
'	''	'
t	NN	t
let	VBP	let
nine-year-olds	NNS	<unknown>
swim	VBP	swim
from	IN	from
Alcatraz	NP	Alcatraz
.	SENT	.
This	DT	this
was	VBD	be
not	RB	not
fatigue	NN	fatigue
.	SENT	.
All	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
two	CD	two
parents	NNS	parent
run	VBN	run
up	RP	up
and	CC	and
grab	VB	grab
him	PP	him
,	,	,
and	CC	and
they	PP	they
put	VBP	put
him	PP	him
on	IN	on
their	PP$	their
shoulders	NNS	shoulder
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
dragging	VBG	drag
him	PP	him
like	IN	like
this	DT	this
,	,	,
totally	RB	totally
limp	JJ	limp
.	SENT	.
And	CC	and
then	RB	then
all	RB	all
of	IN	of
a	DT	a
sudden	JJ	sudden
they	PP	they
walk	VBP	walk
a	DT	a
few	JJ	few
more	JJR	more
feet	NNS	foot
and	CC	and
they	PP	they
plop	VBP	plop
him	PP	him
down	RP	down
in	IN	in
his	PP$	his
wheelchair	NN	wheelchair
.	SENT	.
And	CC	and
he	PP	he
puts	VBZ	put
his	PP$	his
fists	NNS	fist
up	RP	up
in	IN	in
the	DT	the
most	RBS	most
insane	JJ	insane
show	NN	show
of	IN	of
victory	NN	victory
I	NP	I
'	POS	'
ve	NN	ve
ever	RB	ever
seen	VBN	see
.	SENT	.
I	PP	I
can	MD	can
still	RB	still
feel	VB	feel
the	DT	the
warmth	NN	warmth
and	CC	and
the	DT	the
energy	NN	energy
on	IN	on
this	DT	this
guy	NN	guy
when	WRB	when
he	PP	he
made	VBD	make
this	DT	this
accomplishment	NN	accomplishment
.	SENT	.
I	PP	I
had	VBD	have
seen	VBN	see
him	PP	him
earlier	RBR	earlier
that	DT	that
day	NN	day
in	IN	in
his	PP$	his
wheelchair	NN	wheelchair
.	SENT	.
I	PP	I
just	RB	just
had	VBD	have
no	DT	no
idea	NN	idea
he	PP	he
was	VBD	be
going	VBG	go
to	TO	to
swim	VB	swim
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
where	WRB	where
is	VBZ	be
he	PP	he
going	VBG	go
to	TO	to
be	VB	be
in	IN	in
20	CD	@card@
years	NNS	year
?	SENT	?
How	WRB	how
many	JJ	many
people	NNS	people
told	VBD	tell
him	PP	him
he	PP	he
couldn	NNS	<unknown>
'	POS	'
t	NN	t
do	VBP	do
that	IN	that
,	,	,
that	WDT	that
he	PP	he
would	MD	would
die	VB	die
if	IN	if
he	PP	he
tried	VBD	try
that	RB	that
?	SENT	?
You	PP	you
prove	VBP	prove
people	NNS	people
wrong	JJ	wrong
,	,	,
you	PP	you
prove	VBP	prove
yourself	PP	yourself
wrong	JJ	wrong
,	,	,
that	IN	that
you	PP	you
can	MD	can
make	VB	make
little	RB	little
incremental	JJ	incremental
pushes	VBZ	push
of	IN	of
what	WP	what
you	PP	you
believe	VBP	believe
is	VBZ	be
possible	JJ	possible
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
the	DT	the
fastest	JJS	fast
marathoner	NN	<unknown>
in	IN	in
the	DT	the
world	NN	world
,	,	,
just	RB	just
your	PP$	your
own	JJ	own
impossibilities	NNS	impossibility
,	,	,
to	TO	to
accomplish	VB	accomplish
those	DT	those
,	,	,
and	CC	and
it	PP	it
starts	VBZ	start
with	IN	with
little	JJ	little
bitty	JJ	bitty
steps	NNS	step
.	SENT	.
And	CC	and
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
do	VB	do
this	DT	this
is	VBZ	be
to	TO	to
surround	VB	surround
yourself	PP	yourself
with	IN	with
passionate	JJ	passionate
people	NNS	people
.	SENT	.
The	DT	the
fastest	JJS	fast
things	NNS	thing
to	TO	to
do	VB	do
things	NNS	thing
you	PP	you
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
can	MD	can
be	VB	be
done	VBN	do
is	VBZ	be
to	TO	to
surround	VB	surround
yourself	PP	yourself
with	IN	with
people	NNS	people
already	RB	already
doing	VBG	do
them	PP	them
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
quote	NN	quote
by	IN	by
Jim	NP	Jim
Rohn	NP	Rohn
and	CC	and
it	PP	it
says	VBZ	say
.	SENT	.
"	``	"
You	PP	you
are	VBP	be
the	DT	the
average	NN	average
of	IN	of
the	DT	the
five	CD	five
people	NNS	people
you	PP	you
spend	VBP	spend
the	DT	the
most	JJS	most
time	NN	time
with	IN	with
.	SENT	.
"	``	"
And	CC	and
there	EX	there
is	VBZ	be
no	DT	no
bigger	JJR	big
lifehack	NN	<unknown>
in	IN	in
the	DT	the
history	NN	history
of	IN	of
the	DT	the
world	NN	world
from	IN	from
getting	VBG	get
where	WRB	where
you	PP	you
are	VBP	be
today	RB	today
to	TO	to
where	WRB	where
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
than	IN	than
the	DT	the
people	NNS	people
you	PP	you
choose	VBP	choose
to	TO	to
put	VB	put
in	IN	in
your	PP$	your
corner	NN	corner
.	SENT	.
They	PP	they
change	VBP	change
everything	NN	everything
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
proven	JJ	proven
fact	NN	fact
.	SENT	.
In	IN	in
1898	CD	@card@
,	,	,
Norman	NP	Norman
Triplett	NP	Triplett
did	VBD	do
this	DT	this
study	NN	study
with	IN	with
a	DT	a
bunch	NN	bunch
of	IN	of
cyclists	NNS	cyclist
,	,	,
and	CC	and
he	PP	he
would	MD	would
measure	VB	measure
their	PP$	their
times	NNS	time
around	IN	around
the	DT	the
track	NN	track
in	IN	in
a	DT	a
group	NN	group
,	,	,
and	CC	and
also	RB	also
individually	RB	individually
.	SENT	.
And	CC	and
he	PP	he
found	VBD	find
that	IN	that
every	DT	every
time	NN	time
the	DT	the
cyclists	NNS	cyclist
in	IN	in
the	DT	the
group	NN	group
would	MD	would
cycle	VB	cycle
faster	RBR	faster
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
repeated	VBN	repeat
in	IN	in
all	DT	all
kinds	NNS	kind
of	IN	of
walks	NNS	walk
of	IN	of
life	NN	life
since	IN	since
then	RB	then
,	,	,
and	CC	and
it	PP	it
proves	VBZ	prove
the	DT	the
same	JJ	same
thing	NN	thing
over	IN	over
again	RB	again
,	,	,
that	IN	that
the	DT	the
people	NNS	people
around	IN	around
you	PP	you
matter	VBP	matter
,	,	,
and	CC	and
environment	NN	environment
is	VBZ	be
everything	NN	everything
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
on	IN	on
you	PP	you
to	TO	to
control	VB	control
it	PP	it
,	,	,
because	IN	because
it	PP	it
can	MD	can
go	VB	go
both	DT	both
ways	NNS	way
.	SENT	.
With	IN	with
80	CD	@card@
percent	NN	percent
of	IN	of
people	NNS	people
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
like	IN	like
the	DT	the
work	NN	work
they	PP	they
do	VBP	do
,	,	,
that	WDT	that
means	VBZ	mean
most	JJS	most
people	NNS	people
around	IN	around
us	PP	us
,	,	,
not	RB	not
in	IN	in
this	DT	this
room	NN	room
,	,	,
but	CC	but
everywhere	RB	everywhere
else	RB	else
,	,	,
are	VBP	be
encouraging	VBG	encourage
complacency	NN	complacency
and	CC	and
keeping	VBG	keep
us	PP	us
from	IN	from
pursuing	VBG	pursue
the	DT	the
things	NNS	thing
that	WDT	that
matter	VBP	matter
to	TO	to
us	PP	us
so	IN	so
we	PP	we
have	VBP	have
to	TO	to
manage	VB	manage
those	DT	those
surroundings	NNS	surroundings
.	SENT	.
I	PP	I
found	VBD	find
myself	PP	myself
in	IN	in
this	DT	this
situation	NN	situation
—	:	-
personal	JJ	personal
example	NN	example
,	,	,
a	DT	a
couple	NN	couple
years	NNS	year
ago	RB	ago
.	SENT	.
Has	VBZ	have
anyone	NN	anyone
ever	RB	ever
had	VBD	have
a	DT	a
hobby	NN	hobby
or	CC	or
a	DT	a
passion	NN	passion
they	PP	they
poured	VBD	pour
their	PP$	their
heart	NN	heart
and	CC	and
soul	NN	soul
into	IN	into
,	,	,
unbelievable	JJ	unbelievable
amount	NN	amount
of	IN	of
time	NN	time
,	,	,
and	CC	and
they	PP	they
so	RB	so
badly	RB	badly
want	VBP	want
to	TO	to
call	VB	call
it	PP	it
a	DT	a
business	NN	business
,	,	,
but	CC	but
no	DT	no
one	CD	one
'	POS	'
s	JJ	<unknown>
paying	VBG	pay
attention	NN	attention
and	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
make	VB	make
a	DT	a
dime	NN	dime
?	SENT	?
OK	UH	OK
,	,	,
I	PP	I
was	VBD	be
there	RB	there
for	IN	for
four	CD	four
years	NNS	year
trying	VBG	try
to	TO	to
build	VB	build
this	DT	this
Live	VBP	live
Your	PP$	your
Legend	NP	Legend
movement	NN	movement
to	TO	to
help	VB	help
people	NNS	people
do	VBP	do
work	VB	work
that	IN	that
they	PP	they
genuinely	RB	genuinely
cared	VBD	care
about	RB	about
and	CC	and
that	IN	that
inspired	VBN	inspire
them	PP	them
,	,	,
and	CC	and
I	PP	I
was	VBD	be
doing	VBG	do
all	DT	all
I	PP	I
could	MD	could
,	,	,
and	CC	and
there	EX	there
were	VBD	be
only	RB	only
three	CD	three
people	NNS	people
paying	VBG	pay
attention	NN	attention
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
all	DT	all
right	NN	right
there	RB	there
:	:	:
my	PP$	my
mother	NN	mother
,	,	,
father	NN	father
and	CC	and
my	PP$	my
wife	NN	wife
,	,	,
Chelsea	NP	Chelsea
.	SENT	.
Thank	VB	thank
you	PP	you
guys	NNS	guy
for	IN	for
the	DT	the
support	NN	support
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
how	WRB	how
badly	RB	badly
I	PP	I
wanted	VBD	want
it	PP	it
,	,	,
it	PP	it
grew	VBD	grow
at	IN	at
zero	CD	zero
percent	NN	percent
for	IN	for
four	CD	four
years	NNS	year
,	,	,
and	CC	and
I	PP	I
was	VBD	be
about	RB	about
to	TO	to
shut	VB	shut
it	PP	it
down	RP	down
,	,	,
and	CC	and
right	RB	right
about	RB	about
then	RB	then
,	,	,
I	PP	I
moved	VBD	move
to	TO	to
San	NP	San
Francisco	NP	Francisco
and	CC	and
started	VBD	start
to	TO	to
meet	VB	meet
some	DT	some
pretty	JJ	pretty
interesting	JJ	interesting
people	NNS	people
who	WP	who
had	VBD	have
these	DT	these
crazy	JJ	crazy
lifestyles	NNS	lifestyle
of	IN	of
adventure	NN	adventure
,	,	,
of	IN	of
businesses	NNS	business
and	CC	and
websites	NNS	website
and	CC	and
blogs	NNS	<unknown>
that	WDT	that
surrounded	VBD	surround
their	PP$	their
passions	NNS	passion
and	CC	and
helped	VBN	help
people	NNS	people
in	IN	in
a	DT	a
meaningful	JJ	meaningful
way	NN	way
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
my	PP$	my
friends	NNS	friend
,	,	,
now	RB	now
,	,	,
he	PP	he
has	VBZ	have
a	DT	a
family	NN	family
of	IN	of
eight	CD	eight
,	,	,
and	CC	and
he	PP	he
supports	VBZ	support
his	PP$	his
whole	JJ	whole
family	NN	family
with	IN	with
a	DT	a
blog	NN	<unknown>
that	IN	that
he	PP	he
writes	VBZ	write
for	IN	for
twice	RB	twice
a	DT	a
week	NN	week
.	SENT	.
They	PP	they
just	RB	just
came	VBD	come
back	RB	back
from	IN	from
a	DT	a
month	NN	month
in	IN	in
Europe	NP	Europe
,	,	,
all	DT	all
of	IN	of
them	PP	them
together	RB	together
.	SENT	.
This	DT	this
blew	VBD	blow
my	PP$	my
mind	NN	mind
.	SENT	.
How	WRB	how
does	VBZ	do
this	DT	this
even	RB	even
exist	VBP	exist
?	SENT	?
And	CC	and
I	PP	I
got	VBD	get
unbelievably	RB	unbelievably
inspired	VBN	inspire
by	IN	by
seeing	VBG	see
this	DT	this
,	,	,
and	CC	and
instead	RB	instead
of	IN	of
shutting	VBG	shut
it	PP	it
down	RP	down
,	,	,
I	PP	I
decided	VBD	decide
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
take	VBP	take
it	PP	it
seriously	RB	seriously
.	SENT	.
And	CC	and
I	PP	I
did	VBD	do
everything	NN	everything
I	PP	I
could	MD	could
to	TO	to
spend	VB	spend
my	PP$	my
time	NN	time
,	,	,
every	DT	every
waking	VBG	wake
hour	NN	hour
possible	JJ	possible
trying	VBG	try
to	TO	to
hound	VB	hound
these	DT	these
guys	NNS	guy
,	,	,
hanging	VBG	hang
out	RP	out
and	CC	and
having	VBG	have
beers	NNS	beer
and	CC	and
workouts	NNS	workout
,	,	,
whatever	WDT	whatever
it	PP	it
was	VBD	be
.	SENT	.
And	CC	and
after	IN	after
four	CD	four
years	NNS	year
of	IN	of
zero	CD	zero
growth	NN	growth
,	,	,
within	IN	within
six	CD	six
months	NNS	month
of	IN	of
hanging	VBG	hang
around	RP	around
these	DT	these
people	NNS	people
,	,	,
the	DT	the
community	NN	community
at	IN	at
