Hi	UH	hi
because	IN	because
the	DT	the
thing	NN	thing
that	IN	that
we	PP	we
never	RB	never
say	VBP	say
on	IN	on
camera	NN	camera
,	,	,
that	WDT	that
I	PP	I
have	VBP	have
never	RB	never
said	VBN	say
on	IN	on
camera	NN	camera
,	,	,
is	VBZ	be
,	,	,
"	``	"
I	PP	I
am	VBP	be
insecure	JJ	insecure
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
m	NN	m
insecure	JJ	insecure
because	IN	because
I	PP	I
have	VBP	have
to	TO	to
think	VB	think
about	RB	about
what	WP	what
I	PP	I
look	VBP	look
like	IN	like
every	DT	every
day	NN	day
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
ever	RB	ever
are	VBP	be
wondering	VBG	wonder
,	,	,
"	``	"
If	IN	if
I	PP	I
have	VBP	have
thinner	JJR	thin
thighs	NNS	thigh
and	CC	and
shinier	JJR	shiny
hair	NN	hair
,	,	,
will	MD	will
I	PP	I
be	VB	be
happier	JJR	happy
?	SENT	?
"	``	"
you	PP	you
just	RB	just
need	VBP	need
to	TO	to
meet	VB	meet
a	DT	a
group	NN	group
of	IN	of
models	NNS	model
,	,	,
because	IN	because
they	PP	they
have	VBP	have
the	DT	the
thinnest	JJS	thin
thighs	NNS	thigh
,	,	,
the	DT	the
shiniest	JJS	shiny
hair	NN	hair
and	CC	and
the	DT	the
coolest	JJS	cool
clothes	NNS	clothes
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
the	DT	the
most	RBS	most
physically	RB	physically
insecure	JJ	insecure
women	NNS	woman
probably	RB	probably
on	IN	on
the	DT	the
planet	NN	planet
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
writing	VBG	write
this	DT	this
talk	NN	talk
,	,	,
I	PP	I
found	VBD	find
it	PP	it
very	RB	very
difficult	JJ	difficult
to	TO	to
strike	VB	strike
an	DT	an
honest	JJ	honest
balance	NN	balance
,	,	,
because	IN	because
on	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
I	PP	I
felt	VBD	feel
very	RB	very
uncomfortable	JJ	uncomfortable
to	TO	to
come	VB	come
out	RP	out
here	RB	here
and	CC	and
say	VB	say
,	,	,
"	``	"
Look	VB	look
I	PP	I
'	POS	'
ve	NN	ve
received	VBD	receive
all	PDT	all
these	DT	these
benefits	NNS	benefit
from	IN	from
a	DT	a
deck	NN	deck
stacked	VBN	stack
in	IN	in
my	PP$	my
favor	NN	favor
,	,	,
"	``	"
and	CC	and
it	PP	it
also	RB	also
felt	VBD	feel
really	RB	really
uncomfortable	JJ	uncomfortable
to	TO	to
follow	VB	follow
that	IN	that
up	RB	up
with	IN	with
,	,	,
"	``	"
and	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
always	RB	always
make	VB	make
me	PP	me
happy	JJ	happy
.	SENT	.
"	''	"
But	CC	but
mostly	RB	mostly
it	PP	it
was	VBD	be
difficult	JJ	difficult
to	TO	to
unpack	VB	unpack
a	DT	a
legacy	NN	legacy
of	IN	of
gender	NN	gender
and	CC	and
racial	JJ	racial
oppression	NN	oppression
when	WRB	when
I	PP	I
am	VBP	be
one	CD	one
of	IN	of
the	DT	the
biggest	JJS	big
beneficiaries	NNS	beneficiary
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
m	NN	m
also	RB	also
happy	JJ	happy
and	CC	and
honored	VBN	honor
to	TO	to
be	VB	be
up	RB	up
here	RB	here
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
it	PP	it
'	POS	'
s	NN	S
great	JJ	great
that	IN	that
I	PP	I
got	VBD	get
to	TO	to
come	VB	come
before	IN	before
10	CD	@card@
or	CC	or
20	CD	@card@
or	CC	or
30	CD	@card@
years	NNS	year
had	VBD	have
passed	VBN	pass
and	CC	and
I	PP	I
'	POS	'
d	NN	d
had	VBD	have
more	JJR	more
agency	NN	agency
in	IN	in
my	PP$	my
career	NN	career
,	,	,
because	IN	because
maybe	RB	maybe
then	RB	then
I	NP	I
wouldn	NP	<unknown>
'	POS	'
t	NN	t
tell	VB	tell
the	DT	the
story	NN	story
of	IN	of
how	WRB	how
I	PP	I
got	VBD	get
my	PP$	my
first	JJ	first
job	NN	job
,	,	,
or	CC	or
maybe	RB	maybe
I	NP	I
wouldn	NP	<unknown>
'	POS	'
t	NN	t
tell	VB	tell
the	DT	the
story	NN	story
of	IN	of
how	WRB	how
I	PP	I
paid	VBD	pay
for	IN	for
college	NN	college
,	,	,
which	WDT	which
seems	VBZ	seem
so	RB	so
important	JJ	important
right	RB	right
now	RB	now
.	SENT	.
If	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
takeaway	NN	<unknown>
to	TO	to
this	DT	this
talk	NN	talk
,	,	,
I	PP	I
hope	VBP	hope
it	PP	it
'	''	'
s	NN	S
that	IN	that
we	PP	we
all	RB	all
feel	VBP	feel
more	RBR	more
comfortable	JJ	comfortable
acknowledging	VBG	acknowledge
the	DT	the
power	NN	power
of	IN	of
image	NN	image
in	IN	in
our	PP$	our
perceived	VBN	perceive
successes	NNS	success
and	CC	and
our	PP$	our
perceived	VBN	perceive
failures	NNS	failure
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
