Chris	NP	Chris
man	NN	man
who	WP	who
'	POS	'
s	NN	S
transformed	VBD	transform
technology	NN	technology
not	RB	not
just	RB	just
once	RB	once
but	CC	but
twice	RB	twice
,	,	,
and	CC	and
we	PP	we
have	VBP	have
to	TO	to
try	VB	try
and	CC	and
understand	VB	understand
why	WRB	why
it	PP	it
is	VBZ	be
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
given	VBN	give
us	PP	us
some	DT	some
clues	NNS	clue
,	,	,
but	RB	but
.	SENT	.
.	SENT	.
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
picture	NN	picture
of	IN	of
you	PP	you
as	IN	as
a	DT	a
kid	NN	kid
,	,	,
with	IN	with
a	DT	a
Rubik	NP	Rubik
'	POS	'
s	NN	S
Cube	NN	cube
.	SENT	.
You	PP	you
mentioned	VBD	mention
that	IN	that
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
programming	VBG	programme
since	IN	since
you	PP	you
were	VBD	be
like	IN	like
10	CD	@card@
or	CC	or
11	CD	@card@
,	,	,
half	PDT	half
your	PP$	your
life	NN	life
.	SENT	.
Were	VBD	be
you	PP	you
this	DT	this
sort	NN	sort
of	IN	of
computer	NN	computer
genius	NN	genius
,	,	,
you	PP	you
know	VBP	know
,	,	,
��bernerd	NN	<unknown>
,	,	,
were	VBD	be
you	PP	you
the	DT	the
star	NN	star
at	IN	at
school	NN	school
who	WP	who
could	MD	could
do	VB	do
everything	NN	everything
?	SENT	?
What	WP	what
were	VBD	be
you	PP	you
like	IN	like
as	IN	as
a	DT	a
kid	NN	kid
?	SENT	?
LT	NN	LT
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
think	VBP	think
I	PP	I
was	VBD	be
the	DT	the
prototypical	JJ	prototypical
nerd	NN	nerd
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
was	VBD	be
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
was	VBD	be
not	RB	not
a	DT	a
people	NNS	people
person	NN	person
back	RB	back
then	RB	then
.	SENT	.
That	IN	that
'	''	'
s	VBG	<unknown>
my	PP$	my
younger	JJR	young
brother	NN	brother
.	SENT	.
I	PP	I
was	VBD	be
clearly	RB	clearly
more	RBR	more
interested	JJ	interested
in	IN	in
the	DT	the
Rubik	NP	Rubik
'	POS	'
s	JJ	<unknown>
Cube	NN	cube
than	IN	than
my	PP$	my
younger	JJR	young
brother	NN	brother
.	SENT	.
My	PP$	my
younger	JJR	young
sister	NN	sister
,	,	,
who	WP	who
'	POS	'
s	NN	S
not	RB	not
in	IN	in
the	DT	the
picture	NN	picture
,	,	,
when	WRB	when
we	PP	we
had	VBD	have
family	NN	family
meetings	NNS	meeting
—	:	-
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
huge	JJ	huge
family	NN	family
,	,	,
but	CC	but
I	PP	I
have	VBP	have
,	,	,
like	VB	like
,	,	,
a	DT	a
couple	NN	couple
of	IN	of
cousins	NNS	cousin
—	:	-
she	PP	she
would	MD	would
prep	NN	prep
me	PP	me
beforehand	RB	beforehand
.	SENT	.
Like	IN	like
,	,	,
before	IN	before
I	PP	I
stepped	VBD	step
into	IN	into
the	DT	the
room	NN	room
she	PP	she
would	MD	would
say	VB	say
,	,	,
"	``	"
OK	UH	OK
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
so-and-so	NN	so-and-so
.	SENT	.
.	SENT	.
.	SENT	.
"	``	"
Because	IN	because
I	PP	I
was	VBD	be
not	RB	not
—	:	-
I	PP	I
was	VBD	be
a	DT	a
geek	NN	geek
.	SENT	.
I	PP	I
was	VBD	be
into	IN	into
computers	NNS	computer
,	,	,
I	PP	I
was	VBD	be
into	IN	into
math	NN	math
,	,	,
I	PP	I
was	VBD	be
into	IN	into
physics	NNS	physic
.	SENT	.
I	PP	I
was	VBD	be
good	JJ	good
at	IN	at
that	DT	that
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
I	PP	I
was	VBD	be
particularly	RB	particularly
exceptional	JJ	exceptional
.	SENT	.
Apparently	RB	apparently
,	,	,
my	PP$	my
sister	NN	sister
said	VBD	say
that	IN	that
my	PP$	my
biggest	JJS	big
exceptional	JJ	exceptional
quality	NN	quality
was	VBD	be
that	IN	that
I	PP	I
would	MD	would
not	RB	not
let	VB	let
go	VB	go
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
,	,	,
so	RB	so
let	VBD	let
'	''	'
s	NNS	<unknown>
go	VBP	go
there	RB	there
,	,	,
because	IN	because
that	DT	that
'	''	'
s	NNS	<unknown>
interesting	JJ	interesting
.	SENT	.
You	PP	you
would	MD	would
not	RB	not
let	VB	let
go	VB	go
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
about	IN	about
being	VBG	be
a	DT	a
geek	NN	geek
and	CC	and
being	VBG	be
smart	JJ	smart
,	,	,
that	WDT	that
'	POS	'
s	NN	S
about	IN	about
being	VBG	be
.	SENT	.
.	SENT	.
.	SENT	.
stubborn	JJ	stubborn
?	SENT	?
LT	NP	Lt
:	:	:
That	WDT	that
'	POS	'
s	NN	S
about	IN	about
being	VBG	be
stubborn	JJ	stubborn
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
about	RB	about
,	,	,
like	VB	like
,	,	,
just	RB	just
starting	VBG	start
something	NN	something
and	CC	and
not	RB	not
saying	VBG	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
I	PP	I
'	POS	'
m	NN	m
done	VBN	do
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
do	VBP	do
something	NN	something
else	RB	else
—	:	-
Look	VB	look
:	:	:
shiny	JJ	shiny
!	SENT	!
"	``	"
And	CC	and
I	PP	I
notice	VBP	notice
that	IN	that
in	IN	in
many	JJ	many
other	JJ	other
parts	NNS	part
in	IN	in
my	PP$	my
life	NN	life
,	,	,
too	RB	too
.	SENT	.
I	PP	I
lived	VBD	live
in	IN	in
Silicon	NP	Silicon
Valley	NP	Valley
for	IN	for
seven	CD	seven
years	NNS	year
.	SENT	.
And	CC	and
I	PP	I
worked	VBD	work
for	IN	for
the	DT	the
same	JJ	same
company	NN	company
,	,	,
in	IN	in
Silicon	NP	Silicon
Valley	NP	Valley
,	,	,
for	IN	for
the	DT	the
whole	JJ	whole
time	NN	time
.	SENT	.
That	DT	that
is	VBZ	be
unheard	JJ	unheard
of	IN	of
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
how	WRB	how
Silicon	NP	Silicon
Valley	NP	Valley
works	VBZ	work
.	SENT	.
The	DT	the
whole	JJ	whole
point	NN	point
of	IN	of
Silicon	NP	Silicon
Valley	NP	Valley
is	VBZ	be
that	IN	that
people	NNS	people
jump	VBP	jump
between	IN	between
jobs	NNS	job
to	TO	to
kind	NN	kind
of	IN	of
mix	NN	mix
up	IN	up
the	DT	the
pot	NN	pot
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
the	DT	the
kind	NN	kind
of	IN	of
person	NN	person
I	PP	I
am	VBP	be
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
during	IN	during
the	DT	the
actual	JJ	actual
development	NN	development
of	IN	of
Linux	NP	Linux
itself	PP	itself
,	,	,
that	DT	that
stubbornness	NN	stubbornness
sometimes	RB	sometimes
brought	VBD	bring
you	PP	you
in	IN	in
conflict	NN	conflict
with	IN	with
other	JJ	other
people	NNS	people
.	SENT	.
Talk	VB	talk
about	RB	about
that	IN	that
a	DT	a
bit	NN	bit
.	SENT	.
Was	VBD	be
that	IN	that
essential	JJ	essential
to	TO	to
sort	VB	sort
of	IN	of
maintain	VB	maintain
the	DT	the
quality	NN	quality
of	IN	of
what	WP	what
was	VBD	be
being	VBG	be
built	VBN	build
?	SENT	?
How	WRB	how
would	MD	would
you	PP	you
describe	VB	describe
what	WP	what
happened	VBN	happen
?	SENT	?
LT	NN	LT
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
essential	JJ	essential
.	SENT	.
Going	VBG	go
back	RB	back
to	TO	to
the	DT	the
"	``	"
I	NP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
people	NNS	people
person	NN	person
,	,	,
"	``	"
—	:	-
sometimes	RB	sometimes
I	NP	I
'	POS	'
m	NN	m
also	RB	also
.	SENT	.
.	SENT	.
.	SENT	.
shall	MD	shall
we	PP	we
say	VB	say
,	,	,
"	``	"
myopic	JJ	myopic
"	''	"
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
other	JJ	other
people	NNS	people
'	POS	'
s	NN	S
feelings	NNS	feeling
,	,	,
and	CC	and
that	WDT	that
sometimes	RB	sometimes
makes	VBZ	make
you	PP	you
say	VBP	say
things	NNS	thing
that	WDT	that
hurt	VBP	hurt
other	JJ	other
people	NNS	people
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
not	RB	not
proud	JJ	proud
of	IN	of
that	DT	that
.	SENT	.
But	CC	but
,	,	,
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
it	PP	it
'	POS	'
s	NN	S
—	:	-
I	PP	I
get	VBP	get
people	NNS	people
who	WP	who
tell	VBP	tell
me	PP	me
that	IN	that
I	PP	I
should	MD	should
be	VB	be
nice	JJ	nice
.	SENT	.
And	CC	and
then	RB	then
when	WRB	when
I	PP	I
try	VBP	try
to	TO	to
explain	VB	explain
to	TO	to
them	PP	them
that	IN	that
maybe	RB	maybe
you	PP	you
'	POS	'
re	NN	re
nice	JJ	nice
,	,	,
maybe	RB	maybe
you	PP	you
should	MD	should
be	VB	be
more	RBR	more
aggressive	JJ	aggressive
,	,	,
they	PP	they
see	VBP	see
that	IN	that
as	IN	as
me	PP	me
being	VBG	be
not	RB	not
nice	JJ	nice
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
say	VB	say
is	VBZ	be
we	PP	we
are	VBP	be
different	JJ	different
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
people	NNS	people
person	NN	person
;	:	;
it	PP	it
'	POS	'
s	NN	S
not	RB	not
something	NN	something
I	PP	I
'	POS	'
m	NN	m
particularly	RB	particularly
proud	JJ	proud
of	IN	of
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	JJ	<unknown>
part	NN	part
of	IN	of
me	PP	me
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
I	PP	I
really	RB	really
like	VBP	like
about	RB	about
open	VB	open
source	NN	source
is	VBZ	be
it	PP	it
really	RB	really
allows	VBZ	allow
different	JJ	different
people	NNS	people
to	TO	to
work	VB	work
together	RB	together
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
like	VB	like
each	DT	each
other	JJ	other
—	:	-
and	CC	and
sometimes	RB	sometimes
we	PP	we
really	RB	really
don	VBP	don
'	POS	'
t	NN	t
like	IN	like
each	DT	each
other	JJ	other
.	SENT	.
Really	RB	really
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
there	EX	there
are	VBP	be
very	RB	very
,	,	,
very	RB	very
heated	VBN	heat
arguments	NNS	argument
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
,	,	,
actually	RB	actually
,	,	,
you	PP	you
can	MD	can
find	VB	find
things	NNS	thing
that	RB	that
—	:	-
you	PP	you
don	VBP	don
'	''	'
t	NN	t
even	RB	even
agree	VBP	agree
to	TO	to
disagree	VB	disagree
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
that	IN	that
you	PP	you
'	POS	'
re	NN	re
interested	JJ	interested
in	IN	in
really	RB	really
different	JJ	different
things	NNS	thing
.	SENT	.
And	CC	and
coming	VBG	come
back	RB	back
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
I	PP	I
said	VBD	say
earlier	RBR	earlier
that	IN	that
I	PP	I
was	VBD	be
afraid	JJ	afraid
of	IN	of
commercial	JJ	commercial
people	NNS	people
taking	VBG	take
advantage	NN	advantage
of	IN	of
your	PP$	your
work	NN	work
,	,	,
it	PP	it
turned	VBD	turn
out	RP	out
,	,	,
and	CC	and
very	RB	very
quickly	RB	quickly
turned	VBN	turn
out	RP	out
,	,	,
that	IN	that
those	DT	those
commercial	JJ	commercial
people	NNS	people
were	VBD	be
lovely	JJ	lovely
,	,	,
lovely	JJ	lovely
people	NNS	people
.	SENT	.
And	CC	and
they	PP	they
did	VBD	do
all	PDT	all
the	DT	the
things	NNS	thing
that	IN	that
I	PP	I
was	VBD	be
not	RB	not
at	IN	at
all	DT	all
interested	JJ	interested
in	IN	in
doing	VBG	do
,	,	,
and	CC	and
they	PP	they
had	VBD	have
completely	RB	completely
different	JJ	different
goals	NNS	goal
.	SENT	.
And	CC	and
they	PP	they
used	VBD	use
open	JJ	open
source	NN	source
in	IN	in
ways	NNS	way
that	IN	that
I	PP	I
just	RB	just
did	VBD	do
not	RB	not
want	VB	want
to	TO	to
go	VB	go
.	SENT	.
But	CC	but
because	IN	because
it	PP	it
was	VBD	be
open	JJ	open
source	NN	source
they	PP	they
could	MD	could
do	VB	do
it	PP	it
,	,	,
and	CC	and
it	PP	it
actually	RB	actually
works	VBZ	work
really	RB	really
beautifully	RB	beautifully
together	RB	together
.	SENT	.
And	CC	and
I	PP	I
actually	RB	actually
think	VBP	think
it	PP	it
works	VBZ	work
the	DT	the
same	JJ	same
way	NN	way
.	SENT	.
You	PP	you
need	VBP	need
to	TO	to
have	VB	have
the	DT	the
people-people	NN	<unknown>
,	,	,
the	DT	the
communicators	NNS	communicator
,	,	,
the	DT	the
warm	JJ	warm
and	CC	and
friendly	JJ	friendly
people	NNS	people
who	WP	who
like	VBP	like
—	:	-
really	RB	really
want	VBP	want
to	TO	to
hug	VB	hug
you	PP	you
and	CC	and
get	VB	get
you	PP	you
into	IN	into
the	DT	the
community	NN	community
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
everybody	NN	everybody
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
me	PP	me
.	SENT	.
I	PP	I
care	VBP	care
about	IN	about
the	DT	the
technology	NN	technology
.	SENT	.
There	EX	there
are	VBP	be
people	NNS	people
who	WP	who
care	VBP	care
about	IN	about
the	DT	the
UI	NP	UI
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
do	VBP	do
UI	NP	UI
to	TO	to
save	VB	save
my	PP$	my
life	NN	life
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
if	IN	if
I	PP	I
was	VBD	be
stranded	VBN	strand
on	IN	on
an	DT	an
island	NN	island
and	CC	and
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
get	VB	get
off	RP	off
that	DT	that
island	NN	island
was	VBD	be
the	DT	the
make	VB	make
a	DT	a
pretty	JJ	pretty
UI	NP	UI
,	,	,
I	NP	I
'	POS	'
d	NN	d
die	NN	die
there	RB	there
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	JJ	<unknown>
different	JJ	different
kinds	NNS	kind
of	IN	of
people	NNS	people
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
not	RB	not
making	VBG	make
excuses	NNS	excuse
,	,	,
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
explain	VB	explain
.	SENT	.
CA	MD	ca
:	:	:
Now	RB	now
,	,	,
when	WRB	when
we	PP	we
talked	VBD	talk
last	JJ	last
week	NN	week
,	,	,
you	PP	you
talked	VBD	talk
about	IN	about
some	DT	some
other	JJ	other
trait	NN	trait
that	IN	that
you	PP	you
have	VBP	have
,	,	,
which	WDT	which
I	PP	I
found	VBD	find
really	RB	really
interesting	JJ	interesting
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
this	DT	this
idea	NN	idea
called	VBD	call
taste	NN	taste
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
just	RB	just
got	VBD	get
a	DT	a
couple	NN	couple
of	IN	of
images	NNS	image
here	RB	here
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
not	RB	not
particularly	RB	particularly
good	JJ	good
taste	NN	taste
in	IN	in
code	NN	code
,	,	,
and	CC	and
this	DT	this
one	CD	one
is	VBZ	be
better	JJR	good
taste	NN	taste
,	,	,
which	WDT	which
one	PP	one
can	MD	can
immediately	RB	immediately
see	VB	see
.	SENT	.
What	WP	what
is	VBZ	be
the	DT	the
difference	NN	difference
between	IN	between
these	DT	these
two	CD	two
?	SENT	?
LT	NN	LT
:	:	:
So	RB	so
this	DT	this
is	VBZ	be
—	:	-
How	WRB	how
many	JJ	many
people	NNS	people
here	RB	here
actually	RB	actually
have	VBP	have
coded	VBN	code
?	SENT	?
CA	MD	ca
:	:	:
Oh	UH	oh
my	PP$	my
goodness	NN	goodness
.	SENT	.
LT	NN	LT
:	:	:
So	RB	so
I	PP	I
guarantee	VBP	guarantee
you	PP	you
,	,	,
everybody	NN	everybody
who	WP	who
raised	VBD	raise
their	PP$	their
hand	NN	hand
,	,	,
they	PP	they
have	VBP	have
done	VBN	do
what	WP	what
'	POS	'
s	NN	S
called	VBD	call
a	DT	a
singly-linked	JJ	<unknown>
list	NN	list
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
taught	VBD	teach
—	:	-
This	DT	this
,	,	,
the	DT	the
first	JJ	first
not	RB	not
very	RB	very
good	JJ	good
taste	NN	taste
approach	NN	approach
,	,	,
is	VBZ	be
basically	RB	basically
how	WRB	how
it	PP	it
'	POS	'
s	NN	S
taught	VBD	teach
to	TO	to
be	VB	be
done	VBN	do
when	WRB	when
you	PP	you
start	VBP	start
out	RP	out
coding	VBG	code
.	SENT	.
And	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
understand	VB	understand
the	DT	the
code	NN	code
.	SENT	.
The	DT	the
most	RBS	most
interesting	JJ	interesting
part	NN	part
to	TO	to
me	PP	me
is	VBZ	be
the	DT	the
last	JJ	last
if	IN	if
statement	NN	statement
.	SENT	.
Because	IN	because
what	WP	what
happens	VBZ	happen
in	IN	in
a	DT	a
singly-linked	JJ	<unknown>
list	NN	list
—	:	-
this	DT	this
is	VBZ	be
trying	VBG	try
to	TO	to
remove	VB	remove
an	DT	an
existing	JJ	existing
entry	NN	entry
from	IN	from
a	DT	a
list	NN	list
—	:	-
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
difference	NN	difference
between	IN	between
if	IN	if
it	PP	it
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
entry	NN	entry
or	CC	or
whether	IN	whether
it	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
entry	NN	entry
in	IN	in
the	DT	the
middle	NN	middle
.	SENT	.
Because	IN	because
if	IN	if
it	PP	it
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
entry	NN	entry
,	,	,
you	PP	you
have	VBP	have
to	TO	to
change	VB	change
the	DT	the
pointer	NN	pointer
to	TO	to
the	DT	the
first	JJ	first
entry	NN	entry
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
middle	NN	middle
,	,	,
you	PP	you
have	VBP	have
to	TO	to
change	VB	change
the	DT	the
pointer	NN	pointer
of	IN	of
a	DT	a
previous	JJ	previous
entry	NN	entry
.	SENT	.
So	IN	so
they	PP	they
'	''	'
re	IN	re
two	CD	two
completely	RB	completely
different	JJ	different
cases	NNS	case
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
better	RBR	well
.	SENT	.
LT	NP	Lt
:	:	:
And	CC	and
this	DT	this
is	VBZ	be
better	JJR	good
.	SENT	.
It	PP	it
does	VBZ	do
not	RB	not
have	VB	have
the	DT	the
if	IN	if
statement	NN	statement
.	SENT	.
And	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
matter	NN	matter
—	:	-
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
you	PP	you
understand	VB	understand
why	WRB	why
it	PP	it
doesn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
the	DT	the
if	IN	if
statement	NN	statement
,	,	,
but	CC	but
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
understand	VB	understand
that	IN	that
sometimes	RB	sometimes
you	PP	you
can	MD	can
see	VB	see
a	DT	a
problem	NN	problem
in	IN	in
a	DT	a
different	JJ	different
way	NN	way
and	CC	and
rewrite	VB	rewrite
it	PP	it
so	RB	so
that	IN	that
a	DT	a
special	JJ	special
case	NN	case
goes	VBZ	go
away	RB	away
and	CC	and
becomes	VBZ	become
the	DT	the
normal	JJ	normal
case	NN	case
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	JJ	<unknown>
good	JJ	good
code	NN	code
.	SENT	.
But	CC	but
this	DT	this
is	VBZ	be
simple	JJ	simple
code	NN	code
.	SENT	.
This	DT	this
is	VBZ	be
CS	NP	CS
101	CD	@card@
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
important	JJ	important
—	:	-
although	IN	although
,	,	,
details	NNS	detail
are	VBP	be
important	JJ	important
.	SENT	.
To	TO	to
me	PP	me
,	,	,
the	DT	the
sign	NN	sign
of	IN	of
people	NNS	people
I	PP	I
really	RB	really
want	VBP	want
to	TO	to
work	VB	work
with	IN	with
is	VBZ	be
that	IN	that
they	PP	they
have	VBP	have
good	JJ	good
taste	NN	taste
,	,	,
which	WDT	which
is	VBZ	be
how	WRB	how
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
sent	VBD	send
you	PP	you
this	DT	this
stupid	JJ	stupid
example	NN	example
that	WDT	that
is	VBZ	be
not	RB	not
relevant	JJ	relevant
because	IN	because
it	PP	it
'	POS	'
s	NN	S
too	RB	too
small	JJ	small
.	SENT	.
Good	JJ	good
taste	NN	taste
is	VBZ	be
much	RB	much
bigger	JJR	big
than	IN	than
this	DT	this
.	SENT	.
Good	JJ	good
taste	NN	taste
is	VBZ	be
about	RB	about
really	RB	really
seeing	VBG	see
the	DT	the
big	JJ	big
patterns	NNS	pattern
and	CC	and
kind	NN	kind
of	IN	of
instinctively	RB	instinctively
knowing	VBG	know
what	WP	what
'	POS	'
s	NN	S
the	DT	the
right	JJ	right
way	NN	way
to	TO	to
do	VB	do
things	NNS	thing
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
,	,	,
so	IN	so
we	PP	we
'	POS	'
re	NN	re
putting	VBG	put
the	DT	the
pieces	NNS	piece
together	RB	together
here	RB	here
now	RB	now
.	SENT	.
You	PP	you
have	VBP	have
taste	NN	taste
,	,	,
in	IN	in
a	DT	a
way	NN	way
that	RB	that
'	POS	'
s	NN	S
meaningful	JJ	meaningful
to	TO	to
software	NN	software
people	NNS	people
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
—	:	-
LT	NP	Lt
:	:	:
I	PP	I
think	VBP	think
it	PP	it
was	VBD	be
meaningful	JJ	meaningful
to	TO	to
some	DT	some
people	NNS	people
here	RB	here
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
re	NN	re
a	DT	a
very	RB	very
smart	JJ	smart
computer	NN	computer
coder	NN	coder
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
hellish	JJ	hellish
stubborn	JJ	stubborn
.	SENT	.
But	CC	but
there	EX	there
must	MD	must
be	VB	be
something	NN	something
else	RB	else
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
changed	VBD	change
the	DT	the
future	NN	future
.	SENT	.
You	PP	you
must	MD	must
have	VB	have
the	DT	the
ability	NN	ability
of	IN	of
these	DT	these
grand	JJ	grand
visions	NNS	vision
of	IN	of
the	DT	the
future	NN	future
.	SENT	.
You	PP	you
'	''	'
re	IN	re
a	DT	a
visionary	NN	visionary
,	,	,
right	RB	right
?	SENT	?
LT	NN	LT
:	:	:
I	PP	I
'	POS	'
ve	NN	ve
actually	RB	actually
felt	VBD	feel
slightly	RB	slightly
uncomfortable	JJ	uncomfortable
at	IN	at
TED	VB	ted
for	IN	for
the	DT	the
last	JJ	last
two	CD	two
days	NNS	day
,	,	,
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
vision	NN	vision
going	VBG	go
on	IN	on
,	,	,
right	RB	right
?	SENT	?
And	CC	and
I	PP	I
am	VBP	be
not	RB	not
a	DT	a
visionary	NN	visionary
.	SENT	.
I	PP	I
do	VBP	do
not	RB	not
have	VB	have
a	DT	a
five-year	JJ	five-year
plan	NN	plan
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
an	DT	an
engineer	NN	engineer
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
really	RB	really
—	:	-
I	PP	I
mean	VBP	mean
—	:	-
I	PP	I
'	POS	'
m	NN	m
perfectly	RB	perfectly
happy	JJ	happy
with	IN	with
all	PDT	all
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
walking	VBG	walk
around	RB	around
and	CC	and
just	RB	just
staring	VBG	stare
at	IN	at
the	DT	the
clouds	NNS	cloud
and	CC	and
looking	VBG	look
at	IN	at
the	DT	the
stars	NNS	star
and	CC	and
saying	VBG	say
,	,	,
"	``	"
I	PP	I
want	VBP	want
to	TO	to
go	VB	go
there	RB	there
.	SENT	.
"	``	"
But	CC	but
I	PP	I
'	POS	'
m	NN	m
looking	VBG	look
at	IN	at
the	DT	the
ground	NN	ground
,	,	,
and	CC	and
I	PP	I
want	VBP	want
to	TO	to
fix	VB	fix
the	DT	the
pothole	NN	pothole
that	RB	that
'	POS	'
s	JJ	<unknown>
right	NN	right
in	IN	in
front	NN	front
of	IN	of
me	PP	me
before	IN	before
I	PP	I
fall	VBP	fall
in	IN	in
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
person	NN	person
I	PP	I
am	VBP	be
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
you	PP	you
spoke	VBD	speak
to	TO	to
me	PP	me
last	JJ	last
week	NN	week
about	IN	about
these	DT	these
two	CD	two
guys	NNS	guy
.	SENT	.
Who	WP	who
are	VBP	be
they	PP	they
and	CC	and
how	WRB	how
do	VBP	do
you	PP	you
relate	VBP	relate
to	TO	to
them	PP	them
?	SENT	?
LT	NP	Lt
:	:	:
Well	UH	well
,	,	,
so	RB	so
this	DT	this
is	VBZ	be
kind	NN	kind
of	IN	of
clich��	NN	<unknown>
in	IN	in
technology	NN	technology
,	,	,
the	DT	the
whole	JJ	whole
Tesla	NN	tesla
versus	IN	versus
Edison	NP	Edison
,	,	,
where	WRB	where
Tesla	NN	tesla
is	VBZ	be
seen	VBN	see
as	IN	as
the	DT	the
visionary	JJ	visionary
scientist	NN	scientist
and	CC	and
crazy	JJ	crazy
idea	NN	idea
man	NN	man
.	SENT	.
And	CC	and
people	NNS	people
love	VBP	love
Tesla	NN	tesla
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
there	EX	there
are	VBP	be
people	NNS	people
who	WP	who
name	VBP	name
their	PP$	their
companies	NNS	company
after	IN	after
him	PP	him
.	SENT	.
The	DT	the
other	JJ	other
person	NN	person
there	EX	there
is	VBZ	be
Edison	NP	Edison
,	,	,
who	WP	who
is	VBZ	be
actually	RB	actually
often	RB	often
vilified	VBN	vilify
for	IN	for
