There	EX	there
we	PP	we
can	MD	can
give	VB	give
everybody	NN	everybody
a	DT	a
place	NN	place
to	TO	to
get	VB	get
changed	VBN	change
in	IN	in
so	RB	so
that	IN	that
we	PP	we
can	MD	can
all	RB	all
get	VB	get
to	TO	to
work	VB	work
making	VBG	make
the	DT	the
world	NN	world
safer	JJR	safe
for	IN	for
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
listening	VBG	listen
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
