What	WP	what
those	DT	those
of	IN	of
us	PP	us
who	WP	who
are	VBP	be
don	NN	don
'	POS	'
t	NN	t
fly	VBP	fly
as	RB	as
much	RB	much
as	IN	as
we	PP	we
'	POS	'
d	NN	d
like	IN	like
to	TO	to
:	:	:
the	DT	the
weather	NN	weather
,	,	,
primarily	RB	primarily
,	,	,
cost	NN	cost
,	,	,
long	JJ	long
door-to-door	JJ	door-to-door
travel	NN	travel
time	NN	time
and	CC	and
mobility	NN	mobility
at	IN	at
your	PP$	your
destination	NN	destination
.	SENT	.
Now	RB	now
,	,	,
bad	JJ	bad
weather	NN	weather
comes	VBZ	come
in	IN	in
,	,	,
just	RB	just
land	NN	land
,	,	,
fold	VB	fold
up	RP	up
the	DT	the
wings	NNS	wing
,	,	,
drive	NN	drive
home	NN	home
.	SENT	.
Doesn	NP	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
if	IN	if
it	PP	it
rains	VBZ	rain
a	DT	a
little	JJ	little
,	,	,
you	PP	you
have	VBP	have
a	DT	a
windshield	NN	windshield
wiper	NN	wiper
.	SENT	.
Instead	RB	instead
of	IN	of
paying	VBG	pay
to	TO	to
keep	VB	keep
your	PP$	your
airplane	NN	airplane
in	IN	in
a	DT	a
hanger	NN	hanger
,	,	,
park	VB	park
it	PP	it
in	IN	in
your	PP$	your
garage	NN	garage
.	SENT	.
And	CC	and
the	DT	the
unleaded	JJ	unleaded
automotive	JJ	automotive
fuel	NN	fuel
that	IN	that
we	PP	we
use	VBP	use
is	VBZ	be
both	DT	both
cheaper	JJR	cheap
and	CC	and
better	JJR	good
for	IN	for
the	DT	the
environment	NN	environment
than	IN	than
traditional	JJ	traditional
avgas	NNS	<unknown>
.	SENT	.
Door-to-door	JJ	door-to-door
travel	NN	travel
time	NN	time
is	VBZ	be
reduced	VBN	reduce
,	,	,
because	IN	because
now	RB	now
,	,	,
instead	RB	instead
of	IN	of
lugging	VBG	lug
bags	NNS	bag
,	,	,
finding	VBG	find
a	DT	a
parking	NN	parking
space	NN	space
,	,	,
taking	VBG	take
off	RP	off
your	PP$	your
shoes	NNS	shoe
or	CC	or
pulling	VBG	pull
your	PP$	your
airplane	NN	airplane
out	RP	out
of	IN	of
the	DT	the
hanger	NN	hanger
,	,	,
you	PP	you
'	POS	'
re	NN	re
now	RB	now
just	RB	just
spending	VBG	spend
that	DT	that
time	NN	time
getting	VBG	get
to	TO	to
where	WRB	where
you	PP	you
want	VBP	want
to	TO	to
go	VB	go
.	SENT	.
And	CC	and
mobility	NN	mobility
to	TO	to
your	PP$	your
destination	NN	destination
is	VBZ	be
clearly	RB	clearly
solved	VBN	solve
.	SENT	.
Just	RB	just
fold	VB	fold
up	RP	up
the	DT	the
wings	NNS	wing
and	CC	and
keep	VB	keep
going	VBG	go
.	SENT	.
The	DT	the
Transition	NN	transition
simultaneously	RB	simultaneously
expands	VBZ	expand
our	PP$	our
horizons	NNS	horizon
while	IN	while
making	VBG	make
the	DT	the
world	NN	world
a	DT	a
smaller	JJR	small
,	,	,
more	RBR	more
accessible	JJ	accessible
place	NN	place
.	SENT	.
It	PP	it
also	RB	also
continues	VBZ	continue
to	TO	to
be	VB	be
a	DT	a
fabulous	JJ	fabulous
adventure	NN	adventure
.	SENT	.
I	PP	I
hope	VBP	hope
you	PP	you
'	''	'
ll	NNS	<unknown>
each	DT	each
take	VBP	take
a	DT	a
moment	NN	moment
to	TO	to
think	VB	think
about	RB	about
how	WRB	how
you	PP	you
could	MD	could
use	VB	use
something	NN	something
like	IN	like
this	DT	this
to	TO	to
give	VB	give
yourself	PP	yourself
more	JJR	more
access	NN	access
to	TO	to
your	PP$	your
own	JJ	own
world	NN	world
,	,	,
and	CC	and
to	TO	to
make	VB	make
your	PP$	your
own	JJ	own
travel	NN	travel
more	RBR	more
convenient	JJ	convenient
and	CC	and
more	JJR	more
fun	NN	fun
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
giving	VBG	give
me	PP	me
the	DT	the
opportunity	NN	opportunity
to	TO	to
share	VB	share
it	PP	it
with	IN	with
you	PP	you
.	SENT	.
