Bryn	NP	Bryn
just	RB	just
in	IN	in
this	DT	this
country	NN	country
.	SENT	.
But	CC	but
that	DT	that
kind	NN	kind
of	IN	of
leadership	NN	leadership
doesn	NN	<unknown>
'	POS	'
t	NN	t
unleash	VBP	unleash
leaders	NNS	leader
in	IN	in
others	NNS	other
.	SENT	.
No	DT	no
one	CD	one
person	NN	person
,	,	,
or	CC	or
no	DT	no
one	CD	one
sector	NN	sector
even	RB	even
has	VBZ	have
the	DT	the
solutions	NNS	solution
we	PP	we
now	RB	now
need	VBP	need
to	TO	to
come	VB	come
up	RP	up
with	IN	with
โ	NN	<unknown>
the	DT	the
creativity	NN	creativity
and	CC	and
collaboration	NN	collaboration
we	PP	we
need	VBP	need
.	SENT	.
The	DT	the
bold	JJ	bold
and	CC	and
the	DT	the
brave	JJ	brave
leadership	NN	leadership
we	PP	we
need	VBP	need
to	TO	to
come	VB	come
up	RP	up
with	IN	with
solutions	NNS	solution
that	WDT	that
cross	VBP	cross
government	NN	government
,	,	,
private	JJ	private
sector	NN	sector
,	,	,
civil	JJ	civil
society	NN	society
,	,	,
young	JJ	young
people	NNS	people
,	,	,
older	JJR	old
people	NNS	people
,	,	,
people	NNS	people
of	IN	of
all	DT	all
different	JJ	different
backgrounds	NNS	background
coming	VBG	come
together	RB	together
is	VBZ	be
the	DT	the
way	NN	way
to	TO	to
solve	VB	solve
the	DT	the
issues	NNS	issue
that	WDT	that
are	VBP	be
in	IN	in
front	NN	front
of	IN	of
us	PP	us
.	SENT	.
BF	NP	BF
:	:	:
Do	VBP	do
you	PP	you
see	VBP	see
that	DT	that
kind	NN	kind
of	IN	of
leadership	NN	leadership
coming	VBG	come
from	IN	from
the	DT	the
bottom-up	JJ	bottom-up
or	CC	or
the	DT	the
top-	NN	<unknown>
down	RB	down
,	,	,
or	CC	or
do	VBP	do
you	PP	you
think	VBP	think
a	DT	a
crisis	NN	crisis
is	VBZ	be
going	VBG	go
to	TO	to
force	VB	force
us	PP	us
into	IN	into
a	DT	a
reexamination	NN	reexamination
of	IN	of
all	DT	all
of	IN	of
this	DT	this
?	SENT	?
HT	NP	HT
:	:	:
Well	UH	well
,	,	,
as	IN	as
someone	NN	someone
who	WP	who
lived	VBD	live
through	IN	through
the	DT	the
most	RBS	most
infamous	JJ	infamous
financial	JJ	financial
meltdown	NN	meltdown
in	IN	in
my	PP$	my
home	NN	home
country	NN	country
,	,	,
Iceland	NP	Iceland
,	,	,
I	PP	I
hope	VBP	hope
we	PP	we
don	VB	don
'	''	'
t	NN	t
need	VBP	need
another	DT	another
one	CD	one
to	TO	to
learn	VB	learn
or	CC	or
to	TO	to
wake	VB	wake
up	RP	up
.	SENT	.
But	CC	but
I	PP	I
do	VBP	do
see	VB	see
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
choose	VB	choose
one	PP	one
or	CC	or
the	DT	the
other	JJ	other
.	SENT	.
We	PP	we
do	VBP	do
have	VB	have
to	TO	to
transform	VB	transform
the	DT	the
way	NN	way
we	PP	we
lead	VBP	lead
โ	NN	<unknown>
from	IN	from
the	DT	the
top	NN	top
,	,	,
the	DT	the
boardroom	NN	boardroom
,	,	,
the	DT	the
CEOs	NNS	CEO
โ	NN	<unknown>
we	PP	we
really	RB	really
do	VBP	do
have	VB	have
to	TO	to
transform	VB	transform
that	IN	that
,	,	,
but	CC	but
increasingly	RB	increasingly
,	,	,
we	PP	we
will	MD	will
transform	VB	transform
that	IN	that
,	,	,
because	IN	because
we	PP	we
have	VBP	have
these	DT	these
social	JJ	social
movements	NNS	movement
coming	VBG	come
from	IN	from
the	DT	the
bottom	NN	bottom
and	CC	and
throughout	IN	throughout
society	NN	society
.	SENT	.
And	CC	and
the	DT	the
solutions	NNS	solution
exist	VBP	exist
.	SENT	.
The	DT	the
only	JJ	only
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
missing	VBG	miss
is	VBZ	be
will	NN	will
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
just	RB	just
all	RB	all
find	VB	find
a	DT	a
way	NN	way
to	TO	to
embrace	VB	embrace
a	DT	a
moral	JJ	moral
compass	NN	compass
of	IN	of
our	PP$	our
own	JJ	own
to	TO	to
figure	VB	figure
out	RP	out
why	WRB	why
we	PP	we
exist	VBP	exist
and	CC	and
how	WRB	how
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
lead	VB	lead
,	,	,
and	CC	and
if	IN	if
we	PP	we
embrace	VB	embrace
courage	NN	courage
and	CC	and
humility	NN	humility
in	IN	in
equal	JJ	equal
amounts	NNS	amount
,	,	,
each	DT	each
one	CD	one
of	IN	of
us	PP	us
can	MD	can
be	VB	be
part	NN	part
of	IN	of
this	DT	this
10-year	JJ	10-year
period	NN	period
where	WRB	where
we	PP	we
can	MD	can
dramatically	RB	dramatically
transform	VB	transform
the	DT	the
world	NN	world
we	PP	we
live	VBP	live
in	IN	in
,	,	,
and	CC	and
make	VB	make
it	PP	it
just	RB	just
,	,	,
and	CC	and
make	VB	make
it	PP	it
about	IN	about
humanity	NN	humanity
and	CC	and
not	RB	not
just	RB	just
the	DT	the
financial	JJ	financial
markets	NNS	market
.	SENT	.
BF	NP	BF
:	:	:
Well	UH	well
,	,	,
we	PP	we
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
here	RB	here
who	WP	who
I	PP	I
bet	VBP	bet
have	VB	have
questions	NNS	question
for	IN	for
you	PP	you
,	,	,
and	CC	and
we	PP	we
have	VBP	have
a	DT	a
few	JJ	few
minutes	NNS	minute
for	IN	for
questions	NNS	question
,	,	,
so	RB	so
is	VBZ	be
there	RB	there
anybody	NN	anybody
that	WDT	that
would	MD	would
like	VB	like
to	TO	to
ask	VB	ask
Halla	NP	Halla
a	DT	a
question	NN	question
?	SENT	?
Audience	NN	audience
:	:	:
Hello	UH	hello
,	,	,
my	PP$	my
name	NN	name
is	VBZ	be
Cheryl	NP	Cheryl
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
an	DT	an
aspiring	JJ	aspiring
leader	NN	leader
,	,	,
and	CC	and
I	PP	I
have	VBP	have
a	DT	a
question	NN	question
about	IN	about
how	WRB	how
you	PP	you
lead	VBP	lead
when	WRB	when
you	PP	you
have	VBP	have
no	DT	no
influence	NN	influence
.	SENT	.
If	IN	if
I	PP	I
'	POS	'
m	NN	m
just	RB	just
an	DT	an
analyst	NN	analyst
,	,	,
and	CC	and
I	PP	I
want	VBP	want
to	TO	to
speak	VB	speak
to	TO	to
senior	JJ	senior
management	NN	management
about	IN	about
a	DT	a
change	NN	change
that	IN	that
I	PP	I
feel	VBP	feel
will	MD	will
affect	VB	affect
the	DT	the
whole	JJ	whole
company	NN	company
,	,	,
how	WRB	how
do	VBP	do
I	PP	I
go	VBP	go
about	RB	about
changing	VBG	change
their	PP$	their
minds	NNS	mind
when	WRB	when
they	PP	they
feel	VBP	feel
as	RB	as
if	IN	if
they	PP	they
'	POS	'
ve	NN	ve
had	VBD	have
relationships	NNS	relationship
that	WDT	that
are	VBP	be
set	VBN	set
,	,	,
that	IN	that
their	PP$	their
way	NN	way
of	IN	of
business	NN	business
is	VBZ	be
set	VBN	set
?	SENT	?
How	WRB	how
do	VBP	do
you	PP	you
change	VB	change
minds	NNS	mind
when	WRB	when
you	PP	you
have	VBP	have
no	DT	no
influence	NN	influence
?	SENT	?
HT	NP	HT
:	:	:
Well	UH	well
,	,	,
thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
that	DT	that
fantastic	JJ	fantastic
question	NN	question
.	SENT	.
So	RB	so
sometimes	RB	sometimes
people	NNS	people
at	IN	at
the	DT	the
top	JJ	top
won	NN	won
'	POS	'
t	NN	t
listen	NN	listen
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
interesting	JJ	interesting
that	IN	that
with	IN	with
the	DT	the
low	JJ	low
trust	NN	trust
we	PP	we
have	VBP	have
in	IN	in
society	NN	society
right	RB	right
now	RB	now
,	,	,
the	DT	the
greatest	JJS	great
trust	NN	trust
we	PP	we
have	VBP	have
is	VBZ	be
actually	RB	actually
between	IN	between
the	DT	the
employee	NN	employee
and	CC	and
the	DT	the
employer	NN	employer
,	,	,
according	VBG	accord
to	TO	to
recent	JJ	recent
research	NN	research
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
relationship	NN	relationship
may	MD	may
be	VB	be
the	DT	the
most	RBS	most
powerful	JJ	powerful
way	NN	way
to	TO	to
actually	RB	actually
transform	VB	transform
the	DT	the
way	NN	way
we	PP	we
do	VBP	do
things	NNS	thing
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
start	VB	start
by	IN	by
trying	VBG	try
to	TO	to
build	VB	build
a	DT	a
coalition	NN	coalition
for	IN	for
your	PP$	your
good	JJ	good
idea	NN	idea
.	SENT	.
And	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
a	DT	a
single	JJ	single
leader	NN	leader
today	NN	today
who	WP	who
will	MD	will
not	RB	not
listen	VB	listen
to	TO	to
a	DT	a
concern	NN	concern
that	IN	that
many	JJ	many
of	IN	of
their	PP$	their
employees	NNS	employee
hold	VBP	hold
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
an	DT	an
example	NN	example
from	IN	from
another	DT	another
B	NP	B
Team	NP	Team
leader	NN	leader
,	,	,
Marc	NP	Marc
Benioff	NP	<unknown>
,	,	,
the	DT	the
CEO	NN	CEO
of	IN	of
Salesforce	NP	Salesforce
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
really	RB	really
been	VBN	be
outspoken	JJ	outspoken
on	IN	on
homelessness	NN	homelessness
in	IN	in
San	NP	San
Francisco	NP	Francisco
,	,	,
on	IN	on
LGBTQI	NP	<unknown>
rights	NNS	right
,	,	,
and	CC	and
all	DT	all
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
he	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
standing	VBG	stand
up	RP	up
for	IN	for
,	,	,
he	PP	he
does	VBZ	do
because	IN	because
his	PP$	his
employees	NNS	employee
care	VBP	care
about	IN	about
them	PP	them
.	SENT	.
So	IN	so
don	NN	don
'	POS	'
t	NN	t
ever	RB	ever
think	VBP	think
you	PP	you
don	VB	don
'	''	'
t	NN	t
have	VBP	have
power	NN	power
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
sit	NN	sit
in	IN	in
a	DT	a
position	NN	position
of	IN	of
power	NN	power
.	SENT	.
Find	VB	find
the	DT	the
way	NN	way
to	TO	to
go	VB	go
convince	VB	convince
him	PP	him
.	SENT	.
.	SENT	.
.	SENT	.
or	CC	or
her	PP	her
.	SENT	.
And	CC	and
Marc	NP	Marc
,	,	,
for	IN	for
example	NN	example
,	,	,
was	VBD	be
convinced	VBN	convince
to	TO	to
close	VB	close
the	DT	the
gender	NN	gender
pay	NN	pay
gap	NN	gap
by	IN	by
two	CD	two
women	NNS	woman
who	WP	who
worked	VBD	work
inside	RB	inside
of	IN	of
his	PP$	his
organization	NN	organization
,	,	,
who	WP	who
told	VBD	tell
him	PP	him
,	,	,
"	``	"
We	PP	we
have	VBP	have
a	DT	a
gender	NN	gender
pay	NN	pay
gap	NN	gap
.	SENT	.
"	``	"
He	PP	he
didn	NP	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
it	PP	it
;	:	;
he	PP	he
said	VBD	say
,	,	,
"	``	"
Bring	NP	Bring
me	PP	me
the	DT	the
data	NN	data
.	SENT	.
"	''	"
They	PP	they
did	VBD	do
,	,	,
and	CC	and
he	PP	he
was	VBD	be
smart	JJ	smart
enough	RB	enough
to	TO	to
know	VB	know
he	PP	he
needed	VBN	need
to	TO	to
do	VB	do
something	NN	something
about	IN	about
it	PP	it
,	,	,
and	CC	and
was	VBD	be
one	CD	one
the	DT	the
first	JJ	first
tech	NN	tech
leaders	NNS	leader
to	TO	to
step	VB	step
up	RP	up
and	CC	and
do	VBP	do
so	RB	so
voluntarily	RB	voluntarily
.	SENT	.
So	IN	so
don	NN	don
'	POS	'
t	NN	t
ever	RB	ever
think	VBP	think
that	IN	that
you	PP	you
don	VB	don
'	''	'
t	NN	t
have	VBP	have
power	NN	power
,	,	,
even	RB	even
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
sit	NN	sit
in	IN	in
a	DT	a
position	NN	position
of	IN	of
power	NN	power
,	,	,
but	CC	but
find	VB	find
other	JJ	other
people	NNS	people
to	TO	to
support	VB	support
you	PP	you
and	CC	and
make	VB	make
the	DT	the
case	NN	case
.	SENT	.
BF	NP	BF
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
Anybody	NN	anybody
else	RB	else
?	SENT	?
Any	DT	any
other	JJ	other
questions	NNS	question
?	SENT	?
Audience	NN	audience
:	:	:
Hi	UH	hi
,	,	,
I	PP	I
'	POS	'
m	NN	m
overwhelmed	VBD	overwhelm
by	IN	by
fascination	NN	fascination
with	IN	with
everything	NN	everything
you	PP	you
'	POS	'
re	NN	re
saying	VBG	say
,	,	,
so	RB	so
thank	VB	thank
you	PP	you
.	SENT	.
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
ask	VB	ask
how	WRB	how
,	,	,
like	IN	like
,	,	,
diversity	NN	diversity
in	IN	in
opinion	NN	opinion
and	CC	and
thought	NN	thought
and	CC	and
also	RB	also
background	NN	background
has	VBZ	have
impacted	VBN	impact
your	PP$	your
leadership	NN	leadership
ability	NN	ability
.	SENT	.
And	CC	and
what	WP	what
do	VBP	do
you	PP	you
think	VBP	think
is	VBZ	be
the	DT	the
barricade	NN	barricade
that	WDT	that
is	VBZ	be
limiting	VBG	limit
the	DT	the
overflow	NN	overflow
of	IN	of
diversity	NN	diversity
in	IN	in
all	DT	all
business	NN	business
settings	NNS	setting
,	,	,
and	CC	and
what	WP	what
do	VBP	do
you	PP	you
think	VBP	think
can	MD	can
impact	VB	impact
the	DT	the
change	NN	change
in	IN	in
that	DT	that
setting	NN	setting
but	CC	but
also	RB	also
to	TO	to
disrupt	VB	disrupt
the	DT	the
overflow	NN	overflow
of	IN	of
generations	NNS	generation
of	IN	of
people	NNS	people
staying	VBG	stay
in	IN	in
place	NN	place
?	SENT	?
And	CC	and
what	WP	what
do	VBP	do
you	PP	you
think	VBP	think
is	VBZ	be
the	DT	the
next	JJ	next
step	NN	step
to	TO	to
breaking	VBG	break
several	JJ	several
glass	NN	glass
ceilings	NNS	ceiling
?	SENT	?
BF	NP	BF
:	:	:
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
an	DT	an
entire	JJ	entire
Salon	NP	Salon
just	RB	just
on	IN	on
that	DT	that
question	NN	question
.	SENT	.
HT	NP	HT
:	:	:
I	PP	I
think	VBP	think
Bryn	NP	Bryn
said	VBD	say
it	PP	it
well	RB	well
,	,	,
but	CC	but
let	VB	let
me	PP	me
try	VB	try
and	CC	and
touch	VB	touch
on	IN	on
it	PP	it
.	SENT	.
So	IN	so
the	DT	the
way	NN	way
I	PP	I
see	VBP	see
gender	NN	gender
,	,	,
it	PP	it
is	VBZ	be
a	DT	a
spectrum	NN	spectrum
โ	NN	<unknown>
you	PP	you
know	VBP	know
,	,	,
men	NNS	man
also	RB	also
have	VBP	have
gender	NN	gender
.	SENT	.
We	PP	we
sometimes	RB	sometimes
forget	VBP	forget
about	RB	about
that	RB	that
.	SENT	.
We	PP	we
sometimes	RB	sometimes
forget	VBP	forget
about	RB	about
that	RB	that
.	SENT	.
And	CC	and
I	PP	I
actually	RB	actually
played	VBD	play
a	DT	a
very	RB	very
masculine	JJ	masculine
woman	NN	woman
early	RB	early
in	IN	in
my	PP$	my
career	NN	career
,	,	,
because	IN	because
those	DT	those
were	VBD	be
the	DT	the
rules	NNS	rule
of	IN	of
the	DT	the
game	NN	game
.	SENT	.
And	CC	and
I	PP	I
achieved	VBD	achieve
some	DT	some
success	NN	success
with	IN	with
it	PP	it
,	,	,
but	CC	but
fortunately	RB	fortunately
,	,	,
I	PP	I
got	VBD	get
to	TO	to
a	DT	a
place	NN	place
where	WRB	where
I	PP	I
started	VBD	start
embracing	VBG	embrace
my	PP$	my
feminine	JJ	feminine
side	NN	side
as	IN	as
well	RB	well
.	SENT	.
But	CC	but
I	PP	I
would	MD	would
still	RB	still
say	VB	say
that	IN	that
the	DT	the
best	JJS	good
leaders	NNS	leader
embrace	VBP	embrace
both	DT	both
,	,	,
both	CC	both
women	NNS	woman
and	CC	and
men	NNS	man
.	SENT	.
But	CC	but
I	PP	I
see	VBP	see
gender	NN	gender
,	,	,
also	RB	also
,	,	,
as	RB	as
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
powerful	JJ	powerful
levers	NNS	lever
to	TO	to
shift	VB	shift
values	NNS	value
in	IN	in
culture	NN	culture
.	SENT	.
So	IN	so
the	DT	the
reason	NN	reason
I	PP	I
'	POS	'
m	NN	m
so	RB	so
passionate	JJ	passionate
about	IN	about
women	NNS	woman
in	IN	in
leadership	NN	leadership
and	CC	and
believe	VBP	believe
that	IN	that
balance	NN	balance
is	VBZ	be
needed	VBN	need
is	VBZ	be
because	RB	because
right	RB	right
now	RB	now
,	,	,
our	PP$	our
definition	NN	definition
of	IN	of
success	NN	success
is	VBZ	be
incredibly	RB	incredibly
masculine	JJ	masculine
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
financial	JJ	financial
profit	NN	profit
alone	RB	alone
or	CC	or
economic	JJ	economic
growth	NN	growth
alone	RB	alone
,	,	,
and	CC	and
we	PP	we
all	RB	all
know	VBP	know
that	IN	that
we	PP	we
need	VBP	need
more	JJR	more
than	IN	than
money	NN	money
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
we	PP	we
need	VBP	need
wellness	NN	wellness
:	:	:
well-being	NN	well-being
of	IN	of
people	NNS	people
,	,	,
and	CC	and
there	EX	there
is	VBZ	be
no	DT	no
future	NN	future
beyond	IN	beyond
the	DT	the
well-being	NN	well-being
of	IN	of
our	PP$	our
planet	NN	planet
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
gender	NN	gender
may	MD	may
very	RB	very
well	RB	well
be	VB	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
powerful	JJ	powerful
levers	NNS	lever
to	TO	to
help	VB	help
all	DT	all
of	IN	of
us	PP	us
shift	VBP	shift
our	PP$	our
economic	JJ	economic
and	CC	and
social	JJ	social
systems	NNS	system
to	TO	to
be	VB	be
more	RBR	more
welcoming	VBG	welcome
.	SENT	.
And	CC	and
the	DT	the
answer	NN	answer
to	TO	to
your	PP$	your
last	JJ	last
part	NN	part
โ	NN	<unknown>
it	PP	it
'	POS	'
s	NN	S
so	RB	so
complicated	VBN	complicate
,	,	,
but	CC	but
let	VB	let
me	PP	me
try	VB	try
to	TO	to
give	VB	give
you	PP	you
a	DT	a
short	JJ	short
one	CD	one
.	SENT	.
I	PP	I
believe	VBP	believe
that	IN	that
the	DT	the
way	NN	way
talent	NN	talent
and	CC	and
consumption	NN	consumption
is	VBZ	be
shifting	VBG	shift
is	VBZ	be
going	VBG	go
to	TO	to
increasingly	RB	increasingly
get	VB	get
companies	NNS	company
to	TO	to
look	VB	look
at	IN	at
adding	VBG	add
difference	NN	difference
into	IN	into
their	PP$	their
leadership	NN	leadership
,	,	,
because	IN	because
sameness	NN	sameness
is	VBZ	be
not	RB	not
working	VBG	work
โ	NP	<unknown>
BF	NP	BF
:	:	:
And	CC	and
difference	NN	difference
is	VBZ	be
a	DT	a
superpower	NN	superpower
.	SENT	.
HT	NP	HT
:	:	:
Difference	NN	difference
is	VBZ	be
a	DT	a
superpower	NN	superpower
.	SENT	.
BF	NP	BF
:	:	:
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Halla	NP	Halla
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
,	,	,
I	PP	I
wish	VBP	wish
we	PP	we
could	MD	could
talk	VB	talk
to	TO	to
you	PP	you
all	DT	all
day	NN	day
.	SENT	.
HT	NP	HT
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
