Hi	UH	hi
informal	JJ	informal
concrete	JJ	concrete
slums	NNS	slum
or	CC	or
broken	VBN	break
social	JJ	social
housing	NN	housing
or	CC	or
trampled	JJ	trampled
old	JJ	old
towns	NNS	town
or	CC	or
forests	NNS	forest
of	IN	of
skyscrapers	NNS	skyscraper
,	,	,
the	DT	the
contemporary	JJ	contemporary
urban	JJ	urban
archetypes	NNS	archetype
that	WDT	that
have	VBP	have
emerged	VBN	emerge
all	RB	all
across	IN	across
the	DT	the
Middle	NP	Middle
East	NP	East
have	VBP	have
been	VBN	be
one	CD	one
cause	NN	cause
of	IN	of
the	DT	the
alienation	NN	alienation
and	CC	and
fragmentation	NN	fragmentation
of	IN	of
our	PP$	our
communities	NNS	community
.	SENT	.
We	PP	we
can	MD	can
learn	VB	learn
from	IN	from
this	DT	this
.	SENT	.
We	PP	we
can	MD	can
learn	VB	learn
how	WRB	how
to	TO	to
rebuild	VB	rebuild
in	IN	in
another	DT	another
way	NN	way
,	,	,
how	WRB	how
to	TO	to
create	VB	create
an	DT	an
architecture	NN	architecture
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
contribute	VBP	contribute
only	RB	only
to	TO	to
the	DT	the
practical	JJ	practical
and	CC	and
economic	JJ	economic
aspects	NNS	aspect
of	IN	of
people	NNS	people
'	POS	'
s	NN	S
lives	NNS	life
,	,	,
but	CC	but
also	RB	also
to	TO	to
their	PP$	their
social	JJ	social
,	,	,
spiritual	JJ	spiritual
and	CC	and
psychological	JJ	psychological
needs	NNS	need
.	SENT	.
Those	DT	those
needs	NNS	need
were	VBD	be
totally	RB	totally
overlooked	VBN	overlook
in	IN	in
the	DT	the
Syrian	JJ	Syrian
cities	NNS	city
before	IN	before
the	DT	the
war	NN	war
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
create	VB	create
again	RB	again
cities	NNS	city
that	WDT	that
are	VBP	be
shared	VBN	share
by	IN	by
the	DT	the
communities	NNS	community
that	WDT	that
inhabit	VBP	inhabit
them	PP	them
.	SENT	.
If	IN	if
we	PP	we
do	VBP	do
so	RB	so
,	,	,
people	NNS	people
will	MD	will
not	RB	not
feel	VB	feel
the	DT	the
need	NN	need
to	TO	to
seek	VB	seek
identities	NNS	identity
opposed	VBN	oppose
to	TO	to
the	DT	the
other	JJ	other
identities	NNS	identity
all	RB	all
around	RB	around
,	,	,
because	IN	because
they	PP	they
will	MD	will
all	RB	all
feel	VB	feel
at	IN	at
home	NN	home
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
listening	VBG	listen
.	SENT	.
