Last	JJ	last
years	NNS	year
ago	RB	ago
came	VBD	come
to	TO	to
Berlin	NP	Berlin
.	SENT	.
He	PP	he
loves	VBZ	love
going	VBG	go
to	TO	to
Argentina	NP	Argentina
—	:	-
the	DT	the
weather	NN	weather
,	,	,
the	DT	the
food	NN	food
,	,	,
the	DT	the
friends	NNS	friend
—	:	-
but	CC	but
hates	VBZ	hate
the	DT	the
economic	JJ	economic
corruption	NN	corruption
there	RB	there
.	SENT	.
Where	WRB	where
is	VBZ	be
Udo	NP	Udo
from	IN	from
?	SENT	?
With	IN	with
his	PP$	his
blonde	JJ	blonde
hair	NN	hair
and	CC	and
blue	JJ	blue
eyes	NNS	eye
,	,	,
Udo	NP	Udo
could	MD	could
pass	VB	pass
for	IN	for
German	JJ	German
,	,	,
but	CC	but
holds	VBZ	hold
an	DT	an
Argentinian	JJ	Argentinian
passport	NN	passport
,	,	,
so	RB	so
needs	VBZ	need
a	DT	a
visa	NN	visa
to	TO	to
live	VB	live
in	IN	in
Berlin	NP	Berlin
.	SENT	.
That	DT	that
Udo	NP	Udo
is	VBZ	be
from	IN	from
Argentina	NP	Argentina
has	VBZ	have
largely	RB	largely
to	TO	to
do	VB	do
with	IN	with
history	NN	history
.	SENT	.
That	IN	that
he	PP	he
'	POS	'
s	NN	S
a	DT	a
local	JJ	local
of	IN	of
Buenos	NP	Buenos
Aires	NP	Aires
and	CC	and
Berlin	NP	Berlin
,	,	,
that	WDT	that
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
life	NN	life
.	SENT	.
Olu	NP	Olu
,	,	,
who	WP	who
looks	VBZ	look
Nigerian	JJ	Nigerian
,	,	,
needs	VBZ	need
a	DT	a
visa	NN	visa
to	TO	to
visit	VB	visit
Nigeria	NP	Nigeria
.	SENT	.
He	PP	he
speaks	VBZ	speak
Yoruba	NP	Yoruba
with	IN	with
an	DT	an
English	JJ	English
accent	NN	accent
,	,	,
and	CC	and
English	NP	English
with	IN	with
a	DT	a
German	JJ	German
one	CD	one
.	SENT	.
To	TO	to
claim	VB	claim
that	IN	that
he	PP	he
'	POS	'
s	NNS	<unknown>
"	``	"
not	RB	not
really	RB	really
Nigerian	JJ	Nigerian
,	,	,
"	''	"
though	RB	though
,	,	,
denies	VBZ	deny
his	PP$	his
experience	NN	experience
in	IN	in
Lagos	NP	Lagos
,	,	,
the	DT	the
rituals	NNS	ritual
he	PP	he
practiced	VBD	practice
growing	VBG	grow
up	RP	up
,	,	,
his	PP$	his
relationship	NN	relationship
with	IN	with
family	NN	family
and	CC	and
friends	NNS	friend
.	SENT	.
Meanwhile	RB	meanwhile
,	,	,
though	IN	though
Lagos	NP	Lagos
is	VBZ	be
undoubtedly	RB	undoubtedly
one	CD	one
of	IN	of
his	PP$	his
homes	NNS	home
,	,	,
Olu	NP	Olu
always	RB	always
feels	VBZ	feel
restricted	VBN	restrict
there	RB	there
,	,	,
not	RB	not
least	RBS	least
by	IN	by
the	DT	the
fact	NN	fact
that	IN	that
he	PP	he
'	POS	'
s	NN	S
gay	NN	gay
.	SENT	.
Both	CC	both
he	PP	he
and	CC	and
Udo	NP	Udo
are	VBP	be
restricted	VBN	restrict
by	IN	by
the	DT	the
political	JJ	political
conditions	NNS	condition
of	IN	of
their	PP$	their
parents	NNS	parent
'	POS	'
countries	NNS	country
,	,	,
from	IN	from
living	VBG	live
where	WRB	where
some	DT	some
of	IN	of
their	PP$	their
most	RBS	most
meaningful	JJ	meaningful
rituals	NNS	ritual
and	CC	and
relationships	NNS	relationship
occur	VBP	occur
.	SENT	.
To	TO	to
say	VB	say
Olu	NP	Olu
is	VBZ	be
from	IN	from
Nigeria	NP	Nigeria
and	CC	and
Udo	NP	Udo
is	VBZ	be
from	IN	from
Argentina	NP	Argentina
distracts	VBZ	distract
from	IN	from
their	PP$	their
common	JJ	common
experience	NN	experience
.	SENT	.
Their	PP$	their
rituals	NNS	ritual
,	,	,
their	PP$	their
relationships	NNS	relationship
,	,	,
and	CC	and
their	PP$	their
restrictions	NNS	restriction
are	VBP	be
the	DT	the
same	JJ	same
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
when	WRB	when
we	PP	we
ask	VBP	ask
,	,	,
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	``	"
we	PP	we
'	''	'
re	IN	re
using	VBG	use
a	DT	a
kind	NN	kind
of	IN	of
shorthand	NN	shorthand
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
quicker	RBR	quicker
to	TO	to
say	VB	say
"	``	"
Nigeria	NP	Nigeria
"	''	"
than	IN	than
"	``	"
Lagos	NP	Lagos
and	CC	and
Berlin	NP	Berlin
,	,	,
"	''	"
and	CC	and
as	RB	as
with	IN	with
Google	NP	<unknown>
Maps	NNS	map
,	,	,
we	PP	we
can	MD	can
always	RB	always
zoom	VB	zoom
in	IN	in
closer	RBR	closer
,	,	,
from	IN	from
country	NN	country
to	TO	to
city	NN	city
to	TO	to
neighborhood	NN	neighborhood
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
quite	RB	quite
the	DT	the
point	NN	point
.	SENT	.
The	DT	the
difference	NN	difference
between	IN	between
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	''	"
and	CC	and
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
a	DT	a
local	JJ	local
?	SENT	?
"	''	"
isn	NP	isn
'	POS	'
t	NN	t
the	DT	the
specificity	NN	specificity
of	IN	of
the	DT	the
answer	NN	answer
;	:	;
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
intention	NN	intention
of	IN	of
the	DT	the
question	NN	question
.	SENT	.
Replacing	VBG	replace
the	DT	the
language	NN	language
of	IN	of
nationality	NN	nationality
with	IN	with
the	DT	the
language	NN	language
of	IN	of
locality	NN	locality
asks	VBZ	ask
us	PP	us
to	TO	to
shift	VB	shift
our	PP$	our
focus	NN	focus
to	TO	to
where	WRB	where
real	JJ	real
life	NN	life
occurs	VBZ	occur
.	SENT	.
Even	RB	even
that	DT	that
most	RBS	most
glorious	JJ	glorious
expression	NN	expression
of	IN	of
countryhood	NN	<unknown>
,	,	,
the	DT	the
World	NP	World
Cup	NP	Cup
,	,	,
gives	VBZ	give
us	PP	us
national	JJ	national
teams	NNS	team
comprised	VBN	comprise
mostly	RB	mostly
of	IN	of
multilocal	JJ	multilocal
players	NNS	player
.	SENT	.
As	IN	as
a	DT	a
unit	NN	unit
of	IN	of
measurement	NN	measurement
for	IN	for
human	JJ	human
experience	NN	experience
,	,	,
the	DT	the
country	NN	country
doesn	NN	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
work	VB	work
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
Olu	NP	Olu
says	VBZ	say
,	,	,
"	``	"
I	PP	I
'	POS	'
m	NN	m
German	JJ	German
,	,	,
but	CC	but
my	PP$	my
parents	NNS	parent
come	VBN	come
from	IN	from
Nigeria	NP	Nigeria
.	SENT	.
"	''	"
The	DT	the
"	''	"
but	CC	but
"	``	"
in	IN	in
that	DT	that
sentence	NN	sentence
belies	VBZ	belie
the	DT	the
inflexibility	NN	inflexibility
of	IN	of
the	DT	the
units	NNS	unit
,	,	,
one	CD	one
fixed	VBN	fix
and	CC	and
fictional	JJ	fictional
entity	NN	entity
bumping	VBG	bump
up	RP	up
against	IN	against
another	DT	another
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
a	DT	a
local	JJ	local
of	IN	of
Lagos	NP	Lagos
and	CC	and
Berlin	NP	Berlin
,	,	,
"	''	"
suggests	VBZ	suggest
overlapping	JJ	overlapping
experiences	NNS	experience
,	,	,
layers	NNS	layer
that	WDT	that
merge	VBP	merge
together	RB	together
,	,	,
that	WDT	that
can	MD	can
'	''	'
t	NN	t
be	VB	be
denied	VBN	deny
or	CC	or
removed	VBN	remove
.	SENT	.
You	PP	you
can	MD	can
take	VB	take
away	RP	away
my	PP$	my
passport	NN	passport
,	,	,
but	CC	but
you	PP	you
can	MD	can
'	''	'
t	NN	t
take	VB	take
away	RP	away
my	PP$	my
experience	NN	experience
.	SENT	.
That	IN	that
I	PP	I
carry	VBP	carry
within	IN	within
me	PP	me
.	SENT	.
Where	WRB	where
I	PP	I
'	POS	'
m	NN	m
from	IN	from
comes	VBZ	come
wherever	WRB	wherever
I	PP	I
go	VBP	go
.	SENT	.
To	TO	to
be	VB	be
clear	JJ	clear
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
suggesting	VBG	suggest
that	IN	that
we	PP	we
do	VBP	do
away	RB	away
with	IN	with
countries	NNS	country
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
much	RB	much
to	TO	to
be	VB	be
said	VBN	say
for	IN	for
national	JJ	national
history	NN	history
,	,	,
more	JJR	more
for	IN	for
the	DT	the
sovereign	JJ	sovereign
state	NN	state
.	SENT	.
Culture	NP	Culture
exists	VBZ	exist
in	IN	in
community	NN	community
,	,	,
and	CC	and
community	NN	community
exists	VBZ	exist
in	IN	in
context	NN	context
.	SENT	.
Geography	NN	geography
,	,	,
tradition	NN	tradition
,	,	,
collective	JJ	collective
memory	NN	memory
:	:	:
these	DT	these
things	NNS	thing
are	VBP	be
important	JJ	important
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
questioning	VBG	question
is	VBZ	be
primacy	NN	primacy
.	SENT	.
All	DT	all
of	IN	of
those	DT	those
introductions	NNS	introduction
on	IN	on
tour	NN	tour
began	VBD	begin
with	IN	with
reference	NN	reference
to	TO	to
nation	NN	nation
,	,	,
as	RB	as
if	IN	if
knowing	VBG	know
what	WP	what
country	NN	country
I	PP	I
came	VBD	come
from	IN	from
would	MD	would
tell	VB	tell
my	PP$	my
audience	NN	audience
who	WP	who
I	PP	I
was	VBD	be
.	SENT	.
What	WP	what
are	VBP	be
we	PP	we
really	RB	really
seeking	VBG	seek
,	,	,
though	RB	though
,	,	,
when	WRB	when
we	PP	we
ask	VBP	ask
where	WRB	where
someone	NN	someone
comes	VBZ	come
from	IN	from
?	SENT	?
And	CC	and
what	WP	what
are	VBP	be
we	PP	we
really	RB	really
seeing	VBG	see
when	WRB	when
we	PP	we
hear	VBP	hear
an	DT	an
answer	NN	answer
?	SENT	?
Here	RB	here
'	POS	'
s	NN	S
one	CD	one
possibility	NN	possibility
:	:	:
basically	RB	basically
,	,	,
countries	NNS	country
represent	VBP	represent
power	NN	power
.	SENT	.
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	``	"
Mexico	NP	Mexico
.	SENT	.
Poland	NP	Poland
.	SENT	.
Bangladesh	NP	Bangladesh
.	SENT	.
Less	JJR	less
power	NN	power
.	SENT	.
America	NP	America
.	SENT	.
Germany	NP	Germany
.	SENT	.
Japan	NP	Japan
.	SENT	.
More	JJR	more
power	NN	power
.	SENT	.
China	NP	China
.	SENT	.
Russia	NP	Russia
.	SENT	.
Ambiguous	JJ	ambiguous
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
possible	JJ	possible
that	IN	that
without	IN	without
realizing	VBG	realize
it	PP	it
,	,	,
we	PP	we
'	POS	'
re	NN	re
playing	VBG	play
a	DT	a
power	NN	power
game	NN	game
,	,	,
especially	RB	especially
in	IN	in
the	DT	the
context	NN	context
of	IN	of
multi-ethnic	JJ	multi-ethnic
countries	NNS	country
.	SENT	.
As	IN	as
any	DT	any
recent	JJ	recent
immigrant	NN	immigrant
knows	VBZ	know
,	,	,
the	DT	the
question	NN	question
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	''	"
or	CC	or
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
really	RB	really
from	IN	from
?	SENT	?
"	``	"
is	VBZ	be
often	RB	often
code	NN	code
for	IN	for
"	``	"
Why	WRB	why
are	VBP	be
you	PP	you
here	RB	here
?	SENT	?
"	``	"
Then	RB	then
we	PP	we
have	VBP	have
the	DT	the
scholar	NN	scholar
William	NP	William
Deresiewicz	NP	<unknown>
'	POS	'
s	JJ	<unknown>
writing	NN	writing
of	IN	of
elite	JJ	elite
American	JJ	American
colleges	NNS	college
.	SENT	.
"	''	"
Students	NNS	student
think	VBP	think
that	IN	that
their	PP$	their
environment	NN	environment
is	VBZ	be
diverse	JJ	diverse
if	IN	if
one	PP	one
comes	VBZ	come
from	IN	from
Missouri	NP	Missouri
and	CC	and
another	DT	another
from	IN	from
Pakistan	NP	Pakistan
—	:	-
never	RB	never
mind	VB	mind
that	IN	that
all	DT	all
of	IN	of
their	PP$	their
parents	NNS	parent
are	VBP	be
doctors	NNS	doctor
or	CC	or
bankers	NNS	banker
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
with	IN	with
him	PP	him
.	SENT	.
To	TO	to
call	VB	call
one	CD	one
student	NN	student
American	NP	American
,	,	,
another	DT	another
Pakistani	JJ	Pakistani
,	,	,
then	RB	then
triumphantly	RB	triumphantly
claim	VBP	claim
student	NN	student
body	NN	body
diversity	NN	diversity
ignores	VBZ	ignore
the	DT	the
fact	NN	fact
that	IN	that
these	DT	these
students	NNS	student
are	VBP	be
locals	NNS	local
of	IN	of
the	DT	the
same	JJ	same
milieu	NN	milieu
.	SENT	.
The	DT	the
same	JJ	same
holds	VBZ	hold
true	JJ	true
on	IN	on
the	DT	the
other	JJ	other
end	NN	end
of	IN	of
the	DT	the
economic	JJ	economic
spectrum	NN	spectrum
.	SENT	.
A	DT	a
Mexican	JJ	Mexican
gardener	NN	gardener
in	IN	in
Los	NP	Los
Angeles	NP	Angeles
and	CC	and
a	DT	a
Nepali	JJ	Nepali
housekeeper	NN	housekeeper
in	IN	in
Delhi	NP	Delhi
have	VBP	have
more	JJR	more
in	IN	in
common	JJ	common
in	IN	in
terms	NNS	term
of	IN	of
rituals	NNS	ritual
and	CC	and
restrictions	NNS	restriction
than	IN	than
nationality	NN	nationality
implies	VBZ	imply
.	SENT	.
Perhaps	RB	perhaps
my	PP$	my
biggest	JJS	big
problem	NN	problem
with	IN	with
coming	VBG	come
from	IN	from
countries	NNS	country
is	VBZ	be
the	DT	the
myth	NN	myth
of	IN	of
going	VBG	go
back	RB	back
to	TO	to
them	PP	them
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
often	RB	often
asked	VBD	ask
if	IN	if
I	PP	I
plan	VBP	plan
to	TO	to
"	``	"
go	VB	go
back	RB	back
"	''	"
to	TO	to
Ghana	NP	Ghana
.	SENT	.
I	PP	I
go	VBP	go
to	TO	to
Accra	NP	Accra
every	DT	every
year	NN	year
,	,	,
but	CC	but
I	PP	I
can	MD	can
'	''	'
t	NN	t
"	``	"
go	VB	go
back	RB	back
"	''	"
to	TO	to
Ghana	NP	Ghana
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
because	IN	because
I	PP	I
wasn	NN	<unknown>
'	POS	'
t	NN	t
born	VBN	bear
there	RB	there
.	SENT	.
My	PP$	my
father	NN	father
can	NN	can
'	POS	'
t	NN	t
go	VB	go
back	RB	back
,	,	,
either	RB	either
.	SENT	.
The	DT	the
country	NN	country
in	IN	in
which	WDT	which
he	PP	he
was	VBD	be
born	VBN	bear
,	,	,
that	DT	that
country	NN	country
no	RB	no
longer	RBR	longer
exists	VBZ	exist
.	SENT	.
We	PP	we
can	MD	can
never	RB	never
go	VB	go
back	RB	back
to	TO	to
a	DT	a
place	NN	place
and	CC	and
find	VB	find
it	PP	it
exactly	RB	exactly
where	WRB	where
we	PP	we
left	VBD	leave
it	PP	it
.	SENT	.
Something	NN	something
,	,	,
somewhere	RB	somewhere
will	MD	will
always	RB	always
have	VB	have
changed	VBN	change
,	,	,
most	JJS	most
of	IN	of
all	DT	all
,	,	,
ourselves	PP	ourselves
.	SENT	.
People	NNS	people
.	SENT	.
Finally	RB	finally
,	,	,
what	WP	what
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
is	VBZ	be
human	JJ	human
experience	NN	experience
,	,	,
this	DT	this
notoriously	RB	notoriously
and	CC	and
gloriously	RB	gloriously
disorderly	JJ	disorderly
affair	NN	affair
.	SENT	.
In	IN	in
creative	JJ	creative
writing	NN	writing
,	,	,
locality	NN	locality
bespeaks	VBZ	bespeak
humanity	NN	humanity
.	SENT	.
The	DT	the
more	JJR	more
we	PP	we
know	VBP	know
about	RB	about
where	WRB	where
a	DT	a
story	NN	story
is	VBZ	be
set	VBN	set
,	,	,
the	DT	the
more	RBR	more
local	JJ	local
color	NN	color
and	CC	and
texture	NN	texture
,	,	,
the	DT	the
more	RBR	more
human	JJ	human
the	DT	the
characters	NNS	character
start	VBP	start
to	TO	to
feel	VB	feel
,	,	,
the	DT	the
more	RBR	more
relatable	JJ	relatable
,	,	,
not	RB	not
less	JJR	less
.	SENT	.
The	DT	the
myth	NN	myth
of	IN	of
national	JJ	national
identity	NN	identity
and	CC	and
the	DT	the
vocabulary	NN	vocabulary
of	IN	of
coming	VBG	come
from	IN	from
confuses	VBZ	confuse
us	PP	us
into	IN	into
placing	VBG	place
ourselves	PP	ourselves
into	IN	into
mutually	RB	mutually
exclusive	JJ	exclusive
categories	NNS	category
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
all	RB	all
of	IN	of
us	PP	us
are	VBP	be
multi	NNS	Multi
—	:	-
multi-local	JJ	multi-local
,	,	,
multi-layered	JJ	<unknown>
.	SENT	.
To	TO	to
begin	VB	begin
our	PP$	our
conversations	NNS	conversation
with	IN	with
an	DT	an
acknowledgement	NN	acknowledgement
of	IN	of
this	DT	this
complexity	NN	complexity
brings	VBZ	bring
us	PP	us
closer	RBR	closer
together	RB	together
,	,	,
I	PP	I
think	VBP	think
,	,	,
not	RB	not
further	RBR	further
apart	RB	apart
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
time	NN	time
that	IN	that
I	NP	I
'	POS	'
m	NN	m
introduced	VBD	introduce
,	,	,
I	PP	I
'	POS	'
d	NN	d
love	NN	love
to	TO	to
hear	VB	hear
the	DT	the
truth	NN	truth
:	:	:
"	``	"
Taiye	NP	<unknown>
Selasi	NP	<unknown>
is	VBZ	be
a	DT	a
human	JJ	human
being	NN	being
,	,	,
like	IN	like
everybody	NN	everybody
here	RB	here
.	SENT	.
She	PP	she
isn	NP	isn
'	POS	'
t	NN	t
a	DT	a
citizen	NN	citizen
of	IN	of
the	DT	the
world	NN	world
,	,	,
but	CC	but
a	DT	a
citizen	NN	citizen
of	IN	of
worlds	NNS	world
.	SENT	.
She	PP	she
is	VBZ	be
a	DT	a
local	JJ	local
of	IN	of
New	NP	New
York	NP	York
,	,	,
Rome	NP	Rome
and	CC	and
Accra	NP	Accra
.	SENT	.
"	``	"
Thank	VB	thank
you	PP	you
.	SENT	.
