How	WRB	how
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
check	NN	check
,	,	,
OK	UH	OK
?	SENT	?
What	WP	what
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
is	VBZ	be
that	IN	that
not	RB	not
everybody	NN	everybody
behaved	VBN	behave
like	IN	like
Adam	NP	Adam
Smith	NP	Smith
would	MD	would
have	VB	have
predicted	VBN	predict
.	SENT	.
So	RB	so
what	WP	what
does	VBZ	do
that	RB	that
leave	VB	leave
us	PP	us
with	IN	with
?	SENT	?
Well	RB	well
,	,	,
it	PP	it
seems	VBZ	seem
people	NNS	people
are	VBP	be
motivated	VBN	motivate
by	IN	by
certain	JJ	certain
intrinsic	JJ	intrinsic
values	NNS	value
and	CC	and
in	IN	in
our	PP$	our
research	NN	research
,	,	,
we	PP	we
look	VBP	look
at	IN	at
this	DT	this
.	SENT	.
We	PP	we
look	VBP	look
at	IN	at
the	DT	the
idea	NN	idea
that	IN	that
people	NNS	people
have	VBP	have
so-called	JJ	so-called
protected	JJ	protected
values	NNS	value
.	SENT	.
A	DT	a
protected	JJ	protected
value	NN	value
isn	NN	isn
'	POS	'
t	NN	t
just	RB	just
any	DT	any
value	NN	value
.	SENT	.
A	DT	a
protected	JJ	protected
value	NN	value
is	VBZ	be
a	DT	a
value	NN	value
where	WRB	where
you	PP	you
'	POS	'
re	NN	re
willing	JJ	willing
to	TO	to
pay	VB	pay
a	DT	a
price	NN	price
to	TO	to
uphold	VB	uphold
that	DT	that
value	NN	value
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
willing	JJ	willing
to	TO	to
pay	VB	pay
a	DT	a
price	NN	price
to	TO	to
withstand	VB	withstand
the	DT	the
temptation	NN	temptation
to	TO	to
give	VB	give
in	IN	in
.	SENT	.
And	CC	and
the	DT	the
consequence	NN	consequence
is	VBZ	be
you	PP	you
feel	VBP	feel
better	JJR	good
if	IN	if
you	PP	you
earn	VBP	earn
money	NN	money
in	IN	in
a	DT	a
way	NN	way
that	RB	that
'	POS	'
s	NNS	<unknown>
consistent	JJ	consistent
with	IN	with
your	PP$	your
values	NNS	value
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
this	DT	this
again	RB	again
in	IN	in
the	DT	the
metaphor	NN	metaphor
of	IN	of
our	PP$	our
beloved	JJ	beloved
dog	NN	dog
here	RB	here
.	SENT	.
If	IN	if
we	PP	we
succeed	VBP	succeed
in	IN	in
getting	VBG	get
the	DT	the
sausage	NN	sausage
without	IN	without
violating	VBG	violate
our	PP$	our
values	NNS	value
,	,	,
then	RB	then
the	DT	the
sausage	NN	sausage
tastes	VBZ	taste
better	RBR	well
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
what	WP	what
our	PP$	our
research	NN	research
shows	NNS	show
.	SENT	.
If	IN	if
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
we	PP	we
do	VBP	do
so	RB	so
—	:	-
if	IN	if
we	PP	we
get	VBP	get
the	DT	the
sausage	NN	sausage
and	CC	and
in	IN	in
doing	VBG	do
so	IN	so
we	PP	we
actually	RB	actually
violate	VBP	violate
values	NNS	value
,	,	,
we	PP	we
value	VBP	value
the	DT	the
sausage	NN	sausage
less	RBR	less
.	SENT	.
Quantitatively	RB	quantitatively
,	,	,
that	IN	that
'	POS	'
s	NN	S
quite	RB	quite
powerful	JJ	powerful
.	SENT	.
We	PP	we
can	MD	can
measure	VB	measure
these	DT	these
protected	JJ	protected
values	NNS	value
,	,	,
for	IN	for
example	NN	example
,	,	,
by	IN	by
a	DT	a
survey	NN	survey
measure	NN	measure
.	SENT	.
Simple	JJ	simple
,	,	,
nine-item	JJ	<unknown>
survey	NN	survey
that	RB	that
'	POS	'
s	NN	S
quite	RB	quite
predictive	JJ	predictive
in	IN	in
these	DT	these
experiments	NNS	experiment
.	SENT	.
If	IN	if
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
average	NN	average
of	IN	of
the	DT	the
population	NN	population
and	CC	and
then	RB	then
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
distribution	NN	distribution
around	IN	around
it	PP	it
—	:	-
people	NNS	people
are	VBP	be
different	JJ	different
,	,	,
we	PP	we
all	RB	all
are	VBP	be
different	JJ	different
.	SENT	.
People	NNS	people
who	WP	who
have	VBP	have
a	DT	a
set	NN	set
of	IN	of
protected	JJ	protected
values	NNS	value
that	WDT	that
'	POS	'
s	NN	S
one	CD	one
standard	NN	standard
deviation	NN	deviation
above	IN	above
the	DT	the
average	NN	average
,	,	,
they	PP	they
discount	VBP	discount
money	NN	money
they	PP	they
receive	VBP	receive
by	IN	by
lying	VBG	lie
by	IN	by
about	RB	about
25	CD	@card@
percent	NN	percent
.	SENT	.
That	DT	that
means	VBZ	mean
a	DT	a
dollar	NN	dollar
received	VBD	receive
when	WRB	when
lying	VBG	lie
is	VBZ	be
worth	JJ	worth
to	TO	to
them	PP	them
only	RB	only
75	CD	@card@
cents	NNS	cent
without	IN	without
any	DT	any
incentives	NNS	incentive
you	PP	you
put	VBD	put
in	IN	in
place	NN	place
for	IN	for
them	PP	them
to	TO	to
behave	VB	behave
honestly	RB	honestly
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
their	PP$	their
intrinsic	JJ	intrinsic
motivation	NN	motivation
.	SENT	.
By	IN	by
the	DT	the
way	NN	way
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
moral	JJ	moral
authority	NN	authority
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
saying	VBG	say
I	PP	I
have	VBP	have
all	PDT	all
these	DT	these
beautiful	JJ	beautiful
values	NNS	value
,	,	,
right	RB	right
?	SENT	?
But	CC	but
I	PP	I
'	POS	'
m	NN	m
interested	JJ	interested
in	IN	in
how	WRB	how
people	NNS	people
behave	VB	behave
and	CC	and
how	WRB	how
we	PP	we
can	MD	can
leverage	VB	leverage
that	DT	that
richness	NN	richness
in	IN	in
human	JJ	human
nature	NN	nature
to	TO	to
actually	RB	actually
improve	VB	improve
the	DT	the
workings	NNS	working
of	IN	of
our	PP$	our
organizations	NNS	organization
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
two	CD	two
very	RB	very
,	,	,
very	RB	very
different	JJ	different
visions	NNS	vision
here	RB	here
.	SENT	.
On	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
you	PP	you
can	MD	can
appeal	VB	appeal
to	TO	to
benefits	NNS	benefit
and	CC	and
costs	NNS	cost
and	CC	and
try	VBP	try
to	TO	to
get	VB	get
people	NNS	people
to	TO	to
behave	VB	behave
according	VBG	accord
to	TO	to
them	PP	them
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
you	PP	you
can	MD	can
select	VB	select
people	NNS	people
who	WP	who
have	VBP	have
the	DT	the
values	NNS	value
and	CC	and
the	DT	the
desirable	JJ	desirable
characteristics	NNS	characteristic
,	,	,
of	IN	of
course	NN	course
—	:	-
competencies	NNS	competency
that	WDT	that
go	VBP	go
in	IN	in
line	NN	line
with	IN	with
your	PP$	your
organization	NN	organization
.	SENT	.
I	PP	I
do	VBP	do
not	RB	not
yet	RB	yet
know	VB	know
where	WRB	where
these	DT	these
protected	VBN	protect
values	NNS	value
really	RB	really
come	VBP	come
from	IN	from
.	SENT	.
Is	VBZ	be
it	PP	it
nurture	VBP	nurture
or	CC	or
is	VBZ	be
it	PP	it
nature	NN	nature
?	SENT	?
What	WP	what
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
is	VBZ	be
that	IN	that
the	DT	the
distribution	NN	distribution
looks	VBZ	look
pretty	RB	pretty
similar	JJ	similar
for	IN	for
men	NNS	man
and	CC	and
women	NNS	woman
.	SENT	.
It	PP	it
looks	VBZ	look
pretty	RB	pretty
similar	JJ	similar
for	IN	for
those	DT	those
who	WP	who
had	VBD	have
studied	VBN	study
economics	NNS	economics
or	CC	or
those	DT	those
who	WP	who
had	VBD	have
studied	VBN	study
psychology	NN	psychology
.	SENT	.
It	PP	it
looks	VBZ	look
even	RB	even
pretty	RB	pretty
similar	JJ	similar
around	IN	around
different	JJ	different
age	NN	age
categories	NNS	category
among	IN	among
adults	NNS	adult
.	SENT	.
But	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
yet	RB	yet
how	WRB	how
this	DT	this
develops	VBZ	develop
over	IN	over
a	DT	a
lifetime	NN	lifetime
.	SENT	.
That	DT	that
will	MD	will
be	VB	be
the	DT	the
subject	NN	subject
of	IN	of
future	JJ	future
research	NN	research
.	SENT	.
The	DT	the
idea	NN	idea
I	PP	I
want	VBP	want
to	TO	to
leave	VB	leave
you	PP	you
with	IN	with
is	VBZ	be
it	PP	it
'	POS	'
s	NNS	<unknown>
all	DT	all
right	NN	right
to	TO	to
appeal	VB	appeal
to	TO	to
incentives	NNS	incentive
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
an	DT	an
economist	NN	economist
;	:	;
I	PP	I
certainly	RB	certainly
believe	VBP	believe
in	IN	in
the	DT	the
fact	NN	fact
that	IN	that
incentives	NNS	incentive
work	VBP	work
.	SENT	.
But	CC	but
do	VBP	do
think	VB	think
about	IN	about
selecting	VBG	select
the	DT	the
right	JJ	right
people	NNS	people
rather	RB	rather
than	IN	than
having	VBG	have
people	NNS	people
and	CC	and
then	RB	then
putting	VBG	put
incentives	NNS	incentive
in	IN	in
place	NN	place
.	SENT	.
Selecting	VBG	select
the	DT	the
right	JJ	right
people	NNS	people
with	IN	with
the	DT	the
right	JJ	right
values	NNS	value
may	MD	may
go	VB	go
a	DT	a
long	JJ	long
way	NN	way
to	TO	to
saving	VBG	save
a	DT	a
lot	NN	lot
of	IN	of
trouble	NN	trouble
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
in	IN	in
your	PP$	your
organizations	NNS	organization
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
it	PP	it
will	MD	will
pay	VB	pay
off	RP	off
to	TO	to
put	VB	put
people	NNS	people
first	JJ	first
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
