There	EX	there
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	JJ	<unknown>
part	NN	part
of	IN	of
a	DT	a
larger	JJR	large
body	NN	body
of	IN	of
research	NN	research
that	WDT	that
is	VBZ	be
starting	VBG	start
to	TO	to
indicate	VB	indicate
that	IN	that
there	EX	there
may	MD	may
be	VB	be
a	DT	a
connection	NN	connection
between	IN	between
people	NNS	people
'	POS	'
s	NN	S
tendencies	NNS	tendency
for	IN	for
empathy	NN	empathy
and	CC	and
their	PP$	their
behavior	NN	behavior
around	IN	around
robots	NNS	robot
.	SENT	.
But	CC	but
my	PP$	my
question	NN	question
for	IN	for
the	DT	the
coming	VBG	come
era	NN	era
of	IN	of
human-robot	NN	human-robot
interaction	NN	interaction
is	VBZ	be
not	RB	not
:	:	:
"	``	"
Do	VBP	do
we	PP	we
empathize	VB	empathize
with	IN	with
robots	NNS	robot
?	SENT	?
"	``	"
It	PP	it
'	POS	'
s	NN	S
:	:	:
"	``	"
Can	MD	can
robots	NNS	robot
change	VB	change
people	NNS	people
'	POS	'
s	NN	S
empathy	NN	empathy
?	SENT	?
"	``	"
Is	VBZ	be
there	RB	there
reason	NN	reason
to	TO	to
,	,	,
for	IN	for
example	NN	example
,	,	,
prevent	VB	prevent
your	PP$	your
child	NN	child
from	IN	from
kicking	VBG	kick
a	DT	a
robotic	JJ	robotic
dog	NN	dog
,	,	,
not	RB	not
just	RB	just
out	IN	out
of	IN	of
respect	NN	respect
for	IN	for
property	NN	property
,	,	,
but	CC	but
because	IN	because
the	DT	the
child	NN	child
might	MD	might
be	VB	be
more	RBR	more
likely	JJ	likely
to	TO	to
kick	VB	kick
a	DT	a
real	JJ	real
dog	NN	dog
?	SENT	?
And	CC	and
again	RB	again
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
kids	NNS	kid
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
violent	JJ	violent
video	NN	video
games	NNS	game
question	VBP	question
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
on	IN	on
a	DT	a
completely	RB	completely
new	JJ	new
level	NN	level
because	IN	because
of	IN	of
this	DT	this
visceral	JJ	visceral
physicality	NN	physicality
that	IN	that
we	PP	we
respond	VB	respond
more	RBR	more
intensely	RB	intensely
to	TO	to
than	IN	than
to	TO	to
images	NNS	image
on	IN	on
a	DT	a
screen	NN	screen
.	SENT	.
When	WRB	when
we	PP	we
behave	VBP	behave
violently	RB	violently
towards	IN	towards
robots	NNS	robot
,	,	,
specifically	RB	specifically
robots	NNS	robot
that	WDT	that
are	VBP	be
designed	VBN	design
to	TO	to
mimic	VB	mimic
life	NN	life
,	,	,
is	VBZ	be
that	IN	that
a	DT	a
healthy	JJ	healthy
outlet	NN	outlet
for	IN	for
violent	JJ	violent
behavior	NN	behavior
or	CC	or
is	VBZ	be
that	IN	that
training	VBG	train
our	PP$	our
cruelty	NN	cruelty
muscles	NNS	muscle
?	SENT	?
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
.	SENT	.
.	SENT	.
But	CC	but
the	DT	the
answer	NN	answer
to	TO	to
this	DT	this
question	NN	question
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
impact	VB	impact
human	JJ	human
behavior	NN	behavior
,	,	,
it	PP	it
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
impact	VB	impact
social	JJ	social
norms	NNS	norm
,	,	,
it	PP	it
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
inspire	VB	inspire
rules	NNS	rule
around	IN	around
what	WP	what
we	PP	we
can	MD	can
and	CC	and
can	MD	can
'	''	'
t	NN	t
do	VBP	do
with	IN	with
certain	JJ	certain
robots	NNS	robot
,	,	,
similar	JJ	similar
to	TO	to
our	PP$	our
animal	JJ	animal
cruelty	NN	cruelty
laws	NNS	law
.	SENT	.
Because	IN	because
even	RB	even
if	IN	if
robots	NNS	robot
can	MD	can
'	''	'
t	NN	t
feel	NN	feel
,	,	,
our	PP$	our
behavior	NN	behavior
towards	IN	towards
them	PP	them
might	MD	might
matter	VB	matter
for	IN	for
us	PP	us
.	SENT	.
And	CC	and
regardless	RB	regardless
of	IN	of
whether	IN	whether
we	PP	we
end	VBP	end
up	RP	up
changing	VBG	change
our	PP$	our
rules	NNS	rule
,	,	,
robots	NNS	robot
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
help	VB	help
us	PP	us
come	VB	come
to	TO	to
a	DT	a
new	JJ	new
understanding	NN	understanding
of	IN	of
ourselves	PP	ourselves
.	SENT	.
Most	JJS	most
of	IN	of
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
over	IN	over
the	DT	the
past	JJ	past
10	CD	@card@
years	NNS	year
has	VBZ	have
not	RB	not
been	VBN	be
about	IN	about
technology	NN	technology
at	IN	at
all	DT	all
.	SENT	.
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
about	RB	about
human	JJ	human
psychology	NN	psychology
and	CC	and
empathy	NN	empathy
and	CC	and
how	WRB	how
we	PP	we
relate	VBP	relate
to	TO	to
others	NNS	other
.	SENT	.
Because	IN	because
when	WRB	when
a	DT	a
child	NN	child
is	VBZ	be
kind	JJ	kind
to	TO	to
a	DT	a
Roomba	NP	<unknown>
,	,	,
when	WRB	when
a	DT	a
soldier	NN	soldier
tries	VBZ	try
to	TO	to
save	VB	save
a	DT	a
robot	NN	robot
on	IN	on
the	DT	the
battlefield	NN	battlefield
,	,	,
or	CC	or
when	WRB	when
a	DT	a
group	NN	group
of	IN	of
people	NNS	people
refuses	VBZ	refuse
to	TO	to
harm	VB	harm
a	DT	a
robotic	JJ	robotic
baby	NN	baby
dinosaur	NN	dinosaur
,	,	,
those	DT	those
robots	NNS	robot
aren	NN	<unknown>
'	POS	'
t	NN	t
just	RB	just
motors	VBZ	motor
and	CC	and
gears	VBZ	gear
and	CC	and
algorithms	NNS	algorithm
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
reflections	NNS	reflection
of	IN	of
our	PP$	our
own	JJ	own
humanity	NN	humanity
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
