When	WRB	when
When	WRB	when
I	PP	I
first	RB	first
went	VBD	go
in	IN	in
there	RB	there
,	,	,
I	PP	I
walked	VBD	walk
into	IN	into
the	DT	the
freshmen	NNS	freshman
dining	NN	dining
hall	NN	hall
,	,	,
which	WDT	which
is	VBZ	be
where	WRB	where
my	PP$	my
friends	NNS	friend
from	IN	from
Waco	NP	Waco
,	,	,
Texas	NP	Texas
,	,	,
which	WDT	which
is	VBZ	be
where	WRB	where
I	PP	I
grew	VBD	grow
up	RP	up
â	NP	<unknown>
I	PP	I
know	VBP	know
some	DT	some
of	IN	of
you	PP	you
know	VBP	know
this	DT	this
.	SENT	.
When	WRB	when
they	PP	they
'	POS	'
d	NN	d
visit	NN	visit
,	,	,
they	PP	they
'	POS	'
d	NN	d
look	VBP	look
around	RP	around
,	,	,
and	CC	and
say	VBP	say
,	,	,
"	''	"
This	DT	this
dining	NN	dining
hall	NN	hall
looks	VBZ	look
like	IN	like
something	NN	something
out	RP	out
of	IN	of
Hogwart	NP	<unknown>
'	POS	'
s	NN	S
.	SENT	.
"	''	"
It	PP	it
does	VBZ	do
,	,	,
because	IN	because
that	WDT	that
was	VBD	be
Hogwart	NP	<unknown>
'	POS	'
s	NN	S
and	CC	and
that	IN	that
'	POS	'
s	JJ	<unknown>
Harvard	NP	Harvard
.	SENT	.
And	CC	and
when	WRB	when
they	PP	they
see	VBP	see
this	DT	this
,	,	,
they	PP	they
say	VBP	say
,	,	,
"	``	"
Why	WRB	why
do	VBP	do
you	PP	you
waste	VB	waste
your	PP$	your
time	NN	time
studying	VBG	study
happiness	NN	happiness
at	IN	at
Harvard	NP	Harvard
?	SENT	?
What	WP	what
does	VBZ	do
a	DT	a
Harvard	NP	Harvard
student	NN	student
possibly	RB	possibly
have	VBP	have
to	TO	to
be	VB	be
unhappy	JJ	unhappy
about	RB	about
?	SENT	?
"	''	"
Embedded	VBN	embed
within	IN	within
that	DT	that
question	NN	question
is	VBZ	be
the	DT	the
key	NN	key
to	TO	to
understanding	VBG	understand
the	DT	the
science	NN	science
of	IN	of
happiness	NN	happiness
.	SENT	.
Because	IN	because
what	WP	what
that	DT	that
question	NN	question
assumes	VBZ	assume
is	VBZ	be
that	IN	that
our	PP$	our
external	JJ	external
world	NN	world
is	VBZ	be
predictive	JJ	predictive
of	IN	of
our	PP$	our
happiness	NN	happiness
levels	NNS	level
,	,	,
when	WRB	when
in	IN	in
reality	NN	reality
,	,	,
if	IN	if
I	PP	I
know	VBP	know
everything	NN	everything
about	IN	about
your	PP$	your
external	JJ	external
world	NN	world
,	,	,
I	PP	I
can	MD	can
only	RB	only
predict	VB	predict
10	CD	@card@
%	NN	%
of	IN	of
your	PP$	your
long-term	JJ	long-term
happiness	NN	happiness
.	SENT	.
90	CD	@card@
percent	NN	percent
of	IN	of
your	PP$	your
long-term	JJ	long-term
happiness	NN	happiness
is	VBZ	be
predicted	VBN	predict
not	RB	not
by	IN	by
the	DT	the
external	JJ	external
world	NN	world
,	,	,
but	CC	but
by	IN	by
the	DT	the
way	NN	way
your	PP$	your
brain	NN	brain
processes	VBZ	process
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
change	VBP	change
it	PP	it
,	,	,
if	IN	if
we	PP	we
change	VBP	change
our	PP$	our
formula	NN	formula
for	IN	for
happiness	NN	happiness
and	CC	and
success	NN	success
,	,	,
we	PP	we
can	MD	can
change	VB	change
the	DT	the
way	NN	way
that	IN	that
we	PP	we
can	MD	can
then	RB	then
affect	VB	affect
reality	NN	reality
.	SENT	.
What	WP	what
we	PP	we
found	VBN	find
is	VBZ	be
that	IN	that
only	RB	only
25	CD	@card@
%	NN	%
of	IN	of
job	NN	job
successes	NNS	success
are	VBP	be
predicted	VBN	predict
by	IN	by
IQ	NP	IQ
,	,	,
75	CD	@card@
percent	NN	percent
of	IN	of
job	NN	job
successes	NNS	success
are	VBP	be
predicted	VBN	predict
by	IN	by
your	PP$	your
optimism	NN	optimism
levels	NNS	level
,	,	,
your	PP$	your
social	JJ	social
support	NN	support
and	CC	and
your	PP$	your
ability	NN	ability
to	TO	to
see	VB	see
stress	NN	stress
as	IN	as
a	DT	a
challenge	NN	challenge
instead	RB	instead
of	IN	of
as	IN	as
a	DT	a
threat	NN	threat
.	SENT	.
I	PP	I
talked	VBD	talk
to	TO	to
a	DT	a
New	NP	New
England	NP	England
boarding	NN	boarding
school	NN	school
,	,	,
probably	RB	probably
the	DT	the
most	RBS	most
prestigious	JJ	prestigious
one	CD	one
,	,	,
and	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
We	PP	we
already	RB	already
know	VBP	know
that	DT	that
.	SENT	.
So	IN	so
every	DT	every
year	NN	year
,	,	,
instead	RB	instead
of	IN	of
just	RB	just
teaching	VBG	teach
our	PP$	our
students	NNS	student
,	,	,
we	PP	we
have	VBP	have
a	DT	a
wellness	NN	wellness
week	NN	week
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
so	RB	so
excited	VBN	excite
.	SENT	.
Monday	NP	Monday
night	NN	night
we	PP	we
have	VBP	have
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
leading	VBG	lead
expert	NN	expert
will	MD	will
speak	VB	speak
about	RB	about
adolescent	JJ	adolescent
depression	NN	depression
.	SENT	.
Tuesday	NP	Tuesday
night	NN	night
it	PP	it
'	POS	'
s	JJ	<unknown>
school	NN	school
violence	NN	violence
and	CC	and
bullying	VBG	bully
.	SENT	.
Wednesday	NP	Wednesday
night	NN	night
is	VBZ	be
eating	VBG	eat
disorders	NNS	disorder
.	SENT	.
Thursday	NP	Thursday
night	NN	night
is	VBZ	be
illicit	JJ	illicit
drug	NN	drug
use	NN	use
.	SENT	.
And	CC	and
Friday	NP	Friday
night	NN	night
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
decide	VB	decide
between	IN	between
risky	JJ	risky
sex	NN	sex
or	CC	or
happiness	NN	happiness
.	SENT	.
"	''	"
I	PP	I
said	VBD	say
,	,	,
"	``	"
That	DT	that
'	POS	'
s	JJ	<unknown>
most	JJS	most
people	NNS	people
'	POS	'
s	JJ	<unknown>
Friday	NP	Friday
nights	NNS	night
.	SENT	.
"	''	"
Which	WDT	which
I	PP	I
'	POS	'
m	NN	m
glad	NN	glad
you	PP	you
liked	VBD	like
,	,	,
but	CC	but
they	PP	they
did	VBD	do
not	RB	not
like	VB	like
that	IN	that
at	IN	at
all	DT	all
.	SENT	.
Silence	NN	silence
on	IN	on
the	DT	the
phone	NN	phone
.	SENT	.
And	CC	and
into	IN	into
the	DT	the
silence	NN	silence
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
I	NP	I
'	''	'
d	SYM	d
be	VB	be
happy	JJ	happy
to	TO	to
speak	VB	speak
at	IN	at
your	PP$	your
school	NN	school
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NN	S
not	RB	not
a	DT	a
wellness	NN	wellness
week	NN	week
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
sickness	NN	sickness
week	NN	week
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
outlined	VBD	outline
all	PDT	all
the	DT	the
negative	JJ	negative
things	NNS	thing
that	WDT	that
can	MD	can
happen	VB	happen
,	,	,
but	CC	but
not	RB	not
talked	VBN	talk
about	IN	about
the	DT	the
positive	JJ	positive
.	SENT	.
"	''	"
The	DT	the
absence	NN	absence
of	IN	of
disease	NN	disease
is	VBZ	be
not	RB	not
health	NN	health
.	SENT	.
Here	RB	here
'	POS	'
s	NN	S
how	WRB	how
we	PP	we
get	VBP	get
to	TO	to
health	NN	health
:	:	:
We	PP	we
need	VBP	need
to	TO	to
reverse	VB	reverse
the	DT	the
formula	NN	formula
for	IN	for
happiness	NN	happiness
and	CC	and
success	NN	success
.	SENT	.
In	IN	in
the	DT	the
last	JJ	last
three	CD	three
years	NNS	year
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
traveled	VBD	travel
to	TO	to
45	CD	@card@
countries	NNS	country
,	,	,
working	VBG	work
with	IN	with
schools	NNS	school
and	CC	and
companies	NNS	company
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
an	DT	an
economic	JJ	economic
downturn	NN	downturn
.	SENT	.
And	CC	and
I	PP	I
found	VBD	find
that	IN	that
most	JJS	most
companies	NNS	company
and	CC	and
schools	NNS	school
follow	VBP	follow
a	DT	a
formula	NN	formula
for	IN	for
success	NN	success
,	,	,
which	WDT	which
is	VBZ	be
this	DT	this
:	:	:
If	IN	if
I	PP	I
work	VBP	work
harder	JJR	hard
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
be	VB	be
more	RBR	more
successful	JJ	successful
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
'	POS	'
m	NN	m
more	RBR	more
successful	JJ	successful
,	,	,
then	RB	then
I	PP	I
'	''	'
ll	NN	ll
be	VB	be
happier	JJR	happy
.	SENT	.
That	WDT	that
undergirds	VBZ	undergird
most	JJS	most
of	IN	of
our	PP$	our
parenting	VBG	parent
and	CC	and
managing	VBG	manage
styles	NNS	style
,	,	,
the	DT	the
way	NN	way
that	IN	that
we	PP	we
motivate	VBP	motivate
our	PP$	our
behavior	NN	behavior
.	SENT	.
And	CC	and
the	DT	the
problem	NN	problem
is	VBZ	be
it	PP	it
'	POS	'
s	NN	S
scientifically	RB	scientifically
broken	VBN	break
and	CC	and
backwards	RB	backwards
for	IN	for
two	CD	two
reasons	NNS	reason
.	SENT	.
Every	DT	every
time	NN	time
your	PP$	your
brain	NN	brain
has	VBZ	have
a	DT	a
success	NN	success
,	,	,
you	PP	you
just	RB	just
changed	VBD	change
the	DT	the
goalpost	NN	<unknown>
of	IN	of
what	WP	what
success	NN	success
looked	VBD	look
like	IN	like
.	SENT	.
You	PP	you
got	VBD	get
good	JJ	good
grades	NNS	grade
,	,	,
now	RB	now
you	PP	you
have	VBP	have
to	TO	to
get	VB	get
better	JJR	good
grades	NNS	grade
,	,	,
you	PP	you
got	VBD	get
into	IN	into
a	DT	a
good	JJ	good
school	NN	school
and	CC	and
after	IN	after
you	PP	you
get	VBP	get
into	IN	into
a	DT	a
better	JJR	good
one	CD	one
,	,	,
you	PP	you
got	VBD	get
a	DT	a
good	JJ	good
job	NN	job
,	,	,
now	RB	now
you	PP	you
have	VBP	have
to	TO	to
get	VB	get
a	DT	a
better	JJR	good
job	NN	job
,	,	,
you	PP	you
hit	VBD	hit
your	PP$	your
sales	NNS	sale
target	NN	target
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
change	VB	change
it	PP	it
.	SENT	.
And	CC	and
if	IN	if
happiness	NN	happiness
is	VBZ	be
on	IN	on
the	DT	the
opposite	JJ	opposite
side	NN	side
of	IN	of
success	NN	success
,	,	,
your	PP$	your
brain	NN	brain
never	RB	never
gets	VBZ	get
there	RB	there
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
pushed	VBD	push
happiness	NN	happiness
over	IN	over
the	DT	the
cognitive	JJ	cognitive
horizon	NN	horizon
,	,	,
as	IN	as
a	DT	a
society	NN	society
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
because	IN	because
we	PP	we
think	VBP	think
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
successful	JJ	successful
,	,	,
then	RB	then
we	PP	we
'	''	'
ll	NN	ll
be	VB	be
happier	JJR	happy
.	SENT	.
But	CC	but
our	PP$	our
brains	NNS	brain
work	VBP	work
in	IN	in
the	DT	the
opposite	JJ	opposite
order	NN	order
.	SENT	.
If	IN	if
you	PP	you
can	MD	can
raise	VB	raise
somebody	NN	somebody
'	POS	'
s	JJ	<unknown>
level	NN	level
of	IN	of
positivity	NN	<unknown>
in	IN	in
the	DT	the
present	JJ	present
,	,	,
then	RB	then
their	PP$	their
brain	NN	brain
experiences	VBZ	experience
what	WP	what
we	PP	we
now	RB	now
call	VBP	call
a	DT	a
happiness	NN	happiness
advantage	NN	advantage
,	,	,
which	WDT	which
is	VBZ	be
your	PP$	your
brain	NN	brain
at	IN	at
positive	JJ	positive
performs	VBZ	perform
significantly	RB	significantly
better	JJR	good
than	IN	than
at	IN	at
negative	JJ	negative
,	,	,
neutral	JJ	neutral
or	CC	or
stressed	VBN	stress
.	SENT	.
Your	PP$	your
intelligence	NN	intelligence
rises	NNS	rise
,	,	,
your	PP$	your
creativity	NN	creativity
rises	NNS	rise
,	,	,
your	PP$	your
energy	NN	energy
levels	NNS	level
rise	VBP	rise
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
found	VBD	find
that	IN	that
every	DT	every
single	JJ	single
business	NN	business
outcome	NN	outcome
improves	VBZ	improve
.	SENT	.
Your	PP$	your
brain	NN	brain
at	IN	at
positive	JJ	positive
is	VBZ	be
31	CD	@card@
%	NN	%
more	RBR	more
productive	JJ	productive
than	IN	than
your	PP$	your
brain	NN	brain
at	IN	at
negative	JJ	negative
,	,	,
neutral	JJ	neutral
or	CC	or
stressed	VBN	stress
.	SENT	.
You	PP	you
'	''	'
re	IN	re
37	CD	@card@
%	NN	%
better	JJR	good
at	IN	at
sales	NNS	sale
.	SENT	.
Doctors	NNS	doctor
are	VBP	be
19	CD	@card@
percent	NN	percent
faster	JJR	fast
,	,	,
more	RBR	more
accurate	JJ	accurate
at	IN	at
coming	VBG	come
up	RP	up
with	IN	with
the	DT	the
correct	JJ	correct
diagnosis	NN	diagnosis
when	WRB	when
positive	NN	positive
instead	RB	instead
of	IN	of
negative	JJ	negative
,	,	,
neutral	JJ	neutral
or	CC	or
stressed	VBN	stress
.	SENT	.
Which	WDT	which
means	VBZ	mean
we	PP	we
can	MD	can
reverse	VB	reverse
the	DT	the
formula	NN	formula
.	SENT	.
If	IN	if
we	PP	we
can	MD	can
find	VB	find
a	DT	a
way	NN	way
of	IN	of
becoming	VBG	become
positive	JJ	positive
in	IN	in
the	DT	the
present	JJ	present
,	,	,
then	RB	then
our	PP$	our
brains	NNS	brain
work	VBP	work
even	RB	even
more	RBR	more
successfully	RB	successfully
as	IN	as
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
work	VB	work
harder	JJR	hard
,	,	,
faster	RBR	faster
and	CC	and
more	RBR	more
intelligently	RB	intelligently
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
reverse	VB	reverse
this	DT	this
formula	NN	formula
so	IN	so
we	PP	we
can	MD	can
start	VB	start
to	TO	to
see	VB	see
what	WP	what
our	PP$	our
brains	NNS	brain
are	VBP	be
actually	RB	actually
capable	JJ	capable
of	IN	of
.	SENT	.
Because	IN	because
dopamine	NN	dopamine
,	,	,
which	WDT	which
floods	VBZ	flood
into	IN	into
your	PP$	your
system	NN	system
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
positive	JJ	positive
,	,	,
has	VBZ	have
two	CD	two
functions	NNS	function
.	SENT	.
Not	RB	not
only	RB	only
does	VBZ	do
it	PP	it
make	VB	make
you	PP	you
happier	JJR	happy
,	,	,
it	PP	it
turns	VBZ	turn
on	IN	on
all	DT	all
of	IN	of
the	DT	the
learning	VBG	learn
centers	NNS	center
in	IN	in
your	PP$	your
brain	NN	brain
allowing	VBG	allow
you	PP	you
to	TO	to
adapt	VB	adapt
to	TO	to
the	DT	the
world	NN	world
in	IN	in
a	DT	a
different	JJ	different
way	NN	way
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
found	VBD	find
there	EX	there
are	VBP	be
ways	NNS	way
that	IN	that
you	PP	you
can	MD	can
train	VB	train
your	PP$	your
brain	NN	brain
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
become	VB	become
more	RBR	more
positive	JJ	positive
.	SENT	.
In	IN	in
just	RB	just
a	DT	a
two-minute	JJ	two-minute
span	NN	span
of	IN	of
time	NN	time
done	VBN	do
for	IN	for
21	CD	@card@
days	NNS	day
in	IN	in
a	DT	a
row	NN	row
,	,	,
we	PP	we
can	MD	can
actually	RB	actually
rewire	VB	rewire
your	PP$	your
brain	NN	brain
,	,	,
allowing	VBG	allow
your	PP$	your
brain	NN	brain
to	TO	to
actually	RB	actually
work	VB	work
more	RBR	more
optimistically	RB	optimistically
and	CC	and
more	JJR	more
successfully	RB	successfully
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
done	VBN	do
these	DT	these
things	NNS	thing
in	IN	in
research	NN	research
now	RB	now
in	IN	in
every	DT	every
company	NN	company
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
worked	VBD	work
with	IN	with
,	,	,
getting	VBG	get
them	PP	them
to	TO	to
write	VB	write
down	RP	down
three	CD	three
new	JJ	new
things	NNS	thing
that	IN	that
they	PP	they
'	POS	'
re	NN	re
grateful	JJ	grateful
for	IN	for
for	IN	for
21	CD	@card@
days	NNS	day
in	IN	in
a	DT	a
row	NN	row
,	,	,
three	CD	three
new	JJ	new
things	NNS	thing
each	DT	each
day	NN	day
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
end	NN	end
of	IN	of
that	DT	that
,	,	,
their	PP$	their
brain	NN	brain
starts	VBZ	start
to	TO	to
retain	VB	retain
a	DT	a
pattern	NN	pattern
of	IN	of
scanning	VBG	scan
the	DT	the
world	NN	world
not	RB	not
for	IN	for
the	DT	the
negative	JJ	negative
,	,	,
but	CC	but
for	IN	for
the	DT	the
positive	JJ	positive
first	JJ	first
.	SENT	.
Journaling	VBG	<unknown>
about	IN	about
one	CD	one
positive	JJ	positive
experience	NN	experience
you	PP	you
'	POS	'
ve	NN	ve
had	VBD	have
over	IN	over
the	DT	the
past	JJ	past
24	CD	@card@
hours	NNS	hour
allows	VBZ	allow
your	PP$	your
brain	NN	brain
to	TO	to
relive	VB	relive
it	PP	it
.	SENT	.
Exercise	NN	exercise
teaches	VBZ	teach
your	PP$	your
brain	NN	brain
that	IN	that
your	PP$	your
behavior	NN	behavior
matters	NNS	matter
.	SENT	.
We	PP	we
find	VBP	find
that	IN	that
meditation	NN	meditation
allows	VBZ	allow
your	PP$	your
brain	NN	brain
to	TO	to
get	VB	get
over	IN	over
the	DT	the
cultural	JJ	cultural
ADHD	NN	<unknown>
that	IN	that
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
creating	VBG	create
by	IN	by
trying	VBG	try
to	TO	to
do	VB	do
multiple	JJ	multiple
tasks	NNS	task
at	IN	at
once	RB	once
and	CC	and
allows	VBZ	allow
our	PP$	our
brains	NNS	brain
to	TO	to
focus	VB	focus
on	IN	on
the	DT	the
task	NN	task
at	IN	at
hand	NN	hand
.	SENT	.
And	CC	and
finally	RB	finally
,	,	,
random	JJ	random
acts	NNS	act
of	IN	of
kindness	NN	kindness
are	VBP	be
conscious	JJ	conscious
acts	NNS	act
of	IN	of
kindness	NN	kindness
.	SENT	.
We	PP	we
get	VBP	get
people	NNS	people
,	,	,
when	WRB	when
they	PP	they
open	VBP	open
up	RP	up
their	PP$	their
inbox	NN	<unknown>
,	,	,
to	TO	to
write	VB	write
one	CD	one
positive	JJ	positive
email	NN	<unknown>
praising	VBG	praise
or	CC	or
thanking	VBG	thank
somebody	NN	somebody
in	IN	in
their	PP$	their
support	NN	support
network	NN	network
.	SENT	.
And	CC	and
by	IN	by
doing	VBG	do
these	DT	these
activities	NNS	activity
and	CC	and
by	IN	by
training	VBG	train
your	PP$	your
brain	NN	brain
just	RB	just
like	IN	like
we	PP	we
train	VBP	train
our	PP$	our
bodies	NNS	body
,	,	,
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
found	VBN	find
is	VBZ	be
we	PP	we
can	MD	can
reverse	VB	reverse
the	DT	the
formula	NN	formula
for	IN	for
happiness	NN	happiness
and	CC	and
success	NN	success
,	,	,
and	CC	and
in	IN	in
doing	VBG	do
so	RB	so
,	,	,
not	RB	not
only	RB	only
create	VB	create
ripples	NNS	ripple
of	IN	of
positivity	NN	<unknown>
,	,	,
but	CC	but
a	DT	a
real	JJ	real
revolution	NN	revolution
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
