Hello	UH	hello
do	VBP	do
what	WP	what
you	PP	you
can	MD	can
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
honor	VB	honor
and	CC	and
take	VB	take
care	NN	care
of	IN	of
people	NNS	people
who	WP	who
are	VBP	be
just	RB	just
as	RB	as
deserving	JJ	deserving
of	IN	of
success	NN	success
as	IN	as
we	PP	we
are	VBP	be
,	,	,
but	CC	but
just	RB	just
not	RB	not
as	RB	as
lucky	JJ	lucky
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
