There	EX	there
of	IN	of
people	NNS	people
are	VBP	be
doing	VBG	do
stuff	NN	stuff
,	,	,
so	RB	so
that	RB	that
'	''	'
s	NNS	<unknown>
good	JJ	good
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
see	VBP	see
what	WP	what
happens	VBZ	happen
.	SENT	.
Narrator	NN	narrator
:	:	:
The	DT	the
first	JJ	first
group	NN	group
builds	VBZ	build
a	DT	a
cubicle	NN	cubicle
in	IN	in
which	WDT	which
the	DT	the
walls	NNS	wall
are	VBP	be
screens	NNS	screen
for	IN	for
the	DT	the
computer	NN	computer
and	CC	and
for	IN	for
family	NN	family
photos	NNS	photo
.	SENT	.
In	IN	in
the	DT	the
second	JJ	second
group	NN	group
'	POS	'
s	NN	S
scenario	NN	scenario
,	,	,
the	DT	the
walls	NNS	wall
are	VBP	be
alive	JJ	alive
and	CC	and
actually	RB	actually
give	VB	give
Dilbert	NP	Dilbert
a	DT	a
group	NN	group
hug	NN	hug
.	SENT	.
Behind	IN	behind
the	DT	the
humor	NN	humor
is	VBZ	be
the	DT	the
idea	NN	idea
of	IN	of
making	VBG	make
the	DT	the
cubicle	NN	cubicle
more	RBR	more
human	JJ	human
.	SENT	.
)	)	)
David	NP	David
Kelley	NP	Kelley
:	:	:
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
final	JJ	final
thing	NN	thing
,	,	,
complete	JJ	complete
with	IN	with
orange	JJ	orange
lighting	NN	lighting
that	WDT	that
follows	VBZ	follow
the	DT	the
sun	NN	sun
across	IN	across
—	:	-
that	WDT	that
follows	VBZ	follow
the	DT	the
tracks	NNS	track
of	IN	of
the	DT	the
sun	NN	sun
—	:	-
across	IN	across
the	DT	the
sky	NN	sky
.	SENT	.
So	RB	so
you	PP	you
feel	VBP	feel
that	IN	that
in	IN	in
your	PP$	your
cubicle	NN	cubicle
.	SENT	.
And	CC	and
my	PP$	my
favorite	JJ	favorite
feature	NN	feature
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
flower	NN	flower
in	IN	in
a	DT	a
vase	NN	vase
that	WDT	that
wilts	VBZ	wilt
when	WRB	when
you	PP	you
leave	VBP	leave
in	IN	in
disappointment	NN	disappointment
,	,	,
and	CC	and
then	RB	then
when	WRB	when
you	PP	you
come	VBP	come
back	RB	back
,	,	,
it	PP	it
comes	VBZ	come
up	RP	up
to	TO	to
greet	VB	greet
you	PP	you
,	,	,
happy	JJ	happy
to	TO	to
see	VB	see
you	PP	you
.	SENT	.
DK	NN	DK
:	:	:
You	PP	you
know	VBP	know
,	,	,
it	PP	it
has	VBZ	have
homey	JJ	homey
touches	NNS	touch
like	IN	like
a	DT	a
built-in	JJ	built-in
fish	NN	fish
tank	NN	tank
in	IN	in
the	DT	the
walls	NNS	wall
,	,	,
or	CC	or
something	NN	something
to	TO	to
be	VB	be
aggressive	JJ	aggressive
with	IN	with
to	TO	to
release	VB	release
tension	NN	tension
.	SENT	.
DK	NN	DK
:	:	:
And	CC	and
of	IN	of
course	NN	course
:	:	:
a	DT	a
hammock	NN	hammock
for	IN	for
your	PP$	your
afternoon	NN	afternoon
nap	NN	nap
that	WDT	that
stretches	VBZ	stretch
across	IN	across
your	PP$	your
cubicle	NN	cubicle
.	SENT	.
DK	NN	DK
:	:	:
This	DT	this
next	JJ	next
project	NN	project
,	,	,
we	PP	we
were	VBD	be
asked	VBN	ask
to	TO	to
design	VB	design
a	DT	a
pavilion	NN	pavilion
to	TO	to
celebrate	VB	celebrate
the	DT	the
recycling	NN	recycling
of	IN	of
the	DT	the
water	NN	water
on	IN	on
the	DT	the
Millennium	NN	millennium
Dome	NP	Dome
in	IN	in
London	NP	London
.	SENT	.
The	DT	the
dome	NN	dome
has	VBZ	have
an	DT	an
incredible	JJ	incredible
amount	NN	amount
of	IN	of
water	NN	water
that	WDT	that
washes	VBZ	wash
off	RP	off
of	IN	of
it	PP	it
,	,	,
as	RB	as
well	RB	well
as	IN	as
wastewater	NN	wastewater
.	SENT	.
So	IN	so
this	DT	this
building	NN	building
actually	RB	actually
celebrates	VBZ	celebrate
the	DT	the
water	NN	water
as	IN	as
it	PP	it
comes	VBZ	come
out	RP	out
of	IN	of
the	DT	the
recycling	NN	recycling
plant	NN	plant
and	CC	and
goes	VBZ	go
into	IN	into
the	DT	the
reed	NN	reed
bed	NN	bed
so	RB	so
that	IN	that
it	PP	it
can	MD	can
be	VB	be
filtered	VBN	filter
for	IN	for
the	DT	the
final	JJ	final
time	NN	time
.	SENT	.
The	DT	the
pavilion	NN	pavilion
'	POS	'
s	JJ	<unknown>
design	NN	design
goal	NN	goal
was	VBD	be
to	TO	to
be	VB	be
kind	NN	kind
of	IN	of
quiet	JJ	quiet
and	CC	and
peaceful	JJ	peaceful
.	SENT	.
In	IN	in
contrast	NN	contrast
to	TO	to
if	IN	if
you	PP	you
went	VBD	go
inside	IN	inside
the	DT	the
dome	NN	dome
,	,	,
where	WRB	where
it	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
wild	JJ	wild
and	CC	and
crazy	JJ	crazy
and	CC	and
everybody	NN	everybody
'	POS	'
s	NN	S
learning	VBG	learn
all	DT	all
kinds	NNS	kind
of	IN	of
things	NNS	thing
,	,	,
or	CC	or
fooling	VBG	fool
around	RP	around
,	,	,
or	CC	or
whatever	WDT	whatever
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
But	CC	but
it	PP	it
was	VBD	be
intended	VBN	intend
to	TO	to
be	VB	be
quite	RB	quite
quiet	JJ	quiet
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
would	MD	would
wander	VB	wander
around	RP	around
and	CC	and
gather	VB	gather
information	NN	information
,	,	,
in	IN	in
a	DT	a
straightforward	JJ	straightforward
fashion	NN	fashion
,	,	,
about	IN	about
the	DT	the
recycling	NN	recycling
process	NN	process
and	CC	and
what	WP	what
'	POS	'
s	NNS	<unknown>
being	VBG	be
done	VBN	do
,	,	,
and	CC	and
how	WRB	how
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
reuse	VB	reuse
the	DT	the
water	NN	water
once	IN	once
it	PP	it
comes	VBZ	come
through	IN	through
the	DT	the
plant	NN	plant
.	SENT	.
And	CC	and
then	RB	then
,	,	,
if	IN	if
you	PP	you
saw	VBD	see
,	,	,
the	DT	the
panels	NNS	panel
actually	RB	actually
rotate	VB	rotate
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
get	VB	get
the	DT	the
information	NN	information
on	IN	on
the	DT	the
front	JJ	front
side	NN	side
,	,	,
but	CC	but
as	RB	as
they	PP	they
rotate	VBP	rotate
,	,	,
you	PP	you
can	MD	can
see	VB	see
the	DT	the
actual	JJ	actual
recycling	NN	recycling
plant	NN	plant
behind	RB	behind
,	,	,
with	IN	with
all	PDT	all
the	DT	the
machines	NNS	machine
as	IN	as
they	PP	they
actually	RB	actually
process	VBP	process
the	DT	the
water	NN	water
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
:	:	:
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
plant	NN	plant
.	SENT	.
These	DT	these
are	VBP	be
all	RB	all
very	RB	very
low-budget	JJ	low-budget
videos	NNS	video
,	,	,
like	IN	like
quick	JJ	quick
prototypes	NNS	prototype
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
announcing	VBG	announce
a	DT	a
new	JJ	new
product	NN	product
here	RB	here
tonight	RB	tonight
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
first	JJ	first
time	NN	time
this	DT	this
has	VBZ	have
ever	RB	ever
been	VBN	be
shown	VBN	show
in	IN	in
public	NN	public
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
Spyfish	NN	<unknown>
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
company	NN	company
called	VBN	call
H2Eye	NP	<unknown>
,	,	,
started	VBN	start
by	IN	by
Nigel	NP	Nigel
Jagger	NP	Jagger
in	IN	in
London	NP	London
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
company	NN	company
that	RB	that
'	POS	'
s	NNS	<unknown>
trying	VBG	try
to	TO	to
bring	VB	bring
the	DT	the
experience	NN	experience
—	:	-
many	JJ	many
people	NNS	people
have	VBP	have
boats	NNS	boat
,	,	,
or	CC	or
enjoy	VB	enjoy
being	NN	being
on	IN	on
boats	NNS	boat
,	,	,
but	CC	but
a	DT	a
very	RB	very
small	JJ	small
percentage	NN	percentage
of	IN	of
people	NNS	people
actually	RB	actually
have	VBP	have
the	DT	the
capability	NN	capability
or	CC	or
the	DT	the
interest	NN	interest
in	IN	in
going	VBG	go
under	IN	under
the	DT	the
water	NN	water
and	CC	and
actually	RB	actually
seeing	VBG	see
what	WP	what
'	POS	'
s	NN	S
there	RB	there
,	,	,
and	CC	and
enjoying	VBG	enjoy
what	WP	what
scuba	NN	scuba
divers	NNS	diver
do	VBP	do
.	SENT	.
This	DT	this
product	NN	product
,	,	,
it	PP	it
has	VBZ	have
two	CD	two
cameras	NNS	camera
.	SENT	.
You	PP	you
throw	VBP	throw
it	PP	it
over	IN	over
the	DT	the
side	NN	side
of	IN	of
your	PP$	your
boat	NN	boat
and	CC	and
you	PP	you
basically	RB	basically
scuba	NN	scuba
dive	NN	dive
without	IN	without
getting	VBG	get
wet	JJ	wet
.	SENT	.
For	IN	for
us	PP	us
—	:	-
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
object	NN	object
—	:	-
for	IN	for
us	PP	us
,	,	,
it	PP	it
was	VBD	be
two	CD	two
projects	NNS	project
.	SENT	.
One	CD	one
,	,	,
to	TO	to
design	VB	design
the	DT	the
interface	NN	interface
so	RB	so
that	IN	that
the	DT	the
interface	NN	interface
doesn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
in	IN	in
your	PP$	your
way	NN	way
.	SENT	.
You	PP	you
could	MD	could
have	VB	have
that	DT	that
kind	NN	kind
of	IN	of
immersive	JJ	<unknown>
experience	NN	experience
of	IN	of
being	VBG	be
underwater	JJ	underwater
—	:	-
of	IN	of
feeling	VBG	feel
like	IN	like
you	PP	you
'	POS	'
re	NN	re
underwater	JJ	underwater
—	:	-
seeing	VBG	see
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
.	SENT	.
And	CC	and
the	DT	the
other	JJ	other
one	CD	one
was	VBD	be
to	TO	to
design	VB	design
the	DT	the
object	NN	object
and	CC	and
make	VB	make
sure	JJ	sure
that	IN	that
it	PP	it
was	VBD	be
a	DT	a
consumer	NN	consumer
product	NN	product
and	CC	and
not	RB	not
a	DT	a
research	NN	research
tool	NN	tool
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
spent	VBD	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
—	:	-
this	DT	this
has	VBZ	have
been	VBN	be
going	VBG	go
on	RP	on
for	IN	for
about	RB	about
seven	CD	seven
or	CC	or
eight	CD	eight
years	NNS	year
,	,	,
this	DT	this
project	NN	project
—	:	-
and	CC	and
[	SYM	[
we	PP	we
'	POS	'
re	NN	re
]	SYM	]
just	RB	just
ready	JJ	ready
to	TO	to
start	VB	start
building	VBG	build
them	PP	them
.	SENT	.
DK	NN	DK
:	:	:
This	DT	this
slender	JJ	slender
cable	NN	cable
was	VBD	be
a	DT	a
huge	JJ	huge
technological	JJ	technological
advancement	NN	advancement
and	CC	and
it	PP	it
allowed	VBD	allow
the	DT	the
whole	JJ	whole
thing	NN	thing
to	TO	to
be	VB	be
the	DT	the
size	NN	size
that	IN	that
it	PP	it
is	VBZ	be
.	SENT	.
DK	NN	DK
:	:	:
And	CC	and
the	DT	the
last	JJ	last
thing	NN	thing
I	NP	I
'	POS	'
ll	NN	ll
talk	NN	talk
about	RB	about
is	VBZ	be
ApproTEC	NP	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
project	NN	project
that	IN	that
I	NP	I
'	POS	'
m	NN	m
very	RB	very
excited	VBN	excite
about	RB	about
.	SENT	.
ApproTEC	NP	<unknown>
is	VBZ	be
a	DT	a
company	NN	company
started	VBD	start
by	IN	by
Dr	NP	Dr
.	SENT	.
Martin	NP	Martin
Fisher	NP	Fisher
,	,	,
who	WP	who
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
friend	NN	friend
of	IN	of
mine	NN	mine
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
a	DT	a
Ph	NN	Ph
.	SENT	.
D	LS	d
.	SENT	.
from	IN	from
Stanford	NP	Stanford
.	SENT	.
He	PP	he
found	VBD	find
himself	PP	himself
in	IN	in
Kenya	NP	Kenya
on	IN	on
a	DT	a
Fulbright	NP	Fulbright
and	CC	and
he	PP	he
had	VBD	have
a	DT	a
very	RB	very
interesting	JJ	interesting
insight	NN	insight
,	,	,
which	WDT	which
is	VBZ	be
that	IN	that
he	PP	he
said	VBD	say
,	,	,
"	``	"
There	EX	there
must	MD	must
be	VB	be
entrepreneurs	NNS	entrepreneur
in	IN	in
Kenya	NP	Kenya
;	:	;
there	EX	there
must	MD	must
be	VB	be
entrepreneurs	NNS	entrepreneur
everywhere	RB	everywhere
.	SENT	.
"	``	"
And	CC	and
he	PP	he
noticed	VBD	notice
that	IN	that
for	IN	for
weddings	NNS	wedding
and	CC	and
funerals	NNS	funeral
there	RB	there
they	PP	they
could	MD	could
find	VB	find
enough	JJ	enough
money	NN	money
to	TO	to
put	VB	put
something	NN	something
together	RB	together
.	SENT	.
So	RB	so
he	PP	he
decided	VBD	decide
to	TO	to
start	VB	start
manufacturing	NN	manufacturing
products	NNS	product
in	IN	in
Kenya	NP	Kenya
with	IN	with
Kenyan	JJ	Kenyan
manufacturers	NNS	manufacturer
—	:	-
designed	VBN	design
by	IN	by
people	NNS	people
like	IN	like
us	PP	us
,	,	,
but	CC	but
taken	VBN	take
there	RB	there
.	SENT	.
And	CC	and
to	TO	to
this	DT	this
date	NN	date
—	:	-
he	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
gone	VBN	go
for	IN	for
only	RB	only
a	DT	a
few	JJ	few
years	NNS	year
—	:	-
he	PP	he
'	POS	'
s	NN	S
started	VBD	start
19	CD	@card@
,	,	,
000	CD	@card@
companies	NNS	company
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
made	VBD	make
30	CD	@card@
,	,	,
000	CD	@card@
new	JJ	new
jobs	NNS	job
.	SENT	.
And	CC	and
just	RB	just
the	DT	the
sales	NNS	sale
of	IN	of
the	DT	the
products	NNS	product
—	:	-
this	DT	this
is	VBZ	be
a	DT	a
non-profit	JJ	non-profit
—	:	-
the	DT	the
sales	NNS	sale
of	IN	of
these	DT	these
products	NNS	product
is	VBZ	be
now	RB	now
.	SENT	.
6	CD	@card@
%	NN	%
of	IN	of
the	DT	the
GDP	NP	GDP
of	IN	of
Kenya	NP	Kenya
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
guy	NN	guy
doing	VBG	do
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
pretty	RB	pretty
spectacular	JJ	spectacular
thing	NN	thing
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
in	IN	in
the	DT	the
process	NN	process
of	IN	of
helping	VBG	help
them	PP	them
design	NN	design
deep-well	NN	<unknown>
,	,	,
low-cost	JJ	low-cost
manual	JJ	manual
pumps	NNS	pump
in	IN	in
order	NN	order
for	IN	for
these	DT	these
people	NNS	people
who	WP	who
have	VBP	have
a	DT	a
quarter	NN	quarter
acre	NN	acre
of	IN	of
land	NN	land
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
grow	VB	grow
crops	NNS	crop
in	IN	in
the	DT	the
off-season	NN	off-season
.	SENT	.
What	WP	what
they	PP	they
do	VBP	do
now	RB	now
is	VBZ	be
:	:	:
they	PP	they
can	MD	can
grow	VB	grow
crops	NNS	crop
in	IN	in
the	DT	the
rainy	JJ	rainy
season	NN	season
but	CC	but
they	PP	they
can	MD	can
'	''	'
t	NN	t
grow	VB	grow
them	PP	them
in	IN	in
the	DT	the
off-season	NN	off-season
.	SENT	.
And	CC	and
so	RB	so
by	IN	by
doing	VBG	do
that	IN	that
,	,	,
the	DT	the
woman	NN	woman
that	IN	that
you	PP	you
saw	VBD	see
in	IN	in
the	DT	the
first	JJ	first
thing	NN	thing
—	:	-
she	PP	she
'	POS	'
s	NNS	<unknown>
a	DT	a
school	NN	school
teacher	NN	teacher
—	:	-
always	RB	always
wanted	VBD	want
to	TO	to
send	VB	send
her	PP$	her
kids	NNS	kid
to	TO	to
college	NN	college
and	CC	and
she	PP	she
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
it	PP	it
because	IN	because
of	IN	of
these	DT	these
things	NNS	thing
.	SENT	.
So	RB	so
with	IN	with
seed-squeezers	NNS	seed-squeezer
,	,	,
and	CC	and
pumps	NNS	pump
,	,	,
and	CC	and
hay-balers	NNS	hay-baler
and	CC	and
very	RB	very
straightforward	JJ	straightforward
things	NNS	thing
that	IN	that
we	PP	we
'	POS	'
re	NN	re
designing	VBG	design
—	:	-
my	PP$	my
students	NNS	student
are	VBP	be
doing	VBG	do
this	DT	this
as	IN	as
class	NN	class
projects	NNS	project
and	CC	and
IDEO	NP	<unknown>
has	VBZ	have
donated	VBN	donate
their	PP$	their
time	NN	time
to	TO	to
do	VB	do
this	DT	this
kind	NN	kind
of	IN	of
work	NN	work
—	:	-
it	PP	it
'	POS	'
s	NN	S
really	RB	really
amazing	JJ	amazing
to	TO	to
see	VB	see
his	PP$	his
success	NN	success
,	,	,
Martin	NP	Martin
'	POS	'
s	NN	S
.	SENT	.
We	PP	we
also	RB	also
were	VBD	be
thinking	VBG	think
about	IN	about
the	DT	the
experience	NN	experience
of	IN	of
Richard	NP	Richard
,	,	,
and	CC	and
so	RB	so
—	:	-
—	:	-
we	PP	we
designed	VBD	design
this	DT	this
hat	NN	hat
,	,	,
because	IN	because
I	PP	I
knew	VBD	know
I	PP	I
'	''	'
d	SYM	d
be	VB	be
the	DT	the
last	JJ	last
one	CD	one
in	IN	in
the	DT	the
day	NN	day
and	CC	and
I	PP	I
needed	VBD	need
to	TO	to
deal	VB	deal
with	IN	with
him	PP	him
.	SENT	.
So	RB	so
I	PP	I
just	RB	just
have	VBP	have
one	CD	one
more	JJR	more
thing	NN	thing
to	TO	to
say	VB	say
.	SENT	.
Can	MD	can
you	PP	you
read	VB	read
it	PP	it
?	SENT	?
Well	RB	well
,	,	,
it	PP	it
'	POS	'
s	NN	S
always	RB	always
kind	NN	kind
of	IN	of
funny	JJ	funny
when	WRB	when
he	PP	he
comes	VBZ	come
up	RP	up
and	CC	and
hovers	NNS	hover
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
rude	JJ	rude
to	TO	to
him	PP	him
and	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
feel	VB	feel
guilty	JJ	guilty
,	,	,
and	CC	and
so	RB	so
I	PP	I
thought	VBD	think
this	DT	this
would	MD	would
do	VB	do
it	PP	it
,	,	,
where	WRB	where
I	PP	I
just	RB	just
sit	VBP	sit
here	RB	here
.	SENT	.
So	RB	so
we	PP	we
saw	VBD	see
a	DT	a
lot	NN	lot
of	IN	of
interesting	JJ	interesting
things	NNS	thing
being	VBG	be
designed	VBN	design
today	NN	today
in	IN	in
this	DT	this
session	NN	session
,	,	,
and	CC	and
from	IN	from
all	PDT	all
the	DT	the
different	JJ	different
presenters	NNS	presenter
.	SENT	.
And	CC	and
in	IN	in
my	PP$	my
own	JJ	own
practice	NN	practice
,	,	,
from	IN	from
product	NN	product
to	TO	to
ApproTEC	NP	<unknown>
,	,	,
it	PP	it
'	POS	'
s	NN	S
really	RB	really
exciting	JJ	exciting
that	IN	that
we	PP	we
'	''	'
re	IN	re
taking	VBG	take
a	DT	a
more	RBR	more
human-centered	JJ	<unknown>
approach	NN	approach
to	TO	to
design	VB	design
,	,	,
that	IN	that
we	PP	we
'	''	'
re	IN	re
including	VBG	include
behaviors	NNS	behavior
and	CC	and
personalities	NNS	personality
in	IN	in
the	DT	the
things	NNS	thing
we	PP	we
do	VBP	do
,	,	,
and	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
great	JJ	great
.	SENT	.
Designers	NNS	designer
are	VBP	be
more	RBR	more
trusted	VBN	trust
and	CC	and
more	RBR	more
integrated	JJ	integrated
into	IN	into
the	DT	the
business	NN	business
strategy	NN	strategy
of	IN	of
companies	NNS	company
,	,	,
and	CC	and
I	PP	I
have	VBP	have
to	TO	to
say	VB	say
,	,	,
for	IN	for
one	CD	one
,	,	,
I	PP	I
feel	VBP	feel
very	RB	very
lucky	JJ	lucky
at	IN	at
the	DT	the
progress	NN	progress
that	IN	that
design	NN	design
has	VBZ	have
made	VBN	make
since	IN	since
the	DT	the
first	JJ	first
TED	VB	ted
.	SENT	.
Thanks	NNS	thanks
a	DT	a
lot	NN	lot
.	SENT	.
