Chris	NP	Chris
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
in	IN	in
this	DT	this
room	NN	room
and	CC	and
around	IN	around
the	DT	the
world	NN	world
who	WP	who
think	VBP	think
very	RB	very
differently	RB	differently
about	IN	about
the	DT	the
Internet	NN	Internet
.	SENT	.
They	PP	they
think	VBP	think
of	IN	of
it	PP	it
as	IN	as
a	DT	a
momentous	JJ	momentous
invention	NN	invention
of	IN	of
humanity	NN	humanity
,	,	,
kind	NN	kind
of	IN	of
on	IN	on
a	DT	a
par	NN	par
with	IN	with
the	DT	the
Gutenberg	NP	Gutenberg
press	NN	press
,	,	,
for	IN	for
example	NN	example
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
bringer	NN	bringer
of	IN	of
knowledge	NN	knowledge
to	TO	to
all	DT	all
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
connector	NN	connector
of	IN	of
all	DT	all
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
viewed	VBN	view
in	IN	in
those	DT	those
sort	NN	sort
of	IN	of
idealistic	JJ	idealistic
terms	NNS	term
.	SENT	.
And	CC	and
from	IN	from
that	DT	that
lens	NN	lens
,	,	,
what	WP	what
the	DT	the
NSA	NP	NSA
has	VBZ	have
done	VBN	do
is	VBZ	be
equivalent	JJ	equivalent
to	TO	to
the	DT	the
authorities	NNS	authority
back	RB	back
in	IN	in
Germany	NP	Germany
inserting	VBG	insert
some	DT	some
device	NN	device
into	IN	into
every	DT	every
printing	NN	printing
press	NN	press
that	WDT	that
would	MD	would
reveal	VB	reveal
which	WDT	which
books	NNS	book
people	NNS	people
bought	VBD	buy
and	CC	and
what	WP	what
they	PP	they
read	VBP	read
.	SENT	.
Can	MD	can
you	PP	you
understand	VB	understand
that	IN	that
from	IN	from
that	DT	that
viewpoint	NN	viewpoint
,	,	,
it	PP	it
feels	VBZ	feel
outrageous	JJ	outrageous
?	SENT	?
RL	NP	RL
:	:	:
I	PP	I
do	VBP	do
understand	VB	understand
that	IN	that
,	,	,
and	CC	and
I	PP	I
actually	RB	actually
share	VBP	share
the	DT	the
view	NN	view
of	IN	of
the	DT	the
utility	NN	utility
of	IN	of
the	DT	the
Internet	NN	Internet
,	,	,
and	CC	and
I	PP	I
would	MD	would
argue	VB	argue
it	PP	it
'	POS	'
s	JJ	<unknown>
bigger	JJR	big
than	IN	than
the	DT	the
Internet	NN	Internet
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
global	JJ	global
telecommunications	NNS	telecommunication
system	NN	system
.	SENT	.
The	DT	the
Internet	NN	Internet
is	VBZ	be
a	DT	a
big	JJ	big
chunk	NN	chunk
of	IN	of
that	DT	that
,	,	,
but	CC	but
there	EX	there
is	VBZ	be
a	DT	a
lot	NN	lot
more	RBR	more
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
people	NNS	people
have	VBP	have
legitimate	JJ	legitimate
concerns	NNS	concern
about	IN	about
the	DT	the
balance	NN	balance
between	IN	between
transparency	NN	transparency
and	CC	and
secrecy	NN	secrecy
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
sort	VB	sort
of	IN	of
been	VBN	be
couched	VBN	couch
as	IN	as
a	DT	a
balance	NN	balance
between	IN	between
privacy	NN	privacy
and	CC	and
national	JJ	national
security	NN	security
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
right	JJ	right
framing	NN	framing
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
really	RB	really
is	VBZ	be
transparency	NN	transparency
and	CC	and
secrecy	NN	secrecy
.	SENT	.
And	CC	and
so	RB	so
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
national	JJ	national
and	CC	and
international	JJ	international
conversation	NN	conversation
that	IN	that
we	PP	we
'	''	'
re	IN	re
having	VBG	have
,	,	,
and	CC	and
we	PP	we
want	VBP	want
to	TO	to
participate	VB	participate
in	IN	in
that	DT	that
,	,	,
and	CC	and
want	VBP	want
people	NNS	people
to	TO	to
participate	VB	participate
in	IN	in
it	PP	it
in	IN	in
an	DT	an
informed	JJ	informed
way	NN	way
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
things	NNS	thing
,	,	,
let	VB	let
me	PP	me
talk	VB	talk
there	RB	there
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
,	,	,
there	EX	there
are	VBP	be
things	NNS	thing
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
transparent	JJ	transparent
about	RB	about
:	:	:
our	PP$	our
authorities	NNS	authority
,	,	,
our	PP$	our
processes	NNS	process
,	,	,
our	PP$	our
oversight	NN	oversight
,	,	,
who	WP	who
we	PP	we
are	VBP	be
.	SENT	.
We	PP	we
,	,	,
NSA	NP	NSA
,	,	,
have	VBP	have
not	RB	not
done	VBN	do
a	DT	a
good	JJ	good
job	NN	job
of	IN	of
that	DT	that
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	JJ	<unknown>
part	NN	part
of	IN	of
the	DT	the
reason	NN	reason
that	IN	that
this	DT	this
has	VBZ	have
been	VBN	be
so	RB	so
revelational	JJ	revelational
and	CC	and
so	RB	so
sensational	JJ	sensational
in	IN	in
the	DT	the
media	NNS	medium
.	SENT	.
Nobody	NN	nobody
knew	VBD	know
who	WP	who
we	PP	we
were	VBD	be
.	SENT	.
We	PP	we
were	VBD	be
the	DT	the
No	RB	no
Such	JJ	such
Agency	NP	Agency
,	,	,
the	DT	the
Never	RB	never
Say	VBP	say
Anything	NN	anything
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
takeoffs	NNS	takeoff
of	IN	of
our	PP$	our
logo	NN	logo
of	IN	of
an	DT	an
eagle	NN	eagle
with	IN	with
headphones	NN	headphones
on	IN	on
around	IN	around
it	PP	it
.	SENT	.
And	CC	and
so	RB	so
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
public	JJ	public
characterization	NN	characterization
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
more	RBR	more
transparent	JJ	transparent
about	IN	about
those	DT	those
things	NNS	thing
.	SENT	.
What	WP	what
we	PP	we
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
be	VB	be
transparent	JJ	transparent
about	RB	about
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
bad	JJ	bad
for	IN	for
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
bad	JJ	bad
for	IN	for
all	PDT	all
those	DT	those
other	JJ	other
countries	NNS	country
that	IN	that
we	PP	we
work	VBP	work
with	IN	with
and	CC	and
that	IN	that
we	PP	we
help	VBP	help
provide	VB	provide
information	NN	information
that	WDT	that
helps	VBZ	help
them	PP	them
secure	VB	secure
themselves	PP	themselves
and	CC	and
their	PP$	their
people	NNS	people
,	,	,
it	PP	it
'	POS	'
s	NN	S
bad	JJ	bad
to	TO	to
expose	VB	expose
operations	NNS	operation
and	CC	and
capabilities	NNS	capability
in	IN	in
a	DT	a
way	NN	way
that	WDT	that
allows	VBZ	allow
the	DT	the
people	NNS	people
that	IN	that
we	PP	we
'	''	'
re	IN	re
all	DT	all
working	VBG	work
against	IN	against
,	,	,
the	DT	the
generally	RB	generally
recognized	VBN	recognize
bad	JJ	bad
guys	NNS	guy
,	,	,
to	TO	to
counter	VB	counter
those	DT	those
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
isn	NP	isn
'	POS	'
t	NN	t
it	PP	it
also	RB	also
bad	JJ	bad
to	TO	to
deal	VB	deal
a	DT	a
kind	NN	kind
of	IN	of
body	NN	body
blow	NN	blow
to	TO	to
the	DT	the
American	JJ	American
companies	NNS	company
that	WDT	that
have	VBP	have
essentially	RB	essentially
given	VBN	give
the	DT	the
world	NN	world
most	RBS	most
of	IN	of
the	DT	the
Internet	NN	Internet
services	NNS	service
that	DT	that
matter	NN	matter
?	SENT	?
RL	NP	RL
:	:	:
It	PP	it
is	VBZ	be
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
really	RB	really
the	DT	the
companies	NNS	company
are	VBP	be
in	IN	in
a	DT	a
tough	JJ	tough
position	NN	position
,	,	,
as	IN	as
are	VBP	be
we	PP	we
,	,	,
because	IN	because
the	DT	the
companies	NNS	company
,	,	,
we	PP	we
compel	VBP	compel
them	PP	them
to	TO	to
provide	VB	provide
information	NN	information
,	,	,
just	RB	just
like	IN	like
every	DT	every
other	JJ	other
nation	NN	nation
in	IN	in
the	DT	the
world	NN	world
does	VBZ	do
.	SENT	.
Every	DT	every
industrialized	JJ	industrialized
nation	NN	nation
in	IN	in
the	DT	the
world	NN	world
has	VBZ	have
a	DT	a
lawful	JJ	lawful
intercept	NN	intercept
program	NN	program
where	WRB	where
they	PP	they
are	VBP	be
requiring	VBG	require
companies	NNS	company
to	TO	to
provide	VB	provide
them	PP	them
with	IN	with
information	NN	information
that	IN	that
they	PP	they
need	VBP	need
for	IN	for
their	PP$	their
security	NN	security
,	,	,
and	CC	and
the	DT	the
companies	NNS	company
that	WDT	that
are	VBP	be
involved	VBN	involve
have	VBP	have
complied	VBN	comply
with	IN	with
those	DT	those
programs	NNS	program
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
they	PP	they
have	VBP	have
to	TO	to
do	VB	do
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
operating	VBG	operate
in	IN	in
Russia	NP	Russia
or	CC	or
the	DT	the
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
or	CC	or
China	NP	China
or	CC	or
India	NP	India
or	CC	or
France	NP	France
,	,	,
any	DT	any
country	NN	country
that	IN	that
you	PP	you
choose	VBP	choose
to	TO	to
name	VB	name
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
fact	NN	fact
that	IN	that
these	DT	these
revelations	NNS	revelation
have	VBP	have
been	VBN	be
broadly	RB	broadly
characterized	VBN	characterize
as	IN	as
"	``	"
you	PP	you
can	MD	can
'	''	'
t	NN	t
trust	NN	trust
company	NN	company
A	DT	a
because	IN	because
your	PP$	your
privacy	NN	privacy
is	VBZ	be
suspect	JJ	suspect
with	IN	with
them	PP	them
"	``	"
is	VBZ	be
actually	RB	actually
only	RB	only
accurate	JJ	accurate
in	IN	in
the	DT	the
sense	NN	sense
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
accurate	JJ	accurate
with	IN	with
every	DT	every
other	JJ	other
company	NN	company
in	IN	in
the	DT	the
world	NN	world
that	IN	that
deals	NNS	deal
with	IN	with
any	DT	any
of	IN	of
those	DT	those
countries	NNS	country
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
so	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
being	VBG	be
picked	VBN	pick
up	RP	up
by	IN	by
people	NNS	people
as	IN	as
a	DT	a
marketing	NN	marketing
advantage	NN	advantage
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
being	VBG	be
marketed	VBN	market
that	DT	that
way	NN	way
by	IN	by
several	JJ	several
countries	NNS	country
,	,	,
including	VBG	include
some	DT	some
of	IN	of
our	PP$	our
allied	JJ	allied
countries	NNS	country
,	,	,
where	WRB	where
they	PP	they
are	VBP	be
saying	VBG	say
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
trust	NN	trust
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
but	CC	but
you	PP	you
can	MD	can
trust	VB	trust
our	PP$	our
telecom	NN	<unknown>
company	NN	company
,	,	,
because	IN	because
we	PP	we
'	POS	'
re	NN	re
safe	JJ	safe
.	SENT	.
"	``	"
And	CC	and
they	PP	they
'	POS	'
re	NN	re
actually	RB	actually
using	VBG	use
that	IN	that
to	TO	to
counter	VB	counter
the	DT	the
very	RB	very
large	JJ	large
technological	JJ	technological
edge	NN	edge
that	IN	that
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
companies	NNS	company
have	VBP	have
in	IN	in
areas	NNS	area
like	IN	like
the	DT	the
cloud	NN	cloud
and	CC	and
Internet-based	JJ	<unknown>
technologies	NNS	technology
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
re	NN	re
sitting	VBG	sit
there	RB	there
with	IN	with
the	DT	the
American	JJ	American
flag	NN	flag
,	,	,
and	CC	and
the	DT	the
American	NP	American
Constitution	NP	Constitution
guarantees	VBZ	guarantee
freedom	NN	freedom
from	IN	from
unreasonable	JJ	unreasonable
search	NN	search
and	CC	and
seizure	NN	seizure
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
characterize	VB	characterize
the	DT	the
American	JJ	American
citizen	NN	citizen
'	POS	'
s	JJ	<unknown>
right	NN	right
to	TO	to
privacy	NN	privacy
?	SENT	?
Is	VBZ	be
there	RB	there
such	PDT	such
a	DT	a
right	NN	right
?	SENT	?
RL	NP	RL
:	:	:
Yeah	RB	yeah
,	,	,
of	IN	of
course	NN	course
there	EX	there
is	VBZ	be
.	SENT	.
And	CC	and
we	PP	we
devote	VBP	devote
an	DT	an
inordinate	JJ	inordinate
amount	NN	amount
of	IN	of
time	NN	time
and	CC	and
pressure	NN	pressure
,	,	,
inordinate	JJ	inordinate
and	CC	and
appropriate	JJ	appropriate
,	,	,
actually	RB	actually
I	PP	I
should	MD	should
say	VB	say
,	,	,
amount	NN	amount
of	IN	of
time	NN	time
and	CC	and
effort	NN	effort
in	IN	in
order	NN	order
to	TO	to
ensure	VB	ensure
that	IN	that
we	PP	we
protect	VB	protect
that	DT	that
privacy	NN	privacy
.	SENT	.
and	CC	and
beyond	IN	beyond
that	DT	that
,	,	,
the	DT	the
privacy	NN	privacy
of	IN	of
citizens	NNS	citizen
around	IN	around
the	DT	the
world	NN	world
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
Americans	NPS	Americans
.	SENT	.
Several	JJ	several
things	NNS	thing
come	VBN	come
into	IN	into
play	NN	play
here	RB	here
.	SENT	.
First	RB	first
,	,	,
we	PP	we
'	POS	'
re	NN	re
all	RB	all
in	IN	in
the	DT	the
same	JJ	same
network	NN	network
.	SENT	.
My	PP$	my
communications	NNS	communication
,	,	,
I	PP	I
'	POS	'
m	NN	m
a	DT	a
user	NN	user
of	IN	of
a	DT	a
particular	JJ	particular
Internet	NN	Internet
email	NN	<unknown>
service	NN	service
that	WDT	that
is	VBZ	be
the	DT	the
number	NN	number
one	CD	one
email	NN	<unknown>
service	NN	service
of	IN	of
choice	NN	choice
by	IN	by
terrorists	NNS	terrorist
around	IN	around
the	DT	the
world	NN	world
,	,	,
number	NN	number
one	CD	one
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
there	RB	there
right	RB	right
beside	IN	beside
them	PP	them
in	IN	in
email	NN	<unknown>
space	NN	space
in	IN	in
the	DT	the
Internet	NN	Internet
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
pick	VB	pick
that	IN	that
apart	RB	apart
and	CC	and
find	VB	find
the	DT	the
information	NN	information
that	RB	that
'	POS	'
s	NNS	<unknown>
relevant	JJ	relevant
.	SENT	.
In	IN	in
doing	VBG	do
so	RB	so
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
necessarily	RB	necessarily
encounter	VB	encounter
Americans	NPS	Americans
and	CC	and
innocent	JJ	innocent
foreign	JJ	foreign
citizens	NNS	citizen
who	WP	who
are	VBP	be
just	RB	just
going	VBG	go
about	IN	about
their	PP$	their
business	NN	business
,	,	,
and	CC	and
so	RB	so
we	PP	we
have	VBP	have
procedures	NNS	procedure
in	IN	in
place	NN	place
that	WDT	that
shreds	VBZ	shred
that	IN	that
out	RB	out
,	,	,
that	WDT	that
says	VBZ	say
,	,	,
when	WRB	when
you	PP	you
find	VBP	find
that	IN	that
,	,	,
not	RB	not
if	IN	if
you	PP	you
find	VBP	find
it	PP	it
,	,	,
when	WRB	when
you	PP	you
find	VBP	find
it	PP	it
,	,	,
because	IN	because
you	PP	you
'	POS	'
re	NN	re
certain	JJ	certain
to	TO	to
find	VB	find
it	PP	it
,	,	,
here	RB	here
'	POS	'
s	NN	S
how	WRB	how
you	PP	you
protect	VBP	protect
that	RB	that
.	SENT	.
These	DT	these
are	VBP	be
called	VBN	call
minimization	NN	minimization
procedures	NNS	procedure
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
approved	VBD	approve
by	IN	by
the	DT	the
attorney	NN	attorney
general	NN	general
and	CC	and
constitutionally	RB	constitutionally
based	VBN	base
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
protect	VB	protect
those	DT	those
.	SENT	.
And	CC	and
then	RB	then
,	,	,
for	IN	for
people	NNS	people
,	,	,
citizens	NNS	citizen
of	IN	of
the	DT	the
world	NN	world
who	WP	who
are	VBP	be
going	VBG	go
about	IN	about
their	PP$	their
lawful	JJ	lawful
business	NN	business
on	IN	on
a	DT	a
day-to-day	JJ	day-to-day
basis	NN	basis
,	,	,
the	DT	the
president	NN	president
on	IN	on
his	PP$	his
January	NP	January
17	CD	@card@
speech	NN	speech
,	,	,
laid	VBN	lay
out	IN	out
some	DT	some
additional	JJ	additional
protections	NNS	protection
that	IN	that
we	PP	we
are	VBP	be
providing	VBG	provide
to	TO	to
them	PP	them
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
absolutely	RB	absolutely
,	,	,
folks	NNS	folk
do	VBP	do
have	VBP	have
a	DT	a
right	NN	right
to	TO	to
privacy	NN	privacy
,	,	,
and	CC	and
that	IN	that
we	PP	we
work	VBP	work
very	RB	very
hard	JJ	hard
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
that	DT	that
right	NN	right
to	TO	to
privacy	NN	privacy
is	VBZ	be
protected	VBN	protect
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
about	IN	about
foreigners	NNS	foreigner
using	VBG	use
American	JJ	American
companies	NNS	company
'	POS	'
Internet	NN	Internet
services	NNS	service
?	SENT	?
Do	VB	do
they	PP	they
have	VBP	have
any	DT	any
privacy	NN	privacy
rights	NNS	right
?	SENT	?
RL	NP	RL
:	:	:
They	PP	they
do	VBP	do
.	SENT	.
They	PP	they
do	VBP	do
,	,	,
in	IN	in
the	DT	the
sense	NN	sense
of	IN	of
,	,	,
the	DT	the
only	JJ	only
way	NN	way
that	IN	that
we	PP	we
are	VBP	be
able	JJ	able
to	TO	to
compel	VB	compel
one	CD	one
of	IN	of
those	DT	those
companies	NNS	company
to	TO	to
provide	VB	provide
us	PP	us
information	NN	information
is	VBZ	be
when	WRB	when
it	PP	it
falls	VBZ	fall
into	IN	into
one	CD	one
of	IN	of
three	CD	three
categories	NNS	category
:	:	:
We	PP	we
can	MD	can
identify	VB	identify
that	IN	that
this	DT	this
particular	JJ	particular
person	NN	person
,	,	,
identified	VBN	identify
by	IN	by
a	DT	a
selector	NN	selector
of	IN	of
some	DT	some
kind	NN	kind
,	,	,
is	VBZ	be
associated	VBN	associate
with	IN	with
counterterrorist	NN	counterterrorist
or	CC	or
proliferation	NN	proliferation
or	CC	or
other	JJ	other
foreign	JJ	foreign
intelligence	NN	intelligence
target	NN	target
.	SENT	.
CA	MD	ca
:	:	:
Much	RB	much
has	VBZ	have
been	VBN	be
made	VBN	make
of	IN	of
the	DT	the
fact	NN	fact
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
information	NN	information
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
obtained	VBD	obtain
through	IN	through
these	DT	these
programs	NNS	program
is	VBZ	be
essentially	RB	essentially
metadata	NN	<unknown>
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
necessarily	RB	necessarily
the	DT	the
actual	JJ	actual
words	NNS	word
that	IN	that
someone	NN	someone
has	VBZ	have
written	VBN	write
in	IN	in
an	DT	an
email	NN	<unknown>
or	CC	or
given	VBN	give
on	IN	on
a	DT	a
phone	NN	phone
call	NN	call
.	SENT	.
It	PP	it
'	POS	'
s	VBG	<unknown>
who	WP	who
they	PP	they
wrote	VBD	write
to	TO	to
and	CC	and
when	WRB	when
,	,	,
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
argued	VBN	argue
,	,	,
and	CC	and
someone	NN	someone
here	RB	here
in	IN	in
the	DT	the
audience	NN	audience
has	VBZ	have
talked	VBN	talk
to	TO	to
a	DT	a
former	JJ	former
NSA	NP	NSA
analyst	NN	analyst
who	WP	who
said	VBD	say
metadata	NN	<unknown>
is	VBZ	be
actually	RB	actually
much	RB	much
more	RBR	more
invasive	JJ	invasive
than	IN	than
the	DT	the
core	JJ	core
data	NNS	datum
,	,	,
because	IN	because
in	IN	in
the	DT	the
core	JJ	core
data	NNS	datum
you	PP	you
present	VBP	present
yourself	PP	yourself
as	IN	as
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
presented	VBN	present
.	SENT	.
With	IN	with
metadata	NNS	<unknown>
,	,	,
who	WP	who
knows	VBZ	know
what	WP	what
the	DT	the
conclusions	NNS	conclusion
are	VBP	be
that	DT	that
are	VBP	be
drawn	VBN	draw
?	SENT	?
Is	VBZ	be
there	RB	there
anything	NN	anything
to	TO	to
that	DT	that
?	SENT	?
RL	NP	RL
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
really	RB	really
understand	VBP	understand
that	DT	that
argument	NN	argument
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
metadata	NNS	<unknown>
'	POS	'
s	NNS	<unknown>
important	JJ	important
for	IN	for
a	DT	a
couple	NN	couple
of	IN	of
reasons	NNS	reason
.	SENT	.
Metadata	NP	<unknown>
is	VBZ	be
the	DT	the
information	NN	information
that	WDT	that
lets	VBZ	let
you	PP	you
find	VB	find
connections	NNS	connection
that	IN	that
people	NNS	people
are	VBP	be
trying	VBG	try
to	TO	to
hide	VB	hide
.	SENT	.
So	RB	so
when	WRB	when
a	DT	a
terrorist	NN	terrorist
is	VBZ	be
corresponding	JJ	corresponding
with	IN	with
somebody	NN	somebody
else	RB	else
who	WP	who
'	POS	'
s	NN	S
not	RB	not
known	VBN	know
to	TO	to
us	PP	us
but	CC	but
is	VBZ	be
engaged	VBN	engage
in	IN	in
doing	VBG	do
or	CC	or
supporting	VBG	support
terrorist	JJ	terrorist
activity	NN	activity
,	,	,
or	CC	or
someone	NN	someone
who	WP	who
'	POS	'
s	NN	S
violating	VBG	violate
international	JJ	international
sanctions	NNS	sanction
by	IN	by
providing	VBG	provide
nuclear	JJ	nuclear
weapons-related	JJ	weapons-related
material	NN	material
to	TO	to
a	DT	a
country	NN	country
like	IN	like
Iran	NP	Iran
or	CC	or
North	NP	North
Korea	NP	Korea
,	,	,
is	VBZ	be
trying	VBG	try
to	TO	to
hide	VB	hide
that	DT	that
activity	NN	activity
because	IN	because
it	PP	it
'	POS	'
s	JJ	<unknown>
illicit	JJ	illicit
activity	NN	activity
.	SENT	.
What	WP	what
metadata	NP	<unknown>
lets	VBZ	let
you	PP	you
do	VB	do
is	VBZ	be
connect	VB	connect
that	DT	that
.	SENT	.
The	DT	the
alternative	NN	alternative
to	TO	to
that	WDT	that
is	VBZ	be
one	CD	one
that	IN	that
'	POS	'
s	NN	S
much	RB	much
less	RBR	less
efficient	JJ	efficient
and	CC	and
much	RB	much
more	RBR	more
invasive	JJ	invasive
of	IN	of
privacy	NN	privacy
,	,	,
which	WDT	which
is	VBZ	be
gigantic	JJ	gigantic
amounts	NNS	amount
of	IN	of
content	JJ	content
collection	NN	collection
.	SENT	.
So	IN	so
metadata	NN	<unknown>
,	,	,
in	IN	in
that	DT	that
sense	NN	sense
,	,	,
actually	RB	actually
is	VBZ	be
privacy-	NN	<unknown>
enhancing	VBG	enhance
.	SENT	.
And	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
,	,	,
contrary	JJ	contrary
to	TO	to
some	DT	some
of	IN	of
the	DT	the
stuff	NN	stuff
that	RB	that
'	POS	'
s	RB	<unknown>
been	VBN	be
printed	VBN	print
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
sit	VBP	sit
there	RB	there
and	CC	and
grind	VB	grind
out	RP	out
metadata	NN	<unknown>
profiles	NNS	profile
of	IN	of
average	JJ	average
people	NNS	people
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
connected	VBN	connect
to	TO	to
one	CD	one
of	IN	of
those	DT	those
valid	JJ	valid
intelligence	NN	intelligence
targets	NNS	target
,	,	,
you	PP	you
are	VBP	be
not	RB	not
of	IN	of
interest	NN	interest
to	TO	to
us	PP	us
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
threats	NNS	threat
that	WDT	that
face	VBP	face
America	NP	America
overall	NN	overall
,	,	,
where	WRB	where
would	MD	would
you	PP	you
place	VB	place
terrorism	NN	terrorism
?	SENT	?
RL	NP	RL
:	:	:
I	PP	I
think	VBP	think
terrorism	NN	terrorism
is	VBZ	be
still	RB	still
number	NN	number
one	CD	one
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
we	PP	we
have	VBP	have
never	RB	never
been	VBN	be
in	IN	in
a	DT	a
time	NN	time
where	WRB	where
there	EX	there
are	VBP	be
more	JJR	more
places	NNS	place
where	WRB	where
things	NNS	thing
are	VBP	be
going	VBG	go
badly	RB	badly
and	CC	and
forming	VBG	form
the	DT	the
petri	NNS	petri
dish	NN	dish
in	IN	in
which	WDT	which
terrorists	NNS	terrorist
take	VBP	take
advantage	NN	advantage
of	IN	of
the	DT	the
lack	NN	lack
of	IN	of
governance	NN	governance
.	SENT	.
An	DT	an
old	JJ	old
boss	NN	boss
of	IN	of
mine	NN	mine
,	,	,
Tom	NP	Tom
Fargo	NP	Fargo
,	,	,
Admiral	NP	Admiral
Fargo	NP	Fargo
,	,	,
used	VBN	use
to	TO	to
describe	VB	describe
it	PP	it
as	IN	as
arcs	NNS	arc
of	IN	of
instability	NN	instability
.	SENT	.
And	CC	and
so	RB	so
you	PP	you
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
those	DT	those
arcs	NNS	arc
of	IN	of
instability	NN	instability
in	IN	in
the	DT	the
world	NN	world
right	RB	right
now	RB	now
,	,	,
in	IN	in
places	NNS	place
like	IN	like
Syria	NP	Syria
,	,	,
where	WRB	where
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
civil	JJ	civil
war	NN	war
going	VBG	go
on	RP	on
and	CC	and
you	PP	you
have	VBP	have
massive	JJ	massive
numbers	NNS	number
,	,	,
thousands	NNS	thousand
and	CC	and
thousands	NNS	thousand
of	IN	of
foreign	JJ	foreign
fighters	NNS	fighter
who	WP	who
are	VBP	be
coming	VBG	come
into	IN	into
Syria	NP	Syria
to	TO	to
learn	VB	learn
how	WRB	how
to	TO	to
be	VB	be
terrorists	NNS	terrorist
and	CC	and
practice	VB	practice
that	DT	that
activity	NN	activity
,	,	,
and	CC	and
lots	NNS	lot
of	IN	of
those	DT	those
people	NNS	people
are	VBP	be
Westerners	NNS	westerner
who	WP	who
hold	VBP	hold
passports	NNS	passport
to	TO	to
European	JJ	European
countries	NNS	country
or	CC	or
in	IN	in
some	DT	some
cases	NNS	case
the	DT	the
United	NP	United
States	NPS	States
,	,	,
and	CC	and
so	RB	so
they	PP	they
are	VBP	be
basically	RB	basically
