Fifteen	CD	fifteen
same	JJ	same
thing	NN	thing
but	CC	but
this	DT	this
time	NN	time
there	RB	there
'	POS	'
s	NNS	<unknown>
no	DT	no
director	NN	director
.	SENT	.
Instead	RB	instead
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
ignore	VB	ignore
objects	NNS	object
with	IN	with
the	DT	the
dark	JJ	dark
gray	JJ	gray
background	NN	background
.	SENT	.
You	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
that	IN	that
this	DT	this
is	VBZ	be
exactly	RB	exactly
the	DT	the
same	JJ	same
condition	NN	condition
,	,	,
only	RB	only
in	IN	in
the	DT	the
no-director	NN	no-director
condition	NN	condition
they	PP	they
just	RB	just
have	VB	have
to	TO	to
remember	VB	remember
to	TO	to
apply	VB	apply
this	DT	this
somewhat	RB	somewhat
arbitrary	JJ	arbitrary
rule	NN	rule
,	,	,
whereas	IN	whereas
in	IN	in
the	DT	the
director	NN	director
condition	NN	condition
,	,	,
they	PP	they
have	VBP	have
to	TO	to
remember	VB	remember
to	TO	to
take	VB	take
into	IN	into
account	NN	account
the	DT	the
director	NN	director
'	POS	'
s	JJ	<unknown>
perspective	NN	perspective
in	IN	in
order	NN	order
to	TO	to
guide	VB	guide
their	PP$	their
ongoing	JJ	ongoing
behavior	NN	behavior
.	SENT	.
Okay	RB	okay
,	,	,
so	RB	so
if	IN	if
I	PP	I
just	RB	just
show	VBP	show
you	PP	you
the	DT	the
percentage	NN	percentage
errors	NNS	error
in	IN	in
a	DT	a
large	JJ	large
developmental	JJ	developmental
study	NN	study
we	PP	we
did	VBD	do
,	,	,
this	DT	this
is	VBZ	be
in	IN	in
a	DT	a
study	NN	study
ranging	VBG	range
from	IN	from
age	NN	age
seven	CD	seven
to	TO	to
adulthood	NN	adulthood
,	,	,
and	CC	and
what	WP	what
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
is	VBZ	be
the	DT	the
percentage	NN	percentage
errors	NNS	error
in	IN	in
the	DT	the
adult	JJ	adult
group	NN	group
in	IN	in
both	DT	both
conditions	NNS	condition
,	,	,
so	RB	so
the	DT	the
gray	NN	gray
is	VBZ	be
the	DT	the
director	NN	director
condition	NN	condition
,	,	,
and	CC	and
you	PP	you
see	VBP	see
that	IN	that
our	PP$	our
intelligent	JJ	intelligent
adults	NNS	adult
are	VBP	be
making	VBG	make
errors	NNS	error
about	IN	about
50	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
time	NN	time
,	,	,
whereas	IN	whereas
they	PP	they
make	VBP	make
far	RB	far
fewer	JJR	few
errors	NNS	error
when	WRB	when
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
director	NN	director
present	NN	present
,	,	,
when	WRB	when
they	PP	they
just	RB	just
have	VB	have
to	TO	to
remember	VB	remember
that	DT	that
rule	NN	rule
of	IN	of
ignoring	VBG	ignore
the	DT	the
gray	JJ	gray
background	NN	background
.	SENT	.
Developmentally	RB	developmentally
,	,	,
these	DT	these
two	CD	two
conditions	NNS	condition
develop	VBP	develop
in	IN	in
exactly	RB	exactly
the	DT	the
same	JJ	same
way	NN	way
.	SENT	.
Between	IN	between
late	JJ	late
childhood	NN	childhood
and	CC	and
mid-	NN	mid-
adolescence	NN	adolescence
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
an	DT	an
improvement	NN	improvement
,	,	,
in	IN	in
other	JJ	other
words	NNS	word
a	DT	a
reduction	NN	reduction
of	IN	of
errors	NNS	error
,	,	,
in	IN	in
both	DT	both
of	IN	of
these	DT	these
trials	NNS	trial
,	,	,
in	IN	in
both	DT	both
of	IN	of
these	DT	these
conditions	NNS	condition
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
when	WRB	when
you	PP	you
compare	VBP	compare
the	DT	the
last	JJ	last
two	CD	two
groups	NNS	group
,	,	,
the	DT	the
mid-adolescent	JJ	mid-adolescent
group	NN	group
and	CC	and
the	DT	the
adult	JJ	adult
group	NN	group
where	WRB	where
things	NNS	thing
get	VBP	get
really	RB	really
interesting	JJ	interesting
,	,	,
because	IN	because
there	RB	there
,	,	,
there	EX	there
is	VBZ	be
no	DT	no
continued	JJ	continued
improvement	NN	improvement
in	IN	in
the	DT	the
no-director	NN	no-director
condition	NN	condition
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
everything	NN	everything
you	PP	you
need	VBP	need
to	TO	to
do	VB	do
in	IN	in
order	NN	order
to	TO	to
remember	VB	remember
the	DT	the
rule	NN	rule
and	CC	and
apply	VB	apply
it	PP	it
seems	VBZ	seem
to	TO	to
be	VB	be
fully	RB	fully
developed	VBN	develop
by	IN	by
mid-adolescence	NN	mid-adolescence
,	,	,
whereas	IN	whereas
in	IN	in
contrast	NN	contrast
,	,	,
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
last	JJ	last
two	CD	two
gray	JJ	gray
bars	NNS	bar
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
still	RB	still
a	DT	a
significant	JJ	significant
improvement	NN	improvement
in	IN	in
the	DT	the
director	NN	director
condition	NN	condition
between	IN	between
mid-adolescence	NN	mid-adolescence
and	CC	and
adulthood	NN	adulthood
,	,	,
and	CC	and
what	WP	what
this	DT	this
means	NN	means
is	VBZ	be
that	IN	that
the	DT	the
ability	NN	ability
to	TO	to
take	VB	take
into	IN	into
account	NN	account
someone	NN	someone
else	RB	else
'	POS	'
s	JJ	<unknown>
perspective	NN	perspective
in	IN	in
order	NN	order
to	TO	to
guide	VB	guide
ongoing	JJ	ongoing
behavior	NN	behavior
,	,	,
which	WDT	which
is	VBZ	be
something	NN	something
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
that	WDT	that
we	PP	we
do	VBP	do
in	IN	in
everyday	JJ	everyday
life	NN	life
all	PDT	all
the	DT	the
time	NN	time
,	,	,
is	VBZ	be
still	RB	still
developing	VBG	develop
in	IN	in
mid-	NN	mid-
to-late	JJ	<unknown>
adolescence	NN	adolescence
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
teenage	JJ	teenage
son	NN	son
or	CC	or
a	DT	a
daughter	NN	daughter
and	CC	and
you	PP	you
sometimes	RB	sometimes
think	VBP	think
they	PP	they
have	VBP	have
problems	NNS	problem
taking	VBG	take
other	JJ	other
people	NNS	people
'	POS	'
s	NN	S
perspectives	NNS	perspective
,	,	,
you	PP	you
'	POS	'
re	NN	re
right	NN	right
.	SENT	.
They	PP	they
do	VBP	do
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
.	SENT	.
So	RB	so
we	PP	we
sometimes	RB	sometimes
laugh	VB	laugh
about	IN	about
teenagers	NNS	teenager
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
parodied	VBD	parody
,	,	,
sometimes	RB	sometimes
even	RB	even
demonized	VBN	demonize
in	IN	in
the	DT	the
media	NNS	medium
for	IN	for
their	PP$	their
kind	NN	kind
of	IN	of
typical	JJ	typical
teenage	JJ	teenage
behavior	NN	behavior
.	SENT	.
They	PP	they
take	VBP	take
risks	NNS	risk
,	,	,
they	PP	they
'	POS	'
re	NN	re
sometimes	RB	sometimes
moody	JJ	moody
,	,	,
they	PP	they
'	POS	'
re	NN	re
very	RB	very
self-conscious	JJ	self-conscious
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
really	RB	really
nice	JJ	nice
anecdote	NN	anecdote
from	IN	from
a	DT	a
friend	NN	friend
of	IN	of
mine	NN	mine
who	WP	who
said	VBD	say
that	IN	that
the	DT	the
thing	NN	thing
he	PP	he
noticed	VBD	notice
most	JJS	most
about	IN	about
his	PP$	his
teenage	JJ	teenage
daughters	NNS	daughter
before	IN	before
and	CC	and
after	IN	after
puberty	NN	puberty
was	VBD	be
their	PP$	their
level	NN	level
of	IN	of
embarrassment	NN	embarrassment
in	IN	in
front	NN	front
of	IN	of
him	PP	him
.	SENT	.
So	RB	so
,	,	,
he	PP	he
said	VBD	say
,	,	,
"	``	"
Before	IN	before
puberty	NN	puberty
,	,	,
if	IN	if
my	PP$	my
two	CD	two
daughters	NNS	daughter
were	VBD	be
messing	VBG	mess
around	RP	around
in	IN	in
a	DT	a
shop	NN	shop
,	,	,
I	PP	I
'	POS	'
d	NN	d
say	VBP	say
,	,	,
'	''	'
Hey	NP	Hey
,	,	,
stop	VB	stop
messing	VBG	mess
around	RP	around
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
sing	VBP	sing
your	PP$	your
favorite	JJ	favorite
song	NN	song
,	,	,
'	''	'
and	CC	and
instantly	RB	instantly
they	PP	they
'	POS	'
d	NN	d
stop	NN	stop
messing	VBG	mess
around	RP	around
and	CC	and
he	PP	he
'	POS	'
d	NN	d
sing	VB	sing
their	PP$	their
favorite	JJ	favorite
song	NN	song
.	SENT	.
After	IN	after
puberty	NN	puberty
,	,	,
that	WDT	that
became	VBD	become
the	DT	the
threat	NN	threat
.	SENT	.
The	DT	the
very	JJ	very
notion	NN	notion
of	IN	of
their	PP$	their
dad	NN	dad
singing	NN	singing
in	IN	in
public	NN	public
was	VBD	be
enough	JJ	enough
to	TO	to
make	VB	make
them	PP	them
behave	VB	behave
.	SENT	.
So	RB	so
people	NNS	people
often	RB	often
ask	VBP	ask
,	,	,
"	``	"
Well	UH	well
,	,	,
is	VBZ	be
adolescence	NN	adolescence
a	DT	a
kind	NN	kind
of	IN	of
recent	JJ	recent
phenomenon	NN	phenomenon
?	SENT	?
Is	VBZ	be
it	PP	it
something	NN	something
we	PP	we
'	POS	'
ve	NN	ve
invented	VBD	invent
recently	RB	recently
in	IN	in
the	DT	the
West	NP	West
?	SENT	?
"	``	"
And	CC	and
actually	RB	actually
,	,	,
the	DT	the
answer	NN	answer
is	VBZ	be
probably	RB	probably
not	RB	not
.	SENT	.
There	EX	there
are	VBP	be
lots	NNS	lot
of	IN	of
descriptions	NNS	description
of	IN	of
adolescence	NN	adolescence
in	IN	in
history	NN	history
that	WDT	that
sound	VBP	sound
very	RB	very
similar	JJ	similar
to	TO	to
the	DT	the
descriptions	NNS	description
we	PP	we
use	VBP	use
today	NN	today
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
famous	JJ	famous
quote	NN	quote
by	IN	by
Shakespeare	NP	Shakespeare
from	IN	from
"	``	"
The	DT	the
Winter	NPS	Winter
'	POS	'
s	NN	S
Tale	NP	Tale
"	''	"
where	WRB	where
he	PP	he
describes	VBZ	describe
adolescence	NN	adolescence
as	RB	as
follows	VBZ	follow
:	:	:
"	``	"
I	PP	I
would	MD	would
there	RB	there
were	VBD	be
no	DT	no
age	NN	age
between	IN	between
ten	CD	ten
and	CC	and
three-and-twenty	NN	<unknown>
,	,	,
or	CC	or
that	IN	that
youth	NN	youth
would	MD	would
sleep	VB	sleep
out	RP	out
the	DT	the
rest	NN	rest
;	:	;
for	IN	for
there	EX	there
is	VBZ	be
nothing	NN	nothing
in	IN	in
the	DT	the
between	IN	between
but	CC	but
getting	VBG	get
wenches	NNS	wench
with	IN	with
child	NN	child
,	,	,
wronging	VBG	wrong
the	DT	the
ancientry	NN	ancientry
,	,	,
stealing	VBG	steal
,	,	,
fighting	VBG	fight
.	SENT	.
"	``	"
He	PP	he
then	RB	then
goes	VBZ	go
on	RP	on
to	TO	to
say	VB	say
,	,	,
"	``	"
Having	VBG	have
said	VBN	say
that	IN	that
,	,	,
would	MD	would
any	DT	any
but	CC	but
these	DT	these
boiled	VBN	boil
brains	NNS	brain
of	IN	of
nineteen	CD	nineteen
and	CC	and
two-and-twenty	JJ	<unknown>
hunt	NN	hunt
in	IN	in
this	DT	this
weather	NN	weather
?	SENT	?
"	''	"
So	RB	so
almost	RB	almost
400	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
Shakespeare	NP	Shakespeare
was	VBD	be
portraying	VBG	portray
adolescents	NNS	adolescent
in	IN	in
a	DT	a
very	RB	very
similar	JJ	similar
light	NN	light
to	TO	to
the	DT	the
light	NN	light
that	IN	that
we	PP	we
portray	VBP	portray
them	PP	them
in	IN	in
today	NN	today
,	,	,
but	CC	but
today	NN	today
we	PP	we
try	VBP	try
to	TO	to
understand	VB	understand
their	PP$	their
behavior	NN	behavior
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
underlying	VBG	underlie
changes	NNS	change
that	WDT	that
are	VBP	be
going	VBG	go
on	IN	on
in	IN	in
their	PP$	their
brain	NN	brain
.	SENT	.
So	RB	so
for	IN	for
example	NN	example
,	,	,
take	VB	take
risk-taking	NN	risk-taking
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
adolescents	NNS	adolescent
have	VBP	have
a	DT	a
tendency	NN	tendency
to	TO	to
take	VB	take
risks	NNS	risk
.	SENT	.
They	PP	they
do	VBP	do
.	SENT	.
They	PP	they
take	VBP	take
more	JJR	more
risks	NNS	risk
than	IN	than
children	NNS	child
or	CC	or
adults	NNS	adult
,	,	,
and	CC	and
they	PP	they
are	VBP	be
particularly	RB	particularly
prone	JJ	prone
to	TO	to
taking	VBG	take
risks	NNS	risk
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
with	IN	with
their	PP$	their
friends	NNS	friend
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
an	DT	an
important	JJ	important
drive	NN	drive
to	TO	to
become	VB	become
independent	JJ	independent
from	IN	from
one	CD	one
'	POS	'
s	NN	S
parents	NNS	parent
and	CC	and
to	TO	to
impress	VB	impress
one	CD	one
'	POS	'
s	NN	S
friends	NNS	friend
in	IN	in
adolescence	NN	adolescence
.	SENT	.
But	CC	but
now	RB	now
we	PP	we
try	VBP	try
to	TO	to
understand	VB	understand
that	IN	that
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
development	NN	development
of	IN	of
a	DT	a
part	NN	part
of	IN	of
their	PP$	their
brain	NN	brain
called	VBD	call
the	DT	the
limbic	JJ	limbic
system	NN	system
,	,	,
so	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
the	DT	the
limbic	JJ	limbic
system	NN	system
in	IN	in
red	NN	red
in	IN	in
the	DT	the
slide	NN	slide
behind	IN	behind
me	PP	me
,	,	,
and	CC	and
also	RB	also
on	IN	on
this	DT	this
brain	NN	brain
.	SENT	.
So	IN	so
the	DT	the
limbic	JJ	limbic
system	NN	system
is	VBZ	be
right	RB	right
deep	JJ	deep
inside	IN	inside
the	DT	the
brain	NN	brain
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
involved	VBN	involve
in	IN	in
things	NNS	thing
like	IN	like
emotion	NN	emotion
processing	NN	processing
and	CC	and
reward	NN	reward
processing	NN	processing
.	SENT	.
It	PP	it
gives	VBZ	give
you	PP	you
the	DT	the
rewarding	JJ	rewarding
feeling	NN	feeling
out	RP	out
of	IN	of
doing	VBG	do
fun	NN	fun
things	NNS	thing
,	,	,
including	VBG	include
taking	VBG	take
risks	NNS	risk
.	SENT	.
It	PP	it
gives	VBZ	give
you	PP	you
the	DT	the
kick	VBP	kick
out	RP	out
of	IN	of
taking	VBG	take
risks	NNS	risk
.	SENT	.
And	CC	and
this	DT	this
region	NN	region
,	,	,
the	DT	the
regions	NNS	region
within	IN	within
the	DT	the
limbic	JJ	limbic
system	NN	system
,	,	,
have	VBP	have
been	VBN	be
found	VBN	find
to	TO	to
be	VB	be
hypersensitive	JJ	hypersensitive
to	TO	to
the	DT	the
rewarding	JJ	rewarding
feeling	NN	feeling
of	IN	of
risk-	NN	<unknown>
taking	VBG	take
in	IN	in
adolescents	NNS	adolescent
compared	VBN	compare
with	IN	with
adults	NNS	adult
,	,	,
and	CC	and
at	IN	at
the	DT	the
very	RB	very
same	JJ	same
time	NN	time
,	,	,
the	DT	the
prefrontal	JJ	prefrontal
cortex	NN	cortex
,	,	,
which	WDT	which
you	PP	you
can	MD	can
see	VB	see
in	IN	in
blue	JJ	blue
in	IN	in
the	DT	the
slide	NN	slide
here	RB	here
,	,	,
which	WDT	which
stops	VBZ	stop
us	PP	us
taking	VBG	take
excessive	JJ	excessive
risks	NNS	risk
,	,	,
is	VBZ	be
still	RB	still
very	RB	very
much	JJ	much
in	IN	in
development	NN	development
in	IN	in
adolescents	NNS	adolescent
.	SENT	.
So	IN	so
brain	NN	brain
research	NN	research
has	VBZ	have
shown	VBN	show
that	IN	that
the	DT	the
adolescent	JJ	adolescent
brain	NN	brain
undergoes	VBZ	undergo
really	RB	really
quite	RB	quite
profound	JJ	profound
development	NN	development
,	,	,
and	CC	and
this	DT	this
has	VBZ	have
implications	NNS	implication
for	IN	for
education	NN	education
,	,	,
for	IN	for
rehabilitation	NN	rehabilitation
,	,	,
and	CC	and
intervention	NN	intervention
.	SENT	.
The	DT	the
environment	NN	environment
,	,	,
including	VBG	include
teaching	NN	teaching
,	,	,
can	MD	can
and	CC	and
does	VBZ	do
shape	VB	shape
the	DT	the
developing	VBG	develop
adolescent	NN	adolescent
brain	NN	brain
,	,	,
and	CC	and
yet	RB	yet
it	PP	it
'	POS	'
s	NN	S
only	RB	only
relatively	RB	relatively
recently	RB	recently
that	IN	that
we	PP	we
have	VBP	have
been	VBN	be
routinely	RB	routinely
educating	VBG	educate
teenagers	NNS	teenager
in	IN	in
the	DT	the
West	NP	West
.	SENT	.
All	DT	all
four	CD	four
of	IN	of
my	PP$	my
grandparents	NNS	grandparent
,	,	,
for	IN	for
example	NN	example
,	,	,
left	VBD	leave
school	NN	school
in	IN	in
their	PP$	their
early	JJ	early
adolescence	NN	adolescence
.	SENT	.
They	PP	they
had	VBD	have
no	DT	no
choice	NN	choice
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
still	RB	still
the	DT	the
case	NN	case
for	IN	for
many	JJ	many
,	,	,
many	JJ	many
teenagers	NNS	teenager
around	IN	around
the	DT	the
world	NN	world
today	NN	today
.	SENT	.
Forty	NN	forty
percent	NN	percent
of	IN	of
teenagers	NNS	teenager
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
access	NN	access
to	TO	to
secondary	JJ	secondary
school	NN	school
education	NN	education
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
period	NN	period
of	IN	of
life	NN	life
where	WRB	where
the	DT	the
brain	NN	brain
is	VBZ	be
particularly	RB	particularly
adaptable	JJ	adaptable
and	CC	and
malleable	JJ	malleable
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
fantastic	JJ	fantastic
opportunity	NN	opportunity
for	IN	for
learning	VBG	learn
and	CC	and
creativity	NN	creativity
.	SENT	.
So	RB	so
what	WP	what
'	POS	'
s	NN	S
sometimes	RB	sometimes
seen	VBN	see
as	IN	as
the	DT	the
problem	NN	problem
with	IN	with
adolescents	NNS	adolescent
—	:	-
heightened	JJ	heightened
risk-	NN	<unknown>
taking	VBG	take
,	,	,
poor	JJ	poor
impulse	NN	impulse
control	NN	control
,	,	,
self-consciousness	NN	self-consciousness
—	:	-
shouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
stigmatized	VBN	stigmatize
.	SENT	.
It	PP	it
actually	RB	actually
reflects	VBZ	reflect
changes	NNS	change
in	IN	in
the	DT	the
brain	NN	brain
that	WDT	that
provide	VBP	provide
an	DT	an
excellent	JJ	excellent
opportunity	NN	opportunity
for	IN	for
education	NN	education
and	CC	and
social	JJ	social
development	NN	development
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
