What	WP	what
kill	VB	kill
cancer	NN	cancer
cells	NNS	cell
.	SENT	.
And	CC	and
then	RB	then
,	,	,
if	IN	if
we	PP	we
'	POS	'
re	NN	re
lucky	JJ	lucky
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
vaccines	NNS	vaccine
against	IN	against
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
deadly	JJ	deadly
and	CC	and
feared	JJ	feared
pathogens	NNS	pathogen
across	IN	across
the	DT	the
globe	NN	globe
,	,	,
including	VBG	include
malaria	NN	malaria
,	,	,
Ebola	NP	<unknown>
and	CC	and
HIV	NP	HIV
.	SENT	.
Some	DT	some
of	IN	of
these	DT	these
products	NNS	product
are	VBP	be
already	RB	already
in	IN	in
clinical	JJ	clinical
trials	NNS	trial
,	,	,
and	CC	and
the	DT	the
success	NN	success
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
vaccines	NNS	vaccine
will	MD	will
pave	VB	pave
the	DT	the
way	NN	way
for	IN	for
future	JJ	future
generations	NNS	generation
of	IN	of
these	DT	these
therapies	NNS	therapy
.	SENT	.
This	DT	this
is	VBZ	be
how	WRB	how
the	DT	the
pandemic	NN	pandemic
will	MD	will
save	VB	save
the	DT	the
lives	NNS	life
of	IN	of
millions	NNS	million
.	SENT	.
It	PP	it
catalyzed	VBD	catalyze
the	DT	the
most	RBS	most
rapid	JJ	rapid
vaccine	NN	vaccine
development	NN	development
in	IN	in
history	NN	history
and	CC	and
brought	VBN	bring
to	TO	to
life	NN	life
a	DT	a
niche	NN	niche
,	,	,
previously	RB	previously
unapproved	JJ	unapproved
form	NN	form
of	IN	of
technology	NN	technology
.	SENT	.
And	CC	and
in	IN	in
our	PP$	our
desperation	NN	desperation
,	,	,
we	PP	we
gave	VBD	give
that	DT	that
technology	NN	technology
a	DT	a
chance	NN	chance
.	SENT	.
Now	RB	now
we	PP	we
'	''	'
re	IN	re
collecting	VBG	collect
long-term	JJ	long-term
safety	NN	safety
and	CC	and
efficacy	NN	efficacy
data	NNS	datum
from	IN	from
hundreds	NNS	hundred
of	IN	of
millions	NNS	million
of	IN	of
people	NNS	people
.	SENT	.
And	CC	and
with	IN	with
these	DT	these
data	NNS	datum
,	,	,
interest	NN	interest
in	IN	in
the	DT	the
technology	NN	technology
,	,	,
funding	VBG	fund
for	IN	for
the	DT	the
technology	NN	technology
and	CC	and
trust	NN	trust
in	IN	in
the	DT	the
technology	NN	technology
will	MD	will
continue	VB	continue
to	TO	to
grow	VB	grow
.	SENT	.
Looking	VBG	look
ahead	RB	ahead
,	,	,
the	DT	the
packaging	NN	packaging
and	CC	and
delivery	NN	delivery
of	IN	of
mRNA	NN	<unknown>
to	TO	to
the	DT	the
right	JJ	right
organs	NNS	organ
and	CC	and
tissues	NNS	tissue
will	MD	will
continue	VB	continue
to	TO	to
be	VB	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
significant	JJ	significant
challenges	NNS	challenge
to	TO	to
implementing	VBG	implement
this	DT	this
technology	NN	technology
.	SENT	.
And	CC	and
so	IN	so
my	PP$	my
colleagues	NNS	colleague
and	CC	and
I	PP	I
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
busy	JJ	busy
for	IN	for
a	DT	a
very	RB	very
long	JJ	long
time	NN	time
.	SENT	.
Ultimately	RB	ultimately
,	,	,
I	PP	I
'	POS	'
m	NN	m
here	RB	here
with	IN	with
a	DT	a
message	NN	message
of	IN	of
hope	NN	hope
.	SENT	.
We	PP	we
are	VBP	be
on	IN	on
the	DT	the
cusp	NN	cusp
of	IN	of
a	DT	a
revolution	NN	revolution
.	SENT	.
mRNA	NN	<unknown>
is	VBZ	be
about	RB	about
to	TO	to
change	VB	change
the	DT	the
world	NN	world
forever	RB	forever
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
all	DT	all
thanks	NNS	thanks
to	TO	to
these	DT	these
fatty	JJ	fatty
little	JJ	little
balls	NNS	ball
that	WDT	that
take	VBP	take
this	DT	this
miracle	NN	miracle
medicine	NN	medicine
to	TO	to
exactly	RB	exactly
where	WRB	where
it	PP	it
'	POS	'
s	NN	S
needed	VBD	need
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
