Adam	NP	Adam
know	VBP	know
,	,	,
once	IN	once
I	PP	I
'	POS	'
ve	NN	ve
proven	VBN	prove
myself	PP	myself
in	IN	in
business	NN	business
or	CC	or
written	VBN	write
a	DT	a
few	JJ	few
books	NNS	book
or	CC	or
started	VBD	start
a	DT	a
school	NN	school
or	CC	or
done	VBN	do
things	NNS	thing
that	WDT	that
are	VBP	be
really	RB	really
meaningful	JJ	meaningful
,	,	,
and	CC	and
then	RB	then
I	PP	I
can	MD	can
go	VB	go
in	IN	in
on	IN	on
my	PP$	my
first	JJ	first
name	NN	name
.	SENT	.
But	CC	but
in	IN	in
my	PP$	my
30s	NNS	30s
,	,	,
I	PP	I
was	VBD	be
very	RB	very
much	RB	much
a	DT	a
youth	NN	youth
activist	NN	activist
.	SENT	.
I	PP	I
was	VBD	be
doing	VBG	do
environmental	JJ	environmental
stuff	NN	stuff
.	SENT	.
I	PP	I
was	VBD	be
a	DT	a
teacher	NN	teacher
through	IN	through
my	PP$	my
20s	NNS	20s
.	SENT	.
And	CC	and
I	PP	I
learned	VBD	learn
from	IN	from
working	VBG	work
with	IN	with
young	JJ	young
people	NNS	people
,	,	,
who	WP	who
had	VBD	have
no	DT	no
connection	NN	connection
to	TO	to
my	PP$	my
father	NN	father
,	,	,
that	WDT	that
I	PP	I
had	VBD	have
things	NNS	thing
worth	JJ	worth
saying	NN	saying
.	SENT	.
And	CC	and
as	IN	as
I	PP	I
sort	VBP	sort
of	IN	of
got	VBN	get
,	,	,
you	PP	you
know	VBP	know
,	,	,
pulled	VBD	pull
in	IN	in
,	,	,
a	DT	a
little	JJ	little
bit	NN	bit
indirectly	RB	indirectly
,	,	,
into	IN	into
partisan	JJ	partisan
politics	NNS	politics
,	,	,
I	PP	I
realized	VBD	realize
,	,	,
I	PP	I
'	POS	'
m	NN	m
actually	RB	actually
good	JJ	good
at	IN	at
the	DT	the
things	NNS	thing
my	PP$	my
dad	NN	dad
wasn	NN	<unknown>
'	POS	'
t	NN	t
great	JJ	great
at	IN	at
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
campaigning	NN	campaigning
,	,	,
the	DT	the
handshaking	NN	handshaking
,	,	,
everything	NN	everything
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
it	PP	it
was	VBD	be
very	RB	very
much	RB	much
my	PP$	my
maternal	JJ	maternal
grandfather	NN	grandfather
'	POS	'
s	NN	S
side	NN	side
,	,	,
who	WP	who
was	VBD	be
,	,	,
Jimmy	NP	Jimmy
Sinclair	NP	Sinclair
,	,	,
was	VBD	be
a	DT	a
great	JJ	great
retail	JJ	retail
politician	NN	politician
,	,	,
he	PP	he
loved	VBD	love
it	PP	it
.	SENT	.
As	IN	as
I	PP	I
discovered	VBD	discover
that	IN	that
I	PP	I
was	VBD	be
good	JJ	good
at	IN	at
pulling	VBG	pull
people	NNS	people
together	RB	together
and	CC	and
mobilizing	VBG	mobilize
them	PP	them
and	CC	and
organizing	VBG	organize
and	CC	and
inspiring	VBG	inspire
and	CC	and
building	VBG	build
a	DT	a
great	JJ	great
team	NN	team
,	,	,
I	PP	I
got	VBD	get
more	JJR	more
and	CC	and
more	JJR	more
into	IN	into
politics	NNS	politics
and	CC	and
every	DT	every
step	NN	step
of	IN	of
the	DT	the
way	NN	way
,	,	,
I	PP	I
was	VBD	be
somewhat	RB	somewhat
hesitant	JJ	hesitant
to	TO	to
take	VB	take
the	DT	the
next	JJ	next
step	NN	step
.	SENT	.
My	PP$	my
father	NN	father
'	POS	'
s	NN	S
party	NN	party
,	,	,
the	DT	the
Liberal	NP	Liberal
Party	NP	Party
,	,	,
reached	VBD	reach
a	DT	a
total	JJ	total
nadir	NN	nadir
,	,	,
like	VB	like
,	,	,
we	PP	we
were	VBD	be
down	RB	down
to	TO	to
35	CD	@card@
seats	NNS	seat
in	IN	in
the	DT	the
300-plus	JJ	<unknown>
seat	NN	seat
House	NP	House
.	SENT	.
We	PP	we
were	VBD	be
on	IN	on
our	PP$	our
way	NN	way
to	TO	to
oblivion	NN	oblivion
when	WRB	when
I	PP	I
came	VBD	come
in	IN	in
as	IN	as
leader	NN	leader
,	,	,
and	CC	and
it	PP	it
was	VBD	be
an	DT	an
opportunity	NN	opportunity
to	TO	to
rebuild	VB	rebuild
from	IN	from
scratch	NN	scratch
.	SENT	.
But	CC	but
then	RB	then
as	IN	as
I	PP	I
looked	VBD	look
around	RP	around
at	IN	at
who	WP	who
else	RB	else
could	MD	could
be	VB	be
leader	NN	leader
,	,	,
I	PP	I
realized	VBD	realize
,	,	,
oh	UH	oh
wait	VB	wait
,	,	,
nobody	NN	nobody
gets	VBZ	get
how	WRB	how
hard	JJ	hard
the	DT	the
work	NN	work
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
or	CC	or
the	DT	the
work	NN	work
that	WDT	that
needs	VBZ	need
to	TO	to
be	VB	be
done	VBN	do
,	,	,
and	CC	and
I	PP	I
can	MD	can
sort	VB	sort
of	IN	of
see	VBP	see
that	IN	that
clearly	RB	clearly
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
sort	NN	sort
of	IN	of
going	VBG	go
to	TO	to
be	VB	be
the	DT	the
one	CD	one
who	WP	who
does	VBZ	do
it	PP	it
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
take	VB	take
an	DT	an
incredible	JJ	incredible
amount	NN	amount
of	IN	of
work	NN	work
that	IN	that
I	PP	I
think	VBP	think
I	PP	I
can	MD	can
do	VB	do
better	JJR	good
than	IN	than
others	NNS	other
.	SENT	.
And	CC	and
turns	VBZ	turn
out	RP	out
,	,	,
I	PP	I
was	VBD	be
pretty	RB	pretty
good	JJ	good
at	IN	at
it	PP	it
in	IN	in
terms	NNS	term
of	IN	of
rebuilding	VBG	rebuild
the	DT	the
party	NN	party
.	SENT	.
AG	NP	AG
:	:	:
You	PP	you
mentioned	VBD	mention
feeling	VBG	feel
hesitant	JJ	hesitant
to	TO	to
take	VB	take
a	DT	a
leadership	NN	leadership
role	NN	role
.	SENT	.
Some	DT	some
of	IN	of
our	PP$	our
PhD	JJ	<unknown>
students	NNS	student
at	IN	at
Wharton	NP	Wharton
have	VBP	have
shown	VBN	show
that	IN	that
a	DT	a
feeling	NN	feeling
of	IN	of
reluctance	NN	reluctance
,	,	,
of	IN	of
saying	VBG	say
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
not	RB	not
sure	JJ	sure
if	IN	if
I	PP	I
want	VBP	want
this	DT	this
"	``	"
actually	RB	actually
can	MD	can
lead	VB	lead
to	TO	to
more	JJR	more
effective	JJ	effective
behavior	NN	behavior
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
at	IN	at
the	DT	the
helm	NN	helm
,	,	,
because	IN	because
you	PP	you
don	NN	don
'	POS	'
t	NN	t
think	VBP	think
you	PP	you
know	VBP	know
all	PDT	all
the	DT	the
answers	NNS	answer
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
you	PP	you
have	VBP	have
to	TO	to
make	VB	make
every	DT	every
decision	NN	decision
yourself	PP	yourself
,	,	,
and	CC	and
it	PP	it
may	MD	may
actually	RB	actually
lead	VB	lead
you	PP	you
to	TO	to
empower	VB	empower
other	JJ	other
people	NNS	people
more	JJR	more
to	TO	to
learn	VB	learn
from	IN	from
other	JJ	other
people	NNS	people
around	IN	around
you	PP	you
.	SENT	.
JT	NP	JT
:	:	:
Oh	UH	oh
,	,	,
yeah	RB	yeah
,	,	,
no	UH	no
,	,	,
absolutely	RB	absolutely
.	SENT	.
Being	VBG	be
a	DT	a
good	JJ	good
leader	NN	leader
,	,	,
if	IN	if
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
any	DT	any
good	JJ	good
in	IN	in
this	DT	this
job	NN	job
,	,	,
I	PP	I
had	VBD	have
to	TO	to
bring	VB	bring
around	RP	around
the	DT	the
most	RBS	most
brilliant	JJ	brilliant
,	,	,
successful	JJ	successful
,	,	,
smartest	JJS	smart
,	,	,
most	RBS	most
driven	VBN	drive
people	NNS	people
I	PP	I
possibly	RB	possibly
could	MD	could
to	TO	to
build	VB	build
the	DT	the
team	NN	team
.	SENT	.
And	CC	and
I	PP	I
sort	RB	sort
of	IN	of
understand	VB	understand
that	IN	that
I	PP	I
come	VBP	come
to	TO	to
it	PP	it
with	IN	with
an	DT	an
ability	NN	ability
to	TO	to
bring	VB	bring
people	NNS	people
together	RB	together
and	CC	and
mobilize	VB	mobilize
them	PP	them
and	CC	and
create	VB	create
a	DT	a
big	JJ	big
vision	NN	vision
.	SENT	.
But	CC	but
leadership	NN	leadership
for	IN	for
me	PP	me
was	VBD	be
never	RB	never
about	IN	about
being	VBG	be
the	DT	the
one	CD	one
at	IN	at
the	DT	the
top	NN	top
of	IN	of
the	DT	the
pyramid	NN	pyramid
,	,	,
you	PP	you
know	VBP	know
,	,	,
barking	VBG	bark
out	RP	out
orders	NNS	order
.	SENT	.
A	DT	a
good	JJ	good
leader	NN	leader
is	VBZ	be
someone	NN	someone
who	WP	who
'	POS	'
s	NNS	<unknown>
figuring	VBG	figure
out	RP	out
how	WRB	how
every	DT	every
member	NN	member
of	IN	of
the	DT	the
team	NN	team
can	MD	can
be	VB	be
at	IN	at
peak	NN	peak
performance	NN	performance
in	IN	in
the	DT	the
most	RBS	most
important	JJ	important
moments	NNS	moment
,	,	,
and	CC	and
that	DT	that
idea	NN	idea
of	IN	of
lifting	VBG	lift
up	RP	up
everyone	NN	everyone
around	IN	around
you	PP	you
is	VBZ	be
the	DT	the
way	NN	way
I	PP	I
sort	VBP	sort
of	IN	of
fell	VBD	fall
into	IN	into
this	DT	this
leadership	NN	leadership
role	NN	role
.	SENT	.
AG	NP	AG
:	:	:
One	CD	one
of	IN	of
the	DT	the
risks	NNS	risk
of	IN	of
surrounding	VBG	surround
yourself	PP	yourself
with	IN	with
people	NNS	people
you	PP	you
think	VBP	think
are	VBP	be
smarter	RBR	smarter
than	IN	than
you	PP	you
is	VBZ	be
that	IN	that
sometimes	RB	sometimes
you	PP	you
feel	VBP	feel
like	IN	like
an	DT	an
impostor	NN	impostor
and	CC	and
you	PP	you
wonder	VBP	wonder
,	,	,
do	VBP	do
I	PP	I
really	RB	really
belong	VBP	belong
here	RB	here
?	SENT	?
Has	VBZ	have
that	RB	that
affected	VBN	affect
you	PP	you
over	IN	over
the	DT	the
last	JJ	last
eight	CD	eight
years	NNS	year
at	IN	at
all	DT	all
?	SENT	?
JT	NP	JT
:	:	:
I	PP	I
was	VBD	be
very	RB	very
aware	JJ	aware
of	IN	of
the	DT	the
impostor	NN	impostor
syndrome	NN	syndrome
all	PDT	all
my	PP$	my
life	NN	life
.	SENT	.
As	IN	as
a	DT	a
teacher	NN	teacher
,	,	,
I	PP	I
kept	VBD	keep
waiting	VBG	wait
for	IN	for
someone	NN	someone
to	TO	to
knock	VB	knock
on	IN	on
the	DT	the
door	NN	door
and	CC	and
say	VB	say
,	,	,
"	``	"
This	DT	this
was	VBD	be
a	DT	a
terrible	JJ	terrible
mistake	NN	mistake
,	,	,
we	PP	we
'	POS	'
re	NN	re
pulling	VBG	pull
you	PP	you
.	SENT	.
"	''	"
Or	CC	or
any	DT	any
time	NN	time
I	PP	I
was	VBD	be
giving	VBG	give
a	DT	a
speech	NN	speech
on	IN	on
environmental	JJ	environmental
responsibility	NN	responsibility
,	,	,
I	PP	I
was	VBD	be
expecting	VBG	expect
someone	NN	someone
,	,	,
"	''	"
You	PP	you
never	RB	never
actually	RB	actually
finished	VBD	finish
your	PP$	your
graduate	JJ	graduate
studies	NNS	study
in	IN	in
environmental	JJ	environmental
geography	NN	geography
.	SENT	.
What	WP	what
are	VBP	be
you	PP	you
doing	VBG	do
?	SENT	?
"	``	"
I	PP	I
was	VBD	be
very	RB	very
aware	JJ	aware
of	IN	of
that	DT	that
.	SENT	.
The	DT	the
first	JJ	first
day	NN	day
I	PP	I
walked	VBD	walk
onto	IN	onto
Parliament	NP	Parliament
Hill	NP	Hill
as	IN	as
an	DT	an
elected	VBN	elect
MP	NN	MP
,	,	,
after	IN	after
what	WP	what
was	VBD	be
a	DT	a
very	RB	very
tough	JJ	tough
election	NN	election
for	IN	for
our	PP$	our
party	NN	party
,	,	,
but	CC	but
it	PP	it
was	VBD	be
good	JJ	good
for	IN	for
me	PP	me
in	IN	in
2008	CD	@card@
,	,	,
I	PP	I
searched	VBD	search
for	IN	for
that	DT	that
impostor	NN	impostor
syndrome	NN	syndrome
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
OK	UH	OK
,	,	,
here	RB	here
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
come	VB	come
.	SENT	.
And	CC	and
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
there	RB	there
.	SENT	.
And	CC	and
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
in	IN	in
my	PP$	my
life	NN	life
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
was	VBD	be
because	IN	because
I	PP	I
worked	VBD	work
so	RB	so
hard	JJ	hard
on	IN	on
the	DT	the
ground	NN	ground
for	IN	for
the	DT	the
two	CD	two
years	NNS	year
to	TO	to
sort	VB	sort
of	IN	of
overcome	VBN	overcome
people	NNS	people
'	POS	'
s	NN	S
name	NN	name
recognition	NN	recognition
expectations	NNS	expectation
of	IN	of
me	PP	me
,	,	,
like	VB	like
,	,	,
all	RB	all
my	PP$	my
opponents	NNS	opponent
then	RB	then
and	CC	and
pretty	RB	pretty
much	RB	much
since	RB	since
,	,	,
have	VBP	have
said	VBN	say
,	,	,
"	``	"
Oh	UH	oh
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
an	DT	an
accident	NN	accident
of	IN	of
history	NN	history
that	IN	that
he	PP	he
'	POS	'
s	NN	S
in	IN	in
the	DT	the
role	NN	role
he	PP	he
is	VBZ	be
.	SENT	.
He	PP	he
'	POS	'
s	JJ	<unknown>
expecting	VBG	expect
everyone	NN	everyone
to	TO	to
vote	VB	vote
for	IN	for
him	PP	him
because	IN	because
of	IN	of
his	PP$	his
last	JJ	last
name	NN	name
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
ll	NNS	<unknown>
catch	VB	catch
up	RP	up
with	IN	with
him	PP	him
sooner	RBR	sooner
or	CC	or
later	RBR	later
.	SENT	.
"	''	"
Or	CC	or
,	,	,
"	''	"
He	PP	he
won	VBD	win
'	''	'
t	NN	t
get	VB	get
elected	VBN	elect
the	DT	the
first	JJ	first
time	NN	time
.	SENT	.
"	``	"
And	CC	and
I	PP	I
worked	VBD	work
the	DT	the
ground	NN	ground
,	,	,
I	PP	I
went	VBD	go
door	NN	door
to	TO	to
door	NN	door
right	NN	right
across	IN	across
the	DT	the
district	NN	district
.	SENT	.
I	PP	I
got	VBD	get
to	TO	to
all	PDT	all
the	DT	the
different	JJ	different
community	NN	community
organizations	NNS	organization
,	,	,
and	CC	and
I	PP	I
earned	VBD	earn
their	PP$	their
support	NN	support
in	IN	in
that	DT	that
election	NN	election
.	SENT	.
And	CC	and
people	NNS	people
actually	RB	actually
came	VBD	come
out	RP	out
,	,	,
put	VB	put
a	DT	a
little	JJ	little
X	NN	X
beside	IN	beside
my	PP$	my
name	NN	name
and	CC	and
said	VBD	say
,	,	,
"	``	"
No	UH	no
,	,	,
we	PP	we
definitely	RB	definitely
want	VBP	want
you	PP	you
to	TO	to
go	VB	go
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
OK	UH	OK
.	SENT	.
People	NNS	people
actually	RB	actually
chose	VBD	choose
me	PP	me
through	IN	through
a	DT	a
process	NN	process
of	IN	of
saying	VBG	say
,	,	,
we	PP	we
'	POS	'
re	NN	re
trusting	VBG	trust
you	PP	you
to	TO	to
be	VB	be
our	PP$	our
voice	NN	voice
in	IN	in
Ottawa	NP	Ottawa
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
making	VBG	make
that	DT	that
choice	NN	choice
deliberately	RB	deliberately
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
d	NN	d
also	RB	also
run	VBN	run
in	IN	in
a	DT	a
very	RB	very
authentic	JJ	authentic
way	NN	way
about	IN	about
who	WP	who
I	PP	I
was	VBD	be
and	CC	and
what	WP	what
I	PP	I
was	VBD	be
.	SENT	.
And	CC	and
I	PP	I
felt	VBD	feel
that	IN	that
people	NNS	people
knew	VBD	know
what	WP	what
they	PP	they
were	VBD	be
getting	VBG	get
when	WRB	when
they	PP	they
voted	VBD	vote
for	IN	for
me	PP	me
in	IN	in
my	PP$	my
district	NN	district
.	SENT	.
And	CC	and
so	IN	so
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
feel	VBP	feel
that	IN	that
impostor	NN	impostor
syndrome	NN	syndrome
,	,	,
and	CC	and
I	PP	I
haven	NN	haven
'	POS	'
t	NN	t
since	RB	since
.	SENT	.
I	PP	I
keep	VBP	keep
saying	VBG	say
,	,	,
look	VB	look
,	,	,
I	PP	I
will	MD	will
continue	VB	continue
to	TO	to
serve	VB	serve
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
continue	VBP	continue
to	TO	to
do	VB	do
the	DT	the
best	JJS	good
I	PP	I
can	MD	can
and	CC	and
try	VB	try
to	TO	to
do	VB	do
it	PP	it
in	IN	in
as	RB	as
authentic	JJ	authentic
a	DT	a
way	NN	way
as	IN	as
possible	JJ	possible
,	,	,
way	NN	way
that	WDT	that
is	VBZ	be
true	JJ	true
to	TO	to
me	PP	me
with	IN	with
all	PDT	all
the	DT	the
strengths	NNS	strength
and	CC	and
flaws	NNS	flaw
that	IN	that
I	PP	I
have	VBP	have
as	IN	as
any	DT	any
individual	NN	individual
does	VBZ	do
.	SENT	.
AG	NP	AG
:	:	:
Well	UH	well
,	,	,
what	WP	what
you	PP	you
'	''	'
re	IN	re
describing	VBG	describe
tracks	NNS	track
with	IN	with
the	DT	the
evidence	NN	evidence
of	IN	of
impostor	NN	impostor
thoughts	NNS	thought
--	:	--
JT	NP	JT
:	:	:
I	PP	I
'	POS	'
m	NN	m
so	RB	so
glad	JJ	glad
to	TO	to
hear	VB	hear
that	DT	that
.	SENT	.
AG	NP	AG
You	PP	you
would	MD	would
otherwise	RB	otherwise
have	VB	have
to	TO	to
change	VB	change
the	DT	the
way	NN	way
that	IN	that
you	PP	you
think	VBP	think
.	SENT	.
JT	NP	JT
:	:	:
Because	IN	because
that	DT	that
'	''	'
s	NNS	<unknown>
what	WDT	what
psychologists	NNS	psychologist
do	VBP	do
so	RB	so
well	RB	well
,	,	,
they	PP	they
make	VBP	make
people	NNS	people
change	VB	change
the	DT	the
way	NN	way
they	PP	they
think	VBP	think
.	SENT	.
AG	NP	AG
:	:	:
We	PP	we
do	VBP	do
that	IN	that
for	IN	for
a	DT	a
living	NN	living
and	CC	and
it	PP	it
always	RB	always
works	VBZ	work
.	SENT	.
JT	NP	JT
:	:	:
You	PP	you
'	POS	'
re	NN	re
so	RB	so
successful	JJ	successful
,	,	,
exactly	RB	exactly
,	,	,
exactly	RB	exactly
.	SENT	.
AG	NP	AG
:	:	:
Thank	VB	thank
you	PP	you
for	IN	for
respecting	VBG	respect
my	PP$	my
profession	NN	profession
every	DT	every
bit	NN	bit
as	RB	as
much	RB	much
as	IN	as
I	PP	I
admire	VBP	admire
yours	PP	yours
,	,	,
Prime	NP	Prime
Minister	NP	Minister
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
,	,	,
in	IN	in
all	DT	all
seriousness	NN	seriousness
,	,	,
one	CD	one
of	IN	of
the	DT	the
surprising	JJ	surprising
benefits	NNS	benefit
of	IN	of
those	DT	those
impostor	NN	impostor
thoughts	NNS	thought
is	VBZ	be
they	PP	they
create	VBP	create
a	DT	a
gap	NN	gap
between	IN	between
what	WP	what
you	PP	you
think	VBP	think
other	JJ	other
people	NNS	people
expect	VBP	expect
of	IN	of
you	PP	you
and	CC	and
what	WP	what
you	PP	you
feel	VBP	feel
capable	JJ	capable
of	IN	of
.	SENT	.
And	CC	and
that	DT	that
leaves	VBZ	leave
you	PP	you
motivated	JJ	motivated
to	TO	to
close	VB	close
the	DT	the
gap	NN	gap
,	,	,
which	WDT	which
you	PP	you
did	VBD	do
.	SENT	.
Do	VB	do
you	PP	you
ever	RB	ever
worry	VBP	worry
that	IN	that
not	RB	not
feeling	VBG	feel
like	IN	like
an	DT	an
impostor	NN	impostor
makes	VBZ	make
you	PP	you
complacent	JJ	complacent
?	SENT	?
JT	NP	JT
:	:	:
No	UH	no
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
ability	NN	ability
to	TO	to
be	VB	be
complacent	JJ	complacent
in	IN	in
this	DT	this
job	NN	job
.	SENT	.
Not	RB	not
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
still	RB	still
charged	VBD	charge
up	RP	up
about	IN	about
it	PP	it
.	SENT	.
The	DT	the
challenges	NNS	challenge
,	,	,
particularly	RB	particularly
in	IN	in
this	DT	this
time	NN	time
,	,	,
that	WDT	that
continue	VBP	continue
to	TO	to
get	VB	get
thrown	VBN	throw
at	IN	at
us	PP	us
,	,	,
all	RB	all
the	DT	the
range	NN	range
of	IN	of
crises	NNS	crisis
that	WDT	that
are	VBP	be
hitting	VBG	hit
right	RB	right
now	RB	now
all	RB	all
around	IN	around
the	DT	the
world	NN	world
,	,	,
our	PP$	our
democracies	NNS	democracy
,	,	,
but	CC	but
also	RB	also
our	PP$	our
countries	NNS	country
,	,	,
combined	VBN	combine
with	IN	with
all	PDT	all
the	DT	the
steady	JJ	steady
progressive	JJ	progressive
work	NN	work
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
do	VB	do
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
lifting	VBG	lift
kids	NNS	kid
out	RP	out
of	IN	of
poverty	NN	poverty
and	CC	and
helping	VBG	help
with	IN	with
10-dollar-a-day	JJ	<unknown>
child	NN	child
care	NN	care
and	CC	and
delivering	VBG	deliver
the	DT	the
fight	NN	fight
against	IN	against
climate	NN	climate
change	NN	change
and	CC	and
creating	VBG	create
good	JJ	good
jobs	NNS	job
through	IN	through
a	DT	a
greener	JJR	green
economy	NN	economy
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
working	VBG	work
with	IN	with
reconciliation	NN	reconciliation
with	IN	with
Indigenous	JJ	indigenous
people	NNS	people
.	SENT	.
There	EX	there
are	VBP	be
so	RB	so
many	JJ	many
big	JJ	big
things	NNS	thing
we	PP	we
have	VBP	have
to	TO	to
keep	VB	keep
doing	VBG	do
while	IN	while
there	EX	there
'	''	'
s	NN	S
war	NN	war
in	IN	in
Ukraine	NP	Ukraine
,	,	,
conflict	NN	conflict
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
,	,	,
you	PP	you
know	VBP	know
,	,	,
climate	NN	climate
change	NN	change
hitting	VBG	hit
the	DT	the
world	NN	world
,	,	,
backsliding	VBG	backslide
of	IN	of
democracies	NNS	democracy
,	,	,
foreign	JJ	foreign
interference	NN	interference
,	,	,
you	PP	you
know	VBP	know
,	,	,
rise	VBP	rise
of	IN	of
autocracies	NNS	autocracy
,	,	,
there	EX	there
'	''	'
s	NN	S
all	PDT	all
this	DT	this
going	VBG	go
on	RP	on
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
complacency	NN	complacency
in	IN	in
this	DT	this
job	NN	job
.	SENT	.
AG	NP	AG
:	:	:
You	PP	you
'	POS	'
re	NN	re
describing	VBG	describe
some	DT	some
of	IN	of
the	DT	the
many	JJ	many
things	NNS	thing
that	WDT	that
make	VBP	make
this	DT	this
one	CD	one
of	IN	of
the	DT	the
hardest	JJS	hard
jobs	NNS	job
on	IN	on
earth	NN	earth
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
unbelievable	JJ	unbelievable
to	TO	to
me	PP	me
that	IN	that
it	PP	it
comes	VBZ	come
with	IN	with
so	RB	so
little	JJ	little
training	NN	training
.	SENT	.
But	CC	but
here	RB	here
you	PP	you
are	VBP	be
,	,	,
doing	VBG	do
this	DT	this
job	NN	job
every	DT	every
day	NN	day
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
deal	VB	deal
with	IN	with
the	DT	the
ongoing	JJ	ongoing
thoughts	NNS	thought
about	RB	about
,	,	,
"	``	"
Do	VBP	do
I	PP	I
want	VBP	want
to	TO	to
keep	VB	keep
doing	VBG	do
this	DT	this
?	SENT	?
"	``	"
I	PP	I
know	VBP	know
you	PP	you
'	''	'
ve	NNS	<unknown>
gone	VBN	go
on	IN	on
record	NN	record
saying	VBG	say
you	PP	you
think	VBP	think
about	RB	about
quitting	VBG	quit
approximately	RB	approximately
every	DT	every
day	NN	day
.	SENT	.
JT	NP	JT
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	JJ	<unknown>
part	NN	part
of	IN	of
a	DT	a
process	NN	process
where	WRB	where
if	IN	if
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
honest	JJ	honest
about	IN	about
doing	VBG	do
a	DT	a
job	NN	job
like	IN	like
this	DT	this
,	,	,
that	WDT	that
has	VBZ	have
the	DT	the
responsibilities	NNS	responsibility
and	CC	and
the	DT	the
impact	NN	impact
that	IN	that
it	PP	it
has	VBZ	have
,	,	,
you	PP	you
have	VBP	have
to	TO	to
check	VB	check
,	,	,
maybe	RB	maybe
not	RB	not
every	DT	every
day	NN	day
,	,	,
but	CC	but
you	PP	you
have	VBP	have
to	TO	to
check	VB	check
that	IN	that
you	PP	you
'	POS	'
re	NN	re
up	RB	up
for	IN	for
it	PP	it
,	,	,
that	IN	that
you	PP	you
'	''	'
re	IN	re
all	DT	all
in	IN	in
every	DT	every
given	VBN	give
day	NN	day
because	IN	because
people	NNS	people
out	IN	out
there	RB	there
,	,	,
the	DT	the
40	CD	@card@
million	CD	million
people	NNS	people
that	IN	that
I	PP	I
am	VBP	be
directly	RB	directly
responsible	JJ	responsible
for	IN	for
serving	VBG	serve
deserve	VBP	deserve
a	DT	a
leader	NN	leader
that	WDT	that
is	VBZ	be
focused	VBN	focus
on	IN	on
them	PP	them
with	IN	with
everything	NN	everything
they	PP	they
have	VBP	have
every	DT	every
single	JJ	single
day	NN	day
and	CC	and
that	DT	that
sort	NN	sort
of	IN	of
check	NN	check
on	IN	on
,	,	,
you	PP	you
know	VBP	know
,	,	,
am	VBP	be
I	PP	I
able	JJ	able
to	TO	to
do	VB	do
that	DT	that
?	SENT	?
Am	VBP	be
I	PP	I
motivating	VBG	motivate
my	PP$	my
team	NN	team
to	TO	to
do	VB	do
that	DT	that
?	SENT	?
Am	VBP	be
I	PP	I
driving	VBG	drive
that	IN	that
forward	RB	forward
?	SENT	?
Am	VBP	be
I	PP	I
fully	RB	fully
all	RB	all
in	IN	in
,	,	,
even	RB	even
though	IN	though
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
it	PP	it
for	IN	for
a	DT	a
few	JJ	few
years	NNS	year
,	,	,
even	RB	even
though	IN	though
it	PP	it
'	POS	'
s	NNS	<unknown>
harder	RBR	harder
now	RB	now
than	IN	than
it	PP	it
was	VBD	be
before	IN	before
,	,	,
even	RB	even
though	IN	though
my	PP$	my
opponent	NN	opponent
'	POS	'
s	JJ	<unknown>
getting	VBG	get
traction	NN	traction
for	IN	for
all	PDT	all
the	DT	the
wrong	JJ	wrong
reasons	NNS	reason
.	SENT	.
All	PDT	all
those	DT	those
different	JJ	different
things	NNS	thing
