It	PP	it
be	VB	be
open	JJ	open
for	IN	for
discussion	NN	discussion
.	SENT	.
And	CC	and
guess	VBP	guess
what	WP	what
happened	VBN	happen
?	SENT	?
I	PP	I
got	VBD	get
invited	VBN	invite
to	TO	to
speak	VB	speak
,	,	,
just	RB	just
recently	RB	recently
,	,	,
in	IN	in
an	DT	an
abolitionist	JJ	abolitionist
community	NN	community
.	SENT	.
While	IN	while
I	PP	I
was	VBD	be
there	RB	there
,	,	,
I	PP	I
got	VBD	get
a	DT	a
T-shirt	NN	T-shirt
.	SENT	.
It	PP	it
says	VBZ	say
,	,	,
"	``	"
Stop	NN	stop
Executions	NNS	execution
.	SENT	.
"	''	"
Well	RB	well
,	,	,
when	WRB	when
I	PP	I
get	VBP	get
home	NN	home
,	,	,
my	PP$	my
16-year-old	JJ	16-year-old
granddaughter	NN	granddaughter
was	VBD	be
there	RB	there
,	,	,
Anna	NP	Anna
,	,	,
and	CC	and
she	PP	she
says	VBZ	say
,	,	,
"	``	"
Can	MD	can
I	PP	I
have	VB	have
that	DT	that
shirt	NN	shirt
?	SENT	?
"	''	"
Well	RB	well
,	,	,
I	PP	I
looked	VBD	look
at	IN	at
her	PP$	her
dad	NN	dad
—	:	-
her	PP$	her
dad	NN	dad
is	VBZ	be
my	PP$	my
son	NN	son
—	:	-
and	CC	and
I	PP	I
knew	VBD	know
that	IN	that
he	PP	he
is	VBZ	be
still	RB	still
dealing	VBG	deal
with	IN	with
this	DT	this
death	NN	death
penalty	NN	penalty
issue	NN	issue
.	SENT	.
So	RB	so
I	PP	I
turned	VBD	turn
around	RP	around
and	CC	and
I	PP	I
looked	VBD	look
at	IN	at
her	PP	her
,	,	,
and	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
Are	VBP	be
you	PP	you
gonna	VBG	gonna
wear	VB	wear
this	DT	this
?	SENT	?
"	``	"
So	RB	so
she	PP	she
turned	VBD	turn
and	CC	and
she	PP	she
looked	VBD	look
at	IN	at
her	PP$	her
dad	NN	dad
,	,	,
and	CC	and
she	PP	she
said	VBD	say
,	,	,
"	``	"
Dad	NP	Dad
,	,	,
I	PP	I
know	VBP	know
how	WRB	how
you	PP	you
feel	VBP	feel
,	,	,
but	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
believe	VBP	believe
in	IN	in
the	DT	the
death	NN	death
penalty	NN	penalty
.	SENT	.
"	``	"
My	PP$	my
son	NN	son
looked	VBD	look
at	IN	at
me	PP	me
,	,	,
shook	VBD	shake
his	PP$	his
head	NN	head
,	,	,
and	CC	and
said	VBD	say
,	,	,
"	``	"
Thanks	NNS	thanks
,	,	,
Mom	NP	Mom
.	SENT	.
"	``	"
And	CC	and
I	PP	I
knew	VBD	know
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
a	DT	a
nice	JJ	nice
"	``	"
Thanks	NNS	thanks
,	,	,
Mom	NP	Mom
.	SENT	.
"	``	"
So	RB	so
I	PP	I
learned	VBD	learn
that	IN	that
life	NN	life
had	VBD	have
taught	VBN	teach
me	PP	me
some	DT	some
lessons	NNS	lesson
.	SENT	.
It	PP	it
taught	VBD	teach
me	PP	me
,	,	,
if	IN	if
I	PP	I
had	VBD	have
not	RB	not
served	VBN	serve
on	IN	on
that	DT	that
jury	NN	jury
,	,	,
that	WDT	that
I	PP	I
would	MD	would
still	RB	still
be	VB	be
of	IN	of
the	DT	the
same	JJ	same
mindset	NN	mindset
.	SENT	.
It	PP	it
also	RB	also
gave	VBD	give
me	PP	me
confidence	NN	confidence
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
see	VB	see
through	IN	through
the	DT	the
eyes	NNS	eye
of	IN	of
my	PP$	my
granddaughters	NNS	granddaughter
,	,	,
that	IN	that
this	DT	this
younger	JJR	young
generation	NN	generation
,	,	,
they	PP	they
'	POS	'
re	NN	re
capable	JJ	capable
and	CC	and
they	PP	they
'	POS	'
re	NN	re
willing	JJ	willing
to	TO	to
tackle	VB	tackle
these	DT	these
difficult	JJ	difficult
social	JJ	social
issues	NNS	issue
.	SENT	.
And	CC	and
because	IN	because
of	IN	of
my	PP$	my
experience	NN	experience
,	,	,
my	PP$	my
granddaughters	NNS	granddaughter
,	,	,
they	PP	they
'	POS	'
re	NN	re
now	RB	now
more	RBR	more
equipped	VBN	equip
to	TO	to
stand	VB	stand
on	IN	on
their	PP$	their
own	JJ	own
and	CC	and
to	TO	to
think	VB	think
for	IN	for
themselves	PP	themselves
than	IN	than
to	TO	to
rely	VB	rely
on	IN	on
cultural	JJ	cultural
beliefs	NNS	belief
.	SENT	.
So	RB	so
:	:	:
being	VBG	be
from	IN	from
a	DT	a
conservative	JJ	conservative
,	,	,
Christian	JJ	Christian
family	NN	family
from	IN	from
a	DT	a
very	RB	very
conservative	JJ	conservative
state	NN	state
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
,	,	,
I	PP	I
am	VBP	be
here	RB	here
to	TO	to
tell	VB	tell
you	PP	you
that	IN	that
the	DT	the
death	NN	death
penalty	NN	penalty
has	VBZ	have
new	JJ	new
opponents	NNS	opponent
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
