When	WRB	when
the	DT	the
way	NN	way
,	,	,
that	WDT	that
might	MD	might
be	VB	be
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
And	CC	and
so	RB	so
every	DT	every
morning	NN	morning
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
I	PP	I
do	VBP	do
is	VBZ	be
I	PP	I
send	VBP	send
a	DT	a
Fitbit	NP	<unknown>
sleep	NN	sleep
report	NN	report
to	TO	to
a	DT	a
WhatsApp	NP	<unknown>
group	NN	group
that	WDT	that
includes	VBZ	include
my	PP$	my
doctor	NN	doctor
,	,	,
my	PP$	my
wife	NN	wife
and	CC	and
the	DT	the
three	CD	three
people	NNS	people
who	WP	who
have	VBP	have
endured	VBN	endure
this	DT	this
with	IN	with
me	PP	me
the	DT	the
longest	JJS	long
:	:	:
My	PP$	my
mom	NN	mom
,	,	,
Usha	NP	Usha
,	,	,
my	PP$	my
dad	NN	dad
,	,	,
Charlie	NP	Charlie
,	,	,
and	CC	and
my	PP$	my
sister	JJ	sister
Monica	NP	Monica
.	SENT	.
Here	RB	here
it	PP	it
is	VBZ	be
.	SENT	.
Every	DT	every
morning	NN	morning
,	,	,
this	DT	this
is	VBZ	be
my	PP$	my
statement	NN	statement
of	IN	of
life	NN	life
.	SENT	.
And	CC	and
what	WP	what
is	VBZ	be
it	PP	it
?	SENT	?
It	PP	it
is	VBZ	be
a	DT	a
daily	JJ	daily
reminder	NN	reminder
to	TO	to
never	RB	never
forget	VB	forget
what	WP	what
'	POS	'
s	NNS	<unknown>
possible	JJ	possible
.	SENT	.
For	IN	for
all	DT	all
of	IN	of
our	PP$	our
strengths	NNS	strength
have	VBP	have
shadows	NNS	shadow
,	,	,
don	NN	don
'	POS	'
t	NN	t
they	PP	they
?	SENT	?
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
take	VB	take
a	DT	a
lot	NN	lot
of	IN	of
brainpower	NN	brainpower
to	TO	to
bring	VB	bring
to	TO	to
mind	VB	mind
other	JJ	other
entrepreneurs	NNS	entrepreneur
,	,	,
leaders	NNS	leader
and	CC	and
visionaries	NNS	visionary
who	WP	who
have	VBP	have
caused	VBN	cause
great	JJ	great
harm	NN	harm
to	TO	to
themselves	PP	themselves
and	CC	and
others	NNS	other
.	SENT	.
Even	RB	even
society	NN	society
at	IN	at
large	JJ	large
.	SENT	.
And	CC	and
so	IN	so
what	WP	what
do	VBP	do
we	PP	we
do	VBP	do
?	SENT	?
We	PP	we
admire	VBP	admire
their	PP$	their
strengths	NNS	strength
.	SENT	.
We	PP	we
even	RB	even
lionize	VBP	lionize
them	PP	them
as	IN	as
individuals	NNS	individual
.	SENT	.
But	CC	but
their	PP$	their
shadows	NNS	shadow
we	PP	we
ignore	VBP	ignore
.	SENT	.
And	CC	and
we	PP	we
do	VBP	do
so	RB	so
at	IN	at
our	PP$	our
individual	JJ	individual
and	CC	and
collective	JJ	collective
peril	NN	peril
.	SENT	.
I	PP	I
would	MD	would
know	VB	know
because	IN	because
for	IN	for
16	CD	@card@
years	NNS	year
I	PP	I
ignored	VBD	ignore
mine	NN	mine
at	IN	at
great	JJ	great
cost	NN	cost
to	TO	to
myself	PP	myself
and	CC	and
others	NNS	other
.	SENT	.
Why	WRB	why
did	VBD	do
I	PP	I
do	VBP	do
that	RB	that
?	SENT	?
Because	IN	because
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
"	``	"
be	VB	be
bipolar	JJ	bipolar
.	SENT	.
"	``	"
That	RB	that
'	''	'
s	NNS	<unknown>
what	WP	what
we	PP	we
say	VBP	say
of	IN	of
people	NNS	people
who	WP	who
have	VBP	have
bipolar	JJ	bipolar
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
say	VBP	say
someone	NN	someone
"	``	"
is	VBZ	be
cancer	NN	cancer
.	SENT	.
"	``	"
We	PP	we
say	VBP	say
they	PP	they
have	VB	have
it	PP	it
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
a	DT	a
first	JJ	first
step	NN	step
to	TO	to
helping	VBG	help
our	PP$	our
friends	NNS	friend
and	CC	and
our	PP$	our
loved	VBN	love
ones	NNS	one
and	CC	and
our	PP$	our
colleagues	NNS	colleague
,	,	,
not	RB	not
by	IN	by
conflating	VBG	conflate
their	PP$	their
illness	NN	illness
or	CC	or
condition	NN	condition
with	IN	with
their	PP$	their
identity	NN	identity
,	,	,
but	CC	but
by	IN	by
acknowledging	VBG	acknowledge
it	PP	it
as	IN	as
just	RB	just
a	DT	a
part	NN	part
of	IN	of
their	PP$	their
life	NN	life
story	NN	story
and	CC	and
then	RB	then
helping	VBG	help
them	PP	them
confront	VBP	confront
it	PP	it
.	SENT	.
At	IN	at
work	NN	work
,	,	,
I	PP	I
think	VBP	think
therapy	NN	therapy
should	MD	should
be	VB	be
more	JJR	more
or	CC	or
less	RBR	less
mandatory	JJ	mandatory
for	IN	for
people	NNS	people
who	WP	who
lead	VBP	lead
teams	NNS	team
.	SENT	.
Second	JJ	second
chances	NNS	chance
for	IN	for
unethical	JJ	unethical
leaders	NNS	leader
should	MD	should
require	VB	require
great	JJ	great
consideration	NN	consideration
.	SENT	.
Assholes	NNS	asshole
should	MD	should
just	RB	just
straight	RB	straight
up	RB	up
no	RB	no
longer	RBR	longer
be	VB	be
accommodated	VBN	accommodate
.	SENT	.
Boards	NNS	board
need	VBP	need
to	TO	to
step	VB	step
up	RP	up
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
us	PP	us
,	,	,
we	PP	we
need	VBP	need
to	TO	to
raise	VB	raise
our	PP$	our
hands	NNS	hand
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
not	RB	not
well	RB	well
and	CC	and
then	RB	then
seek	VB	seek
and	CC	and
secure	VB	secure
the	DT	the
help	NN	help
we	PP	we
need	VBP	need
.	SENT	.
I	PP	I
have	VBP	have
been	VBN	be
unbelievably	RB	unbelievably
lucky	JJ	lucky
.	SENT	.
My	PP$	my
family	NN	family
,	,	,
old	JJ	old
and	CC	and
new	JJ	new
,	,	,
stuck	JJ	stuck
by	IN	by
me	PP	me
.	SENT	.
My	PP$	my
board	NN	board
stuck	VBN	stick
by	IN	by
me	PP	me
,	,	,
my	PP$	my
executive	JJ	executive
team	NN	team
stuck	VBN	stick
by	IN	by
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
access	NN	access
to	TO	to
wildly	RB	wildly
good	JJ	good
health	NN	health
care	NN	care
.	SENT	.
I	PP	I
love	VBP	love
my	PP$	my
psychiatrist	NN	psychiatrist
.	SENT	.
I	PP	I
call	VB	call
him	PP	him
my	PP$	my
most	RBS	most
expensive	JJ	expensive
friend	NN	friend
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
--	:	--
and	CC	and
how	WRB	how
many	JJ	many
people	NNS	people
have	VBP	have
you	PP	you
heard	VBN	hear
this	RB	this
from	IN	from
--	:	--
I	PP	I
have	VBP	have
medication	NN	medication
that	WDT	that
actually	RB	actually
works	VBZ	work
.	SENT	.
Because	IN	because
of	IN	of
all	PDT	all
that	DT	that
,	,	,
all	RB	all
that	DT	that
support	NN	support
and	CC	and
all	PDT	all
that	DT	that
scaffolding	NN	scaffolding
,	,	,
I	PP	I
am	VBP	be
able	JJ	able
to	TO	to
live	VB	live
and	CC	and
love	VB	love
and	CC	and
work	VB	work
with	IN	with
bipolar	JJ	bipolar
I	PP	I
.	SENT	.
This	DT	this
shouldn	NN	<unknown>
'	POS	'
t	NN	t
be	VB	be
a	DT	a
matter	NN	matter
of	IN	of
luck	NN	luck
.	SENT	.
And	CC	and
so	IN	so
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
one	CD	one
more	JJR	more
crazy	JJ	crazy
idea	NN	idea
.	SENT	.
Maybe	RB	maybe
my	PP$	my
craziest	JJS	crazy
idea	NN	idea
of	IN	of
all	DT	all
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
make	VB	make
mental	JJ	mental
health	NN	health
care	NN	care
fundamentally	RB	fundamentally
acceptable	JJ	acceptable
.	SENT	.
Actually	RB	actually
--	:	--
Hang	NP	Hang
on	RB	on
,	,	,
this	DT	this
whole	JJ	whole
thing	NN	thing
is	VBZ	be
going	VBG	go
to	TO	to
land	VB	land
great	JJ	great
.	SENT	.
Actually	RB	actually
affordable	JJ	affordable
and	CC	and
universally	RB	universally
accessible	JJ	accessible
.	SENT	.
Look	VB	look
,	,	,
I	PP	I
want	VBP	want
us	PP	us
to	TO	to
be	VB	be
delusional	JJ	delusional
sometimes	RB	sometimes
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
delusional	JJ	delusional
sometimes	RB	sometimes
.	SENT	.
I	PP	I
want	VBP	want
people	NNS	people
whose	WP$	whose
brains	NNS	brain
work	VBP	work
differently	RB	differently
,	,	,
like	IN	like
mine	PP	mine
does	VBZ	do
and	CC	and
like	IN	like
yours	PP	yours
might	MD	might
,	,	,
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
dream	VB	dream
crazy	JJ	crazy
dreams	NNS	dream
,	,	,
to	TO	to
share	VB	share
crazy	JJ	crazy
thoughts	NNS	thought
,	,	,
and	CC	and
God	NP	God
willing	JJ	willing
or	CC	or
universe	NN	universe
willing	JJ	willing
,	,	,
bring	VB	bring
those	DT	those
dreams	NNS	dream
to	TO	to
life	NN	life
.	SENT	.
But	CC	but
we	PP	we
have	VBP	have
to	TO	to
keep	VB	keep
ourselves	PP	ourselves
in	IN	in
check	NN	check
,	,	,
don	NN	don
'	POS	'
t	NN	t
we	PP	we
?	SENT	?
After	IN	after
all	DT	all
,	,	,
only	JJ	only
messiahs	NNS	Messiah
are	VBP	be
all-knowing	JJ	all-knowing
.	SENT	.
And	CC	and
entrepreneurs	NNS	entrepreneur
are	VBP	be
not	RB	not
gods	NNS	god
.	SENT	.
Even	RB	even
when	WRB	when
we	PP	we
think	VBP	think
we	PP	we
are	VBP	be
.	SENT	.
We	PP	we
will	MD	will
be	VB	be
better	JJR	good
humans	NNS	human
,	,	,
building	VBG	build
a	DT	a
better	JJR	good
future	NN	future
together	RB	together
,	,	,
when	WRB	when
we	PP	we
take	VBP	take
stock	NN	stock
not	RB	not
just	RB	just
of	IN	of
how	WRB	how
we	PP	we
change	VBP	change
the	DT	the
world	NN	world
,	,	,
but	CC	but
how	WRB	how
we	PP	we
treated	VBD	treat
each	DT	each
other	JJ	other
and	CC	and
ourselves	PP	ourselves
along	IN	along
the	DT	the
way	NN	way
.	SENT	.
And	CC	and
the	DT	the
president	NN	president
and	CC	and
Batman	NP	Batman
both	CC	both
agree	VB	agree
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
