Chris	NP	Chris
that	IN	that
jets	NNS	jet
are	VBP	be
coming	VBG	come
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
too	RB	too
close	JJ	close
to	TO	to
really	RB	really
see	VB	see
all	PDT	all
the	DT	the
jet	NN	jet
structure	NN	structure
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
base	NN	base
of	IN	of
those	DT	those
jets	NNS	jet
that	WDT	that
are	VBP	be
illuminating	VBG	illuminate
the	DT	the
space-time	NN	space-time
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NNS	<unknown>
being	VBG	be
bent	VBN	bend
around	IN	around
the	DT	the
black	JJ	black
hole	NN	hole
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
if	IN	if
you	PP	you
were	VBD	be
in	IN	in
a	DT	a
spaceship	NN	spaceship
whirling	VBG	whirl
around	IN	around
that	DT	that
thing	NN	thing
somehow	RB	somehow
,	,	,
how	WRB	how
long	RB	long
would	MD	would
it	PP	it
take	VB	take
to	TO	to
actually	RB	actually
go	VB	go
around	IN	around
it	PP	it
?	SENT	?
SD	NN	SD
:	:	:
First	RB	first
,	,	,
I	PP	I
would	MD	would
give	VB	give
anything	NN	anything
to	TO	to
be	VB	be
in	IN	in
that	DT	that
spaceship	NN	spaceship
.	SENT	.
Sign	VB	sign
me	PP	me
up	RP	up
.	SENT	.
There—s	NP	<unknown>
something	NN	something
called	VBD	call
the	DT	the
—	:	-
if	IN	if
I	PP	I
can	MD	can
get	VB	get
wonky	JJ	wonky
for	IN	for
one	CD	one
moment	NN	moment
—	:	-
the	DT	the
innermost	JJ	innermost
stable	JJ	stable
circular	JJ	circular
orbit	NN	orbit
,	,	,
that	WDT	that
'	POS	'
s	NN	S
the	DT	the
innermost	JJ	innermost
orbit	NN	orbit
at	IN	at
which	WDT	which
matter	NN	matter
can	MD	can
move	VB	move
around	RP	around
a	DT	a
black	JJ	black
hole	NN	hole
before	IN	before
it	PP	it
spirals	VBZ	spiral
in	IN	in
.	SENT	.
And	CC	and
for	IN	for
this	DT	this
black	JJ	black
hole	NN	hole
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
between	IN	between
three	CD	three
days	NNS	day
and	CC	and
about	RB	about
a	DT	a
month	NN	month
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	NN	S
so	RB	so
powerful	JJ	powerful
,	,	,
it	PP	it
'	POS	'
s	NN	S
weirdly	RB	weirdly
slow	JJ	slow
at	IN	at
one	CD	one
level	NN	level
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
notice	VBP	notice
falling	VBG	fall
into	IN	into
that	DT	that
event	NN	event
horizon	NN	horizon
if	IN	if
you	PP	you
were	VBD	be
there	RB	there
.	SENT	.
SD	NN	SD
:	:	:
So	RB	so
you	PP	you
may	MD	may
have	VB	have
heard	VBN	hear
of	IN	of
"	``	"
spaghettification	NN	spaghettification
,	,	,
"	``	"
where	WRB	where
you	PP	you
fall	VBP	fall
into	IN	into
a	DT	a
black	JJ	black
hole	NN	hole
and	CC	and
the	DT	the
gravitational	JJ	gravitational
field	NN	field
on	IN	on
your	PP$	your
feet	NNS	foot
is	VBZ	be
much	RB	much
stronger	JJR	strong
than	IN	than
on	IN	on
your	PP$	your
head	NN	head
,	,	,
so	IN	so
you	PP	you
'	POS	'
re	NN	re
ripped	VBD	rip
apart	RB	apart
.	SENT	.
This	DT	this
black	JJ	black
hole	NN	hole
is	VBZ	be
so	RB	so
big	JJ	big
that	IN	that
you	PP	you
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
become	VB	become
a	DT	a
spaghetti	NNS	spaghetti
noodle	NN	noodle
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
just	RB	just
going	VBG	go
to	TO	to
drift	VB	drift
right	NN	right
through	IN	through
that	DT	that
event	NN	event
horizon	NN	horizon
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
a	DT	a
giant	JJ	giant
tornado	NN	tornado
.	SENT	.
When	WRB	when
Dorothy	NP	Dorothy
was	VBD	be
whipped	VBN	whip
by	IN	by
a	DT	a
tornado	NN	tornado
,	,	,
she	PP	she
ended	VBD	end
up	RP	up
in	IN	in
Oz	NP	Oz
.	SENT	.
Where	WRB	where
do	VBP	do
you	PP	you
end	VB	end
up	RP	up
if	IN	if
you	PP	you
fall	VBP	fall
into	IN	into
a	DT	a
black	JJ	black
hole	NN	hole
?	SENT	?
SD	NN	SD
:	:	:
Vancouver	NP	Vancouver
.	SENT	.
CA	MD	ca
:	:	:
Oh	UH	oh
,	,	,
my	PP$	my
God	NP	God
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
red	JJ	red
circle	NN	circle
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
terrifying	JJ	terrifying
.	SENT	.
No	UH	no
,	,	,
really	RB	really
.	SENT	.
SD	NN	SD
:	:	:
Black	JJ	Black
holes	NNS	hole
really	RB	really
are	VBP	be
the	DT	the
central	JJ	central
mystery	NN	mystery
of	IN	of
our	PP$	our
age	NN	age
,	,	,
because	IN	because
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
quantum	NN	quantum
world	NN	world
and	CC	and
the	DT	the
gravitational	JJ	gravitational
world	NN	world
come	VBN	come
together	RB	together
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
inside	RB	inside
is	VBZ	be
a	DT	a
singularity	NN	singularity
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
where	WRB	where
all	PDT	all
the	DT	the
forces	NNS	force
become	VBP	become
unified	JJ	unified
,	,	,
because	IN	because
gravity	NN	gravity
finally	RB	finally
is	VBZ	be
strong	JJ	strong
enough	RB	enough
to	TO	to
compete	VB	compete
with	IN	with
all	PDT	all
the	DT	the
other	JJ	other
forces	NNS	force
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
hidden	VBN	hide
from	IN	from
us	PP	us
,	,	,
the	DT	the
universe	NN	universe
has	VBZ	have
cloaked	VBN	cloak
it	PP	it
in	IN	in
the	DT	the
ultimate	JJ	ultimate
invisibility	NN	invisibility
cloak	NN	cloak
.	SENT	.
So	RB	so
we	PP	we
don	VB	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
happens	VBZ	happen
in	IN	in
there	RB	there
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
smaller	JJR	small
one	CD	one
of	IN	of
these	DT	these
in	IN	in
our	PP$	our
own	JJ	own
galaxy	NN	galaxy
.	SENT	.
Can	MD	can
we	PP	we
go	VB	go
back	RB	back
to	TO	to
our	PP$	our
own	JJ	own
beautiful	JJ	beautiful
galaxy	NN	galaxy
?	SENT	?
This	DT	this
is	VBZ	be
the	DT	the
Milky	JJ	milky
Way	NN	way
,	,	,
this	DT	this
is	VBZ	be
home	NN	home
.	SENT	.
And	CC	and
somewhere	RB	somewhere
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
that	WDT	that
there	EX	there
'	''	'
s	VBG	<unknown>
another	DT	another
one	CD	one
,	,	,
which	WDT	which
you	PP	you
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
find	VB	find
as	RB	as
well	RB	well
.	SENT	.
SD	NN	SD
:	:	:
We	PP	we
already	RB	already
know	VBP	know
it	PP	it
'	''	'
s	NNS	<unknown>
there	RB	there
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
already	RB	already
taken	VBN	take
data	NNS	datum
on	IN	on
it	PP	it
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
working	VBG	work
on	IN	on
those	DT	those
data	NNS	datum
right	RB	right
now	RB	now
.	SENT	.
So	RB	so
we	PP	we
hope	VBP	hope
to	TO	to
have	VB	have
something	NN	something
in	IN	in
the	DT	the
near	JJ	near
future	NN	future
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
say	VB	say
when	WRB	when
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	NN	S
way	NN	way
closer	RBR	closer
but	CC	but
also	RB	also
a	DT	a
lot	NN	lot
smaller	JJR	small
,	,	,
maybe	RB	maybe
the	DT	the
similar	JJ	similar
kind	NN	kind
of	IN	of
size	NN	size
to	TO	to
what	WP	what
we	PP	we
saw	VBD	see
?	SENT	?
SD	NN	SD
:	:	:
Right	RB	right
.	SENT	.
So	RB	so
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
the	DT	the
black	JJ	black
hole	NN	hole
in	IN	in
M87	JJ	M@card@
,	,	,
that	IN	that
we	PP	we
saw	VBD	see
before	RB	before
,	,	,
is	VBZ	be
six	CD	six
and	CC	and
a	DT	a
half	NN	half
billion	NN	billion
solar	JJ	solar
masses	NNS	mass
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
so	RB	so
far	RB	far
away	RB	away
that	IN	that
it	PP	it
appears	VBZ	appear
a	DT	a
certain	JJ	certain
size	NN	size
.	SENT	.
The	DT	the
black	JJ	black
hole	NN	hole
in	IN	in
the	DT	the
center	NN	center
of	IN	of
our	PP$	our
galaxy	NN	galaxy
is	VBZ	be
a	DT	a
thousand	CD	thousand
times	NNS	time
less	RBR	less
massive	JJ	massive
,	,	,
but	CC	but
also	RB	also
a	DT	a
thousand	CD	thousand
times	NNS	time
closer	RBR	closer
.	SENT	.
So	RB	so
it	PP	it
looks	VBZ	look
the	DT	the
same	JJ	same
angular	JJ	angular
size	NN	size
on	IN	on
the	DT	the
sky	NN	sky
.	SENT	.
CA	MD	ca
:	:	:
Finally	RB	finally
,	,	,
I	PP	I
guess	VBP	guess
,	,	,
a	DT	a
nod	NN	nod
to	TO	to
a	DT	a
remarkable	JJ	remarkable
group	NN	group
of	IN	of
people	NNS	people
.	SENT	.
Who	WP	who
are	VBP	be
these	DT	these
guys	NNS	guy
?	SENT	?
SD	NN	SD
:	:	:
So	RB	so
these	DT	these
are	VBP	be
only	RB	only
some	DT	some
of	IN	of
the	DT	the
team	NN	team
.	SENT	.
We	PP	we
marveled	VBD	marvel
at	IN	at
the	DT	the
resonance	NN	resonance
that	IN	that
this	DT	this
image	NN	image
has	VBZ	have
had	VBN	have
.	SENT	.
If	IN	if
you	PP	you
told	VBD	tell
me	PP	me
that	IN	that
it	PP	it
would	MD	would
be	VB	be
above	IN	above
the	DT	the
fold	NN	fold
in	IN	in
all	DT	all
of	IN	of
these	DT	these
newspapers	NNS	newspaper
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
sure	JJ	sure
I	PP	I
would	MD	would
have	VB	have
believed	VBN	believe
you	PP	you
,	,	,
but	CC	but
it	PP	it
was	VBD	be
.	SENT	.
Because	IN	because
this	DT	this
is	VBZ	be
a	DT	a
great	JJ	great
mystery	NN	mystery
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
inspiring	JJ	inspiring
for	IN	for
us	PP	us
,	,	,
and	CC	and
I	PP	I
hope	VBP	hope
it	PP	it
'	''	'
s	NNS	<unknown>
inspiring	JJ	inspiring
to	TO	to
everyone	NN	everyone
.	SENT	.
But	CC	but
the	DT	the
more	RBR	more
important	JJ	important
thing	NN	thing
is	VBZ	be
that	IN	that
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
small	JJ	small
number	NN	number
of	IN	of
the	DT	the
team	NN	team
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
200	CD	@card@
people	NNS	people
strong	JJ	strong
with	IN	with
60	CD	@card@
institutes	NNS	institute
and	CC	and
20	CD	@card@
countries	NNS	country
and	CC	and
regions	NNS	region
.	SENT	.
If	IN	if
you	PP	you
want	VBP	want
to	TO	to
build	VB	build
a	DT	a
global	JJ	global
telescope	NN	telescope
you	PP	you
need	VBP	need
a	DT	a
global	JJ	global
team	NN	team
.	SENT	.
And	CC	and
this	DT	this
technique	NN	technique
that	IN	that
we	PP	we
use	VBP	use
of	IN	of
linking	VBG	link
telescopes	NNS	telescope
around	IN	around
the	DT	the
world	NN	world
kind	NN	kind
of	IN	of
effortlessly	RB	effortlessly
sidesteps	VBZ	sidestep
some	DT	some
of	IN	of
the	DT	the
issues	NNS	issue
that	WDT	that
divide	VBP	divide
us	PP	us
.	SENT	.
And	CC	and
as	IN	as
scientists	NNS	scientist
,	,	,
we	PP	we
naturally	RB	naturally
come	VBP	come
together	RB	together
to	TO	to
do	VB	do
something	NN	something
like	IN	like
this	DT	this
.	SENT	.
CA	MD	ca
:	:	:
Wow	VB	wow
,	,	,
boy	UH	boy
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
inspiring	JJ	inspiring
for	IN	for
our	PP$	our
whole	JJ	whole
team	NN	team
this	DT	this
week	NN	week
.	SENT	.
Shep	NP	Shep
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
what	WP	what
you	PP	you
did	VBD	do
and	CC	and
for	IN	for
coming	VBG	come
here	RB	here
.	SENT	.
SD	NN	SD
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
