What	WP	what
state	NN	state
to	TO	to
us	PP	us
,	,	,
whether	IN	whether
he	PP	he
'	POS	'
s	NN	S
understanding	NN	understanding
or	CC	or
not	RB	not
,	,	,
regulates	VBZ	regulate
a	DT	a
social	JJ	social
interaction	NN	interaction
.	SENT	.
There	EX	there
was	VBD	be
shared	VBN	share
attention	NN	attention
looking	VBG	look
at	IN	at
the	DT	the
same	JJ	same
sort	NN	sort
of	IN	of
thing	NN	thing
,	,	,
and	CC	and
recognizing	VBG	recognize
socially	RB	socially
communicated	VBN	communicate
reinforcement	NN	reinforcement
at	IN	at
the	DT	the
end	NN	end
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
trying	VBG	try
to	TO	to
put	VB	put
that	IN	that
into	IN	into
our	PP$	our
lab	NN	lab
robots	NNS	robot
because	IN	because
we	PP	we
think	VBP	think
this	DT	this
is	VBZ	be
how	WRB	how
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
want	VB	want
to	TO	to
interact	VB	interact
with	IN	with
robots	NNS	robot
in	IN	in
the	DT	the
future	NN	future
.	SENT	.
I	PP	I
just	RB	just
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
one	CD	one
technical	JJ	technical
diagram	NN	diagram
here	RB	here
.	SENT	.
The	DT	the
most	RBS	most
important	JJ	important
thing	NN	thing
for	IN	for
building	VBG	build
a	DT	a
robot	NN	robot
that	IN	that
you	PP	you
can	MD	can
interact	VB	interact
with	IN	with
socially	RB	socially
is	VBZ	be
its	PP$	its
visual	JJ	visual
attention	NN	attention
system	NN	system
.	SENT	.
Because	IN	because
what	WP	what
it	PP	it
pays	VBZ	pay
attention	NN	attention
to	TO	to
is	VBZ	be
what	WP	what
it	PP	it
'	POS	'
s	NN	S
seeing	VBG	see
and	CC	and
interacting	VBG	interact
with	IN	with
,	,	,
and	CC	and
what	WP	what
you	PP	you
'	POS	'
re	NN	re
understanding	VBG	understand
what	WP	what
it	PP	it
'	POS	'
s	NNS	<unknown>
doing	VBG	do
.	SENT	.
So	RB	so
in	IN	in
the	DT	the
videos	NNS	video
I	PP	I
'	POS	'
m	NN	m
about	RB	about
to	TO	to
show	VB	show
you	PP	you
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
a	DT	a
visual	JJ	visual
attention	NN	attention
system	NN	system
on	IN	on
a	DT	a
robot	NN	robot
which	WDT	which
has	VBZ	have
â	NP	<unknown>
it	PP	it
looks	VBZ	look
for	IN	for
skin	NN	skin
tone	NN	tone
in	IN	in
HSV	NP	HSV
space	NN	space
,	,	,
so	RB	so
it	PP	it
works	VBZ	work
across	IN	across
all	DT	all
human	JJ	human
colorings	NNS	coloring
.	SENT	.
It	PP	it
looks	VBZ	look
for	IN	for
highly	RB	highly
saturated	VBN	saturate
colors	NNS	color
,	,	,
from	IN	from
toys	NNS	toy
.	SENT	.
And	CC	and
it	PP	it
looks	VBZ	look
for	IN	for
things	NNS	thing
that	WDT	that
move	VBP	move
around	RP	around
.	SENT	.
And	CC	and
it	PP	it
weights	VBZ	weight
those	DT	those
together	RB	together
into	IN	into
an	DT	an
attention	NN	attention
window	NN	window
,	,	,
and	CC	and
it	PP	it
looks	VBZ	look
for	IN	for
the	DT	the
highest-scoring	JJ	<unknown>
place	NN	place
â	NP	<unknown>
the	DT	the
stuff	NN	stuff
where	WRB	where
the	DT	the
most	RBS	most
interesting	JJ	interesting
stuff	NN	stuff
is	VBZ	be
happening	VBG	happen
â	NP	<unknown>
and	CC	and
that	DT	that
is	VBZ	be
what	WP	what
its	PP$	its
eyes	NNS	eye
then	RB	then
segue	JJ	<unknown>
to	TO	to
.	SENT	.
And	CC	and
it	PP	it
looks	VBZ	look
right	RB	right
at	IN	at
that	DT	that
.	SENT	.
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
some	DT	some
top-down	NN	top-down
sort	NN	sort
of	IN	of
stuff	NN	stuff
:	:	:
might	MD	might
decide	VB	decide
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
lonely	JJ	lonely
and	CC	and
look	VB	look
for	IN	for
skin	NN	skin
tone	NN	tone
,	,	,
or	CC	or
might	MD	might
decide	VB	decide
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
bored	JJ	bored
and	CC	and
look	VB	look
for	IN	for
a	DT	a
toy	NN	toy
to	TO	to
play	VB	play
with	IN	with
.	SENT	.
And	CC	and
so	RB	so
these	DT	these
weights	NNS	weight
change	NN	change
.	SENT	.
And	CC	and
over	RB	over
here	RB	here
on	IN	on
the	DT	the
right	NN	right
,	,	,
this	DT	this
is	VBZ	be
what	WP	what
we	PP	we
call	VBP	call
the	DT	the
Steven	NP	Steven
Spielberg	NP	Spielberg
memorial	NN	memorial
module	NN	module
.	SENT	.
Did	VBD	do
people	NNS	people
see	VB	see
the	DT	the
movie	NN	movie
"	``	"
AI	VBP	ai
"	''	"
?	SENT	?
RB	NN	RB
:	:	:
Yeah	RB	yeah
,	,	,
it	PP	it
was	VBD	be
really	RB	really
bad	JJ	bad
,	,	,
but	CC	but
â	NP	<unknown>
remember	VBP	remember
,	,	,
especially	RB	especially
when	WRB	when
Haley	NP	Haley
Joel	NP	Joel
Osment	NP	Osment
,	,	,
the	DT	the
little	JJ	little
robot	NN	robot
,	,	,
looked	VBN	look
at	IN	at
the	DT	the
blue	JJ	blue
fairy	NN	fairy
for	IN	for
2	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
without	IN	without
taking	VBG	take
his	PP$	his
eyes	NNS	eye
off	IN	off
it	PP	it
?	SENT	?
Well	RB	well
,	,	,
this	DT	this
gets	VBZ	get
rid	JJ	rid
of	IN	of
that	IN	that
,	,	,
because	IN	because
this	DT	this
is	VBZ	be
a	DT	a
habituation	NN	habituation
Gaussian	JJ	Gaussian
that	WDT	that
gets	VBZ	get
negative	JJ	negative
,	,	,
and	CC	and
more	RBR	more
and	CC	and
more	RBR	more
intense	JJ	intense
as	IN	as
it	PP	it
looks	VBZ	look
at	IN	at
one	CD	one
thing	NN	thing
.	SENT	.
And	CC	and
it	PP	it
gets	VBZ	get
bored	VBN	bore
,	,	,
so	RB	so
it	PP	it
will	MD	will
then	RB	then
look	VB	look
away	RB	away
at	IN	at
something	NN	something
else	RB	else
.	SENT	.
So	RB	so
,	,	,
once	IN	once
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
that	IN	that
â	NP	<unknown>
and	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
robot	NN	robot
,	,	,
here	RB	here
'	POS	'
s	JJ	<unknown>
Kismet	NP	Kismet
,	,	,
looking	VBG	look
around	RP	around
for	IN	for
a	DT	a
toy	NN	toy
.	SENT	.
You	PP	you
can	MD	can
tell	VB	tell
what	WP	what
it	PP	it
'	POS	'
s	NNS	<unknown>
looking	VBG	look
at	IN	at
.	SENT	.
You	PP	you
can	MD	can
estimate	VB	estimate
its	PP$	its
gaze	NN	gaze
direction	NN	direction
from	IN	from
those	DT	those
eyeballs	NNS	eyeball
covering	VBG	cover
its	PP$	its
camera	NN	camera
,	,	,
and	CC	and
you	PP	you
can	MD	can
tell	VB	tell
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
seeing	VBG	see
the	DT	the
toy	NN	toy
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
an	DT	an
emotional	JJ	emotional
response	NN	response
here	RB	here
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
still	RB	still
going	VBG	go
to	TO	to
pay	VB	pay
attention	NN	attention
if	IN	if
something	NN	something
more	JJR	more
significant	JJ	significant
comes	VBZ	come
into	IN	into
its	PP$	its
field	NN	field
of	IN	of
view	NN	view
â	NP	<unknown>
such	JJ	such
as	IN	as
Cynthia	NP	Cynthia
Breazeal	NP	Breazeal
,	,	,
the	DT	the
builder	NN	builder
of	IN	of
this	DT	this
robot	NN	robot
,	,	,
from	IN	from
the	DT	the
right	NN	right
.	SENT	.
It	PP	it
sees	VBZ	see
her	PP	her
,	,	,
pays	VBZ	pay
attention	NN	attention
to	TO	to
her	PP	her
.	SENT	.
Kismet	NP	Kismet
has	VBZ	have
an	DT	an
underlying	VBG	underlie
,	,	,
three-dimensional	JJ	three-dimensional
emotional	JJ	emotional
space	NN	space
,	,	,
a	DT	a
vector	NN	vector
space	NN	space
,	,	,
of	IN	of
where	WRB	where
it	PP	it
is	VBZ	be
emotionally	RB	emotionally
.	SENT	.
And	CC	and
at	IN	at
different	JJ	different
places	NNS	place
in	IN	in
that	DT	that
space	NN	space
,	,	,
it	PP	it
expresses	VBZ	express
â	NP	<unknown>
can	MD	can
we	PP	we
have	VB	have
the	DT	the
volume	NN	volume
on	IN	on
here	RB	here
?	SENT	?
Can	MD	can
you	PP	you
hear	VB	hear
that	IN	that
now	RB	now
,	,	,
out	RB	out
there	RB	there
?	SENT	?
Kismet	NP	Kismet
:	:	:
Do	VBP	do
you	PP	you
really	RB	really
think	VBP	think
so	RB	so
?	SENT	?
Do	VB	do
you	PP	you
really	RB	really
think	VBP	think
so	RB	so
?	SENT	?
Do	VB	do
you	PP	you
really	RB	really
think	VBP	think
so	RB	so
?	SENT	?
RB	NN	RB
:	:	:
So	IN	so
it	PP	it
'	POS	'
s	NN	S
expressing	VBG	express
its	PP$	its
emotion	NN	emotion
through	IN	through
its	PP$	its
face	NN	face
and	CC	and
the	DT	the
prosody	NN	prosody
in	IN	in
its	PP$	its
voice	NN	voice
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
was	VBD	be
dealing	VBG	deal
with	IN	with
my	PP$	my
robot	NN	robot
over	IN	over
here	RB	here
,	,	,
Chris	NP	Chris
,	,	,
the	DT	the
robot	NN	robot
,	,	,
was	VBD	be
measuring	VBG	measure
the	DT	the
prosody	NN	prosody
in	IN	in
my	PP$	my
voice	NN	voice
,	,	,
and	CC	and
so	RB	so
we	PP	we
have	VBP	have
the	DT	the
robot	NN	robot
measure	NN	measure
prosody	NN	prosody
for	IN	for
four	CD	four
basic	JJ	basic
messages	NNS	message
that	WDT	that
mothers	NNS	mother
give	VBP	give
their	PP$	their
children	NNS	child
pre-linguistically	RB	pre-linguistically
.	SENT	.
Here	RB	here
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
naive	JJ	naive
subjects	NNS	subject
praising	VBG	praise
the	DT	the
robot	NN	robot
:	:	:
Voice	NN	voice
:	:	:
Nice	JJ	nice
robot	NN	robot
.	SENT	.
You	PP	you
'	''	'
re	IN	re
such	PDT	such
a	DT	a
cute	JJ	cute
little	JJ	little
robot	NN	robot
.	SENT	.
RB	NP	RB
:	:	:
And	CC	and
the	DT	the
robot	NN	robot
'	POS	'
s	NNS	<unknown>
reacting	VBG	react
appropriately	RB	appropriately
.	SENT	.
Voice	NN	voice
:	:	:
.	SENT	.
.	SENT	.
.	SENT	.
very	RB	very
good	JJ	good
,	,	,
Kismet	NP	Kismet
.	SENT	.
Voice	NN	voice
:	:	:
Look	VB	look
at	IN	at
my	PP$	my
smile	NN	smile
.	SENT	.
RB	NN	RB
:	:	:
It	PP	it
smiles	VBZ	smile
.	SENT	.
She	PP	she
imitates	VBZ	imitate
the	DT	the
smile	NN	smile
.	SENT	.
This	DT	this
happens	VBZ	happen
a	DT	a
lot	NN	lot
.	SENT	.
These	DT	these
are	VBP	be
naive	JJ	naive
subjects	NNS	subject
.	SENT	.
Here	RB	here
we	PP	we
asked	VBD	ask
them	PP	them
to	TO	to
get	VB	get
the	DT	the
robot	NN	robot
'	POS	'
s	NN	S
attention	NN	attention
and	CC	and
indicate	VB	indicate
when	WRB	when
they	PP	they
have	VBP	have
the	DT	the
robot	NN	robot
'	POS	'
s	NN	S
attention	NN	attention
.	SENT	.
Voice	NN	voice
:	:	:
Hey	UH	hey
,	,	,
Kismet	NP	Kismet
,	,	,
ah	UH	ah
,	,	,
there	RB	there
it	PP	it
is	VBZ	be
.	SENT	.
RB	NN	RB
:	:	:
So	RB	so
she	PP	she
realizes	VBZ	realize
she	PP	she
has	VBZ	have
the	DT	the
robot	NN	robot
'	POS	'
s	NN	S
attention	NN	attention
.	SENT	.
Voice	NN	voice
:	:	:
Kismet	NP	Kismet
,	,	,
do	VBP	do
you	PP	you
like	IN	like
the	DT	the
toy	NN	toy
?	SENT	?
Oh	UH	oh
.	SENT	.
RB	NN	RB
:	:	:
Now	RB	now
,	,	,
here	RB	here
they	PP	they
'	POS	'
re	NN	re
asked	VBD	ask
to	TO	to
prohibit	VB	prohibit
the	DT	the
robot	NN	robot
,	,	,
and	CC	and
this	DT	this
first	JJ	first
woman	NN	woman
really	RB	really
pushes	VBZ	push
the	DT	the
robot	NN	robot
into	IN	into
an	DT	an
emotional	JJ	emotional
corner	NN	corner
.	SENT	.
Voice	NN	voice
:	:	:
No	UH	no
.	SENT	.
No	UH	no
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
not	RB	not
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
No	UH	no
.	SENT	.
Not	RB	not
appropriate	JJ	appropriate
.	SENT	.
No	UH	no
.	SENT	.
No	UH	no
.	SENT	.
RB	NN	RB
:	:	:
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
leave	VB	leave
it	PP	it
at	IN	at
that	DT	that
.	SENT	.
We	PP	we
put	VBD	put
that	IN	that
together	RB	together
.	SENT	.
Then	RB	then
we	PP	we
put	VBP	put
in	RB	in
turn	VB	turn
taking	VBG	take
.	SENT	.
When	WRB	when
we	PP	we
talk	VBP	talk
to	TO	to
someone	NN	someone
,	,	,
we	PP	we
talk	VBP	talk
.	SENT	.
Then	RB	then
we	PP	we
sort	RB	sort
of	IN	of
raise	VB	raise
our	PP$	our
eyebrows	NNS	eyebrow
,	,	,
move	VB	move
our	PP$	our
eyes	NNS	eye
,	,	,
give	VBP	give
the	DT	the
other	JJ	other
person	NN	person
the	DT	the
idea	NN	idea
it	PP	it
'	''	'
s	VBG	<unknown>
their	PP$	their
turn	NN	turn
to	TO	to
talk	VB	talk
.	SENT	.
And	CC	and
then	RB	then
they	PP	they
talk	VBP	talk
,	,	,
and	CC	and
then	RB	then
we	PP	we
pass	VBP	pass
the	DT	the
baton	NN	baton
back	RB	back
and	CC	and
forth	RB	forth
between	IN	between
each	DT	each
other	JJ	other
.	SENT	.
So	RB	so
we	PP	we
put	VBP	put
this	DT	this
in	IN	in
the	DT	the
robot	NN	robot
.	SENT	.
We	PP	we
got	VBD	get
a	DT	a
bunch	NN	bunch
of	IN	of
naive	JJ	naive
subjects	NNS	subject
in	IN	in
,	,	,
we	PP	we
didn	NNS	<unknown>
'	POS	'
t	NN	t
tell	VB	tell
them	PP	them
anything	NN	anything
about	IN	about
the	DT	the
robot	NN	robot
,	,	,
sat	VBD	sit
them	PP	them
down	RP	down
in	IN	in
front	NN	front
of	IN	of
the	DT	the
robot	NN	robot
and	CC	and
said	VBD	say
,	,	,
talk	VBP	talk
to	TO	to
the	DT	the
robot	NN	robot
.	SENT	.
Now	RB	now
what	WP	what
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
was	VBD	be
,	,	,
the	DT	the
robot	NN	robot
wasn	NN	<unknown>
'	POS	'
t	NN	t
understanding	VBG	understand
a	DT	a
word	NN	word
they	PP	they
said	VBD	say
,	,	,
and	CC	and
that	IN	that
the	DT	the
robot	NN	robot
wasn	NN	<unknown>
'	POS	'
t	NN	t
speaking	VBG	speak
English	NP	English
.	SENT	.
It	PP	it
was	VBD	be
just	RB	just
saying	VBG	say
random	JJ	random
English	JJ	English
phonemes	NNS	phoneme
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
watch	VB	watch
carefully	RB	carefully
,	,	,
at	IN	at
the	DT	the
beginning	NN	beginning
of	IN	of
this	DT	this
,	,	,
where	WRB	where
this	DT	this
person	NN	person
,	,	,
Ritchie	NP	Ritchie
,	,	,
who	WP	who
happened	VBD	happen
to	TO	to
talk	VB	talk
to	TO	to
the	DT	the
robot	NN	robot
for	IN	for
25	CD	@card@
minutes	NNS	minute
â	NP	<unknown>
â	NP	<unknown>
says	VBZ	say
,	,	,
"	``	"
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
something	NN	something
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
my	PP$	my
watch	NN	watch
.	SENT	.
"	``	"
And	CC	and
he	PP	he
brings	VBZ	bring
the	DT	the
watch	NN	watch
center	NN	center
,	,	,
into	IN	into
the	DT	the
robot	NN	robot
'	POS	'
s	JJ	<unknown>
field	NN	field
of	IN	of
vision	NN	vision
,	,	,
points	VBZ	point
to	TO	to
it	PP	it
,	,	,
gives	VBZ	give
it	PP	it
a	DT	a
motion	NN	motion
cue	NN	cue
,	,	,
and	CC	and
the	DT	the
robot	NN	robot
looks	VBZ	look
at	IN	at
the	DT	the
watch	NN	watch
quite	RB	quite
successfully	RB	successfully
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
whether	IN	whether
he	PP	he
understood	VBD	understand
or	CC	or
not	RB	not
that	IN	that
the	DT	the
robot	NN	robot
â	NP	<unknown>
Notice	NP	Notice
the	DT	the
turn-taking	NN	turn-taking
.	SENT	.
Ritchie	NP	Ritchie
:	:	:
OK	UH	OK
,	,	,
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
something	NN	something
.	SENT	.
OK	UH	OK
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
watch	NN	watch
that	IN	that
my	PP$	my
girlfriend	NN	girlfriend
gave	VBD	give
me	PP	me
.	SENT	.
Robot	NN	robot
:	:	:
Oh	UH	oh
,	,	,
cool	VB	cool
.	SENT	.
Ritchie	NP	Ritchie
:	:	:
Yeah	RB	yeah
,	,	,
look	VB	look
,	,	,
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
little	JJ	little
blue	JJ	blue
light	NN	light
in	IN	in
it	PP	it
too	RB	too
.	SENT	.
I	PP	I
almost	RB	almost
lost	VBD	lose
it	PP	it
this	DT	this
week	NN	week
.	SENT	.
RB	NN	RB
:	:	:
So	IN	so
it	PP	it
'	POS	'
s	JJ	<unknown>
making	VBG	make
eye	NN	eye
contact	NN	contact
with	IN	with
him	PP	him
,	,	,
following	VBG	follow
his	PP$	his
eyes	NNS	eye
.	SENT	.
Ritchie	NP	Ritchie
:	:	:
Can	MD	can
you	PP	you
do	VB	do
the	DT	the
same	JJ	same
thing	NN	thing
?	SENT	?
Robot	NN	robot
:	:	:
Yeah	RB	yeah
,	,	,
sure	RB	sure
.	SENT	.
RB	NP	RB
:	:	:
And	CC	and
they	PP	they
successfully	RB	successfully
have	VBP	have
that	DT	that
sort	NN	sort
of	IN	of
communication	NN	communication
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
another	DT	another
aspect	NN	aspect
of	IN	of
the	DT	the
sorts	NNS	sort
of	IN	of
things	NNS	thing
that	IN	that
Chris	NP	Chris
and	CC	and
I	PP	I
were	VBD	be
doing	VBG	do
.	SENT	.
This	DT	this
is	VBZ	be
another	DT	another
robot	NN	robot
,	,	,
Cog	NN	cog
.	SENT	.
They	PP	they
first	RB	first
make	VBP	make
eye	NN	eye
contact	NN	contact
,	,	,
and	CC	and
then	RB	then
,	,	,
when	WRB	when
Christie	NP	Christie
looks	VBZ	look
over	RP	over
at	IN	at
this	DT	this
toy	NN	toy
,	,	,
the	DT	the
robot	NN	robot
estimates	VBZ	estimate
her	PP$	her
gaze	NN	gaze
direction	NN	direction
and	CC	and
looks	VBZ	look
at	IN	at
the	DT	the
same	JJ	same
thing	NN	thing
that	IN	that
she	PP	she
'	POS	'
s	NNS	<unknown>
looking	VBG	look
at	IN	at
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
more	JJR	more
and	CC	and
more	JJR	more
of	IN	of
this	DT	this
sort	NN	sort
of	IN	of
robot	NN	robot
over	IN	over
the	DT	the
next	JJ	next
few	JJ	few
years	NNS	year
in	IN	in
labs	NNS	lab
.	SENT	.
But	CC	but
then	RB	then
the	DT	the
big	JJ	big
questions	NNS	question
,	,	,
two	CD	two
big	JJ	big
questions	NNS	question
that	WDT	that
people	NNS	people
ask	VBP	ask
me	PP	me
are	VBP	be
:	:	:
if	IN	if
we	PP	we
make	VBP	make
these	DT	these
robots	NNS	robot
more	RBR	more
and	CC	and
more	RBR	more
human-like	JJ	human-like
,	,	,
will	MD	will
we	PP	we
accept	VB	accept
them	PP	them
,	,	,
will	MD	will
we	PP	we
â	NP	<unknown>
will	MD	will
they	PP	they
need	VB	need
rights	NNS	right
eventually	RB	eventually
?	SENT	?
And	CC	and
the	DT	the
other	JJ	other
question	NN	question
people	NNS	people
ask	VBP	ask
me	PP	me
is	VBZ	be
,	,	,
will	MD	will
they	PP	they
want	VB	want
to	TO	to
take	VB	take
over	RP	over
?	SENT	?
And	CC	and
on	IN	on
the	DT	the
first	JJ	first
â	NP	<unknown>
you	PP	you
know	VBP	know
,	,	,
this	DT	this
has	VBZ	have
been	VBN	be
a	DT	a
very	JJ	very
Hollywood	NP	Hollywood
theme	NN	theme
with	IN	with
lots	NNS	lot
of	IN	of
movies	NNS	movie
.	SENT	.
You	PP	you
probably	RB	probably
recognize	VBP	recognize
these	DT	these
characters	NNS	character
here	RB	here
â	NP	<unknown>
where	WRB	where
in	IN	in
each	DT	each
of	IN	of
these	DT	these
cases	NNS	case
,	,	,
the	DT	the
robots	NNS	robot
want	VBP	want
more	JJR	more
respect	NN	respect
.	SENT	.
Well	RB	well
,	,	,
do	VBP	do
you	PP	you
ever	RB	ever
need	VBP	need
to	TO	to
give	VB	give
robots	NNS	robot
respect	NN	respect
?	SENT	?
They	PP	they
'	''	'
re	IN	re
just	JJ	just
machines	NNS	machine
,	,	,
after	IN	after
all	DT	all
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
have	VBP	have
to	TO	to
accept	VB	accept
that	IN	that
we	PP	we
are	VBP	be
just	RB	just
machines	NNS	machine
.	SENT	.
After	IN	after
all	DT	all
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
certainly	RB	certainly
what	WP	what
modern	JJ	modern
molecular	JJ	molecular
biology	NN	biology
says	VBZ	say
about	IN	about
us	PP	us
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
see	VB	see
a	DT	a
description	NN	description
of	IN	of
how	WRB	how
,	,	,
you	PP	you
know	VBP	know
,	,	,
Molecule	NN	molecule
A	NP	A
,	,	,
you	PP	you
know	VBP	know
,	,	,
comes	VBZ	come
up	RP	up
and	CC	and
docks	NNS	dock
with	IN	with
this	DT	this
other	JJ	other
molecule	NN	molecule
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
moving	VBG	move
forward	RB	forward
,	,	,
you	PP	you
know	VBP	know
,	,	,
propelled	VBN	propel
by	IN	by
various	JJ	various
charges	NNS	charge
,	,	,
and	CC	and
then	RB	then
the	DT	the
soul	NN	soul
steps	NNS	step
in	IN	in
and	CC	and
tweaks	VBZ	tweak
those	DT	those
molecules	NNS	molecule
so	RB	so
that	IN	that
they	PP	they
connect	VBP	connect
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
all	RB	all
mechanistic	JJ	mechanistic
.	SENT	.
We	PP	we
are	VBP	be
mechanism	NN	mechanism
.	SENT	.
If	IN	if
we	PP	we
are	VBP	be
machines	NNS	machine
,	,	,
then	RB	then
in	IN	in
principle	NN	principle
at	IN	at
least	JJS	least
,	,	,
we	PP	we
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
build	VB	build
machines	NNS	machine
out	RP	out
of	IN	of
other	JJ	other
stuff	NN	stuff
,	,	,
which	WDT	which
are	VBP	be
just	RB	just
as	RB	as
alive	JJ	alive
as	IN	as
we	PP	we
are	VBP	be
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
for	IN	for
us	PP	us
to	TO	to
admit	VB	admit
that	IN	that
,	,	,
we	PP	we
have	VBP	have
to	TO	to
give	VB	give
up	RP	up
on	IN	on
our	PP$	our
special-ness	NN	<unknown>
,	,	,
in	IN	in
a	DT	a
certain	JJ	certain
way	NN	way
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
the	DT	the
retreat	NN	retreat
from	IN	from
special-ness	NN	<unknown>
under	IN	under
the	DT	the
barrage	NN	barrage
of	IN	of
science	NN	science
and	CC	and
technology	NN	technology
many	JJ	many
times	NNS	time
over	IN	over
the	DT	the
last	JJ	last
few	JJ	few
hundred	CD	hundred
years	NNS	year
,	,	,
at	IN	at
least	JJS	least
.	SENT	.
500	CD	@card@
years	NNS	year
ago	RB	ago
we	PP	we
had	VBD	have
to	TO	to
give	VB	give
up	RP	up
the	DT	the
idea	NN	idea
that	IN	that
we	PP	we
are	VBP	be
the	DT	the
center	NN	center
of	IN	of
the	DT	the
universe	NN	universe
when	WRB	when
the	DT	the
earth	NN	earth
started	VBD	start
to	TO	to
go	VB	go
around	RP	around
the	DT	the
sun	NN	sun
;	:	;
150	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
with	IN	with
Darwin	NP	Darwin
,	,	,
we	PP	we
had	VBD	have
to	TO	to
give	VB	give
up	RP	up
the	DT	the
idea	NN	idea
we	PP	we
were	VBD	be
different	JJ	different
from	IN	from
animals	NNS	animal
.	SENT	.
And	CC	and
to	TO	to
imagine	VB	imagine
â	NP	<unknown>
you	PP	you
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	NN	S
always	RB	always
hard	RB	hard
for	IN	for
us	PP	us
.	SENT	.
Recently	RB	recently
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
battered	VBN	batter
with	IN	with
the	DT	the
idea	NN	idea
that	IN	that
maybe	RB	maybe
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
have	VBP	have
our	PP$	our
own	JJ	own
creation	NN	creation
event	NN	event
,	,	,
here	RB	here
on	IN	on
earth	NN	earth
,	,	,
which	WDT	which
people	NNS	people
didn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
much	RB	much
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
human	JJ	human
genome	NN	genome
said	VBD	say
,	,	,
maybe	RB	maybe
we	PP	we
only	RB	only
have	VBP	have
35	CD	@card@
,	,	,
000	CD	@card@
genes	NNS	gene
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
really	RB	really
â	NP	<unknown>
people	NNS	people
didn	NN	<unknown>
'	POS	'
t	NN	t
like	IN	like
that	DT	that
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
more	JJR	more
genes	NNS	gene
than	IN	than
that	DT	that
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
like	VBP	like
to	TO	to
give	VB	give
up	RP	up
our	PP$	our
special-ness	NN	<unknown>
,	,	,
so	RB	so
,	,	,
you	PP	you
know	VBP	know
,	,	,
having	VBG	have
the	DT	the
idea	NN	idea
that	IN	that
robots	NNS	robot
could	MD	could
really	RB	really
have	VB	have
emotions	NNS	emotion
,	,	,
or	CC	or
that	IN	that
robots	NNS	robot
could	MD	could
be	VB	be
living	VBG	live
creatures	NNS	creature
â	NP	<unknown>
I	PP	I
think	VBP	think
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
hard	JJ	hard
for	IN	for
us	PP	us
to	TO	to
