There	EX	there
pitying	VBG	pity
expressions	NNS	expression
when	WRB	when
we	PP	we
learn	VBP	learn
that	IN	that
a	DT	a
colleague	NN	colleague
had	VBD	have
a	DT	a
baby	NN	baby
with	IN	with
Down	NP	Down
syndrome	NN	syndrome
.	SENT	.
We	PP	we
hail	VBP	hail
a	DT	a
blockbuster	JJ	blockbuster
film	NN	film
about	IN	about
a	DT	a
suicidal	JJ	suicidal
wheelchair	NN	wheelchair
user	NN	user
,	,	,
despite	IN	despite
the	DT	the
fact	NN	fact
that	IN	that
actual	JJ	actual
wheelchair	NN	wheelchair
users	NNS	user
tell	VBP	tell
us	PP	us
that	IN	that
stereotype	NN	stereotype
is	VBZ	be
unfair	JJ	unfair
and	CC	and
damaging	JJ	damaging
.	SENT	.
And	CC	and
sometimes	RB	sometimes
our	PP$	our
medical	JJ	medical
institutions	NNS	institution
decide	VBP	decide
what	WP	what
lives	NNS	life
are	VBP	be
not	RB	not
worth	JJ	worth
living	NN	living
.	SENT	.
Such	JJ	such
is	VBZ	be
the	DT	the
case	NN	case
with	IN	with
Amelia	NP	Amelia
Rivera	NP	Rivera
,	,	,
a	DT	a
girl	NN	girl
with	IN	with
my	PP$	my
daughter	NN	daughter
'	POS	'
s	JJ	<unknown>
same	JJ	same
syndrome	NN	syndrome
.	SENT	.
In	IN	in
2012	CD	@card@
,	,	,
a	DT	a
famous	JJ	famous
American	JJ	American
children	NNS	child
'	POS	'
s	NN	S
hospital	NN	hospital
initially	RB	initially
denied	VBD	deny
Amelia	NP	Amelia
the	DT	the
right	NN	right
to	TO	to
a	DT	a
lifesaving	JJ	lifesaving
kidney	NN	kidney
transplant	NN	transplant
because	IN	because
,	,	,
according	VBG	accord
to	TO	to
their	PP$	their
form	NN	form
,	,	,
as	IN	as
it	PP	it
said	VBD	say
,	,	,
she	PP	she
was	VBD	be
"	``	"
mentally	RB	mentally
retarded	JJ	retarded
.	SENT	.
"	``	"
This	DT	this
is	VBZ	be
the	DT	the
way	NN	way
that	IN	that
the	DT	the
story	NN	story
of	IN	of
disabilities	NNS	disability
as	IN	as
bad	JJ	bad
manifests	NNS	manifest
in	IN	in
a	DT	a
culture	NN	culture
.	SENT	.
But	CC	but
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
surprisingly	RB	surprisingly
insidious	JJ	insidious
counterstory	NN	counterstory
—	:	-
the	DT	the
story	NN	story
,	,	,
especially	RB	especially
,	,	,
that	IN	that
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
are	VBP	be
good	JJ	good
because	IN	because
they	PP	they
are	VBP	be
here	RB	here
to	TO	to
teach	VB	teach
us	PP	us
something	NN	something
magical	JJ	magical
,	,	,
or	CC	or
they	PP	they
are	VBP	be
inherently	RB	inherently
angelic	JJ	angelic
and	CC	and
always	RB	always
sweet	JJ	sweet
.	SENT	.
You	PP	you
have	VBP	have
heard	VBN	hear
this	DT	this
ableist	NN	<unknown>
trope	NN	trope
before	RB	before
:	:	:
the	DT	the
boy	NN	boy
with	IN	with
Down	NP	Down
syndrome	NN	syndrome
who	WP	who
'	POS	'
s	NN	S
one	CD	one
of	IN	of
God	NP	God
'	POS	'
s	JJ	<unknown>
special	JJ	special
children	NNS	child
,	,	,
or	CC	or
the	DT	the
girl	NN	girl
with	IN	with
the	DT	the
walker	NN	walker
and	CC	and
the	DT	the
communication	NN	communication
device	NN	device
who	WP	who
is	VBZ	be
a	DT	a
precious	JJ	precious
little	JJ	little
angel	NN	angel
.	SENT	.
This	DT	this
story	NN	story
rears	VBZ	rear
its	PP$	its
head	NN	head
in	IN	in
my	PP$	my
daughter	NN	daughter
'	POS	'
s	JJ	<unknown>
life	NN	life
around	IN	around
Christmastime	NN	Christmastime
,	,	,
when	WRB	when
certain	JJ	certain
people	NNS	people
get	VBP	get
positively	RB	positively
giddy	JJ	giddy
at	IN	at
the	DT	the
thought	NN	thought
of	IN	of
seeing	VBG	see
her	PP	her
in	IN	in
angel	NN	angel
'	POS	'
s	NN	S
wings	NNS	wing
and	CC	and
a	DT	a
halo	NN	halo
at	IN	at
the	DT	the
pageant	NN	pageant
.	SENT	.
The	DT	the
insinuation	NN	insinuation
is	VBZ	be
that	IN	that
these	DT	these
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
experience	NN	experience
the	DT	the
sticky	JJ	sticky
complexities	NNS	complexity
of	IN	of
being	VBG	be
human	JJ	human
.	SENT	.
And	CC	and
although	IN	although
at	IN	at
times	NNS	time
,	,	,
especially	RB	especially
as	IN	as
a	DT	a
baby	NN	baby
,	,	,
my	PP$	my
daughter	NN	daughter
has	VBZ	have
,	,	,
in	IN	in
fact	NN	fact
,	,	,
looked	VBD	look
angelic	JJ	angelic
,	,	,
she	PP	she
has	VBZ	have
grown	VBN	grow
into	IN	into
the	DT	the
type	NN	type
of	IN	of
kid	NN	kid
who	WP	who
does	VBZ	do
the	DT	the
rascally	JJ	rascally
things	NNS	thing
that	IN	that
any	DT	any
other	JJ	other
kid	NN	kid
does	VBZ	do
,	,	,
such	JJ	such
as	IN	as
when	WRB	when
she	PP	she
,	,	,
at	IN	at
age	NN	age
four	CD	four
,	,	,
shoved	VBD	shove
her	PP$	her
two-	NN	two-
year-old	JJ	year-old
sister	NN	sister
.	SENT	.
My	PP$	my
girl	NN	girl
deserves	VBZ	deserve
the	DT	the
right	NN	right
to	TO	to
annoy	VB	annoy
the	DT	the
hell	NN	hell
out	RP	out
of	IN	of
you	PP	you
,	,	,
like	IN	like
any	DT	any
other	JJ	other
kid	NN	kid
.	SENT	.
When	WRB	when
we	PP	we
label	VBP	label
a	DT	a
person	NN	person
tragic	JJ	tragic
or	CC	or
angelic	JJ	angelic
,	,	,
bad	JJ	bad
or	CC	or
good	JJ	good
,	,	,
we	PP	we
rob	VBP	rob
them	PP	them
of	IN	of
their	PP$	their
humanity	NN	humanity
,	,	,
along	RB	along
with	IN	with
not	RB	not
only	RB	only
the	DT	the
messiness	NN	messiness
and	CC	and
complexity	NN	complexity
that	IN	that
that	DT	that
title	NN	title
brings	VBZ	bring
,	,	,
but	CC	but
the	DT	the
rights	NNS	right
and	CC	and
dignities	NNS	dignity
as	RB	as
well	RB	well
.	SENT	.
My	PP$	my
girl	NN	girl
does	VBZ	do
not	RB	not
exist	VB	exist
to	TO	to
teach	VB	teach
me	PP	me
things	NNS	thing
or	CC	or
any	DT	any
of	IN	of
us	PP	us
things	NNS	thing
,	,	,
but	CC	but
she	PP	she
has	VBZ	have
indeed	RB	indeed
taught	VBN	teach
me	PP	me
:	:	:
number	NN	number
one	CD	one
,	,	,
how	WRB	how
many	JJ	many
mozzarella	NN	mozzarella
cheese	NN	cheese
sticks	VBZ	stick
a	DT	a
22-pound	JJ	<unknown>
human	JJ	human
being	NN	being
can	MD	can
consume	VB	consume
in	IN	in
one	CD	one
day	NN	day
—	:	-
which	WDT	which
is	VBZ	be
five	CD	five
,	,	,
for	IN	for
the	DT	the
record	NN	record
;	:	;
and	CC	and
two	CD	two
,	,	,
the	DT	the
gift	NN	gift
of	IN	of
questioning	VBG	question
my	PP$	my
culture	NN	culture
'	POS	'
s	NN	S
beliefs	NNS	belief
about	IN	about
what	WP	what
makes	VBZ	make
a	DT	a
life	NN	life
good	JJ	good
and	CC	and
what	WP	what
makes	VBZ	make
life	NN	life
bad	JJ	bad
.	SENT	.
If	IN	if
you	PP	you
had	VBD	have
told	VBN	tell
me	PP	me
six	CD	six
years	NNS	year
ago	RB	ago
that	IN	that
my	PP$	my
daughter	NN	daughter
would	MD	would
sometimes	RB	sometimes
use	VB	use
and	CC	and
iPad	NN	<unknown>
app	NNS	<unknown>
to	TO	to
communicate	VB	communicate
,	,	,
I	PP	I
might	MD	might
have	VB	have
thought	VBN	think
that	DT	that
was	VBD	be
sad	JJ	sad
.	SENT	.
But	CC	but
now	RB	now
I	PP	I
recall	VBP	recall
the	DT	the
first	JJ	first
day	NN	day
I	PP	I
handed	VBD	hand
Fiona	NP	Fiona
her	PP$	her
iPad	NN	<unknown>
,	,	,
loaded	VBN	load
with	IN	with
a	DT	a
thousand	CD	thousand
words	NNS	word
,	,	,
each	DT	each
represented	VBN	represent
by	IN	by
a	DT	a
tiny	JJ	tiny
little	JJ	little
icon	NN	icon
or	CC	or
little	JJ	little
square	NN	square
on	IN	on
her	PP$	her
iPad	NN	<unknown>
app	NNS	<unknown>
.	SENT	.
And	CC	and
I	PP	I
recall	VBP	recall
how	WRB	how
bold	JJ	bold
and	CC	and
hopeful	JJ	hopeful
it	PP	it
felt	VBD	feel
,	,	,
even	RB	even
as	IN	as
some	DT	some
of	IN	of
her	PP$	her
therapists	NNS	therapist
said	VBD	say
that	IN	that
my	PP$	my
expectations	NNS	expectation
were	VBD	be
way	RB	way
too	RB	too
high	JJ	high
,	,	,
that	IN	that
she	PP	she
would	MD	would
never	RB	never
be	VB	be
able	JJ	able
to	TO	to
hit	VB	hit
those	DT	those
tiny	JJ	tiny
targets	NNS	target
.	SENT	.
And	CC	and
I	PP	I
recall	VBP	recall
watching	VBG	watch
in	IN	in
awe	NN	awe
as	IN	as
she	PP	she
gradually	RB	gradually
learned	VBD	learn
to	TO	to
flex	VB	flex
her	PP$	her
little	JJ	little
thumb	NN	thumb
and	CC	and
hit	VBD	hit
the	DT	the
buttons	NNS	button
to	TO	to
say	VB	say
words	NNS	word
she	PP	she
loved	VBD	love
,	,	,
like	IN	like
"	``	"
reggae	NN	reggae
"	''	"
and	CC	and
"	``	"
cheese	NN	cheese
"	''	"
and	CC	and
a	DT	a
hundred	CD	hundred
other	JJ	other
words	NNS	word
she	PP	she
loved	VBD	love
that	IN	that
her	PP$	her
mouth	NN	mouth
couldn	NN	<unknown>
'	POS	'
t	NN	t
yet	RB	yet
say	VBP	say
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
had	VBD	have
to	TO	to
teach	VB	teach
her	PP$	her
less-fun	JJ	<unknown>
words	NNS	word
,	,	,
prepositions	NNS	preposition
—	:	-
words	NNS	word
like	VBP	like
"	''	"
of	IN	of
"	''	"
and	CC	and
"	``	"
on	RB	on
"	''	"
and	CC	and
"	``	"
in	RB	in
.	SENT	.
"	``	"
And	CC	and
we	PP	we
worked	VBD	work
on	IN	on
this	DT	this
for	IN	for
a	DT	a
few	JJ	few
weeks	NNS	week
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
recall	VBP	recall
sitting	VBG	sit
at	IN	at
a	DT	a
dining	NN	dining
room	NN	room
table	NN	table
with	IN	with
many	JJ	many
relatives	NNS	relative
,	,	,
and	CC	and
,	,	,
apropos	RB	apropos
of	IN	of
absolutely	RB	absolutely
nothing	NN	nothing
,	,	,
Fiona	NP	Fiona
used	VBD	use
her	PP$	her
iPad	NN	<unknown>
app	NNS	<unknown>
to	TO	to
say	VB	say
,	,	,
"	''	"
poop	NN	poop
in	IN	in
toilet	NN	toilet
.	SENT	.
"	''	"
Good	JJ	good
or	CC	or
bad	JJ	bad
,	,	,
hard	JJ	hard
to	TO	to
say	VB	say
.	SENT	.
My	PP$	my
kid	NN	kid
is	VBZ	be
human	JJ	human
,	,	,
that	WDT	that
'	POS	'
s	NN	S
all	RB	all
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
a	DT	a
lot	NN	lot
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
