Hi	UH	hi
don	NN	don
'	POS	'
t	NN	t
really	RB	really
love	VBP	love
technology	NN	technology
,	,	,
because	IN	because
it	PP	it
gives	VBZ	give
us	PP	us
a	DT	a
lot	NN	lot
of	IN	of
pain	NN	pain
in	IN	in
our	PP$	our
work	NN	work
over	IN	over
years	NNS	year
and	CC	and
years	NNS	year
.	SENT	.
But	CC	but
we	PP	we
use	VBP	use
it	PP	it
because	IN	because
we	PP	we
'	POS	'
re	NN	re
interested	JJ	interested
in	IN	in
the	DT	the
way	NN	way
that	IN	that
it	PP	it
can	MD	can
help	VB	help
us	PP	us
to	TO	to
express	VB	express
the	DT	the
emotions	NNS	emotion
and	CC	and
behavioral	JJ	behavioral
patterns	NNS	pattern
in	IN	in
these	DT	these
creatures	NNS	creature
that	WDT	that
we	PP	we
create	VBP	create
.	SENT	.
And	CC	and
once	RB	once
a	DT	a
creature	NN	creature
pops	VBZ	pop
into	IN	into
our	PP$	our
minds	NNS	mind
,	,	,
it	PP	it
'	POS	'
s	NN	S
almost	RB	almost
like	IN	like
the	DT	the
process	NN	process
of	IN	of
creation	NN	creation
is	VBZ	be
to	TO	to
discover	VB	discover
the	DT	the
way	NN	way
this	DT	this
creature	NN	creature
really	RB	really
wants	VBZ	want
to	TO	to
exist	VB	exist
and	CC	and
what	WP	what
form	VBP	form
it	PP	it
wants	VBZ	want
to	TO	to
take	VB	take
and	CC	and
what	WP	what
way	NN	way
it	PP	it
wants	VBZ	want
to	TO	to
move	VB	move
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
