What	WP	what
leading	VBG	lead
Baby	NP	Baby
'	POS	'
s	JJ	<unknown>
First	NP	First
Years	NPS	Years
,	,	,
the	DT	the
first-ever	JJ	first-ever
randomized	VBN	randomize
study	NN	study
to	TO	to
test	VB	test
whether	IN	whether
poverty	NN	poverty
reduction	NN	reduction
causes	VBZ	cause
changes	NNS	change
in	IN	in
children	NNS	child
'	POS	'
s	NN	S
brain	NN	brain
development	NN	development
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
ambition	NN	ambition
of	IN	of
the	DT	the
study	NN	study
is	VBZ	be
large	JJ	large
,	,	,
but	CC	but
the	DT	the
premise	NN	premise
is	VBZ	be
actually	RB	actually
quite	RB	quite
simple	JJ	simple
.	SENT	.
In	IN	in
May	NP	May
of	IN	of
2018	CD	@card@
,	,	,
we	PP	we
began	VBD	begin
recruiting	VBG	recruit
1	CD	@card@
,	,	,
000	CD	@card@
mothers	NNS	mother
living	VBG	live
below	IN	below
the	DT	the
federal	JJ	federal
poverty	NN	poverty
line	NN	line
shortly	RB	shortly
after	IN	after
they	PP	they
gave	VBD	give
birth	NN	birth
in	IN	in
a	DT	a
number	NN	number
of	IN	of
American	JJ	American
hospitals	NNS	hospital
.	SENT	.
Upon	IN	upon
enrolling	VBG	enroll
in	IN	in
our	PP$	our
study	NN	study
,	,	,
all	DT	all
mothers	NNS	mother
receive	VBP	receive
an	DT	an
unconditional	JJ	unconditional
monthly	JJ	monthly
cash	NN	cash
gift	NN	gift
for	IN	for
the	DT	the
first	JJ	first
40	CD	@card@
months	NNS	month
of	IN	of
their	PP$	their
children	NNS	child
'	POS	'
s	NN	S
lives	NNS	life
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
free	JJ	free
to	TO	to
use	VB	use
this	DT	this
money	NN	money
however	RB	however
they	PP	they
like	VBP	like
.	SENT	.
But	CC	but
importantly	RB	importantly
,	,	,
mothers	NNS	mother
are	VBP	be
being	VBG	be
randomized	VBN	randomize
,	,	,
so	RB	so
some	DT	some
mothers	NNS	mother
are	VBP	be
randomized	VBN	randomize
to	TO	to
receive	VB	receive
a	DT	a
nominal	JJ	nominal
monthly	JJ	monthly
cash	NN	cash
gift	NN	gift
and	CC	and
others	NNS	other
are	VBP	be
randomized	VBN	randomize
to	TO	to
receive	VB	receive
several	JJ	several
hundred	CD	hundred
dollars	NNS	dollar
each	DT	each
month	NN	month
,	,	,
an	DT	an
amount	NN	amount
that	IN	that
we	PP	we
believe	VBP	believe
is	VBZ	be
large	JJ	large
enough	RB	enough
to	TO	to
make	VB	make
a	DT	a
difference	NN	difference
in	IN	in
their	PP$	their
day-to-day	JJ	day-to-day
lives	NNS	life
,	,	,
in	IN	in
most	JJS	most
cases	NNS	case
increasing	VBG	increase
their	PP$	their
monthly	JJ	monthly
income	NN	income
by	IN	by
20	CD	@card@
to	TO	to
25	CD	@card@
percent	NN	percent
.	SENT	.
So	RB	so
in	IN	in
this	DT	this
way	NN	way
,	,	,
we	PP	we
'	POS	'
re	NN	re
hoping	VBG	hope
to	TO	to
finally	RB	finally
move	VB	move
past	JJ	past
questions	NNS	question
of	IN	of
how	WRB	how
poverty	NN	poverty
is	VBZ	be
correlated	VBN	correlate
with	IN	with
child	NN	child
development	NN	development
and	CC	and
actually	RB	actually
be	VB	be
able	JJ	able
to	TO	to
test	VB	test
whether	IN	whether
reducing	VBG	reduce
poverty	NN	poverty
causes	VBZ	cause
changes	NNS	change
in	IN	in
children	NNS	child
'	POS	'
s	NNS	<unknown>
cognitive	JJ	cognitive
,	,	,
emotional	JJ	emotional
and	CC	and
brain	NN	brain
development	NN	development
in	IN	in
the	DT	the
first	JJ	first
three	CD	three
years	NNS	year
of	IN	of
life	NN	life
—	:	-
the	DT	the
very	JJ	very
time	NN	time
when	WRB	when
we	PP	we
believe	VBP	believe
the	DT	the
developing	VBG	develop
brain	NN	brain
may	MD	may
be	VB	be
most	RBS	most
malleable	JJ	malleable
to	TO	to
experience	VB	experience
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
won	VBD	win
'	''	'
t	NN	t
have	VBP	have
definitive	JJ	definitive
results	NNS	result
from	IN	from
this	DT	this
study	NN	study
for	IN	for
several	JJ	several
years	NNS	year
,	,	,
and	CC	and
if	IN	if
nothing	NN	nothing
else	RB	else
,	,	,
1	CD	@card@
,	,	,
000	CD	@card@
newborns	NNS	newborn
and	CC	and
their	PP$	their
moms	NNS	mom
will	MD	will
have	VB	have
a	DT	a
bit	NN	bit
more	JJR	more
cash	NN	cash
each	DT	each
month	NN	month
that	IN	that
they	PP	they
tell	VBP	tell
us	PP	us
they	PP	they
very	RB	very
much	JJ	much
need	NN	need
.	SENT	.
But	CC	but
what	WP	what
if	IN	if
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
a	DT	a
cost-effective	JJ	cost-effective
way	NN	way
to	TO	to
help	VB	help
young	JJ	young
children	NNS	child
in	IN	in
poverty	NN	poverty
is	VBZ	be
to	TO	to
simply	RB	simply
give	VB	give
their	PP$	their
moms	NNS	mom
more	JJR	more
money	NN	money
?	SENT	?
If	IN	if
our	PP$	our
hypotheses	NNS	hypothesis
are	VBP	be
borne	VBN	bear
out	RP	out
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
our	PP$	our
hope	NN	hope
that	IN	that
results	NNS	result
from	IN	from
this	DT	this
work	NN	work
will	MD	will
inform	VB	inform
debates	NNS	debate
about	IN	about
social	JJ	social
services	NNS	service
that	WDT	that
have	VBP	have
the	DT	the
potential	NN	potential
to	TO	to
effect	NN	effect
millions	NNS	million
of	IN	of
families	NNS	family
with	IN	with
young	JJ	young
children	NNS	child
.	SENT	.
Because	IN	because
while	IN	while
income	NN	income
may	MD	may
not	RB	not
be	VB	be
the	DT	the
only	JJ	only
or	CC	or
even	RB	even
the	DT	the
most	RBS	most
important	JJ	important
factor	NN	factor
in	IN	in
determining	VBG	determine
children	NNS	child
'	POS	'
s	NN	S
brain	NN	brain
development	NN	development
,	,	,
it	PP	it
may	MD	may
be	VB	be
one	CD	one
that	WDT	that
,	,	,
from	IN	from
a	DT	a
policy	NN	policy
perspective	NN	perspective
,	,	,
can	MD	can
be	VB	be
easily	RB	easily
addressed	VBN	address
.	SENT	.
Put	VB	put
simply	RB	simply
,	,	,
if	IN	if
we	PP	we
can	MD	can
show	VB	show
that	DT	that
reducing	VBG	reduce
poverty	NN	poverty
changes	NNS	change
how	WRB	how
children	NNS	child
'	POS	'
s	NN	S
brains	NNS	brain
develop	VBP	develop
and	CC	and
that	WDT	that
leads	VBZ	lead
to	TO	to
meaningful	JJ	meaningful
policy	NN	policy
changes	NNS	change
,	,	,
then	RB	then
a	DT	a
young	JJ	young
child	NN	child
born	VBN	bear
into	IN	into
poverty	NN	poverty
today	NN	today
may	MD	may
have	VB	have
a	DT	a
much	RB	much
better	JJR	good
shot	NN	shot
at	IN	at
a	DT	a
brighter	JJR	bright
future	NN	future
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
