When	WRB	when
actually	RB	actually
interbreed	VB	interbreed
and	CC	and
have	VBP	have
live	RB	live
young	JJ	young
,	,	,
and	CC	and
this	DT	this
has	VBZ	have
actually	RB	actually
occurred	VBN	occur
by	IN	by
accident	NN	accident
in	IN	in
a	DT	a
zoo	NN	zoo
in	IN	in
Chester	NP	Chester
,	,	,
U	NP	U
.	SENT	.
K	NN	K
.	SENT	.
,	,	,
in	IN	in
1978	CD	@card@
.	SENT	.
So	IN	so
that	DT	that
means	NN	means
that	IN	that
we	PP	we
can	MD	can
actually	RB	actually
take	VB	take
Asian	JJ	Asian
elephant	NN	elephant
chromosomes	NNS	chromosome
,	,	,
modify	VB	modify
them	PP	them
into	IN	into
all	PDT	all
those	DT	those
positions	NNS	position
we	PP	we
'	POS	'
ve	NN	ve
actually	RB	actually
now	RB	now
been	VBN	be
able	JJ	able
to	TO	to
discriminate	VB	discriminate
with	IN	with
the	DT	the
mammoth	JJ	mammoth
genome	NN	genome
,	,	,
we	PP	we
can	MD	can
put	VB	put
that	IN	that
into	IN	into
an	DT	an
enucleated	VBN	enucleate
cell	NN	cell
,	,	,
differentiate	VBP	differentiate
that	IN	that
into	IN	into
a	DT	a
stem	NN	stem
cell	NN	cell
,	,	,
subsequently	RB	subsequently
differentiate	VB	differentiate
that	IN	that
maybe	RB	maybe
into	IN	into
a	DT	a
sperm	NN	sperm
,	,	,
artificially	RB	artificially
inseminate	VB	inseminate
an	DT	an
Asian	JJ	Asian
elephant	NN	elephant
egg	NN	egg
,	,	,
and	CC	and
over	IN	over
a	DT	a
long	JJ	long
and	CC	and
arduous	JJ	arduous
procedure	NN	procedure
,	,	,
actually	RB	actually
bring	VB	bring
back	JJ	back
something	NN	something
that	WDT	that
looks	VBZ	look
like	IN	like
this	DT	this
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
wouldn	NN	<unknown>
'	POS	'
t	NN	t
be	VB	be
an	DT	an
exact	JJ	exact
replica	NN	replica
,	,	,
because	IN	because
the	DT	the
short	JJ	short
DNA	NN	DNA
fragments	VBZ	fragment
that	IN	that
I	PP	I
told	VBD	tell
you	PP	you
about	RB	about
will	MD	will
prevent	VB	prevent
us	PP	us
from	IN	from
building	VBG	build
the	DT	the
exact	JJ	exact
structure	NN	structure
,	,	,
but	CC	but
it	PP	it
would	MD	would
make	VB	make
something	NN	something
that	WDT	that
looked	VBD	look
and	CC	and
felt	VBD	feel
very	RB	very
much	RB	much
like	IN	like
a	DT	a
woolly	JJ	woolly
mammoth	NN	mammoth
did	VBD	do
.	SENT	.
Now	RB	now
,	,	,
when	WRB	when
I	PP	I
bring	VBP	bring
up	RP	up
this	DT	this
with	IN	with
my	PP$	my
friends	NNS	friend
,	,	,
we	PP	we
often	RB	often
talk	VBP	talk
about	RB	about
,	,	,
well	RB	well
,	,	,
where	WRB	where
would	MD	would
you	PP	you
put	VB	put
it	PP	it
?	SENT	?
Where	WRB	where
are	VBP	be
you	PP	you
going	VBG	go
to	TO	to
house	VB	house
a	DT	a
mammoth	NN	mammoth
?	SENT	?
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
climates	NNS	climate
or	CC	or
habitats	NNS	habitat
suitable	JJ	suitable
.	SENT	.
Well	RB	well
,	,	,
that	IN	that
'	POS	'
s	NN	S
not	RB	not
actually	RB	actually
the	DT	the
case	NN	case
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
there	EX	there
are	VBP	be
swaths	NNS	swath
of	IN	of
habitat	NN	habitat
in	IN	in
the	DT	the
north	NN	north
of	IN	of
Siberia	NP	Siberia
and	CC	and
Yukon	NP	Yukon
that	WDT	that
actually	RB	actually
could	MD	could
house	VB	house
a	DT	a
mammoth	NN	mammoth
.	SENT	.
Remember	VB	remember
,	,	,
this	DT	this
was	VBD	be
a	DT	a
highly	RB	highly
plastic	JJ	plastic
animal	NN	animal
that	WDT	that
lived	VBD	live
over	IN	over
tremendous	JJ	tremendous
climate	NN	climate
variation	NN	variation
.	SENT	.
So	IN	so
this	DT	this
landscape	NN	landscape
would	MD	would
be	VB	be
easily	RB	easily
able	JJ	able
to	TO	to
house	VB	house
it	PP	it
,	,	,
and	CC	and
I	PP	I
have	VBP	have
to	TO	to
admit	VB	admit
that	IN	that
there	EX	there
[	SYM	[
is	VBZ	be
]	SYM	]
a	DT	a
part	NN	part
of	IN	of
the	DT	the
child	NN	child
in	IN	in
me	PP	me
,	,	,
the	DT	the
boy	NN	boy
in	IN	in
me	PP	me
,	,	,
that	WDT	that
would	MD	would
love	VB	love
to	TO	to
see	VB	see
these	DT	these
majestic	JJ	majestic
creatures	NNS	creature
walk	VBP	walk
across	IN	across
the	DT	the
permafrost	NN	permafrost
of	IN	of
the	DT	the
north	NN	north
once	RB	once
again	RB	again
,	,	,
but	CC	but
I	PP	I
do	VBP	do
have	VB	have
to	TO	to
admit	VB	admit
that	DT	that
part	NN	part
of	IN	of
the	DT	the
adult	NN	adult
in	IN	in
me	PP	me
sometimes	RB	sometimes
wonders	VBZ	wonder
whether	IN	whether
or	CC	or
not	RB	not
we	PP	we
should	MD	should
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Ryan	NP	Ryan
Phelan	NP	Phelan
:	:	:
Don	NP	Don
'	POS	'
t	NN	t
go	VB	go
away	RB	away
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
left	VBD	leave
us	PP	us
with	IN	with
a	DT	a
question	NN	question
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
sure	JJ	sure
everyone	NN	everyone
is	VBZ	be
asking	VBG	ask
this	DT	this
.	SENT	.
When	WRB	when
you	PP	you
say	VBP	say
,	,	,
"	``	"
Should	MD	should
we	PP	we
?	SENT	?
"	''	"
it	PP	it
feels	VBZ	feel
like	IN	like
you	PP	you
'	POS	'
re	NN	re
reticent	JJ	reticent
there	RB	there
,	,	,
and	CC	and
yet	RB	yet
you	PP	you
'	POS	'
ve	NN	ve
given	VBN	give
us	PP	us
a	DT	a
vision	NN	vision
of	IN	of
it	PP	it
being	VBG	be
so	RB	so
possible	JJ	possible
.	SENT	.
What	WP	what
'	''	'
s	VBG	<unknown>
your	PP$	your
reticence	NN	reticence
?	SENT	?
Hendrik	NP	Hendrik
Poinar	NP	<unknown>
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VB	think
it	PP	it
'	POS	'
s	NN	S
reticence	NN	reticence
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
just	RB	just
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
think	VB	think
very	RB	very
deeply	RB	deeply
about	IN	about
the	DT	the
implications	NNS	implication
,	,	,
ramifications	NNS	ramification
of	IN	of
our	PP$	our
actions	NNS	action
,	,	,
and	CC	and
so	RB	so
as	RB	as
long	JJ	long
as	IN	as
we	PP	we
have	VBP	have
good	JJ	good
,	,	,
deep	JJ	deep
discussion	NN	discussion
like	IN	like
we	PP	we
'	''	'
re	IN	re
having	VBG	have
now	RB	now
,	,	,
I	PP	I
think	VBP	think
we	PP	we
can	MD	can
come	VB	come
to	TO	to
a	DT	a
very	RB	very
good	JJ	good
solution	NN	solution
as	IN	as
to	TO	to
why	WRB	why
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
But	CC	but
I	PP	I
just	RB	just
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
spend	VBP	spend
time	NN	time
thinking	VBG	think
about	RB	about
why	WRB	why
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
it	PP	it
first	JJ	first
.	SENT	.
RP	NN	RP
:	:	:
Perfect	JJ	perfect
.	SENT	.
Perfect	JJ	perfect
answer	NN	answer
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
,	,	,
Hendrik	NP	Hendrik
.	SENT	.
HP	NP	HP
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
